SA2_CODE_2021,Philippines_Before_1951,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2010,Philippines_2011_2015,Philippines_2016,Philippines_2017,Philippines_2018,Philippines_2019,Philippines_2020,Philippines_2021,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1951,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2010,Poland_2011_2015,Poland_2016,Poland_2017,Poland_2018,Poland_2019,Poland_2020,Poland_2021,Poland_Yr_arrival_ns,Poland_Tot,Singapore_Before_1951,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2010,Singapore_2011_2015,Singapore_2016,Singapore_2017,Singapore_2018,Singapore_2019,Singapore_2020,Singapore_2021,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1951,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2010,South_Africa_2011_2015,South_Africa_2016,South_Africa_2017,South_Africa_2018,South_Africa_2019,South_Africa_2020,South_Africa_2021,South_Africa_yr_arr_ns,South_Africa_Tot,Sri_Lanka_Before_1951,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2010,Sri_Lanka_2011_2015,Sri_Lanka_2016,Sri_Lanka_2017,Sri_Lanka_2018,Sri_Lanka_2019,Sri_Lanka_2020,Sri_Lanka_2021,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Taiwan_Before_1951,Taiwan_1951_1960,Taiwan_1961_1970,Taiwan_1971_1980,Taiwan_1981_1990,Taiwan_1991_2000,Taiwan_2001_2010,Taiwan_2011_2015,Taiwan_2016,Taiwan_2017,Taiwan_2018,Taiwan_2019,Taiwan_2020,Taiwan_2021,Taiwan_Yr_arrival_ns,Taiwan_Tot,Thailand_Before_1951,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2010,Thailand_2011_2015,Thailand_2016,Thailand_2017,Thailand_2018,Thailand_2019,Thailand_2020,Thailand_2021,Thailand_Yr_arr_ns,Thailand_Tot,United_Kingdom_Before_1951,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2010,United_Kingdom_2011_2015,United_Kingdom_2016,United_Kingdom_2017,United_Kingdom_2018,United_Kingdom_2019,United_Kingdom_2020,United_Kingdom_2021,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1951,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2010,USA_2011_2015,USA_2016,USA_2017,USA_2018,USA_2019,USA_2020,USA_2021,USA_Yr_arrival_ns,USA_Tot,Vietnam_Before_1951,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2010,Vietnam_2011_2015,Vietnam_2016,Vietnam_2017,Vietnam_2018,Vietnam_2019,Vietnam_2020,Vietnam_2021,Vietnam_Yr_arr_ns,Vietnam_Tot,Born_elsewhere_Before_1951,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2010,Born_elsewhere_2011_2015,Born_elsewhere_2016,Born_elsewhere_2017,Born_elsewhere_2018,Born_elsewhere_2019,Born_elsewhere_2020,Born_elsewhere_2021,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1951,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2010,Tot_2011_2015,Tot_2016,Tot_2017,Tot_2018,Tot_2019,Tot_2020,Tot_2021,Tot_Yr_arrival_ns,Tot_Tot
501021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
501021012,0,0,0,4,11,3,26,36,7,0,0,4,0,0,0,96,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,12,0,0,6,5,0,4,16,5,0,0,0,0,0,0,0,27,0,0,4,7,10,16,98,39,6,0,9,5,0,0,0,191,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,4,4,5,0,0,17,0,0,0,0,0,7,12,0,0,0,3,5,0,0,0,33,19,32,171,109,124,35,86,48,10,6,0,6,3,0,18,668,0,0,5,4,7,0,8,3,3,0,0,0,0,0,0,35,0,0,0,0,0,0,8,7,0,0,0,0,5,0,0,22,10,6,6,22,14,13,81,65,12,6,4,7,3,0,0,242,34,95,219,188,262,151,543,391,51,27,29,44,29,6,46,2125
501021014,0,0,0,0,6,4,58,162,50,41,43,37,4,0,3,406,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,11,30,19,9,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,5,7,0,0,0,29,0,0,0,0,0,5,4,4,0,0,0,0,0,0,0,10,11,28,177,121,52,28,69,18,0,0,7,0,0,0,22,542,0,0,0,13,4,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,22,11,13,9,31,19,3,0,17,8,16,4,44,204,42,98,253,197,155,94,278,262,79,56,95,110,27,14,109,1857
501021015,0,0,0,0,3,18,47,41,4,8,3,11,7,0,3,153,0,0,0,0,11,3,4,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,6,21,5,4,3,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,6,0,10,6,18,6,0,0,49,0,0,0,0,0,0,11,3,0,0,0,4,0,0,0,26,13,24,121,59,60,39,38,23,0,4,3,0,0,0,7,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,11,3,0,0,0,0,0,0,0,26,3,4,12,16,12,14,36,18,3,3,5,3,3,0,0,135,28,76,177,106,142,122,281,192,32,32,49,62,30,6,28,1364
501021016,0,0,0,0,0,0,24,16,0,5,0,0,0,0,4,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,15,4,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,18,119,58,31,15,34,17,0,0,3,0,0,0,36,342,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,7,10,5,9,7,0,0,0,0,0,0,3,54,20,58,154,87,81,52,124,69,5,8,10,16,9,0,59,767
501021251,0,0,0,0,8,10,120,79,10,13,10,14,11,0,3,281,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,15,0,0,0,5,10,13,266,142,6,19,4,19,3,5,5,499,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,17,9,17,116,82,71,24,204,80,14,7,8,13,3,0,13,656,0,0,0,3,3,0,11,3,0,0,0,6,0,0,0,25,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,4,17,15,12,17,154,75,5,21,0,15,5,0,4,351,17,34,158,148,181,122,945,584,55,85,53,94,44,7,42,2569
501021252,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,49,23,0,9,0,3,0,0,0,92,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,17,51,29,28,25,30,15,0,0,0,0,0,0,3,210,0,0,5,3,0,0,7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,3,4,5,16,9,29,0,0,0,0,0,0,0,0,69,7,36,72,58,80,58,155,52,6,15,6,9,0,0,4,554
501021253,0,0,0,0,4,7,26,31,7,8,11,8,0,0,3,108,5,3,0,4,7,0,0,0,0,0,0,0,0,0,0,22,0,0,0,3,3,0,6,5,0,4,0,0,6,0,0,23,0,0,0,17,25,26,53,15,0,0,7,3,5,0,3,167,0,0,0,0,0,0,3,9,7,4,0,0,0,4,0,28,0,0,0,0,0,0,3,9,0,0,0,4,0,0,0,19,0,0,0,0,0,4,13,8,0,0,0,0,0,0,0,23,28,66,254,148,110,76,154,84,6,5,4,22,15,0,26,989,0,0,11,14,4,3,5,6,0,0,0,0,0,0,0,49,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,5,4,32,26,37,31,70,43,14,11,15,18,7,3,11,319,74,178,362,280,318,249,528,411,55,47,68,88,56,18,89,2808
501021254,0,0,0,5,5,4,34,35,0,6,3,0,0,0,0,94,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,3,0,4,9,23,0,5,4,0,0,0,3,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,11,12,19,87,71,40,18,22,5,0,0,0,0,0,0,7,287,0,0,0,3,0,0,6,0,4,0,0,0,0,0,0,9,0,0,0,3,3,4,0,3,0,0,0,0,0,0,0,11,0,4,11,13,12,6,31,9,4,5,0,5,3,0,5,102,19,52,121,121,108,68,196,102,21,32,19,24,6,3,20,901
501031017,0,0,0,0,4,3,10,7,0,3,0,0,0,0,0,30,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,3,5,14,11,19,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,11,21,41,204,181,113,43,70,10,0,0,0,5,0,0,34,719,0,0,6,7,3,5,6,6,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,5,4,21,14,18,17,31,3,6,0,0,0,0,0,3,121,33,81,266,261,240,134,197,67,9,4,7,14,6,0,58,1379
501031018,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,22,0,0,0,0,3,5,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,6,6,22,6,5,0,0,4,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,5,10,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,30,134,114,65,37,52,31,0,0,0,0,4,4,29,513,0,0,3,3,0,5,5,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,8,3,0,0,0,0,0,0,3,18,0,0,22,17,5,8,21,5,0,0,0,4,0,5,4,93,18,77,204,193,142,103,170,82,11,3,19,25,13,5,65,1126
501031019,0,0,0,0,7,3,8,12,0,3,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,12,14,95,65,23,8,22,8,0,0,0,0,0,0,10,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7,7,8,4,6,15,0,5,0,4,0,9,11,78,21,75,135,105,65,38,87,80,0,17,13,20,9,11,39,720
501031020,0,0,0,0,4,0,15,9,0,0,0,0,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,7,8,5,6,9,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,3,0,0,5,5,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,34,146,81,58,32,44,12,5,0,0,13,4,0,23,460,0,0,0,4,4,6,6,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,15,21,10,17,8,0,10,13,33,6,0,24,181,24,70,199,143,163,80,140,73,14,18,32,62,19,3,57,1100
502011021,0,0,0,0,0,7,12,8,0,5,5,3,0,0,0,45,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,10,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,10,0,0,5,3,9,13,51,36,0,0,3,3,0,3,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,3,3,0,0,0,18,14,56,237,197,174,65,236,189,8,6,3,10,4,0,22,1210,0,0,4,3,3,0,12,9,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,0,21,20,23,15,55,30,3,0,4,0,0,0,5,175,33,81,301,272,313,174,475,329,23,29,28,34,4,13,37,2144
502011022,0,0,0,0,5,9,15,19,4,0,0,6,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,4,12,18,70,20,8,4,6,3,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,11,3,0,3,4,0,0,4,0,38,19,53,278,185,109,68,271,152,9,15,4,9,4,3,19,1201,0,0,4,4,5,8,9,0,4,0,0,0,0,0,0,36,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,9,3,8,25,17,19,22,37,31,0,9,0,0,0,0,3,180,52,103,376,285,237,184,520,315,31,47,22,38,19,18,46,2287
