SA2_CODE_2021,Aus_Both_prnts_born_os,Aus_Father_only_born_os,Aus_Mother_only_born_os,Aus_Both_prnts_born_Aus,Aus_bp_ns,Aus_Tot_R,Aus_Abor_Both_pare_brn_os,Aus_Abor_Father_only_brn_os,Aus_Abor_Mother_only_brn_os,Aus_Abor_Both_pare_brn_Aus,Aus_Abor_bp_ns,Aus_Aborigin_Tot_R,Chin_Both_prnts_born_os,Chin_Father_only_born_os,Chin_Mother_only_born_os,Chin_Bth_prnts_born_Aus,Chin_bp_ns,Chin_Tot_R,Croat_Both_prnts_born_os,Croat_Father_only_born_os,Croat_Mother_only_born_os,Croat_Bth_parnts_born_Aus,Croat_bp_ns,Croat_Tot_R,Dutch_Both_prnts_born_os,Dutch_Father_only_born_os,Dutch_Mother_only_born_os,Dutch_Both_prnts_born_Aus,Dutch_bp_ns,Dutch_Tot_R,Eng_Both_prnts_born_os,Eng_Father_only_born_os,Eng_Mother_only_born_os,Eng_Both_prnts_born_Aus,Eng_bp_ns,Eng_Tot_R,Fili_Both_prnts_born_os,Fili_Father_only_born_os,Fili_Mother_only_born_os,Fili_Both_prnts_born_Aus,Fili_bp_ns,Fili_Tot_R,Fren_Both_prnts_born_os,Fren_Father_only_born_os,Fren_Mother_only_born_os,Fren_Both_prnts_born_Aus,Fren_bp_ns,Fren_Tot_R,Ger_Both_prnts_born_os,Ger_Father_only_born_os,Ger_Mother_only_born_os,Ger_Both_prnts_born_Aus,Ger_bp_ns,Ger_Tot_R,Greek_Both_prnts_born_os,Greek_Father_only_born_os,Greek_Mother_only_born_os,Greek_Both_prnts_born_Aus,Greek_bp_ns,Greek_Tot_R,Hung_Bth_prnts_born_os,Hung_Father_only_born_os,Hung_Mother_only_born_os,Hung_Bth_prents_brn_Aus,Hung_bp_ns,Hung_Tot_R,Ind_Both_prnts_born_os,Ind_Father_only_born_os,Ind_Mother_only_born_os,Ind_Both_prnts_born_Aus,Ind_bp_ns,Ind_Tot_R,Irish_Both_prnts_born_os,Irish_Father_only_born_os,Irish_Mother_only_born_os,Irish_Both_prnts_born_Aus,Irish_bp_ns,Irish_Tot_R,Ital_Both_prnts_born_os,Ital_Father_only_born_os,Ital_Mother_only_born_os,Ital_Bth_prnts_born_Aus,Ital_bp_ns,Ital_Tot_R,Kor_Both_prnts_born_os,Kor_Father_only_born_os,Kor_Mother_only_born_os,Kor_Both_prnts_born_Aus,Kor_bp_ns,Kor_Tot_R,Leb_Both_prnts_born_os,Leb_Father_only_born_os,Leb_Mother_only_born_os,Leb_Bth_prents_born_Aus,Leb_bp_ns,Leb_Tot_R,Mac_Bth_parnts_born_os,Mac_Father_only_brn_os,Mac_Mother_only_brn_os,Mac_Bth_prnts_brn_Aus,Mac_bp_ns,Mac_Tot_R,Malt_Both_prnts_born_os,Malt_Father_only_born_os,Malt_Mother_only_born_os,Malt_Bth_prnts_born_Aus,Malt_bp_ns,Malt_Tot_R,Maori_Both_prnts_born_os,Maori_Father_only_born_os,Maori_Mother_only_born_os,Maori_Both_prnts_born_Aus,Maori_bp_ns,Maori_Tot_R,NZ_Both_prnts_born_os,NZ_Father_only_born_os,NZ_Mother_only_born_os,NZ_Both_prnts_born_Aus,NZ_bp_ns,NZ_Tot_R,Pol_Both_prnts_born_os,Pol_Father_only_born_os,Pol_Mother_only_born_os,Pol_Both_prnts_born_Aus,Pol_bp_ns,Pol_Tot_R,Russ_Both_prnts_born_os,Russ_Father_only_born_os,Russ_Mother_only_born_os,Russ_Bth_prnts_born_Aus,Russ_bp_ns,Russ_Tot_R,Samoan_Both_prnts_born_os,Samoan_Father_only_born_os,Samoan_Mother_only_born_os,Samoan_Bth_prnts_born_Aus,Samoan_bp_ns,Samoan_Tot_R,Scott_Both_prnts_born_os,Scott_Father_only_born_os,Scott_Mother_only_born_os,Scott_Bth_prnts_brn_Aus,Scott_bp_ns,Scott_Tot_R,Serb_Both_prnts_born_os,Serb_Father_only_born_os,Serb_Mother_only_born_os,Serb_Bth_prnts_born_Aus,Serb_bp_ns,Serb_Tot_R,SthA_Both_prnts_born_os,SthA_Father_only_born_os,SthA_Mother_only_born_os,SthA_Bth_prnts_born_Aus,SthA_bp_ns,SthA_Tot_R,Span_Both_prnts_born_os,Span_Father_only_born_os,Span_Mother_only_born_os,Span_Bth_prnts_born_Aus,Span_bp_ns,Span_Tot_R,Sri_Lkn_Bth_prnts_born_os,Sri_Lkn_Father_only_born_os,Sri_Lkn_Mother_only_born_os,Sri_Lkn_Bth_prents_brn_Aus,Sri_Lkn_bp_ns,Sri_Lkn_Tot_R,Viet_Bth_prnts_brn_os,Viet_Father_only_brn_os,Viet_Mother_only_brn_os,Viet_Bth_prnts_brn_Aus,Viet_bp_ns,Viet_Tot_R,Welsh_Both_prnts_born_os,Welsh_Father_only_born_os,Welsh_Mother_only_born_os,Welsh_Both_prnts_born_Aus,Welsh_bp_ns,Welsh_Tot_R,Oth_Both_prnts_born_os,Oth_Father_only_born_os,Oth_Mother_only_born_os,Oth_Both_prnts_born_Aus,Oth_bp_ns,Oth_Tot_R,Ancest_ns_Bth_parnts_brn_os,Ancest_ns_Fther_only_brn_os,Ancest_ns_Mther_only_brn_os,Ancest_ns_Bth_prnt_brn_Aus,Ancest_ns_bp_ns,Ancest_ns_Tot_R,Tot_P_Bth_parnts_brn_os,Tot_P_Fther_only_brn_os,Tot_P_Mther_only_brn_os,Tot_P_Bth_prnts_brn_Aus,Tot_P_bp_ns,Tot_P_Tot_R
501031018,38,255,223,1766,28,2311,0,13,9,128,0,152,39,3,0,4,0,46,3,6,0,4,0,16,67,23,17,32,0,136,752,276,210,1619,42,2899,22,0,3,0,0,28,14,0,0,8,0,21,80,25,23,108,0,237,5,0,0,3,0,4,0,0,0,0,0,6,15,4,0,0,0,23,110,60,33,372,13,585,122,40,23,196,7,393,7,0,4,0,0,9,0,0,0,0,0,3,3,0,3,0,0,5,0,0,0,0,0,0,15,0,3,0,0,24,39,5,11,12,5,70,31,5,0,10,0,48,4,0,0,0,0,7,0,0,0,0,0,0,149,61,46,419,9,685,0,0,0,4,0,6,32,8,0,0,0,43,4,0,0,8,0,16,0,0,0,0,0,0,18,0,4,0,0,16,26,6,0,15,0,46,165,27,21,74,7,297,5,4,0,19,286,321,1419,490,365,3291,366,5931
501031019,57,220,191,1592,33,2090,0,21,6,171,0,198,12,0,0,0,0,12,20,9,4,16,0,42,33,17,8,29,0,86,415,254,188,1593,34,2487,33,0,5,4,0,41,12,4,0,7,0,20,39,12,8,107,0,171,14,4,0,7,0,25,3,0,0,0,0,4,35,0,3,3,0,39,61,36,23,288,3,417,114,47,13,236,0,413,5,0,0,0,0,5,6,0,0,0,0,6,79,10,8,40,0,138,7,4,0,0,0,9,3,0,8,0,0,8,23,12,11,0,0,46,17,8,4,12,0,41,0,0,0,3,0,7,0,0,0,0,0,0,88,57,40,368,3,558,3,0,0,3,0,6,3,5,4,0,0,15,5,0,0,13,0,20,0,0,0,0,0,0,0,0,0,0,0,0,16,6,0,10,0,35,166,36,28,82,5,315,21,5,6,38,274,350,1074,455,312,3100,343,5281
501031020,50,240,182,1291,31,1792,3,6,7,96,0,112,40,0,6,5,0,52,3,3,0,8,0,18,62,17,3,17,0,108,682,220,177,1208,43,2335,39,0,3,0,0,44,25,0,0,11,0,43,76,33,19,81,3,207,8,0,0,8,0,12,13,3,0,0,0,13,24,0,7,0,0,30,138,46,38,340,9,570,84,37,15,142,0,288,0,0,0,0,0,0,5,0,0,0,0,6,20,3,0,3,0,24,0,0,0,0,0,4,13,8,8,0,0,25,19,12,9,14,0,55,29,3,3,13,0,44,9,4,0,0,0,10,0,0,0,0,0,0,152,49,38,302,8,550,0,0,0,0,0,0,18,4,5,0,0,24,13,0,0,6,0,16,4,4,0,0,0,5,0,0,0,0,0,4,19,9,5,8,0,44,238,48,25,52,4,361,18,4,0,50,520,597,1422,442,328,2531,594,5320
502011021,67,342,374,2117,19,2924,4,11,0,137,0,158,23,6,0,8,0,39,20,4,7,16,0,46,111,25,21,44,0,202,1585,378,334,1818,10,4118,45,0,14,3,0,63,29,3,0,3,0,40,97,14,25,180,0,314,13,5,4,5,0,25,11,0,0,9,0,14,44,3,3,5,0,59,263,63,44,447,3,808,80,30,14,160,0,291,5,0,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,5,6,0,0,12,0,22,59,11,0,3,0,77,56,24,21,5,0,107,46,4,5,24,0,73,12,0,0,3,0,9,8,0,0,0,0,8,304,49,80,423,9,869,5,0,0,0,0,5,66,5,12,6,0,90,15,0,0,5,0,22,4,0,0,0,0,4,13,0,0,0,0,12,54,3,3,24,0,81,288,48,46,64,4,454,38,4,0,23,207,272,2613,611,578,3858,247,7910
502011022,76,492,387,2362,36,3358,3,15,13,152,0,182,30,7,3,11,0,51,12,11,0,21,0,48,102,37,25,64,0,230,1599,448,384,2167,43,4645,58,0,15,0,0,74,41,4,3,14,0,70,88,18,29,165,0,300,19,9,0,14,0,49,18,7,0,5,0,20,22,6,4,4,0,35,305,79,52,542,5,985,107,53,19,175,4,359,9,0,0,0,0,9,0,0,0,0,0,3,3,0,4,5,0,12,15,0,0,4,0,19,92,18,23,4,4,142,63,25,16,20,0,118,40,8,3,18,0,63,17,7,0,9,0,28,10,3,0,0,0,10,367,91,86,494,3,1048,5,0,0,3,0,15,72,10,13,0,4,97,19,5,3,13,0,36,8,0,0,4,0,8,5,0,0,0,0,5,96,22,11,20,0,146,342,51,62,89,5,543,21,7,0,54,208,291,2770,824,663,4498,293,9048
502011023,96,488,364,2770,49,3771,0,25,20,410,15,466,56,4,5,13,5,79,4,5,0,31,0,41,96,29,20,49,0,193,1433,488,376,2268,66,4626,169,0,21,0,0,196,22,0,0,9,0,40,103,27,15,177,0,317,4,0,0,14,0,26,10,0,0,0,0,10,38,0,3,3,0,48,186,44,55,510,13,801,65,27,17,138,0,250,0,0,0,0,0,0,3,3,0,5,0,14,0,0,0,0,0,3,6,0,0,0,0,11,127,19,9,19,0,172,67,31,23,15,0,138,29,11,6,3,0,46,3,0,0,8,0,8,12,0,0,0,0,15,274,55,74,454,3,856,9,0,0,4,0,17,41,9,3,0,0,57,25,5,0,10,0,42,8,0,0,0,0,8,16,0,9,0,0,19,43,11,14,20,0,87,363,54,65,89,3,577,31,6,7,47,536,619,2643,790,629,4904,658,9626
502011024,176,874,721,4558,46,6377,5,30,21,357,3,423,138,7,7,13,0,173,38,14,9,34,0,91,260,39,38,79,4,426,3730,859,668,4289,88,9633,165,0,33,0,0,197,71,6,4,31,0,112,235,47,30,345,0,665,19,9,7,25,0,55,24,7,0,14,0,43,97,3,7,15,0,123,714,140,62,1015,24,1957,160,80,29,285,7,563,33,0,4,0,0,34,8,0,0,4,0,8,0,0,0,8,0,10,21,3,3,14,0,43,174,37,14,24,0,245,142,42,40,25,0,240,63,10,11,40,0,120,41,9,10,6,0,63,27,4,0,0,0,35,730,168,120,967,10,1991,15,6,6,8,0,30,217,19,12,8,0,254,40,5,0,23,0,66,13,0,0,0,0,17,46,0,3,0,0,48,173,19,17,44,0,260,751,132,135,180,12,1203,40,6,7,88,447,596,6584,1494,1167,8747,610,18603
502011025,104,387,329,2345,56,3217,3,25,9,292,14,336,104,0,0,12,0,124,18,11,5,24,0,59,96,15,13,36,0,156,1482,392,321,2098,78,4374,164,3,17,7,4,193,43,5,4,8,0,58,86,32,19,141,6,275,8,9,0,14,0,31,10,0,0,0,0,17,128,7,9,0,0,144,308,68,48,538,8,975,118,41,21,135,9,320,22,4,0,0,0,26,0,0,0,0,0,0,5,0,0,0,0,7,5,0,0,3,0,12,111,12,14,6,0,146,78,20,18,8,0,120,35,4,4,17,0,59,22,0,5,0,0,21,0,0,0,0,0,0,326,78,71,466,14,946,4,3,0,3,0,16,60,9,6,0,0,69,28,4,0,8,0,43,13,0,0,0,0,14,14,0,0,0,0,13,55,13,0,28,0,98,546,48,35,78,8,713,30,3,0,41,944,1013,3225,694,555,4412,1090,9978
502011026,30,306,267,1848,32,2496,0,13,7,114,0,131,24,0,0,0,0,30,9,4,0,15,0,35,71,26,15,23,0,126,849,313,263,1658,41,3117,15,0,4,0,0,23,13,0,6,6,0,24,48,11,6,109,0,177,4,0,0,11,0,17,0,0,0,4,0,9,10,5,9,13,0,35,157,50,36,369,5,604,50,29,10,128,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,6,0,0,0,0,4,44,16,6,4,0,71,36,25,8,7,0,82,19,4,0,11,0,33,4,0,0,3,0,11,9,0,0,0,0,9,172,69,42,393,5,675,7,0,0,0,0,4,30,3,5,0,0,34,4,0,0,5,0,7,4,0,0,0,0,7,4,0,6,0,0,4,29,5,6,12,0,47,160,27,33,52,5,283,18,0,8,21,291,343,1432,534,422,3406,363,6160
502011027,222,1052,842,5049,51,7215,3,26,19,434,6,482,193,3,10,26,0,232,25,13,10,29,0,81,253,55,52,95,0,450,3782,964,833,3906,56,9542,414,8,46,18,0,480,65,8,5,28,0,107,218,47,52,296,3,614,20,9,0,27,0,53,15,9,0,9,0,27,302,16,11,7,0,342,767,111,116,814,3,1811,187,77,50,350,3,670,20,0,6,0,0,30,8,0,0,3,0,10,4,0,0,5,0,10,18,8,3,19,0,56,376,78,29,13,0,499,194,51,41,28,0,314,66,12,16,51,0,138,35,0,0,3,3,41,49,11,0,0,0,63,887,167,150,844,12,2056,4,3,5,7,0,14,314,28,20,4,0,359,53,6,7,27,0,91,26,8,0,0,0,35,33,0,4,0,0,37,147,24,21,41,0,236,1277,164,133,183,5,1767,116,12,11,92,604,836,7896,1686,1408,8616,725,20327
502011028,121,493,400,2853,72,3939,3,22,16,364,9,420,124,0,6,4,0,140,24,7,4,21,3,58,136,29,3,50,0,219,1694,440,373,2490,68,5065,174,11,31,4,0,219,35,0,3,16,0,56,127,24,23,170,0,352,10,3,3,17,0,29,17,0,3,0,0,18,68,5,0,6,0,80,313,70,55,599,14,1039,94,45,24,148,3,313,7,0,0,0,0,7,0,0,0,4,0,8,0,0,0,3,0,9,14,4,0,6,0,15,108,13,7,7,0,133,83,26,18,11,0,134,38,8,4,19,0,72,13,0,0,0,0,15,3,10,0,0,0,6,393,81,83,494,6,1062,4,0,3,3,0,8,85,4,10,3,0,104,23,0,0,10,0,40,0,0,0,0,0,0,24,0,5,0,0,35,72,7,5,25,0,110,450,70,77,108,8,706,56,9,5,65,497,623,3388,817,657,5312,647,10817
502011029,97,491,393,3312,49,4336,0,18,11,266,5,306,39,0,0,4,0,43,12,9,0,12,0,30,91,28,14,84,0,216,1322,436,368,2434,70,4641,84,0,3,3,0,92,12,3,5,12,0,33,72,20,23,163,0,279,3,0,0,10,0,13,5,0,0,7,0,14,19,5,4,8,0,34,223,84,52,500,9,864,77,44,15,195,4,341,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,7,0,11,3,3,3,10,0,18,69,9,10,8,0,94,49,31,10,13,0,104,20,3,0,18,0,47,5,0,0,3,0,7,4,0,0,0,0,4,280,104,70,575,7,1039,0,3,0,0,0,11,59,7,0,0,0,74,10,0,0,9,0,22,0,0,0,0,0,0,13,0,0,0,0,13,39,4,10,17,0,68,209,54,38,80,4,388,19,12,0,61,581,677,2205,813,601,5535,707,9864
503011030,69,354,302,1416,3,2136,0,0,3,16,0,19,249,22,22,27,0,314,27,16,5,59,0,106,90,21,8,26,0,146,860,326,246,1295,10,2733,9,0,3,0,0,17,30,9,0,11,0,51,146,29,30,99,0,300,75,24,15,72,0,188,20,8,4,0,0,35,124,21,11,16,0,167,234,68,52,454,0,810,183,61,18,157,0,427,5,0,0,0,0,11,6,0,0,0,0,4,28,7,6,11,0,58,7,0,0,5,0,12,4,5,5,5,0,12,34,5,15,6,0,53,51,14,10,7,0,80,27,4,3,3,0,41,3,0,0,0,0,3,216,63,51,376,3,705,6,0,4,3,0,15,95,15,3,5,0,125,31,7,4,10,0,41,18,0,4,0,0,14,20,0,5,3,0,31,24,16,9,19,0,68,498,65,81,75,0,730,5,0,4,7,103,122,2468,673,514,2835,126,6617
503011031,69,418,380,1759,28,2646,0,4,6,47,0,54,574,17,27,21,5,643,33,10,4,28,0,82,93,20,22,32,0,169,1301,427,328,1828,29,3914,27,0,9,3,0,37,70,8,9,20,0,106,130,29,23,135,0,319,24,16,0,44,0,82,10,3,4,4,0,20,135,9,13,3,0,161,326,88,54,617,4,1089,130,51,25,156,0,361,21,0,4,3,0,20,13,0,0,8,0,22,9,0,0,9,0,20,4,7,0,3,0,12,12,0,0,0,0,15,42,13,15,7,0,80,57,12,8,15,0,92,19,10,0,0,0,30,0,0,0,0,0,0,294,129,58,574,7,1064,25,3,0,4,0,31,90,5,17,4,0,114,40,0,6,8,0,52,15,3,0,0,0,25,22,0,0,0,0,24,57,9,7,21,0,94,722,72,115,88,3,994,20,3,0,24,387,431,3427,782,647,3693,453,8990
503011032,61,381,339,1696,20,2498,0,8,0,29,0,34,106,14,16,15,0,142,20,13,17,35,0,88,62,32,19,35,0,142,944,423,314,1918,12,3615,0,0,0,0,0,0,61,12,3,30,0,107,84,29,10,130,5,258,21,20,8,62,0,108,13,0,0,4,0,22,58,9,7,5,0,74,320,80,43,614,10,1060,129,63,24,165,4,382,5,5,5,0,0,12,0,0,5,9,0,13,6,0,0,3,0,10,8,4,0,0,0,14,8,0,6,0,0,17,37,8,9,3,0,53,43,9,4,17,0,71,9,0,0,5,0,15,0,0,0,0,0,0,269,106,84,580,3,1038,9,0,3,3,0,16,63,9,18,0,0,94,21,0,0,4,0,32,13,11,0,0,0,23,8,0,0,0,0,8,56,5,5,25,0,91,324,79,98,98,7,594,13,13,7,16,213,257,2064,762,604,3725,256,7417
503011033,84,493,429,1958,5,2969,0,3,0,27,0,29,461,18,36,24,3,540,34,12,19,81,0,152,126,33,16,43,0,222,998,422,319,1620,15,3359,12,0,9,0,0,20,38,3,7,11,0,60,102,22,20,119,0,261,53,36,8,82,0,180,10,3,3,5,0,25,165,6,19,9,0,203,317,116,62,603,5,1103,200,84,40,248,4,569,15,5,6,3,0,23,3,0,3,6,0,15,13,3,3,26,0,45,3,0,0,7,0,16,9,0,0,0,0,10,34,15,21,11,0,79,53,18,10,20,0,101,25,4,6,0,0,33,0,0,0,0,0,3,281,118,69,489,0,964,18,5,3,8,0,27,112,24,11,0,0,144,30,0,0,11,0,38,26,0,7,6,0,39,33,0,0,0,0,37,50,0,8,23,0,85,555,72,100,111,3,834,10,0,0,13,82,109,2993,862,683,3765,114,8419
503011034,92,532,457,2190,16,3290,0,9,0,121,6,137,372,7,36,14,0,432,41,10,0,56,3,119,103,30,19,40,0,194,1379,517,393,2098,19,4395,42,0,10,0,0,53,107,9,6,23,0,147,153,45,29,135,0,361,30,20,6,70,0,129,20,0,0,5,0,30,118,13,15,6,0,158,366,114,94,707,3,1288,177,56,33,181,3,451,13,0,0,0,4,17,13,3,0,4,0,21,7,0,4,8,0,21,5,9,0,12,0,20,11,4,4,0,0,16,45,10,13,0,0,66,86,8,13,23,0,128,42,10,0,5,0,51,8,0,0,0,0,12,311,126,119,723,8,1280,12,0,0,0,0,9,111,17,29,0,0,164,44,3,4,9,0,64,28,10,3,0,0,41,23,0,4,3,0,28,63,4,8,39,0,115,944,127,109,140,8,1328,31,5,0,27,401,460,3787,953,798,4478,453,10472
503011035,190,918,839,3418,34,5391,8,13,15,189,3,228,2670,85,162,78,14,3010,52,17,8,66,5,149,228,57,34,92,0,404,2086,792,637,3160,37,6716,91,9,21,3,4,120,130,13,16,34,0,192,289,51,49,306,0,694,63,45,19,104,0,239,27,9,0,6,0,45,651,37,29,29,0,740,560,175,168,1100,4,2002,277,113,55,327,0,775,52,6,7,0,0,56,24,0,0,6,0,39,20,5,0,17,0,46,13,0,0,8,0,24,28,4,7,0,0,41,57,36,18,16,0,129,105,23,19,37,0,191,54,4,13,8,0,78,4,0,0,0,0,4,605,206,148,991,9,1954,14,3,0,0,0,20,190,29,12,0,0,230,59,3,9,17,0,91,118,16,9,0,0,144,203,8,22,5,0,236,96,22,13,49,0,187,2080,207,232,217,19,2744,59,11,5,38,1028,1136,8985,1665,1429,6829,1133,20039
503011036,79,479,491,2097,13,3161,3,9,3,47,0,62,403,18,45,20,0,490,27,15,12,50,0,100,112,29,22,46,0,211,1217,460,385,2064,23,4149,11,0,16,0,0,30,45,6,12,15,0,77,122,31,41,140,4,336,34,12,7,47,0,97,10,3,6,7,0,26,125,9,23,3,0,162,314,102,76,683,5,1181,123,50,33,167,0,373,14,6,8,0,0,25,4,0,0,3,0,6,6,0,3,8,0,16,0,0,0,3,0,5,3,0,3,4,0,9,34,11,13,7,0,62,68,11,14,27,0,113,29,0,0,3,0,37,0,0,0,0,0,0,359,114,89,680,0,1244,14,4,4,3,0,27,143,13,15,0,0,180,15,0,0,0,0,21,31,7,0,8,0,41,14,0,5,0,0,17,56,6,14,38,0,112,602,97,129,102,3,939,12,0,3,21,295,327,3149,853,812,4262,332,9404
503021037,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,3,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,16,0,0,13,14,45
503021038,107,673,519,2261,14,3572,0,7,6,78,0,88,429,22,52,27,0,539,37,20,12,75,0,151,96,42,26,71,0,235,1349,583,425,1908,15,4284,38,3,14,5,0,57,70,21,7,16,0,121,147,28,29,169,0,378,136,45,30,133,0,343,20,7,10,8,0,39,173,18,16,19,0,220,601,144,96,650,0,1501,546,187,69,453,0,1259,27,3,5,7,0,40,17,6,0,6,0,29,62,5,11,25,0,96,11,13,4,10,0,37,30,6,0,4,0,48,68,39,10,9,0,117,78,28,12,38,0,163,27,0,0,3,0,33,0,0,0,0,0,4,385,135,96,560,4,1184,34,6,5,9,0,49,93,26,19,6,0,137,47,4,7,6,0,65,25,0,5,0,3,33,138,7,3,14,0,162,64,18,19,38,0,137,879,158,154,167,5,1362,28,0,0,18,334,380,4498,1278,924,4473,374,11545
503021039,149,879,677,2918,49,4665,6,16,9,114,0,143,643,39,41,62,4,787,91,23,19,97,0,226,133,54,25,101,4,312,2055,808,616,2854,39,6366,87,4,12,4,0,103,97,6,9,26,0,145,186,76,36,256,0,554,144,43,24,129,0,336,35,4,5,8,0,59,269,37,24,22,0,359,650,199,144,1048,14,2049,737,218,96,603,11,1671,47,0,3,0,0,57,6,7,0,0,0,11,80,13,7,27,0,123,15,9,6,20,0,55,46,15,9,3,0,73,87,50,28,8,0,174,156,29,23,92,4,304,49,9,8,16,0,80,11,9,3,0,0,15,600,170,134,837,20,1751,69,16,9,17,0,107,111,16,16,9,0,156,67,3,0,11,0,87,54,3,4,4,0,71,244,20,23,10,0,290,93,23,12,44,0,174,1581,232,204,265,24,2310,58,5,7,34,487,592,6795,1692,1229,6260,632,16610
503021040,87,481,334,1695,18,2618,3,3,6,64,0,74,405,25,25,27,0,477,58,19,21,60,0,161,98,36,24,67,0,227,1046,407,309,1471,25,3249,41,7,9,0,0,55,58,12,6,25,0,102,110,36,27,161,0,329,118,40,14,95,0,260,10,7,11,16,0,40,107,19,3,7,5,140,334,106,89,573,4,1109,603,138,66,400,5,1215,30,0,5,0,0,37,5,0,0,5,0,12,119,16,6,35,0,179,11,10,5,3,0,32,25,11,0,0,0,40,48,31,18,3,0,99,82,14,13,31,0,131,24,0,8,4,0,41,5,4,0,0,0,10,317,99,82,462,3,969,57,0,3,3,0,70,66,15,5,0,0,87,33,10,4,9,0,54,13,5,6,3,0,29,202,8,10,13,0,229,28,21,4,30,0,87,724,120,116,135,9,1102,29,0,0,5,290,332,3930,981,672,3490,348,9421
503021042,187,850,683,3099,29,4846,0,10,18,113,0,139,1052,42,54,55,6,1201,73,29,19,86,0,209,174,52,49,85,0,355,2350,827,601,3033,38,6854,118,0,15,3,0,138,192,29,25,49,0,297,262,63,41,273,5,635,81,33,20,62,0,196,49,5,7,8,0,74,349,21,13,12,5,407,692,189,141,1198,14,2234,315,124,50,320,5,807,96,3,0,0,0,103,7,3,7,0,0,16,15,11,9,13,0,48,12,7,0,9,0,34,24,3,0,0,0,29,61,29,4,5,0,103,148,14,27,63,4,254,83,12,6,7,0,110,0,0,0,0,0,3,686,184,147,935,6,1960,62,0,0,4,0,67,130,12,24,8,0,167,85,3,13,24,0,118,28,8,4,10,0,46,81,0,5,5,0,94,98,24,11,47,0,179,1815,202,242,205,10,2475,49,0,0,23,819,888,7347,1582,1254,6346,917,17449
503021043,204,909,677,3184,41,5015,7,6,8,102,0,118,1075,41,66,42,4,1229,64,21,25,100,0,209,173,53,32,90,3,346,2162,753,603,2818,36,6379,150,0,24,0,3,187,127,10,16,36,0,191,254,43,34,238,0,569,88,35,24,108,0,259,34,0,4,13,0,47,763,24,19,18,0,833,826,204,129,1041,12,2219,400,112,83,374,5,978,69,0,0,3,0,74,21,0,4,8,0,40,21,11,8,14,0,58,14,6,0,6,0,25,38,6,6,0,0,57,86,42,40,16,0,186,121,21,14,40,0,198,48,4,10,5,0,73,3,0,0,0,0,4,523,185,105,829,6,1650,46,3,10,3,0,64,126,14,23,0,0,167,84,4,4,17,0,115,49,4,0,5,0,57,91,0,14,4,0,111,104,19,11,49,0,185,3436,197,184,193,16,4034,81,12,0,36,592,723,9311,1553,1211,6182,702,18959
503021295,94,323,282,1031,15,1743,6,10,6,114,0,145,1586,7,26,17,6,1643,49,6,3,29,0,89,86,18,24,29,6,159,1361,292,204,1124,27,3005,229,3,19,0,0,249,91,5,0,12,0,110,151,30,13,123,0,322,44,12,4,28,0,93,22,8,0,5,0,30,596,7,9,6,0,622,414,84,53,445,3,992,318,53,28,138,7,542,193,0,0,0,0,195,20,4,0,5,0,29,15,3,6,7,0,25,6,0,0,7,0,15,75,3,0,3,0,81,53,16,10,0,0,78,92,8,4,16,0,126,75,3,9,0,0,87,0,0,0,0,0,0,317,69,49,358,9,803,49,0,0,10,3,56,88,0,6,3,0,92,145,5,0,3,0,154,31,0,4,0,0,35,160,0,3,5,0,166,51,14,5,21,0,84,2359,97,82,96,15,2644,96,0,3,16,1496,1613,7548,608,482,2432,1572,12632
503021296,123,451,382,1319,27,2300,6,7,4,94,0,117,912,34,41,19,10,1013,54,15,12,46,0,128,82,31,17,59,0,189,1183,437,329,1393,27,3369,120,4,23,7,0,153,92,6,10,19,0,126,184,32,37,147,5,408,50,23,10,28,0,115,13,3,4,10,0,35,298,12,13,7,4,338,427,88,99,588,3,1202,351,104,54,256,6,785,135,3,4,0,0,147,8,0,0,3,0,14,36,5,4,16,0,65,9,0,0,4,0,16,51,14,7,8,0,72,72,13,10,3,0,90,77,26,6,29,0,140,28,0,3,7,0,51,14,0,0,0,0,18,345,109,86,421,4,966,63,7,3,5,0,72,66,6,0,0,0,75,79,4,10,17,0,106,18,4,8,3,0,28,265,13,16,0,0,290,50,12,10,28,0,101,1562,129,136,108,13,1946,62,3,0,18,836,926,5479,891,752,2991,923,11048
