SA2_CODE_2021,M_SEO_Before_2005,M_SEO_2005_2010,M_SEO_2011_2015,M_SEO_2016,M_SEO_2017,M_SEO_2018,M_SEO_2019,M_SEO_2020,M_SEO_2021,M_SEO_Yr_arr_ns,M_SEO_Tot,M_Sol_sp_En_Vww_B_2005,M_Sol_sp_En_Vww_2005_2010,M_Sol_sp_En_Vww_2011_2015,M_Sol_sp_En_Vww_2016,M_Sol_sp_En_Vww_2017,M_Sol_sp_En_Vww_2018,M_Sol_sp_En_Vww_2019,M_Sol_sp_En_Vww_2020,M_Sol_sp_En_Vww_2021,M_Sol_sp_En_Vww_Yr_arr_ns,M_Sol_sp_En_Vww_Tot,M_Sol_sp_En_Nwna_B_2005,M_Sol_sp_En_Nwna_2005_2010,M_Sol_sp_En_Nwna_2011_2015,M_Sol_sp_En_Nwna_2016,M_Sol_sp_En_Nwna_2017,M_Sol_sp_En_Nwna_2018,M_Sol_sp_En_Nwna_2019,M_Sol_sp_En_Nwna_2020,M_Sol_sp_En_Nwna_2021,M_Sol_sp_En_Nwna_Yr_arr_ns,M_Sol_sp_En_Nwna_Tot,M_Sol_sp_E_Pr_E_ns_B_2005,M_Sol_sp_E_Pr_E_ns_2005_2010,M_Sol_sp_E_Pr_E_ns_2011_2015,M_Sol_sp_E_Pr_E_ns_2016,M_Sol_sp_E_Pr_E_ns_2017,M_Sol_sp_E_Pr_E_ns_2018,M_Sol_sp_E_Pr_E_ns_2019,M_Sol_sp_E_Pr_E_ns_2020,M_Sol_sp_E_Pr_E_ns_2021,M_So_sp_E_Pr_E_ns_Yr_ar_ns,M_Sol_sp_E_Pr_E_ns_Tot,M_Sol_sp_En_Tot_B_2005,M_Sol_sp_En_Tot_2005_2010,M_Sol_sp_En_Tot_2011_2015,M_Sol_sp_En_Tot_2016,M_Sol_sp_En_Tot_2017,M_Sol_sp_En_Tot_2018,M_Sol_sp_En_Tot_2019,M_Sol_sp_En_Tot_2020,M_Sol_sp_En_Tot_2021,M_Sol_sp_En_Tot_Yr_arr_ns,M_Sol_sp_En_Tot_YoA_Tot,M_LanProf_En_ns_B_2005,M_LanProf_En_ns_2005_2010,M_LanProf_En_ns_2011_2015,M_LanProf_En_ns_2016,M_LanProf_En_ns_2017,M_LanProf_En_ns_2018,M_LanProf_En_ns_2019,M_LanProf_En_ns_2020,M_LanProf_En_ns_2021,M_LanProf_En_ns_Yr_arr_ns,M_LanProf_En_ns_Tot,M_Tot_B_2005,M_Tot_2005_2010,M_Tot_2011_2015,M_Tot_2016,M_Tot_2017,M_Tot_2018,M_Tot_2019,M_Tot_2020,M_Tot_2021,M_Tot_Yr_arrival_ns,M_Tot_YoA_Tot,F_SEO_B_2005,F_SEO_2005_2010,F_SEO_2011_2015,F_SEO_2016,F_SEO_2017,F_SEO_2018,F_SEO_2019,F_SEO_2020,F_SEO_2021,F_SEO_Yr_arr_ns,F_SEO_Tot,F_Sol_sp_En_Vww_B_2005,F_Sol_sp_En_Vww_2005_2010,F_Sol_sp_En_Vww_2011_2015,F_Sol_sp_En_Vww_2016,F_Sol_sp_En_Vww_2017,F_Sol_sp_En_Vww_2018,F_Sol_sp_En_Vww_2019,F_Sol_sp_En_Vww_2020,F_Sol_sp_En_Vww_2021,F_Sol_sp_En_Vww_Yr_arr_ns,F_Sol_sp_En_Vww_Tot,F_Sol_sp_En_Nwna_B_2005,F_Sol_sp_En_Nwna_2005_2010,F_Sol_sp_En_Nwna_2011_2015,F_Sol_sp_En_Nwna_2016,F_Sol_sp_En_Nwna_2017,F_Sol_sp_En_Nwna_2018,F_Sol_sp_En_Nwna_2019,F_Sol_sp_En_Nwna_2020,F_Sol_sp_En_Nwna_2021,F_Sol_sp_En_Nwna_Yr_arr_ns,F_Sol_sp_En_Nwna_Tot,F_Sol_sp_En_Pr_En_ns_B_2005,F_Sol_sp_E_Pr_En_ns_2005_2010,F_Sol_sp_E_Pr_En_ns_2011_2015,F_Sol_sp_En_Prof_En_ns_2016,F_Sol_sp_En_Prof_En_ns_2017,F_Sol_sp_En_Prof_En_ns_2018,F_Sol_sp_En_Prof_En_ns_2019,F_Sol_sp_En_Prof_En_ns_2020,F_Sol_sp_En_Prof_En_ns_2021,F_So_sp_En_Pro_En_ns_Yr_ar_ns,F_Sol_sp_En_Prof_En_ns_Tot,F_Sol_sp_En_Tot_B_2005,F_Sol_sp_En_Tot_2005_2010,F_Sol_sp_En_Tot_2011_2015,F_Sol_sp_En_Tot_2016,F_Sol_sp_En_Tot_2017,F_Sol_sp_En_Tot_2018,F_Sol_sp_En_Tot_2019,F_Sol_sp_En_Tot_2020,F_Sol_sp_En_Tot_2021,F_Sol_sp_En_Tot_Yr_arr_ns,F_Sol_sp_En_Tot_YoA_Tot,F_LanProf_En_ns_B_2005,F_LanProf_En_ns_2005_2010,F_LanProf_En_ns_2011_2015,F_LanProf_En_ns_2016,F_LanProf_En_ns_2017,F_LanProf_En_ns_2018,F_LanProf_En_ns_2019,F_LanProf_En_ns_2020,F_LanProf_En_ns_2021,F_LanProf_En_ns_Yr_arr_ns,F_LanProf_En_ns_Tot,F_Tot_B_2005,F_Tot_2005_2010,F_Tot_2011_2015,F_Tot_2016,F_Tot_2017,F_Tot_2018,F_Tot_2019,F_Tot_2020,F_Tot_2021,F_Tot_Yr_arrival_ns,F_Tot_YoA_Tot,P_SEO_B_2005,P_SEO_2005_2010,P_SEO_2011_2015,P_SEO_2016,P_SEO_2017,P_SEO_2018,P_SEO_2019,P_SEO_2020,P_SEO_2021,P_SEO_Yr_arr_ns,P_SEO_Tot,P_Sol_sp_En_Vww_B_2005,P_Sol_sp_En_Vww_2005_2010,P_Sol_sp_En_Vww_2011_2015,P_Sol_sp_En_Vww_2016,P_Sol_sp_En_Vww_2017,P_Sol_sp_En_Vww_2018,P_Sol_sp_En_Vww_2019,P_Sol_sp_En_Vww_2020,P_Sol_sp_En_Vww_2021,P_Sol_sp_En_Vww_Yr_arr_ns,P_Sol_sp_En_Vww_Tot,P_Sol_sp_En_Nwna_B_2005,P_Sol_sp_En_Nwna_2005_2010,P_Sol_sp_En_Nwna_2011_2015,P_Sol_sp_En_Nwna_2016,P_Sol_sp_En_Nwna_2017,P_Sol_sp_En_Nwna_2018,P_Sol_sp_En_Nwna_2019,P_Sol_sp_En_Nwna_2020,P_Sol_sp_En_Nwna_2021,P_Sol_sp_En_Nwna_Yr_arr_ns,P_Sol_sp_En_Nwna_Tot,P_Sol_sp_En_Pr_En_ns_B_2005,P_Sol_sp_E_Pr_En_ns_2005_2010,P_Sol_sp_E_Pr_En_ns_2011_2015,P_Sol_sp_En_Prof_En_ns_2016,P_Sol_sp_En_Prof_En_ns_2017,P_Sol_sp_En_Prof_En_ns_2018,P_Sol_sp_En_Prof_En_ns_2019,P_Sol_sp_En_Prof_En_ns_2020,P_Sol_sp_En_Prof_En_ns_2021,P_So_sp_En_Pro_En_ns_Yr_ar_ns,P_Sol_sp_En_Prof_En_ns_Tot,P_Sol_sp_En_Tot_B_2005,P_Sol_sp_En_Tot_2005_2010
501021011,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021012,443,128,88,4,7,8,7,9,0,22,717,54,80,94,11,9,6,8,8,0,0,272,0,0,4,0,0,5,5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,56,83,99,11,9,10,10,8,0,0,288,0,0,0,0,0,0,0,0,0,0,0,499,212,191,19,7,19,15,15,0,21,1003,475,135,86,12,9,6,7,10,0,23,754,82,77,106,20,11,13,12,6,0,3,331,3,3,4,0,0,4,4,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,83,84,115,24,15,14,17,9,0,3,363,0,0,0,0,0,0,0,0,0,0,0,551,220,206,34,19,13,24,17,0,26,1117,918,265,178,18,14,9,14,9,0,39,1473,136,161,201,36,22,16,19,11,0,4,602,6,6,7,0,0,5,13,8,0,0,51,0,0,0,0,0,0,0,0,0,0,0,146,166
501021014,362,70,32,9,0,10,8,0,0,30,513,44,36,89,25,16,30,46,15,5,20,331,9,0,5,0,0,22,11,0,0,0,48,7,0,0,0,0,0,0,0,0,0,4,50,38,98,25,23,46,58,17,5,21,382,3,0,0,0,0,0,0,0,0,0,7,412,109,128,36,24,56,57,14,8,46,903,395,69,44,15,10,10,3,3,0,19,560,63,44,90,25,18,27,29,5,9,35,335,9,4,3,0,0,7,18,0,0,9,50,0,0,0,0,0,0,0,0,0,0,4,76,45,92,30,23,28,49,11,9,36,392,0,0,0,0,0,0,0,0,0,0,3,475,112,138,40,29,38,52,10,10,55,958,752,141,73,21,13,15,8,4,0,46,1079,109,78,183,51,35,51,76,21,10,51,669,17,4,6,0,3,30,29,0,0,6,92,6,0,0,0,0,0,0,0,0,0,8,127,83
501021015,269,53,29,3,6,0,4,6,0,8,376,45,66,58,8,7,10,11,8,0,6,219,10,7,0,0,0,9,7,5,0,0,38,0,0,0,0,0,0,0,0,0,0,0,54,75,55,8,7,19,17,9,0,4,258,0,0,0,0,0,0,0,0,0,0,0,323,126,84,14,11,22,18,16,0,14,628,297,55,40,8,4,12,8,5,4,4,435,62,58,58,12,14,16,22,4,6,3,244,13,16,4,0,0,6,7,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,78,63,62,14,19,20,32,8,6,3,298,0,0,0,0,0,0,0,0,0,0,0,370,120,104,18,22,31,42,9,8,11,732,565,108,77,16,7,8,12,8,4,11,812,109,121,110,20,21,27,34,9,3,8,461,22,18,8,3,5,14,16,5,0,0,91,0,0,0,0,0,0,0,0,0,0,0,132,137
501021016,191,26,16,4,0,9,3,0,0,18,272,29,27,7,0,0,0,0,0,0,5,69,4,0,0,0,0,6,9,7,0,0,17,0,0,0,0,0,0,0,0,0,0,0,36,27,7,0,0,4,9,7,0,8,93,0,0,0,0,0,0,0,0,0,3,6,229,60,29,4,0,8,8,10,0,33,366,221,28,24,0,4,3,0,0,0,13,309,18,13,18,0,3,0,7,3,0,4,67,4,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,23,13,22,3,3,0,7,3,0,3,74,0,0,0,0,0,0,0,0,0,15,17,247,45,47,0,8,4,9,3,0,30,402,416,62,43,5,4,7,4,6,0,36,576,52,39,28,0,3,4,7,3,0,6,138,10,0,5,0,0,4,9,7,0,0,29,0,0,0,0,0,0,0,0,0,0,0,56,39
501021251,332,206,129,9,16,14,25,7,4,22,746,55,175,163,11,25,8,22,6,3,3,469,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,57,180,164,11,24,12,21,9,3,3,482,0,0,0,0,0,0,0,0,0,0,0,388,381,290,15,40,24,45,12,7,25,1224,378,206,111,20,17,17,24,5,3,12,783,67,180,177,19,21,15,23,13,3,5,529,5,3,3,0,0,3,4,9,0,0,25,0,0,0,0,0,0,0,0,0,0,3,69,179,180,19,27,16,25,21,3,5,556,0,0,0,0,0,0,0,0,0,0,0,446,392,289,39,49,32,51,28,3,20,1343,709,409,242,29,36,22,48,15,4,27,1536,122,351,340,33,47,22,49,19,4,12,997,0,6,5,0,0,4,8,5,0,0,28,0,0,0,0,0,0,0,0,0,0,6,126,363
501021252,161,37,15,0,3,0,0,0,0,0,219,8,15,10,0,5,3,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,10,0,5,3,3,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,173,56,25,0,10,0,7,0,0,0,274,161,38,13,0,0,0,3,0,0,3,222,22,18,9,0,8,5,4,0,0,0,56,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,22,17,9,0,8,4,3,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,181,54,25,6,9,4,5,0,0,4,287,320,80,33,0,3,0,3,0,0,4,447,32,33,18,0,8,5,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,32,33
501021253,672,119,93,0,6,11,16,5,7,31,960,103,75,98,19,22,13,19,15,3,11,380,10,4,8,0,0,4,4,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,113,80,102,19,22,18,26,15,3,10,409,0,0,0,0,0,0,0,0,0,8,9,784,207,198,18,22,30,39,22,5,47,1375,670,107,97,7,3,13,20,19,6,30,967,127,65,110,33,18,25,25,14,3,6,417,14,5,6,0,6,0,4,3,0,0,36,3,0,0,0,0,0,0,0,0,0,4,145,65,119,32,22,25,31,13,8,8,463,0,0,0,0,0,0,0,0,0,0,0,815,169,215,43,25,39,49,33,11,40,1430,1348,227,189,10,8,25,27,24,3,62,1931,232,142,208,47,36,42,45,27,6,20,795,21,9,8,0,6,4,11,3,0,0,65,4,0,0,0,0,0,0,0,0,0,9,259,147
501021254,218,40,22,4,3,5,0,0,0,6,298,31,40,23,3,4,5,8,0,0,4,119,0,6,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,36,42,24,3,4,3,14,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,249,82,43,10,6,9,9,0,0,7,429,212,45,28,7,7,0,0,0,0,9,312,36,44,25,0,12,8,5,4,0,3,134,6,0,5,0,3,0,6,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,40,44,30,0,15,8,14,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,258,86,54,9,26,12,14,3,0,12,473,430,80,43,9,9,6,0,0,3,17,610,66,81,51,10,14,9,17,5,0,0,254,9,3,4,0,3,0,8,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,73,87
501031017,500,62,18,5,0,0,3,0,0,26,616,28,19,8,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,28,19,8,0,0,0,0,0,0,3,58,0,0,0,0,0,0,0,0,0,0,0,529,76,26,5,0,0,5,0,0,31,675,490,50,23,6,0,7,9,3,0,30,605,40,21,12,3,0,0,4,0,0,0,89,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,42,21,16,3,0,0,5,0,0,4,96,0,0,0,0,0,0,0,0,0,0,0,531,68,40,12,0,7,10,4,0,31,698,990,106,44,8,9,6,6,3,0,53,1220,66,37,23,3,0,3,6,0,0,0,146,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,4,68,37
501031018,334,40,30,5,0,0,3,0,4,21,433,26,10,11,0,0,6,6,0,0,3,74,4,0,6,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,33,11,15,0,0,6,12,0,0,7,87,0,0,0,0,0,0,0,0,0,0,0,368,53,42,8,0,6,11,0,4,27,522,362,54,22,7,0,0,0,5,0,27,468,40,22,15,3,0,8,11,0,0,4,115,3,6,0,0,0,8,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,44,23,23,3,0,16,14,3,0,4,132,0,0,0,0,0,0,0,0,0,0,0,402,79,37,12,3,13,14,6,0,31,598,691,92,54,3,0,0,3,7,4,51,903,70,30,27,4,0,14,19,7,5,8,185,10,6,8,0,0,8,3,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,78,38
501031019,177,16,15,0,0,5,4,5,0,13,228,35,11,18,0,9,3,8,4,6,6,104,3,5,6,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,42,15,27,0,4,3,8,4,6,11,114,0,0,0,0,0,0,0,0,0,0,0,215,32,40,0,10,5,11,9,6,21,349,200,24,18,0,0,0,5,0,0,13,259,41,13,21,0,7,5,4,0,5,4,92,3,0,3,0,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,4,45,18,23,0,8,5,5,4,10,4,112,0,0,0,0,0,0,0,0,0,0,0,247,39,41,0,10,4,9,3,10,16,371,374,36,29,0,3,3,4,7,0,19,488,77,29,36,0,14,9,10,3,6,11,191,12,0,8,0,0,0,3,0,0,3,28,0,0,0,0,0,0,0,0,0,0,4,87,34
501031020,327,28,14,4,3,0,5,6,0,19,398,27,12,11,0,9,10,12,8,0,21,100,4,0,0,0,0,0,9,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,24,13,11,0,5,12,19,11,0,19,116,4,0,0,0,0,0,0,0,0,0,4,353,36,25,3,7,13,26,15,0,35,519,339,37,29,7,5,5,7,4,0,24,458,24,22,17,0,3,13,21,3,0,0,109,6,6,0,0,0,0,7,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,32,21,19,0,9,13,29,3,0,0,121,4,0,0,0,0,0,0,0,0,4,6,378,60,48,9,8,18,38,5,5,22,585,669,64,42,6,7,8,13,8,3,37,857,49,31,31,4,8,19,32,7,0,21,205,3,3,0,0,0,0,15,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,52,32
502011021,575,138,121,3,3,9,7,3,3,12,876,50,25,26,5,3,0,0,0,0,0,107,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,25,26,5,8,0,4,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,628,159,147,8,8,14,11,3,4,9,991,616,160,135,7,5,3,18,0,5,19,967,45,41,43,0,16,11,9,0,6,5,179,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,48,41,48,0,11,10,9,0,6,5,185,0,0,0,0,0,0,0,0,0,0,0,661,205,185,7,21,16,21,7,4,21,1154,1192,299,258,17,6,12,20,3,9,30,1846,94,65,75,5,15,12,10,0,3,6,280,7,0,0,0,4,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,97,65
502011022,604,164,112,9,14,6,14,3,9,18,948,44,19,27,0,0,5,4,0,0,3,113,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,47,19,28,0,4,5,4,3,0,3,118,0,0,0,0,0,0,0,0,0,5,6,654,179,141,17,21,12,16,7,9,22,1075,645,179,120,13,15,0,17,4,4,18,1025,52,39,46,4,6,5,10,6,4,8,182,0,5,0,0,3,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,55,46,53,4,10,10,10,3,4,8,196,0,0,0,0,0,0,0,0,0,0,0,699,222,173,15,27,11,28,15,9,21,1216,1248,336,234,22,32,11,32,8,12,35,1972,100,62,82,7,8,7,8,5,4,8,295,4,5,4,0,3,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,3,102,65
502011023,619,100,49,4,4,0,10,0,0,17,800,37,48,32,16,3,8,5,0,0,3,150,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,43,49,29,13,3,8,5,0,0,0,158,0,0,0,0,0,0,0,0,0,4,4,660,147,82,16,12,8,12,4,5,18,967,701,86,74,12,4,10,6,5,0,20,910,77,73,61,11,8,6,9,0,0,6,257,10,4,3,0,0,0,0,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,80,82,70,11,9,6,20,0,0,4,284,4,0,0,0,0,0,0,0,0,9,10,786,168,141,19,14,13,23,6,4,34,1208,1322,184,118,13,8,9,15,3,4,32,1711,112,125,93,19,14,14,18,4,0,4,410,6,7,8,0,0,0,0,0,4,3,35,0,0,0,0,0,0,0,0,0,0,0,125,130
502011024,1283,437,278,33,28,28,20,4,0,53,2179,87,92,100,5,5,20,9,6,0,5,334,0,5,4,0,0,4,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,86,101,100,5,5,20,12,6,0,5,349,0,0,0,0,0,0,0,0,0,5,9,1379,539,383,45,32,56,39,9,5,55,2527,1479,459,339,33,21,28,30,10,7,50,2451,130,139,138,19,14,21,21,8,4,11,510,3,6,6,0,0,0,10,3,3,0,36,0,0,0,0,0,0,0,0,0,0,0,139,146,147,21,17,21,30,9,7,10,552,0,0,0,0,0,0,0,0,0,11,8,1618,603,484,52,37,49,60,16,11,67,3007,2766,895,615,67,46,57,58,15,8,97,4627,220,233,239,28,25,41,36,17,5,13,847,3,14,10,0,0,3,12,3,3,0,52,0,0,0,0,0,0,0,0,0,0,0,226,245
502011025,663,85,91,13,9,15,11,6,3,28,916,52,56,61,22,14,22,28,6,0,10,279,8,3,0,0,0,6,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,63,64,69,22,17,23,33,3,0,9,304,0,0,0,0,0,0,0,0,0,0,9,728,143,156,36,30,38,44,13,4,40,1220,747,106,87,19,18,15,19,8,4,37,1047,83,51,104,24,18,30,31,13,3,4,354,3,7,7,4,0,4,6,3,0,5,41,0,0,0,0,0,0,0,0,0,0,0,85,56,110,23,18,37,41,16,3,6,397,0,0,0,0,0,0,0,0,0,5,3,832,163,201,40,29,51,56,19,9,50,1453,1410,187,176,24,23,24,27,14,6,61,1961,136,102,166,42,33,47,57,14,5,11,633,11,14,7,0,0,5,11,9,0,6,61,0,0,0,0,0,0,0,0,0,0,4,149,119
502011026,376,51,31,0,0,0,4,0,4,14,474,15,9,10,0,3,3,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,22,12,10,0,3,3,0,0,0,3,50,0,0,0,0,0,0,0,0,0,0,0,395,55,39,0,4,5,9,0,4,21,524,405,60,38,0,3,0,0,0,3,19,537,22,18,10,0,6,3,0,0,0,0,67,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,24,23,10,0,4,3,0,5,0,0,78,0,0,0,0,0,0,0,0,0,4,4,437,80,52,7,7,8,0,5,4,23,616,781,111,71,4,0,0,9,0,8,35,1012,42,27,17,0,7,4,6,0,0,4,112,3,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,48,31
502011027,1059,550,453,40,25,22,25,16,4,42,2232,111,237,217,19,11,22,21,3,0,5,659,4,5,4,4,0,3,3,3,0,5,27,0,0,0,0,0,0,0,0,0,0,0,116,241,221,25,12,28,22,10,0,10,691,0,0,0,0,0,0,0,0,0,0,3,1171,790,677,62,39,53,54,21,3,50,2919,1214,616,486,54,29,32,32,11,3,59,2532,159,264,264,40,32,31,37,12,5,11,851,17,9,11,0,10,4,5,4,0,0,57,0,0,0,0,0,0,0,0,0,0,3,168,271,277,46,35,32,44,14,5,15,909,0,0,0,0,0,0,0,0,0,0,3,1384,889,763,99,69,65,76,29,8,74,3446,2264,1169,935,91,52,52,59,29,9,99,4761,271,501,482,64,43,58,58,17,0,18,1509,19,9,19,6,11,5,14,3,0,4,86,0,0,0,0,0,0,0,0,0,0,6,289,514
502011028,694,140,85,5,4,9,3,9,3,48,1007,64,64,68,3,0,7,13,4,8,3,239,5,4,3,0,0,6,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,69,66,73,7,0,13,8,0,7,3,263,3,0,0,0,0,0,0,0,0,0,3,762,209,154,17,12,16,12,12,12,55,1268,850,166,109,18,3,7,8,13,6,36,1209,87,78,93,8,7,7,9,0,4,9,313,6,7,11,6,0,3,3,0,4,0,37,0,0,0,0,0,0,0,0,0,0,0,95,86,106,9,7,11,16,4,6,7,351,0,0,0,0,0,0,0,0,0,5,7,949,250,216,28,12,21,19,16,8,52,1565,1545,305,196,26,7,16,10,22,7,83,2212,152,142,168,17,7,20,17,7,8,9,550,14,11,17,4,0,4,5,0,7,0,59,0,0,0,0,0,0,0,0,0,0,0,162,154
502011029,512,73,52,0,0,0,0,0,0,22,664,32,36,16,4,7,0,10,0,0,12,113,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,36,16,4,7,3,9,0,0,12,114,0,0,0,0,0,0,0,0,0,0,0,549,104,69,5,4,3,10,0,0,36,777,618,83,58,8,4,0,4,0,0,29,802,49,46,21,7,0,6,6,0,0,16,152,4,4,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,51,51,25,7,5,9,4,0,0,16,158,0,0,0,0,0,0,0,0,0,0,0,660,135,87,13,5,7,5,0,0,45,963,1132,158,116,11,4,0,4,0,0,57,1466,79,84,42,8,8,8,10,0,0,23,264,5,4,0,0,0,3,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,80,85
503011030,470,88,63,14,6,14,17,15,6,10,707,134,41,37,0,10,13,8,8,5,0,254,5,0,0,0,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,135,43,37,0,10,15,14,8,5,0,268,0,0,0,0,0,0,0,0,0,0,0,609,132,105,18,14,29,29,23,9,16,983,467,74,49,17,4,20,6,13,0,15,673,161,53,38,6,10,18,13,20,0,0,315,19,4,0,0,0,0,6,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,177,57,39,6,10,15,16,20,0,6,348,0,0,0,0,0,0,0,0,0,0,0,647,128,92,20,17,35,31,32,0,21,1019,937,164,119,24,12,32,21,28,6,26,1379,294,91,69,10,18,27,27,28,5,6,568,17,8,0,0,0,5,9,0,0,3,44,0,0,0,0,0,0,0,0,0,0,0,314,100
503011031,585,104,85,7,21,27,36,20,12,24,928,92,64,84,15,28,24,36,17,0,6,372,3,6,3,0,0,0,13,0,0,6,30,0,0,0,0,0,0,0,0,0,0,5,99,62,93,15,30,26,56,17,5,12,410,0,0,0,0,0,0,0,0,0,0,0,689,165,177,25,50,49,86,38,11,40,1336,684,86,84,7,18,31,38,24,15,12,1002,157,87,106,15,26,44,35,32,5,7,510,15,9,8,5,8,11,21,0,0,7,72,0,0,0,0,0,0,0,0,0,0,0,170,92,110,18,32,52,51,33,5,17,579,0,0,0,0,0,0,0,0,0,0,4,856,179,193,26,53,83,90,64,15,27,1586,1271,195,165,18,42,60,68,49,29,41,1931,250,144,184,34,58,67,75,45,5,19,884,22,10,8,5,8,13,28,7,0,12,103,0,0,0,0,0,0,0,0,0,0,5,270,150
503011032,452,81,82,11,15,23,27,15,16,18,738,56,24,25,4,3,8,5,0,5,5,126,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,52,24,25,4,3,8,6,0,5,5,129,0,0,0,0,0,0,0,0,0,0,0,511,101,109,16,25,27,32,17,13,21,869,481,68,90,17,17,15,32,35,10,7,764,63,30,38,3,4,7,14,5,3,3,169,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,71,30,38,3,5,7,12,5,3,7,177,0,0,0,0,0,0,0,0,0,0,0,559,97,126,20,20,20,43,43,10,20,943,937,145,171,26,31,33,61,46,19,27,1509,118,48,62,5,13,13,11,5,8,5,295,3,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,127,48
