SA2_CODE_2021,AG_15_19_Nbr_ch_ev_brn_No,AG_15_19_Nbr_ch_ev_brn_1,AG_15_19_Nbr_ch_ev_brn_2,AG_15_19_Nbr_ch_ev_brn_3,AG_15_19_Nbr_ch_ev_brn_4,AG_15_19_Nbr_ch_ev_brn_5,AG_15_19_Nbr_ch_ev_brn_6m,AG_15_19_Nbr_ch_ev_brn_Ns,AG_15_19_Tot,AG_20_24_Nbr_ch_ev_brn_No,AG_20_24_Nbr_ch_ev_brn_1,AG_20_24_Nbr_ch_ev_brn_2,AG_20_24_Nbr_ch_ev_brn_3,AG_20_24_Nbr_ch_ev_brn_4,AG_20_24_Nbr_ch_ev_brn_5,AG_20_24_Nbr_ch_ev_brn_6m,AG_20_24_Nbr_ch_ev_brn_Ns,AG_20_24_Tot,AG_25_29_Nbr_ch_ev_brn_No,AG_25_29_Nbr_ch_ev_brn_1,AG_25_29_Nbr_ch_ev_brn_2,AG_25_29_Nbr_ch_ev_brn_3,AG_25_29_Nbr_ch_ev_brn_4,AG_25_29_Nbr_ch_ev_brn_5,AG_25_29_Nbr_ch_ev_brn_6m,AG_25_29_Nbr_ch_ev_brn_Ns,AG_25_29_Tot,AG_30_34_Nbr_ch_ev_brn_No,AG_30_34_Nbr_ch_ev_brn_1,AG_30_34_Nbr_ch_ev_brn_2,AG_30_34_Nbr_ch_ev_brn_3,AG_30_34_Nbr_ch_ev_brn_4,AG_30_34_Nbr_ch_ev_brn_5,AG_30_34_Nbr_ch_ev_brn_6m,AG_30_34_Nbr_ch_ev_brn_Ns,AG_30_34_Tot,AG_35_39_Nbr_ch_ev_brn_No,AG_35_39_Nbr_ch_ev_brn_1,AG_35_39_Nbr_ch_ev_brn_2,AG_35_39_Nbr_ch_ev_brn_3,AG_35_39_Nbr_ch_ev_brn_4,AG_35_39_Nbr_ch_ev_brn_5,AG_35_39_Nbr_ch_ev_brn_6m,AG_35_39_Nbr_ch_ev_brn_Ns,AG_35_39_Tot,AG_40_44_Nbr_ch_ev_brn_No,AG_40_44_Nbr_ch_ev_brn_1,AG_40_44_Nbr_ch_ev_brn_2,AG_40_44_Nbr_ch_ev_brn_3,AG_40_44_Nbr_ch_ev_brn_4,AG_40_44_Nbr_ch_ev_brn_5,AG_40_44_Nbr_ch_ev_brn_6m,AG_40_44_Nbr_ch_ev_brn_Ns,AG_40_44_Tot,AG_45_49_Nbr_ch_ev_brn_No,AG_45_49_Nbr_ch_ev_brn_1,AG_45_49_Nbr_ch_ev_brn_2,AG_45_49_Nbr_ch_ev_brn_3,AG_45_49_Nbr_ch_ev_brn_4,AG_45_49_Nbr_ch_ev_brn_5,AG_45_49_Nbr_ch_ev_brn_6m,AG_45_49_Nbr_ch_ev_brn_Ns,AG_45_49_Tot,AG_50_54_Nbr_ch_ev_brn_No,AG_50_54_Nbr_ch_ev_brn_1,AG_50_54_Nbr_ch_ev_brn_2,AG_50_54_Nbr_ch_ev_brn_3,AG_50_54_Nbr_ch_ev_brn_4,AG_50_54_Nbr_ch_ev_brn_5,AG_50_54_Nbr_ch_ev_brn_6m,AG_50_54_Nbr_ch_ev_brn_Ns,AG_50_54_Tot,AG_55_59_Nbr_ch_ev_brn_No,AG_55_59_Nbr_ch_ev_brn_1,AG_55_59_Nbr_ch_ev_brn_2,AG_55_59_Nbr_ch_ev_brn_3,AG_55_59_Nbr_ch_ev_brn_4,AG_55_59_Nbr_ch_ev_brn_5,AG_55_59_Nbr_ch_ev_brn_6m,AG_55_59_Nbr_ch_ev_brn_Ns,AG_55_59_Tot,AG_60_64_Nbr_ch_ev_brn_No,AG_60_64_Nbr_ch_ev_brn_1,AG_60_64_Nbr_ch_ev_brn_2,AG_60_64_Nbr_ch_ev_brn_3,AG_60_64_Nbr_ch_ev_brn_4,AG_60_64_Nbr_ch_ev_brn_5,AG_60_64_Nbr_ch_ev_brn_6m,AG_60_64_Nbr_ch_ev_brn_Ns,AG_60_64_Tot,AG_65_69_Nbr_ch_ev_brn_No,AG_65_69_Nbr_ch_ev_brn_1,AG_65_69_Nbr_ch_ev_brn_2,AG_65_69_Nbr_ch_ev_brn_3,AG_65_69_Nbr_ch_ev_brn_4,AG_65_69_Nbr_ch_ev_brn_5,AG_65_69_Nbr_ch_ev_brn_6m,AG_65_69_Nbr_ch_ev_brn_Ns,AG_65_69_Tot,AG_70_74_Nbr_ch_ev_brn_No,AG_70_74_Nbr_ch_ev_brn_1,AG_70_74_Nbr_ch_ev_brn_2,AG_70_74_Nbr_ch_ev_brn_3,AG_70_74_Nbr_ch_ev_brn_4,AG_70_74_Nbr_ch_ev_brn_5,AG_70_74_Nbr_ch_ev_brn_6m,AG_70_74_Nbr_ch_ev_brn_Ns,AG_70_74_Tot,AG_75_79_Nbr_ch_ev_brn_No,AG_75_79_Nbr_ch_ev_brn_1,AG_75_79_Nbr_ch_ev_brn_2,AG_75_79_Nbr_ch_ev_brn_3,AG_75_79_Nbr_ch_ev_brn_4,AG_75_79_Nbr_ch_ev_brn_5,AG_75_79_Nbr_ch_ev_brn_6m,AG_75_79_Nbr_ch_ev_brn_Ns,AG_75_79_Tot,AG_80_84_Nbr_ch_ev_brn_No,AG_80_84_Nbr_ch_ev_brn_1,AG_80_84_Nbr_ch_ev_brn_2,AG_80_84_Nbr_ch_ev_brn_3,AG_80_84_Nbr_ch_ev_brn_4,AG_80_84_Nbr_ch_ev_brn_5,AG_80_84_Nbr_ch_ev_brn_6m,AG_80_84_Nbr_ch_ev_brn_Ns,AG_80_84_Tot,AG_85_over_Nbr_ch_ev_brn_No,AG_85_over_Nbr_ch_ev_brn_1,AG_85_over_Nbr_ch_ev_brn_2,AG_85_over_Nbr_ch_ev_brn_3,AG_85_over_Nbr_ch_ev_brn_4,AG_85_over_Nbr_ch_ev_brn_5,AG_85_over_Nbr_ch_ev_brn_6m,AG_85_over_Nbr_ch_ev_brn_Ns,AG_85_over_Tot,Tot_Num_child_evr_brn_No,Tot_Num_child_evr_brn_1,Tot_Num_child_evr_brn_2,Tot_Num_child_evr_brn_3,Tot_Num_child_evr_brn_4,Tot_Num_child_evr_brn_5,Tot_Num_child_evr_brn_6m,Tot_Num_child_evr_brn_Ns,Tot_Tot
501021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021012,323,0,0,0,0,0,0,11,339,220,31,7,3,0,0,0,14,277,182,75,58,27,6,3,0,18,368,109,90,136,63,14,5,0,19,434,48,71,172,101,18,9,3,12,431,37,57,157,81,25,6,5,15,382,41,43,137,73,34,10,7,10,353,40,47,155,83,41,8,5,12,400,31,29,141,90,20,11,8,13,329,23,17,135,99,33,15,4,13,347,25,17,103,95,31,15,6,10,308,9,19,117,77,30,4,6,14,277,17,11,77,70,30,5,4,17,235,8,7,45,48,43,11,12,34,196,5,3,23,42,23,18,15,61,189,1123,533,1466,951,351,118,70,273,4876
501021014,247,0,0,0,0,0,3,44,292,141,16,8,0,0,0,0,18,183,105,54,45,9,5,0,0,20,231,71,45,83,36,8,3,0,13,267,36,41,80,62,13,5,6,16,251,35,33,83,80,28,7,5,13,282,35,31,111,73,29,15,4,22,311,30,34,122,77,31,10,6,11,327,47,30,137,87,35,14,4,18,369,27,27,90,63,41,12,5,15,285,23,23,99,78,38,10,10,16,299,19,11,80,75,34,4,3,24,254,12,3,49,47,24,17,6,13,170,4,0,21,27,24,18,11,13,116,0,8,14,24,29,15,19,12,113,843,356,1008,745,323,122,78,264,3749
501021015,172,5,0,0,0,0,0,17,188,161,28,6,0,0,0,0,7,201,129,49,29,11,0,0,0,13,242,81,48,65,17,17,0,0,11,246,49,42,79,27,8,5,5,6,222,19,22,93,35,18,5,5,11,199,26,34,81,49,13,11,0,14,220,34,34,110,41,21,5,0,11,256,21,20,88,64,20,0,4,8,234,18,21,98,60,21,13,0,15,247,15,8,75,53,25,3,4,10,196,15,9,71,40,20,11,4,11,178,3,0,49,42,24,12,7,7,151,10,9,27,26,24,10,0,6,106,6,0,18,24,18,14,5,10,91,749,333,883,504,237,91,39,153,2981
501021016,113,0,0,0,0,0,0,15,126,64,0,0,0,0,0,0,3,74,40,12,16,3,3,0,0,5,82,32,17,31,17,0,0,0,6,106,11,20,38,21,6,0,6,4,112,11,19,36,37,8,4,0,8,126,10,13,46,26,13,9,4,10,131,16,26,48,31,11,9,4,10,155,9,13,64,36,16,3,8,10,169,14,10,53,49,21,5,8,6,154,11,9,49,38,17,3,0,4,137,7,6,51,36,23,4,3,6,132,0,5,14,29,9,3,0,12,76,3,3,14,18,6,9,0,11,67,0,0,3,21,9,4,0,17,56,345,157,470,352,151,52,40,139,1705
501021251,373,0,0,0,0,0,0,24,394,215,37,3,0,0,0,0,11,269,150,63,42,18,8,0,0,23,303,78,73,118,59,16,3,3,12,365,52,50,159,84,21,9,0,13,385,38,48,165,95,26,4,3,16,394,23,41,153,82,33,7,8,4,367,32,42,150,83,28,4,8,6,350,24,29,109,60,16,11,4,10,263,26,9,74,34,20,9,3,4,181,10,8,70,30,11,0,8,9,155,3,14,57,50,17,3,6,4,151,9,7,39,29,10,7,0,5,105,4,6,10,14,5,3,0,3,48,0,0,11,7,7,0,0,3,26,1034,415,1167,643,223,63,41,154,3753
501021252,129,0,0,0,0,0,0,3,136,44,0,0,0,0,0,0,0,44,31,0,12,0,0,0,0,0,50,11,10,22,5,0,0,0,0,54,7,12,34,14,9,0,0,0,83,7,9,42,29,5,0,0,0,94,9,11,75,24,8,3,6,5,137,16,13,51,24,9,3,0,4,122,10,18,51,31,19,0,3,3,130,6,9,48,29,16,0,0,0,110,8,5,39,28,6,0,3,0,100,9,3,18,13,10,0,0,3,60,6,0,9,17,9,0,0,0,38,0,3,0,5,0,5,0,0,12,3,0,0,3,4,0,4,3,21,303,96,409,224,90,26,20,27,1187
501021253,318,3,0,0,0,0,0,14,335,225,30,7,0,0,0,0,24,288,248,55,20,11,9,0,0,27,363,160,77,93,27,11,0,0,21,389,80,81,135,48,15,3,0,22,387,63,52,147,60,23,8,0,14,378,73,54,183,76,23,9,6,24,438,64,67,168,93,36,3,5,19,452,68,37,151,81,39,3,0,17,406,48,47,188,127,50,8,4,18,500,34,29,139,114,41,12,5,20,401,45,27,176,80,38,11,3,16,404,15,15,80,78,43,5,15,20,266,9,11,53,55,28,17,14,21,210,10,16,52,87,74,27,27,73,362,1467,586,1611,934,421,123,83,355,5572
501021254,141,6,0,0,0,0,0,12,161,108,28,9,0,0,0,0,12,161,57,31,31,12,9,0,0,18,160,41,22,45,23,9,5,0,14,161,31,22,46,29,14,5,4,18,174,27,27,51,31,13,9,3,8,171,21,19,60,28,15,3,5,10,164,26,23,58,30,9,7,0,15,164,28,20,48,38,16,4,0,14,170,18,15,49,40,18,9,5,4,158,10,9,56,44,9,4,8,10,155,6,12,50,34,15,8,3,14,143,3,3,20,19,14,7,3,9,78,3,0,10,12,4,0,4,13,49,0,0,0,8,6,4,7,6,26,514,242,528,355,161,70,49,182,2095
501031017,150,5,0,0,0,0,0,22,176,77,14,3,0,0,0,0,10,103,52,26,14,9,0,0,0,8,106,30,31,42,31,13,4,0,5,152,28,15,55,44,22,3,0,15,189,22,17,75,51,21,5,0,20,213,29,28,70,41,22,3,4,10,210,32,26,88,42,25,3,3,34,250,41,33,91,62,26,8,3,19,286,31,34,101,76,34,6,0,23,308,36,24,102,66,36,8,0,23,298,15,15,86,61,31,7,3,15,243,14,13,55,46,36,3,0,20,182,3,3,32,17,18,4,5,17,95,3,5,13,21,7,3,4,9,77,572,278,827,573,283,63,38,248,2891
501031018,125,0,0,0,0,0,0,12,137,70,11,3,3,0,0,0,7,89,57,17,20,9,7,0,0,14,119,50,31,33,15,8,0,0,4,145,33,28,61,32,18,0,0,9,183,33,15,57,39,11,5,3,3,164,28,27,67,46,19,0,0,8,201,31,18,81,49,19,3,3,15,215,42,20,73,62,24,10,3,11,246,36,20,95,67,23,10,0,10,263,19,13,83,64,38,13,0,15,252,17,18,56,53,22,3,0,18,192,8,11,39,36,18,3,5,15,142,8,9,18,20,18,8,0,11,92,4,6,13,13,11,6,4,7,77,560,245,700,508,233,70,34,161,2512
501031019,135,4,0,0,0,0,0,21,160,92,20,3,0,0,0,0,12,126,58,26,20,14,4,0,0,0,123,45,22,37,22,8,3,0,8,155,20,24,52,39,10,3,0,13,166,16,15,48,39,16,3,6,8,151,22,13,59,33,16,4,4,15,166,19,13,55,47,15,8,4,9,179,16,26,74,55,27,4,6,10,223,15,12,67,37,23,11,4,9,179,18,19,59,36,18,11,3,10,173,8,12,37,28,19,13,0,13,123,3,4,27,28,9,6,3,4,89,4,4,14,27,12,6,3,11,77,0,3,14,17,13,6,6,5,78,479,216,563,422,190,83,42,162,2167
501031020,106,0,0,0,0,0,0,15,126,38,0,0,0,0,0,0,4,45,62,19,9,5,0,0,0,24,110,52,23,26,11,3,0,0,16,136,31,26,42,30,4,4,0,17,147,31,17,50,27,6,4,0,23,163,29,8,63,24,15,6,0,14,164,38,27,53,32,28,3,4,24,207,43,24,81,55,23,3,0,25,260,35,25,81,65,22,5,0,31,270,25,15,73,53,24,3,3,23,223,14,11,53,42,18,9,9,14,173,12,11,31,38,17,7,5,22,143,0,0,12,19,10,3,5,10,55,0,4,4,16,9,5,9,9,49,522,209,574,423,188,57,32,262,2267
502011021,204,0,0,0,0,0,0,17,220,134,12,5,0,0,0,0,8,159,84,34,35,15,3,0,0,11,178,48,40,80,40,11,0,0,3,229,39,39,97,65,19,3,0,7,274,25,16,96,62,14,10,8,10,228,30,23,124,52,18,4,0,12,266,36,34,101,49,20,6,0,13,253,23,22,114,51,21,3,0,8,244,29,30,114,76,37,6,0,14,305,28,22,140,75,27,7,3,3,310,24,29,116,95,22,12,5,6,304,10,7,71,49,16,5,9,11,182,0,5,23,29,15,6,3,3,82,5,3,4,11,4,0,4,7,33,715,310,1117,672,224,66,29,136,3268
502011022,220,6,0,0,0,0,0,21,236,197,10,8,0,0,0,0,7,222,100,39,29,10,4,0,0,11,194,53,69,71,25,7,0,0,6,236,44,45,98,47,13,6,4,5,254,35,33,111,49,14,3,3,14,267,46,38,118,61,20,11,0,5,307,49,43,133,65,27,0,3,13,339,50,38,151,65,22,9,0,10,353,46,39,148,88,35,5,3,13,382,32,35,184,102,26,7,5,14,405,17,22,148,99,30,3,0,9,337,12,6,94,64,25,8,0,6,226,10,10,33,32,21,10,0,7,113,6,3,28,25,19,4,4,3,96,918,446,1361,727,273,69,31,133,3964
502011023,212,3,0,0,0,0,0,19,231,184,31,10,0,0,0,0,25,257,108,44,50,28,3,0,0,16,252,67,45,90,43,17,0,3,19,282,40,57,72,43,21,6,3,20,279,31,30,77,50,21,10,3,13,242,31,37,74,55,29,12,5,12,255,35,40,109,71,28,15,7,9,310,38,44,129,82,34,12,8,17,357,25,34,104,80,36,15,3,12,301,35,30,105,75,44,11,10,6,316,25,27,112,76,28,6,9,24,308,17,22,101,91,37,10,0,32,310,19,17,71,66,54,16,15,37,292,14,9,45,75,50,12,15,85,312,883,466,1144,834,411,129,75,347,4300
