SA2_CODE_2021,F_Unrel_ind_liv_fam_hh_0_14,F_Unre_ind_liv_fam_hh_15_24,F_Unre_ind_liv_fam_hh_25_34,F_Unre_ind_liv_fam_hh_35_44,F_Unre_ind_liv_fam_hh_45_54,F_Unre_ind_liv_fam_hh_55_64,F_Unre_ind_liv_fam_hh_65_74,F_Unre_ind_liv_fam_hh_75_84,F_Unrel_ind_liv_fam_hh_85ov,F_Unrel_ind_liv_fam_hh_Tot,F_Group_hh_mem_0_14,F_Group_hh_mem_15_24,F_Group_hh_mem_25_34,F_Group_hh_mem_35_44,F_Group_hh_mem_45_54,F_Group_hh_mem_55_64,F_Group_hh_mem_65_74,F_Group_hh_mem_75_84,F_Group_hh_mem_85ov,F_Group_hh_mem_Tot,F_LPer_0_14_yr,F_LPer_15_24_yr,F_LPer_25_34_yr,F_LPer_35_44_yr,F_LPer_45_54_yr,F_LPer_55_64_yr,F_LPer_65_74_yr,F_LPer_75_84_yr,F_LPer_85_yr_over,F_LPer_Tot,F_Vis_from_within_Aus_0_14,F_Vis_from_within_Aus_15_24,F_Vis_from_within_Aus_25_34,F_Vis_from_within_Aus_35_44,F_Vis_from_within_Aus_45_54,F_Vis_from_within_Aus_55_64,F_Vis_from_within_Aus_65_74,F_Vis_from_within_Aus_75_84,F_Vis_from_within_Aus_85ov,F_Vis_from_within_Aus_Tot,F_OS_vis_0_14_yr,F_OS_vis_15_24_yr,F_OS_vis_25_34_yr,F_OS_vis_35_44_yr,F_OS_vis_45_54_yr,F_OS_vis_55_64_yr,F_OS_vis_65_74_yr,F_OS_vis_75_84_yr,F_OS_vis_85_yr_over,F_Overseas_v_Total,F_Tot_0_14_yr,F_Tot_15_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_Part_r_mar_0_14,P_Part_r_mar_15_24,P_Part_r_mar_25_34,P_Part_r_mar_35_44,P_Part_r_mar_45_54,P_Part_r_mar_55_64,P_Part_r_mar_65_74,P_Part_r_mar_75_84,P_Part_r_mar_85ov,P_Part_r_mar_Tot,P_Part_de_f_mar_0_14,P_Part_de_f_mar_15_24,P_Part_de_f_mar_25_34,P_Part_de_f_mar_35_44,P_Part_de_f_mar_45_54,P_Part_de_f_mar_55_64,P_Part_de_f_mar_65_74,P_Part_de_f_mar_75_84,P_Part_de_f_mar_85ov,P_Part_de_f_mar_Tot,P_LPar_0_14_yr,P_LPar_15_24_yr,P_LPar_25_34_yr,P_LPar_35_44_yr,P_LPar_45_54_yr,P_LPar_55_64_yr,P_LPar_65_74_yr,P_LPar_75_84_yr,P_LPar_85_yr_over,P_LPar_Tot,P_Child_u_15_0_14_yr,P_Child_u_15_15_24_yr,P_Child_u_15_25_34_yr,P_Child_u_15_35_44_yr,P_Child_u_15_45_54_yr,P_Child_u_15_55_64_yr,P_Child_u_15_65_74_yr,P_Child_u_15_75_84_yr,P_Child_u_15_85_yr_over,P_Child_u_15_Tot,P_Dep_stu15_24_0_14,P_Dep_stu15_24_15_24,P_Dep_stu15_24_25_34,P_Dep_stu15_24_35_44,P_Dep_stu15_24_45_54,P_Dep_stu15_24_55_64,P_Dep_stu15_24_65_74,P_Dep_stu15_24_75_84,P_Dep_stu15_24_85_over,P_Dep_stu15_24_Tot,P_Non_dep_child_0_14,P_Non_dep_child_15_24,P_Non_dep_child_25_34,P_Non_dep_child_35_44,P_Non_dep_child_45_54,P_Non_dep_child_55_64,P_Non_dep_child_65_74,P_Non_dep_child_75_84,P_Non_dep_child_85_over,P_Non_dep_child_Tot,P_Oth_rel_ind_0_14,P_Oth_rel_ind_15_24,P_Oth_rel_ind_25_34,P_Oth_rel_ind_35_44,P_Oth_rel_ind_45_54,P_Oth_rel_ind_55_64,P_Oth_rel_ind_65_74,P_Oth_rel_ind_75_84,P_Oth_rel_ind_85ov,P_Oth_rel_ind_Tot,P_Unrel_ind_liv_fam_hh_0_14,P_Unre_ind_liv_fam_hh_15_24,P_Unre_ind_liv_fam_hh_25_34,P_Unre_ind_liv_fam_hh_35_44,P_Unre_ind_liv_fam_hh_45_54,P_Unre_ind_liv_fam_hh_55_64,P_Unre_ind_liv_fam_hh_65_74,P_Unre_ind_liv_fam_hh_75_84,P_Unrel_ind_liv_fam_hh_85ov,P_Unrel_ind_liv_fam_hh_Tot,P_Group_hh_mem_0_14,P_Group_hh_mem_15_24,P_Group_hh_mem_25_34,P_Group_hh_mem_35_44,P_Group_hh_mem_45_54,P_Group_hh_mem_55_64,P_Group_hh_mem_65_74,P_Group_hh_mem_75_84,P_Group_hh_mem_85ov,P_Group_hh_mem_Tot,P_LPer_0_14_yr,P_LPer_15_24_yr,P_LPer_25_34_yr,P_LPer_35_44_yr,P_LPer_45_54_yr,P_LPer_55_64_yr,P_LPer_65_74_yr,P_LPer_75_84_yr,P_LPer_85_yr_over,P_LPer_Tot,P_Vis_from_within_Aus_0_14,P_Vis_from_within_Aus_15_24,P_Vis_from_within_Aus_25_34,P_Vis_from_within_Aus_35_44,P_Vis_from_within_Aus_45_54,P_Vis_from_within_Aus_55_64,P_Vis_from_within_Aus_65_74,P_Vis_from_within_Aus_75_84,P_Vis_from_within_Aus_85ov,P_Vis_from_within_Aus_Tot,P_OS_vis_0_14_yr,P_OS_vis_15_24_yr,P_OS_vis_25_34_yr,P_OS_vis_35_44_yr,P_OS_vis_45_54_yr,P_OS_vis_55_64_yr,P_OS_vis_65_74_yr,P_OS_vis_75_84_yr,P_OS_vis_85_yr_over,P_Overseas_v_Total,P_Tot_0_14_yr,P_Tot_15_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
501031018,..,9,6,4,8,4,0,0,0,28,..,3,8,8,10,12,9,0,0,44,..,7,9,19,31,61,74,75,28,312,0,17,4,0,5,17,9,0,0,55,0,0,0,0,0,0,0,0,0,3,479,220,241,330,396,488,394,211,54,2803,..,7,140,356,455,558,521,238,45,2306,..,35,138,109,114,118,77,19,0,609,..,3,29,45,52,26,20,9,10,190,968,..,..,..,..,..,..,..,..,968,..,168,..,..,..,..,..,..,..,168,..,179,50,24,13,13,0,0,0,279,..,21,10,3,5,13,16,17,4,84,..,24,12,7,8,10,3,0,0,61,..,10,19,14,14,18,21,6,0,100,..,17,25,45,66,117,154,106,34,572,12,28,15,7,15,23,17,7,0,120,0,0,0,0,0,3,0,0,0,8,976,478,425,611,747,900,831,410,95,5467
501031019,..,6,0,6,0,0,0,0,0,7,..,9,3,0,3,4,8,9,0,42,..,15,29,19,37,81,78,59,30,352,11,15,8,0,12,5,9,6,0,65,0,0,0,0,0,0,0,0,0,0,457,267,269,282,314,380,283,154,48,2454,..,10,150,294,322,425,329,162,28,1719,..,92,179,80,88,74,29,10,0,559,..,10,32,64,47,31,16,13,7,214,928,..,..,..,..,..,..,..,..,928,..,168,..,..,..,..,..,..,..,168,..,154,51,18,14,11,4,0,0,251,..,28,7,0,3,17,7,4,3,83,..,10,8,11,6,0,0,0,0,35,..,22,10,5,10,14,13,6,0,89,..,41,80,59,91,154,143,107,38,715,17,24,18,18,19,15,11,3,0,132,0,5,0,0,0,0,0,0,0,6,946,566,545,538,599,749,563,307,80,4893
501031020,..,6,6,0,3,0,0,0,0,16,..,4,9,0,7,14,0,3,0,42,..,0,8,17,27,68,69,51,22,268,10,9,12,3,3,14,7,8,0,67,0,0,0,0,0,0,0,0,0,6,294,139,178,239,303,421,340,172,40,2122,..,0,90,222,315,446,450,219,36,1776,..,16,94,96,104,120,61,22,0,512,..,0,15,33,37,24,15,6,3,136,585,..,..,..,..,..,..,..,..,585,..,119,..,..,..,..,..,..,..,119,..,128,37,24,20,10,0,0,0,219,..,10,9,9,0,22,12,8,5,73,..,14,9,0,6,6,0,0,0,35,..,12,28,15,21,25,9,3,5,121,..,3,17,39,83,139,165,96,38,589,15,18,21,8,7,26,17,8,3,129,0,0,4,0,0,0,0,0,0,13,599,316,324,447,597,816,732,365,90,4296
502011021,..,9,8,3,4,0,0,0,0,28,..,0,6,3,9,14,9,5,0,42,..,5,10,9,30,56,98,58,7,266,6,16,4,8,7,4,13,5,3,66,0,0,0,0,0,0,0,0,0,5,766,370,395,485,508,538,600,248,30,3951,..,7,237,499,586,661,852,402,40,3284,..,46,220,162,133,110,68,25,0,769,..,12,60,93,84,43,21,8,9,323,1545,..,..,..,..,..,..,..,..,1545,..,347,..,..,..,..,..,..,..,347,..,236,89,35,22,17,0,0,0,398,..,43,8,12,20,16,17,8,5,135,..,16,12,6,4,3,5,0,0,45,..,5,12,9,20,21,18,9,6,92,..,15,47,58,73,125,189,100,14,621,16,25,8,23,23,13,17,10,3,131,0,0,0,0,0,0,0,0,0,8,1556,746,694,896,972,1017,1180,560,70,7695
502011022,..,8,3,0,0,4,0,0,0,24,..,7,11,5,11,21,20,0,0,86,..,10,32,28,58,109,131,90,44,494,16,22,5,9,11,6,14,4,0,91,0,0,0,3,0,0,0,0,0,10,731,454,409,509,628,708,718,331,95,4582,..,4,198,484,635,791,967,448,80,3609,..,98,258,172,129,146,88,24,4,911,..,17,60,105,124,61,32,17,18,430,1412,..,..,..,..,..,..,..,..,1412,..,369,..,..,..,..,..,..,..,369,..,291,108,36,29,20,4,0,0,489,..,36,15,7,7,15,23,19,6,133,..,18,6,6,6,9,0,0,0,53,..,18,27,7,30,44,36,11,0,173,..,21,77,68,114,233,270,151,63,1001,23,40,14,18,25,22,18,12,6,172,0,0,0,5,0,0,3,0,0,14,1441,898,769,911,1106,1334,1438,689,177,8772
502011023,..,17,9,5,0,0,0,0,0,34,..,14,11,8,14,18,12,10,6,95,..,8,29,31,57,119,185,228,144,795,16,13,14,6,12,19,9,0,4,95,0,0,0,0,0,0,0,0,0,0,830,466,499,488,546,638,597,556,238,4860,..,21,223,348,500,624,595,580,170,3058,..,116,237,157,110,113,64,33,10,842,..,20,121,139,144,88,47,16,10,584,1555,..,..,..,..,..,..,..,..,1555,..,318,..,..,..,..,..,..,..,318,..,320,153,72,42,18,3,0,0,609,..,63,36,12,14,35,40,25,9,240,..,35,27,9,7,7,3,0,0,87,..,28,30,14,33,38,38,18,6,214,..,24,77,81,137,200,303,324,197,1342,31,33,26,15,28,30,15,12,3,183,0,6,0,0,0,4,0,0,0,5,1581,978,919,864,1021,1144,1110,1004,411,9038
502011024,..,30,10,5,0,3,0,0,0,53,..,28,28,12,20,25,20,10,0,141,..,24,49,46,81,197,349,327,179,1248,37,22,23,19,17,19,20,13,7,173,0,0,0,0,0,0,3,0,0,8,1562,941,835,1046,1233,1339,1426,956,282,9615,..,17,451,982,1350,1627,1799,1181,199,7606,..,138,441,318,296,232,155,46,8,1627,..,23,125,220,238,119,53,37,23,850,3076,..,..,..,..,..,..,..,..,3076,..,855,..,..,..,..,..,..,..,855,..,595,211,82,62,21,12,0,0,990,..,81,30,23,26,33,32,36,17,274,..,45,32,19,8,8,0,0,0,119,..,48,76,30,44,48,46,13,0,299,..,50,119,116,166,321,517,483,249,2013,61,46,48,36,26,32,37,19,7,316,0,0,4,4,3,0,6,3,0,20,3140,1905,1539,1832,2214,2443,2655,1827,506,18060
502011025,..,20,8,4,3,3,4,0,0,36,..,25,23,16,22,32,21,9,0,150,..,45,78,69,134,240,265,222,117,1172,9,15,14,11,20,11,12,10,3,107,0,0,0,0,0,0,0,0,0,0,571,492,511,463,592,724,720,418,190,4677,..,20,227,296,362,517,658,371,92,2532,..,156,203,148,140,127,87,18,6,884,..,30,110,131,152,91,39,28,28,610,1090,..,..,..,..,..,..,..,..,1090,..,230,..,..,..,..,..,..,..,230,..,222,113,49,38,27,7,0,0,463,..,70,27,23,24,39,29,14,15,236,..,40,29,9,18,6,5,0,0,105,..,57,76,45,49,60,40,15,6,347,..,84,158,158,289,424,479,323,165,2073,27,27,40,21,48,34,25,15,4,222,0,0,0,0,0,0,0,0,0,3,1119,932,988,877,1114,1313,1370,781,311,8802
502011026,..,6,13,5,4,0,0,0,0,25,..,10,5,3,9,9,10,5,0,55,..,8,10,14,23,58,76,63,29,280,5,20,0,4,9,10,15,3,0,59,0,0,0,4,0,0,0,0,0,3,456,326,296,302,359,459,471,250,58,2966,..,10,142,263,386,538,599,358,47,2343,..,66,166,92,92,99,62,18,0,591,..,14,47,67,81,40,22,15,9,292,946,..,..,..,..,..,..,..,..,946,..,209,..,..,..,..,..,..,..,209,..,210,75,40,23,17,0,0,0,372,..,31,14,4,9,11,28,8,14,118,..,23,20,5,7,4,0,0,0,62,..,16,31,14,12,15,25,6,0,118,..,18,33,47,81,129,178,125,43,658,15,26,13,12,9,19,19,6,0,116,3,0,0,3,0,0,0,0,0,10,959,615,548,536,704,871,930,536,117,5823
502011027,..,40,26,18,10,9,4,0,0,93,..,33,32,12,19,22,14,9,0,141,..,26,62,45,70,128,205,146,107,788,40,29,26,14,22,21,17,15,3,187,0,0,0,0,0,3,0,0,0,5,2325,1175,1413,1487,1266,1094,902,525,180,10361,..,37,949,1682,1510,1362,1119,684,120,7462,..,257,727,413,266,146,74,37,4,1920,..,33,169,253,243,107,54,28,11,911,4636,..,..,..,..,..,..,..,..,4636,..,1026,..,..,..,..,..,..,..,1026,..,693,231,80,42,30,3,0,0,1079,..,90,56,27,32,53,53,28,24,363,..,60,62,30,20,14,10,0,3,204,..,68,98,37,29,31,29,17,8,312,..,54,163,121,151,210,300,220,141,1358,60,63,56,43,30,33,34,21,3,337,0,0,0,3,6,5,0,0,0,18,4694,2363,2511,2689,2337,1998,1668,1033,318,19622
502011028,..,13,8,5,5,4,0,0,0,32,..,25,19,17,18,22,27,9,0,132,..,25,30,28,81,164,224,240,94,892,13,22,14,11,7,14,14,5,9,104,0,0,0,0,0,0,0,0,0,4,772,539,485,508,652,798,877,572,168,5366,..,16,232,402,555,761,988,604,118,3677,..,104,254,159,164,129,98,56,9,967,..,17,96,143,161,100,36,25,25,607,1542,..,..,..,..,..,..,..,..,1542,..,333,..,..,..,..,..,..,..,333,..,336,130,75,38,21,13,0,0,616,..,68,33,17,25,46,40,22,14,262,..,27,20,12,10,8,6,0,0,87,..,51,47,32,40,47,46,18,4,271,..,39,74,83,157,302,386,341,143,1516,33,41,36,23,23,23,18,14,5,224,5,0,0,5,3,0,0,0,0,12,1580,1038,908,948,1176,1445,1631,1075,313,10111
502011029,..,12,10,6,3,0,5,0,0,32,..,9,8,9,13,15,7,3,0,66,..,6,16,22,49,72,102,134,47,448,21,26,11,10,14,10,11,8,0,113,0,0,0,0,0,0,0,0,0,3,935,505,496,600,594,593,571,378,96,4759,..,23,345,565,628,688,702,419,97,3470,..,104,227,219,147,132,68,25,9,938,..,8,77,124,122,60,36,17,11,453,1870,..,..,..,..,..,..,..,..,1870,..,369,..,..,..,..,..,..,..,369,..,346,131,63,40,15,3,0,0,589,..,34,22,14,8,23,37,20,10,172,..,25,24,15,3,4,7,0,0,83,..,21,20,17,27,28,14,8,5,137,..,16,56,58,108,161,211,205,76,895,40,52,35,21,31,20,32,11,0,236,0,0,4,0,0,0,0,0,0,5,1908,997,934,1092,1118,1146,1113,710,206,9219
503011030,..,3,11,4,0,3,0,0,0,19,..,3,14,0,4,0,0,3,0,27,..,3,0,5,3,25,52,100,95,283,6,17,8,10,8,5,5,3,0,63,0,0,0,0,0,0,0,3,0,9,561,435,159,328,557,471,303,302,170,3288,..,0,56,418,879,766,469,369,139,3104,..,6,45,56,70,60,15,11,6,274,..,0,0,13,53,35,7,13,14,144,1148,..,..,..,..,..,..,..,..,1148,..,669,..,..,..,..,..,..,..,669,..,163,136,20,14,16,0,0,0,355,..,28,6,0,0,6,8,13,14,82,..,3,9,0,4,0,0,0,0,29,..,17,76,5,7,0,4,3,0,100,..,7,3,20,15,35,71,128,124,414,24,28,24,12,6,14,7,7,0,117,0,3,3,0,0,7,0,0,0,16,1171,931,366,552,1061,944,590,544,301,6463
503011031,..,9,12,3,0,0,0,0,0,29,..,70,55,6,12,10,6,3,0,159,..,47,92,65,50,108,159,202,132,852,5,17,3,12,7,3,9,0,0,61,0,0,0,0,4,0,4,0,0,11,578,562,488,492,586,531,512,435,199,4385,..,5,194,561,648,577,547,454,112,3099,..,52,265,100,80,67,65,22,4,654,..,0,7,50,149,73,28,12,13,351,1173,..,..,..,..,..,..,..,..,1173,..,559,..,..,..,..,..,..,..,559,..,151,105,29,19,13,9,0,0,329,..,50,25,0,6,10,19,9,15,132,..,18,24,8,0,0,0,0,0,53,..,125,139,15,13,18,5,5,0,331,..,75,174,111,109,186,239,271,170,1337,9,33,21,25,19,12,10,7,3,139,0,0,5,0,3,0,9,0,0,21,1186,1086,964,901,1060,969,922,790,319,8184
503011032,..,3,5,0,0,0,0,0,0,12,..,38,89,13,5,9,4,3,0,162,..,17,51,34,26,62,100,64,47,406,10,17,31,3,9,6,7,4,0,88,5,0,0,3,3,0,0,0,0,14,558,465,421,397,551,496,424,232,80,3624,..,0,139,441,713,677,555,317,58,2907,..,26,198,126,106,85,59,26,3,626,..,3,7,33,97,43,22,9,6,210,1153,..,..,..,..,..,..,..,..,1153,..,590,..,..,..,..,..,..,..,590,..,156,91,15,13,9,4,0,0,290,..,40,17,5,3,12,5,5,5,90,..,8,20,5,0,0,0,0,0,30,..,62,167,29,3,20,5,11,0,292,..,33,108,76,69,121,155,107,55,726,25,26,40,16,12,11,12,6,0,163,5,3,3,0,5,6,4,0,0,27,1187,947,786,746,1022,980,818,473,144,7107
503011033,..,0,7,3,0,5,0,0,0,13,..,14,22,4,0,4,0,0,0,45,..,11,13,16,11,45,75,68,49,287,5,10,16,6,6,0,7,3,5,52,0,0,3,0,0,0,0,4,0,3,908,531,264,573,715,591,360,202,91,4240,..,4,154,805,1123,886,534,267,64,3835,..,8,95,91,97,91,17,4,0,409,..,0,7,33,84,59,20,10,15,220,1855,..,..,..,..,..,..,..,..,1855,..,809,..,..,..,..,..,..,..,809,..,241,130,24,15,13,4,0,0,432,..,27,12,0,10,13,16,11,13,100,..,3,18,3,0,6,0,0,0,32,..,29,40,13,4,14,5,3,0,102,..,8,21,28,29,77,108,88,61,422,13,14,21,13,11,0,12,3,5,98,0,0,5,0,0,0,0,0,0,10,1867,1136,515,1013,1368,1163,706,392,156,8322
503011034,..,13,20,3,3,0,0,0,0,44,..,49,68,10,4,10,3,6,0,148,..,52,76,81,49,108,141,140,63,697,15,12,25,9,9,16,10,3,0,98,4,3,3,0,3,0,0,0,0,16,863,752,539,624,775,634,518,314,107,5134,..,3,234,728,1035,789,638,325,78,3834,..,52,257,135,116,86,59,26,0,736,..,0,18,48,127,70,20,11,17,304,1634,..,..,..,..,..,..,..,..,1634,..,837,..,..,..,..,..,..,..,837,..,203,134,25,16,11,6,0,0,397,..,26,31,6,3,9,19,17,7,113,..,17,38,10,3,0,5,0,0,69,..,78,128,23,20,27,14,13,4,299,..,77,155,169,118,214,247,193,81,1262,30,32,42,23,12,18,18,12,5,188,10,3,4,0,7,3,4,3,0,29,1673,1333,1029,1168,1466,1232,1027,593,195,9700
503011035,..,24,20,3,5,0,0,0,0,53,..,255,166,14,0,16,11,6,0,475,..,56,83,44,58,96,193,173,133,841,11,23,16,25,9,10,5,6,3,117,0,4,3,0,0,7,3,0,0,28,1433,1214,845,1045,1126,968,937,562,213,8332,..,17,443,1393,1649,1354,1325,765,176,7109,..,99,290,150,127,121,64,20,3,886,..,0,16,91,133,106,41,25,17,421,2926,..,..,..,..,..,..,..,..,2926,..,1349,..,..,..,..,..,..,..,1349,..,248,280,60,38,13,9,0,0,653,..,90,46,14,14,17,26,27,16,253,..,62,55,12,5,0,0,0,0,131,..,495,413,47,10,32,17,13,0,1029,..,98,188,99,143,165,288,236,163,1372,20,46,42,38,18,20,13,16,3,221,0,5,6,5,4,7,10,0,5,45,2955,2523,1777,1911,2139,1833,1784,1104,387,16404
503011036,..,10,3,0,5,3,0,0,0,22,..,27,43,3,5,5,4,4,0,100,..,10,13,10,26,69,135,123,91,480,3,10,12,12,8,4,7,5,0,60,0,0,6,4,0,0,0,0,0,8,830,538,365,540,726,582,505,297,143,4511,..,5,234,730,1060,802,636,327,87,3882,..,21,164,99,94,66,33,17,4,502,..,6,4,45,107,86,27,12,14,291,1816,..,..,..,..,..,..,..,..,1816,..,863,..,..,..,..,..,..,..,863,..,193,152,27,19,13,0,0,0,401,..,22,10,4,0,12,10,10,12,77,..,10,11,3,5,3,3,0,0,31,..,56,81,14,10,3,15,11,0,198,..,12,32,29,48,102,194,167,112,698,14,24,24,17,20,7,17,7,4,132,3,0,6,5,0,3,0,0,0,24,1826,1214,723,978,1357,1097,939,553,227,8916
503021037,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,14,..,0,0,0,0,7,3,3,0,16,..,0,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,5,..,..,..,..,..,..,..,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,3,0,31
503021038,..,22,16,8,0,0,0,0,0,47,..,73,133,11,16,8,8,3,0,250,..,17,104,92,89,119,146,95,56,723,5,8,21,9,3,3,11,0,4,71,0,0,0,3,4,0,3,0,0,12,1054,582,958,972,862,581,383,189,96,5671,..,7,461,1165,1075,649,393,138,44,3926,..,71,604,297,194,138,40,10,0,1353,..,0,15,87,136,70,21,24,20,378,2205,..,..,..,..,..,..,..,..,2205,..,571,..,..,..,..,..,..,..,571,..,204,120,39,36,21,0,0,0,413,..,46,49,15,12,27,18,9,13,181,..,27,45,11,3,5,0,0,0,88,..,129,267,40,19,27,15,11,3,503,..,29,188,200,190,209,216,126,77,1231,11,21,37,23,18,6,9,7,4,142,0,0,5,3,4,0,4,0,0,20,2220,1104,1785,1876,1684,1157,717,319,152,11019
503021039,..,14,23,3,0,0,0,0,0,52,..,161,163,33,22,12,7,5,0,404,..,77,293,184,116,201,240,156,96,1367,10,35,27,17,15,11,15,9,4,142,0,0,5,4,0,5,0,0,0,18,1127,981,1387,1230,1051,981,732,329,157,7974,..,10,584,1304,1227,1121,779,284,79,5391,..,145,741,424,268,193,102,16,0,1889,..,4,27,111,154,106,33,30,30,501,2309,..,..,..,..,..,..,..,..,2309,..,795,..,..,..,..,..,..,..,795,..,277,202,57,47,22,9,0,0,610,..,63,62,17,18,36,37,11,12,257,..,37,63,13,8,11,0,0,0,124,..,274,378,81,50,40,30,13,3,869,..,122,529,384,271,378,404,219,128,2434,28,57,60,34,28,25,21,16,7,268,5,7,6,7,3,5,3,3,0,29,2341,1789,2650,2431,2072,1925,1425,585,261,15482
503021040,..,13,22,7,0,5,0,0,0,46,..,119,175,26,7,11,0,0,0,338,..,19,96,74,83,121,113,80,66,656,8,12,23,11,10,10,6,5,3,85,0,0,0,0,4,0,0,0,0,7,709,510,833,729,616,526,335,181,107,4542,..,3,313,812,709,569,354,170,47,2979,..,76,491,270,145,114,49,7,0,1150,..,0,18,64,91,46,18,18,21,278,1445,..,..,..,..,..,..,..,..,1445,..,375,..,..,..,..,..,..,..,375,..,165,91,24,27,33,4,0,0,352,..,46,47,13,8,10,20,14,9,170,..,23,57,13,3,3,0,0,0,97,..,229,365,74,18,25,10,7,0,735,..,33,188,182,172,225,193,120,82,1190,13,19,38,11,18,18,12,8,3,149,0,0,0,4,4,3,0,0,0,18,1456,972,1611,1466,1194,1050,667,342,168,8934
503021042,..,15,20,3,0,5,0,0,0,40,..,137,168,23,10,17,11,7,3,372,..,86,271,164,132,263,325,287,143,1670,13,26,23,18,12,20,13,4,0,133,0,0,5,0,0,0,5,0,0,14,1324,900,1315,1215,1069,996,915,578,203,8506,..,14,554,1413,1249,1031,996,514,108,5874,..,123,739,262,202,171,100,43,6,1648,..,3,27,117,194,123,42,29,6,544,2606,..,..,..,..,..,..,..,..,2606,..,854,..,..,..,..,..,..,..,854,..,228,160,46,31,13,0,0,0,476,..,76,52,16,7,20,39,19,16,243,..,25,34,9,8,3,0,0,0,83,..,227,313,40,20,24,32,14,0,689,..,144,515,338,281,449,545,416,179,2867,22,49,49,30,23,32,18,9,0,243,0,0,11,0,6,5,7,0,0,37,2630,1739,2457,2285,2022,1877,1776,1051,324,16160
503021043,..,18,50,9,3,0,0,0,0,72,..,127,177,20,16,7,21,3,5,380,..,77,257,170,153,224,262,164,112,1424,10,34,20,14,11,8,13,4,4,121,0,0,6,0,0,0,9,0,4,19,1596,961,1732,1566,1116,860,730,330,180,9081,..,49,1209,2076,1341,859,715,295,91,6633,..,151,686,354,209,171,69,21,6,1668,..,4,43,147,178,88,46,12,24,540,3288,..,..,..,..,..,..,..,..,3288,..,883,..,..,..,..,..,..,..,883,..,234,148,36,27,28,3,0,0,482,..,110,125,35,22,34,44,18,12,396,..,43,87,24,3,6,0,0,0,157,..,190,392,59,39,28,37,12,3,762,..,155,503,399,306,397,434,242,150,2580,25,43,48,22,21,22,21,11,4,222,0,0,10,3,0,9,11,0,4,37,3316,1856,3253,3146,2156,1628,1371,612,291,17637
503021295,..,27,30,3,0,0,3,0,0,61,..,144,269,57,4,18,3,0,0,499,..,100,290,172,113,126,115,47,29,1001,4,14,28,7,8,9,13,0,0,81,0,7,3,0,4,3,0,0,0,12,376,598,1583,819,539,525,383,136,39,5002,..,24,774,806,494,554,454,176,21,3303,..,198,818,271,134,103,63,10,3,1608,..,0,13,59,98,51,21,11,0,255,789,..,..,..,..,..,..,..,..,789,..,178,..,..,..,..,..,..,..,178,..,89,83,27,18,3,0,0,0,220,..,82,74,19,10,17,25,5,4,223,..,44,64,18,4,3,3,0,0,138,..,285,565,144,27,40,20,4,0,1087,..,195,622,447,306,322,239,89,41,2270,5,28,53,22,22,15,14,3,0,150,0,9,7,0,5,4,4,0,0,35,791,1139,3068,1819,1120,1117,837,295,76,10255
503021296,..,5,36,12,4,0,0,0,0,63,..,187,336,71,17,14,10,8,0,636,..,72,334,185,114,154,114,49,24,1058,3,21,21,10,4,10,5,0,0,67,0,0,4,0,0,0,0,0,0,12,502,551,1644,873,451,417,293,105,42,4864,..,31,577,687,343,292,242,92,12,2279,..,180,999,407,188,115,46,16,0,1952,..,4,28,72,80,50,20,8,9,267,945,..,..,..,..,..,..,..,..,945,..,155,..,..,..,..,..,..,..,155,..,78,56,30,10,12,3,0,0,182,..,43,61,18,8,19,13,6,6,174,..,29,92,18,9,0,0,0,0,149,..,391,719,165,68,45,24,10,0,1419,..,130,657,496,301,308,226,94,40,2242,13,31,55,22,11,12,10,0,0,155,0,8,8,5,0,0,0,0,0,21,950,1077,3247,1915,1011,851,584,228,70,9935
