SA2_CODE_2021,OO_DS_Sep_hse,OO_DS_Sde_row_or_ter_h_t,OO_DS_Flt_apt,OO_DS_Oth_dwel,OO_DS_NS,Owned_Outright_Total,OWM_DS_Sep_hse,OWM_DS_Sde_row_or_ter_h_t,OWM_DS_Flt_apt,OWM_DS_Oth_dwel,OWM_DS_NS,Owned_with_mortgage_Total,R_REA_DS_Sep_hse,R_REA_DS_Sde_row_or_ter_h_t,R_REA_DS_Flt_apt,R_REA_DS_Oth_dwel,R_REA_DS_NS,R_Real_estate_agent_Total,R_SteTer_h_auth_DS_Separat_hs,R_ST_h_aut_DS_Sd_r_ter_h_t,R_SteT_h_auth_DS_Flt_apt,R_SteTer_h_auth_DS_Oth_dwel,R_SteTer_h_auth_DS_NS,R_SteTer_h_auth_Total,R_Com_hs_pr_DS_Sep_hse,R_Com_hs_pr_DS_Sd_ro_ter_h_t,R_Com_hs_pr_DS_Flt_apt,R_Com_hs_pr_DS_Oth_dwel,R_Com_hs_pr_DS_NS,R_Com_hs_pr_Total,R_Psn_ns_HH_DS_Sep_hse,R_Psn_ns_HH_DS_Sd_r_te_h_t,R_Psn_ns_HH_DS_Flt_apt,R_Psn_ns_HH_DS_Oth_dwe,R_Psn_ns_HH_DS_NS,R_Psn_ns_HH_Total,R_Oth_llord_type_DS_Sep_hse,R_Oth_lld_typ_DS_S_ro_ter_h_t,R_Oth_lld_type_DS_Flt_apt,R_Oth_llord_type_DS_Oth_dwel,R_Oth_llord_type_DS_NS,R_Oth_llord_type_Total,R_Llord_type_NS_DS_Sep_hse,R_Lld_ty_NS_DS_Sd_row_ter_h_t,R_Llord_typ_NS_DS_Flt_apt,R_Llord_type_NS_DS_Oth_dwel,R_Llord_type_NS_DS_NS,R_Llord_type_NS_Total,R_Total_DS_Sep_hse,R_Total_DS_Sde_row_or_ter_h_t,R_Total_DS_Flt_apt,R_Total_DS_Oth_dwel,R_Total_DS_NS,R_Total_Total,Oth_tenu_typ_DS_Sep_hse,Oth_ten_typ_DS_Sd_row_ter_h_t,Oth_tenu_typ_DS_Flt_apt,Oth_tenu_typ_DS_Oth_dwel,Oth_tenu_typ_DS_NS,Oth_tenu_typ_Total,Tenu_typ_NS_DS_Sep_hse,Ten_ty_NS_DS_Sd_row_ter_h_t,Tenu_typ_NS_DS_Flt_apt,Tenu_typ_NS_DS_Oth_dwel,Tenu_typ_NS_DS_NS,Tenu_typ_NS_Total,Total_DS_Sep_hse,Total_DS_Sde_row_or_ter_h_t,Total_DS_Flt_apt,Total_DS_Oth_dwel,Total_DS_NS,Total_Total
506051141,1628,16,6,24,3,1677,1707,10,4,6,5,1724,158,7,0,0,0,162,0,7,0,0,0,13,3,28,3,0,0,32,167,13,5,8,0,189,14,0,0,0,0,12,3,4,0,0,0,3,336,64,10,6,3,424,59,15,5,0,0,78,99,10,3,0,0,111,3824,108,27,43,13,4012
506061142,985,3,13,0,0,1009,4425,30,0,0,4,4457,609,16,0,0,0,627,0,0,0,0,0,3,0,10,0,0,0,10,287,9,0,0,0,304,12,5,0,0,0,16,8,0,0,0,0,7,916,37,3,0,0,962,40,0,0,0,0,40,199,6,0,0,0,206,6562,77,20,0,4,6663
506061143,668,5,4,0,0,677,1320,0,0,0,4,1327,51,0,0,0,0,52,0,0,0,0,0,0,5,0,0,0,0,5,123,0,0,0,0,122,13,0,6,0,0,19,3,0,0,0,0,3,198,0,4,0,0,206,47,0,0,0,0,50,96,0,4,0,0,101,2334,5,15,6,5,2361
506061144,434,0,0,83,5,534,718,0,0,6,0,725,43,0,0,0,0,51,4,0,0,0,0,4,0,0,0,0,0,0,64,0,0,4,0,64,10,0,0,9,0,19,0,0,0,0,0,0,126,0,0,12,0,142,38,0,0,9,0,48,95,0,0,15,0,108,1413,8,0,127,16,1553
506071145,821,852,144,0,0,1817,757,854,220,0,0,1837,315,1012,363,0,0,1686,58,88,58,0,0,205,4,48,18,0,0,63,140,389,116,0,3,649,15,20,6,0,0,43,0,3,5,0,0,9,537,1552,561,0,0,2654,32,127,27,0,0,184,76,116,56,0,0,248,2220,3507,1011,0,9,6746
506071146,1357,105,10,0,0,1474,1182,110,9,0,3,1309,323,88,11,0,0,415,189,113,5,0,0,315,12,9,0,0,0,19,180,45,0,0,0,220,15,0,0,0,0,24,10,3,0,0,0,11,726,261,21,0,5,1008,54,53,54,0,0,163,99,45,7,0,0,146,3419,577,101,0,9,4110
506071147,1331,671,369,0,0,2365,1195,446,253,0,0,1896,409,851,746,0,3,2007,78,4,58,0,0,140,3,0,17,0,0,20,179,240,221,0,0,636,9,14,25,0,0,48,0,3,0,0,0,8,678,1115,1068,0,3,2860,41,50,87,0,0,180,78,96,117,0,6,295,3320,2384,1890,4,10,7602
507011148,1236,158,13,0,0,1410,3858,238,25,0,6,4122,854,147,82,0,0,1087,26,8,4,0,0,34,4,11,6,0,0,18,266,38,10,0,0,316,32,0,0,0,0,32,0,0,0,0,0,0,1183,201,93,0,0,1480,39,23,0,0,0,59,115,31,9,0,0,152,6421,649,134,3,6,7218
507011150,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,3,0,13
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,1246,40,9,171,0,1463,1492,38,16,3,0,1551,247,47,4,0,0,304,13,3,0,0,0,22,0,0,0,0,0,0,101,17,5,0,0,122,5,0,0,38,0,49,3,0,0,0,0,3,374,69,11,44,0,499,31,0,0,5,0,35,110,15,0,59,0,184,3257,163,29,285,3,3736
507011153,855,39,20,0,0,915,1205,131,86,0,0,1427,387,64,78,0,0,529,64,92,83,0,3,243,0,18,40,0,0,62,193,24,21,0,0,235,11,0,9,0,0,18,3,0,3,0,0,4,659,197,235,0,7,1087,17,5,9,0,0,30,120,28,27,0,0,177,2851,401,376,0,5,3639
507011154,1094,199,44,0,0,1338,1234,349,53,0,0,1639,422,277,126,0,0,829,161,169,17,0,0,346,20,40,0,0,0,66,284,124,47,0,0,454,25,21,0,0,0,49,3,9,0,0,0,16,918,632,194,0,0,1750,30,10,5,0,0,45,140,97,41,5,0,290,3410,1296,340,10,6,5054
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,19,0,19,4,0,0,19,0,32
507011158,257,51,178,0,0,490,384,61,159,0,0,601,47,35,241,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,8,10,42,0,0,59,0,0,0,0,0,5,0,0,0,0,0,0,59,51,284,0,0,387,3,3,7,0,0,16,16,9,28,0,0,52,720,166,656,0,5,1546
507011159,1062,215,22,0,3,1306,1744,62,97,0,0,1900,450,22,350,0,0,834,63,57,22,0,0,145,4,4,4,0,0,12,199,15,38,0,0,254,20,0,4,0,0,30,10,0,0,0,0,10,751,108,425,0,0,1284,33,22,9,0,4,72,137,45,39,5,7,221,3710,457,604,3,15,4789
507011160,1372,200,31,0,0,1606,1282,263,43,0,0,1586,432,245,136,0,5,812,33,57,4,0,0,95,6,10,0,0,0,17,181,127,31,0,0,339,35,8,4,0,0,43,3,6,0,0,0,10,687,452,176,0,5,1314,30,23,0,0,0,51,109,49,9,0,0,168,3477,987,259,4,5,4732
507011161,760,78,27,0,0,866,3055,220,93,0,0,3372,743,274,246,0,0,1262,12,7,30,0,0,50,0,0,3,0,0,11,220,44,28,0,0,290,21,6,6,0,0,30,0,0,0,0,0,4,1002,331,311,0,0,1649,22,71,0,0,0,92,100,27,25,0,0,153,4940,730,463,0,0,6132
507011163,674,62,0,0,0,736,1382,73,0,0,0,1454,227,46,0,0,0,271,67,69,0,0,0,140,0,3,0,0,0,4,122,21,0,0,0,148,11,0,0,0,0,7,0,0,0,0,0,0,428,139,0,0,0,570,20,3,0,0,0,20,88,20,0,6,0,109,2584,299,3,6,0,2887
507011259,642,16,14,0,0,675,1879,29,43,0,5,1956,425,60,46,0,0,532,65,26,14,0,0,103,7,0,4,0,0,11,148,9,15,0,0,169,22,0,0,0,0,23,0,0,0,0,0,0,668,96,77,0,0,843,19,0,3,0,0,27,110,7,6,0,0,129,3320,151,146,5,3,3623
507011260,344,0,3,0,0,340,388,0,0,0,0,390,53,7,0,0,0,59,8,0,0,0,0,8,0,0,0,0,0,0,33,0,0,0,0,38,3,0,0,0,0,6,0,0,0,0,0,0,101,10,0,0,0,115,5,0,0,0,0,10,16,0,0,6,0,25,857,9,3,6,0,875
507021164,896,211,91,4,0,1204,775,153,96,0,0,1022,162,110,143,4,3,418,10,20,19,0,0,42,4,0,0,0,0,4,73,50,62,3,0,186,3,0,0,0,0,9,0,0,0,0,0,5,242,178,230,10,3,663,17,5,9,0,0,31,51,22,23,3,0,95,1982,570,449,18,3,3022
507021165,1271,496,420,11,0,2194,1230,475,400,3,4,2116,328,456,618,4,7,1404,48,283,162,0,4,502,6,46,32,0,0,80,271,183,203,0,0,660,36,32,25,5,7,110,4,3,9,0,0,13,693,1007,1048,7,22,2769,72,39,26,3,0,137,114,128,182,113,13,552,3374,2142,2074,136,45,7769
507021166,1757,258,43,106,14,2180,1947,192,59,4,0,2198,423,125,99,3,0,654,141,163,51,0,0,353,19,40,0,0,0,57,302,90,38,6,0,438,33,9,6,52,0,99,3,0,0,0,0,8,928,430,192,66,4,1614,42,83,3,3,0,126,170,79,26,15,0,293,4849,1034,327,190,20,6413
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9
507031169,509,9,0,0,0,514,3512,37,14,0,0,3563,1022,43,63,0,0,1126,76,24,23,0,0,125,30,9,7,0,0,42,253,10,5,0,0,265,67,0,5,0,0,74,3,0,0,0,0,3,1457,80,98,0,0,1641,23,0,0,0,0,28,215,3,12,0,0,232,5719,134,125,0,4,5974
507031170,567,49,8,0,4,629,1196,33,12,0,0,1237,386,31,27,0,0,436,55,59,28,0,0,143,13,30,10,0,3,51,226,16,8,0,0,250,17,0,0,0,0,18,8,7,0,0,0,8,708,133,72,3,3,916,20,30,0,0,0,50,170,12,18,12,0,218,2654,258,115,20,8,3053
507031172,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,9,15,0,0,4,0,24
507031173,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,4,0,0,3,4,6,14,0,0,9,4,27
507031174,940,14,26,0,0,982,1832,24,53,0,0,1904,549,29,118,0,0,699,102,59,51,0,0,214,24,5,21,0,0,43,298,4,29,0,0,335,29,0,6,0,0,29,9,0,0,0,0,9,1002,104,223,0,0,1329,27,0,5,0,0,28,252,13,56,8,0,329,4049,147,359,10,0,4565
507031261,453,0,0,0,0,458,1696,13,6,0,3,1710,339,15,0,0,0,358,0,0,0,0,0,0,0,0,0,0,0,0,89,5,0,0,0,98,8,0,0,0,0,8,4,0,0,0,0,4,446,18,0,0,0,467,15,0,0,0,0,20,71,3,0,0,0,81,2680,36,4,0,3,2732
507041175,1513,295,130,0,0,1940,998,199,111,0,0,1312,339,234,207,0,0,783,0,0,0,0,0,4,0,6,0,0,0,6,162,74,57,0,0,296,6,3,6,0,0,20,5,4,3,0,0,12,509,324,273,0,3,1111,48,23,7,0,0,74,64,23,51,0,0,133,3133,864,570,0,3,4566
507041176,507,38,0,0,0,542,402,47,0,0,0,449,116,37,0,0,0,158,0,15,0,0,0,19,0,0,0,0,0,0,66,21,0,0,0,85,3,0,0,0,0,5,0,0,0,0,0,0,189,79,4,0,0,267,8,0,0,0,0,9,19,9,0,0,0,30,1125,177,4,0,0,1299
507041177,1532,553,63,0,13,2159,1594,616,113,0,5,2329,331,423,100,0,0,850,36,155,8,0,0,207,12,14,0,0,0,24,171,197,24,0,0,398,17,13,0,0,0,26,0,0,5,0,0,7,568,808,132,0,5,1505,56,29,33,0,0,118,95,78,29,3,0,210,3855,2082,372,3,25,6331
507041178,1835,500,127,0,3,2469,1461,359,84,0,0,1909,459,323,164,0,0,946,43,78,6,0,0,129,10,9,0,0,0,19,157,114,35,0,0,305,11,0,4,0,0,16,0,3,0,0,0,4,686,522,210,0,5,1427,55,50,3,0,0,110,87,55,27,0,0,167,4127,1493,448,0,9,6079
507041179,1061,66,43,0,0,1172,793,76,9,0,0,878,277,58,0,0,0,335,0,15,0,0,0,15,0,0,14,0,0,18,93,24,0,0,0,119,6,8,5,0,0,18,0,0,0,0,0,3,381,109,26,0,0,514,19,24,237,0,0,281,35,17,31,0,0,82,2282,294,350,0,0,2931
507041180,1666,99,3,0,0,1774,1480,66,4,0,0,1551,265,38,0,0,0,305,0,3,0,0,0,5,0,0,0,0,0,0,113,26,0,0,0,138,12,0,0,0,0,12,0,0,0,0,0,0,391,62,5,0,0,453,29,12,0,0,0,34,40,6,0,0,0,44,3602,243,12,0,0,3856
507041181,2147,500,27,0,5,2672,2083,380,64,0,0,2529,391,228,81,0,0,704,8,15,0,0,0,26,0,3,0,0,0,6,204,109,20,0,0,337,7,8,0,0,0,13,0,4,0,0,0,4,608,368,109,3,3,1095,58,39,6,0,0,104,100,55,7,0,0,164,4995,1345,212,6,3,6561
507041182,1757,138,41,0,0,1934,1226,128,18,0,0,1373,421,96,47,0,0,568,8,13,0,0,0,21,12,0,3,0,0,17,201,39,24,0,3,265,21,4,6,0,0,28,3,4,0,0,0,5,661,156,87,0,4,908,143,71,53,0,0,268,97,26,10,4,0,138,3882,519,214,0,5,4621
507041183,346,63,0,0,0,407,781,60,21,0,0,873,194,48,0,0,0,245,224,123,3,0,0,349,17,15,0,0,0,28,84,28,3,0,0,114,5,4,0,0,0,14,0,0,0,0,0,5,526,214,15,0,0,753,26,55,0,0,0,78,83,28,0,8,0,121,1761,422,40,8,3,2230
507041184,1064,13,0,0,0,1077,654,3,0,0,0,654,146,6,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,58,5,0,0,0,0,5,0,0,0,0,0,0,203,5,0,0,0,211,16,0,0,0,0,16,37,0,0,0,0,37,1970,19,4,0,0,1999
507051186,1014,46,3,0,0,1067,1276,38,0,0,0,1322,364,45,0,0,0,404,67,30,8,0,0,105,3,8,5,0,0,21,262,25,3,0,0,287,14,5,0,0,0,19,3,0,0,0,0,3,716,105,15,0,0,837,27,3,0,0,0,33,180,12,0,4,0,196,3222,209,16,0,0,3454
507051187,885,82,0,0,0,971,2313,18,0,0,0,2337,608,42,0,0,0,648,42,16,0,0,0,63,3,4,0,0,0,3,251,14,0,0,0,266,23,4,0,0,0,25,3,0,0,0,0,3,935,80,0,0,0,1009,25,88,0,0,0,116,186,20,3,0,0,208,4352,288,6,0,0,4638
507051188,1752,407,180,148,5,2487,1489,185,141,5,7,1825,692,394,465,0,0,1550,44,115,51,0,0,212,12,29,21,0,0,62,378,157,105,3,0,641,87,18,19,35,0,164,5,6,3,0,0,15,1214,731,660,41,4,2645,55,55,12,4,0,123,189,109,79,68,9,454,4699,1480,1071,270,15,7536
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,1779,30,107,0,0,1921,1610,22,61,0,0,1686,491,28,179,0,0,699,12,19,65,0,0,102,4,0,6,0,0,10,292,18,50,0,0,354,39,5,10,0,0,54,6,0,4,0,0,7,840,68,311,0,0,1226,31,0,0,0,0,35,154,10,53,0,0,213,4417,128,541,0,0,5085
507051191,1290,13,0,0,3,1301,4243,27,0,0,22,4295,1007,20,5,0,0,1032,40,10,0,0,0,51,0,0,0,0,0,3,337,0,0,0,0,343,60,0,0,0,0,60,5,0,0,0,0,5,1452,31,8,0,0,1491,34,0,0,0,0,36,197,10,0,0,5,214,7212,83,11,0,25,7336
507051192,1312,16,0,0,0,1328,2079,24,3,0,0,2104,564,29,0,0,0,590,110,7,15,0,0,129,8,0,0,0,0,10,262,6,0,0,0,271,53,0,0,0,0,53,3,0,0,0,0,3,994,38,18,0,4,1048,29,0,0,0,0,29,224,7,0,0,0,231,4634,85,19,0,4,4744
507051193,989,31,3,0,0,1020,1761,27,8,5,0,1793,516,33,3,0,0,549,76,39,0,0,0,116,10,21,0,0,0,34,296,10,3,0,0,305,25,5,0,0,0,33,0,3,0,0,0,3,926,113,5,0,0,1042,27,12,0,0,0,35,148,12,0,0,0,160,3850,186,9,5,0,4050
507051312,563,15,0,59,0,639,2266,56,0,4,0,2336,540,52,20,0,0,616,11,0,15,0,0,22,0,0,4,0,0,8,178,7,0,3,0,190,68,5,0,20,0,95,3,0,0,0,0,10,800,62,42,29,0,932,35,0,0,3,0,35,177,8,0,21,0,206,3845,146,42,112,9,4154
507051313,1294,59,0,0,0,1355,5005,34,0,0,0,5042,1257,53,0,0,0,1314,10,0,0,0,0,11,8,0,0,0,0,8,391,18,0,0,0,407,88,3,0,0,0,93,5,0,0,0,0,5,1753,75,0,0,0,1834,53,96,0,0,0,152,303,12,0,0,0,308,8410,274,4,0,3,8693
507051314,117,0,0,0,0,117,406,0,0,0,0,406,85,0,0,0,0,85,4,0,0,0,0,4,0,0,0,0,0,0,34,0,0,0,0,34,13,0,0,0,0,13,0,0,0,0,0,0,134,0,0,0,0,134,4,0,0,0,0,6,27,0,0,0,3,34,688,0,0,0,3,692
509011225,2137,139,4,61,4,2348,1505,53,4,0,3,1570,751,177,14,0,0,944,164,88,7,0,0,255,54,115,10,0,0,190,470,74,4,0,0,557,70,40,7,32,4,157,6,8,0,0,0,18,1523,501,44,34,6,2112,116,93,0,7,0,222,232,67,0,38,9,345,5507,862,54,146,26,6593
509011226,570,10,0,21,3,601,390,18,4,6,4,412,47,0,0,4,0,50,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,115,27,0,0,10,0,35,0,0,0,0,0,0,186,0,0,13,0,203,77,0,0,9,0,82,91,6,0,46,3,144,1316,27,4,94,8,1447
509011227,802,4,0,0,0,805,753,0,0,0,0,751,159,4,0,0,0,165,64,4,0,0,0,62,6,7,0,0,0,16,106,0,0,0,0,104,12,0,0,0,0,12,0,0,0,0,0,0,345,14,0,0,0,362,25,0,4,0,0,24,63,0,0,3,0,73,1986,24,3,10,0,2019
509011228,1074,57,0,22,0,1158,585,57,0,0,3,648,130,9,0,0,0,142,58,17,0,0,0,78,26,0,0,0,0,33,220,7,0,3,0,228,36,0,0,12,4,49,4,0,0,0,0,4,478,35,0,18,5,531,83,18,0,3,0,104,202,14,0,81,4,302,2417,184,3,124,13,2745
509011229,417,0,0,20,0,439,209,0,0,4,0,215,12,0,0,0,0,12,32,6,0,0,0,39,14,5,0,0,0,14,91,0,0,0,0,95,90,8,0,7,3,108,3,0,0,0,0,5,239,21,0,10,6,269,145,0,0,3,4,150,88,6,0,9,0,104,1098,26,5,42,14,1178
509011230,561,4,0,0,5,572,481,9,0,0,0,487,110,48,0,0,0,165,88,25,0,0,0,117,13,12,3,0,0,21,111,8,0,4,0,122,44,8,0,0,0,46,0,0,0,0,0,4,359,107,4,4,4,478,64,4,0,0,0,74,146,26,0,0,0,172,1613,144,7,3,6,1781
509011231,690,4,0,9,0,700,298,0,0,0,5,306,39,9,0,0,0,41,45,3,0,0,0,48,17,8,3,0,0,26,137,9,0,0,0,148,80,3,0,4,6,94,3,0,0,0,0,4,316,32,3,9,6,361,150,0,0,0,9,152,165,5,0,13,0,179,1614,34,0,26,17,1692
509011232,589,13,0,34,4,638,431,9,0,0,0,435,47,30,0,0,0,87,4,0,0,0,0,3,0,0,0,0,0,0,67,6,0,0,0,71,11,0,0,18,0,34,0,0,0,0,0,0,127,39,0,22,3,191,24,0,3,0,0,26,45,5,0,12,0,63,1217,64,5,66,8,1355
509011233,1204,15,3,55,0,1277,1626,17,0,4,3,1644,340,27,0,0,0,366,196,79,0,0,0,279,35,32,0,0,0,65,262,9,4,0,0,277,41,0,0,22,0,64,4,0,0,0,0,10,890,145,5,19,0,1063,50,0,0,0,0,50,179,25,0,12,0,211,3940,202,6,93,5,4247
509011234,887,0,0,20,0,912,582,4,0,5,3,593,151,0,0,0,0,151,31,8,0,0,0,37,13,10,4,0,0,22,127,0,0,0,0,132,43,0,0,5,0,51,5,0,0,0,0,5,361,24,4,4,0,395,89,0,0,0,0,95,190,0,3,8,0,197,2114,29,11,34,9,2187
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,621,3,0,5,0,625,1091,0,0,0,0,1092,59,0,0,0,0,55,0,0,3,0,0,3,0,0,5,0,0,5,83,0,0,4,4,87,8,0,3,0,0,14,0,0,0,0,0,0,150,0,9,4,3,167,50,0,0,0,0,52,145,0,0,3,4,154,2052,6,17,11,7,2092
509021237,617,4,0,8,6,629,302,0,0,3,0,304,32,0,0,0,0,31,46,11,0,0,0,64,16,4,8,3,0,30,113,0,0,0,0,119,44,4,0,7,3,51,0,0,0,0,0,0,251,25,16,9,3,307,96,0,0,4,0,103,216,3,0,6,0,232,1479,31,23,28,12,1578
509021238,726,5,0,27,3,764,321,0,0,10,0,327,29,0,0,0,0,31,36,16,0,0,0,50,27,15,0,0,0,45,151,7,0,0,0,160,75,4,0,5,0,84,0,0,0,0,0,4,315,46,0,8,0,377,107,3,0,4,0,112,143,13,0,4,0,158,1618,68,0,44,3,1733
509021239,1436,26,3,107,10,1584,1008,6,0,8,4,1027,177,19,8,3,0,211,33,8,0,0,0,43,8,4,0,0,0,12,230,14,7,4,3,268,93,0,0,24,9,129,4,0,0,0,0,7,549,45,25,37,16,668,151,3,0,10,0,173,263,15,8,43,3,318,3400,94,31,202,32,3768
509021240,706,8,0,6,15,737,449,3,0,0,5,459,88,7,0,3,0,102,69,24,0,0,0,99,21,17,0,4,0,39,139,8,0,0,0,150,83,10,0,9,4,105,3,0,0,0,0,5,406,68,0,14,6,498,96,0,0,4,4,97,214,28,3,26,4,271,1872,102,6,47,35,2065
509021241,633,17,0,28,6,691,366,0,0,3,5,378,30,0,0,0,0,29,59,28,0,0,0,88,16,4,0,0,0,15,144,6,0,0,0,157,81,3,0,0,9,91,5,0,0,0,0,5,331,42,0,4,10,389,111,0,0,8,6,122,197,22,0,35,0,260,1640,81,0,74,30,1830
509021242,523,3,0,28,6,563,173,0,0,0,0,175,18,0,0,0,0,16,39,10,0,0,0,57,23,5,0,0,0,28,90,0,0,0,0,98,78,8,0,4,7,95,7,0,0,0,0,6,251,33,0,6,7,298,129,0,0,3,4,136,137,5,0,5,0,147,1218,37,3,43,16,1322
509021243,1440,8,0,31,0,1488,1495,6,0,0,7,1508,309,41,5,0,0,356,146,69,0,0,0,218,10,10,0,0,0,18,290,9,5,0,0,306,64,8,0,8,0,80,6,0,0,0,0,6,823,138,10,8,3,981,68,0,0,4,0,71,367,35,0,8,10,415,4188,186,17,46,18,4456
509021244,750,0,0,13,3,770,693,3,0,0,4,697,76,0,0,0,0,76,8,0,0,0,0,12,0,0,0,0,0,0,95,0,0,0,0,101,10,0,0,4,0,17,3,0,0,0,0,3,200,4,0,4,0,211,33,0,0,0,0,38,226,5,0,21,0,260,1897,12,0,45,13,1970
509021245,1040,16,3,15,11,1081,596,4,0,3,6,613,89,4,4,0,0,102,35,18,0,0,0,59,0,0,0,3,0,7,121,0,0,0,0,131,18,3,0,0,0,24,4,0,0,0,0,5,280,30,3,9,5,326,85,0,0,6,6,96,216,8,0,4,0,234,2210,61,9,36,29,2348
509031246,658,0,0,0,3,664,302,0,0,0,0,305,24,0,0,0,0,26,36,13,0,0,0,52,23,15,0,0,0,36,110,0,0,0,0,113,49,0,0,5,0,55,4,0,0,0,0,4,247,32,0,6,0,286,96,3,0,0,0,93,135,9,0,5,0,143,1431,41,0,14,3,1490
509031247,740,3,0,23,6,777,270,4,0,3,0,281,11,3,0,0,0,12,30,14,0,0,0,48,23,4,0,0,0,26,119,3,0,0,0,124,93,3,0,10,6,118,0,0,0,0,0,3,280,29,0,16,6,330,157,0,0,9,0,170,204,3,4,8,0,225,1660,38,5,55,16,1778
509031248,309,0,0,14,0,328,276,0,0,0,0,282,78,9,0,0,0,80,12,0,0,0,0,17,8,3,0,0,0,13,66,0,0,0,0,69,44,0,0,4,0,46,0,0,0,0,0,0,207,15,0,7,3,230,24,5,0,3,0,31,77,11,0,5,0,93,898,28,0,25,7,957
509031249,583,19,0,3,0,608,477,0,0,0,0,479,142,18,5,0,0,173,94,36,0,0,0,132,11,15,0,0,0,32,154,8,0,0,0,164,33,4,0,0,0,38,3,5,0,0,0,12,435,93,5,0,0,539,40,16,0,0,0,57,148,28,0,15,0,185,1676,159,6,24,0,1869
509031250,885,0,0,8,4,906,458,0,0,0,5,463,50,3,0,0,0,53,19,16,0,0,0,35,7,20,0,0,0,30,159,0,0,3,0,159,56,0,0,0,0,60,3,0,0,0,0,8,292,49,0,3,4,349,128,0,3,4,0,135,193,15,4,7,0,211,1961,69,3,21,9,2064
510011262,597,52,7,931,22,1614,1219,71,14,47,0,1350,535,217,62,17,11,833,485,226,6,7,3,725,40,30,0,0,0,81,300,49,20,32,20,413,284,51,6,278,33,653,12,3,0,4,0,25,1656,575,98,338,65,2734,88,15,0,52,15,173,534,153,21,76,24,810,4095,877,147,1430,137,6679
510011263,144,3,0,372,27,553,127,0,0,21,6,153,60,35,0,4,0,99,572,28,0,0,5,609,344,6,0,3,5,361,69,0,0,19,15,101,178,38,4,75,22,323,10,0,0,0,0,12,1232,118,4,105,48,1504,128,17,0,49,17,211,338,60,0,172,38,603,1971,201,4,722,132,3027
510011264,39,0,0,216,26,290,8,0,0,10,0,17,0,0,0,0,0,0,364,41,12,5,7,427,161,5,0,0,0,174,5,0,0,19,7,34,69,4,0,26,11,114,7,0,0,0,0,8,612,57,10,50,31,757,100,25,0,32,15,167,114,10,0,47,35,201,867,91,10,355,105,1440
510011265,222,10,9,518,29,781,255,25,7,39,15,335,115,49,42,4,5,206,263,65,33,0,0,361,197,19,11,4,0,228,163,27,7,42,15,256,185,37,20,255,31,526,13,0,0,0,0,15,921,191,102,317,51,1586,98,18,5,69,21,207,306,70,36,416,65,891,1798,311,153,1354,190,3806
510011266,49,0,0,733,75,864,37,0,0,37,7,82,0,0,0,0,0,3,224,6,0,3,0,229,124,0,0,0,0,127,12,0,0,18,3,40,27,0,0,114,33,166,0,0,0,3,0,3,382,6,0,139,45,575,64,8,0,30,11,116,62,0,0,90,41,202,607,8,0,1030,183,1825
