SAL_CODE_2021,OO_DS_Sep_hse,OO_DS_Sde_row_or_ter_h_t,OO_DS_Flt_apt,OO_DS_Oth_dwel,OO_DS_NS,Owned_Outright_Total,OWM_DS_Sep_hse,OWM_DS_Sde_row_or_ter_h_t,OWM_DS_Flt_apt,OWM_DS_Oth_dwel,OWM_DS_NS,Owned_with_mortgage_Total,R_REA_DS_Sep_hse,R_REA_DS_Sde_row_or_ter_h_t,R_REA_DS_Flt_apt,R_REA_DS_Oth_dwel,R_REA_DS_NS,R_Real_estate_agent_Total,R_SteTer_h_auth_DS_Separat_hs,R_ST_h_aut_DS_Sd_r_ter_h_t,R_SteT_h_auth_DS_Flt_apt,R_SteTer_h_auth_DS_Oth_dwel,R_SteTer_h_auth_DS_NS,R_SteTer_h_auth_Total,R_Com_hs_pr_DS_Sep_hse,R_Com_hs_pr_DS_Sd_ro_ter_h_t,R_Com_hs_pr_DS_Flt_apt,R_Com_hs_pr_DS_Oth_dwel,R_Com_hs_pr_DS_NS,R_Com_hs_pr_Total,R_Psn_ns_HH_DS_Sep_hse,R_Psn_ns_HH_DS_Sd_r_te_h_t,R_Psn_ns_HH_DS_Flt_apt,R_Psn_ns_HH_DS_Oth_dwe,R_Psn_ns_HH_DS_NS,R_Psn_ns_HH_Total,R_Oth_llord_type_DS_Sep_hse,R_Oth_lld_typ_DS_S_ro_ter_h_t,R_Oth_lld_type_DS_Flt_apt,R_Oth_llord_type_DS_Oth_dwel,R_Oth_llord_type_DS_NS,R_Oth_llord_type_Total,R_Llord_type_NS_DS_Sep_hse,R_Lld_ty_NS_DS_Sd_row_ter_h_t,R_Llord_typ_NS_DS_Flt_apt,R_Llord_type_NS_DS_Oth_dwel,R_Llord_type_NS_DS_NS,R_Llord_type_NS_Total,R_Total_DS_Sep_hse,R_Total_DS_Sde_row_or_ter_h_t,R_Total_DS_Flt_apt,R_Total_DS_Oth_dwel,R_Total_DS_NS,R_Total_Total,Oth_tenu_typ_DS_Sep_hse,Oth_ten_typ_DS_Sd_row_ter_h_t,Oth_tenu_typ_DS_Flt_apt,Oth_tenu_typ_DS_Oth_dwel,Oth_tenu_typ_DS_NS,Oth_tenu_typ_Total,Tenu_typ_NS_DS_Sep_hse,Ten_ty_NS_DS_Sd_row_ter_h_t,Tenu_typ_NS_DS_Flt_apt,Tenu_typ_NS_DS_Oth_dwel,Tenu_typ_NS_DS_NS,Tenu_typ_NS_Total,Total_DS_Sep_hse,Total_DS_Sde_row_or_ter_h_t,Total_DS_Flt_apt,Total_DS_Oth_dwel,Total_DS_NS,Total_Total
SAL50917,658,272,233,0,0,1175,822,649,485,0,0,1954,285,712,1025,0,0,2023,6,155,128,0,0,288,0,17,17,0,0,38,166,240,325,0,0,729,8,33,34,0,3,77,0,4,8,0,0,11,464,1164,1534,0,3,3169,24,17,22,0,0,61,61,116,153,13,3,343,2028,2221,2429,16,7,6697
SAL50918,10,0,0,0,0,12,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,28
SAL50919,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,15,0,0,0,0,14
SAL50920,341,4,0,0,0,350,644,0,0,0,0,644,159,5,0,0,0,163,53,4,0,0,0,62,9,3,0,0,0,18,82,5,0,0,0,88,10,0,0,0,0,10,0,0,0,0,0,0,321,13,0,0,0,342,11,0,0,0,0,12,44,5,0,0,0,50,1373,21,3,0,0,1399
SAL50921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,3,6
SAL50922,673,77,0,0,0,751,1397,42,0,0,0,1429,465,44,0,0,0,515,27,0,0,0,0,27,31,3,0,0,0,30,164,18,0,0,0,176,14,12,0,0,0,19,4,4,0,0,0,3,700,79,0,0,0,780,28,190,0,0,0,221,110,28,0,0,0,136,2905,416,0,0,4,3319
SAL50923,40,0,0,0,0,40,25,0,0,0,0,25,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,3,0,0,0,0,3,10,0,0,0,0,10,86,0,0,0,0,90
SAL50924,0,0,0,24,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,33
SAL50925,228,0,5,0,0,233,404,4,8,0,0,416,160,0,18,0,0,180,21,0,18,0,0,35,7,0,10,0,3,20,89,0,0,0,0,94,10,0,0,0,0,10,4,0,0,0,0,0,286,3,51,3,3,336,9,0,0,0,0,9,59,0,13,0,0,76,982,6,73,4,4,1073
SAL50926,56,4,0,18,8,81,17,0,0,0,3,17,0,0,0,0,0,0,54,6,5,0,0,69,4,0,0,0,0,4,17,0,0,5,3,23,19,0,0,0,0,25,0,0,0,0,0,0,96,11,11,9,0,125,30,0,0,4,0,40,46,0,0,3,3,56,246,7,11,39,13,315
SAL50927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
SAL50928,37,0,0,0,0,42,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,4,0,0,0,0,4,71,0,0,0,0,73
SAL50929,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
SAL50930,32,0,0,0,0,33,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,64,0,0,0,0,65
SAL50931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50932,733,147,10,0,0,896,839,152,33,0,0,1025,132,70,25,0,0,229,3,6,0,0,0,7,0,3,0,0,0,6,66,39,9,0,0,112,3,6,0,0,0,8,0,0,0,0,0,0,203,122,33,0,0,359,14,11,0,0,0,26,45,17,3,0,0,68,1838,448,85,0,0,2370
SAL50933,276,31,30,0,0,337,258,11,8,0,0,278,27,5,13,0,0,53,0,0,0,0,0,3,3,23,41,0,0,69,18,7,4,0,0,27,9,4,8,0,0,20,0,4,5,0,0,10,57,44,76,0,0,184,19,131,114,0,0,271,11,23,34,0,0,69,630,238,266,0,0,1134
SAL50934,14,0,0,10,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,11,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,21,0,0,0,0,22,6,0,0,0,8,12,3,0,5,20,0,30,39,0,5,39,6,90
SAL50935,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
SAL50936,22,0,0,0,0,22,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,6,39,0,0,0,0,39
SAL50937,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,22,0,0,0,0,22
SAL50938,300,5,0,0,0,306,306,0,0,0,0,312,81,3,0,0,0,89,64,15,0,0,0,82,20,0,0,0,0,21,88,3,0,0,0,88,53,10,0,0,3,61,3,0,0,0,0,5,301,37,0,0,7,348,34,0,0,0,0,32,95,19,3,25,0,144,1043,65,6,28,7,1146
SAL50939,267,61,0,0,0,323,837,24,0,0,0,861,236,5,3,0,0,242,29,17,0,0,0,40,6,18,0,0,0,26,152,0,9,0,0,150,7,12,0,0,0,23,0,3,0,0,0,6,429,52,8,0,0,491,18,326,0,0,0,344,87,47,0,0,3,139,1631,513,10,0,3,2161
SAL50940,9,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18
SAL50941,37,0,0,3,0,45,19,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,11,8,4,0,0,0,12,0,0,0,0,0,0,16,8,0,0,0,28,5,0,0,0,0,6,17,0,0,7,0,19,92,16,0,19,0,117
SAL50942,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
SAL50943,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
SAL50944,274,9,4,38,0,325,405,11,4,3,0,424,87,14,17,0,0,116,24,0,0,0,0,29,4,7,0,0,0,9,89,25,0,0,0,121,8,9,0,28,0,40,0,0,0,5,0,8,220,56,17,26,0,322,10,0,0,0,0,10,53,5,0,151,4,215,963,83,23,219,5,1297
SAL50945,43,0,0,0,0,43,25,0,0,0,0,25,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,13,7,0,0,0,0,7,12,0,0,0,0,12,97,0,0,0,0,97
SAL50946,138,14,0,5,0,161,55,4,0,0,0,60,39,9,0,0,0,54,0,0,0,0,0,0,0,7,0,0,0,13,31,0,0,0,0,30,0,3,0,13,0,16,0,0,0,0,0,0,73,30,0,12,0,117,4,0,0,0,0,11,13,3,0,4,0,22,283,56,0,25,6,369
SAL50947,263,198,20,0,0,478,247,234,50,0,0,529,231,649,346,0,3,1233,26,144,17,0,0,186,6,26,4,0,0,41,113,164,28,0,3,312,11,15,0,0,0,26,3,0,0,0,0,3,389,1002,407,0,3,1804,10,12,5,0,0,29,84,140,58,236,31,540,987,1586,534,235,35,3376
SAL50948,106,30,0,0,0,135,397,23,0,0,0,423,78,29,0,0,0,106,43,50,0,0,0,87,0,3,0,0,0,3,53,10,0,0,0,59,8,0,0,0,0,9,0,0,0,0,0,0,180,92,0,0,0,267,0,0,0,0,0,0,45,18,0,5,0,69,729,168,0,5,0,899
SAL50949,27,0,0,0,0,27,5,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,4,0,0,0,0,4,46,0,0,0,0,46
SAL50950,43,7,0,0,0,49,124,38,0,0,0,161,112,65,0,0,0,180,33,18,0,0,0,47,0,0,0,0,0,0,12,12,0,0,0,24,121,38,0,0,0,165,0,0,0,0,0,0,274,134,0,0,0,410,32,7,0,0,0,41,76,32,0,0,0,111,546,224,0,4,0,773
SAL50951,171,0,0,0,0,170,562,0,0,0,0,560,103,10,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,140,14,0,0,0,150,7,0,0,0,0,7,16,0,0,0,0,16,893,14,0,0,0,905
SAL50952,42,0,0,0,0,42,28,0,0,0,0,31,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,11,93,4,0,0,0,98
SAL50953,82,0,0,0,0,82,59,0,0,0,0,62,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,14,0,0,0,0,14,4,0,0,0,0,4,174,0,0,0,0,177
SAL50954,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,15,0,0,0,0,15
SAL50955,0,0,0,15,0,20,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,4,0,9,0,0,0,5,4,9,0,0,0,40,6,45
SAL50956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
SAL50957,131,0,0,35,0,168,136,0,0,3,0,142,10,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,4,0,8,0,0,0,0,0,0,25,5,0,4,0,35,4,0,0,0,0,4,13,0,0,4,0,15,300,5,0,52,0,358
SAL50958,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
SAL50959,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,8,0,0,0,0,0,0,15,0,0,0,5,18
SAL50960,715,146,17,0,0,876,1270,52,18,0,0,1340,197,28,23,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,95,8,0,0,0,106,4,0,0,0,0,5,0,0,0,0,0,0,299,40,26,0,0,366,18,22,0,0,0,38,46,7,4,0,0,59,2342,273,65,0,0,2679
SAL50961,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,15,0,0,0,0,15
SAL50962,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13
SAL50963,45,0,0,21,0,68,20,0,0,3,0,23,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,4,0,0,3,0,5,4,0,0,6,0,11,0,0,0,0,0,0,10,0,0,6,0,24,8,0,0,0,0,8,25,0,0,29,0,48,107,3,0,60,5,173
SAL50964,19,0,0,0,0,19,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,7,0,0,0,0,7,0,0,0,0,0,0,32,0,0,0,0,32
SAL50965,0,0,0,12,4,16,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,8,4,9,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,19,14,36
SAL50966,7,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
SAL50967,13,0,0,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,17,0,0,0,0,17
SAL50968,3,0,0,38,0,40,0,0,0,4,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,7,14,0,0,0,21,5,32,0,0,0,0,0,0,5,0,0,25,12,49,0,0,0,9,8,13,0,0,0,3,0,7,23,0,0,73,25,117
SAL50969,278,21,3,0,0,310,188,12,0,0,0,205,95,39,8,0,0,139,31,13,0,0,0,42,13,6,0,0,0,18,66,12,0,0,0,80,4,3,7,0,0,15,0,0,0,0,0,0,210,75,14,0,0,296,10,0,0,0,0,14,30,9,0,0,0,39,721,120,20,0,0,866
SAL50970,671,35,0,0,0,708,874,53,4,0,0,930,180,26,0,0,0,207,100,184,0,0,0,283,10,9,5,0,0,24,150,9,4,0,0,166,52,0,3,0,0,56,8,4,0,0,0,13,500,233,15,0,0,753,25,5,4,0,0,27,135,38,0,21,0,194,2208,366,24,21,0,2615
SAL50971,0,0,0,21,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,4,0,0,0,5,10,14,0,0,0,0,0,0,3,0,0,7,10,16,0,0,0,10,0,8,0,0,0,6,0,9,9,0,0,42,10,54
SAL50972,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,19,0,0,0,0,19
SAL50973,18,0,0,0,0,18,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,4,36,0,0,0,0,36
SAL50974,13,0,0,0,0,13,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,31,0,0,0,0,31
SAL50975,34,0,0,0,0,34,37,0,0,0,0,37,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,5,0,0,0,0,5,4,0,0,0,0,4,84,0,0,0,0,84
SAL50976,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,29,0,0,0,0,29
SAL50977,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9
SAL50978,49,0,0,0,0,49,10,0,0,0,0,10,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,5,0,0,0,0,5,80,0,0,0,0,80
SAL50979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,6
SAL50980,43,0,0,0,0,44,61,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,13,3,0,0,0,0,6,13,0,0,0,0,15,138,0,0,0,7,142
SAL50981,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,5,0,0,0,0,5,22,0,0,0,0,22
SAL50982,7,0,0,0,0,7,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21
SAL50983,27,0,0,0,0,27,22,0,0,0,0,22,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,9,0,0,0,0,9,17,0,0,0,0,17,84,0,0,0,0,83
SAL50984,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,13,0,0,0,0,14
SAL50985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50986,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,8
SAL50987,33,0,0,0,0,33,26,0,0,0,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,5,0,0,0,0,5,30,0,0,0,0,28,99,0,0,0,4,99
SAL50988,206,21,0,12,3,240,184,0,0,0,0,188,22,0,0,0,0,24,36,23,0,0,0,58,0,0,0,0,0,0,75,0,0,0,0,79,13,6,0,0,0,19,3,0,0,0,0,3,150,25,0,0,0,181,24,0,0,0,0,24,80,18,0,19,0,111,643,64,0,29,3,739
SAL50989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,9
SAL50991,13,0,0,0,0,13,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,26,0,0,0,0,27
SAL50992,105,0,0,4,0,109,142,0,0,0,0,147,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,4,0,0,0,0,4,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,4,0,0,0,0,4,272,0,0,5,0,282
SAL50993,64,0,0,9,4,75,25,0,0,0,0,28,4,0,0,0,0,4,9,3,0,0,0,10,0,0,0,0,0,0,19,0,0,0,0,21,9,0,0,0,0,14,0,0,0,0,0,0,42,0,0,0,0,54,9,0,0,0,0,9,24,0,0,21,0,45,170,4,0,32,7,209
SAL50994,4,0,0,0,0,4,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
SAL50995,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
SAL50996,115,0,0,0,0,118,165,0,0,0,0,166,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27,0,0,0,0,0,0,16,0,0,0,0,16,321,0,0,0,0,327
SAL50997,56,6,0,0,0,61,57,5,0,0,0,59,13,9,0,0,0,28,24,14,0,0,0,40,0,4,0,0,0,6,22,21,0,0,0,47,19,9,0,0,0,27,0,0,0,0,0,0,82,59,0,0,0,143,8,5,0,0,0,9,33,26,0,0,0,58,231,101,0,0,4,331
SAL50998,2683,316,7,0,0,3001,2627,397,13,0,0,3039,1041,369,24,0,0,1425,57,35,0,0,0,94,15,18,0,0,0,35,605,140,0,0,4,761,89,30,0,0,0,124,11,0,0,0,0,10,1816,597,27,0,10,2446,80,38,0,0,0,121,250,97,4,7,5,362,7454,1447,50,5,13,8971
SAL50999,7,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,11
SAL51000,1011,124,93,0,0,1228,837,107,90,0,0,1035,187,111,450,0,0,750,11,85,78,0,0,166,9,8,0,0,0,16,85,41,124,0,0,247,9,3,14,0,0,26,4,0,0,0,0,7,300,244,665,0,0,1213,16,38,10,0,0,62,62,24,79,3,0,168,2231,538,925,3,4,3702
