SAL_CODE_2021,M_Arthritis_0_14,M_Arthritis_15_24,M_Arthritis_25_34,M_Arthritis_35_44,M_Arthritis_45_54,M_Arthritis_55_64,M_Arthritis_65_74,M_Arthritis_75_84,M_Arthritis_85_over,M_Arthritis_Tot,M_Asthma_0_14,M_Asthma_15_24,M_Asthma_25_34,M_Asthma_35_44,M_Asthma_45_54,M_Asthma_55_64,M_Asthma_65_74,M_Asthma_75_84,M_Asthma_85_over,M_Asthma_Tot,M_Cancer_0_14,M_Cancer_15_24,M_Cancer_25_34,M_Cancer_35_44,M_Cancer_45_54,M_Cancer_55_64,M_Cancer_65_74,M_Cancer_75_84,M_Cancer_85_over,M_Cancer_Tot,M_Dementia_0_14,M_Dementia_15_24,M_Dementia_25_34,M_Dementia_35_44,M_Dementia_45_54,M_Dementia_55_64,M_Dementia_65_74,M_Dementia_75_84,M_Dementia_85_over,M_Dementia_Tot,M_Diabetes_0_14,M_Diabetes_15_24,M_Diabetes_25_34,M_Diabetes_35_44,M_Diabetes_45_54,M_Diabetes_55_64,M_Diabetes_65_74,M_Diabetes_75_84,M_Diabetes_85_over,M_Diabetes_Tot,M_Heart_disease_0_14,M_Heart_disease_15_24,M_Heart_disease_25_34,M_Heart_disease_35_44,M_Heart_disease_45_54,M_Heart_disease_55_64,M_Heart_disease_65_74,M_Heart_disease_75_84,M_Heart_disease_85_over,M_Heart_disease_Tot,M_Kidney_disease_0_14,M_Kidney_disease_15_24,M_Kidney_disease_25_34,M_Kidney_disease_35_44,M_Kidney_disease_45_54,M_Kidney_disease_55_64,M_Kidney_disease_65_74,M_Kidney_disease_75_84,M_Kidney_disease_85_over,M_Kidney_disease_Tot,M_Lung_cond_0_14,M_Lung_cond_15_24,M_Lung_cond_25_34,M_Lung_cond_35_44,M_Lung_cond_45_54,M_Lung_cond_55_64,M_Lung_cond_65_74,M_Lung_cond_75_84,M_Lung_cond_85_over,M_Lung_cond_Tot,M_Mental_health_cond_0_14,M_Mental_health_cond_15_24,M_Mental_health_cond_25_34,M_Mental_health_cond_35_44,M_Mental_health_cond_45_54,M_Mental_health_cond_55_64,M_Mental_health_cond_65_74,M_Mental_health_cond_75_84,M_Mental_health_cond_85_over,M_Mental_health_cond_Tot,M_Stroke_0_14,M_Stroke_15_24,M_Stroke_25_34,M_Stroke_35_44,M_Stroke_45_54,M_Stroke_55_64,M_Stroke_65_74,M_Stroke_75_84,M_Stroke_85_over,M_Stroke_Tot,M_Oth_lt_health_cond_0_14,M_Oth_lt_health_cond_15_24,M_Oth_lt_health_cond_25_34,M_Oth_lt_health_cond_35_44,M_Oth_lt_health_cond_45_54,M_Oth_lt_health_cond_55_64,M_Oth_lt_health_cond_65_74,M_Oth_lt_health_cond_75_84,M_Oth_lt_health_cond_85_over,M_Oth_lt_health_cond_Tot,M_No_lt_health_cond_0_14,M_No_lt_health_cond_15_24,M_No_lt_health_cond_25_34,M_No_lt_health_cond_35_44,M_No_lt_health_cond_45_54,M_No_lt_health_cond_55_64,M_No_lt_health_cond_65_74,M_No_lt_health_cond_75_84,M_No_lt_health_cond_85_over,M_No_lt_health_cond_Tot,M_NS_0_14,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_over,M_NS_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_over,M_Tot_Tot,F_Arthritis_0_14,F_Arthritis_15_24,F_Arthritis_25_34,F_Arthritis_35_44,F_Arthritis_45_54,F_Arthritis_55_64,F_Arthritis_65_74,F_Arthritis_75_84,F_Arthritis_85_over,F_Arthritis_Tot,F_Asthma_0_14,F_Asthma_15_24,F_Asthma_25_34,F_Asthma_35_44,F_Asthma_45_54,F_Asthma_55_64,F_Asthma_65_74,F_Asthma_75_84,F_Asthma_85_over,F_Asthma_Tot,F_Cancer_0_14,F_Cancer_15_24,F_Cancer_25_34,F_Cancer_35_44,F_Cancer_45_54,F_Cancer_55_64,F_Cancer_65_74,F_Cancer_75_84,F_Cancer_85_over,F_Cancer_Tot,F_Dementia_0_14,F_Dementia_15_24,F_Dementia_25_34,F_Dementia_35_44,F_Dementia_45_54,F_Dementia_55_64,F_Dementia_65_74,F_Dementia_75_84,F_Dementia_85_over,F_Dementia_Tot,F_Diabetes_0_14,F_Diabetes_15_24,F_Diabetes_25_34,F_Diabetes_35_44,F_Diabetes_45_54,F_Diabetes_55_64,F_Diabetes_65_74,F_Diabetes_75_84,F_Diabetes_85_over,F_Diabetes_Tot,F_Heart_disease_0_14,F_Heart_disease_15_24,F_Heart_disease_25_34,F_Heart_disease_35_44,F_Heart_disease_45_54,F_Heart_disease_55_64,F_Heart_disease_65_74,F_Heart_disease_75_84,F_Heart_disease_85_over,F_Heart_disease_Tot
SAL51261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51262,0,0,0,0,4,6,3,3,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,3,0,15,0,0,0,0,0,5,0,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,0,9,5,7,7,11,25,22,13,3,0,84,0,3,6,16,25,9,5,0,0,72,4,12,15,28,51,44,27,20,4,208,0,0,0,0,0,5,9,7,3,23,0,0,0,0,0,3,8,0,0,14,0,0,0,0,0,3,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SAL51263,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,5,4,4,8,5,3,0,39,0,0,0,0,0,4,0,0,0,8,10,8,4,8,3,17,12,6,3,69,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
SAL51264,0,0,0,0,0,3,3,0,0,11,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,13,10,5,3,4,8,3,9,0,0,52,0,0,4,0,4,3,5,0,0,16,11,8,12,6,14,16,29,0,0,98,0,0,0,0,0,4,3,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,6,7,4,3,0,0,0,25,0,0,4,14,9,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51266,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51267,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,8,4,3,7,11,0,0,36,4,0,0,0,0,0,0,0,0,9,6,5,10,7,10,15,12,0,0,53,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51268,0,0,0,0,0,0,10,10,0,21,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,3,4,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,3,0,27,0,0,0,0,0,3,8,9,7,17,0,0,0,0,0,3,5,4,0,15,0,0,0,0,0,0,5,4,0,9,0,0,0,3,0,4,7,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,6,3,0,14,24,12,10,11,17,12,18,8,3,111,15,7,3,6,10,13,25,5,5,85,40,16,19,18,34,37,74,37,17,288,0,0,0,4,3,8,25,8,4,52,3,0,0,0,5,8,4,3,0,23,0,0,0,0,0,3,7,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,10,0,0,0,0,3,0,6,4,5,24
SAL51269,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5,4,3,8,0,0,0,19,0,0,0,0,0,0,0,0,0,3,8,6,5,8,4,6,0,3,0,35,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51270,0,0,0,0,3,8,0,4,0,13,3,4,0,6,3,7,0,0,0,20,0,0,0,0,0,4,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,3,0,0,3,3,4,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,12,45,18,9,16,24,19,19,9,0,157,0,0,0,0,0,0,3,0,0,6,54,20,8,21,33,38,37,11,0,224,0,0,0,3,4,9,3,3,0,18,0,0,0,0,0,4,6,0,0,18,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,7,0,0,9
SAL51271,0,0,3,18,13,22,30,19,3,106,22,17,22,22,20,11,7,3,3,126,0,0,10,3,8,10,7,5,6,47,0,0,0,0,0,0,3,4,0,11,0,0,3,21,42,28,33,16,3,153,0,0,0,5,21,13,25,22,4,93,0,0,0,4,9,3,3,5,0,20,0,0,0,0,6,9,4,10,0,31,4,25,39,45,34,12,10,9,0,171,0,0,0,3,6,5,0,6,4,18,19,16,24,35,32,22,13,5,0,169,656,423,656,467,263,128,56,14,0,2672,60,43,50,41,33,23,8,5,0,261,763,521,788,622,424,263,141,72,20,3606,0,0,6,9,29,58,54,50,24,234,15,28,34,38,29,28,14,18,7,209,0,0,0,4,7,15,13,6,0,53,0,0,0,0,0,0,0,14,0,15,0,0,8,16,37,47,29,31,10,169,0,0,0,0,8,8,13,13,10,61
SAL51272,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,3,3,3,0,4,0,6,6,3,0,32,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51275,0,0,0,4,9,15,18,15,0,63,6,0,0,4,3,6,3,5,0,37,0,0,0,0,0,5,12,5,0,23,0,0,0,0,0,0,4,3,0,10,0,0,0,0,0,15,10,5,0,31,0,0,0,0,0,12,15,13,0,37,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,7,4,12,3,6,5,8,3,11,3,0,0,47,0,0,0,0,0,0,0,5,3,15,5,4,0,0,7,5,14,8,0,49,110,40,33,56,66,64,64,21,0,455,7,4,5,8,0,10,4,3,0,43,134,56,49,82,90,120,125,52,6,698,0,0,0,0,8,22,26,14,3,79,0,3,6,9,9,12,8,0,0,39,0,0,0,0,0,11,10,9,0,28,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,8,10,4,0,23,0,0,0,0,0,0,0,7,0,12
SAL51276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,6,3,4,0,3,0,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51277,0,0,0,0,4,3,4,0,0,14,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,8,4,6,8,4,8,4,0,0,40,0,0,0,0,4,0,7,0,0,9,13,3,3,7,9,18,17,11,0,78,0,0,0,0,0,3,5,0,0,11,0,0,3,0,0,0,4,5,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7
SAL51278,0,0,5,13,35,80,52,39,14,244,68,49,24,39,42,29,16,3,0,276,4,0,0,3,10,18,33,13,8,92,0,0,0,0,0,0,4,3,0,13,3,7,6,9,28,38,53,30,9,180,3,0,5,6,6,53,39,38,16,164,0,0,3,5,0,6,13,3,8,33,0,0,0,0,5,15,24,10,4,59,22,58,45,41,52,28,15,10,4,265,0,0,0,0,3,7,14,5,5,32,59,42,24,23,25,47,30,11,3,265,719,482,324,328,408,295,109,24,4,2696,87,58,40,37,55,41,20,7,0,339,939,683,464,476,638,555,289,121,40,4199,0,8,11,15,93,95,94,45,17,382,47,56,44,70,73,45,27,18,5,388,0,0,5,9,24,23,31,23,6,118,0,0,0,0,0,4,0,11,7,16,0,7,8,13,30,20,41,11,6,123,0,0,4,4,14,14,25,27,8,91
SAL51279,0,0,0,0,0,0,5,3,0,6,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,13,0,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,5,9,9,9,8,4,0,0,53,0,3,0,0,3,0,4,0,0,8,21,7,11,10,15,16,14,0,0,97,0,0,0,3,0,6,7,0,0,13,0,0,4,0,8,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL51280,0,0,0,4,7,21,13,15,3,66,20,7,15,6,5,6,3,5,0,67,0,0,0,0,0,3,5,10,0,26,0,0,0,0,0,0,0,4,0,3,0,3,4,7,6,17,16,18,0,72,0,0,4,5,5,9,14,14,0,47,0,0,0,0,0,3,0,3,4,11,0,0,0,0,4,13,13,8,0,25,4,9,15,14,21,15,9,3,0,84,0,0,0,0,0,4,0,5,0,17,14,4,3,11,4,19,12,5,0,66,110,80,42,42,46,25,23,14,0,389,53,27,45,23,11,29,6,9,0,197,199,132,105,97,94,110,76,53,7,880,0,0,3,4,15,31,24,16,6,106,10,13,19,14,24,22,15,3,0,127,0,0,0,0,7,3,3,4,0,21,0,0,0,0,0,0,4,0,0,3,0,0,3,4,6,25,18,8,5,62,0,0,0,0,3,12,10,6,0,37
SAL51281,0,0,0,0,9,11,7,4,0,23,5,0,5,10,3,3,5,0,0,26,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,5,0,20,0,0,0,0,0,5,3,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,12,0,0,0,9,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,10,6,0,0,21,42,21,37,34,38,31,14,8,0,227,0,5,14,14,16,6,4,0,0,64,50,32,57,66,73,71,37,13,0,396,0,0,0,0,3,9,10,3,6,25,0,0,4,5,4,4,0,0,6,29,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,3,0,0,6
SAL51282,0,0,0,4,10,16,34,33,13,113,25,10,9,10,12,8,9,10,3,99,0,0,0,0,0,3,23,24,8,64,0,0,0,0,0,0,0,3,0,9,0,0,3,3,5,17,18,20,10,81,4,0,0,0,5,12,29,23,12,84,0,0,0,0,0,0,5,5,3,14,0,0,0,0,0,5,12,17,6,39,13,14,16,12,11,12,13,8,5,90,0,0,0,0,0,3,9,10,0,23,24,4,7,3,13,11,13,5,7,83,160,74,104,75,55,43,46,22,12,583,21,7,19,14,11,14,10,6,0,100,251,110,151,116,102,104,140,110,45,1129,0,0,3,16,10,26,53,64,24,196,27,12,15,19,16,18,21,16,5,143,0,0,0,0,3,6,15,13,5,45,0,0,0,0,0,0,0,7,3,5,0,0,0,3,5,11,21,20,4,66,0,0,0,0,0,3,13,20,6,47
SAL51283,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,5,0,3,8,4,0,0,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,4,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,6,0,6,4,3,3,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51285,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,8,3,5,0,0,24,0,0,0,0,0,0,0,0,0,4,9,8,3,0,9,9,4,0,0,33,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,4,0,0,0,13,0,0,0,4,3,8,0,0,0,20,4,0,3,4,4,15,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51287,0,0,9,6,19,38,31,24,14,143,31,16,26,27,24,23,17,7,6,156,0,0,0,5,9,16,15,12,3,60,0,0,0,0,0,0,3,11,18,36,0,0,7,6,27,41,37,33,4,159,0,0,0,6,9,30,29,35,21,127,0,0,0,0,3,9,4,5,9,25,0,0,0,4,3,9,8,11,8,40,7,21,33,28,25,22,11,9,12,162,0,0,0,3,4,7,10,17,10,40,21,17,16,21,20,32,18,15,16,168,337,191,284,253,200,125,45,24,8,1473,43,38,42,33,32,35,12,5,7,251,444,282,396,362,329,287,164,109,65,2440,0,0,0,15,22,51,66,46,52,261,19,10,32,46,28,39,25,14,7,216,0,0,0,0,10,21,20,20,12,83,0,0,0,0,0,0,11,25,50,87,0,0,4,7,12,31,39,29,20,141,0,0,0,3,4,14,23,28,34,111
SAL51288,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,0,3,4,7,7,6,0,35,5,0,0,5,0,3,0,0,0,5,13,3,0,7,9,12,16,6,0,60,0,0,0,0,0,3,0,0,0,4,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
