SAL_CODE_2021,0_299_Separate_house,0_299_Sd_rw_tce_hse_th,0_299_Flat_apartment,0_299_Other_dwelling,0_299_Dwelling_structure_NS,0_299_Tot,300_449_Separate_house,300_449_Sd_rw_tce_hse_th,300_449_Flat_apartment,300_449_Other_dwelling,300_449_Dwg_structure_NS,300_449_Tot,450_599_Separate_house,450_599_Sd_rw_tce_hse_th,450_599_Flat_apartment,450_599_Other_dwelling,450_599_Dwg_structure_NS,450_599_Tot,600_799_Separate_house,600_799_Sd_rw_tce_hse_th,600_799_Flat_apartment,600_799_Other_dwelling,600_799_Dwg_structure_NS,600_799_Tot,800_999_Separate_house,800_999_Sd_rw_tce_hse_th,800_999_Flat_apartment,800_999_Other_dwelling,800_999_Dwg_structure_NS,800_999_Tot,1000_1399_Separate_house,1000_1399_Sd_rw_tce_hse_th,1000_1399_Flat_apartmnt,1000_1399_Other_dwelling,1000_1399_Dwg_structure_NS,1000_1399_Tot,1400_1799_Separate_house,1400_1799_Sd_rw_tce_hse_th,1400_1799_Flat_apartmnt,1400_1799_Other_dwelling,1400_1799_Dwg_structure_NS,1400_1799_Tot,1800_2399_Separate_house,1800_2399_Sd_rw_tce_hse_th,1800_2399_Flat_apartmnt,1800_2399_Other_dwelling,1800_2399_Dwg_structure_NS,1800_2399_Tot,2400_2999_Separate_house,2400_2999_Sd_rw_tce_hse_th,2400_2999_Flat_apartmnt,2400_2999_Other_dwelling,2400_2999_Dwg_structure_NS,2400_2999_Tot,3000_3999_Separate_house,3000_3999_Sd_rw_tce_hse_th,3000_3999_Flat_apartmnt,3000_3999_Other_dwelling,3000_3999_Dwg_structure_NS,3000_3999_Tot,4000_over_Separate_house,4000_over_Sd_rw_tce_hse_th,4000_over_Flat_apartmnt,4000_over_Other_dwelling,4000_over_Dwg_structure_NS,4000_over_Tot,M_rep_NS_Sep_house,M_rep_NS_Sd_rw_tce_hse_th,M_rep_NS_Flat_apart,M_rep_NS_Other_dwelling,M_rep_NS_Dwg_structu_ns,M_rep_NS_Tot,Tot_Sep_hse,Tot_Sd_row_tce_hse_th,Tot_Flat_apartment,Tot_Other_dwelling,Tot_Dwelling_structure_NS,Tot_Tot
SAL51292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL51293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,10,0,0,0,0,10,14,0,0,0,0,14,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,39
SAL51294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51296,20,0,0,0,0,25,9,0,0,0,0,9,10,0,0,0,0,10,10,0,0,0,0,8,23,0,0,0,0,23,105,4,0,0,0,107,186,4,0,0,0,190,233,5,0,0,0,236,85,0,0,0,0,85,35,0,0,0,0,35,14,0,0,0,0,14,55,0,0,0,0,58,788,13,0,0,0,804
SAL51297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
SAL51298,36,3,0,0,0,40,12,0,0,0,0,17,7,0,0,0,0,12,22,0,0,0,0,22,18,0,0,0,0,18,62,13,0,0,0,71,78,6,4,0,0,85,170,9,0,0,0,177,84,6,0,0,0,95,76,9,0,0,0,90,66,6,0,0,0,73,47,4,0,0,0,53,672,59,8,0,0,740
SAL51299,34,10,11,0,0,53,18,0,3,0,0,21,5,0,4,0,0,8,21,0,10,0,0,36,24,7,22,0,0,49,98,50,86,0,0,234,115,54,108,0,0,275,196,62,100,0,0,357,92,17,26,0,0,139,78,14,14,0,0,105,38,4,12,0,0,55,41,8,25,0,0,75,757,234,417,0,0,1413
SAL51300,5,0,0,0,0,5,8,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,17,12,0,0,0,0,12,23,0,0,0,0,23,12,0,0,0,0,15,5,0,0,0,0,5,4,0,0,0,0,4,6,0,0,0,0,6,100,0,0,0,0,102
SAL51301,75,17,7,0,0,95,33,7,6,0,0,43,25,7,5,0,0,35,55,21,8,0,0,80,86,28,16,0,0,127,263,45,33,0,0,344,308,27,17,0,0,356,317,22,12,0,0,353,96,7,10,0,0,117,78,7,7,0,0,98,60,5,9,0,0,69,95,9,3,0,0,110,1492,185,141,0,5,1816
SAL51302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51304,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8
SAL51305,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,4,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,0,0,0,23
SAL51306,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,6,7,0,0,0,0,11,0,0,0,0,0,4,5,0,0,0,0,5,3,0,0,7,0,13,3,0,0,4,0,6,36,0,0,19,0,57
SAL51307,6,0,0,0,0,6,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,17,0,0,0,0,17,14,0,0,0,0,14,44,0,0,0,0,44,30,0,0,0,0,30,26,0,0,0,0,26,6,0,0,0,0,6,7,0,0,0,0,7,168,0,0,0,0,168
SAL51308,66,0,0,0,0,66,20,0,0,0,0,20,24,0,0,0,0,24,25,0,0,0,0,25,39,0,0,0,0,44,125,0,0,0,0,130,165,0,0,0,0,165,350,0,0,0,0,350,195,0,0,0,0,203,158,0,0,0,0,158,72,0,0,0,0,72,71,0,0,0,0,71,1323,0,0,0,0,1330
SAL51309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,5,0,0,0,0,5,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26
SAL51310,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,15,0,0,0,0,15
SAL51311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL51312,26,0,0,0,0,27,5,5,0,0,0,7,8,0,0,0,0,9,0,0,0,0,0,4,5,0,0,0,0,8,16,0,0,0,0,22,24,0,0,0,0,22,42,0,0,0,0,44,29,0,0,0,0,33,62,5,0,0,0,64,72,0,0,0,0,72,22,0,0,0,0,25,315,14,0,0,0,330
SAL51313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51314,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL51315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,10
SAL51316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,9,0,0,0,0,9,8,0,0,0,0,8,5,0,0,0,0,5,3,0,0,0,0,3,5,0,0,0,0,5,5,0,0,0,0,5,38,0,0,0,0,38
SAL51317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL51319,54,0,3,0,0,56,12,0,0,0,0,19,14,0,0,0,0,14,29,0,0,0,0,30,50,0,4,0,0,59,196,0,5,0,0,201,248,0,4,0,0,249,249,0,9,0,0,251,96,0,5,0,0,102,63,0,4,0,0,69,25,0,0,0,0,22,71,0,5,0,0,74,1107,0,36,0,0,1145
SAL51320,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL51321,17,0,0,0,0,17,5,0,0,0,0,5,6,0,4,0,0,10,4,0,0,0,0,4,5,0,0,0,0,5,15,8,0,0,0,19,16,0,0,0,0,20,30,4,0,0,0,33,30,3,0,0,0,34,50,0,0,0,0,52,82,7,0,0,0,89,33,0,0,0,0,30,296,22,4,0,0,316
SAL51322,14,0,0,0,0,18,5,0,0,0,0,5,3,0,0,0,0,6,9,3,0,0,0,12,12,3,0,0,0,15,29,0,0,0,0,35,38,4,0,0,0,35,73,4,0,0,0,84,35,0,0,0,0,37,23,0,0,0,0,24,8,0,0,0,0,8,19,0,0,0,0,21,269,19,3,0,0,291
SAL51323,11,0,0,0,0,11,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,20,0,0,0,0,20,26,0,0,0,0,26,37,0,0,0,0,37,17,0,0,0,0,17,11,0,0,0,0,11,10,0,0,0,0,10,10,0,0,0,0,10,144,0,0,0,0,139
SAL51324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
SAL51327,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
SAL51328,8,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,4,8,0,0,0,0,8,7,0,0,0,0,7,12,0,0,0,0,12,19,0,0,0,0,19,53,0,0,0,0,53,22,0,0,0,0,22,20,0,0,0,0,24,4,0,0,0,0,4,12,0,0,0,0,12,171,0,0,0,0,176
SAL51329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51330,55,50,12,0,0,121,26,9,0,0,0,39,8,11,6,0,0,27,18,33,5,0,0,55,41,41,11,0,0,92,67,123,35,0,0,226,99,198,59,0,0,361,249,335,52,0,0,641,220,141,21,0,0,387,236,106,17,0,0,364,134,66,20,0,0,225,61,65,19,0,0,145,1216,1192,264,0,0,2671
SAL51331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51332,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,3,0,0,0,0,3,6,0,0,0,0,6,9,0,0,0,0,9,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,43,0,0,0,0,49
SAL51333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL51336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
SAL51337,73,0,0,0,0,69,27,0,0,0,0,27,12,0,0,0,0,13,29,0,0,0,0,29,38,0,0,0,0,38,241,5,0,0,0,243,397,0,0,0,0,399,729,3,0,0,0,735,315,0,0,0,0,317,229,0,0,0,0,229,119,0,0,0,0,119,140,0,0,0,0,140,2356,9,0,0,0,2370
SAL51338,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,33
SAL51339,17,0,0,0,0,17,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,9,0,0,0,0,12,36,0,0,0,0,36,62,0,0,0,0,60,87,0,0,0,0,90,74,0,0,0,0,74,59,0,0,0,0,59,39,0,0,0,0,39,20,0,0,0,0,20,422,0,0,3,0,427
SAL51340,56,0,0,0,0,56,32,0,0,0,0,31,25,4,0,0,0,30,54,3,0,0,0,63,94,12,0,0,0,107,402,17,0,0,0,418,616,15,0,0,0,625,501,5,0,0,0,501,124,0,0,0,0,124,62,0,0,0,0,62,35,0,0,0,0,35,94,0,0,0,0,95,2094,60,0,0,0,2152
SAL51341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL51342,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,4,9,0,0,0,0,9,10,0,0,0,0,10,21,0,0,0,0,21,9,0,0,0,0,10,8,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,78,0,0,0,0,84
SAL51343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51345,32,9,0,0,0,39,8,0,0,0,0,7,6,0,0,0,0,5,12,6,0,0,0,16,12,3,0,0,0,14,24,8,0,0,0,35,43,19,0,0,0,60,83,17,0,0,0,98,48,6,0,0,0,57,75,5,0,0,0,88,103,4,0,0,0,105,26,6,0,0,0,36,467,89,4,0,0,559
SAL51346,24,3,4,0,0,33,10,0,0,0,0,9,4,0,0,0,0,4,6,0,3,0,0,3,9,0,3,0,0,10,18,7,3,0,0,31,21,9,13,0,0,35,51,11,4,0,0,69,36,4,0,0,0,42,69,11,0,0,0,83,142,6,4,0,0,151,18,0,0,0,0,22,400,55,40,0,0,493
SAL51347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51348,32,0,0,0,0,35,13,0,0,0,0,18,10,0,0,0,0,10,11,0,0,0,0,14,17,7,4,0,0,20,75,8,12,0,0,97,104,4,3,0,0,113,85,0,3,0,0,91,54,0,0,0,0,54,35,0,0,0,0,35,31,0,0,0,0,31,29,0,0,0,0,30,497,22,27,0,0,538
SAL51349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51351,8,0,0,0,0,7,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,36,0,0,0,0,36,30,0,0,0,0,30,42,0,0,0,0,37,18,0,0,0,0,18,13,0,0,0,0,13,8,0,0,0,0,7,11,0,0,0,0,11,171,3,0,0,0,175
SAL51352,7,0,0,0,0,7,14,0,0,0,0,14,8,0,0,0,0,8,10,0,0,0,0,10,14,0,0,0,0,14,63,0,0,0,0,61,139,6,0,0,0,147,226,0,0,0,0,226,97,0,0,0,0,97,51,0,0,0,0,51,15,0,0,0,0,15,35,0,0,0,0,35,676,6,0,0,0,683
SAL51353,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,4,7,0,0,0,0,7,29,0,0,0,0,29,29,0,0,0,0,29,13,0,0,0,0,13,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,106,0,0,0,0,106
SAL51354,19,0,0,0,0,19,14,0,0,0,0,14,9,0,0,0,0,9,11,0,0,0,0,11,18,0,0,0,0,18,83,0,0,0,0,83,160,0,0,0,0,160,211,0,0,0,0,211,94,0,0,0,0,94,51,0,0,0,0,51,36,0,0,0,0,36,62,0,0,0,0,62,773,0,0,0,0,773
SAL51355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
SAL51358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51359,9,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,4,6,3,0,0,0,12,9,6,0,0,0,15,45,16,0,0,0,61,97,10,0,0,0,109,156,10,0,0,0,168,80,0,0,0,0,84,78,0,0,0,0,80,35,0,0,0,0,36,31,0,0,0,0,34,545,49,0,3,0,602
SAL51360,54,4,0,0,0,58,11,9,0,0,0,18,6,0,0,0,0,8,12,0,0,0,0,19,21,0,0,0,0,23,66,10,6,0,0,81,78,13,6,0,0,92,119,18,0,0,0,136,109,14,0,0,0,125,173,9,0,0,0,181,198,19,0,0,0,213,64,7,0,0,0,77,923,106,6,0,0,1040
SAL51361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51362,7,0,0,0,0,9,6,0,0,0,0,6,3,0,0,0,0,3,16,0,0,0,0,14,13,0,0,0,0,11,50,0,0,0,0,47,33,0,0,0,0,33,12,0,0,0,0,16,0,0,0,0,0,4,4,0,0,0,0,4,3,0,0,0,0,3,12,0,0,0,0,12,158,0,0,5,0,162
SAL51363,48,6,4,0,0,51,21,5,0,0,0,18,21,4,0,0,0,19,21,4,0,0,0,26,78,11,0,0,0,83,180,41,0,0,0,224,210,17,0,0,0,225,219,19,0,0,0,235,79,0,0,0,0,76,71,0,0,0,0,70,41,0,0,0,0,47,56,9,0,0,0,60,1027,116,8,0,3,1157
SAL51364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51365,7,0,0,0,0,7,3,0,0,0,0,3,5,0,0,0,0,5,7,0,0,0,0,7,9,0,0,0,0,7,20,0,0,0,0,20,15,0,0,0,0,15,7,0,0,0,0,7,8,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,83,0,0,0,0,89
SAL51366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL51368,10,7,0,0,0,17,7,0,0,0,0,7,3,4,0,0,0,9,4,0,0,0,0,4,3,0,0,0,0,7,23,9,7,0,0,33,27,6,5,0,0,45,30,13,9,0,0,50,20,13,6,0,0,30,48,21,0,0,0,73,50,9,0,0,0,61,16,0,5,0,0,23,250,76,39,4,0,362
SAL51369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,12
