SAL_CODE_2021,P_Sol_sp_En_Tot_2011_2015,P_Sol_sp_En_Tot_2016,P_Sol_sp_En_Tot_2017,P_Sol_sp_En_Tot_2018,P_Sol_sp_En_Tot_2019,P_Sol_sp_En_Tot_2020,P_Sol_sp_En_Tot_2021,P_Sol_sp_En_Tot_Yr_arr_ns,P_Sol_sp_En_Tot_YoA_Tot,P_LanProf_En_ns_B_2005,P_LanProf_En_ns_2005_2010,P_LanProf_En_ns_2011_2015,P_LanProf_En_ns_2016,P_LanProf_En_ns_2017,P_LanProf_En_ns_2018,P_LanProf_En_ns_2019,P_LanProf_En_ns_2020,P_LanProf_En_ns_2021,P_LanProf_En_ns_Yr_arr_ns,P_LanProf_En_ns_Tot,P_Tot_B_2005,P_Tot_2005_2010,P_Tot_2011_2015,P_Tot_2016,P_Tot_2017,P_Tot_2018,P_Tot_2019,P_Tot_2020,P_Tot_2021,P_Tot_Yr_arrival_ns,P_Tot_YoA_Tot
SAL50191,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8
SAL50192,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,30,5,3,0,0,0,0,0,0,5,36
SAL50193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7
SAL50194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50195,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,47,7,0,0,3,0,0,0,0,0,61
SAL50196,8,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,60,11,11,0,0,0,0,0,0,0,81
SAL50197,9,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,115,17,13,0,0,0,0,0,0,9,159
SAL50198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50199,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9
SAL50200,74,22,9,31,26,17,0,21,321,0,0,0,0,0,0,0,0,0,0,8,261,143,139,28,20,30,35,18,4,34,716
SAL50201,418,92,71,84,75,47,4,19,2137,0,0,0,0,0,0,0,0,0,3,8,1867,650,569,100,76,103,96,57,9,68,3591
SAL50202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
SAL50204,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,16,4,5,0,0,0,0,3,0,0,35
SAL50205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
SAL50206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50207,35,0,3,9,11,3,0,13,192,0,0,0,0,0,0,0,0,0,0,0,797,180,83,16,4,9,15,4,3,47,1161
SAL50208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50210,94,15,18,20,27,19,6,8,344,0,0,0,0,0,0,0,0,0,3,8,598,150,160,19,23,31,37,37,9,41,1102
SAL50211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7
SAL50215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50217,6,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,65,13,10,8,0,0,0,0,0,5,98
SAL50218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,309,0,0,0,0,0,0,0,0,0,309,309
SAL50220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50221,88,9,17,24,22,9,0,6,448,0,0,0,0,0,0,0,0,0,0,0,901,536,378,38,55,55,38,27,5,11,2055
SAL50222,3,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,46,19,5,0,0,0,0,0,0,3,73
SAL50223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8
SAL50224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50226,149,51,46,58,61,26,13,10,723,0,0,0,0,0,0,0,0,0,0,0,600,192,227,60,52,73,77,38,17,23,1364
SAL50227,16,0,3,0,4,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,63,43,57,3,4,0,4,0,0,0,187
SAL50228,28,6,0,8,3,4,0,0,98,0,0,0,0,0,0,0,0,0,3,3,284,51,65,4,0,5,8,3,5,10,437
SAL50229,402,56,32,66,61,37,4,15,1515,0,6,0,0,0,0,0,0,0,3,13,2010,1813,1209,112,86,117,117,75,26,79,5631
SAL50230,575,65,40,50,75,45,16,32,2070,4,0,0,0,0,0,0,0,0,4,9,1995,1535,1020,96,67,84,102,59,21,118,5097
SAL50231,104,18,13,38,53,23,0,8,424,5,0,0,0,0,0,0,0,0,0,3,869,197,225,33,25,50,73,35,0,42,1547
SAL50232,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,11
SAL50233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50234,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,23,8,3,0,0,0,0,0,0,0,33
SAL50235,25,0,10,3,6,6,0,3,139,3,0,0,0,0,0,0,0,0,0,6,472,70,47,0,12,5,15,6,0,23,654
SAL50236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,15
SAL50237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7
SAL50239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6
SAL50240,141,26,20,19,21,7,0,13,532,0,0,6,0,0,0,0,0,0,0,6,688,257,212,38,24,22,25,9,9,37,1316
SAL50241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4
SAL50242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8
SAL50243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL50244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL50245,2540,415,411,373,454,195,56,169,11167,9,0,0,0,0,0,0,0,0,172,185,6802,4433,3223,487,493,455,526,235,74,442,17157
SAL50246,774,317,269,384,428,135,18,73,3483,0,0,0,0,0,0,0,0,0,7,7,853,713,848,341,276,404,449,155,28,89,4168
SAL50247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50248,8,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,70,18,9,0,0,0,4,4,0,4,105
SAL50249,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
SAL50250,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,62,8,0,0,0,3,5,0,0,4,91
SAL50251,5,7,0,3,0,0,0,0,33,0,0,0,0,0,0,0,0,0,4,0,240,48,36,5,7,4,4,0,0,18,356
SAL50252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,13
SAL50253,3,0,0,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,17,7,8,0,0,3,8,0,0,0,51
SAL50254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50255,11,0,0,0,0,0,4,0,44,0,0,0,0,0,0,0,0,0,0,0,80,12,17,0,3,5,0,0,4,4,127
SAL50256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7
SAL50257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50258,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,4,0,4,24
SAL50259,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15,9,0,0,0,0,0,0,0,0,23
SAL50260,3,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,167,47,13,3,0,0,0,0,0,0,235
SAL50261,74,39,26,31,34,22,5,3,343,0,0,0,0,0,0,0,0,0,0,0,455,123,116,33,40,33,40,20,6,26,905
SAL50262,82,18,9,19,16,3,0,10,550,4,0,0,0,0,0,0,0,0,6,8,1274,391,260,51,22,31,33,15,0,49,2128
SAL50263,347,81,72,81,126,41,3,41,1400,0,0,0,0,0,0,0,0,0,3,4,977,440,480,98,93,104,156,48,6,76,2465
SAL50264,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,6,0,0,0,0,0,26
SAL50265,9,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,24,24,119,16,16,0,0,0,0,0,0,22,176
SAL50266,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,28,9,11,0,0,0,0,0,0,4,49
SAL50267,4,0,0,4,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,63,11,7,0,0,4,0,0,0,6,93
SAL50268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50269,128,16,9,10,14,11,0,3,529,0,0,0,0,0,0,0,0,0,0,0,1377,1053,593,51,36,23,31,33,4,36,3232
SAL50270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL50271,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5
SAL50272,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,4,5,0,0,0,0,0,0,0,10
SAL50273,31,0,9,4,13,4,0,3,116,0,0,0,0,0,0,0,0,0,0,0,250,55,72,12,11,4,14,14,0,17,452
SAL50274,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,192,192,112,22,9,0,0,0,0,0,0,193,335
SAL50275,4,0,4,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,16,8,10,0,0,3,0,6,0,0,43
SAL50276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,0,0,0,0,0,0,0,0,21
SAL50277,422,53,40,38,57,27,4,54,1690,0,0,0,0,0,0,0,0,0,0,0,1018,815,592,71,55,50,67,37,6,78,2791
SAL50278,21,6,0,0,4,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,121,23,25,6,0,0,3,5,0,6,195
SAL50279,4,0,0,0,5,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,54,6,5,4,0,0,6,0,0,4,86
SAL50280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,5,0,0,0,0,0,0,0,19
SAL50281,68,17,3,0,5,5,0,0,242,0,0,0,0,0,0,0,0,0,0,0,256,119,91,19,4,0,10,5,0,6,507
SAL50282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL50283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50284,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,13,5,3,0,0,0,3,0,0,4,29
SAL50285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,3,0,0,0,0,0,0,0,22
SAL50286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,6
SAL50287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9
SAL50289,3,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,13,15,13,0,0,6,3,0,0,0,51
SAL50290,8,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,259,59,44,4,4,3,3,4,0,6,391
SAL50291,6,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,163,47,19,0,0,0,0,0,0,8,237
SAL50292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6
SAL50293,208,46,33,22,47,18,5,10,993,0,0,0,0,0,0,0,0,0,0,0,814,294,267,63,43,37,60,33,5,27,1652
SAL50294,75,10,18,34,39,30,5,6,611,0,0,0,0,0,0,0,0,0,0,0,1256,261,192,34,33,64,61,59,10,32,1995
SAL50295,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,47,6,10,0,0,0,0,0,0,6,73
SAL50296,196,32,64,77,105,49,7,29,989,3,0,0,0,0,0,0,0,0,0,4,1548,352,362,53,102,135,172,99,31,64,2920
SAL50297,475,93,93,87,105,50,4,29,2163,0,0,3,0,0,0,0,0,0,6,8,2385,1533,1142,146,124,127,165,74,15,78,5782
SAL50298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50299,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,4,0,0,0,0,0,0,0,0,28
SAL50300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50301,633,159,117,167,137,69,12,47,2436,5,0,5,0,0,0,0,0,0,3,12,1277,764,835,177,143,197,171,84,16,75,3745
SAL50302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50304,85,25,17,23,25,16,10,0,328,0,0,0,0,0,0,0,0,0,0,0,218,107,140,32,30,37,35,21,14,0,636
SAL50305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5
SAL50306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,12
SAL50308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50309,28,4,8,0,7,0,0,0,101,0,0,0,0,0,0,0,0,0,71,71,167,52,45,8,8,0,10,4,3,79,372
SAL50310,23,0,3,0,5,0,0,7,144,0,0,0,0,0,0,0,0,0,11,11,613,112,62,7,7,10,5,6,3,26,852
SAL50311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6
SAL50312,3,0,0,7,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,63,20,14,0,0,4,5,0,0,0,111
SAL50313,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,23,6,3,0,0,0,0,0,0,0,26
SAL50314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
SAL50315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL50316,565,119,104,144,212,80,14,53,2463,5,0,0,0,0,0,0,0,0,5,18,2497,700,845,163,142,180,272,106,24,129,5062
SAL50317,0,0,0,0,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,9,0,0,3,36
SAL50318,51,6,6,0,9,5,0,3,247,0,0,0,0,0,0,0,0,0,0,0,1070,396,225,33,14,10,19,18,6,14,1812
SAL50319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
SAL50320,57,8,6,4,6,3,0,9,194,0,0,0,0,0,0,0,0,0,7,8,603,136,105,24,6,23,8,13,0,39,953
SAL50321,48,10,9,0,13,3,0,10,597,0,0,0,0,0,0,0,0,0,3,4,1118,190,144,24,14,13,14,12,0,30,1565
SAL50322,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,5,78,6,0,3,0,0,0,0,0,8,102
SAL50323,0,0,0,0,10,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,22,11,3,0,0,0,10,0,0,0,50
SAL50324,187,31,42,27,37,6,0,9,721,4,0,0,0,0,0,0,0,0,0,8,865,279,319,39,57,27,50,8,7,29,1677
SAL50325,19,3,0,0,3,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,274,40,38,8,4,3,9,4,0,8,394
SAL50326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50327,8,0,0,0,4,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,69,26,28,4,6,3,5,0,3,9,150
SAL50328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50329,97,23,7,29,14,9,8,11,474,0,0,4,0,0,0,0,0,0,6,6,1219,319,221,31,14,37,20,17,8,65,1953
SAL50330,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,33,5,0,0,0,0,0,0,0,0,41
SAL50331,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,5,0,0,0,15
SAL50332,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7
SAL50333,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,24
SAL50334,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,116,25,10,0,0,0,0,3,0,7,167
SAL50335,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,5,4,0,0,0,0,0,0,0,23
SAL50336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
SAL50337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,5
SAL50338,3,0,0,8,3,5,0,0,44,0,0,0,0,0,0,0,0,0,0,0,149,22,19,4,7,14,11,4,0,4,233
SAL50339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50340,4,0,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,51,13,9,6,4,3,0,0,0,3,84
SAL50341,3,0,3,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,27,27,3,0,3,0,5,0,0,5,72
SAL50342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
SAL50343,62,5,8,13,15,5,8,11,307,0,0,0,0,0,0,0,0,0,0,3,1067,198,233,33,43,48,79,53,28,38,1816
SAL50344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,8
SAL50345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5
SAL50346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,13
SAL50347,15,0,11,0,6,4,0,0,74,0,0,0,0,0,0,0,0,0,0,0,226,84,55,9,20,7,12,4,0,17,422
SAL50348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
SAL50350,118,13,10,16,34,7,0,8,486,3,0,0,0,0,0,0,0,0,0,6,1064,351,390,36,31,33,52,13,9,36,2021
SAL50351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL50352,0,7,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,49,9,0,4,3,3,3,0,0,0,65
SAL50353,184,86,129,185,331,207,19,11,1374,0,0,0,0,0,0,0,0,0,0,3,389,226,242,109,152,218,368,259,30,24,2027
SAL50354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,12,0,0,0,0,0,0,0,6,39
SAL50355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,16
SAL50356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,5,0,0,0,0,0,0,0,23
SAL50357,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,50,4,4,0,0,0,0,3,0,0,61
SAL50358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50359,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,39,3,5,0,0,0,3,0,0,0,57
SAL50360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL50361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
SAL50362,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
SAL50363,6,0,3,3,4,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,28,22,15,3,3,3,7,0,0,0,95
SAL50364,28,7,4,3,8,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,53,10,40,8,8,3,8,5,4,5,139
SAL50365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8
SAL50366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50367,167,20,6,32,29,17,3,7,846,0,0,0,0,0,0,0,0,0,0,0,1683,750,487,53,48,66,71,23,15,28,3220
SAL50368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,23
SAL50369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50370,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,17,10,6,0,0,0,0,7,0,0,44
SAL50371,62,10,11,17,10,3,0,0,240,0,0,0,0,0,0,0,0,0,0,0,271,94,99,12,13,21,13,8,3,6,542
SAL50372,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,37,8,0,0,0,0,0,0,0,0,47
SAL50373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,10
SAL50374,53,27,33,14,23,21,4,9,631,0,0,0,0,0,0,0,0,0,0,3,1080,192,132,44,47,25,33,49,16,20,1634
SAL50375,38,0,5,14,8,6,3,0,92,0,0,0,0,0,0,0,0,0,0,0,50,11,56,8,6,16,10,4,3,3,176
SAL50376,340,33,47,29,49,26,4,12,1030,0,0,0,0,0,0,0,0,0,0,0,841,769,584,55,85,53,94,44,7,42,2569
SAL50377,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,17
SAL50378,4,0,3,0,7,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,114,28,21,0,6,3,8,0,0,6,195
SAL50379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50380,5,0,0,0,7,0,0,0,29,0,0,0,0,0,0,0,0,0,0,3,82,14,16,0,4,0,9,4,0,6,136
SAL50381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50382,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,17,5,4,0,0,0,5,0,0,0,34
SAL50383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50384,296,48,34,35,66,25,3,16,2048,0,0,0,0,0,0,0,0,0,0,6,1561,798,429,60,42,43,79,31,12,29,3080
SAL50385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50386,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,53,18,4,0,0,0,0,0,0,4,82
SAL50387,0,0,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,75,16,9,0,0,3,0,0,0,4,101
