SAL_CODE_2021,M_Neg_Nil_inc_15_19_yr,M_Neg_Nil_inc_20_24_yr,M_Neg_Nil_inc_25_34_yr,M_Neg_Nil_inc_35_44_yr,M_Neg_Nil_inc_45_54_yr,M_Neg_Nil_inc_55_64_yr,M_Neg_Nil_inc_65_74_yr,M_Neg_Nil_inc_75_84_yr,M_Neg_Nil_inc_85_yr_over,M_Neg_Nil_inc_Tot,M_1_149_15_19_yr,M_1_149_20_24_yr,M_1_149_25_34_yr,M_1_149_35_44_yr,M_1_149_45_54_yr,M_1_149_55_64_yr,M_1_149_65_74_yr,M_1_149_75_84_yr,M_1_149_85_yr_over,M_1_149_Tot,M_150_299_15_19_yr,M_150_299_20_24_yr,M_150_299_25_34_yr,M_150_299_35_44_yr,M_150_299_45_54_yr,M_150_299_55_64_yr,M_150_299_65_74_yr,M_150_299_75_84_yr,M_150_299_85_yr_over,M_150_299_Tot,M_300_399_15_19_yr,M_300_399_20_24_yr,M_300_399_25_34_yr,M_300_399_35_44_yr,M_300_399_45_54_yr,M_300_399_55_64_yr,M_300_399_65_74_yr,M_300_399_75_84_yr,M_300_399_85_yr_over,M_300_399_Tot,M_400_499_15_19_yr,M_400_499_20_24_yr,M_400_499_25_34_yr,M_400_499_35_44_yr,M_400_499_45_54_yr,M_400_499_55_64_yr,M_400_499_65_74_yr,M_400_499_75_84_yr,M_400_499_85_yr_over,M_400_499_Tot,M_500_649_15_19_yr,M_500_649_20_24_yr,M_500_649_25_34_yr,M_500_649_35_44_yr,M_500_649_45_54_yr,M_500_649_55_64_yr,M_500_649_65_74_yr,M_500_649_75_84_yr,M_500_649_85_yr_over,M_500_649_Tot,M_650_799_15_19_yr,M_650_799_20_24_yr,M_650_799_25_34_yr,M_650_799_35_44_yr,M_650_799_45_54_yr,M_650_799_55_64_yr,M_650_799_65_74_yr,M_650_799_75_84_yr,M_650_799_85_yr_over,M_650_799_Tot,M_800_999_15_19_yr,M_800_999_20_24_yr,M_800_999_25_34_yr,M_800_999_35_44_yr,M_800_999_45_54_yr,M_800_999_55_64_yr,M_800_999_65_74_yr,M_800_999_75_84_yr,M_800_999_85_yr_over,M_800_999_Tot,M_1000_1249_15_19_yr,M_1000_1249_20_24_yr,M_1000_1249_25_34_yr,M_1000_1249_35_44_yr,M_1000_1249_45_54_yr,M_1000_1249_55_64_yr,M_1000_1249_65_74_yr,M_1000_1249_75_84_yr,M_1000_1249_85_yr_over,M_1000_1249_Tot,M_1250_1499_15_19_yr,M_1250_1499_20_24_yr,M_1250_1499_25_34_yr,M_1250_1499_35_44_yr,M_1250_1499_45_54_yr,M_1250_1499_55_64_yr,M_1250_1499_65_74_yr,M_1250_1499_75_84_yr,M_1250_1499_85_yr_over,M_1250_1499_Tot,M_1500_1749_15_19_yr,M_1500_1749_20_24_yr,M_1500_1749_25_34_yr,M_1500_1749_35_44_yr,M_1500_1749_45_54_yr,M_1500_1749_55_64_yr,M_1500_1749_65_74_yr,M_1500_1749_75_84_yr,M_1500_1749_85_yr_over,M_1500_1749_Tot,M_1750_1999_15_19_yr,M_1750_1999_20_24_yr,M_1750_1999_25_34_yr,M_1750_1999_35_44_yr,M_1750_1999_45_54_yr,M_1750_1999_55_64_yr,M_1750_1999_65_74_yr,M_1750_1999_75_84_yr,M_1750_1999_85_yr_over,M_1750_1999_Tot,M_2000_2999_15_19_yr,M_2000_2999_20_24_yr,M_2000_2999_25_34_yr,M_2000_2999_35_44_yr,M_2000_2999_45_54_yr,M_2000_2999_55_64_yr,M_2000_2999_65_74_yr,M_2000_2999_75_84_yr,M_2000_2999_85_yr_over,M_2000_2999_Tot,M_3000_3499_15_19_yr,M_3000_3499_20_24_yr,M_3000_3499_25_34_yr,M_3000_3499_35_44_yr,M_3000_3499_45_54_yr,M_3000_3499_55_64_yr,M_3000_3499_65_74_yr,M_3000_3499_75_84_yr,M_3000_3499_85_yr_over,M_3000_3499_Tot,M_3500_more_15_19_yr,M_3500_more_20_24_yr,M_3500_more_25_34_yr,M_3500_more_35_44_yr,M_3500_more_45_54_yr,M_3500_more_55_64_yr,M_3500_more_65_74_yr,M_3500_more_75_84_yr,M_3500_more_85_yr_over,M_3500_more_Tot,M_Personal_inc_ns_15_19_yr,M_Personal_inc_ns_20_24_yr,M_Personal_inc_ns_25_34_yr,M_Personal_inc_ns_35_44_yr,M_Personal_inc_ns_45_54_yr,M_Personal_inc_ns_55_64_yr,M_Personal_inc_ns_65_74_yr,M_Personal_inc_ns_75_84_yr,M_Personal_inc_ns_85_yr_over,M_Personal_inc_ns_Tot,M_OS_vis_15_19_yr,M_OS_vis_20_24_yr,M_OS_vis_25_34_yr,M_OS_vis_35_44_yr,M_OS_vis_45_54_yr,M_OS_vis_55_64_yr,M_OS_vis_65_74_yr,M_OS_vis_75_84_yr,M_OS_vis_85_yr_over,M_OS_vis_Tot,M_Tot_15_19_yr,M_Tot_20_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_Neg_Nil_inc_15_19_yr,F_Neg_Nil_inc_20_24_yr,F_Neg_Nil_inc_25_34_yr,F_Neg_Nil_inc_35_44_yr,F_Neg_Nil_inc_45_54_yr,F_Neg_Nil_inc_55_64_yr,F_Neg_Nil_inc_65_74_yr,F_Neg_Nil_inc_75_84_yr,F_Neg_Nil_inc_85_yr_over,F_Neg_Nil_inc_Tot,F_1_149_15_19_yr,F_1_149_20_24_yr,F_1_149_25_34_yr,F_1_149_35_44_yr,F_1_149_45_54_yr,F_1_149_55_64_yr,F_1_149_65_74_yr,F_1_149_75_84_yr,F_1_149_85_yr_over,F_1_149_Tot
SAL50156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0,0,0,0,0,7,0,5,0,0,0,4,0,0,0,8,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,13,9,16,9,0,52,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4
SAL50158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,8,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50159,40,13,7,8,10,17,6,3,0,109,13,0,0,5,4,7,3,0,0,28,9,13,8,9,8,0,14,4,0,62,3,3,3,8,4,13,26,13,0,84,9,0,4,9,12,9,34,14,3,81,4,9,13,6,9,3,16,8,0,62,0,14,8,5,6,10,16,0,0,71,7,17,8,11,18,17,11,0,0,90,3,17,16,22,21,32,12,0,0,133,4,13,19,28,19,23,9,3,0,119,0,23,28,23,26,26,11,0,0,143,5,20,49,38,31,29,8,0,0,172,3,15,76,99,89,89,11,0,0,387,0,8,17,19,18,18,0,0,0,81,0,0,15,14,9,10,3,0,0,54,28,41,90,81,50,84,55,14,0,441,0,0,3,5,0,4,0,0,0,7,126,200,388,385,332,405,230,66,10,2134,25,9,56,20,21,35,13,4,0,185,18,5,8,12,4,10,5,0,0,62
SAL50160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SAL50161,7,0,3,5,0,9,7,0,0,25,7,0,0,0,0,0,0,0,0,14,3,0,0,0,0,5,4,3,0,23,0,0,0,6,0,5,21,8,0,45,0,0,5,0,0,4,21,6,0,35,0,0,0,4,4,3,10,4,5,36,0,0,3,0,3,4,7,4,0,30,0,0,6,0,5,3,10,0,3,23,0,3,4,5,3,7,0,0,0,30,0,0,0,5,3,4,0,0,0,17,0,0,3,0,4,4,0,0,0,17,0,0,0,5,6,4,0,0,0,19,0,0,5,3,18,11,0,0,0,36,0,0,0,0,3,0,0,0,0,7,0,0,0,5,8,0,3,0,0,13,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,15,11,30,38,54,82,96,46,7,382,5,0,0,3,0,13,7,5,0,44,3,0,0,0,0,3,12,0,0,17
SAL50162,4,0,0,0,0,6,0,0,0,10,8,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,3,0,0,8,5,0,0,0,0,4,5,0,0,18,4,0,0,0,0,0,5,0,0,11,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,6,4,4,0,13,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,4,3,0,0,11,0,0,0,0,5,0,0,0,0,7,0,0,0,0,7,4,0,3,0,15,0,0,0,0,6,3,0,0,0,8,0,0,0,6,13,4,0,0,0,30,0,0,0,0,0,5,0,0,0,5,0,0,0,3,4,6,0,0,0,9,4,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,30,6,5,22,42,34,29,15,4,179,3,0,0,5,6,7,0,0,0,20,3,0,0,0,0,0,3,0,0,7
SAL50163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,5,0,0,26,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
SAL50164,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,7,3,10,12,4,4,0,39,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
SAL50165,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,13,4,3,41,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0
SAL50166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,0,7,0,0,29,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
SAL50168,11,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,3,0,6,0,0,0,0,0,0,18,0,0,0,0,0,0,5,4,0,15,4,0,0,0,0,0,7,3,3,11,3,4,0,0,0,0,0,7,0,13,0,0,0,0,0,0,4,4,0,13,0,0,4,3,0,3,0,3,0,18,0,5,4,0,3,0,0,0,0,13,0,0,8,4,5,0,0,0,0,17,0,0,0,8,5,0,4,0,0,20,0,0,4,4,0,4,0,0,0,13,0,0,17,10,18,4,0,0,0,53,0,0,0,3,4,0,0,0,0,7,0,0,0,3,8,4,0,0,0,18,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,20,16,39,40,49,33,31,29,4,262,0,0,4,0,8,3,0,0,0,19,9,0,0,3,0,0,0,0,0,18
SAL50169,16,0,3,0,0,3,0,0,0,17,0,0,0,0,0,0,5,0,0,11,0,0,0,0,0,3,8,4,0,17,0,0,0,4,0,9,13,8,3,41,4,0,0,0,0,5,10,4,0,21,4,0,0,0,7,3,4,8,0,28,3,5,0,6,0,5,13,5,0,31,0,3,3,3,0,12,4,4,0,32,0,3,7,4,8,12,0,4,0,36,0,8,7,8,3,6,0,0,0,34,0,0,5,3,5,15,0,0,0,31,0,0,3,13,6,8,0,0,0,32,0,0,4,15,17,8,0,0,0,52,0,0,0,5,4,5,0,0,0,19,0,0,0,4,4,0,5,0,0,11,0,3,3,10,13,7,8,4,0,47,0,0,0,0,0,0,0,0,0,0,27,24,45,75,74,96,72,40,3,460,4,0,6,6,9,9,5,0,0,41,9,0,0,4,0,0,3,0,0,21
SAL50170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
SAL50171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50172,6,0,0,0,9,10,5,0,3,28,3,0,0,0,3,0,0,0,0,14,0,0,0,0,3,4,9,4,0,21,0,0,0,3,5,10,12,3,4,40,0,0,0,0,0,5,12,8,4,31,3,0,0,0,0,0,9,3,0,21,0,0,0,0,4,4,7,0,5,20,0,5,3,3,8,9,5,0,0,30,0,0,5,5,3,8,7,0,0,23,0,4,4,5,6,6,0,4,0,32,0,0,0,7,5,3,0,3,0,21,0,0,8,0,0,3,0,0,0,17,0,0,4,10,4,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,11,0,0,4,5,5,11,4,3,0,43,0,0,0,0,0,0,0,0,0,0,10,16,33,34,57,83,71,41,14,356,8,0,0,6,0,6,3,3,0,29,0,3,0,4,3,3,4,0,0,25
SAL50173,87,13,21,12,4,16,16,0,0,172,28,5,0,6,0,6,0,0,0,43,25,17,14,11,4,0,0,0,0,69,4,12,10,18,8,3,13,13,0,81,12,17,16,9,0,3,3,0,0,64,9,17,25,22,4,3,3,3,0,86,5,11,30,32,7,4,3,0,0,93,0,28,121,75,35,13,5,0,0,285,7,43,190,141,52,13,3,0,0,447,0,27,177,168,56,19,5,0,0,459,0,8,149,120,46,23,4,0,0,357,0,7,111,79,28,15,0,0,0,250,0,4,142,134,60,18,0,0,0,361,0,0,21,25,11,0,0,0,0,59,0,4,17,17,12,6,0,0,0,56,6,11,34,15,3,3,0,0,0,76,0,0,0,0,0,3,0,0,0,6,184,225,1094,892,334,149,69,21,0,2966,77,26,141,93,43,31,25,12,0,447,40,5,40,23,7,5,3,0,0,122
SAL50174,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,11,7,9,6,6,0,56,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
SAL50175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50177,0,0,0,0,4,4,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,6,4,4,3,15,0,0,0,0,0,3,5,5,0,13,0,0,0,0,3,3,3,0,0,13,0,3,3,0,0,0,9,3,0,17,0,0,0,4,0,0,0,0,0,13,0,0,4,0,0,9,4,0,0,15,0,6,4,3,0,0,0,0,0,12,0,0,6,4,5,5,3,0,0,11,0,0,0,0,0,3,0,0,0,7,0,0,3,3,4,3,0,0,0,12,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,4,0,0,8,0,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,7,12,19,23,43,42,19,3,176,0,0,3,0,0,0,3,0,0,17,0,0,0,0,0,0,0,0,0,8
SAL50178,36,11,0,3,0,9,3,0,0,64,13,4,0,0,0,0,3,0,0,29,10,3,5,0,4,9,7,3,0,45,0,7,7,0,0,9,14,13,7,53,0,6,3,4,5,5,8,5,0,36,7,9,9,6,0,3,7,0,4,49,0,7,5,3,6,0,5,0,0,28,0,13,7,0,8,7,0,0,0,31,0,3,19,7,5,9,6,0,0,59,0,8,17,0,9,10,3,0,0,49,0,3,14,12,18,7,3,0,0,52,0,0,7,8,12,3,0,0,0,40,0,0,27,26,32,22,3,0,0,115,0,0,5,3,13,4,0,0,0,29,0,0,8,24,21,16,5,4,0,74,3,8,6,5,4,10,0,3,3,34,0,0,0,0,0,0,0,0,0,5,79,79,133,110,149,111,79,40,21,795,30,0,12,13,15,15,11,4,4,103,24,3,0,3,6,4,4,0,3,57
SAL50179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50180,21,0,0,5,8,16,18,6,0,80,14,3,0,0,5,8,9,5,0,36,12,0,3,0,3,15,22,6,0,58,0,0,9,10,7,21,45,41,7,133,6,0,9,9,6,17,44,26,6,112,3,4,3,0,6,15,32,11,3,75,0,5,8,6,8,15,22,8,8,79,6,6,9,7,17,15,23,7,0,84,0,6,11,11,15,17,22,3,0,84,0,5,7,11,15,12,4,0,0,50,0,5,10,11,13,15,7,4,0,68,0,0,11,19,20,10,7,0,0,66,0,3,28,30,41,25,4,0,0,127,0,0,5,4,9,3,0,0,0,21,0,0,0,7,3,4,7,0,0,30,0,6,12,14,23,14,27,12,3,111,0,0,0,0,0,0,0,0,0,0,60,46,120,130,200,222,275,126,34,1206,34,10,14,13,12,31,22,10,0,130,29,0,0,7,7,12,12,7,0,71
SAL50181,17,5,0,0,3,0,5,0,0,35,4,3,0,0,0,0,0,0,0,16,6,0,0,0,0,0,5,0,0,15,5,0,3,0,0,0,3,6,0,19,4,0,0,0,0,3,0,0,0,14,0,7,0,0,0,3,10,0,0,21,4,0,3,0,0,3,0,0,0,15,0,0,0,0,4,4,6,0,0,24,0,4,3,0,0,8,9,3,0,23,0,3,0,0,10,9,4,0,0,25,0,0,4,0,14,0,0,0,0,24,0,0,7,0,4,5,0,0,0,22,0,0,0,19,21,10,4,0,0,59,0,0,0,9,6,0,3,0,0,19,0,0,3,11,13,17,3,0,0,45,0,0,0,5,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,34,26,34,61,79,67,52,21,3,392,9,3,0,13,8,5,5,4,0,53,9,5,0,0,8,0,0,0,0,24
SAL50182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
