SAL_CODE_2021,F_Inad_desc_Ns_15_19,F_Inad_desc_Ns_20_24,F_Inad_desc_Ns_25_34,F_Inad_desc_Ns_35_44,F_Inad_desc_Ns_45_54,F_Inad_desc_Ns_55_64,F_Inad_desc_Ns_65_74,F_Inad_desc_Ns_75_84,F_Inad_desc_Ns_85_yr_over,F_Inad_desc_Ns_Tot,F_Tot_15_19_yr,F_Tot_20_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_Agr_fstry_fsh_15_19,P_Agr_fstry_fsh_20_24,P_Agr_fstry_fsh_25_34,P_Agr_fstry_fsh_35_44,P_Agr_fstry_fsh_45_54,P_Agr_fstry_fsh_55_64,P_Agr_fstry_fsh_65_74,P_Agr_fstry_fsh_75_84,P_Agr_fstry_fsh_85_yr_over,P_Agr_fstry_fsh_Tot,P_Min_15_19_yr,P_Min_20_24_yr,P_Min_25_34_yr,P_Min_35_44_yr,P_Min_45_54_yr,P_Min_55_64_yr,P_Min_65_74_yr,P_Min_75_84_yr,P_Min_85_yr_over,P_Min_Tot,P_Manf_15_19_yr,P_Manf_20_24_yr,P_Manf_25_34_yr,P_Manf_35_44_yr,P_Manf_45_54_yr,P_Manf_55_64_yr,P_Manf_65_74_yr,P_Manf_75_84_yr,P_Manf_85_yr_over,P_Manf_Tot,P_Elec_gas_wtr_wst_sv_15_19,P_Elec_gas_wtr_wst_sv_20_24,P_Elec_gas_wtr_wst_sv_25_34,P_Elec_gas_wtr_wst_sv_35_44,P_Elec_gas_wtr_wst_sv_45_54,P_Elec_gas_wtr_wst_sv_55_64,P_Elec_gas_wtr_wst_sv_65_74,P_Elec_gas_wtr_wst_sv_75_84,P_Elec_gas_wtr_wst_sv_85_ov,P_Elec_gas_wtr_wst_sv_Tot,P_Con_15_19_yr,P_Con_20_24_yr,P_Con_25_34_yr,P_Con_35_44_yr,P_Con_45_54_yr,P_Con_55_64_yr,P_Con_65_74_yr,P_Con_75_84_yr,P_Con_85_yr_over,P_Con_Tot,P_Whl_trd_15_19_yr,P_Whl_trd_20_24_yr,P_Whl_trd_25_34_yr,P_Whl_trd_35_44_yr,P_Whl_trd_45_54_yr,P_Whl_trd_55_64_yr,P_Whl_trd_65_74_yr,P_Whl_trd_75_84_yr,P_Whl_trd_85_yr_over,P_Whl_trd_Tot,P_Re_trd_15_19_yr,P_Re_trd_20_24_yr,P_Re_trd_25_34_yr,P_Re_trd_35_44_yr,P_Re_trd_45_54_yr,P_Re_trd_55_64_yr,P_Re_trd_65_74_yr,P_Re_trd_75_84_yr,P_Re_trd_85_yr_over,P_Re_trd_Tot,P_Acc_food_svc_15_19,P_Acc_food_svc_20_24,P_Acc_food_svc_25_34,P_Acc_food_svc_35_44,P_Acc_food_svc_45_54,P_Acc_food_svc_55_64,P_Acc_food_svc_65_74,P_Acc_food_svc_75_84,P_Acc_food_svc_85_yr_over,P_Acc_food_svc_Tot,P_Trp_pos_wh_15_19,P_Trp_pos_wh_20_24,P_Trp_pos_wh_25_34,P_Trp_pos_wh_35_44,P_Trp_pos_wh_45_54,P_Trp_pos_wh_55_64,P_Trp_pos_wh_65_74,P_Trp_pos_wh_75_84,P_Trp_pos_wh_85_yr_over,P_Trp_pos_wh_Tot,P_In_med_tcom_15_19,P_In_med_tcom_20_24,P_In_med_tcom_25_34,P_In_med_tcom_35_44,P_In_med_tcom_45_54,P_In_med_tcom_55_64,P_In_med_tcom_65_74,P_In_med_tcom_75_84,P_In_med_tcom_85_yr_over,P_In_med_tcom_Tot,P_Fin_in_svc_15_19,P_Fin_in_svc_20_24,P_Fin_in_svc_25_34,P_Fin_in_svc_35_44,P_Fin_in_svc_45_54,P_Fin_in_svc_55_64,P_Fin_in_svc_65_74,P_Fin_in_svc_75_84,P_Fin_in_svc_85_yr_over,P_Fin_in_svc_Tot,P_Rnt_hrg_rea_est_serv_15_19,P_Rnt_hrg_rea_est_serv_20_24,P_Rnt_hrg_rea_est_serv_25_34,P_Rnt_hrg_rea_est_serv_35_44,P_Rnt_hrg_rea_est_serv_45_54,P_Rnt_hrg_rea_est_serv_55_64,P_Rnt_hrg_rea_est_serv_65_74,P_Rnt_hrg_rea_est_serv_75_84,P_Rnt_hrg_rea_est_serv_85_ov,P_Rnt_hrg_rea_est_serv_Tot,P_Prof_sc_tech_serv_15_19,P_Prof_sc_tech_serv_20_24,P_Prof_sc_tech_serv_25_34,P_Prof_sc_tech_serv_35_44,P_Prof_sc_tech_serv_45_54,P_Prof_sc_tech_serv_55_64,P_Prof_sc_tech_serv_65_74,P_Prof_sc_tech_serv_75_84,P_Prof_sc_tech_serv_85_over,P_Prof_sc_tech_serv_Tot,P_Adm_sup_serv_15_19,P_Adm_sup_serv_20_24,P_Adm_sup_serv_25_34,P_Adm_sup_serv_35_44,P_Adm_sup_serv_45_54,P_Adm_sup_serv_55_64,P_Adm_sup_serv_65_74,P_Adm_sup_serv_75_84,P_Adm_sup_serv_85_over,P_Adm_sup_serv_Tot,P_PubAd_saf_15_19,P_PubAd_saf_20_24,P_PubAd_saf_25_34,P_PubAd_saf_35_44,P_PubAd_saf_45_54,P_PubAd_saf_55_64,P_PubAd_saf_65_74,P_PubAd_saf_75_84,P_PubAd_saf_85_yr_over,P_PubAd_saf_Tot,P_Ed_trng_15_19,P_Ed_trng_20_24,P_Ed_trng_25_34,P_Ed_trng_35_44,P_Ed_trng_45_54,P_Ed_trng_55_64,P_Ed_trng_65_74,P_Ed_trng_75_84,P_Ed_trng_85_yr_over,P_Ed_trng_Tot,P_Hlth_cre_socia_assist_15_19,P_Hlth_cre_socia_assist_20_24,P_Hlth_cre_socia_assist_25_34,P_Hlth_cre_socia_assist_35_44,P_Hlth_cre_socia_assist_45_54,P_Hlth_cre_socia_assist_55_64,P_Hlth_cre_socia_assist_65_74,P_Hlth_cre_socia_assist_75_84,P_Hlth_cre_socia_assist_85_ov,P_Hlth_cre_socia_assist_Tot,P_Arts_rec_svc_15_19,P_Arts_rec_svc_20_24,P_Arts_rec_svc_25_34,P_Arts_rec_svc_35_44,P_Arts_rec_svc_45_54,P_Arts_rec_svc_55_64,P_Arts_rec_svc_65_74,P_Arts_rec_svc_75_84,P_Arts_rec_svc_85_yr_over,P_Arts_rec_svc_Tot
SAL50897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SAL50898,0,0,0,0,0,0,0,0,0,0,4,7,21,30,32,17,0,0,0,112,0,0,4,3,5,11,5,0,0,37,0,5,4,3,0,0,0,0,0,9,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,6,0,0,0,20,0,0,0,3,6,5,0,0,0,9,5,0,9,4,6,0,0,0,0,25,8,0,0,0,0,0,0,0,0,11,0,0,0,0,7,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,3,0,0,0,0,13,0,0,5,6,0,0,0,0,0,4,0,0,3,4,8,4,0,0,0,21,0,0,0,8,12,8,0,0,0,29,0,0,9,5,6,6,0,0,0,27,0,0,0,0,0,0,0,0,0,0
SAL50899,0,0,0,0,0,0,0,0,0,5,6,14,60,35,50,50,4,4,0,232,3,9,4,0,7,8,0,3,0,41,5,22,106,125,104,79,6,5,0,457,0,0,0,4,5,4,0,0,0,10,0,0,0,0,3,0,0,0,0,9,0,12,70,81,56,47,3,0,0,270,0,0,0,0,0,4,0,0,0,3,0,0,0,0,4,0,0,0,0,12,0,6,4,4,0,3,0,0,0,17,0,0,0,11,13,9,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,13,7,0,0,0,39,0,0,10,10,8,5,0,0,0,30,0,3,12,8,4,8,0,0,0,34,0,0,8,0,10,7,0,0,0,27,0,3,0,5,4,10,5,0,0,29,0,0,4,0,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0
SAL50900,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,10,0,0,0,0,7,6,7,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50901,3,0,0,0,6,0,0,0,0,6,8,17,16,22,41,19,7,0,0,125,0,3,0,0,6,0,8,0,0,16,0,4,0,4,4,7,0,0,0,18,0,4,5,6,5,10,0,0,0,25,0,0,0,0,0,0,0,0,0,3,8,0,3,3,11,6,0,0,0,28,0,0,0,4,0,0,0,0,0,4,4,3,0,3,0,4,3,0,0,15,3,0,0,0,4,0,0,0,0,9,0,0,0,0,4,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,3,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,10,0,0,6,3,6,0,0,0,0,22,4,0,3,3,6,4,0,0,0,24,0,3,0,4,0,0,0,0,0,6
SAL50902,0,0,0,0,0,0,0,0,0,0,0,7,45,22,32,13,0,0,0,127,0,0,0,0,0,0,0,0,0,0,7,30,140,184,181,93,5,0,0,636,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,17,21,7,10,0,0,0,56,0,0,0,0,0,0,0,0,0,10,0,0,4,0,0,3,0,0,0,3,0,5,14,8,14,9,0,0,0,53,0,0,3,9,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,3,5,9,5,0,0,23,0,0,9,5,12,4,0,0,0,24,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
SAL50903,9,0,14,26,20,11,4,0,0,81,117,87,408,627,525,348,90,9,0,2212,0,11,64,37,46,16,11,0,0,184,0,0,38,73,55,24,7,0,0,211,13,15,108,122,76,45,17,0,0,395,0,0,5,8,15,7,0,0,0,40,24,25,84,135,88,66,17,3,0,437,4,5,9,16,23,12,5,0,0,74,67,45,61,103,98,79,15,0,0,469,98,41,149,123,100,43,19,0,0,577,0,3,10,8,20,27,11,0,0,91,0,0,3,5,10,4,0,0,0,23,0,0,17,14,10,13,7,3,0,58,0,0,9,11,20,10,9,0,0,68,0,4,27,60,59,39,14,0,0,203,7,3,27,48,65,30,7,0,0,190,0,0,27,58,37,40,5,0,0,164,4,0,41,104,115,105,23,0,0,400,3,16,84,115,111,84,24,0,0,443,8,3,10,17,16,13,5,0,0,71
SAL50904,0,0,0,7,0,0,0,0,0,7,14,16,27,45,40,43,16,0,0,196,0,5,8,4,3,3,4,0,0,29,0,0,0,6,0,6,0,0,0,19,3,0,0,8,3,7,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,9,12,20,14,14,0,0,0,68,0,4,0,0,0,4,3,0,0,13,14,9,4,6,6,6,6,0,0,46,8,0,0,0,3,0,0,0,0,15,0,0,0,3,3,4,3,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,3,5,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,6,0,0,3,5,10,5,4,0,0,24,0,0,0,0,5,4,0,0,0,15,0,0,5,3,5,4,0,0,0,16,0,0,0,9,4,8,3,0,0,28,0,8,9,4,9,9,3,0,0,46,0,0,5,0,0,0,0,0,0,6
SAL50905,4,3,0,8,0,4,0,0,0,12,43,49,55,139,132,127,38,3,0,577,0,0,0,0,0,3,0,0,0,9,0,7,12,17,24,6,4,0,0,78,3,4,4,9,14,5,0,0,0,42,0,0,4,0,0,4,0,0,0,12,0,11,18,32,28,28,3,0,0,129,0,0,0,6,12,9,3,0,0,32,30,14,6,9,11,13,7,0,0,89,30,7,0,4,4,4,0,3,0,54,0,0,5,5,9,10,5,0,0,35,0,0,0,5,3,5,0,0,0,18,0,0,6,13,7,11,6,0,0,43,0,0,0,6,5,5,0,0,0,22,0,10,10,39,39,17,11,0,0,120,0,0,0,5,6,8,0,0,0,19,0,0,0,25,22,15,6,0,0,64,6,11,16,24,46,47,10,0,0,155,0,8,24,32,33,38,7,0,0,144,0,10,0,3,3,3,9,0,0,31
SAL50906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,11,0,0,3,0,4,3,0,0,0,12,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SAL50909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50911,0,4,3,9,6,0,0,0,0,22,38,25,90,91,80,69,17,5,0,407,0,0,4,0,8,9,4,0,0,26,0,3,12,13,9,8,0,0,0,45,4,4,7,12,12,6,0,0,0,47,0,0,0,6,0,0,0,0,0,3,9,8,26,13,15,17,4,0,0,89,0,0,10,0,7,6,0,0,0,26,9,11,16,14,13,10,0,0,0,76,20,5,8,11,0,0,4,0,0,52,0,3,18,14,8,17,8,0,0,67,0,0,0,0,0,0,0,0,0,5,0,0,7,5,5,0,0,0,0,15,0,0,3,4,0,6,0,0,0,17,0,4,9,9,6,7,0,0,0,44,0,7,6,3,0,3,3,0,0,25,0,0,6,11,5,5,0,0,0,35,0,0,8,17,17,17,0,0,0,70,0,10,23,31,29,22,8,0,0,123,0,3,0,4,0,3,0,0,0,10
SAL50912,0,0,0,0,0,0,0,0,0,0,0,5,9,7,6,5,0,0,0,38,0,4,0,0,8,8,0,0,0,12,0,13,29,33,27,27,4,0,0,131,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,6,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50913,0,0,0,0,0,0,0,0,0,0,5,4,11,15,16,12,6,4,0,62,0,0,3,0,7,6,3,0,0,22,0,0,0,0,0,0,0,0,0,5,0,0,3,3,3,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,0,0,14,8,0,3,7,4,4,3,0,0,25,0,0,0,0,6,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,5,0,0,0,6,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,4,4,3,0,0,0,14,0,0,5,0,0,0,0,0,0,7
SAL50914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,3,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50916,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,15,0,3,0,37,0,3,7,6,13,11,7,7,0,55,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SAL50917,0,21,38,27,18,6,0,3,0,119,93,397,1298,874,594,372,106,12,0,3746,0,0,3,8,5,0,0,0,0,22,0,22,167,142,83,40,8,0,0,461,0,22,90,74,47,35,13,0,0,278,0,0,16,32,10,18,4,0,0,86,9,33,155,118,57,49,8,0,0,431,4,16,49,49,25,16,5,0,0,170,46,121,175,101,68,45,6,4,0,568,67,109,226,124,41,29,11,0,0,596,5,30,101,80,57,37,23,3,0,330,0,5,26,26,19,6,0,0,0,91,0,19,54,68,43,13,6,0,0,198,4,9,36,25,17,12,7,0,0,110,0,50,307,256,141,61,20,5,0,839,3,17,123,74,45,29,3,0,0,297,3,31,153,162,124,79,34,0,0,589,13,37,185,146,116,82,25,0,0,607,11,99,403,263,177,149,41,3,0,1147,8,39,76,39,37,12,3,0,0,215
SAL50918,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,15,0,3,0,5,6,0,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SAL50920,0,6,7,0,7,5,0,0,0,31,68,92,181,236,206,116,27,0,0,923,0,8,11,18,13,13,7,0,0,75,0,0,12,5,8,5,0,0,0,34,13,19,31,37,29,12,6,0,0,147,0,0,7,6,6,0,0,0,0,24,18,16,66,40,34,14,6,0,0,185,0,6,12,12,20,10,0,0,0,55,34,30,55,48,52,33,4,0,0,253,51,20,25,19,13,10,0,0,0,132,0,0,9,17,9,18,0,0,0,59,0,0,0,0,4,0,0,0,0,9,0,5,6,12,3,0,0,0,0,28,0,0,3,8,8,5,0,0,0,20,4,7,16,17,7,5,5,0,0,56,3,3,12,5,10,8,5,0,0,47,0,3,27,38,32,23,3,0,0,128,3,8,21,35,47,20,5,0,0,144,3,24,52,83,62,47,12,3,0,287,8,3,4,3,0,4,0,0,0,23
SAL50921,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50922,5,3,18,10,14,7,0,0,0,58,146,166,426,449,410,285,34,0,0,1913,0,5,5,6,4,3,0,0,0,29,8,18,88,79,75,39,13,0,0,313,7,19,56,76,71,52,4,4,0,279,0,0,12,18,11,12,0,0,0,51,13,35,95,72,61,46,3,0,0,318,0,4,12,15,12,7,3,0,0,59,66,67,102,83,60,64,10,0,0,449,133,41,37,43,28,17,8,0,0,300,3,11,20,42,34,36,9,0,0,149,0,8,4,3,8,0,0,0,0,22,0,6,8,12,16,8,0,0,0,51,0,0,4,11,6,0,8,0,0,36,3,11,42,50,33,19,5,0,0,163,0,9,28,33,19,32,4,0,0,127,4,4,36,49,50,35,0,0,0,183,6,21,78,88,76,58,13,0,0,332,6,51,117,138,150,100,16,0,0,580,6,7,9,9,8,6,0,0,0,42
