SAL_CODE_2021,F_Unrel_ind_liv_fam_hh_0_14,F_Unre_ind_liv_fam_hh_15_24,F_Unre_ind_liv_fam_hh_25_34,F_Unre_ind_liv_fam_hh_35_44,F_Unre_ind_liv_fam_hh_45_54,F_Unre_ind_liv_fam_hh_55_64,F_Unre_ind_liv_fam_hh_65_74,F_Unre_ind_liv_fam_hh_75_84,F_Unrel_ind_liv_fam_hh_85ov,F_Unrel_ind_liv_fam_hh_Tot,F_Group_hh_mem_0_14,F_Group_hh_mem_15_24,F_Group_hh_mem_25_34,F_Group_hh_mem_35_44,F_Group_hh_mem_45_54,F_Group_hh_mem_55_64,F_Group_hh_mem_65_74,F_Group_hh_mem_75_84,F_Group_hh_mem_85ov,F_Group_hh_mem_Tot,F_LPer_0_14_yr,F_LPer_15_24_yr,F_LPer_25_34_yr,F_LPer_35_44_yr,F_LPer_45_54_yr,F_LPer_55_64_yr,F_LPer_65_74_yr,F_LPer_75_84_yr,F_LPer_85_yr_over,F_LPer_Tot,F_Vis_from_within_Aus_0_14,F_Vis_from_within_Aus_15_24,F_Vis_from_within_Aus_25_34,F_Vis_from_within_Aus_35_44,F_Vis_from_within_Aus_45_54,F_Vis_from_within_Aus_55_64,F_Vis_from_within_Aus_65_74,F_Vis_from_within_Aus_75_84,F_Vis_from_within_Aus_85ov,F_Vis_from_within_Aus_Tot,F_OS_vis_0_14_yr,F_OS_vis_15_24_yr,F_OS_vis_25_34_yr,F_OS_vis_35_44_yr,F_OS_vis_45_54_yr,F_OS_vis_55_64_yr,F_OS_vis_65_74_yr,F_OS_vis_75_84_yr,F_OS_vis_85_yr_over,F_Overseas_v_Total,F_Tot_0_14_yr,F_Tot_15_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_Part_r_mar_0_14,P_Part_r_mar_15_24,P_Part_r_mar_25_34,P_Part_r_mar_35_44,P_Part_r_mar_45_54,P_Part_r_mar_55_64,P_Part_r_mar_65_74,P_Part_r_mar_75_84,P_Part_r_mar_85ov,P_Part_r_mar_Tot,P_Part_de_f_mar_0_14,P_Part_de_f_mar_15_24,P_Part_de_f_mar_25_34,P_Part_de_f_mar_35_44,P_Part_de_f_mar_45_54,P_Part_de_f_mar_55_64,P_Part_de_f_mar_65_74,P_Part_de_f_mar_75_84,P_Part_de_f_mar_85ov,P_Part_de_f_mar_Tot,P_LPar_0_14_yr,P_LPar_15_24_yr,P_LPar_25_34_yr,P_LPar_35_44_yr,P_LPar_45_54_yr,P_LPar_55_64_yr,P_LPar_65_74_yr,P_LPar_75_84_yr,P_LPar_85_yr_over,P_LPar_Tot,P_Child_u_15_0_14_yr,P_Child_u_15_15_24_yr,P_Child_u_15_25_34_yr,P_Child_u_15_35_44_yr,P_Child_u_15_45_54_yr,P_Child_u_15_55_64_yr,P_Child_u_15_65_74_yr,P_Child_u_15_75_84_yr,P_Child_u_15_85_yr_over,P_Child_u_15_Tot,P_Dep_stu15_24_0_14,P_Dep_stu15_24_15_24,P_Dep_stu15_24_25_34,P_Dep_stu15_24_35_44,P_Dep_stu15_24_45_54,P_Dep_stu15_24_55_64,P_Dep_stu15_24_65_74,P_Dep_stu15_24_75_84,P_Dep_stu15_24_85_over,P_Dep_stu15_24_Tot,P_Non_dep_child_0_14,P_Non_dep_child_15_24,P_Non_dep_child_25_34,P_Non_dep_child_35_44,P_Non_dep_child_45_54,P_Non_dep_child_55_64,P_Non_dep_child_65_74,P_Non_dep_child_75_84,P_Non_dep_child_85_over,P_Non_dep_child_Tot,P_Oth_rel_ind_0_14,P_Oth_rel_ind_15_24,P_Oth_rel_ind_25_34,P_Oth_rel_ind_35_44,P_Oth_rel_ind_45_54,P_Oth_rel_ind_55_64,P_Oth_rel_ind_65_74,P_Oth_rel_ind_75_84,P_Oth_rel_ind_85ov,P_Oth_rel_ind_Tot,P_Unrel_ind_liv_fam_hh_0_14,P_Unre_ind_liv_fam_hh_15_24,P_Unre_ind_liv_fam_hh_25_34,P_Unre_ind_liv_fam_hh_35_44,P_Unre_ind_liv_fam_hh_45_54,P_Unre_ind_liv_fam_hh_55_64,P_Unre_ind_liv_fam_hh_65_74,P_Unre_ind_liv_fam_hh_75_84,P_Unrel_ind_liv_fam_hh_85ov,P_Unrel_ind_liv_fam_hh_Tot,P_Group_hh_mem_0_14,P_Group_hh_mem_15_24,P_Group_hh_mem_25_34,P_Group_hh_mem_35_44,P_Group_hh_mem_45_54,P_Group_hh_mem_55_64,P_Group_hh_mem_65_74,P_Group_hh_mem_75_84,P_Group_hh_mem_85ov,P_Group_hh_mem_Tot,P_LPer_0_14_yr,P_LPer_15_24_yr,P_LPer_25_34_yr,P_LPer_35_44_yr,P_LPer_45_54_yr,P_LPer_55_64_yr,P_LPer_65_74_yr,P_LPer_75_84_yr,P_LPer_85_yr_over,P_LPer_Tot,P_Vis_from_within_Aus_0_14,P_Vis_from_within_Aus_15_24,P_Vis_from_within_Aus_25_34,P_Vis_from_within_Aus_35_44,P_Vis_from_within_Aus_45_54,P_Vis_from_within_Aus_55_64,P_Vis_from_within_Aus_65_74,P_Vis_from_within_Aus_75_84,P_Vis_from_within_Aus_85ov,P_Vis_from_within_Aus_Tot,P_OS_vis_0_14_yr,P_OS_vis_15_24_yr,P_OS_vis_25_34_yr,P_OS_vis_35_44_yr,P_OS_vis_45_54_yr,P_OS_vis_55_64_yr,P_OS_vis_65_74_yr,P_OS_vis_75_84_yr,P_OS_vis_85_yr_over,P_Overseas_v_Total,P_Tot_0_14_yr,P_Tot_15_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
SAL50700,..,4,0,0,0,0,0,0,0,4,..,13,9,0,0,0,0,0,0,30,..,10,24,12,13,21,37,65,57,244,0,4,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,52,76,98,75,68,68,99,117,71,733,..,0,49,94,84,60,101,105,34,522,..,21,54,14,7,3,7,6,5,109,..,0,3,10,9,10,0,0,0,32,137,..,..,..,..,..,..,..,..,137,..,43,..,..,..,..,..,..,..,43,..,12,13,3,0,0,0,0,0,31,..,9,0,0,0,0,5,0,3,22,..,0,0,0,0,0,0,0,0,12,..,20,15,7,0,0,4,3,4,44,..,19,53,27,35,36,50,78,66,368,0,3,6,3,0,0,3,4,0,26,0,0,0,0,0,3,0,0,0,7,133,136,192,154,144,109,174,198,107,1352
SAL50701,..,18,20,7,0,0,0,0,0,52,..,80,62,16,16,19,10,0,0,203,..,46,61,54,55,99,106,73,33,517,10,18,8,6,5,5,3,0,0,68,0,3,0,0,0,0,0,0,0,4,505,588,617,531,537,603,404,179,60,4030,..,6,340,514,583,739,521,186,36,2915,..,126,322,157,99,62,20,0,0,795,..,10,45,109,120,84,18,12,6,400,1127,..,..,..,..,..,..,..,..,1127,..,372,..,..,..,..,..,..,..,372,..,275,156,35,22,10,3,0,0,489,..,49,26,10,8,13,20,15,10,159,..,38,41,22,12,12,3,3,0,128,..,205,180,57,36,46,15,4,0,543,..,86,183,133,125,192,176,104,47,1043,17,38,21,18,16,17,9,6,3,148,0,5,0,0,0,0,3,0,0,9,1145,1216,1313,1048,1023,1162,787,336,100,8133
SAL50702,..,6,7,0,0,0,0,0,0,6,..,24,56,14,5,0,4,3,0,112,..,12,100,75,91,102,102,69,41,590,4,11,10,3,6,5,3,0,0,47,0,0,0,0,0,0,0,0,0,0,375,213,564,450,323,254,204,140,63,2593,..,8,335,456,281,199,142,86,29,1537,..,50,313,191,57,28,27,6,0,672,..,0,12,46,62,51,14,16,9,206,709,..,..,..,..,..,..,..,..,709,..,176,..,..,..,..,..,..,..,176,..,72,47,20,16,11,0,0,0,167,..,14,24,7,9,11,4,14,8,83,..,13,12,6,3,0,0,0,0,38,..,53,119,29,17,16,3,0,0,249,..,26,167,142,165,173,155,96,54,976,14,14,28,12,5,9,3,5,0,86,0,0,4,0,0,0,0,0,0,7,716,420,1065,910,619,497,352,218,97,4907
SAL50703,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,7,..,0,0,0,0,3,5,3,0,14,4,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,21,10,13,15,33,33,23,13,0,151,..,0,4,11,36,41,41,18,0,149,..,4,4,4,8,7,0,0,0,33,..,0,3,0,0,0,0,0,0,8,37,..,..,..,..,..,..,..,..,37,..,6,..,..,..,..,..,..,..,6,..,14,3,0,0,0,0,0,0,17,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,6,0,3,0,7,..,0,3,0,5,8,13,7,0,31,5,0,0,3,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,44,29,14,27,52,63,52,26,4,321
SAL50704,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50705,..,3,5,0,0,4,0,0,0,6,..,7,4,0,0,4,0,5,0,18,..,3,12,9,6,15,20,22,13,99,8,6,0,0,3,8,3,0,0,27,0,0,0,0,0,0,0,0,0,3,118,53,85,101,97,163,142,47,24,840,..,0,33,97,94,186,204,65,13,690,..,8,55,35,44,43,20,3,0,215,..,6,13,16,12,10,0,0,3,58,245,..,..,..,..,..,..,..,..,245,..,39,..,..,..,..,..,..,..,39,..,37,13,8,6,4,0,0,0,69,..,8,7,0,3,7,8,0,3,34,..,4,6,3,0,4,0,0,0,18,..,7,14,3,0,3,0,0,0,31,..,5,17,9,34,35,64,35,16,220,11,5,3,3,8,10,13,0,0,54,0,0,0,0,3,0,0,0,0,7,256,114,156,180,207,294,313,117,35,1676
SAL50706,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,0,0,12,..,0,0,3,0,0,0,0,0,9,..,0,4,0,6,0,0,0,0,11,..,0,0,0,0,0,0,0,0,0,8,..,..,..,..,..,..,..,..,8,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,3,7,0,0,0,0,26
SAL50707,..,8,3,0,0,0,0,0,0,12,..,4,6,5,5,0,4,0,0,31,..,4,8,5,25,61,105,141,98,459,3,7,0,6,0,8,7,0,3,45,0,0,0,0,0,0,0,0,0,0,550,306,249,390,489,464,539,365,165,3515,..,7,146,472,626,617,695,430,114,3102,..,31,97,108,117,86,43,11,4,499,..,0,29,59,54,44,23,28,12,256,1109,..,..,..,..,..,..,..,..,1109,..,332,..,..,..,..,..,..,..,332,..,235,113,31,41,18,6,0,0,440,..,22,11,0,6,5,26,21,5,99,..,15,13,0,0,8,0,5,0,42,..,13,8,8,11,14,7,6,0,74,..,11,26,27,54,100,159,193,129,695,7,12,9,15,13,12,9,3,3,92,0,0,0,0,0,0,0,0,0,0,1118,678,450,729,927,909,971,695,273,6747
SAL50708,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,5,10,4,12,3,6,0,61,..,0,0,10,5,19,7,4,0,60,..,0,0,3,5,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,18,..,..,..,..,..,..,..,..,18,..,0,..,..,..,..,..,..,..,0,..,5,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,7,4,0,0,0,0,16,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,18,10,12,23,17,27,9,5,0,117
SAL50709,..,3,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,4,..,0,0,0,9,21,18,10,4,67,4,3,0,7,3,6,9,7,0,41,0,0,0,0,0,0,0,0,0,0,79,36,49,61,78,123,102,42,12,574,..,0,15,54,76,125,130,62,12,476,..,18,47,34,23,45,20,0,0,175,..,0,5,11,5,6,3,6,0,32,152,..,..,..,..,..,..,..,..,152,..,22,..,..,..,..,..,..,..,22,..,27,8,4,12,0,0,0,0,47,..,4,3,0,0,5,5,3,0,18,..,6,3,0,0,0,3,0,0,20,..,4,0,0,0,0,4,0,0,10,..,0,3,3,37,59,46,16,8,173,7,7,10,7,6,11,15,9,0,75,0,0,0,0,0,0,0,0,0,0,159,83,90,115,163,244,225,97,23,1205
SAL50710,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50711,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,8,..,4,0,0,0,9,11,4,0,28,0,3,3,0,0,5,0,0,3,16,0,0,0,0,0,0,0,0,0,0,74,42,32,43,56,63,40,19,4,371,..,0,24,50,81,69,55,34,0,318,..,7,7,12,11,17,11,0,0,67,..,0,0,3,10,5,0,0,0,18,134,..,..,..,..,..,..,..,..,134,..,45,..,..,..,..,..,..,..,45,..,26,6,4,5,0,0,0,0,35,..,5,0,0,0,0,3,3,0,11,..,0,4,0,0,0,0,0,0,4,..,0,4,0,0,0,0,0,0,9,..,7,5,6,8,12,13,9,0,63,7,4,4,3,5,5,5,0,3,24,0,0,0,0,0,0,0,0,0,0,135,90,57,83,113,111,94,49,7,733
SAL50712,..,7,3,0,0,0,0,0,0,8,..,16,21,4,8,6,0,0,0,52,..,14,42,17,44,38,30,20,8,206,0,4,6,0,0,8,4,4,0,29,5,0,0,0,0,0,0,0,0,8,278,195,285,202,200,177,88,45,15,1479,..,10,152,195,194,194,82,32,12,870,..,72,176,67,61,41,14,0,0,436,..,8,20,38,23,8,3,9,4,116,541,..,..,..,..,..,..,..,..,541,..,79,..,..,..,..,..,..,..,79,..,103,35,14,10,3,0,0,0,163,..,21,19,13,10,14,10,3,0,92,..,4,13,5,4,5,0,0,0,33,..,35,71,28,12,10,0,4,0,156,..,39,82,69,89,98,67,40,8,496,3,7,18,10,9,19,7,4,0,72,5,5,0,0,0,4,3,0,0,14,552,380,580,437,424,392,177,89,23,3062
SAL50713,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,7,6,6,9,5,3,0,43,..,0,3,8,11,10,10,0,0,39,..,0,0,3,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,15,..,..,..,..,..,..,..,..,15,..,4,..,..,..,..,..,..,..,4,..,6,3,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,15,16,10,12,14,12,10,3,0,85
SAL50714,..,0,3,0,0,0,0,0,0,9,..,3,11,0,4,8,0,0,0,28,..,5,16,10,6,28,66,59,49,240,10,3,19,7,6,7,4,0,0,46,0,0,0,0,0,0,0,0,0,4,414,330,229,313,388,366,370,161,79,2656,..,0,105,396,516,516,525,227,45,2323,..,25,117,71,80,50,26,6,0,381,..,3,12,36,55,32,14,7,8,162,832,..,..,..,..,..,..,..,..,832,..,382,..,..,..,..,..,..,..,382,..,181,95,27,22,4,0,0,0,334,..,19,12,3,5,8,7,11,7,75,..,13,11,0,0,0,0,0,0,33,..,15,20,5,3,16,8,0,0,72,..,9,32,30,36,55,90,69,61,375,16,9,26,11,8,5,9,0,0,94,0,0,0,0,0,4,0,0,0,3,847,662,433,589,725,687,682,327,115,5067
SAL50715,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,4,0,4,4,0,0,26,..,0,4,5,3,3,9,0,0,22,..,0,5,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,3,15,..,..,..,..,..,..,..,..,15,..,6,..,..,..,..,..,..,..,6,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,10,5,7,9,10,3,0,60
SAL50716,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,4,3,5,0,0,0,7,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,50,44,24,23,25,15,7,0,0,184,..,0,0,0,6,3,0,0,0,18,..,27,17,31,9,9,0,0,0,86,..,0,3,9,8,5,0,0,0,37,98,..,..,..,..,..,..,..,..,98,..,11,..,..,..,..,..,..,..,11,..,25,4,4,0,0,0,0,0,37,..,10,9,6,9,9,0,0,0,33,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,4,4,8,3,0,0,15,0,4,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,100,80,44,48,39,29,9,0,0,352
SAL50717,..,4,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,4,..,3,3,7,0,6,6,5,0,26,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,47,42,32,34,36,22,15,10,0,233,..,0,24,24,35,34,19,5,0,138,..,21,28,16,13,9,0,0,0,86,..,0,5,4,8,0,0,0,0,22,101,..,..,..,..,..,..,..,..,101,..,18,..,..,..,..,..,..,..,18,..,7,0,0,0,0,0,0,0,17,..,6,0,0,0,0,0,0,0,11,..,4,0,0,0,0,0,0,0,5,..,0,0,3,0,0,0,0,0,9,..,4,8,11,12,19,12,4,0,77,6,6,4,6,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,106,75,73,67,72,59,40,9,0,501
SAL50718,..,0,0,0,0,0,0,0,0,0,..,0,0,0,7,0,3,0,0,15,..,3,3,13,5,10,13,3,0,56,4,3,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,160,90,85,105,96,90,44,10,3,688,..,4,50,94,105,112,51,13,0,432,..,23,71,46,36,19,4,0,0,196,..,7,10,17,22,5,4,0,0,68,311,..,..,..,..,..,..,..,..,311,..,44,..,..,..,..,..,..,..,44,..,45,11,7,4,0,0,0,0,61,..,15,5,0,3,6,0,0,0,30,..,0,0,5,0,0,0,0,0,7,..,9,3,0,8,4,0,0,0,31,..,11,21,20,28,46,23,16,3,160,5,7,8,5,0,0,4,0,0,34,0,0,0,0,0,0,0,0,0,0,322,169,181,190,205,198,96,29,8,1397
SAL50719,..,0,0,0,0,0,0,0,0,0,..,0,4,0,0,0,0,0,0,4,..,0,0,0,3,4,3,8,0,20,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,34,15,19,29,34,44,45,20,0,240,..,0,10,34,38,56,67,30,5,246,..,4,4,3,7,11,7,0,0,42,..,0,5,0,6,0,3,0,0,18,80,..,..,..,..,..,..,..,..,80,..,14,..,..,..,..,..,..,..,14,..,10,8,0,0,0,0,0,0,19,..,0,0,0,0,0,4,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,4,0,0,0,0,0,0,4,..,0,5,0,3,7,9,11,0,33,0,0,3,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,80,32,33,45,59,74,93,39,3,463
SAL50720,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL50721,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50722,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,3,0,0,10,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,4,4,12,18,16,35,0,5,98,..,0,5,7,10,28,57,8,0,115,..,0,0,0,7,0,4,0,0,17,..,0,0,0,0,0,0,0,0,3,19,..,..,..,..,..,..,..,..,19,..,11,..,..,..,..,..,..,..,11,..,10,0,0,0,0,0,0,0,9,..,0,0,0,0,4,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,7,12,6,0,30,4,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,24,14,11,13,29,40,65,12,8,213
SAL50723,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,6,3,0,4,7,0,0,30,..,0,6,11,0,0,5,0,0,17,..,0,4,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,3,17,..,..,..,..,..,..,..,..,17,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,17,0,6,12,4,0,4,0,0,52
SAL50724,..,5,4,0,0,0,0,0,0,14,..,15,10,0,11,4,0,0,0,46,..,6,6,0,12,23,21,12,0,79,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,107,107,97,91,94,102,78,31,3,734,..,0,55,97,98,114,90,25,5,490,..,16,41,18,20,10,11,0,0,122,..,0,9,19,17,16,6,4,0,69,244,..,..,..,..,..,..,..,..,244,..,79,..,..,..,..,..,..,..,79,..,40,33,15,10,9,0,0,0,97,..,26,12,3,0,5,5,0,5,59,..,17,16,8,0,3,0,0,0,40,..,67,58,10,14,6,6,0,0,163,..,9,17,14,22,29,30,17,5,152,0,6,9,3,7,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,244,268,245,185,190,190,153,60,14,1545
SAL50725,..,13,14,4,4,0,0,0,0,40,..,82,63,21,19,10,10,0,0,206,..,10,26,28,42,86,87,97,50,431,8,17,13,13,9,6,8,4,0,74,0,3,0,0,3,0,0,0,0,12,609,577,563,552,579,694,554,288,108,4528,..,9,345,657,680,902,780,357,70,3806,..,49,244,110,73,72,33,10,0,585,..,4,27,66,98,74,33,25,18,346,1232,..,..,..,..,..,..,..,..,1232,..,475,..,..,..,..,..,..,..,475,..,316,249,57,41,18,0,0,0,685,..,64,42,14,10,26,26,22,24,223,..,37,42,5,13,0,0,0,0,96,..,149,163,48,34,25,23,8,0,450,..,22,61,65,80,137,140,138,66,698,17,20,28,19,19,9,20,9,3,137,0,3,0,0,10,0,0,0,0,22,1251,1138,1197,1045,1051,1289,1055,570,181,8766
SAL50726,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,18,..,0,0,0,0,4,0,0,0,6,..,4,3,0,0,5,0,0,0,13,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,4,3,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,12,3,0,8,3,5,0,34
SAL50727,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,4,6,3,3,6,0,38,..,0,8,0,9,7,7,0,5,30,..,3,0,6,4,0,0,0,0,12,..,0,0,0,0,0,0,0,0,3,17,..,..,..,..,..,..,..,..,17,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,8,10,18,7,8,6,5,80
