SA3_CODE_2021,Ow_o_Dw_s_S_Hou_HATSIP,Ow_o_Dw_s_SDRTHT_HATSIP,Ow_o_Dw_s_Fl_Ap_HATSIP,Ow_o_Dw_s_Oth_d_Car_HATSIP,Ow_o_Dw_s_Oth_d_Cab_h_HATSIP,Ow_o_Dw_s_Oth_d_IHTSO_HATSIP,Ow_o_Dw_s_Oth_d_HFASO_HATSIP,Ow_o_Dw_s_Oth_d_Tot_HATSIP,Ow_o_Dw_s_Ns_HATSIP,Ow_o_Tot_HATSIP,Ow_wm_Dw_s_S_Hou_HATSIP,Ow_wm_Dw_s_SDRTHT_HATSIP,Ow_wm_Dw_s_Fl_Ap_HATSIP,Ow_wm_Dw_s_Oth_d_Car_HATSIP,Ow_wm_Dw_s_Oth_d_Cab_h_HATSIP,Ow_wm_Dw_s_Oth_d_IHTSO_HATSIP,Ow_wm_Dw_s_Oth_d_HFASO_HATSIP,Ow_wm_Dw_s_Oth_d_Tot_HATSIP,Ow_wm_Dw_s_Ns_HATSIP,Ow_wm_Tot_HATSIP,R_RAg_Dw_s_S_Hou_HATSIP,R_RAg_Dw_s_SDRTHT_HATSIP,R_RAg_Dw_s_Fl_Ap_HATSIP,R_RAg_Dw_s_Oth_d_Car_HATSIP,R_RAg_Dw_s_Oth_d_Cab_h_HATSIP,R_RAg_Dw_s_Oth_d_IHTSO_HATSIP,R_RAg_Dw_s_Oth_d_HFASO_HATSIP,R_RAg_Dw_s_Oth_d_Tot_HATSIP,R_RAg_Dw_s_Ns_HATSIP,R_RAg_Tot_HATSIP,R_STHA_Dw_s_S_Hou_HATSIP,R_STHA_Dw_s_SDRTHT_HATSIP,R_STHA_Dw_s_Fl_Ap_HATSIP,R_STHA_Dw_s_Ot_d_Car_HATSIP,R_STHA_Dw_s_Ot_d_Cab_h_HATSIP,R_STHA_Dw_s_Ot_d_IHTSO_HATSIP,R_STHA_Dw_s_Ot_d_HFASO_HATSIP,R_STHA_Dw_s_Ot_d_Tot_HATSIP,R_STHA_Dw_s_Ns_HATSIP,R_STHA_Tot_HATSIP,R_Pnsh_Dw_s_S_Hou_HATSIP,R_Pnsh_Dw_s_SDRTHT_HATSIP,R_Pnsh_Dw_s_Fl_Ap_HATSIP,R_Pnsh_Dw_s_Ot_d_Car_HATSIP,R_Pnsh_Dw_s_Ot_d_Cab_h_HATSIP,R_Pnsh_Dw_s_Ot_d_IHTSO_HATSIP,R_Pnsh_Dw_s_Ot_d_HFASO_HATSIP,R_Pnsh_Dw_s_Oth_d_Tot_HATSIP,R_Pnsh_Dw_s_Ns_HATSIP,R_Pnsh_Tot_HATSIP,R_CHP_Dw_s_S_Hou_HATSIP,R_CHP_Dw_s_SDRTHT_HATSIP,R_CHP_Dw_s_Fl_Ap_HATSIP,R_CHP_Dw_s_Oth_d_Car_HATSIP,R_CHP_Dw_s_Oth_d_Cab_h_HATSIP,R_CHP_Dw_s_Oth_d_IHTSO_HATSIP,R_CHP_Dw_s_Oth_d_HFASO_HATSIP,R_CHP_Dw_s_Oth_d_Tot_HATSIP,R_CHP_Dw_s_Ns_HATSIP,R_CHP_Tot_HATSIP,R_othLT_Dw_s_S_Hou_HATSIP,R_othLT_Dw_s_SDRTHT_HATSIP,R_othLT_Dw_s_Fl_Ap_HATSIP,R_othLT_Dw_s_O_d_Car_HATSIP,R_othLT_Dw_s_O_d_Cab_h_HATSIP,R_othLT_Dw_s_O_d_IHTSO_HATSIP,R_othLT_Dw_s_O_d_HFASO_HATSIP,R_othLT_Dw_s_O_d_Tot_HATSIP,R_othLT_Dw_s_Ns_HATSIP,R_othLT_Tot_HATSIP,R_LTns_Dw_s_S_Hou_HATSIP,R_LTns_Dw_s_SDRTHT_HATSIP,R_LTns_Dw_s_Fl_Ap_HATSIP,R_LTns_Dw_s_Ot_d_Car_HATSIP,R_LTns_Dw_s_Ot_d_Cab_h_HATSIP,R_LTns_Dw_s_Ot_d_IHTSO_HATSIP,R_LTns_Dw_s_Ot_d_HFASO_HATSIP,R_LTns_Dw_s_Ot_d_Tot_HATSIP,R_LTns_Dw_s_Ns_HATSIP,R_LTns_Tot_HATSIP,R_Tot_Dw_s_S_Hou_HATSIP,R_Tot_Dw_s_SDRTHT_HATSIP,R_Tot_Dw_s_Fl_Ap_HATSIP,R_Tot_Dw_s_Oth_d_Car_HATSIP,R_Tot_Dw_s_Oth_d_Cab_h_HATSIP,R_Tot_Dw_s_Oth_d_IHTSO_HATSIP,R_Tot_Dw_s_Oth_d_HFASO_HATSIP,R_Tot_Dw_s_Oth_d_Tot_HATSIP,R_Tot_Dw_s_Ns_HATSIP,R_Tot_Tot_HATSIP,Oth_TT_Dw_s_S_Hou_HATSIP,Oth_TT_Dw_s_SDRTHT_HATSIP,Oth_TT_Dw_s_Fl_Ap_HATSIP,Oth_TT_Dw_s_Ot_d_Car_HATSIP,Oth_TT_Dw_s_Ot_d_Cab_h_HATSIP,Oth_TT_Dw_s_Ot_d_IHTSO_HATSIP,Oth_TT_Dw_s_Ot_d_HFASO_HATSIP,Oth_TT_Dw_s_Ot_d_Tot_HATSIP,Oth_TT_Dw_s_Ns_HATSIP,Oth_TT_Tot_HATSIP,TT_ns_Dw_s_S_Hou_HATSIP,TT_ns_Dw_s_SDRTHT_HATSIP,TT_ns_Dw_s_Fl_Ap_HATSIP,TT_ns_Dw_s_Oth_d_Car_HATSIP,TT_ns_Dw_s_Oth_d_Cab_h_HATSIP,TT_ns_Dw_s_Oth_d_IHTSO_HATSIP,TT_ns_Dw_s_Oth_d_HFASO_HATSIP,TT_ns_Dw_s_Oth_d_Tot_HATSIP,TT_ns_Dw_s_Ns_HATSIP,TT_ns_Tot_HATSIP,Tot_Dw_s_S_Hou_HATSIP,Tot_Dw_s_SDRTHT_HATSIP,Tot_Dw_s_Fl_Ap_HATSIP,Tot_Dw_s_Oth_d_Car_HATSIP,Tot_Dw_s_Oth_d_Cab_h_HATSIP,Tot_Dw_s_Oth_d_IHTSO_HATSIP,Tot_Dw_s_Oth_d_HFASO_HATSIP,Tot_Dw_s_Oth_d_Tot_HATSIP,Tot_Dw_s_Ns_HATSIP,Tot_Tot_HATSIP,Ow_o_Dw_s_S_Hou_Oth_h,Ow_o_Dw_s_SDRTHT_Oth_h,Ow_o_Dw_s_Fl_Ap_Oth_h,Ow_o_Dw_s_Oth_d_Car_Oth_h,Ow_o_Dw_s_Oth_d_Cab_h_Oth_h,Ow_o_Dw_s_Oth_d_IHTSO_Oth_h,Ow_o_Dw_s_Oth_d_HFASO_Oth_h,Ow_o_Dw_s_Oth_d_Tot_Oth_h,Ow_o_Dw_s_Ns_Oth_h,Ow_o_Tot_Oth_h,Ow_wm_Dw_s_S_Hou_Oth_h,Ow_wm_Dw_s_SDRTHT_Oth_h,Ow_wm_Dw_s_Fl_Ap_Oth_h,Ow_wm_Dw_s_Oth_d_Car_Oth_h,Ow_wm_Dw_s_Oth_d_Cab_h_Oth_h,Ow_wm_Dw_s_Oth_d_IHTSO_Oth_h,Ow_wm_Dw_s_Oth_d_HFASO_Oth_h,Ow_wm_Dw_s_Oth_d_Tot_Oth_h,Ow_wm_Dw_s_Ns_Oth_h,Ow_wm_Tot_Oth_h,R_RAg_Dw_s_S_Hou_Oth_h,R_RAg_Dw_s_SDRTHT_Oth_h,R_RAg_Dw_s_Fl_Ap_Oth_h,R_RAg_Dw_s_Oth_d_Car_Oth_h,R_RAg_Dw_s_Oth_d_Cab_h_Oth_h,R_RAg_Dw_s_Oth_d_IHTSO_Oth_h,R_RAg_Dw_s_Oth_d_HFASO_Oth_h,R_RAg_Dw_s_Oth_d_Tot_Oth_h,R_RAg_Dw_s_Ns_Oth_h,R_RAg_Tot_Oth_h,R_STHA_Dw_s_S_Hou_Oth_h,R_STHA_Dw_s_SDRTHT_Oth_h,R_STHA_Dw_s_Fl_Ap_Oth_h,R_STHA_Dw_s_Ot_d_Car_Oth_h,R_STHA_Dw_s_Ot_d_Cab_h_Oth_h,R_STHA_Dw_s_Ot_d_IHTSO_Oth_h,R_STHA_Dw_s_Ot_d_HFASO_Oth_h,R_STHA_Dw_s_Ot_d_Tot_Oth_h,R_STHA_Dw_s_Ns_Oth_h,R_STHA_Tot_Oth_h,R_Pnsh_Dw_s_S_Hou_Oth_h,R_Pnsh_Dw_s_SDRTHT_Oth_h,R_Pnsh_Dw_s_Fl_Ap_Oth_h,R_Pnsh_Dw_s_Ot_d_Car_Oth_h,R_Pnsh_Dw_s_Ot_d_Cab_h_Oth_h,R_Pnsh_Dw_s_Ot_d_IHTSO_Oth_h,R_Pnsh_Dw_s_Ot_d_HFASO_Oth_h,R_Pnsh_Dw_s_Oth_d_Tot_Oth_h,R_Pnsh_Dw_s_Ns_Oth_h,R_Pnsh_Tot_Oth_h,R_CHP_Dw_s_S_Hou_Oth_h,R_CHP_Dw_s_SDRTHT_Oth_h,R_CHP_Dw_s_Fl_Ap_Oth_h,R_CHP_Dw_s_Oth_d_Car_Oth_h,R_CHP_Dw_s_Oth_d_Cab_h_Oth_h,R_CHP_Dw_s_Oth_d_IHTSO_Oth_h,R_CHP_Dw_s_Oth_d_HFASO_Oth_h,R_CHP_Dw_s_Oth_d_Tot_Oth_h,R_CHP_Dw_s_Ns_Oth_h,R_CHP_Tot_Oth_h,R_othLT_Dw_s_S_Hou_Oth_h,R_othLT_Dw_s_SDRTHT_Oth_h,R_othLT_Dw_s_Fl_Ap_Oth_h,R_othLT_Dw_s_O_d_Car_Oth_h,R_othLT_Dw_s_O_d_Cab_h_Oth_h,R_othLT_Dw_s_O_d_IHTSO_Oth_h,R_othLT_Dw_s_O_d_HFASO_Oth_h,R_othLT_Dw_s_O_d_Tot_Oth_h,R_othLT_Dw_s_Ns_Oth_h,R_othLT_Tot_Oth_h,R_LTns_Dw_s_S_Hou_Oth_h,R_LTns_Dw_s_SDRTHT_Oth_h,R_LTns_Dw_s_Fl_Ap_Oth_h,R_LTns_Dw_s_Ot_d_Car_Oth_h,R_LTns_Dw_s_Ot_d_Cab_h_Oth_h,R_LTns_Dw_s_Ot_d_IHTSO_Oth_h,R_LTns_Dw_s_Ot_d_HFASO_Oth_h,R_LTns_Dw_s_Ot_d_Tot_Oth_h,R_LTns_Dw_s_Ns_Oth_h,R_LTns_Tot_Oth_h
50601,98,3,0,0,0,0,0,0,0,100,448,18,0,0,0,0,0,0,0,469,247,48,0,0,0,0,0,0,0,298,86,31,0,0,0,0,0,0,0,123,89,17,0,0,0,0,0,0,0,102,6,9,3,0,0,0,0,0,0,22,20,0,0,3,0,0,0,3,0,29,0,0,0,0,0,0,0,0,0,0,447,104,7,3,0,0,0,5,0,568,3,3,0,0,0,0,0,0,0,6,25,5,4,0,0,0,0,0,0,38,1029,132,10,4,0,0,0,6,7,1182,6316,440,16,41,108,0,5,149,8,6933,16480,528,35,3,7,0,0,10,13,17054,3052,862,47,0,0,0,3,3,8,3967,192,265,32,0,0,0,0,0,0,489,1490,225,17,0,0,0,0,4,6,1736,17,102,24,0,0,0,0,0,0,144,143,52,3,35,15,0,0,45,0,242,23,17,0,0,0,0,0,0,0,41
50602,54,12,5,0,0,0,0,0,0,69,136,20,16,0,0,0,0,0,0,170,161,80,57,0,0,0,0,0,0,299,104,58,18,0,0,0,0,0,0,180,61,10,9,0,0,0,0,0,0,80,10,8,0,0,0,0,0,0,0,14,7,4,0,0,0,0,0,0,0,13,3,0,3,0,0,0,0,0,0,6,342,159,81,0,0,0,0,0,0,587,10,4,0,0,0,0,0,0,0,9,12,8,3,0,0,0,0,0,0,27,554,201,106,0,0,0,0,0,5,869,5183,1009,575,4,0,0,3,4,4,6780,6673,1637,1056,0,0,0,4,4,10,9379,3507,2266,2679,0,0,0,0,0,11,8461,554,656,137,0,0,0,0,0,5,1347,1503,709,537,0,0,0,0,0,3,2756,76,129,17,0,0,0,0,0,0,220,148,77,49,0,0,0,0,6,4,283,45,21,11,0,0,0,0,0,0,81
50603,74,9,0,0,0,0,0,0,0,86,89,17,7,0,0,0,0,0,0,110,139,44,11,0,0,0,0,0,0,189,83,32,3,0,0,0,0,0,0,122,48,19,0,0,0,0,0,0,0,69,6,11,0,0,0,0,0,0,0,16,6,0,4,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,3,295,101,16,0,0,0,0,0,0,411,4,0,0,0,0,0,0,0,0,7,10,3,0,0,0,0,0,0,0,15,472,134,21,6,0,0,0,6,0,619,9267,886,238,8,0,0,0,6,11,10411,10213,1214,311,0,0,0,3,7,4,11744,4031,1774,546,0,0,0,14,14,18,6379,313,412,51,0,0,0,0,0,0,775,1787,650,135,0,0,0,0,0,11,2587,92,127,94,0,0,0,0,0,0,317,267,114,49,6,0,0,0,6,3,437,34,28,19,0,0,0,0,0,0,79
50604,140,0,0,7,0,0,0,7,0,146,424,15,0,0,0,0,0,0,0,439,291,27,14,0,0,0,0,0,0,335,136,26,7,0,0,0,0,0,0,168,123,10,3,0,0,0,0,0,0,137,8,0,0,0,0,0,0,0,0,13,11,3,0,5,0,0,0,5,0,26,0,0,0,0,0,0,0,0,0,0,576,68,31,5,0,0,0,5,0,678,11,0,0,0,0,0,0,0,0,11,31,3,0,0,0,0,0,0,0,38,1179,89,31,9,0,0,0,9,0,1309,10337,625,72,40,0,0,14,54,8,11101,18054,780,140,0,0,0,13,15,8,18983,4260,989,333,3,0,0,11,17,9,5609,414,280,51,0,0,0,0,0,0,744,2386,277,60,5,0,0,12,15,4,2737,58,127,58,0,0,0,0,0,0,249,354,62,15,46,0,0,5,55,4,484,53,21,4,0,0,0,0,0,0,84
50605,75,0,0,0,3,0,0,0,0,83,221,4,0,0,0,0,0,0,0,225,137,5,0,0,0,0,0,0,0,140,39,10,0,0,0,0,0,0,0,43,48,0,0,0,0,0,0,0,0,52,0,3,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,235,14,0,0,0,0,0,0,0,252,3,3,0,0,0,0,0,0,0,6,12,0,0,0,0,3,0,3,0,19,551,21,0,0,3,3,0,4,0,584,6983,277,16,15,82,5,27,120,4,7403,9152,178,15,0,3,0,4,13,3,9359,1581,185,21,0,0,0,0,0,4,1796,99,92,0,0,0,0,0,0,0,191,1013,89,8,3,0,0,3,6,0,1115,12,41,3,0,0,0,0,0,0,57,78,7,0,0,9,0,0,12,0,103,14,5,0,0,0,0,0,0,0,19
50606,41,0,0,0,0,0,0,3,0,45,251,0,0,0,0,0,0,0,0,251,49,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,20,5,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,6,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,376,6,0,0,0,0,0,3,0,384,2036,7,24,5,76,0,5,83,4,2153,6187,30,5,0,0,0,4,5,6,6239,654,16,0,0,0,0,0,0,0,672,4,0,0,0,0,0,0,0,0,6,450,11,3,0,0,0,4,4,0,465,3,10,0,0,0,0,0,0,0,12,36,5,6,0,5,0,3,9,0,49,12,0,0,0,0,0,0,0,0,12
50607,16,0,0,0,0,0,0,0,0,17,27,11,4,0,0,0,0,0,0,44,32,37,11,0,0,0,0,0,0,75,57,21,5,0,0,0,0,0,0,80,10,12,3,0,0,0,0,0,0,24,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,76,20,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,10,149,83,27,0,0,0,0,0,4,263,3456,1595,507,0,0,0,0,0,3,5559,3103,1381,475,0,0,0,0,0,7,4964,1009,1891,1090,0,0,0,0,0,3,3991,275,180,116,0,0,0,0,0,0,572,477,651,327,0,0,0,0,0,0,1451,13,47,36,0,0,0,0,0,0,90,37,31,28,0,0,0,0,0,0,99,9,13,5,0,0,0,0,0,0,32
50701,80,7,0,0,0,0,0,0,0,92,320,26,7,0,0,0,0,0,0,347,182,30,41,0,0,0,0,0,0,254,126,32,12,0,0,0,0,0,0,171,63,7,8,0,0,0,0,0,0,74,16,5,3,0,0,0,0,0,0,25,9,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,392,77,58,0,0,0,0,0,0,535,10,0,0,0,0,0,0,0,0,14,9,7,0,0,0,0,0,0,0,13,817,121,65,0,0,0,0,0,0,1005,9399,1045,358,5,158,0,3,158,12,10980,17537,1434,605,0,5,0,0,3,4,19592,4085,1186,1256,0,0,0,0,3,5,6530,383,448,158,0,0,0,0,0,3,991,1675,414,221,0,0,0,0,0,0,2321,33,81,58,0,0,0,0,0,0,171,165,43,18,0,31,0,0,31,0,258,18,17,8,0,0,0,0,0,0,44
50702,34,12,3,0,0,0,0,3,0,48,54,6,5,0,0,0,0,0,0,66,38,16,12,0,0,0,0,0,0,65,18,47,17,0,0,0,0,0,0,89,16,9,6,0,0,0,0,0,0,26,3,7,0,0,0,0,0,0,0,14,0,0,0,0,6,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,80,79,38,0,6,0,0,6,0,195,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,172,102,52,0,5,0,3,6,0,325,3854,947,539,3,78,0,10,99,13,5454,3885,800,540,0,0,0,0,3,3,5235,855,663,832,0,0,0,11,11,3,2373,160,415,211,0,0,0,0,0,0,785,609,299,276,0,5,0,9,16,3,1204,19,78,35,0,0,0,0,0,0,134,62,18,29,6,32,0,0,38,0,149,5,0,10,0,0,0,0,0,0,16
50703,46,0,0,0,0,0,0,0,0,52,241,3,4,0,0,0,0,0,0,247,166,3,11,0,0,0,0,0,0,176,58,5,13,0,0,0,0,0,0,79,56,0,3,0,0,0,0,0,0,58,6,0,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,295,13,27,0,0,0,0,0,0,332,6,0,0,0,0,0,0,0,0,6,17,0,4,0,0,0,0,0,0,22,602,20,29,0,0,0,0,0,0,657,2403,67,40,0,0,0,0,3,0,2523,7968,105,75,0,0,0,0,0,5,8156,2131,106,196,0,0,0,0,0,0,2434,177,136,87,0,0,0,0,0,0,405,807,30,34,0,0,0,0,0,0,879,58,38,37,0,0,0,0,0,3,128,108,0,13,0,0,0,0,0,0,125,19,7,0,0,0,0,0,0,0,20
50704,61,7,6,0,0,0,0,0,0,75,112,18,3,0,0,0,0,0,0,137,67,27,10,0,0,0,0,0,0,100,51,35,3,0,0,0,0,0,0,92,29,7,0,0,0,0,0,0,0,35,4,7,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,156,74,16,0,0,0,0,0,0,241,4,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,10,337,105,23,0,0,0,0,0,0,473,13285,2237,429,0,0,0,0,0,22,15971,11323,1907,427,0,0,0,0,0,7,13661,2854,1458,592,0,0,0,4,4,3,4907,265,378,22,0,0,0,0,0,0,666,1263,609,161,0,0,0,0,0,4,2040,41,45,27,0,0,0,0,0,0,107,80,40,23,0,0,0,0,0,0,144,15,17,6,0,0,0,0,0,0,41
50705,172,5,0,0,0,0,0,0,0,182,673,11,0,0,0,0,0,0,0,687,366,15,27,0,0,0,0,0,0,413,91,9,3,0,0,0,0,0,0,106,133,10,9,0,0,0,0,0,0,149,0,4,3,0,0,0,0,0,0,10,33,0,3,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,6,627,40,45,0,4,0,0,3,0,715,12,4,0,0,0,0,0,0,0,14,26,0,6,0,0,0,0,0,0,28,1508,56,54,4,3,0,0,8,5,1626,10731,678,286,102,44,4,35,183,6,11883,21701,424,213,7,0,0,0,13,25,22369,5718,663,636,0,0,0,0,0,5,7026,321,232,149,0,0,0,0,0,0,697,2519,239,138,0,4,0,0,9,0,2902,47,65,38,0,0,0,0,0,0,152,421,39,24,20,18,0,7,47,5,533,37,10,5,0,0,0,0,0,0,49
50901,167,3,0,0,0,0,0,0,0,175,274,5,0,5,0,0,0,5,0,287,119,13,0,0,0,0,0,0,0,128,180,30,0,0,0,0,0,0,0,210,77,3,0,0,0,0,0,0,0,82,28,3,0,0,0,0,0,0,0,34,21,0,0,3,0,0,0,3,0,24,0,0,0,0,0,0,0,0,0,3,428,52,4,3,0,0,0,3,4,483,17,0,0,0,0,0,0,0,0,17,44,5,0,0,0,0,0,0,0,53,933,67,4,7,0,0,0,7,3,1014,8590,239,12,76,94,0,7,182,16,9049,6526,146,10,9,4,0,5,14,21,6719,1645,290,16,0,0,0,0,6,0,1960,490,203,3,0,0,0,0,0,3,700,1551,102,9,0,3,5,0,8,3,1672,146,179,19,0,0,0,0,0,3,345,388,50,3,26,27,0,0,59,10,508,24,14,0,0,0,0,0,0,0,40
50902,213,5,0,4,0,0,0,4,0,221,288,3,0,0,0,0,0,0,3,297,98,4,0,0,0,0,0,0,0,107,139,46,0,0,0,0,0,0,0,187,112,7,0,0,0,0,0,0,0,117,12,0,0,0,0,0,0,0,0,17,33,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,393,59,3,0,0,0,0,4,0,462,25,3,0,0,0,0,0,0,0,30,42,7,0,0,0,0,0,0,0,56,974,76,3,5,0,0,0,8,4,1063,8104,86,11,59,31,25,12,124,56,8384,6125,23,9,4,4,12,4,28,27,6207,779,60,21,0,0,0,4,10,0,872,323,141,5,0,0,0,0,4,9,478,1313,35,12,0,7,0,0,11,6,1379,101,57,12,0,3,0,4,8,0,185,436,36,7,14,4,0,0,16,16,508,28,5,4,0,0,0,0,0,0,31
50903,75,0,0,0,0,0,0,3,0,78,89,0,0,0,0,0,0,0,0,89,39,5,0,0,0,0,0,0,0,52,45,15,0,0,0,0,0,0,0,57,45,0,0,0,0,0,0,0,0,50,11,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,152,26,0,0,0,0,0,0,0,179,4,0,0,0,0,0,0,0,0,4,10,3,0,0,0,0,0,0,0,10,333,24,0,0,0,0,0,3,0,356,3045,28,0,16,0,0,4,24,19,3115,1688,5,0,0,0,0,0,4,6,1704,253,26,5,0,0,0,0,3,0,290,137,71,0,0,0,0,0,0,0,208,546,16,0,0,0,0,0,0,0,567,57,55,0,0,0,0,0,0,0,109,245,18,0,0,0,0,0,5,4,267,12,4,0,0,0,0,0,0,0,22
51001,206,7,0,9,0,4,4,11,5,235,326,17,3,0,0,0,0,0,5,350,145,48,7,0,0,0,0,0,0,204,1469,225,38,0,0,0,0,3,12,1743,115,11,4,0,0,0,3,3,0,133,829,53,10,4,0,0,5,8,12,913,119,22,0,8,0,0,0,8,0,149,32,11,0,0,0,0,0,0,0,38,2710,361,60,13,3,7,8,29,27,3176,78,5,0,10,0,3,0,20,6,108,138,30,3,5,0,7,0,10,19,202,3464,420,67,35,3,19,8,67,61,4073,727,46,12,228,0,11,19,265,39,1086,1293,76,20,23,0,3,11,38,11,1444,537,239,91,9,0,0,3,13,10,884,409,128,8,0,0,0,0,0,7,555,386,56,21,8,0,4,13,28,20,517,23,11,0,0,0,0,0,0,3,38,534,102,25,72,0,4,10,84,34,776,11,0,0,0,0,0,0,0,3,12
51002,70,4,3,3,0,0,0,5,0,83,128,6,0,0,0,0,3,3,0,135,129,34,23,0,0,0,0,0,3,186,248,70,4,0,0,0,0,0,3,323,19,5,0,0,0,0,0,0,0,19,179,10,0,0,0,0,0,0,0,185,315,65,30,0,0,0,0,3,0,412,8,0,0,0,0,0,0,0,0,8,883,184,52,0,0,0,0,3,5,1133,36,6,4,5,0,0,0,7,3,55,27,8,3,0,0,0,0,0,0,41,1147,206,66,9,0,0,3,9,11,1441,272,51,17,31,0,3,3,46,11,397,693,75,10,9,0,0,7,16,5,797,591,234,183,0,0,0,0,4,6,1016,284,52,25,0,0,0,0,0,0,366,124,23,12,0,6,0,0,3,4,169,56,3,3,0,0,0,0,0,0,59,1323,234,134,7,0,0,0,12,14,1713,7,8,0,0,0,0,0,0,0,11
51003,54,7,0,6,0,0,0,3,0,64,90,11,0,0,0,0,0,0,0,105,82,35,6,0,0,0,0,0,0,130,161,80,0,0,0,0,0,0,0,241,26,12,0,0,0,0,0,0,0,45,54,13,3,0,0,0,0,0,0,71,340,23,0,4,0,0,0,4,0,370,0,0,0,0,0,0,0,0,0,3,666,163,17,3,0,0,0,3,6,852,46,11,0,0,0,6,0,6,0,65,30,12,0,0,0,0,0,0,0,43,889,203,20,6,0,3,0,12,8,1125,393,28,5,56,10,0,0,66,10,498,1310,126,9,13,3,0,0,14,0,1461,764,207,174,0,0,0,0,0,5,1152,298,56,35,0,0,0,0,0,3,393,172,45,9,4,0,0,0,7,0,237,24,3,3,0,0,0,0,0,0,41,2001,231,68,23,10,0,0,36,18,2348,8,4,4,0,0,0,0,0,0,17
51101,43,3,0,0,0,0,0,3,0,46,87,0,0,0,0,0,0,0,0,86,28,6,0,0,0,0,0,0,0,37,22,15,0,0,0,0,0,0,0,33,32,0,3,0,0,0,0,0,0,34,3,0,0,0,0,0,0,0,0,9,15,0,0,0,0,0,0,0,3,15,6,0,0,0,0,0,0,0,0,5,106,19,3,0,0,0,0,0,5,135,12,0,0,0,0,0,0,0,0,9,16,0,0,0,0,0,0,0,0,11,259,31,3,0,0,0,0,3,7,296,1811,90,20,43,5,5,0,59,26,1997,1490,29,0,4,0,0,0,7,9,1532,367,101,22,0,0,0,0,0,0,497,116,56,7,0,0,0,0,0,0,180,487,58,7,7,0,0,4,8,7,575,8,16,26,0,0,0,0,0,0,46,146,15,5,14,4,0,0,16,0,174,10,7,3,0,0,0,0,0,0,19
51102,47,0,0,3,3,0,0,6,7,62,76,0,0,0,0,0,0,0,0,80,21,9,4,0,0,0,0,0,0,30,100,31,0,0,0,0,0,0,0,133,28,4,0,3,0,0,0,3,0,35,44,12,0,0,0,0,0,0,0,58,13,0,0,5,0,0,0,3,0,21,0,0,0,0,0,0,0,0,0,0,207,59,4,5,0,0,0,4,0,278,11,5,0,3,0,0,0,3,0,26,7,0,0,0,0,0,0,0,0,10,345,71,4,15,3,0,0,18,4,451,626,30,0,179,3,6,3,197,14,872,637,16,0,28,5,3,4,40,3,695,197,37,16,6,0,0,0,4,0,251,141,34,15,0,0,0,0,0,0,197,186,36,5,6,0,0,10,16,8,247,16,12,49,5,0,0,0,5,0,81,182,27,9,31,5,0,0,48,12,276,0,3,6,5,0,0,0,0,0,10
51103,93,4,0,0,3,0,0,9,0,102,268,8,0,0,0,0,0,0,0,276,149,34,3,0,0,0,0,0,0,184,338,71,4,0,0,0,0,0,3,410,91,4,0,0,0,0,4,4,0,99,110,3,3,0,0,0,0,0,6,122,40,5,0,0,3,0,0,7,0,51,8,0,0,0,0,0,0,0,0,8,737,113,9,0,6,0,5,11,13,885,33,0,0,0,0,0,0,0,3,34,67,18,0,0,0,0,0,0,0,90,1196,146,12,3,8,0,5,18,14,1387,2042,116,14,30,27,0,3,68,17,2257,4024,236,12,0,4,0,4,9,0,4287,1241,656,77,0,4,0,0,6,0,1986,212,175,11,0,0,0,0,0,0,412,623,108,7,3,0,0,4,7,8,748,7,61,6,0,0,0,0,0,0,75,334,111,12,20,57,0,0,80,16,548,7,20,0,0,0,0,0,3,0,28
