SA3_CODE_2021,IS_NS_25_34_PD_GD_GCL_F,IS_NS_25_34_BDL_F,IS_NS_25_34_ADip_DipL_F,IS_NS_25_34_Ct_III_IV_F,IS_NS_25_34_Ct_I_II_F,IS_NS_25_34_CL_nfd_F,IS_NS_25_34_LoE_NS_F,IS_NS_25_34_Tot_F,IS_NS_35_44_PD_GD_GCL_F,IS_NS_35_44_BDL_F,IS_NS_35_44_ADip_DipL_F,IS_NS_35_44_Ct_III_IV_F,IS_NS_35_44_Ct_I_II_F,IS_NS_35_44_CL_nfd_F,IS_NS_35_44_LoE_NS_F,IS_NS_35_44_Tot_F,IS_NS_45_54_PD_GD_GCL_F,IS_NS_45_54_BDL_F,IS_NS_45_54_ADip_DipL_F,IS_NS_45_54_Ct_III_IV_F,IS_NS_45_54_Ct_I_II_F,IS_NS_45_54_CL_nfd_F,IS_NS_45_54_LoE_NS_F,IS_NS_45_54_Tot_F,IS_NS_55_64_PD_GD_GCL_F,IS_NS_55_64_BDL_F,IS_NS_55_64_ADip_DipL_F,IS_NS_55_64_Ct_III_IV_F,IS_NS_55_64_Ct_I_II_F,IS_NS_55_64_CL_nfd_F,IS_NS_55_64_LoE_NS_F,IS_NS_55_64_Tot_F,IS_NS_65ov_PtgdDe_GdDp_GdCt_F,IS_NS_65ov_BDL_F,IS_NS_65ov_ADip_DipL_F,IS_NS_65ov_Ct_III_IV_F,IS_NS_65ov_Ct_I_II_F,IS_NS_65ov_CL_nfd_F,IS_NS_65ov_LoE_NS_F,IS_NS_65ov_Tot_F,IS_NS_Tot_PD_GD_GCL_F,IS_NS_Tot_BDL_F,IS_NS_Tot_ADip_DipL_F,IS_NS_Tot_Ct_III_IV_F,IS_NS_Tot_Ct_I_II_F,IS_NS_tot_CL_nfd_F,IS_NS_Tot_LoE_NS_F,IS_NS_Tot_Tot_F,Tot_15_19_PD_GD_GCL_F,Tot_15_19_BDL_F,Tot_15_19_ADip_DipL_F,Tot_15_19_Ct_III_IV_F,Tot_15_19_Ct_I_II_F,Tot_15_19_CL_nfd_F,Tot_15_19_LoE_NS_F,Tot_15_19_Tot_F,Tot_20_24_PD_GD_GCL_F,Tot_20_24_BDL_F,Tot_20_24_ADip_DipL_F,Tot_20_24_Ct_III_IV_F,Tot_20_24_Ct_I_II_F,Tot_20_24_CL_nfd_F,Tot_20_24_LoE_NS_F,Tot_20_24_Tot_F,Tot_25_34_PD_GD_GCL_F,Tot_25_34_BDL_F,Tot_25_34_ADip_DipL_F,Tot_25_34_Ct_III_IV_F,Tot_25_34_Ct_I_II_F,Tot_25_34_CL_nfd_F,Tot_25_34_LoE_NS_F,Tot_25_34_Tot_F,Tot_35_44_PD_GD_GCL_F,Tot_35_44_BDL_F,Tot_35_44_ADip_DipL_F,Tot_35_44_Ct_III_IV_F,Tot_35_44_Ct_I_II_F,Tot_35_44_CL_nfd_F,Tot_35_44_LoE_NS_F,Tot_35_44_Tot_F,Tot_45_54_PD_GD_GCL_F,Tot_45_54_BDL_F,Tot_45_54_ADip_DipL_F,Tot_45_54_Ct_III_IV_F,Tot_45_54_Ct_I_II_F,Tot_45_54_CL_nfd_F,Tot_45_54_LoE_NS_F,Tot_45_54_Tot_F,Tot_55_64_PD_GD_GCL_F,Tot_55_64_BDL_F,Tot_55_64_ADip_DipL_F,Tot_55_64_Ct_III_IV_F,Tot_55_64_Ct_I_II_F,Tot_55_64_CL_nfd_F,Tot_55_64_LoE_NS_F,Tot_55_64_Tot_F,Tot_65ov_PtgdDe_GdDp_GdCt_F,Tot_65ov_BDL_F,Tot_65ov_ADip_DipL_F,Tot_65ov_Ct_III_IV_F,Tot_65ov_Ct_I_II_F,Tot_65ov_CL_nfd_F,Tot_65ov_LoE_NS_F,Tot_65ov_Tot_F,Tot_Tot_PD_GD_GCL_F,Tot_Tot_BDL_F,Tot_Tot_ADip_DipL_F,Tot_Tot_Ct_III_IV_F,Tot_Tot_Ct_I_II_F,Tot_tot_CL_nfd_F,Tot_Tot_LoE_NS_F,Tot_Tot_Tot_F,Ind_15_19_PD_GD_GCL_P,Ind_15_19_BDL_P,Ind_15_19_ADip_DipL_P,Ind_15_19_Ct_III_IV_P,Ind_15_19_Ct_I_II_P,Ind_15_19_CL_nfd_P,Ind_15_19_LoE_NS_P,Ind_15_19_Tot_P,Ind_20_24_PD_GD_GCL_P,Ind_20_24_BDL_P,Ind_20_24_ADip_DipL_P,Ind_20_24_Ct_III_IV_P,Ind_20_24_Ct_I_II_P,Ind_20_24_CL_nfd_P,Ind_20_24_LoE_NS_P,Ind_20_24_Tot_P,Ind_25_34_PD_GD_GCL_P,Ind_25_34_BDL_P,Ind_25_34_ADip_DipL_P,Ind_25_34_Ct_III_IV_P,Ind_25_34_Ct_I_II_P,Ind_25_34_CL_nfd_P,Ind_25_34_LoE_NS_P,Ind_25_34_Tot_P,Ind_35_44_PD_GD_GCL_P,Ind_35_44_BDL_P,Ind_35_44_ADip_DipL_P,Ind_35_44_Ct_III_IV_P,Ind_35_44_Ct_I_II_P,Ind_35_44_CL_nfd_P,Ind_35_44_LoE_NS_P,Ind_35_44_Tot_P,Ind_45_54_PD_GD_GCL_P,Ind_45_54_BDL_P,Ind_45_54_ADip_DipL_P,Ind_45_54_Ct_III_IV_P,Ind_45_54_Ct_I_II_P,Ind_45_54_CL_nfd_P,Ind_45_54_LoE_NS_P,Ind_45_54_Tot_P,Ind_55_64_PD_GD_GCL_P,Ind_55_64_BDL_P,Ind_55_64_ADip_DipL_P,Ind_55_64_Ct_III_IV_P,Ind_55_64_Ct_I_II_P,Ind_55_64_CL_nfd_P,Ind_55_64_LoE_NS_P,Ind_55_64_Tot_P,Ind_65ov_PtgdDe_GdDp_GdCt_P,Ind_65ov_BDL_P,Ind_65ov_ADip_DipL_P,Ind_65ov_Ct_III_IV_P,Ind_65ov_Ct_I_II_P,Ind_65ov_CL_nfd_P,Ind_65ov_LoE_NS_P,Ind_65ov_Tot_P,Ind_Tot_PD_GD_GCL_P,Ind_Tot_BDL_P,Ind_Tot_ADip_DipL_P,Ind_Tot_Ct_III_IV_P,Ind_Tot_Ct_I_II_P,Ind_tot_CL_nfd_P,Ind_Tot_LoE_NS_P,Ind_Tot_Tot_P,NonI_15_19_PD_GD_GCL_P,NonI_15_19_BDL_P,NonI_15_19_ADip_DipL_P,NonI_15_19_Ct_III_IV_P,NonI_15_19_Ct_I_II_P,NonI_15_19_CL_nfd_P,NonI_15_19_LoE_NS_P,NonI_15_19_Tot_P,NonI_20_24_PD_GD_GCL_P,NonI_20_24_BDL_P,NonI_20_24_ADip_DipL_P,NonI_20_24_Ct_III_IV_P,NonI_20_24_Ct_I_II_P,NonI_20_24_CL_nfd_P,NonI_20_24_LoE_NS_P,NonI_20_24_Tot_P,NonI_25_34_PD_GD_GCL_P,NonI_25_34_BDL_P,NonI_25_34_ADip_DipL_P,NonI_25_34_Ct_III_IV_P,NonI_25_34_Ct_I_II_P,NonI_25_34_CL_nfd_P,NonI_25_34_LoE_NS_P,NonI_25_34_Tot_P
50502,4,3,0,0,0,0,810,819,0,11,3,3,3,0,638,666,0,3,6,6,0,0,407,425,3,4,0,9,0,0,336,358,4,7,9,6,0,0,733,761,18,27,19,23,4,7,3331,3435,3,3,30,288,142,34,234,735,186,1427,465,828,207,60,402,3584,2824,6573,1876,1859,206,184,1335,14867,2877,5654,1912,1545,184,264,1084,13519,1761,3470,1819,1329,157,427,802,9779,1138,2044,1555,1115,139,395,777,7149,820,2208,1862,937,170,588,2428,9014,9613,21376,9520,7903,1210,1960,7063,58646,0,0,4,11,6,0,15,37,0,12,12,38,20,5,11,96,9,60,23,124,14,4,11,247,24,33,23,65,4,9,17,177,21,24,27,49,0,5,19,143,5,12,23,38,0,8,19,107,6,11,9,14,0,0,13,60,68,152,115,331,52,33,101,860,3,11,59,533,269,57,124,1052,324,2472,877,1688,384,121,309,6174,4796,11130,3448,5031,359,308,993,26065
50503,0,0,0,3,0,0,503,508,0,3,9,7,0,0,462,481,0,9,0,6,0,0,403,420,0,11,0,3,0,0,284,301,0,0,3,9,0,3,391,408,5,22,17,38,5,5,2407,2491,5,7,49,479,323,67,300,1226,102,887,593,1294,314,124,375,3698,1096,3606,2032,3036,318,229,941,11259,1478,3734,2339,2620,286,384,1005,11845,937,2375,2241,2354,263,500,940,9611,469,1155,1522,1481,191,379,740,5932,275,843,1012,776,135,397,1802,5242,4364,12591,9794,12045,1840,2087,6106,48817,0,0,0,23,23,4,14,64,0,7,8,65,20,8,6,112,8,35,40,165,39,9,23,319,13,22,24,108,7,7,8,204,8,21,37,60,5,9,14,148,7,16,17,54,0,0,17,110,4,11,5,17,3,4,23,65,44,103,136,493,101,32,113,1025,5,13,94,894,611,110,246,1969,156,1432,926,2650,607,188,362,6313,1608,5426,3074,7525,532,382,817,19366
50601,0,3,4,0,0,0,324,333,0,3,0,0,0,0,295,299,0,0,4,4,0,4,212,219,0,0,0,3,0,0,154,163,0,0,6,3,0,0,188,204,0,11,12,17,4,0,1419,1462,4,0,20,219,139,26,168,567,34,280,210,632,159,48,182,1549,653,1797,841,1489,180,103,528,5589,949,2060,1044,1308,116,161,533,6163,423,895,718,905,90,167,366,3564,226,492,600,656,88,128,360,2552,141,430,460,406,62,149,791,2447,2433,5961,3899,5615,828,778,2927,22439,0,0,0,14,11,0,17,35,0,0,11,50,18,3,8,99,3,20,34,131,22,14,21,232,6,14,25,67,0,5,20,137,5,12,27,43,0,0,10,98,3,3,19,30,0,0,14,77,4,4,4,13,0,5,8,35,27,54,115,345,54,23,107,718,5,0,33,377,261,35,94,805,51,468,331,1167,293,74,126,2506,948,2684,1441,3421,305,149,360,9302
50602,0,0,6,0,0,0,436,438,0,0,0,5,0,0,311,314,0,4,0,0,0,0,209,213,0,6,0,0,0,0,176,180,0,3,3,5,0,0,187,193,3,10,5,5,0,0,1518,1548,0,0,24,137,75,11,99,343,84,594,285,444,122,19,215,1768,1227,2807,813,827,82,69,655,6486,1067,1914,677,616,56,93,466,4884,556,969,601,478,56,121,362,3132,325,567,495,370,60,121,344,2281,212,472,398,275,49,130,731,2273,3467,7328,3283,3150,512,564,2866,21174,0,0,0,20,12,0,7,30,0,11,12,45,15,0,9,86,9,28,25,91,18,4,20,197,8,27,15,43,3,3,15,110,10,19,22,28,3,4,21,101,5,15,17,25,0,5,27,92,9,14,3,5,4,4,26,62,39,107,96,250,55,24,118,681,0,3,40,228,158,17,45,496,139,1004,526,864,233,49,173,2981,2160,5025,1563,2149,177,129,456,11666
50603,0,6,0,0,0,0,317,320,0,5,0,0,0,0,209,206,0,0,0,0,0,0,155,158,0,3,3,4,0,0,121,136,0,4,5,0,0,3,228,246,3,15,16,9,0,3,1226,1269,0,7,31,179,114,8,110,448,112,898,348,440,101,29,242,2164,1495,2711,666,654,76,74,565,6244,1466,2660,855,655,59,96,414,6203,912,1671,756,624,69,144,323,4497,526,949,718,492,64,165,306,3229,348,899,771,382,87,237,1214,3941,4868,9795,4145,3424,569,745,3175,26733,0,0,0,3,3,4,4,22,0,3,8,30,14,3,5,60,3,23,9,55,9,0,8,103,0,13,17,25,6,0,8,68,6,5,8,24,0,5,8,54,6,4,8,11,0,4,4,42,4,0,4,8,0,4,7,30,23,48,45,166,31,16,51,381,5,7,49,334,227,31,71,728,213,1661,732,970,252,49,244,4119,2661,5078,1537,1725,162,133,541,11837
50604,0,4,0,4,0,0,377,383,0,7,3,0,3,0,341,348,0,5,4,0,0,0,279,289,0,0,0,0,0,0,172,173,0,0,4,3,0,3,283,300,3,15,12,8,7,3,1733,1785,0,4,27,275,180,26,209,720,66,591,312,743,200,64,257,2228,999,2341,958,1328,155,113,661,6562,1266,2582,1126,1337,153,182,645,7293,569,1344,1018,1118,129,243,527,4947,319,720,690,793,93,189,468,3267,170,592,600,507,70,247,1188,3370,3386,8175,4722,6116,986,1058,3952,28393,0,0,0,13,12,0,30,55,0,6,4,62,25,0,15,110,3,22,27,120,16,8,28,224,11,15,19,92,14,4,27,179,10,13,24,59,8,3,17,137,8,9,17,26,4,3,21,91,5,10,8,14,0,4,12,62,35,82,104,402,72,26,147,866,0,3,56,515,336,42,127,1079,110,977,592,1508,371,105,198,3858,1534,3780,1801,3122,274,199,588,11299
50605,0,0,0,3,0,0,126,130,0,0,0,0,0,0,139,146,0,0,0,3,0,0,104,111,0,0,0,0,0,0,107,107,0,5,0,6,0,0,161,164,0,3,3,14,0,0,727,753,0,0,13,148,105,12,85,359,18,200,125,296,88,19,69,816,267,832,357,719,63,41,223,2502,469,1070,523,666,80,80,247,3128,348,737,557,626,68,135,218,2695,228,509,524,446,54,134,249,2138,206,595,609,355,49,173,750,2730,1535,3939,2705,3260,494,596,1842,14368,0,0,0,11,5,0,19,37,0,0,6,17,12,5,0,40,3,3,22,59,3,4,9,106,0,12,10,43,8,4,3,79,4,18,12,35,3,0,3,72,7,3,6,12,3,0,3,42,0,0,0,7,0,0,7,20,18,43,52,184,35,19,41,394,0,0,29,257,177,16,51,540,37,340,199,654,171,38,57,1483,402,1216,551,1826,119,64,157,4337
50606,0,0,0,0,0,0,86,90,0,0,0,0,0,0,86,88,0,0,4,0,0,0,64,72,0,0,0,3,0,0,57,62,0,0,5,0,0,3,59,65,0,0,4,8,0,3,412,426,0,0,10,97,54,9,40,211,13,76,71,250,43,17,51,520,137,457,359,708,59,40,154,1918,186,420,363,505,46,56,154,1726,102,256,294,350,38,80,136,1251,71,163,243,210,31,58,117,887,35,121,140,106,13,47,183,651,542,1490,1478,2223,277,310,832,7162,0,0,0,9,7,0,0,15,0,0,0,12,9,0,0,25,5,8,9,46,0,0,8,73,4,13,7,37,0,5,0,68,0,4,7,21,0,0,0,33,0,4,5,6,0,0,0,13,0,0,0,4,0,0,0,8,9,22,31,131,22,13,10,240,0,0,18,163,91,20,35,323,15,113,96,504,82,26,45,885,177,624,489,1661,88,62,110,3212
50607,0,0,0,0,0,0,138,140,0,3,0,0,0,0,94,101,0,3,0,0,0,0,85,86,0,4,0,0,0,0,94,103,0,0,3,0,0,0,217,217,3,12,4,3,0,0,712,734,0,0,13,53,31,5,45,145,78,495,113,201,44,10,92,1034,732,1455,224,263,24,23,204,2924,716,1213,295,205,26,24,170,2652,528,964,330,210,25,50,150,2255,440,706,395,190,27,81,204,2041,344,651,523,166,29,148,818,2688,2833,5488,1899,1283,210,339,1685,13734,0,0,0,7,6,6,21,31,0,6,3,12,0,0,4,28,0,23,12,17,6,0,14,63,0,6,3,6,0,0,5,29,5,10,10,8,0,0,11,40,7,6,4,4,0,0,3,28,0,3,6,0,0,0,15,19,13,49,33,63,15,7,57,235,0,0,19,129,62,4,28,240,127,882,225,354,76,18,68,1743,1334,2689,454,686,51,46,134,5389
50701,0,3,0,5,0,0,318,325,0,3,0,6,0,0,277,287,0,0,5,4,0,0,217,231,0,0,0,0,0,0,186,187,0,0,4,0,0,0,322,329,5,11,8,20,0,4,1516,1565,6,0,36,237,138,22,116,554,79,656,296,695,167,54,197,2140,1143,3016,1013,1473,153,101,543,7445,1277,2823,1237,1304,130,159,541,7465,770,1579,1135,1122,121,247,474,5443,411,857,856,817,92,231,435,3699,228,554,613,441,74,229,1054,3192,3905,9473,5185,6092,876,1048,3352,29938,0,0,5,9,5,0,6,29,0,12,4,45,18,3,3,89,13,34,31,93,17,8,13,206,18,15,30,60,0,3,11,131,4,12,23,39,3,3,11,95,0,20,9,18,0,4,9,65,5,6,3,6,0,4,9,37,40,96,99,280,45,24,61,647,6,0,53,420,269,34,85,871,122,1032,483,1437,308,89,141,3617,1737,4819,1690,3884,253,183,438,13002
50702,0,0,0,0,0,0,163,166,0,0,0,0,0,0,125,128,0,0,0,0,0,0,115,115,0,0,3,0,0,0,83,92,0,8,4,0,0,0,169,185,3,11,9,0,0,4,760,784,0,0,7,50,36,8,49,140,13,298,56,118,30,18,94,628,469,1164,221,269,21,19,223,2402,659,1076,258,214,31,34,195,2464,614,925,339,224,28,62,183,2379,574,717,390,210,30,89,188,2191,451,726,423,152,26,110,605,2494,2786,4912,1693,1236,200,336,1534,12697,0,0,0,5,0,0,0,8,0,4,0,9,0,3,3,20,5,12,6,25,4,4,4,58,0,16,8,10,0,5,3,38,4,5,15,10,0,0,11,38,10,6,3,9,0,4,9,29,0,3,9,3,0,0,6,26,22,41,35,74,9,8,34,223,0,0,15,83,63,12,15,196,35,478,111,245,67,24,45,1001,771,1971,417,684,38,52,129,4067
50703,0,0,0,0,0,0,162,163,0,0,0,0,0,0,138,137,0,0,0,0,0,0,99,100,0,0,0,0,0,0,82,81,0,0,0,0,0,0,77,82,0,7,3,3,0,0,654,671,0,0,5,110,59,10,81,269,23,141,124,340,101,19,97,846,315,870,427,827,120,59,253,2874,384,868,501,638,70,72,259,2795,181,409,339,437,55,121,200,1736,87,182,207,304,48,60,172,1066,38,159,148,137,20,64,277,843,1025,2627,1755,2787,474,411,1351,10426,0,0,0,13,8,0,6,26,0,0,5,36,16,0,8,65,6,10,17,79,16,3,13,140,0,10,12,51,6,0,6,86,5,12,12,18,4,0,5,58,3,4,10,17,5,5,3,37,0,7,0,8,0,0,6,24,13,44,48,214,48,10,52,436,0,0,12,187,128,20,48,389,33,235,171,661,182,31,88,1403,439,1305,709,1911,201,94,177,4833
50704,0,3,0,0,0,0,189,193,0,8,0,3,0,0,161,166,0,0,5,0,0,0,167,180,0,3,0,3,0,3,160,171,3,4,9,7,0,0,369,388,4,27,14,11,0,3,1175,1237,0,0,33,201,121,19,129,504,75,872,179,353,86,24,148,1737,1077,2591,438,487,64,43,292,4988,1564,3057,782,554,78,95,319,6445,1313,2422,996,661,70,207,366,6033,947,1605,1069,591,83,273,404,4965,744,1744,1446,510,102,414,1383,6350,5719,12292,4939,3356,598,1071,3043,31024,0,0,0,12,6,0,16,23,0,5,5,11,5,3,4,39,3,19,10,24,3,0,10,73,12,11,13,18,3,0,8,66,6,11,11,8,0,0,12,50,14,13,17,9,0,7,8,61,0,11,3,10,0,0,0,23,40,71,60,94,18,6,52,338,0,9,53,362,220,31,92,758,143,1514,339,737,183,51,144,3108,1785,4540,842,1467,102,78,246,9066
50705,0,0,0,8,0,0,457,471,0,3,5,3,0,0,364,367,0,0,3,3,0,0,312,325,0,0,0,0,0,0,234,241,0,0,3,4,0,0,362,378,6,7,10,25,3,3,2096,2147,4,0,33,392,236,33,247,947,49,396,332,949,234,74,295,2312,458,1522,1143,2501,292,144,703,6761,684,1743,1382,2133,199,244,641,7022,524,1287,1392,1822,162,285,583,6058,336,740,971,1233,138,274,575,4267,194,599,708,632,93,270,1449,3939,2234,6293,5957,9656,1361,1312,4497,31309,0,0,3,32,18,0,8,58,0,3,16,91,21,3,13,158,5,27,42,176,28,6,15,305,8,22,37,125,6,7,19,226,12,22,25,92,8,0,17,171,0,15,13,41,0,0,18,98,0,10,8,24,0,0,29,66,29,106,146,574,91,28,127,1093,4,0,54,684,467,60,164,1430,54,571,453,1944,459,116,185,3781,641,2156,1702,5815,470,236,411,11432
50901,0,0,0,0,0,0,183,194,0,0,0,0,0,0,195,200,0,6,5,0,0,0,244,255,0,0,0,3,0,0,237,244,0,5,3,4,0,3,372,392,0,19,13,11,5,0,1394,1449,0,0,14,131,98,22,156,419,22,126,73,315,124,12,93,762,179,616,298,741,114,42,261,2257,270,789,441,684,95,66,295,2636,283,729,545,695,93,128,368,2839,304,646,626,599,78,157,447,2858,258,709,770,426,63,164,1164,3550,1317,3622,2762,3589,662,591,2783,15322,0,0,0,14,23,5,32,71,3,0,5,35,9,0,17,67,3,9,10,73,11,10,24,140,0,12,15,59,8,0,23,111,0,15,30,56,4,4,21,134,0,9,25,31,3,3,26,105,6,9,3,12,0,3,34,71,15,60,80,288,64,22,178,700,0,0,11,272,211,20,82,598,28,168,99,681,199,24,63,1262,263,880,441,1801,166,68,151,3776
50902,0,0,0,0,0,0,244,246,0,0,0,8,0,0,271,279,3,0,0,3,0,0,345,356,0,3,4,0,0,0,355,364,0,4,0,0,0,0,545,549,9,6,11,9,0,4,1963,2006,0,0,0,97,61,7,165,336,19,85,43,194,80,15,139,587,155,478,230,496,99,31,320,1809,166,565,306,560,75,54,385,2114,157,484,407,549,77,96,487,2257,158,377,516,504,77,118,543,2306,150,362,527,361,60,146,1209,2822,808,2357,2040,2763,540,477,3256,12229,0,0,0,5,4,0,27,40,0,3,0,27,11,3,11,56,3,4,9,57,17,0,19,110,0,3,15,38,0,4,23,89,3,4,22,30,6,0,32,101,3,10,14,44,8,5,38,116,3,4,6,16,4,0,46,83,9,33,67,227,53,12,189,593,0,0,3,180,115,12,103,409,17,139,70,454,126,22,90,918,209,664,318,1410,136,56,252,3046
50903,0,0,0,3,0,0,98,100,0,0,0,0,0,0,115,118,0,0,3,7,0,0,118,128,0,0,0,0,0,0,107,113,0,0,0,0,0,0,170,177,0,0,7,7,0,0,691,717,0,0,0,31,14,3,57,104,7,54,18,60,36,4,53,225,37,234,100,201,31,19,112,731,54,246,114,197,33,25,142,812,57,162,136,179,34,31,162,758,49,153,168,188,16,34,169,771,41,140,156,105,20,48,383,895,247,993,688,948,179,161,1086,4297,0,0,0,4,3,0,3,12,0,0,0,9,3,0,3,20,0,0,0,15,6,3,6,23,0,0,3,22,3,0,3,36,0,0,6,11,4,0,4,29,0,8,3,12,0,3,11,38,0,0,3,0,0,0,5,12,0,19,15,77,18,8,39,177,0,0,0,59,24,0,24,113,6,77,24,163,58,3,25,360,52,333,132,532,48,20,41,1158
51001,0,0,0,0,0,0,447,447,0,5,0,0,0,0,328,332,0,0,0,0,0,0,313,317,0,5,0,0,0,0,229,238,0,0,0,0,0,0,190,193,3,7,3,7,4,4,1751,1772,0,0,0,43,35,9,208,300,8,125,40,128,53,12,209,570,258,707,218,351,88,36,627,2270,273,468,251,317,81,50,472,1916,158,348,205,266,32,53,423,1495,127,238,214,154,30,53,341,1151,56,105,104,64,10,17,297,648,885,1982,1026,1320,330,225,2578,8352,0,0,0,25,29,7,179,249,0,0,12,108,46,22,118,303,15,47,39,332,83,39,221,771,27,35,73,296,75,50,211,769,20,45,46,214,38,31,159,545,21,40,43,100,23,26,124,375,10,19,23,54,4,14,96,219,96,190,234,1123,292,185,1109,3227,0,0,3,46,33,5,29,121,18,165,57,183,47,7,35,516,354,982,305,607,38,25,129,2443
51002,0,0,0,0,0,0,369,371,0,0,0,0,0,0,267,272,0,0,0,0,0,0,205,208,0,0,0,5,0,0,138,147,0,0,0,0,0,0,45,45,0,3,8,5,0,0,1208,1227,0,0,6,19,32,0,87,141,10,68,25,100,46,11,136,402,119,423,212,390,72,37,451,1696,106,321,209,319,57,33,338,1378,51,146,145,159,24,33,259,831,41,86,87,102,8,13,184,521,11,23,19,23,4,7,86,168,332,1065,701,1107,246,140,1549,5140,0,0,0,17,16,0,41,73,0,4,4,50,24,5,14,102,0,13,25,198,35,7,46,328,3,15,29,143,28,6,48,268,4,11,23,80,16,9,35,176,4,19,14,49,13,0,23,120,0,3,12,9,3,0,29,63,18,62,107,538,135,38,235,1123,0,0,3,39,35,4,11,90,12,95,30,231,52,19,30,470,190,629,316,1237,81,50,107,2618
51003,0,0,0,0,0,0,412,419,0,0,0,6,0,0,359,362,0,0,0,3,0,0,232,243,0,0,0,0,0,0,166,167,0,0,0,0,0,0,49,49,0,5,0,10,0,0,1416,1435,0,0,4,31,33,3,101,173,10,73,40,138,40,10,142,456,183,539,250,472,73,32,470,2023,183,497,275,441,55,43,419,1901,116,230,206,263,38,41,303,1196,44,92,118,120,20,34,206,623,10,32,26,23,5,10,89,197,542,1467,919,1495,267,169,1719,6569,0,0,0,10,16,5,17,45,0,0,0,54,17,0,12,94,3,11,13,150,24,4,25,235,5,7,21,144,14,3,18,204,7,14,17,74,7,4,29,148,3,10,10,24,9,3,21,82,0,4,7,11,0,3,13,39,15,44,68,476,77,25,125,840,0,0,4,64,56,7,31,163,14,96,43,297,71,8,32,565,276,765,349,1471,88,43,107,3109
51101,0,0,0,0,0,0,72,72,0,0,0,0,0,0,102,97,0,0,0,0,0,0,88,90,0,0,0,0,0,0,77,84,0,0,3,0,0,0,119,125,0,5,3,10,0,0,531,546,0,0,0,24,23,4,49,106,4,30,16,87,25,4,42,210,42,210,80,198,41,13,95,675,59,185,98,176,31,19,123,691,51,147,122,179,21,33,123,673,37,100,126,114,11,30,131,543,36,110,119,78,17,21,291,665,227,784,555,854,166,127,849,3563,0,0,0,5,8,0,8,20,0,0,0,3,4,0,7,19,0,0,4,22,4,0,3,40,0,0,8,16,3,3,3,33,0,4,9,10,0,0,7,29,0,0,0,11,0,0,8,27,0,0,3,10,0,0,4,17,4,15,18,77,19,9,43,179,0,0,0,51,35,9,23,119,8,44,17,199,42,9,19,342,56,294,116,546,60,17,35,1128
51102,0,0,0,0,0,0,91,93,0,0,0,3,0,0,80,84,0,0,0,0,0,0,70,74,0,0,0,0,0,0,66,72,0,0,0,0,0,0,62,63,0,0,0,9,0,0,457,466,0,0,0,17,6,0,39,68,8,34,13,40,24,0,56,176,58,181,65,107,26,9,121,559,40,132,66,88,9,10,108,455,32,95,56,87,15,12,106,396,21,57,47,69,9,18,104,321,25,30,31,40,8,6,133,275,180,534,273,443,95,59,661,2248,0,0,0,8,3,0,21,34,0,0,0,7,0,7,4,15,3,3,3,22,7,0,13,52,0,3,10,25,0,3,6,44,0,3,6,27,4,0,23,70,3,3,4,15,4,4,16,52,0,0,4,7,0,0,14,31,8,14,24,112,18,14,105,293,0,0,0,20,12,0,12,48,7,47,15,95,35,7,18,216,72,265,104,302,27,19,39,827
51103,0,0,0,0,0,0,323,329,0,0,0,5,0,0,283,285,0,0,0,0,0,0,227,226,0,0,0,6,0,0,214,219,0,0,0,0,0,0,148,153,0,0,0,9,5,0,1442,1457,0,0,3,69,60,4,144,280,15,125,38,195,92,11,187,669,184,502,213,509,74,48,426,1950,183,411,252,427,50,52,353,1727,103,238,226,313,42,56,341,1323,83,158,179,221,18,47,330,1035,28,75,86,67,4,33,322,616,596,1503,1003,1799,346,252,2107,7602,0,0,0,14,11,3,51,77,0,3,3,37,17,3,41,105,0,10,8,111,16,13,52,216,3,9,14,86,9,4,42,168,6,19,14,61,5,5,49,160,0,9,10,35,5,5,36,97,0,6,8,12,4,3,50,86,17,57,55,353,62,38,327,900,0,0,3,110,87,3,37,245,35,183,60,462,160,21,51,967,318,810,336,1509,109,66,144,3289
51104,0,0,0,0,0,0,311,314,0,3,3,0,0,0,379,390,0,0,0,4,0,0,312,326,0,0,0,0,0,0,298,302,0,0,0,5,0,0,456,463,5,5,10,10,0,0,2040,2068,0,0,15,88,87,12,184,385,18,123,92,265,118,23,181,823,177,559,299,626,125,41,383,2220,233,603,363,644,91,61,474,2467,196,560,429,649,81,93,437,2451,158,335,402,499,63,90,456,2003,105,302,381,310,56,107,990,2240,898,2466,1988,3078,625,431,3107,12595,0,0,0,12,33,0,45,96,0,4,9,65,28,3,30,139,8,9,28,133,31,10,61,275,6,23,29,112,20,5,43,238,0,23,38,89,15,10,50,229,8,26,32,71,13,8,41,203,3,12,22,15,3,0,62,117,17,102,161,503,136,45,336,1296,0,0,16,176,122,17,42,370,24,164,112,575,169,28,55,1126,238,778,410,1661,165,56,130,3440
