SA3_CODE_2021,NonI_35_44_PD_GD_GCL_P,NonI_35_44_BDL_P,NonI_35_44_ADip_DipL_P,NonI_35_44_Ct_III_IV_P,NonI_35_44_Ct_I_II_P,NonI_35_44_CL_nfd_P,NonI_35_44_LoE_NS_P,NonI_35_44_Tot_P,NonI_45_54_PD_GD_GCL_P,NonI_45_54_BDL_P,NonI_45_54_ADip_DipL_P,NonI_45_54_Ct_III_IV_P,NonI_45_54_Ct_I_II_P,NonI_45_54_CL_nfd_P,NonI_45_54_LoE_NS_P,NonI_45_54_Tot_P,NonI_55_64_PD_GD_GCL_P,NonI_55_64_BDL_P,NonI_55_64_ADip_DipL_P,NonI_55_64_Ct_III_IV_P,NonI_55_64_Ct_I_II_P,NonI_55_64_CL_nfd_P,NonI_55_64_LoE_NS_P,NonI_55_64_Tot_P,NonI_65ov_PtgdDe_GdDp_GdCt_P,NonI_65ov_BDL_P,NonI_65ov_ADip_DipL_P,NonI_65ov_Ct_III_IV_P,NonI_65ov_Ct_I_II_P,NonI_65ov_CL_nfd_P,NonI_65ov_LoE_NS_P,NonI_65ov_Tot_P,NonI_Tot_PD_GD_GCL_P,NonI_Tot_BDL_P,NonI_Tot_ADip_DipL_P,NonI_Tot_Ct_III_IV_P,NonI_Tot_Ct_I_II_P,NonI_tot_CL_nfd_P,NonI_Tot_LoE_NS_P,NonI_Tot_Tot_P,IS_NS_15_19_PD_GD_GCL_P,IS_NS_15_19_BDL_P,IS_NS_15_19_ADip_DipL_P,IS_NS_15_19_Ct_III_IV_P,IS_NS_15_19_Ct_I_II_P,IS_NS_15_19_CL_nfd_P,IS_NS_15_19_LoE_NS_P,IS_NS_15_19_Tot_P,IS_NS_20_24_PD_GD_GCL_P,IS_NS_20_24_BDL_P,IS_NS_20_24_ADip_DipL_P,IS_NS_20_24_Ct_III_IV_P,IS_NS_20_24_Ct_I_II_P,IS_NS_20_24_CL_nfd_P,IS_NS_20_24_LoE_NS_P,IS_NS_20_24_Tot_P,IS_NS_25_34_PD_GD_GCL_P,IS_NS_25_34_BDL_P,IS_NS_25_34_ADip_DipL_P,IS_NS_25_34_Ct_III_IV_P,IS_NS_25_34_Ct_I_II_P,IS_NS_25_34_CL_nfd_P,IS_NS_25_34_LoE_NS_P,IS_NS_25_34_Tot_P,IS_NS_35_44_PD_GD_GCL_P,IS_NS_35_44_BDL_P,IS_NS_35_44_ADip_DipL_P,IS_NS_35_44_Ct_III_IV_P,IS_NS_35_44_Ct_I_II_P,IS_NS_35_44_CL_nfd_P,IS_NS_35_44_LoE_NS_P,IS_NS_35_44_Tot_P,IS_NS_45_54_PD_GD_GCL_P,IS_NS_45_54_BDL_P,IS_NS_45_54_ADip_DipL_P,IS_NS_45_54_Ct_III_IV_P,IS_NS_45_54_Ct_I_II_P,IS_NS_45_54_CL_nfd_P,IS_NS_45_54_LoE_NS_P,IS_NS_45_54_Tot_P,IS_NS_55_64_PD_GD_GCL_P,IS_NS_55_64_BDL_P,IS_NS_55_64_ADip_DipL_P,IS_NS_55_64_Ct_III_IV_P,IS_NS_55_64_Ct_I_II_P,IS_NS_55_64_CL_nfd_P,IS_NS_55_64_LoE_NS_P,IS_NS_55_64_Tot_P,IS_NS_65ov_PtgdDe_GdDp_GdCt_P,IS_NS_65ov_BDL_P,IS_NS_65ov_ADip_DipL_P,IS_NS_65ov_Ct_III_IV_P,IS_NS_65ov_Ct_I_II_P,IS_NS_65ov_CL_nfd_P,IS_NS_65ov_LoE_NS_P,IS_NS_65ov_Tot_P,IS_NS_Tot_PD_GD_GCL_P,IS_NS_Tot_BDL_P,IS_NS_Tot_ADip_DipL_P,IS_NS_Tot_Ct_III_IV_P,IS_NS_Tot_Ct_I_II_P,IS_NS_tot_CL_nfd_P,IS_NS_Tot_LoE_NS_P,IS_NS_Tot_Tot_P,Tot_15_19_PD_GD_GCL_P,Tot_15_19_BDL_P,Tot_15_19_ADip_DipL_P,Tot_15_19_Ct_III_IV_P,Tot_15_19_Ct_I_II_P,Tot_15_19_CL_nfd_P,Tot_15_19_LoE_NS_P,Tot_15_19_Tot_P,Tot_20_24_PD_GD_GCL_P,Tot_20_24_BDL_P,Tot_20_24_ADip_DipL_P,Tot_20_24_Ct_III_IV_P,Tot_20_24_Ct_I_II_P,Tot_20_24_CL_nfd_P,Tot_20_24_LoE_NS_P,Tot_20_24_Tot_P,Tot_25_34_PD_GD_GCL_P,Tot_25_34_BDL_P,Tot_25_34_ADip_DipL_P,Tot_25_34_Ct_III_IV_P,Tot_25_34_Ct_I_II_P,Tot_25_34_CL_nfd_P,Tot_25_34_LoE_NS_P,Tot_25_34_Tot_P,Tot_35_44_PD_GD_GCL_P,Tot_35_44_BDL_P,Tot_35_44_ADip_DipL_P,Tot_35_44_Ct_III_IV_P,Tot_35_44_Ct_I_II_P,Tot_35_44_CL_nfd_P,Tot_35_44_LoE_NS_P,Tot_35_44_Tot_P,Tot_45_54_PD_GD_GCL_P,Tot_45_54_BDL_P,Tot_45_54_ADip_DipL_P,Tot_45_54_Ct_III_IV_P,Tot_45_54_Ct_I_II_P,Tot_45_54_CL_nfd_P,Tot_45_54_LoE_NS_P,Tot_45_54_Tot_P,Tot_55_64_PD_GD_GCL_P,Tot_55_64_BDL_P,Tot_55_64_ADip_DipL_P,Tot_55_64_Ct_III_IV_P,Tot_55_64_Ct_I_II_P,Tot_55_64_CL_nfd_P,Tot_55_64_LoE_NS_P,Tot_55_64_Tot_P,Tot_65ov_PtgdDe_GdDp_GdCt_P,Tot_65ov_BDL_P,Tot_65ov_ADip_DipL_P,Tot_65ov_Ct_III_IV_P,Tot_65ov_Ct_I_II_P,Tot_65ov_CL_nfd_P,Tot_65ov_LoE_NS_P,Tot_65ov_Tot_P,Tot_Tot_PD_GD_GCL_P,Tot_Tot_BDL_P,Tot_Tot_ADip_DipL_P,Tot_Tot_Ct_III_IV_P,Tot_Tot_Ct_I_II_P,Tot_tot_CL_nfd_P,Tot_Tot_LoE_NS_P,Tot_Tot_Tot_P
50502,5085,10061,3623,4239,283,419,889,24608,3329,6499,3250,3588,227,606,740,18239,2182,4057,2674,3346,195,563,729,13739,1838,4354,3503,3946,231,851,2634,17359,17563,38581,17437,22367,1939,2932,6418,107236,0,0,0,5,0,0,315,318,0,0,0,0,0,0,517,521,6,11,5,9,0,4,1787,1813,3,16,11,15,3,0,1523,1577,0,7,8,9,0,0,1014,1045,5,10,8,16,0,0,761,800,6,14,11,26,0,3,1299,1361,25,56,51,79,7,8,7210,7440,3,11,62,551,276,59,450,1412,329,2487,889,1723,398,124,837,6788,4817,11188,3475,5155,372,318,2794,28118,5114,10117,3655,4320,294,429,2434,26362,3348,6531,3285,3644,226,618,1772,19432,2201,4075,2707,3398,199,569,1506,14647,1854,4386,3526,3980,231,859,3945,18779,17655,38789,17605,22775,1998,2967,13739,115535
50503,2453,6004,3936,6968,400,607,961,21333,1697,3972,3804,6436,354,728,945,17939,919,2030,2555,4891,250,550,769,11964,604,1529,1995,3940,176,608,2130,10977,7442,20396,16378,33317,2930,3173,6232,89866,0,0,0,10,0,0,363,377,0,4,0,13,0,0,472,488,0,0,0,13,3,0,1208,1231,0,11,7,16,0,0,1201,1238,3,7,10,21,5,0,1114,1157,5,7,9,16,0,0,783,817,0,8,7,25,0,3,734,781,8,37,32,118,8,5,5879,6080,5,10,94,930,635,112,629,2407,160,1443,933,2726,621,196,840,6912,1622,5460,3116,7710,578,393,2050,20916,2463,6033,3968,7100,411,620,2173,22770,1706,4000,3850,6517,368,734,2073,19245,926,2051,2573,4964,251,550,1571,12890,608,1543,2008,3980,182,613,2889,11819,7491,20539,16541,33928,3043,3213,12227,96973
50601,1748,3470,1938,3150,184,233,446,11179,779,1612,1248,2366,132,237,316,6695,428,875,1016,2015,101,206,328,4961,317,781,845,1858,82,259,956,5099,4276,9887,6859,14357,1356,1200,2626,40558,0,0,0,3,0,0,238,242,0,0,0,3,0,0,262,270,0,3,4,3,0,0,696,710,5,5,4,0,0,0,694,707,3,0,3,7,0,4,536,554,0,0,0,12,0,0,405,419,0,6,8,13,0,0,360,381,8,13,17,42,4,4,3199,3289,5,0,33,395,269,35,356,1087,54,467,339,1222,317,75,401,2871,948,2703,1479,3549,326,162,1084,10249,1762,3492,1964,3224,190,247,1163,12028,782,1625,1280,2417,138,240,860,7348,434,881,1032,2050,107,204,752,5457,319,790,860,1884,85,260,1328,5518,4303,9949,6994,14742,1416,1227,5936,44561
50602,2024,3543,1344,1664,106,158,369,9212,1048,1839,1070,1380,76,194,300,5900,633,1063,895,1276,87,191,300,4456,440,904,775,1292,71,201,868,4549,6455,13384,6218,8861,902,932,2505,39265,0,0,0,0,0,0,151,151,0,0,0,0,0,0,335,340,3,5,6,0,0,0,967,979,0,0,5,10,0,0,739,761,0,3,3,8,0,0,542,554,3,6,0,0,0,0,422,435,0,4,3,13,0,0,394,411,9,16,7,30,0,0,3555,3623,0,3,41,247,163,17,206,677,142,1013,537,904,244,52,511,3407,2175,5060,1586,2243,193,136,1448,12843,2037,3575,1362,1713,111,162,1121,10082,1063,1857,1089,1412,82,195,860,6554,639,1085,921,1309,87,201,746,4981,448,919,784,1308,73,201,1283,5026,6505,13514,6324,9139,954,955,6177,43564
50603,2753,4718,1618,1655,100,155,421,11419,1818,3163,1325,1701,98,221,347,8674,1119,1863,1201,1570,90,237,333,6406,804,1846,1471,1856,104,344,1474,7894,9372,18329,7933,9804,1034,1169,3440,51076,0,0,0,0,0,0,133,137,0,0,0,3,0,0,328,330,4,5,0,0,0,0,725,738,0,3,3,0,0,0,504,512,0,5,3,0,0,0,393,402,3,4,4,12,0,0,309,333,7,9,7,12,0,4,391,432,11,30,23,34,0,5,2789,2884,5,7,53,340,230,33,215,885,213,1665,737,1001,263,50,575,4511,2667,5102,1547,1787,162,137,1279,12684,2758,4734,1629,1686,105,155,931,11997,1826,3173,1336,1724,97,219,747,9129,1125,1871,1211,1593,90,241,649,6779,817,1857,1477,1875,108,352,1873,8357,9401,18407,7995,10006,1065,1187,6271,54336
50604,2343,4490,2137,3413,225,285,641,13535,1167,2416,1832,3037,189,347,518,9507,639,1328,1244,2505,118,279,490,6602,428,1083,1152,2633,100,381,1391,7165,6224,14072,8815,16740,1619,1640,3954,53058,0,0,0,0,0,0,263,263,0,0,0,4,0,0,315,329,3,9,3,8,0,0,797,812,0,10,3,7,3,0,821,852,0,4,3,7,0,0,709,731,0,3,4,4,0,0,432,438,0,9,6,16,0,3,534,574,11,29,19,46,7,9,3880,3992,0,3,51,533,346,42,420,1394,111,986,592,1583,395,108,530,4300,1541,3799,1836,3254,290,210,1414,12342,2349,4519,2161,3512,239,296,1492,14565,1177,2436,1867,3101,193,353,1249,10374,644,1341,1263,2536,119,283,943,7137,435,1097,1166,2665,101,381,1947,7802,6265,14184,8938,17187,1691,1669,7983,57919
50605,743,1683,951,1837,103,120,199,5635,616,1292,973,1765,84,195,210,5134,431,861,851,1545,66,191,238,4186,477,1157,1132,1731,60,280,897,5734,2697,6552,4674,9620,782,897,1813,27039,0,0,0,0,0,0,95,94,0,0,0,5,0,0,108,118,0,0,0,3,0,0,300,308,0,3,0,0,0,0,339,346,0,0,0,4,0,0,286,296,0,0,0,10,0,0,268,283,0,5,4,5,0,0,293,309,3,6,9,29,5,0,1697,1748,0,0,31,273,185,17,159,670,37,336,206,676,176,36,168,1637,399,1225,566,1890,127,74,467,4747,750,1695,960,1882,110,124,543,6052,619,1304,984,1798,95,195,499,5497,435,872,856,1568,67,197,512,4507,477,1161,1136,1747,62,280,1204,6065,2718,6602,4737,9836,821,920,3548,29184
50606,277,678,582,1324,66,78,142,3150,180,407,481,1022,46,114,124,2366,133,268,384,781,36,92,110,1800,73,210,251,586,20,80,191,1419,857,2297,2303,6047,421,467,765,13154,0,0,0,4,0,0,58,61,0,0,3,6,0,0,72,78,0,0,0,0,0,0,208,211,0,0,0,5,0,0,206,210,0,0,4,3,0,0,190,202,0,0,0,4,0,0,148,156,0,0,5,8,0,3,127,137,0,0,11,31,0,0,1000,1050,0,0,18,174,96,20,93,402,15,113,95,524,89,30,112,985,180,628,504,1712,91,61,328,3501,282,687,598,1362,67,80,352,3423,179,415,487,1045,47,116,318,2606,133,272,382,797,36,91,253,1967,73,211,261,592,20,84,320,1560,869,2323,2344,6209,446,483,1774,14449
50607,1352,2241,524,545,37,50,143,4887,1053,1757,589,511,33,79,124,4135,848,1360,656,560,36,107,172,3742,809,1435,988,684,44,218,880,5066,5521,10360,3448,3460,340,524,1562,25211,0,0,0,0,0,0,46,46,0,0,0,0,0,0,124,128,0,0,0,3,0,0,318,323,0,3,0,0,0,0,203,208,0,4,0,0,0,0,200,208,0,3,0,3,0,0,200,202,3,8,3,0,0,0,377,390,5,19,4,6,0,0,1472,1511,0,0,19,135,69,7,95,328,127,891,227,368,80,12,202,1904,1335,2706,463,707,52,46,463,5776,1354,2253,527,549,31,52,347,5125,1057,1763,599,519,33,79,333,4378,861,1373,659,565,36,107,376,3971,819,1438,1000,688,44,218,1269,5476,5545,10431,3484,3526,352,530,3091,26962
50701,2204,4611,2220,3738,211,281,513,13773,1359,2753,1960,3284,179,378,470,10385,824,1510,1417,2649,127,343,431,7313,503,1040,1219,2272,107,356,1212,6703,6744,15763,9037,17687,1463,1664,3291,55650,0,0,0,0,0,0,162,162,0,0,0,3,0,0,279,286,0,3,0,6,0,0,749,766,0,6,0,9,0,0,747,762,0,6,5,12,4,0,562,585,0,3,7,3,0,0,419,435,0,5,4,7,0,0,611,633,10,23,13,45,6,0,3527,3627,6,0,48,430,280,39,255,1064,122,1047,487,1489,321,92,423,3986,1743,4860,1721,3985,270,191,1201,13970,2223,4630,2252,3804,214,285,1268,14670,1368,2766,1984,3339,185,385,1048,11066,828,1527,1435,2674,133,348,855,7806,509,1052,1223,2285,107,357,1828,7363,6791,15886,9150,18016,1514,1696,6878,59925
