POW_SA3_CODE_2021,OM_UIE_75ov_HW_0,OM_UIE_75ov_HW_1_19,OM_UIE_75ov_HW_20_29,OM_UIE_75ov_HW_30_34,OM_UIE_75ov_HW_35_39,OM_UIE_75ov_HW_40_44,OM_UIE_75ov_HW_45_49,OM_UIE_75ov_HW_50mor,OM_UIE_75ov_HW_NS,OM_UIE_75ov_Tot,OM_UIE_Tot_HW_0,OM_UIE_Tot_HW_1_19,OM_UIE_Tot_HW_20_29,OM_UIE_Tot_HW_30_34,OM_UIE_Tot_HW_35_39,OM_UIE_Tot_HW_40_44,OM_UIE_Tot_HW_45_49,OM_UIE_Tot_HW_50mor,OM_UIE_Tot_HW_NS,OM_UIE_Tot_Tot,CFW_15_19_HW_0,CFW_15_19_HW_1_19,CFW_15_19_HW_20_29,CFW_15_19_HW_30_34,CFW_15_19_HW_35_39,CFW_15_19_HW_40_44,CFW_15_19_HW_45_49,CFW_15_19_HW_50mor,CFW_15_19_HW_NS,CFW_15_19_Tot,CFW_20_24_HW_0,CFW_20_24_HW_1_19,CFW_20_24_HW_20_29,CFW_20_24_HW_30_34,CFW_20_24_HW_35_39,CFW_20_24_HW_40_44,CFW_20_24_HW_45_49,CFW_20_24_HW_50mor,CFW_20_24_HW_NS,CFW_20_24_Tot,CFW_25_29_HW_0,CFW_25_29_HW_1_19,CFW_25_29_HW_20_29,CFW_25_29_HW_30_34,CFW_25_29_HW_35_39,CFW_25_29_HW_40_44,CFW_25_29_HW_45_49,CFW_25_29_HW_50mor,CFW_25_29_HW_NS,CFW_25_29_Tot,CFW_30_34_HW_0,CFW_30_34_HW_1_19,CFW_30_34_HW_20_29,CFW_30_34_HW_30_34,CFW_30_34_HW_35_39,CFW_30_34_HW_40_44,CFW_30_34_HW_45_49,CFW_30_34_HW_50mor,CFW_30_34_HW_NS,CFW_30_34_Tot,CFW_35_39_HW_0,CFW_35_39_HW_1_19,CFW_35_39_HW_20_29,CFW_35_39_HW_30_34,CFW_35_39_HW_35_39,CFW_35_39_HW_40_44,CFW_35_39_HW_45_49,CFW_35_39_HW_50mor,CFW_35_39_HW_NS,CFW_35_39_Tot,CFW_40_44_HW_0,CFW_40_44_HW_1_19,CFW_40_44_HW_20_29,CFW_40_44_HW_30_34,CFW_40_44_HW_35_39,CFW_40_44_HW_40_44,CFW_40_44_HW_45_49,CFW_40_44_HW_50mor,CFW_40_44_HW_NS,CFW_40_44_Tot,CFW_45_49_HW_0,CFW_45_49_HW_1_19,CFW_45_49_HW_20_29,CFW_45_49_HW_30_34,CFW_45_49_HW_35_39,CFW_45_49_HW_40_44,CFW_45_49_HW_45_49,CFW_45_49_HW_50mor,CFW_45_49_HW_NS,CFW_45_49_Tot,CFW_50_54_HW_0,CFW_50_54_HW_1_19,CFW_50_54_HW_20_29,CFW_50_54_HW_30_34,CFW_50_54_HW_35_39,CFW_50_54_HW_40_44,CFW_50_54_HW_45_49,CFW_50_54_HW_50mor,CFW_50_54_HW_NS,CFW_50_54_Tot,CFW_55_59_HW_0,CFW_55_59_HW_1_19,CFW_55_59_HW_20_29,CFW_55_59_HW_30_34,CFW_55_59_HW_35_39,CFW_55_59_HW_40_44,CFW_55_59_HW_45_49,CFW_55_59_HW_50mor,CFW_55_59_HW_NS,CFW_55_59_Tot,CFW_60_64_HW_0,CFW_60_64_HW_1_19,CFW_60_64_HW_20_29,CFW_60_64_HW_30_34,CFW_60_64_HW_35_39,CFW_60_64_HW_40_44,CFW_60_64_HW_45_49,CFW_60_64_HW_50mor,CFW_60_64_HW_NS,CFW_60_64_Tot,CFW_65_69_HW_0,CFW_65_69_HW_1_19,CFW_65_69_HW_20_29,CFW_65_69_HW_30_34,CFW_65_69_HW_35_39,CFW_65_69_HW_40_44,CFW_65_69_HW_45_49,CFW_65_69_HW_50mor,CFW_65_69_HW_NS,CFW_65_69_Tot,CFW_70_74_HW_0,CFW_70_74_HW_1_19,CFW_70_74_HW_20_29,CFW_70_74_HW_30_34,CFW_70_74_HW_35_39,CFW_70_74_HW_40_44,CFW_70_74_HW_45_49,CFW_70_74_HW_50mor,CFW_70_74_HW_NS,CFW_70_74_Tot,CFW_75ov_HW_0,CFW_75ov_HW_1_19,CFW_75ov_HW_20_29,CFW_75ov_HW_30_34,CFW_75ov_HW_35_39,CFW_75ov_HW_40_44,CFW_75ov_HW_45_49,CFW_75ov_HW_50mor,CFW_75ov_HW_NS,CFW_75ov_Tot,CFW_Tot_HW_0,CFW_Tot_HW_1_19,CFW_Tot_HW_20_29,CFW_Tot_HW_30_34,CFW_Tot_HW_35_39,CFW_Tot_HW_40_44,CFW_Tot_HW_45_49,CFW_Tot_HW_50mor,CFW_Tot_HW_NS,CFW_Tot_Tot,St_Em_NS_15_19_HW_0,St_Em_NS_15_19_HW_1_19,St_Em_NS_15_19_HW_20_29,St_Em_NS_15_19_HW_30_34,St_Em_NS_15_19_HW_35_39,St_Em_NS_15_19_HW_40_44,St_Em_NS_15_19_HW_45_49,St_Em_NS_15_19_HW_50mor,St_Em_NS_15_19_HW_NS,St_Em_NS_15_19_Tot,St_Em_NS_20_24_HW_0,St_Em_NS_20_24_HW_1_19,St_Em_NS_20_24_HW_20_29,St_Em_NS_20_24_HW_30_34,St_Em_NS_20_24_HW_35_39,St_Em_NS_20_24_HW_40_44,St_Em_NS_20_24_HW_45_49,St_Em_NS_20_24_HW_50mor,St_Em_NS_20_24_HW_NS,St_Em_NS_20_24_Tot,St_Em_NS_25_29_HW_0,St_Em_NS_25_29_HW_1_19,St_Em_NS_25_29_HW_20_29,St_Em_NS_25_29_HW_30_34,St_Em_NS_25_29_HW_35_39,St_Em_NS_25_29_HW_40_44,St_Em_NS_25_29_HW_45_49,St_Em_NS_25_29_HW_50mor,St_Em_NS_25_29_HW_NS,St_Em_NS_25_29_Tot,St_Em_NS_30_34_HW_0,St_Em_NS_30_34_HW_1_19,St_Em_NS_30_34_HW_20_29,St_Em_NS_30_34_HW_30_34,St_Em_NS_30_34_HW_35_39,St_Em_NS_30_34_HW_40_44,St_Em_NS_30_34_HW_45_49,St_Em_NS_30_34_HW_50mor,St_Em_NS_30_34_HW_NS,St_Em_NS_30_34_Tot
50502,3,39,19,3,6,0,3,5,4,95,142,1329,846,582,513,903,305,805,77,5501,0,17,0,0,0,0,0,0,0,22,0,6,3,0,0,0,0,0,0,18,0,11,6,0,4,0,4,3,0,19,0,18,13,0,5,3,0,3,4,49,0,25,14,11,8,10,6,12,9,91,6,18,17,3,5,10,0,7,0,72,0,29,21,4,7,13,0,6,0,92,0,22,6,9,3,9,3,8,0,66,0,20,10,5,4,6,0,14,3,62,7,28,22,3,6,5,0,6,6,90,0,24,21,3,0,5,0,3,0,58,0,31,22,4,0,3,0,0,3,70,0,21,8,3,0,0,0,6,3,43,15,283,160,50,54,64,19,65,34,746,0,8,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,6,27,3,3,5,0,0,0,0,3,14,30,5,6,4,0,3,6,0,3,11,39
50503,0,18,10,3,0,4,0,0,0,45,153,1151,817,552,509,877,266,877,87,5286,0,16,0,0,0,0,0,0,0,19,0,4,4,0,0,0,0,0,0,14,0,14,7,0,0,5,0,0,3,28,0,34,13,8,0,4,6,5,3,74,0,31,15,3,12,12,7,4,0,90,0,34,11,6,3,10,0,6,3,80,0,32,16,0,10,12,0,12,3,86,5,22,17,7,4,12,0,20,3,82,4,17,17,4,4,6,0,19,5,82,4,27,10,6,5,16,0,10,4,89,0,29,7,3,0,4,0,7,0,48,0,24,10,5,0,0,0,0,0,43,0,16,3,5,0,0,0,0,3,32,24,298,133,58,35,93,18,95,26,771,0,6,5,0,0,0,0,0,0,9,0,0,0,3,3,0,0,0,9,17,3,0,0,0,0,0,0,0,5,18,0,4,5,5,7,8,0,5,12,33
50601,0,13,6,5,0,7,0,0,0,30,46,421,291,180,165,300,91,314,20,1832,0,10,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,5,0,3,0,0,0,3,0,0,0,8,0,8,11,8,0,0,0,0,3,27,0,13,3,4,0,6,0,4,0,24,3,16,3,4,0,3,0,0,0,33,0,9,4,3,6,3,0,0,0,26,0,6,5,0,0,4,0,3,0,18,0,5,8,0,0,0,0,4,0,27,0,7,9,0,0,9,0,0,0,25,0,4,5,0,0,0,0,4,0,15,0,8,3,0,0,3,0,0,0,12,0,6,0,5,0,0,0,0,0,19,8,96,48,25,7,29,4,31,10,247,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,3,14,0,0,0,3,4,0,0,0,0,8
50602,0,10,14,4,3,4,0,3,3,47,44,519,373,237,241,441,161,426,57,2501,0,4,3,0,0,0,0,0,0,13,3,7,0,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,10,0,14,4,0,3,6,0,7,5,37,0,6,8,0,0,12,4,0,4,44,0,8,0,0,0,10,0,6,9,36,0,0,6,6,5,6,0,4,0,28,0,9,6,0,0,0,0,7,4,34,3,17,6,0,7,3,0,4,0,41,0,12,3,3,4,3,3,3,5,34,6,6,0,5,0,0,0,8,5,23,0,14,3,0,0,0,0,0,0,18,5,20,5,0,0,0,0,0,4,28,17,115,50,22,17,51,10,48,29,357,0,0,0,0,0,0,0,0,4,4,0,4,0,4,0,0,0,0,6,18,0,3,5,0,0,0,0,0,6,19,0,3,0,3,9,0,0,3,22,40
50603,0,26,10,0,0,6,0,0,4,47,51,598,508,277,311,502,172,450,64,2933,0,19,0,0,0,0,0,0,0,18,0,5,5,0,0,5,0,4,0,15,0,11,0,0,3,0,0,0,0,13,0,10,11,3,7,7,0,3,8,47,3,10,6,4,4,7,0,6,5,51,0,18,7,4,9,5,0,8,0,52,5,15,5,7,3,13,0,7,0,48,0,13,3,5,5,6,0,14,7,50,5,15,8,6,6,4,9,8,6,64,0,18,0,0,0,5,0,4,6,33,5,17,9,4,3,3,0,3,0,43,5,26,9,4,4,0,0,3,3,46,3,23,5,4,0,0,0,0,3,44,20,195,69,40,36,64,12,63,34,537,0,0,4,0,5,0,0,0,6,9,0,3,6,5,4,0,0,0,8,24,0,0,3,0,5,5,0,3,16,30,0,3,3,4,4,5,4,4,7,37
50604,0,13,11,6,0,3,0,0,0,31,41,523,391,227,208,401,130,359,43,2327,0,8,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,7,3,5,6,4,0,0,0,0,0,17,0,11,4,3,0,4,0,3,0,31,3,20,9,4,0,12,0,11,0,55,0,15,7,4,3,3,0,0,0,38,0,19,3,3,0,8,0,6,0,40,0,3,4,0,4,0,3,8,0,29,0,20,0,4,6,0,0,9,0,40,5,13,0,5,0,0,0,0,3,31,0,8,13,5,3,4,0,0,0,30,0,8,10,0,4,4,0,3,0,23,0,4,5,0,0,0,0,0,0,13,10,138,60,28,21,38,7,45,18,367,0,0,0,0,0,0,0,0,4,7,0,6,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,3,11,0,3,0,0,4,3,0,3,3,19
50605,0,11,4,0,5,5,0,5,3,30,36,374,220,164,144,236,74,225,18,1493,0,12,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,6,0,14,3,0,5,0,0,3,0,24,0,9,4,3,3,0,0,4,0,30,0,10,3,5,3,4,0,3,0,29,0,8,0,3,0,0,0,7,0,28,0,5,4,7,3,7,0,8,0,29,0,13,3,0,0,5,0,12,0,36,4,10,4,0,0,4,0,7,0,27,6,17,4,0,0,3,0,0,0,36,0,16,0,4,0,0,0,5,3,27,0,3,7,0,0,0,0,0,0,17,9,121,39,23,18,20,7,43,10,287,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,5,11
50606,0,0,3,7,0,0,0,0,0,16,20,174,129,76,69,154,31,173,22,850,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,0,15,0,10,3,4,0,0,0,3,0,16,0,8,4,0,5,0,0,5,0,22,0,5,0,0,0,0,0,4,0,9,0,3,3,3,0,3,0,4,0,21,0,10,4,0,3,0,0,5,0,23,3,4,0,0,3,0,0,5,0,13,4,8,0,0,0,4,0,4,0,31,0,8,0,0,0,0,7,0,0,15,0,7,0,4,0,3,0,3,0,12,0,3,3,0,4,0,0,0,0,18,11,78,37,16,16,17,4,39,8,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,3
50607,0,14,5,0,0,0,0,0,0,25,29,307,196,104,90,176,53,146,5,1107,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,4,0,4,0,0,0,0,0,0,0,9,0,7,4,7,4,6,0,0,0,22,0,5,0,0,0,0,0,0,0,12,0,4,4,5,0,3,0,0,0,11,0,6,0,5,0,0,0,6,0,18,0,3,7,0,0,7,0,0,0,12,3,5,3,0,0,11,0,0,0,19,0,12,8,3,0,0,0,0,0,19,0,9,4,0,0,0,0,0,0,19,0,11,0,5,0,0,0,0,3,23,4,69,31,12,11,28,6,11,3,172,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,3,12,0,0,0,0,3,0,0,0,0,7
50701,0,21,3,4,3,6,0,0,0,36,70,690,482,312,307,515,170,540,55,3132,0,5,0,0,0,0,0,0,0,10,0,6,0,0,3,0,0,0,0,8,3,3,0,0,0,4,0,4,0,12,6,11,5,0,0,0,0,4,0,28,0,14,16,4,0,7,3,11,0,55,0,15,20,6,3,8,3,6,0,68,3,17,4,12,0,4,0,13,3,57,3,12,12,5,4,8,3,7,0,57,5,21,9,5,4,7,0,10,5,63,0,21,6,7,3,8,5,9,0,60,5,23,7,5,0,3,0,0,0,46,0,14,3,4,8,5,0,0,0,27,0,12,3,0,0,5,0,4,0,22,28,182,83,46,32,56,20,66,14,519,0,4,3,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,9,0,0,0,3,0,0,3,6,5,16,0,5,0,0,0,0,0,0,7,20
50702,0,25,16,4,3,5,0,0,0,51,74,501,374,238,204,360,106,324,24,2216,0,4,0,0,0,0,0,0,0,6,0,5,4,0,0,0,0,0,0,11,0,5,0,0,0,3,0,0,0,3,0,9,3,0,0,0,0,0,0,12,0,9,8,3,3,4,0,7,0,31,0,0,3,0,0,5,0,0,0,10,0,11,6,0,0,4,3,10,0,27,0,12,3,3,6,4,0,8,4,37,3,9,0,7,4,8,9,6,0,42,0,9,9,8,0,3,0,8,0,44,0,15,3,0,0,3,0,8,0,32,0,8,7,5,0,0,0,0,3,24,0,14,4,0,0,7,0,3,0,34,9,114,59,26,19,35,13,40,10,317,0,5,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,0,5,0,3,0,0,5,14,0,0,0,0,0,0,0,0,0,9
50703,0,0,0,0,0,0,0,0,0,5,20,182,124,64,84,138,33,163,12,822,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,4,0,0,0,0,3,19,0,4,0,3,0,0,0,0,0,12,0,5,4,0,6,0,0,4,0,25,0,3,3,0,0,5,0,7,0,15,0,8,7,0,0,0,0,5,0,19,0,0,0,0,0,0,0,0,0,7,0,3,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,3,5,47,16,13,5,15,0,19,9,133,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,3
50704,0,36,16,4,3,5,0,3,0,64,62,810,545,329,259,428,130,378,38,2989,0,9,0,0,0,0,0,0,0,17,0,3,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,5,0,13,0,9,10,0,0,0,0,0,0,33,0,16,3,3,4,3,0,3,9,43,0,10,11,0,0,4,0,4,0,35,0,16,10,6,4,8,0,4,3,47,0,19,15,3,0,10,0,12,0,60,5,22,8,4,0,5,0,6,0,50,0,23,9,3,0,5,3,9,0,52,0,22,9,3,0,6,0,4,0,50,0,38,8,0,3,0,0,0,0,59,3,12,11,5,0,0,0,3,0,38,12,214,87,41,17,41,6,57,17,491,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,9,3,6,4,0,0,0,0,0,4,20
50705,0,7,3,3,0,4,0,0,0,24,77,619,444,262,242,442,121,401,32,2638,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,12,0,8,4,0,0,0,0,0,0,10,5,9,3,3,0,0,0,0,0,26,3,10,4,4,3,4,0,8,0,42,0,11,3,5,0,8,0,3,0,33,4,20,0,0,0,5,0,9,0,43,0,9,3,3,6,5,0,8,0,44,6,15,8,5,0,7,3,9,0,52,3,19,7,4,0,4,0,0,0,38,0,7,3,5,0,4,0,4,0,26,0,15,0,0,0,0,0,3,0,22,4,9,3,0,0,0,0,0,0,18,24,142,55,32,18,40,9,50,11,369,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,7,0,0,6,0,3,0,0,4,5,18,0,0,5,0,0,4,0,0,3,16
50901,15,33,27,8,5,16,7,19,5,134,133,503,373,263,203,507,190,883,55,3120,4,17,3,0,0,0,0,0,0,32,0,0,3,0,3,0,0,0,0,14,9,4,3,0,0,0,0,8,0,27,4,18,8,4,0,10,0,12,3,59,0,21,10,3,7,6,0,19,0,63,0,11,17,0,0,8,5,23,0,79,5,12,4,7,6,14,8,35,4,96,4,14,3,15,6,11,5,29,0,97,11,25,19,11,8,21,4,32,0,126,4,23,16,12,10,13,9,47,3,136,4,27,28,9,4,18,0,28,6,130,18,39,17,5,3,23,6,30,5,148,17,33,15,15,4,10,0,10,9,103,67,252,152,73,51,139,45,279,37,1094,0,4,0,0,0,0,0,0,5,8,3,5,3,0,3,0,3,0,0,19,0,3,0,4,0,0,0,0,5,20,0,6,0,0,5,3,0,0,0,17
50902,8,25,17,16,0,18,3,27,0,119,106,359,294,173,154,357,123,898,32,2500,4,19,11,0,0,0,0,5,3,36,0,3,0,0,0,0,0,6,0,16,0,10,4,0,0,0,0,4,0,24,3,14,3,0,0,3,3,17,3,42,0,19,8,4,6,5,0,33,4,79,8,17,13,0,0,9,0,31,3,78,0,13,5,4,0,16,4,39,4,90,3,19,17,3,0,17,5,53,6,130,10,28,15,14,0,23,12,66,0,169,11,40,25,6,10,19,7,61,7,191,14,33,22,19,4,15,5,48,5,162,4,32,24,9,4,7,9,37,8,144,6,35,37,10,4,16,3,31,13,164,60,285,185,80,34,150,50,427,65,1333,0,0,0,0,0,5,0,0,3,10,0,0,3,0,0,0,0,5,4,11,0,0,0,0,0,5,0,4,3,13,0,0,5,0,0,6,3,0,9,15
50903,4,10,12,8,0,11,4,15,0,67,66,125,115,67,59,206,81,520,16,1266,0,7,6,0,0,0,0,4,3,17,0,7,0,0,0,0,0,7,0,14,0,5,0,0,0,0,0,5,0,15,0,14,4,3,0,3,0,13,0,38,0,9,4,0,3,7,0,14,0,43,0,3,5,5,0,4,0,13,0,34,0,3,4,7,5,10,3,23,0,61,3,5,7,7,3,7,0,39,4,73,0,10,6,6,0,8,6,34,0,75,0,14,8,0,10,20,6,33,0,89,4,17,17,8,3,14,6,22,0,94,5,13,14,3,5,4,6,26,4,77,4,12,14,6,0,14,0,18,4,72,23,122,93,46,33,95,31,239,28,709,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,4,4,8
51001,0,0,4,0,0,0,0,5,0,12,19,83,81,52,54,114,37,203,11,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,0,3,0,0,6,0,0,0,0,6,0,8,0,0,0,0,0,0,0,3,0,14,0,0,0,3,0,7,0,8,5,24,0,4,0,0,0,3,0,3,0,12,0,0,0,0,0,0,4,3,3,19,0,6,3,0,0,0,0,8,0,13,0,4,0,0,0,0,0,0,0,16,0,3,0,0,0,0,0,4,0,13,3,8,0,0,4,0,0,3,0,14,7,32,18,8,5,18,4,45,10,154,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,3,0,6,0,0,0,0,4,0,0,3,8,19
51002,0,0,0,0,0,0,0,0,0,0,34,63,19,22,22,45,18,126,11,358,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,5,0,0,5,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,10,0,3,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,8,5,5,5,0,23,0,66,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,5,3,10,0,0,0,0,0,0,0,3,4,14,0,0,0,0,3,0,0,5,4,19
51003,0,5,0,0,0,0,0,0,0,5,23,82,47,36,27,59,21,141,10,448,0,4,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,7,4,15,4,3,0,0,0,0,0,3,0,9,0,4,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,3,3,9,21,8,3,7,6,0,24,3,89,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,4,7,3,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,5,0,6
51101,0,7,0,4,0,0,0,9,5,28,45,105,64,59,41,123,51,269,10,776,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,12,0,12,3,3,0,0,0,5,0,22,0,13,0,0,0,3,0,7,0,22,0,3,5,0,0,5,0,11,0,21,3,7,0,0,0,0,0,15,0,35,0,3,5,0,0,6,0,17,0,35,0,8,0,0,0,3,0,12,6,30,0,7,10,0,0,7,3,12,0,39,0,3,7,3,0,0,0,11,0,32,0,7,3,0,0,0,0,8,0,19,4,8,3,0,0,3,0,15,0,30,14,71,36,12,0,37,17,98,6,298,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,8,0,9
51102,0,3,0,0,0,0,0,3,0,16,14,44,35,19,24,101,26,140,5,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,13,0,3,0,0,0,4,0,5,0,7,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,4,0,5,3,0,0,0,0,0,0,11,0,7,3,0,0,5,0,9,0,14,0,0,3,0,0,0,0,0,0,16,5,0,0,0,0,0,0,8,0,12,0,3,0,0,0,0,0,3,0,7,3,31,12,6,4,11,6,33,3,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0
51103,0,0,0,0,0,0,0,8,0,7,26,80,68,45,62,97,47,189,17,623,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,0,0,8,0,6,0,0,0,0,0,0,0,11,0,5,5,0,0,0,0,0,0,9,0,3,5,0,0,4,0,5,0,13,0,0,0,0,0,0,0,4,0,15,0,4,0,4,0,0,0,7,0,22,0,7,4,0,0,0,0,6,4,18,0,5,8,0,0,3,0,0,0,14,0,4,0,0,0,0,0,5,4,16,0,7,0,0,0,0,0,0,0,11,4,0,3,0,0,0,0,0,0,15,5,39,27,15,13,10,0,35,13,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,5,3,6,0,0,0,0,0,3,0,3,4,8
51104,0,12,13,8,0,11,3,12,4,62,56,253,229,173,158,277,128,552,17,1843,0,15,0,6,0,5,0,0,0,26,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,3,0,15,0,7,4,0,4,5,0,9,0,24,4,14,4,4,3,3,0,14,0,59,0,8,7,0,0,7,0,17,0,48,0,13,3,4,6,9,3,19,0,55,0,13,13,4,3,6,0,39,0,79,3,27,13,5,8,9,0,29,3,88,8,21,20,6,3,11,5,39,0,109,6,31,17,3,0,17,0,25,4,94,0,27,13,10,3,13,0,10,4,74,4,15,10,3,3,9,0,11,5,75,33,185,93,43,37,94,13,218,29,740,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,4,3,11,0,0,4,0,0,3,0,4,4,16,5,0,0,0,0,0,0,5,5,9
59797,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,4,6,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59999,30,86,28,12,9,20,9,6,9,193,717,4321,2731,1860,1593,2946,826,2179,169,17340,0,21,6,0,0,0,0,0,5,39,5,9,0,0,0,0,4,3,0,24,9,17,6,0,0,0,0,3,3,46,8,27,7,4,4,11,0,9,0,64,5,33,13,5,0,11,3,8,3,87,4,29,9,4,6,8,0,7,0,75,6,24,10,8,4,3,3,24,3,86,17,30,11,0,3,17,4,10,4,95,15,30,11,0,0,11,3,14,0,105,25,39,15,7,8,9,0,15,0,122,20,49,15,7,0,9,5,12,5,116,17,36,9,9,0,7,0,4,5,93,17,40,11,5,4,7,0,6,8,94,147,383,135,55,41,90,22,126,48,1043,0,7,0,0,3,0,0,0,0,14,3,4,7,0,5,5,4,3,10,40,5,3,6,0,4,7,6,10,7,52,3,7,5,8,3,15,5,0,14,63
