POW_SA3_CODE_2021,FTS_NNI_Mng,FTS_NNI_Pro,FTS_NNI_TecTW,FTS_NNI_CoPSW,FTS_NNI_ClAW,FTS_NNI_SWks,FTS_NNI_MaOpDv,FTS_NNI_Lab,FTS_NNI_IDNS,FTS_NNI_Tot,FTS_1_149_Mng,FTS_1_149_Pro,FTS_1_149_TecTW,FTS_1_149_CoPSW,FTS_1_149_ClAW,FTS_1_149_SWks,FTS_1_149_MaOpDv,FTS_1_149_Lab,FTS_1_149_IDNS,FTS_1_149_Tot,FTS_150_299_Mng,FTS_150_299_Pro,FTS_150_299_TecTW,FTS_150_299_CoPSW,FTS_150_299_ClAW,FTS_150_299_SWks,FTS_150_299_MaOpDv,FTS_150_299_Lab,FTS_150_299_IDNS,FTS_150_299_Tot,FTS_300_399_Mng,FTS_300_399_Pro,FTS_300_399_TecTW,FTS_300_399_CoPSW,FTS_300_399_ClAW,FTS_300_399_SWks,FTS_300_399_MaOpDv,FTS_300_399_Lab,FTS_300_399_IDNS,FTS_300_399_Tot,FTS_400_499_Mng,FTS_400_499_Pro,FTS_400_499_TecTW,FTS_400_499_CoPSW,FTS_400_499_ClAW,FTS_400_499_SWks,FTS_400_499_MaOpDv,FTS_400_499_Lab,FTS_400_499_IDNS,FTS_400_499_Tot,FTS_500_649_Mng,FTS_500_649_Pro,FTS_500_649_TecTW,FTS_500_649_CoPSW,FTS_500_649_ClAW,FTS_500_649_SWks,FTS_500_649_MaOpDv,FTS_500_649_Lab,FTS_500_649_IDNS,FTS_500_649_Tot,FTS_650_799_Mng,FTS_650_799_Pro,FTS_650_799_TecTW,FTS_650_799_CoPSW,FTS_650_799_ClAW,FTS_650_799_SWks,FTS_650_799_MaOpDv,FTS_650_799_Lab,FTS_650_799_IDNS,FTS_650_799_Tot,FTS_800_999_Mng,FTS_800_999_Pro,FTS_800_999_TecTW,FTS_800_999_CoPSW,FTS_800_999_ClAW,FTS_800_999_SWks,FTS_800_999_MaOpDv,FTS_800_999_Lab,FTS_800_999_IDNS,FTS_800_999_Tot,FTS_1000_1249_Mng,FTS_1000_1249_Pro,FTS_1000_1249_TecTW,FTS_1000_1249_CoPSW,FTS_1000_1249_ClAW,FTS_1000_1249_SWks,FTS_1000_1249_MaOpDv,FTS_1000_1249_Lab,FTS_1000_1249_IDNS,FTS_1000_1249_Tot,FTS_1250_1499_Mng,FTS_1250_1499_Pro,FTS_1250_1499_TecTW,FTS_1250_1499_CoPSW,FTS_1250_1499_ClAW,FTS_1250_1499_SWks,FTS_1250_1499_MaOpDv,FTS_1250_1499_Lab,FTS_1250_1499_IDNS,FTS_1250_1499_Tot,FTS_1500_1749_Mng,FTS_1500_1749_Pro,FTS_1500_1749_TecTW,FTS_1500_1749_CoPSW,FTS_1500_1749_ClAW,FTS_1500_1749_SWks,FTS_1500_1749_MaOpDv,FTS_1500_1749_Lab,FTS_1500_1749_IDNS,FTS_1500_1749_Tot,FTS_1750_1999_Mng,FTS_1750_1999_Pro,FTS_1750_1999_TecTW,FTS_1750_1999_CoPSW,FTS_1750_1999_ClAW,FTS_1750_1999_SWks,FTS_1750_1999_MaOpDv,FTS_1750_1999_Lab,FTS_1750_1999_IDNS,FTS_1750_1999_Tot,FTS_2000_2999_Mng,FTS_2000_2999_Pro,FTS_2000_2999_TecTW,FTS_2000_2999_CoPSW,FTS_2000_2999_ClAW,FTS_2000_2999_SWks,FTS_2000_2999_MaOpDv,FTS_2000_2999_Lab,FTS_2000_2999_IDNS,FTS_2000_2999_Tot,FTS_3000_3499_Mng,FTS_3000_3499_Pro,FTS_3000_3499_TecTW,FTS_3000_3499_CoPSW,FTS_3000_3499_ClAW,FTS_3000_3499_SWks,FTS_3000_3499_MaOpDv,FTS_3000_3499_Lab,FTS_3000_3499_IDNS,FTS_3000_3499_Tot,FTS_3500mo_Mng,FTS_3500mo_Pro,FTS_3500mo_TecTW,FTS_3500mo_CoPSW,FTS_3500mo_ClAW,FTS_3500mo_SWks,FTS_3500mo_MaOpDv,FTS_3500mo_Lab,FTS_3500mo_IDNS,FTS_3500mo_Tot,FTS_PINS_Mng,FTS_PINS_Pro,FTS_PINS_TecTW,FTS_PINS_CoPSW,FTS_PINS_ClAW,FTS_PINS_SWks,FTS_PINS_MaOpDv,FTS_PINS_Lab,FTS_PINS_IDNS,FTS_PINS_Tot,FTS_Tot_Mng,FTS_Tot_Pro,FTS_Tot_TecTW,FTS_Tot_CoPSW,FTS_Tot_ClAW,FTS_Tot_SWks,FTS_Tot_MaOpDv,FTS_Tot_Lab,FTS_Tot_IDNS,FTS_Tot_Tot,PTS_NNI_Mng,PTS_NNI_Pro,PTS_NNI_TecTW,PTS_NNI_CoPSW,PTS_NNI_ClAW,PTS_NNI_SWks,PTS_NNI_MaOpDv,PTS_NNI_Lab,PTS_NNI_IDNS,PTS_NNI_Tot,PTS_1_149_Mng,PTS_1_149_Pro,PTS_1_149_TecTW,PTS_1_149_CoPSW,PTS_1_149_ClAW,PTS_1_149_SWks,PTS_1_149_MaOpDv,PTS_1_149_Lab,PTS_1_149_IDNS,PTS_1_149_Tot,PTS_150_299_Mng,PTS_150_299_Pro,PTS_150_299_TecTW,PTS_150_299_CoPSW,PTS_150_299_ClAW,PTS_150_299_SWks,PTS_150_299_MaOpDv,PTS_150_299_Lab,PTS_150_299_IDNS,PTS_150_299_Tot
50703,0,0,0,0,0,6,0,5,0,12,0,7,7,42,9,125,4,63,4,253,0,3,3,14,0,67,4,40,0,133,0,5,4,15,0,21,3,18,0,65,0,0,0,18,3,3,4,8,0,44,0,0,0,13,4,12,0,7,0,46,0,5,11,5,0,4,0,3,0,27,0,3,8,8,0,0,0,7,0,24,0,0,7,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,28,44,110,21,237,30,153,11,636,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,5,0,0,3,3,0,8,0,0,0,18
50704,0,5,5,10,0,15,3,6,0,36,11,67,22,276,34,602,25,327,12,1383,6,42,12,200,47,417,13,152,5,901,9,28,10,128,30,198,11,80,0,497,11,22,16,93,29,144,11,43,0,371,5,14,13,103,22,102,14,59,0,339,6,10,26,42,17,42,5,19,0,169,7,14,12,30,15,25,0,8,0,114,0,6,0,25,13,3,0,9,0,60,0,8,5,10,0,0,3,0,0,22,0,0,0,0,0,0,4,5,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,15,0,0,9,43,62,219,128,931,214,1564,90,709,36,3950,0,0,0,0,0,0,0,0,0,0,0,6,4,5,0,16,5,12,0,39,0,9,5,16,4,38,3,7,0,77
50705,0,0,0,6,0,29,0,12,0,52,9,26,9,196,18,582,18,335,15,1207,10,10,13,95,13,308,38,180,8,687,0,15,15,64,13,113,17,48,0,276,4,6,7,43,7,68,7,30,0,172,3,4,14,52,4,61,0,19,5,167,9,0,8,26,5,41,5,11,0,105,3,3,11,13,4,8,0,0,0,45,3,0,3,9,0,5,0,0,0,33,0,0,8,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,20,43,68,90,518,62,1215,90,649,31,2762,0,0,0,0,0,0,0,4,0,6,0,3,0,12,0,20,0,5,3,46,0,0,6,15,0,24,0,16,0,71
50901,0,0,0,6,0,7,0,11,3,26,7,8,6,100,13,231,5,165,12,538,0,0,0,42,4,93,7,63,3,212,0,0,0,4,0,21,0,16,0,53,0,0,3,13,0,7,0,11,0,40,0,4,14,15,0,6,0,3,0,43,0,0,4,8,0,0,0,3,0,15,0,0,3,8,0,5,0,0,0,17,0,0,0,0,3,0,0,0,0,11,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,9,11,20,44,214,20,366,22,274,26,993,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,10,0,21,0,0,0,9,0,5,0,0,0,18
50902,8,0,0,4,0,3,0,12,0,32,6,0,13,37,13,119,3,85,7,283,0,0,3,16,0,40,3,26,6,95,0,0,5,7,0,6,0,15,0,29,0,0,4,0,0,9,0,0,0,21,0,0,9,4,0,6,0,7,0,32,3,0,4,6,3,6,4,4,0,23,0,3,11,4,0,0,0,0,0,18,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,12,46,82,20,189,23,156,18,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,3,0,7
50903,0,0,0,0,0,0,0,0,0,7,6,0,0,9,7,22,3,28,8,81,3,0,0,4,0,13,3,6,0,34,0,0,0,4,0,0,3,0,0,12,0,0,3,0,0,0,0,0,0,8,0,0,0,6,0,0,0,0,0,14,0,0,3,5,0,3,0,0,0,19,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,8,0,15,40,12,50,16,44,13,191,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
51001,0,0,0,0,0,4,0,3,0,7,0,0,9,36,3,90,0,47,4,187,0,0,0,9,3,25,0,10,3,61,0,0,4,3,0,5,0,3,0,13,0,0,0,0,3,6,0,3,0,11,0,0,4,4,0,3,0,0,0,10,0,0,10,3,0,0,0,0,0,20,0,0,0,6,0,0,0,0,0,14,0,0,0,5,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,4,31,81,17,135,5,73,5,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,6
51002,0,0,0,0,0,0,0,0,0,12,0,3,6,19,7,47,0,32,4,121,0,0,0,18,0,23,0,26,3,76,0,0,0,3,0,11,4,3,0,24,0,0,3,0,0,4,0,4,0,21,0,0,4,4,0,0,0,3,4,13,0,0,0,0,0,0,0,3,0,7,0,0,3,0,0,0,0,0,0,9,0,0,9,3,0,4,0,0,0,15,0,4,17,0,0,0,0,0,0,24,0,0,6,3,3,0,0,5,0,13,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,10,3,12,51,47,18,95,16,81,17,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
51003,0,0,0,0,0,4,0,8,0,14,3,0,10,34,9,106,6,71,8,244,4,0,5,17,9,53,0,29,3,113,0,0,0,4,0,8,0,6,0,17,0,0,0,5,0,0,0,0,0,16,0,0,4,0,0,0,0,4,0,9,0,0,7,3,3,0,0,0,0,13,0,0,8,5,0,0,0,0,0,15,0,0,3,0,5,0,0,0,0,16,0,0,6,0,0,0,0,6,0,6,0,0,5,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,11,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,11,14,56,70,26,178,10,121,14,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51101,0,0,0,0,0,3,0,4,0,8,4,0,4,19,0,59,4,42,5,135,0,0,0,11,0,23,0,12,0,52,0,0,0,5,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,8,0,0,3,6,5,0,0,0,0,15,0,0,10,0,0,4,0,0,0,15,0,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,5,6,19,33,8,104,14,58,4,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4
51102,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,28,0,12,0,58,0,0,0,3,0,10,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,7,22,3,43,3,16,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
51103,0,0,0,6,0,9,0,4,4,18,0,4,6,36,10,133,4,66,0,268,0,0,0,14,0,43,5,25,4,93,0,3,0,8,6,10,0,9,0,37,0,0,0,3,0,4,0,6,0,14,0,0,7,5,7,0,0,0,0,20,0,7,9,5,7,4,0,0,0,30,0,6,5,3,6,0,5,4,0,26,0,4,8,3,0,0,0,0,0,22,0,3,12,3,0,0,0,0,0,16,0,0,4,0,0,0,5,0,0,6,0,0,10,0,0,0,0,0,0,15,0,0,9,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,35,72,81,34,206,23,113,9,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6
51104,0,0,0,7,0,8,0,12,7,32,3,8,14,108,5,230,6,131,6,511,3,3,7,33,0,92,9,55,0,197,0,4,0,14,0,13,0,9,0,39,0,0,0,7,0,12,0,6,3,36,0,0,10,16,4,7,0,4,0,50,0,0,16,12,3,3,0,7,0,41,0,0,10,4,0,0,0,0,0,20,0,3,3,8,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,10,0,3,5,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,13,5,25,65,206,19,370,21,224,20,959,0,0,0,0,0,0,0,0,3,8,0,0,0,0,4,5,0,0,0,15,0,0,0,9,0,9,0,10,0,29
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59999,0,0,0,11,0,0,5,14,5,41,0,96,12,267,16,64,24,133,11,633,0,79,23,139,12,34,34,62,5,388,4,36,16,104,8,21,20,31,9,245,0,23,22,74,0,11,22,29,3,189,0,16,36,77,14,14,24,22,0,207,0,11,19,46,4,9,11,12,5,124,0,8,19,26,4,3,19,9,0,91,0,6,11,11,0,0,12,5,0,44,0,0,11,9,0,0,3,0,0,27,0,0,3,3,0,0,3,0,0,15,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,7,0,6,10,22,11,290,171,779,70,165,179,317,49,2037,0,0,0,0,5,0,0,0,0,8,0,3,4,13,0,5,0,5,0,38,0,10,9,20,3,10,3,12,0,59
