POW_SA3_CODE_2021,CoPSW_1250_1499_H_0,CoPSW_1250_1499_H_1_19,CoPSW_1250_1499_H_20_29,CoPSW_1250_1499_H_30_34,CoPSW_1250_1499_H_35_39,CoPSW_1250_1499_H_40_44,CoPSW_1250_1499_H_45_49,CoPSW_1250_1499_H_50ov,CoPSW_1250_1499_H_NS,CoPSW_1250_1499_H_Tot,CoPSW_1500_1749_H_0,CoPSW_1500_1749_H_1_19,CoPSW_1500_1749_H_20_29,CoPSW_1500_1749_H_30_34,CoPSW_1500_1749_H_35_39,CoPSW_1500_1749_H_40_44,CoPSW_1500_1749_H_45_49,CoPSW_1500_1749_H_50ov,CoPSW_1500_1749_H_NS,CoPSW_1500_1749_H_Tot,CoPSW_1750_1999_H_0,CoPSW_1750_1999_H_1_19,CoPSW_1750_1999_H_20_29,CoPSW_1750_1999_H_30_34,CoPSW_1750_1999_H_35_39,CoPSW_1750_1999_H_40_44,CoPSW_1750_1999_H_45_49,CoPSW_1750_1999_H_50ov,CoPSW_1750_1999_H_NS,CoPSW_1750_1999_H_Tot,CoPSW_2000_2999_H_0,CoPSW_2000_2999_H_1_19,CoPSW_2000_2999_H_20_29,CoPSW_2000_2999_H_30_34,CoPSW_2000_2999_H_35_39,CoPSW_2000_2999_H_40_44,CoPSW_2000_2999_H_45_49,CoPSW_2000_2999_H_50ov,CoPSW_2000_2999_H_NS,CoPSW_2000_2999_H_Tot,CoPSW_3000_3499_H_0,CoPSW_3000_3499_H_1_19,CoPSW_3000_3499_H_20_29,CoPSW_3000_3499_H_30_34,CoPSW_3000_3499_H_35_39,CoPSW_3000_3499_H_40_44,CoPSW_3000_3499_H_45_49,CoPSW_3000_3499_H_50ov,CoPSW_3000_3499_H_NS,CoPSW_3000_3499_H_Tot,CoPSW_3500mo_H_0,CoPSW_3500mo_H_1_19,CoPSW_3500mo_H_20_29,CoPSW_3500mo_H_30_34,CoPSW_3500mo_H_35_39,CoPSW_3500mo_H_40_44,CoPSW_3500mo_H_45_49,CoPSW_3500mo_H_50ov,CoPSW_3500mo_H_NS,CoPSW_3500mo_H_Tot,CoPSW_PINS_H_0,CoPSW_PINS_H_1_19,CoPSW_PINS_H_20_29,CoPSW_PINS_H_30_34,CoPSW_PINS_H_35_39,CoPSW_PINS_H_40_44,CoPSW_PINS_H_45_49,CoPSW_PINS_H_50ov,CoPSW_PINS_H_NS,CoPSW_PINS_H_Tot,CoPSW_Tot_H_0,CoPSW_Tot_H_1_19,CoPSW_Tot_H_20_29,CoPSW_Tot_H_30_34,CoPSW_Tot_H_35_39,CoPSW_Tot_H_40_44,CoPSW_Tot_H_45_49,CoPSW_Tot_H_50ov,CoPSW_Tot_H_NS,CoPSW_Tot_H_Tot,ClAW_NNI_H_0,ClAW_NNI_H_1_19,ClAW_NNI_H_20_29,ClAW_NNI_H_30_34,ClAW_NNI_H_35_39,ClAW_NNI_H_40_44,ClAW_NNI_H_45_49,ClAW_NNI_H_50ov,ClAW_NNI_H_NS,ClAW_NNI_H_Tot,ClAW_1_149_H_0,ClAW_1_149_H_1_19,ClAW_1_149_H_20_29,ClAW_1_149_H_30_34,ClAW_1_149_H_35_39,ClAW_1_149_H_40_44,ClAW_1_149_H_45_49,ClAW_1_149_H_50ov,ClAW_1_149_H_NS,ClAW_1_149_H_Tot,ClAW_150_299_H_0,ClAW_150_299_H_1_19,ClAW_150_299_H_20_29,ClAW_150_299_H_30_34,ClAW_150_299_H_35_39,ClAW_150_299_H_40_44,ClAW_150_299_H_45_49,ClAW_150_299_H_50ov,ClAW_150_299_H_NS,ClAW_150_299_H_Tot,ClAW_300_399_H_0,ClAW_300_399_H_1_19,ClAW_300_399_H_20_29,ClAW_300_399_H_30_34,ClAW_300_399_H_35_39,ClAW_300_399_H_40_44,ClAW_300_399_H_45_49,ClAW_300_399_H_50ov,ClAW_300_399_H_NS,ClAW_300_399_H_Tot,ClAW_400_499_H_0,ClAW_400_499_H_1_19,ClAW_400_499_H_20_29,ClAW_400_499_H_30_34,ClAW_400_499_H_35_39,ClAW_400_499_H_40_44,ClAW_400_499_H_45_49,ClAW_400_499_H_50ov,ClAW_400_499_H_NS,ClAW_400_499_H_Tot,ClAW_500_649_H_0,ClAW_500_649_H_1_19,ClAW_500_649_H_20_29,ClAW_500_649_H_30_34,ClAW_500_649_H_35_39,ClAW_500_649_H_40_44,ClAW_500_649_H_45_49,ClAW_500_649_H_50ov,ClAW_500_649_H_NS,ClAW_500_649_H_Tot,ClAW_650_799_H_0,ClAW_650_799_H_1_19,ClAW_650_799_H_20_29,ClAW_650_799_H_30_34,ClAW_650_799_H_35_39,ClAW_650_799_H_40_44,ClAW_650_799_H_45_49,ClAW_650_799_H_50ov,ClAW_650_799_H_NS,ClAW_650_799_H_Tot,ClAW_800_999_H_0,ClAW_800_999_H_1_19,ClAW_800_999_H_20_29,ClAW_800_999_H_30_34,ClAW_800_999_H_35_39,ClAW_800_999_H_40_44,ClAW_800_999_H_45_49,ClAW_800_999_H_50ov,ClAW_800_999_H_NS,ClAW_800_999_H_Tot,ClAW_1000_1249_H_0,ClAW_1000_1249_H_1_19,ClAW_1000_1249_H_20_29,ClAW_1000_1249_H_30_34,ClAW_1000_1249_H_35_39,ClAW_1000_1249_H_40_44,ClAW_1000_1249_H_45_49,ClAW_1000_1249_H_50ov,ClAW_1000_1249_H_NS,ClAW_1000_1249_H_Tot,ClAW_1250_1499_H_0,ClAW_1250_1499_H_1_19,ClAW_1250_1499_H_20_29,ClAW_1250_1499_H_30_34,ClAW_1250_1499_H_35_39,ClAW_1250_1499_H_40_44,ClAW_1250_1499_H_45_49,ClAW_1250_1499_H_50ov,ClAW_1250_1499_H_NS,ClAW_1250_1499_H_Tot,ClAW_1500_1749_H_0,ClAW_1500_1749_H_1_19,ClAW_1500_1749_H_20_29,ClAW_1500_1749_H_30_34,ClAW_1500_1749_H_35_39,ClAW_1500_1749_H_40_44,ClAW_1500_1749_H_45_49,ClAW_1500_1749_H_50ov,ClAW_1500_1749_H_NS,ClAW_1500_1749_H_Tot,ClAW_1750_1999_H_0,ClAW_1750_1999_H_1_19,ClAW_1750_1999_H_20_29,ClAW_1750_1999_H_30_34,ClAW_1750_1999_H_35_39,ClAW_1750_1999_H_40_44,ClAW_1750_1999_H_45_49,ClAW_1750_1999_H_50ov,ClAW_1750_1999_H_NS,ClAW_1750_1999_H_Tot
50502,27,40,65,86,232,159,43,115,14,782,21,22,39,38,125,123,35,76,6,487,15,11,15,19,47,72,21,53,3,267,18,15,9,9,44,85,24,73,3,280,0,3,4,0,3,4,4,11,0,36,5,6,0,3,9,0,0,10,0,30,0,12,9,8,4,4,0,6,36,69,413,2484,2124,1162,1599,911,247,559,146,9640,3,28,6,4,8,0,0,0,0,52,12,101,5,0,0,0,0,0,0,116,21,174,22,3,5,4,0,0,0,228,10,220,55,5,4,7,0,0,5,308,22,232,118,12,12,8,0,3,3,414,35,227,293,66,39,27,4,5,4,701,41,170,379,150,160,55,15,10,7,976,57,132,298,230,463,253,50,38,10,1527,68,99,197,240,852,535,61,88,14,2164,68,68,111,120,675,428,89,83,4,1646,28,38,56,81,374,275,81,81,9,1019,17,22,43,26,126,146,35,72,3,500
50503,13,22,43,53,121,87,25,42,3,411,13,14,19,19,60,54,23,45,5,246,9,4,0,12,27,62,27,38,0,179,7,0,3,5,10,67,16,47,0,164,0,0,0,0,3,6,0,6,0,15,0,0,0,0,0,0,0,5,0,13,0,16,0,0,6,5,3,3,25,59,279,1742,1623,890,1087,620,147,338,81,6812,0,36,11,3,0,3,0,5,0,59,9,68,6,0,0,0,0,0,0,79,14,137,19,0,3,0,0,0,0,181,4,170,43,7,5,0,0,3,0,233,9,145,92,17,4,12,0,5,0,291,10,144,256,47,24,13,0,3,6,512,23,87,222,111,99,42,9,8,12,606,20,73,145,125,296,168,22,26,3,886,25,72,108,135,383,293,58,46,4,1120,28,30,39,43,249,235,52,47,4,728,9,24,36,27,144,155,37,40,0,473,4,17,8,10,56,55,22,49,3,221
50601,8,7,27,26,79,46,8,22,0,219,7,0,7,3,34,41,15,26,3,135,10,0,5,4,19,47,9,18,4,114,19,5,5,4,10,70,15,27,0,147,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,3,0,8,5,0,4,4,0,0,0,0,10,23,161,742,671,471,539,379,86,170,47,3268,4,11,0,0,0,0,0,0,0,17,0,26,6,0,0,0,0,0,0,32,4,56,9,3,0,0,0,0,0,81,4,64,13,5,0,4,0,0,0,88,0,52,37,8,0,0,0,0,0,100,9,59,82,27,15,7,3,4,5,208,12,54,96,43,36,18,0,7,0,276,20,35,68,60,105,55,13,10,5,355,7,23,44,44,173,101,20,19,0,430,14,4,15,24,122,70,23,5,0,290,4,14,7,10,62,29,14,19,0,160,4,4,3,0,28,27,5,11,0,91
50602,56,39,90,123,261,192,92,98,9,969,39,22,42,40,166,141,97,106,5,661,30,11,19,17,59,82,78,75,3,380,51,13,20,13,51,119,92,121,7,485,3,3,0,4,6,5,5,18,0,47,0,0,4,9,8,14,3,17,0,56,0,11,4,5,0,3,0,6,29,63,575,2203,1790,1125,1607,1065,495,641,136,9641,13,3,4,0,0,0,0,0,0,27,13,85,5,0,0,6,0,0,0,109,11,106,17,0,4,0,0,0,0,137,10,96,26,14,4,0,0,0,5,149,8,120,53,7,9,4,0,6,3,209,24,125,205,41,30,19,0,3,3,450,25,95,271,86,99,64,7,13,13,664,37,75,194,160,409,214,39,36,7,1169,60,55,145,142,660,580,109,94,12,1857,48,35,61,82,522,521,138,142,9,1548,37,29,22,36,297,377,140,131,7,1070,26,18,11,18,123,183,85,86,0,539
50603,21,17,43,42,144,111,27,41,0,449,17,10,28,17,88,99,33,61,6,354,10,9,9,14,33,75,27,29,3,206,8,9,9,6,27,85,28,62,6,234,0,0,0,0,0,8,0,3,0,11,0,0,0,0,0,0,0,0,0,7,0,8,9,0,7,8,0,0,17,49,218,1536,1265,726,961,712,187,333,91,6024,3,16,9,0,0,3,0,3,4,40,4,72,13,3,0,6,0,0,0,97,8,129,30,9,0,3,0,0,0,172,7,152,38,12,5,9,0,0,3,223,10,161,102,18,6,6,0,6,0,310,26,169,269,43,41,25,0,6,0,580,27,110,285,114,140,83,14,20,6,798,43,85,210,176,425,290,48,38,5,1322,52,73,108,177,769,573,107,105,14,1977,43,24,62,94,582,485,127,137,11,1558,35,24,41,39,346,255,103,144,9,997,11,14,14,20,131,134,54,108,0,478
50604,16,16,28,25,96,88,23,41,0,328,37,11,12,16,80,173,37,50,0,421,28,4,7,3,35,88,28,37,9,236,19,0,9,3,19,89,26,55,0,224,0,0,5,0,0,3,0,7,0,19,0,0,4,0,4,0,0,4,0,13,0,9,6,0,0,3,0,0,12,27,257,884,891,529,845,643,144,300,58,4550,0,8,0,0,7,4,0,0,0,21,0,38,0,0,0,0,0,0,0,44,7,73,9,3,0,4,0,0,0,92,3,89,17,5,4,0,0,5,0,128,7,56,41,3,4,0,3,0,0,120,13,78,125,22,19,15,0,3,0,261,3,55,114,59,54,40,8,10,0,347,11,39,71,64,133,69,11,14,0,402,11,27,37,37,228,152,29,29,0,563,10,12,27,28,148,104,28,34,3,405,10,11,11,16,55,63,9,27,0,201,8,7,12,6,25,19,12,10,0,98
50605,4,8,6,13,32,15,13,5,0,95,0,3,7,4,22,11,10,11,0,70,0,0,3,0,13,11,0,11,0,31,0,0,5,0,0,28,11,15,0,57,0,3,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,0,0,0,5,12,75,528,379,239,325,152,61,85,27,1872,0,10,0,0,0,0,0,0,0,26,0,28,0,0,0,0,0,0,0,30,5,51,5,0,0,0,0,0,0,57,3,47,11,3,0,0,0,0,0,71,0,42,24,3,0,3,0,0,0,76,4,45,54,19,12,7,0,4,4,146,9,29,67,30,25,20,7,3,5,191,7,34,45,45,84,74,7,9,0,303,7,31,39,41,136,108,20,22,5,399,5,8,18,20,96,100,35,33,0,304,3,8,5,16,57,47,31,31,0,203,0,11,4,10,19,33,12,20,0,114
50606,0,0,9,5,13,15,0,4,0,45,3,0,3,4,6,31,0,14,0,62,6,0,0,3,11,23,6,6,0,52,15,0,4,0,0,32,3,9,0,62,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,9,52,225,200,128,157,146,22,55,21,1007,0,5,3,0,0,0,0,0,0,7,0,15,0,0,0,0,0,0,0,19,3,24,0,0,0,0,0,3,0,29,0,22,7,0,0,0,0,0,0,31,0,23,13,0,5,0,0,3,0,45,0,26,30,5,3,0,0,0,0,73,10,21,29,13,13,7,0,4,0,92,3,9,12,11,16,10,3,0,0,63,6,10,13,10,15,26,4,4,0,91,4,0,9,6,16,20,3,5,0,60,0,7,0,6,9,13,0,3,0,42,0,0,0,0,3,6,0,3,0,25
50607,4,10,10,26,41,22,11,20,0,135,7,0,8,5,31,24,9,16,0,102,3,0,0,4,17,24,11,16,0,70,3,4,6,3,9,12,4,11,0,51,0,0,0,0,6,4,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,8,99,751,562,315,390,230,58,119,31,2553,8,9,0,0,0,0,0,0,0,18,0,22,0,0,0,0,0,0,0,22,4,54,4,0,0,0,0,0,0,63,3,41,12,0,0,0,0,0,3,54,4,45,22,3,0,0,0,0,0,73,8,44,65,12,8,0,0,0,0,146,8,43,82,30,23,7,0,0,3,194,5,29,54,53,55,40,0,5,5,250,11,16,44,40,117,54,6,10,0,297,11,12,18,21,89,50,18,12,3,219,4,14,14,17,68,45,5,9,0,184,9,5,13,3,33,29,3,3,0,104
50701,13,14,33,29,94,50,19,37,3,280,12,13,15,21,63,60,10,44,0,240,11,0,5,9,27,47,15,25,6,143,15,4,6,9,12,66,20,36,0,175,0,0,0,0,4,8,3,7,0,25,0,5,5,7,3,6,0,12,0,35,0,7,9,8,5,3,0,5,19,51,230,1331,1059,581,793,474,136,287,76,4963,7,17,6,0,3,5,0,0,3,45,5,55,0,0,0,0,0,0,0,66,8,106,11,0,0,0,0,0,0,127,8,125,29,3,3,0,0,3,0,177,11,127,64,14,9,8,0,0,0,226,14,115,217,21,28,11,3,0,8,423,19,72,184,83,86,41,8,8,3,507,21,51,141,122,216,178,18,20,8,770,28,40,84,100,424,332,54,44,0,1113,17,30,45,60,297,330,69,56,7,912,17,13,26,31,172,219,67,69,0,621,9,20,19,15,72,109,51,44,0,330
50702,10,15,23,23,74,58,15,36,0,267,6,6,13,16,33,61,17,33,4,187,8,0,4,8,30,40,19,15,0,134,7,5,3,3,27,50,24,50,0,177,0,0,0,0,0,0,3,5,0,9,0,0,3,0,0,0,0,0,0,15,0,0,0,4,9,7,0,0,15,33,170,1276,870,495,593,451,128,222,67,4262,5,5,5,4,0,6,0,0,0,22,0,20,0,0,0,0,0,0,0,30,0,66,3,0,0,0,0,0,0,76,6,66,23,3,0,0,0,0,0,100,0,91,41,3,6,0,0,0,0,141,14,81,100,20,14,4,4,3,4,242,7,63,152,70,39,24,4,4,0,363,20,46,93,74,121,53,13,5,3,434,23,40,67,85,260,146,22,16,0,665,29,31,35,45,291,157,29,36,0,653,21,19,27,19,172,112,42,41,0,454,10,7,3,21,83,75,18,23,0,238
50703,8,9,9,8,39,57,16,14,4,166,16,0,14,0,35,86,21,21,0,206,19,3,3,0,20,68,20,32,0,166,12,0,3,0,15,62,28,40,0,163,0,0,0,0,4,3,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,9,18,121,336,298,174,316,354,114,146,32,1890,5,5,0,0,0,0,0,0,0,10,0,10,0,0,3,0,0,0,0,22,0,15,3,0,0,0,0,0,0,21,0,24,7,0,0,0,0,0,0,41,7,20,14,4,0,0,0,0,0,48,0,19,43,14,8,9,0,0,0,92,0,21,47,23,13,10,0,0,0,123,3,10,34,25,32,25,3,4,0,144,6,8,17,27,97,88,11,17,5,278,14,6,5,16,91,89,13,19,0,258,8,5,0,10,56,67,13,21,0,183,0,3,5,0,20,48,14,19,0,117
50704,17,22,54,53,93,78,21,46,8,387,18,11,21,18,44,61,11,32,0,224,13,8,10,19,20,33,11,25,0,142,15,0,8,4,25,42,18,35,0,153,0,0,0,0,3,9,6,3,0,18,0,4,3,3,0,3,0,9,0,28,0,8,9,3,3,0,0,0,16,34,295,1548,1227,734,824,533,118,257,78,5605,3,23,8,4,0,9,0,0,0,41,4,86,3,0,0,0,0,0,0,95,6,141,17,0,4,3,4,0,0,168,12,131,31,5,6,0,0,0,0,186,5,149,69,9,0,6,0,0,0,242,15,152,180,25,22,10,4,4,0,420,20,100,205,86,61,42,6,9,0,519,26,82,162,133,168,110,4,14,3,698,42,54,114,148,349,214,36,48,4,1003,31,32,56,74,280,193,47,34,3,757,16,35,47,35,175,136,30,34,0,504,8,16,22,16,66,56,28,26,5,241
50705,25,25,35,53,122,137,32,79,8,517,17,18,19,27,90,104,33,67,3,371,10,4,3,13,39,85,18,59,3,233,16,4,9,9,49,133,31,103,9,365,0,0,0,0,7,16,4,19,0,54,0,0,0,3,4,8,0,8,0,27,0,9,6,4,0,9,0,5,9,43,296,1355,1232,794,1007,847,181,498,87,6306,0,20,7,3,3,0,0,0,3,39,0,43,0,0,0,0,0,6,0,55,4,59,9,4,0,0,0,0,0,77,7,80,26,5,0,6,0,0,0,120,8,96,51,12,9,3,0,4,0,177,11,80,145,31,23,8,0,3,0,306,20,86,131,74,70,32,10,4,0,414,23,38,95,74,167,63,17,17,0,505,16,26,62,79,236,137,21,32,0,614,26,21,28,31,160,99,21,26,0,410,9,9,14,18,98,60,19,32,3,265,3,6,11,6,38,30,8,14,0,117
50901,14,8,25,29,62,47,14,24,0,222,15,4,11,20,57,68,23,30,0,224,21,0,3,3,20,54,24,19,5,136,12,0,0,5,11,68,11,28,0,142,0,0,0,0,0,4,4,10,0,15,0,3,0,3,0,0,3,0,0,11,0,7,3,0,0,0,0,0,0,16,179,689,646,430,460,409,109,195,48,3173,4,5,9,0,0,0,0,0,0,16,3,35,8,0,0,0,0,0,0,47,0,73,4,0,0,0,0,0,0,92,4,67,18,4,0,4,4,0,0,100,10,65,41,5,0,0,0,0,3,135,13,76,93,28,19,10,0,0,0,248,16,58,92,48,48,18,5,12,3,298,22,48,79,89,86,70,11,16,4,419,31,28,56,64,201,128,20,15,4,550,21,21,23,24,117,78,11,24,0,322,9,20,18,14,48,37,16,18,5,180,5,13,9,7,24,21,3,14,3,92
50902,8,6,11,17,31,53,18,22,0,167,11,7,6,7,15,46,20,21,0,129,5,3,6,0,5,37,4,16,0,78,9,0,3,4,7,62,18,32,0,143,6,0,0,0,0,0,0,8,0,21,0,0,4,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,6,17,129,383,338,245,264,340,105,169,29,2002,4,13,7,0,0,0,0,3,0,29,4,36,0,0,0,0,0,5,0,44,3,54,8,0,0,0,0,0,0,64,4,60,13,8,0,8,0,0,5,104,6,58,33,0,4,3,0,4,5,111,12,64,100,26,21,7,0,8,0,232,11,36,64,37,39,22,3,5,0,234,11,44,50,55,79,55,7,14,6,328,20,25,36,39,108,108,17,27,3,384,11,21,20,17,107,67,12,18,0,274,3,23,6,15,51,42,7,18,3,170,6,14,3,8,20,19,8,21,0,94
50903,0,8,0,4,9,13,5,9,0,51,0,0,4,4,9,10,0,7,0,33,0,0,0,0,0,9,0,7,0,25,6,3,4,0,7,23,13,20,0,61,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,8,41,164,161,104,111,115,30,85,16,824,5,6,4,0,0,0,0,0,0,12,0,7,0,0,0,0,0,0,0,12,0,17,4,0,0,0,0,0,0,23,0,25,7,5,0,0,0,3,0,40,3,23,11,0,5,0,0,0,0,52,5,30,24,10,4,0,0,0,0,81,8,11,21,17,14,7,4,6,0,90,9,9,20,11,27,10,8,5,0,108,9,4,11,19,47,45,5,8,0,153,11,6,3,10,21,25,9,8,0,92,0,11,7,0,16,15,7,19,0,74,3,4,4,0,7,8,12,12,0,45
51001,12,13,14,21,85,76,13,53,0,291,20,4,6,11,61,58,17,32,4,214,14,3,4,4,30,52,13,28,0,145,26,9,3,8,24,94,25,71,4,261,5,0,0,0,0,12,4,15,0,44,3,0,0,0,0,7,10,15,0,34,5,8,7,3,0,0,0,6,9,38,151,241,234,234,530,474,125,332,43,2371,3,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,14,0,12,5,0,4,3,0,0,0,23,0,7,4,3,4,5,0,0,0,23,0,16,9,6,3,6,0,5,0,49,7,32,24,11,16,9,3,12,0,103,5,19,31,18,36,14,0,4,0,127,8,13,29,34,64,33,8,19,6,207,15,15,25,33,126,79,21,27,4,339,16,16,14,27,144,61,20,36,0,322,10,15,10,13,87,44,13,22,0,218,9,0,0,3,42,27,8,18,0,100
51002,9,8,9,6,38,23,5,42,4,142,6,3,7,0,20,44,8,32,0,123,13,5,4,0,16,12,7,50,0,102,20,7,3,4,16,44,19,121,4,241,0,0,0,0,0,0,7,21,0,33,0,0,0,0,0,0,5,8,0,15,0,0,0,0,0,0,0,3,0,7,91,174,118,88,172,186,62,336,31,1259,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,5,0,10,3,0,0,0,0,0,0,13,0,13,0,0,5,0,0,0,0,20,0,11,4,0,0,0,0,3,0,26,0,14,20,5,5,3,0,3,0,50,3,9,23,3,11,8,4,0,0,68,9,7,21,9,21,23,7,7,3,102,16,8,18,18,53,47,21,27,4,206,15,5,5,17,65,49,17,69,3,241,27,3,6,4,55,49,22,84,0,253,14,9,7,0,32,34,17,80,0,181
51003,5,11,0,11,19,26,8,57,0,145,19,0,4,4,19,34,18,40,0,142,12,7,0,0,24,29,5,34,5,105,26,12,3,4,16,53,19,86,0,221,4,0,0,0,4,10,0,21,0,38,0,0,0,0,0,0,3,13,0,22,0,0,4,0,0,0,0,0,5,15,121,260,164,130,240,223,88,294,28,1544,5,0,0,0,3,0,0,0,0,9,4,8,0,0,0,0,0,0,0,18,3,18,0,0,0,0,0,0,0,27,5,16,3,0,0,0,0,0,0,30,4,10,10,6,0,0,0,0,0,31,3,14,12,6,4,7,0,0,0,49,3,14,39,21,9,10,5,0,0,102,3,15,37,17,37,31,3,12,0,154,11,4,16,11,74,64,19,19,3,237,15,11,16,10,58,78,21,57,0,265,14,4,19,11,50,61,35,68,4,252,17,0,6,9,30,53,17,81,0,215
51101,3,0,0,8,12,8,0,5,0,37,0,0,5,5,7,5,3,3,0,28,0,0,0,0,0,4,0,5,0,15,3,0,0,0,0,17,5,8,0,34,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,50,114,117,78,122,78,21,46,12,639,0,4,3,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,8,0,24,3,0,0,0,0,0,0,34,5,28,4,4,0,0,0,0,0,44,0,21,14,0,0,0,0,0,0,41,0,20,33,6,4,0,0,4,0,78,6,19,24,18,15,4,4,3,4,91,8,8,20,21,28,17,5,4,0,113,7,9,12,15,31,29,5,10,0,121,3,5,3,11,27,26,3,13,0,90,3,6,11,4,12,15,7,12,0,66,0,3,6,0,0,11,5,4,0,34
51102,4,0,5,5,13,9,3,0,0,50,3,0,0,0,5,15,9,4,0,38,4,0,4,0,10,7,5,6,0,34,0,0,0,0,0,13,5,10,0,36,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,4,0,10,0,0,0,0,0,0,0,0,0,0,37,62,85,78,105,117,45,66,15,602,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,13,3,9,4,5,0,0,0,0,0,20,0,9,4,5,4,0,0,0,0,16,4,13,13,6,10,3,0,0,0,49,3,8,15,9,17,7,0,3,0,63,0,3,7,13,30,22,0,0,0,74,3,5,6,3,37,20,10,12,0,106,3,0,3,0,36,17,7,0,0,64,0,0,11,0,16,8,3,8,0,46,0,0,0,0,10,0,0,3,0,25
51103,6,8,9,18,42,31,12,30,6,158,10,6,3,7,27,49,19,49,0,181,14,0,0,0,14,37,13,25,0,107,15,8,5,8,7,57,25,65,5,190,0,0,0,0,0,6,4,23,0,34,0,0,0,0,0,7,0,6,0,18,0,3,0,0,6,4,0,0,4,18,107,254,247,172,312,318,104,282,35,1834,5,10,0,0,0,0,0,0,0,14,4,14,3,0,0,4,0,0,0,21,9,22,6,0,0,0,0,0,0,31,0,22,10,0,0,0,0,0,0,35,4,18,17,0,6,0,0,4,0,47,9,31,53,13,11,8,0,6,0,123,9,23,59,30,38,19,0,10,0,191,3,19,28,41,71,47,7,3,3,235,19,16,17,31,140,142,34,25,0,420,17,3,14,20,106,94,32,53,0,341,21,9,9,16,71,72,45,73,5,318,10,4,10,10,19,38,27,67,0,188
51104,14,3,13,27,61,57,15,36,7,229,5,8,12,14,50,52,17,36,9,197,17,8,5,5,15,59,18,33,4,158,17,5,0,0,18,73,19,65,0,203,0,3,0,0,0,6,0,12,0,21,3,3,0,0,0,6,0,0,0,15,0,0,0,0,0,4,0,3,5,21,160,559,523,383,462,425,124,271,53,2964,0,9,4,0,3,0,0,0,0,20,0,20,0,0,0,0,0,0,0,27,0,34,5,4,0,0,0,0,0,52,4,45,11,6,8,4,0,0,0,77,5,60,28,0,7,5,0,0,0,102,12,73,84,13,20,6,0,12,0,215,11,36,80,56,46,34,5,3,0,274,16,25,47,76,135,70,8,16,0,389,29,20,37,63,181,132,20,28,3,519,9,17,26,29,116,91,20,33,0,345,13,17,12,16,79,49,27,53,4,269,8,4,6,11,29,20,15,33,0,129
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,3,0,8,3,0,0,0,0,0,0,7,0,13,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,27,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0
59999,25,33,57,37,92,72,24,77,5,423,20,15,25,32,42,55,26,63,6,275,22,11,8,13,26,52,21,44,0,187,22,14,9,5,13,49,15,71,0,196,0,0,0,0,0,7,0,3,0,22,6,6,3,3,0,0,0,8,0,31,4,8,0,3,4,3,4,10,19,53,467,2480,1449,673,514,492,162,413,98,6741,10,27,11,0,0,3,0,5,0,57,8,44,5,0,0,0,0,0,0,63,8,76,13,3,0,6,0,0,3,113,17,95,20,6,4,4,0,3,5,147,9,68,34,11,10,8,0,3,0,145,18,72,70,19,8,4,4,5,3,201,15,57,70,41,43,23,0,18,8,270,27,42,60,44,47,55,10,18,10,309,24,32,39,26,77,77,18,28,6,329,21,24,25,21,48,68,17,42,0,265,21,19,13,9,28,33,17,59,0,199,13,7,13,7,23,21,12,49,0,143
