POW_SA3_CODE_2021,Lab_1_149_H_0,Lab_1_149_H_1_19,Lab_1_149_H_20_29,Lab_1_149_H_30_34,Lab_1_149_H_35_39,Lab_1_149_H_40_44,Lab_1_149_H_45_49,Lab_1_149_H_50ov,Lab_1_149_H_NS,Lab_1_149_H_Tot,Lab_150_299_H_0,Lab_150_299_H_1_19,Lab_150_299_H_20_29,Lab_150_299_H_30_34,Lab_150_299_H_35_39,Lab_150_299_H_40_44,Lab_150_299_H_45_49,Lab_150_299_H_50ov,Lab_150_299_H_NS,Lab_150_299_H_Tot,Lab_300_399_H_0,Lab_300_399_H_1_19,Lab_300_399_H_20_29,Lab_300_399_H_30_34,Lab_300_399_H_35_39,Lab_300_399_H_40_44,Lab_300_399_H_45_49,Lab_300_399_H_50ov,Lab_300_399_H_NS,Lab_300_399_H_Tot,Lab_400_499_H_0,Lab_400_499_H_1_19,Lab_400_499_H_20_29,Lab_400_499_H_30_34,Lab_400_499_H_35_39,Lab_400_499_H_40_44,Lab_400_499_H_45_49,Lab_400_499_H_50ov,Lab_400_499_H_NS,Lab_400_499_H_Tot,Lab_500_649_H_0,Lab_500_649_H_1_19,Lab_500_649_H_20_29,Lab_500_649_H_30_34,Lab_500_649_H_35_39,Lab_500_649_H_40_44,Lab_500_649_H_45_49,Lab_500_649_H_50ov,Lab_500_649_H_NS,Lab_500_649_H_Tot,Lab_650_799_H_0,Lab_650_799_H_1_19,Lab_650_799_H_20_29,Lab_650_799_H_30_34,Lab_650_799_H_35_39,Lab_650_799_H_40_44,Lab_650_799_H_45_49,Lab_650_799_H_50ov,Lab_650_799_H_NS,Lab_650_799_H_Tot,Lab_800_999_H_0,Lab_800_999_H_1_19,Lab_800_999_H_20_29,Lab_800_999_H_30_34,Lab_800_999_H_35_39,Lab_800_999_H_40_44,Lab_800_999_H_45_49,Lab_800_999_H_50ov,Lab_800_999_H_NS,Lab_800_999_H_Tot,Lab_1000_1249_H_0,Lab_1000_1249_H_1_19,Lab_1000_1249_H_20_29,Lab_1000_1249_H_30_34,Lab_1000_1249_H_35_39,Lab_1000_1249_H_40_44,Lab_1000_1249_H_45_49,Lab_1000_1249_H_50ov,Lab_1000_1249_H_NS,Lab_1000_1249_H_Tot,Lab_1250_1499_H_0,Lab_1250_1499_H_1_19,Lab_1250_1499_H_20_29,Lab_1250_1499_H_30_34,Lab_1250_1499_H_35_39,Lab_1250_1499_H_40_44,Lab_1250_1499_H_45_49,Lab_1250_1499_H_50ov,Lab_1250_1499_H_NS,Lab_1250_1499_H_Tot,Lab_1500_1749_H_0,Lab_1500_1749_H_1_19,Lab_1500_1749_H_20_29,Lab_1500_1749_H_30_34,Lab_1500_1749_H_35_39,Lab_1500_1749_H_40_44,Lab_1500_1749_H_45_49,Lab_1500_1749_H_50ov,Lab_1500_1749_H_NS,Lab_1500_1749_H_Tot,Lab_1750_1999_H_0,Lab_1750_1999_H_1_19,Lab_1750_1999_H_20_29,Lab_1750_1999_H_30_34,Lab_1750_1999_H_35_39,Lab_1750_1999_H_40_44,Lab_1750_1999_H_45_49,Lab_1750_1999_H_50ov,Lab_1750_1999_H_NS,Lab_1750_1999_H_Tot,Lab_2000_2999_H_0,Lab_2000_2999_H_1_19,Lab_2000_2999_H_20_29,Lab_2000_2999_H_30_34,Lab_2000_2999_H_35_39,Lab_2000_2999_H_40_44,Lab_2000_2999_H_45_49,Lab_2000_2999_H_50ov,Lab_2000_2999_H_NS,Lab_2000_2999_H_Tot,Lab_3000_3499_H_0,Lab_3000_3499_H_1_19,Lab_3000_3499_H_20_29,Lab_3000_3499_H_30_34,Lab_3000_3499_H_35_39,Lab_3000_3499_H_40_44,Lab_3000_3499_H_45_49,Lab_3000_3499_H_50ov,Lab_3000_3499_H_NS,Lab_3000_3499_H_Tot,Lab_3500mo_H_0,Lab_3500mo_H_1_19,Lab_3500mo_H_20_29,Lab_3500mo_H_30_34,Lab_3500mo_H_35_39,Lab_3500mo_H_40_44,Lab_3500mo_H_45_49,Lab_3500mo_H_50ov,Lab_3500mo_H_NS,Lab_3500mo_H_Tot,Lab_PINS_H_0,Lab_PINS_H_1_19,Lab_PINS_H_20_29,Lab_PINS_H_30_34,Lab_PINS_H_35_39,Lab_PINS_H_40_44,Lab_PINS_H_45_49,Lab_PINS_H_50ov,Lab_PINS_H_NS,Lab_PINS_H_Tot,Lab_Tot_H_0,Lab_Tot_H_1_19,Lab_Tot_H_20_29,Lab_Tot_H_30_34,Lab_Tot_H_35_39,Lab_Tot_H_40_44,Lab_Tot_H_45_49,Lab_Tot_H_50ov,Lab_Tot_H_NS,Lab_Tot_H_Tot,OIDNS_NNI_H_0,OIDNS_NNI_H_1_19,OIDNS_NNI_H_20_29,OIDNS_NNI_H_30_34,OIDNS_NNI_H_35_39,OIDNS_NNI_H_40_44,OIDNS_NNI_H_45_49,OIDNS_NNI_H_50ov,OIDNS_NNI_H_NS,OIDNS_NNI_H_Tot,OIDNS_1_149_H_0,OIDNS_1_149_H_1_19,OIDNS_1_149_H_20_29,OIDNS_1_149_H_30_34,OIDNS_1_149_H_35_39,OIDNS_1_149_H_40_44,OIDNS_1_149_H_45_49,OIDNS_1_149_H_50ov,OIDNS_1_149_H_NS,OIDNS_1_149_H_Tot,OIDNS_150_299_H_0,OIDNS_150_299_H_1_19,OIDNS_150_299_H_20_29,OIDNS_150_299_H_30_34,OIDNS_150_299_H_35_39,OIDNS_150_299_H_40_44,OIDNS_150_299_H_45_49,OIDNS_150_299_H_50ov,OIDNS_150_299_H_NS,OIDNS_150_299_H_Tot,OIDNS_300_399_H_0,OIDNS_300_399_H_1_19,OIDNS_300_399_H_20_29,OIDNS_300_399_H_30_34,OIDNS_300_399_H_35_39,OIDNS_300_399_H_40_44,OIDNS_300_399_H_45_49,OIDNS_300_399_H_50ov,OIDNS_300_399_H_NS,OIDNS_300_399_H_Tot
50502,29,487,24,10,0,0,0,0,3,548,15,381,62,8,3,0,0,4,5,476,19,255,77,19,10,5,0,7,5,400,25,266,182,26,13,7,3,3,9,537,29,221,294,97,55,27,4,4,6,738,21,108,198,150,206,81,8,17,18,817,30,85,127,136,354,239,37,35,17,1058,28,72,58,62,266,253,60,73,20,886,15,21,21,35,118,124,41,89,8,462,7,17,11,11,65,71,35,59,12,285,7,4,10,9,32,47,13,38,0,154,12,3,4,9,23,48,9,74,4,181,0,6,0,0,0,5,4,17,0,30,0,4,7,0,3,4,0,14,0,29,0,3,11,0,7,3,0,0,17,39,244,1951,1089,576,1156,911,213,433,109,6684,4,7,0,0,0,0,0,0,14,29,0,21,0,0,0,0,0,0,8,33,0,18,7,0,0,0,0,0,9,39,3,12,3,0,0,4,0,0,16,39
50503,33,531,25,0,0,0,0,0,6,600,4,377,65,19,7,4,3,0,8,492,4,289,103,21,12,7,3,0,15,453,14,182,174,39,28,11,3,6,6,455,23,169,302,92,55,36,4,12,3,702,17,81,158,129,221,100,8,31,5,755,28,88,106,98,306,232,49,51,18,971,27,50,54,46,195,226,69,90,6,762,10,15,29,21,89,118,40,80,8,407,19,12,12,11,42,72,32,72,3,282,12,4,3,10,12,37,21,70,3,166,17,8,3,3,16,31,14,73,3,173,3,0,0,0,0,4,0,12,0,24,3,0,0,0,0,3,0,12,0,24,0,18,8,6,8,7,0,5,11,57,225,1857,1034,496,1007,900,244,514,93,6376,7,4,4,0,4,0,0,0,11,31,0,8,0,0,0,0,0,0,7,23,0,13,3,0,0,0,0,0,0,18,0,12,0,0,0,0,0,0,11,29
50601,18,211,0,0,0,3,0,0,0,241,8,163,31,0,0,0,0,0,0,213,10,128,35,13,3,4,0,0,0,188,3,64,69,15,5,6,0,4,6,173,9,84,106,39,19,15,0,7,4,282,9,37,60,54,51,28,3,13,3,257,4,36,37,53,95,70,19,14,5,326,5,9,18,24,63,71,17,33,5,245,8,5,8,13,23,39,13,26,4,126,4,0,0,4,8,20,3,21,0,70,0,0,0,0,0,9,0,16,0,33,0,0,5,0,3,3,3,19,0,33,0,0,0,0,6,0,0,4,0,9,0,0,4,0,0,0,0,3,0,8,0,0,0,0,0,3,0,0,4,12,87,754,376,219,284,273,62,146,38,2235,3,0,0,0,4,0,0,0,4,9,0,8,0,0,0,0,0,0,5,13,0,9,0,0,0,0,0,0,4,9,0,4,3,0,0,0,0,0,9,16
50602,22,286,14,0,0,0,0,0,4,323,19,264,37,5,3,0,0,0,4,332,14,202,91,17,4,0,0,0,4,345,13,192,149,17,9,12,3,3,5,402,12,171,269,72,47,21,0,6,10,619,15,96,164,104,160,63,13,13,8,633,20,62,129,119,262,144,29,38,11,819,19,29,51,50,271,182,52,94,11,751,20,13,19,23,109,106,33,69,8,407,19,6,12,6,45,60,35,100,6,280,13,0,6,6,25,32,20,74,0,178,26,5,10,6,19,30,20,106,4,229,3,0,6,0,4,0,4,24,3,46,3,4,0,0,4,3,5,13,0,36,0,8,3,6,0,4,0,0,18,44,223,1367,962,440,974,663,210,546,94,5471,5,3,0,0,0,3,0,0,19,26,0,13,0,0,0,0,0,0,6,29,0,18,3,0,0,0,0,0,9,32,0,13,9,0,3,0,0,0,5,40
50603,24,366,42,5,7,4,0,0,9,452,13,322,56,10,8,4,0,0,8,414,10,234,96,13,10,10,4,3,7,385,6,218,215,34,19,11,4,0,5,514,26,184,284,90,70,37,7,18,4,711,12,131,190,132,238,102,10,21,11,856,21,69,110,112,464,276,52,54,19,1177,26,47,49,55,283,328,79,103,12,986,13,15,24,28,99,125,63,99,8,478,10,7,6,8,48,102,37,96,4,317,14,3,5,4,32,41,27,70,3,202,14,8,4,4,22,41,28,92,3,215,0,0,0,0,0,4,3,14,0,33,0,3,0,0,0,3,0,12,0,23,0,11,3,4,0,6,0,3,13,42,180,1632,1097,509,1322,1101,321,590,111,6863,0,3,0,0,0,0,0,3,14,21,0,19,3,0,0,0,0,0,8,35,0,16,7,0,0,0,0,0,10,36,3,16,5,4,0,0,0,6,9,50
50604,21,223,13,0,0,0,0,0,3,266,8,163,26,5,3,0,0,0,10,218,7,144,50,5,9,0,0,3,0,223,9,99,75,16,6,4,0,0,3,214,11,97,122,38,20,14,0,4,11,313,9,41,66,65,119,45,9,4,10,372,9,26,35,57,134,71,19,23,7,379,12,18,22,24,93,92,29,36,4,329,6,12,4,14,36,63,21,44,6,200,3,7,3,7,16,37,16,25,0,115,0,3,0,3,6,10,5,20,0,58,3,0,0,0,7,11,0,19,0,41,0,0,0,0,0,0,0,6,0,15,0,0,0,0,0,0,0,3,0,8,0,0,0,0,3,3,0,4,24,33,99,856,443,244,448,349,99,195,75,2808,6,0,0,0,0,3,0,0,10,16,0,9,0,0,0,0,0,0,7,17,0,8,0,0,0,0,0,0,3,13,7,3,3,0,0,0,0,0,6,20
50605,10,128,3,0,0,0,0,0,0,139,3,112,20,3,0,3,0,0,0,147,4,57,28,0,0,4,0,0,0,95,8,50,43,6,6,0,5,0,3,120,0,56,93,18,16,4,0,0,3,194,8,35,44,36,32,20,3,7,5,193,5,20,35,26,70,48,6,9,0,227,4,10,20,15,51,69,22,21,5,205,0,3,9,12,24,40,10,29,0,127,3,6,0,4,20,17,10,23,0,86,4,3,0,0,6,14,0,20,0,50,4,0,0,4,3,0,5,29,0,50,0,0,0,0,0,0,4,8,0,14,0,0,0,0,6,0,0,0,0,5,0,4,0,0,0,0,0,0,0,3,56,496,285,123,235,236,66,157,22,1679,0,0,0,0,0,0,0,3,3,4,0,11,0,0,0,0,0,0,4,15,0,3,0,0,0,0,0,0,3,8,0,4,0,0,0,0,0,0,0,12
50606,13,70,9,0,0,0,0,0,0,87,0,45,9,6,3,0,0,0,3,61,0,37,17,9,0,4,0,5,0,69,0,28,21,4,4,5,0,0,4,69,3,21,28,16,3,5,0,5,0,88,8,21,26,30,31,17,0,0,0,141,6,14,10,18,52,27,3,17,0,155,5,9,7,9,35,35,13,8,4,119,7,0,3,0,15,21,0,17,0,64,0,0,0,0,5,5,0,7,0,27,0,0,3,0,3,9,0,7,0,21,0,4,0,0,0,0,5,6,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,43,252,134,101,162,138,32,70,11,951,0,0,0,0,0,0,0,0,8,7,0,5,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10
50607,6,74,0,0,0,0,0,0,0,82,4,81,14,0,0,0,0,0,0,97,0,46,17,4,5,0,0,0,0,72,3,42,33,7,0,0,0,0,0,76,0,33,56,18,9,0,0,3,0,134,0,18,36,27,17,13,0,5,0,120,0,14,24,20,31,16,0,10,0,124,7,10,14,4,22,26,0,8,0,94,0,3,5,3,13,13,0,9,0,42,0,3,0,0,5,5,0,0,0,25,0,0,0,0,4,3,4,10,0,19,6,0,0,0,3,0,0,6,0,16,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,8,33,337,209,97,104,77,16,52,14,936,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,8,0,0,3,0,0,0,0,0,4,9
50701,15,318,7,0,0,0,0,0,0,346,8,243,32,5,3,6,0,0,3,291,15,162,77,13,0,4,0,3,0,275,7,144,118,24,21,8,0,11,0,331,15,136,198,73,38,30,3,13,4,502,9,63,132,106,170,72,15,19,15,598,7,55,78,69,258,176,43,36,8,736,15,29,36,52,174,219,70,85,12,694,6,15,16,16,75,114,43,84,6,376,18,4,6,7,31,60,38,78,3,236,9,0,9,6,28,43,19,66,5,182,9,8,7,3,25,41,23,113,7,231,3,0,0,0,3,0,4,19,0,35,0,3,0,0,0,0,0,5,0,14,0,7,7,0,0,4,0,8,17,45,142,1212,726,375,831,772,262,535,76,4942,4,5,0,0,5,0,0,0,15,25,0,11,0,0,0,0,0,0,4,17,0,11,0,0,0,0,0,0,4,19,0,6,4,0,0,4,0,0,12,24
50702,3,174,10,0,0,0,0,0,4,189,6,132,14,4,4,5,0,3,4,160,8,114,41,13,3,3,0,0,0,187,10,86,73,15,4,4,0,4,3,206,14,96,112,39,17,10,4,3,0,293,12,49,97,54,54,27,5,13,10,325,12,36,39,44,102,75,7,14,6,339,12,23,29,24,82,86,18,23,0,301,16,8,9,8,39,46,14,33,0,178,19,7,6,6,17,26,5,23,0,122,15,3,4,6,20,11,9,20,0,96,52,3,8,8,35,50,21,54,3,241,6,0,0,0,9,10,0,5,0,33,0,0,0,0,0,4,4,6,0,16,4,8,0,0,5,0,0,0,3,22,191,752,443,229,395,368,91,214,41,2723,0,0,0,0,0,0,0,5,12,14,0,9,3,0,0,0,0,0,7,20,0,9,0,0,0,0,0,0,0,7,0,3,4,0,0,0,0,0,5,13
50703,3,77,3,0,0,0,0,0,0,83,5,78,11,3,3,0,0,0,0,102,3,66,18,0,0,3,0,0,3,107,0,36,39,9,3,4,0,3,0,102,3,35,54,25,17,12,3,5,4,165,13,33,42,63,44,26,9,12,3,242,12,22,26,40,76,57,11,20,8,280,16,13,9,15,64,85,33,41,6,271,13,7,9,5,30,49,36,58,3,215,7,0,0,6,24,38,23,60,0,168,3,3,0,3,11,37,26,63,0,148,11,0,0,0,17,27,28,97,3,190,0,0,0,0,4,0,4,11,0,21,0,0,0,0,0,0,0,3,0,10,0,4,0,0,7,4,0,5,8,30,99,384,227,185,305,343,176,367,52,2136,0,0,0,0,0,0,0,0,4,8,0,3,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,4,8
50704,17,346,10,0,0,0,0,0,0,380,13,225,35,3,0,0,0,0,3,274,6,179,60,10,0,0,0,0,6,270,0,127,80,18,7,3,0,0,0,246,9,110,147,39,16,10,8,3,3,341,9,57,99,88,104,43,4,9,5,419,13,32,67,77,171,141,25,24,8,555,15,29,37,52,148,148,27,39,10,502,0,11,14,19,40,58,16,14,3,178,3,5,9,4,18,26,20,29,5,121,4,4,0,4,4,7,5,21,3,50,6,0,6,3,6,11,3,28,4,60,3,4,0,0,0,0,0,5,4,14,0,7,0,0,0,0,0,9,0,17,0,4,7,0,5,3,0,3,6,26,101,1147,560,325,527,458,110,177,61,3473,0,4,0,0,0,0,0,3,14,25,0,12,3,0,0,0,0,0,4,21,0,9,0,0,0,0,0,0,4,17,0,0,4,0,0,0,0,0,3,21
50705,22,365,14,3,0,4,0,0,4,421,9,271,67,5,5,0,0,3,5,368,6,180,68,3,7,8,0,0,3,282,9,122,129,33,8,6,0,0,5,313,20,123,159,49,29,20,0,7,6,415,12,61,103,85,81,34,0,16,6,399,24,27,54,52,118,95,21,28,7,424,12,31,16,28,80,94,40,58,6,368,9,7,3,7,32,42,18,36,3,158,8,0,3,7,17,26,9,42,0,119,4,5,3,0,5,16,4,18,3,63,4,0,7,0,5,9,13,36,3,87,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,6,0,3,5,10,0,3,4,5,4,6,0,6,11,35,143,1223,654,289,400,358,115,264,66,3511,3,0,0,0,0,3,0,4,8,21,6,11,0,0,0,0,0,0,4,24,3,8,3,0,0,0,0,0,3,24,0,0,5,0,0,0,0,0,4,14
50901,13,206,10,0,0,0,0,6,3,240,12,161,26,0,0,5,0,6,5,211,16,129,39,14,7,3,0,6,5,215,8,134,68,22,24,9,6,0,7,273,12,134,101,32,47,19,7,11,11,383,19,82,117,73,109,57,19,26,14,519,26,36,55,63,175,129,50,48,13,598,24,29,27,42,97,167,77,69,7,528,6,5,9,7,32,85,43,44,4,243,5,7,4,4,18,34,27,31,9,146,6,0,0,0,11,17,9,24,0,69,0,0,6,4,4,6,7,21,0,53,0,0,0,0,0,0,0,4,0,13,0,5,3,6,0,0,0,3,0,17,0,4,4,0,0,6,6,0,5,25,154,967,462,275,525,552,258,301,88,3582,5,0,0,0,0,0,0,6,14,22,0,7,0,0,0,0,0,0,6,18,0,3,0,0,0,0,0,0,8,16,8,7,0,0,0,0,0,0,9,19
50902,11,110,14,0,3,4,0,0,3,148,9,118,24,5,0,5,4,0,4,175,9,108,38,10,5,8,0,7,3,187,8,88,57,16,14,10,3,6,5,203,9,99,105,29,46,24,10,25,6,340,18,48,104,44,65,51,19,30,9,394,12,35,51,46,140,178,28,54,8,556,18,31,25,31,87,135,41,90,13,467,13,12,11,12,27,74,54,84,5,292,6,4,9,6,19,32,26,63,0,156,6,5,9,0,11,9,6,53,0,94,5,9,0,0,5,4,12,50,4,96,4,0,0,0,0,3,0,9,0,21,0,5,7,0,0,0,0,9,0,24,0,0,4,3,6,6,0,3,10,42,134,689,463,206,432,545,211,506,61,3251,0,5,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,9,10,3,7,0,0,0,0,0,3,0,13,3,4,0,0,0,4,0,0,3,13
50903,7,38,6,0,0,0,0,4,0,55,3,43,10,0,0,0,0,0,5,59,3,40,10,0,0,5,0,0,0,67,0,29,23,13,0,0,0,6,4,76,3,24,32,18,12,17,9,13,3,135,4,19,23,21,21,25,3,13,3,131,4,15,17,21,31,49,18,21,3,180,14,9,19,14,27,54,27,38,5,196,5,0,7,6,11,25,17,35,5,110,7,5,5,3,10,27,16,28,0,106,4,3,0,0,0,15,11,31,0,65,0,3,0,0,10,4,8,37,0,67,0,0,0,0,3,0,0,7,0,12,0,0,0,0,0,0,0,0,4,9,0,0,4,0,0,0,5,8,0,15,70,229,157,91,131,222,118,243,31,1288,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4
51001,0,49,0,0,0,0,0,0,3,59,8,30,8,7,0,6,0,0,0,64,0,30,12,6,9,10,0,5,0,77,0,22,19,10,11,4,0,6,0,74,0,24,29,24,10,11,0,11,0,107,9,12,25,23,35,24,4,38,8,177,6,14,24,16,59,37,15,65,8,253,4,13,12,15,60,62,24,85,3,272,4,6,6,11,25,40,14,65,0,173,9,7,3,4,20,19,4,35,0,93,5,4,0,0,6,13,5,28,5,67,3,0,5,0,4,11,3,55,3,90,0,0,0,0,0,0,3,7,0,16,0,0,0,0,0,0,0,15,0,21,0,0,9,6,9,6,0,8,8,41,59,228,157,124,245,237,84,418,42,1591,4,0,0,0,0,0,0,0,8,16,0,0,0,0,0,0,0,0,3,8,7,0,0,0,0,0,0,0,14,27,4,0,0,0,0,0,0,0,18,28
51002,3,28,0,0,0,0,0,4,3,41,0,48,5,0,3,0,0,0,3,54,0,14,13,0,4,0,0,3,3,45,3,21,12,0,8,0,0,4,4,48,5,20,28,10,3,6,4,15,4,96,0,8,21,13,14,7,10,31,4,118,9,8,7,17,17,20,8,55,6,154,24,16,9,8,23,39,19,143,8,289,47,22,7,8,34,29,18,232,8,405,25,11,12,8,16,33,20,173,0,297,26,10,8,7,9,10,8,159,6,237,66,15,18,11,15,24,32,368,13,557,16,3,4,0,3,7,8,87,5,133,10,6,0,0,4,5,0,64,4,95,0,0,0,0,0,5,0,6,14,33,253,238,152,90,158,181,125,1339,80,2620,3,0,0,0,0,0,0,0,8,17,0,8,0,0,0,0,0,0,4,11,0,8,0,0,0,0,0,0,4,11,0,4,0,0,0,0,0,0,3,8
51003,4,70,6,0,0,0,0,0,0,80,0,44,14,3,0,0,0,0,0,72,4,28,17,0,0,0,0,4,3,63,9,14,11,10,3,0,0,7,0,51,3,26,19,13,7,8,0,10,4,82,7,21,17,19,23,15,7,17,0,126,14,15,11,23,30,21,10,58,0,178,18,10,14,20,32,46,17,145,4,303,38,8,14,7,15,61,16,217,7,389,35,5,7,7,11,36,20,197,5,330,26,0,4,0,4,23,13,189,3,273,74,14,18,10,26,36,34,502,22,734,19,6,0,0,9,8,13,101,0,158,12,5,0,4,5,3,13,80,3,122,6,7,0,0,0,3,0,15,10,36,261,295,159,118,166,262,152,1546,65,3028,4,0,0,0,0,0,0,6,12,16,0,6,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0
51101,9,43,0,0,0,3,0,0,0,62,3,34,8,5,0,0,0,0,0,44,0,27,23,3,0,0,0,0,0,58,0,32,14,4,3,5,0,0,0,56,4,23,23,10,6,13,0,7,3,94,6,13,27,15,16,11,3,9,0,106,4,11,9,6,28,32,0,12,3,103,8,4,3,11,9,42,8,33,5,118,4,0,3,3,7,11,11,32,4,87,5,0,0,0,0,9,10,32,0,61,0,0,0,0,8,3,0,31,0,45,0,3,0,4,8,14,6,43,0,70,0,0,0,0,0,3,0,9,0,11,0,0,0,0,0,4,0,4,0,12,0,0,0,0,0,0,0,3,8,14,45,196,111,71,87,149,46,224,24,947,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,5,9
51102,4,9,0,0,0,0,0,0,0,20,6,18,7,0,0,0,0,0,0,27,0,15,13,0,4,0,0,0,3,40,0,11,8,0,3,4,0,0,0,31,0,14,21,13,10,9,0,3,0,79,5,13,21,27,27,13,5,7,5,119,5,12,15,15,37,30,5,19,4,141,4,3,5,6,32,32,11,23,0,110,0,3,0,3,4,11,0,19,0,43,0,0,0,4,12,9,0,14,0,39,0,0,0,0,4,7,0,0,0,13,0,0,0,0,0,6,5,8,0,27,0,0,0,0,0,0,0,5,0,3,0,3,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,8,33,113,100,76,133,110,30,106,20,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,3
51103,9,75,10,0,4,0,0,3,0,96,3,59,21,0,0,0,0,0,0,85,8,62,19,5,0,0,0,4,0,94,4,30,44,10,3,9,0,0,3,109,7,29,66,25,13,12,3,9,6,163,7,19,39,35,34,25,0,14,6,177,0,10,28,24,45,43,14,45,0,214,20,18,10,18,49,67,20,109,5,325,18,10,7,12,15,34,14,146,9,261,14,15,7,6,16,9,15,146,5,241,25,10,0,0,14,18,10,139,0,218,26,11,8,0,7,11,11,180,3,258,0,7,0,0,5,0,3,36,0,51,8,0,3,0,0,3,0,22,0,30,0,0,0,0,0,0,0,6,11,24,152,343,261,136,204,237,102,855,54,2353,8,6,0,0,0,0,0,0,5,21,4,5,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,3,11,4,0,3,0,0,0,0,0,5,16
51104,8,146,12,0,0,0,0,0,0,165,8,125,23,4,0,0,0,0,0,169,3,119,24,11,3,0,0,9,5,171,15,94,64,12,11,8,0,9,3,214,4,72,88,45,15,11,7,13,9,266,13,49,79,47,46,41,17,22,16,322,18,33,42,54,72,82,15,42,10,380,16,18,16,29,73,81,24,106,8,375,11,11,8,9,31,51,13,99,6,247,8,6,10,7,20,26,20,101,8,206,5,3,3,8,10,13,6,69,4,133,20,9,6,7,3,10,4,107,4,174,0,0,0,0,0,7,3,7,0,25,7,0,5,3,0,0,0,13,0,24,0,3,3,3,0,3,0,7,3,32,147,698,398,236,290,342,117,623,82,2937,0,7,0,0,0,0,3,3,6,20,0,5,0,0,0,0,0,0,0,11,0,3,4,0,0,0,0,0,5,10,0,10,4,6,0,0,0,3,3,25
59797,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,11,0,18,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,12,0,16,4,0,0,0,3,3,0,13,0,18,16,0,0,0,0,5,3,72,3,107,4,0,0,0,3,0,0,21,0,34,3,0,0,0,0,0,0,22,0,28,0,0,0,0,4,0,0,0,0,6,37,6,3,5,11,4,4,167,9,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59999,32,319,17,3,0,3,0,0,5,386,38,471,64,17,3,6,5,10,5,621,43,454,127,29,19,9,6,10,18,712,29,418,234,61,30,30,8,20,10,826,53,358,373,122,64,68,10,26,21,1092,40,235,282,169,139,140,30,73,16,1132,51,179,219,174,246,201,56,119,14,1264,79,119,151,159,217,355,96,218,29,1429,57,60,77,103,113,236,84,241,10,977,51,38,41,43,98,172,70,284,12,808,51,20,33,27,44,86,70,250,10,595,94,28,27,32,48,98,36,398,10,769,27,0,3,3,9,15,10,90,8,155,15,9,4,4,4,9,16,56,3,116,5,19,9,9,6,11,3,13,30,100,681,2788,1676,947,1048,1444,492,1825,215,11109,9,5,0,0,6,3,0,11,27,63,0,12,0,0,0,0,0,0,5,31,3,8,6,0,0,0,0,0,10,37,3,12,0,4,0,5,0,0,15,50
