POW_SA3_CODE_2021,Mng_NNI_A_15_19,Mng_NNI_A_20_24,Mng_NNI_A_25_34,Mng_NNI_A_35_44,Mng_NNI_A_45_54,Mng_NNI_A_55_64,Mng_NNI_A_65_74,Mng_NNI_A_75ov,Mng_NNI_Tot,Mng_1_149_A_15_19,Mng_1_149_A_20_24,Mng_1_149_A_25_34,Mng_1_149_A_35_44,Mng_1_149_A_45_54,Mng_1_149_A_55_64,Mng_1_149_A_65_74,Mng_1_149_A_75ov,Mng_1_149_Tot,Mng_150_299_A_15_19,Mng_150_299_A_20_24,Mng_150_299_A_25_34,Mng_150_299_A_35_44,Mng_150_299_A_45_54,Mng_150_299_A_55_64,Mng_150_299_A_65_74,Mng_150_299_A_75ov,Mng_150_299_Tot,Mng_300_399_A_15_19,Mng_300_399_A_20_24,Mng_300_399_A_25_34,Mng_300_399_A_35_44,Mng_300_399_A_45_54,Mng_300_399_A_55_64,Mng_300_399_A_65_74,Mng_300_399_A_75ov,Mng_300_399_Tot,Mng_400_499_A_15_19,Mng_400_499_A_20_24,Mng_400_499_A_25_34,Mng_400_499_A_35_44,Mng_400_499_A_45_54,Mng_400_499_A_55_64,Mng_400_499_A_65_74,Mng_400_499_A_75ov,Mng_400_499_Tot,Mng_500_649_A_15_19,Mng_500_649_A_20_24,Mng_500_649_A_25_34,Mng_500_649_A_35_44,Mng_500_649_A_45_54,Mng_500_649_A_55_64,Mng_500_649_A_65_74,Mng_500_649_A_75ov,Mng_500_649_Tot,Mng_650_799_A_15_19,Mng_650_799_A_20_24,Mng_650_799_A_25_34,Mng_650_799_A_35_44,Mng_650_799_A_45_54,Mng_650_799_A_55_64,Mng_650_799_A_65_74,Mng_650_799_A_75ov,Mng_650_799_Tot,Mng_800_999_A_15_19,Mng_800_999_A_20_24,Mng_800_999_A_25_34,Mng_800_999_A_35_44,Mng_800_999_A_45_54,Mng_800_999_A_55_64,Mng_800_999_A_65_74,Mng_800_999_A_75ov,Mng_800_999_Tot,Mng_1000_1249_A_15_19,Mng_1000_1249_A_20_24,Mng_1000_1249_A_25_34,Mng_1000_1249_A_35_44,Mng_1000_1249_A_45_54,Mng_1000_1249_A_55_64,Mng_1000_1249_A_65_74,Mng_1000_1249_A_75ov,Mng_1000_1249_Tot,Mng_1250_1499_A_15_19,Mng_1250_1499_A_20_24,Mng_1250_1499_A_25_34,Mng_1250_1499_A_35_44,Mng_1250_1499_A_45_54,Mng_1250_1499_A_55_64,Mng_1250_1499_A_65_74,Mng_1250_1499_A_75ov,Mng_1250_1499_Tot,Mng_1500_1749_A_15_19,Mng_1500_1749_A_20_24,Mng_1500_1749_A_25_34,Mng_1500_1749_A_35_44,Mng_1500_1749_A_45_54,Mng_1500_1749_A_55_64,Mng_1500_1749_A_65_74,Mng_1500_1749_A_75ov,Mng_1500_1749_Tot,Mng_1750_1999_A_15_19,Mng_1750_1999_A_20_24,Mng_1750_1999_A_25_34,Mng_1750_1999_A_35_44,Mng_1750_1999_A_45_54,Mng_1750_1999_A_55_64,Mng_1750_1999_A_65_74,Mng_1750_1999_A_75ov,Mng_1750_1999_Tot,Mng_2000_2999_A_15_19,Mng_2000_2999_A_20_24,Mng_2000_2999_A_25_34,Mng_2000_2999_A_35_44,Mng_2000_2999_A_45_54,Mng_2000_2999_A_55_64,Mng_2000_2999_A_65_74,Mng_2000_2999_A_75ov,Mng_2000_2999_Tot,Mng_3000_3499_A_15_19,Mng_3000_3499_A_20_24,Mng_3000_3499_A_25_34,Mng_3000_3499_A_35_44,Mng_3000_3499_A_45_54,Mng_3000_3499_A_55_64,Mng_3000_3499_A_65_74,Mng_3000_3499_A_75ov,Mng_3000_3499_Tot,Mng_3500mo_A_15_19,Mng_3500mo_A_20_24,Mng_3500mo_A_25_34,Mng_3500mo_A_35_44,Mng_3500mo_A_45_54,Mng_3500mo_A_55_64,Mng_3500mo_A_65_74,Mng_3500mo_A_75ov,Mng_3500mo_Tot,Mng_PINS_A_15_19,Mng_PINS_A_20_24,Mng_PINS_A_25_34,Mng_PINS_A_35_44,Mng_PINS_A_45_54,Mng_PINS_A_55_64,Mng_PINS_A_65_74,Mng_PINS_A_75ov,Mng_PINS_Tot,Mng_Tot_A_15_19,Mng_Tot_A_20_24,Mng_Tot_A_25_34,Mng_Tot_A_35_44,Mng_Tot_A_45_54,Mng_Tot_A_55_64,Mng_Tot_A_65_74,Mng_Tot_A_75ov,Mng_Tot_Tot,Pro_NNI_A_15_19,Pro_NNI_A_20_24,Pro_NNI_A_25_34,Pro_NNI_A_35_44,Pro_NNI_A_45_54,Pro_NNI_A_55_64,Pro_NNI_A_65_74,Pro_NNI_A_75ov,Pro_NNI_Tot,Pro_1_149_A_15_19,Pro_1_149_A_20_24,Pro_1_149_A_25_34,Pro_1_149_A_35_44,Pro_1_149_A_45_54,Pro_1_149_A_55_64,Pro_1_149_A_65_74,Pro_1_149_A_75ov,Pro_1_149_Tot,Pro_150_299_A_15_19,Pro_150_299_A_20_24,Pro_150_299_A_25_34,Pro_150_299_A_35_44,Pro_150_299_A_45_54,Pro_150_299_A_55_64,Pro_150_299_A_65_74,Pro_150_299_A_75ov,Pro_150_299_Tot,Pro_300_399_A_15_19,Pro_300_399_A_20_24,Pro_300_399_A_25_34,Pro_300_399_A_35_44,Pro_300_399_A_45_54,Pro_300_399_A_55_64,Pro_300_399_A_65_74,Pro_300_399_A_75ov,Pro_300_399_Tot,Pro_400_499_A_15_19,Pro_400_499_A_20_24,Pro_400_499_A_25_34,Pro_400_499_A_35_44,Pro_400_499_A_45_54,Pro_400_499_A_55_64,Pro_400_499_A_65_74,Pro_400_499_A_75ov,Pro_400_499_Tot,Pro_500_649_A_15_19,Pro_500_649_A_20_24
50702,0,0,5,9,3,9,0,0,28,0,3,0,0,0,7,0,0,11,3,3,0,8,9,0,3,0,26,3,4,5,10,8,8,9,0,44,0,7,3,11,18,19,9,0,62,3,14,21,23,17,24,17,5,131,0,18,28,45,32,27,13,0,163,0,29,66,71,37,48,20,5,276,0,31,142,106,70,62,14,4,426,0,15,110,104,68,70,14,7,383,0,10,89,124,106,63,15,0,405,0,0,65,97,102,76,25,3,370,0,0,99,276,307,224,45,0,958,0,0,20,73,119,94,15,0,322,0,0,17,111,186,125,21,6,480,0,0,0,3,10,3,0,0,17,15,143,673,1069,1080,861,234,32,4105,0,0,12,5,7,4,0,0,29,21,10,12,5,8,4,5,0,51,3,17,12,18,12,16,8,0,91,0,14,22,18,13,21,15,5,112,0,12,30,26,26,22,13,0,132,0,20
50703,0,0,0,3,4,0,0,0,5,0,0,0,3,0,0,0,0,3,0,0,3,4,0,0,0,0,13,0,0,0,5,4,0,0,0,13,0,4,3,4,8,0,0,0,27,4,3,7,8,4,4,7,0,29,0,0,14,5,10,13,0,0,51,0,9,31,17,28,15,6,0,91,0,13,31,26,21,20,9,0,127,0,3,30,36,33,22,4,0,126,0,0,16,49,38,18,12,0,134,0,0,21,34,40,21,3,0,126,0,0,52,123,133,100,25,0,435,0,0,17,48,61,39,10,0,185,0,0,14,113,157,89,18,0,394,0,0,0,0,6,0,0,0,8,8,34,245,487,549,347,95,13,1786,0,0,5,0,5,0,0,0,5,7,0,3,7,4,0,0,0,25,0,4,5,5,4,3,0,0,26,0,4,11,8,3,4,0,0,18,0,0,8,14,8,3,5,0,39,0,4
50704,0,0,5,6,7,7,7,0,34,15,4,0,8,5,5,0,0,28,5,4,7,8,4,14,8,0,47,0,6,4,12,7,7,6,0,51,3,11,10,19,16,11,8,0,77,5,11,23,23,24,28,11,4,125,0,24,43,34,29,37,5,3,174,0,41,86,72,55,48,15,4,326,0,48,151,128,80,76,19,6,511,0,16,123,96,83,57,22,3,403,0,3,71,108,123,81,31,3,422,0,0,54,67,86,52,13,0,275,0,3,129,264,281,195,46,3,927,0,0,22,82,113,62,17,0,294,0,0,32,196,279,192,30,8,741,0,0,7,3,9,3,0,0,22,38,170,766,1117,1207,868,248,46,4464,0,5,10,14,3,4,4,0,42,53,27,19,15,17,14,6,0,146,19,42,40,36,22,33,11,3,209,6,32,51,41,40,26,19,0,226,0,33,42,54,46,52,28,3,254,5,40
50705,0,0,4,5,8,7,0,0,28,9,0,10,5,4,6,0,0,27,7,3,4,7,5,9,4,0,38,0,3,4,8,13,11,11,0,44,0,6,6,11,8,14,3,0,61,5,8,21,35,27,14,3,3,123,7,18,38,39,42,24,4,0,165,6,50,84,67,46,41,10,0,298,7,45,108,105,98,57,11,5,435,0,15,88,91,71,64,13,0,351,0,6,77,74,92,70,15,0,333,0,8,78,78,83,55,13,0,310,0,10,113,254,223,148,19,0,771,0,6,30,64,56,37,7,0,193,0,0,20,69,87,67,8,0,255,0,4,3,5,6,7,3,0,30,37,184,693,917,885,617,129,13,3484,0,6,9,5,9,0,0,0,25,32,4,12,20,12,5,0,0,86,13,7,30,21,11,3,4,0,87,3,15,21,28,21,13,3,0,108,3,12,24,29,6,17,6,0,96,0,6
50901,0,0,15,20,38,33,25,8,144,7,0,7,9,20,8,14,4,60,3,0,10,13,12,26,42,14,111,3,0,16,9,28,21,35,10,129,0,5,6,31,23,40,42,5,154,5,5,28,42,56,45,60,28,266,4,7,48,55,68,76,54,21,332,4,23,60,80,93,88,68,23,444,0,26,93,103,117,138,74,12,573,0,7,54,116,116,94,60,14,469,0,7,56,93,132,107,43,10,451,0,3,32,68,105,97,33,13,360,0,3,32,160,215,195,63,5,681,0,0,18,38,65,57,22,3,193,0,3,19,43,84,80,49,4,283,0,0,3,9,13,23,10,11,69,28,99,490,894,1171,1147,694,203,4719,0,0,0,0,0,0,0,0,10,6,0,13,9,7,4,5,0,34,0,0,4,19,5,9,9,0,55,5,3,9,15,10,22,4,0,67,0,3,15,24,17,13,13,0,79,5,3
50902,8,0,12,26,58,38,36,14,194,10,0,6,10,10,13,9,4,61,0,0,10,16,16,24,32,12,107,6,3,8,24,21,44,40,16,156,4,0,12,19,39,34,39,24,169,6,9,35,47,42,73,66,32,313,8,10,28,43,54,89,56,21,316,8,10,65,58,95,119,65,18,438,0,24,103,103,124,150,78,24,609,0,14,76,87,84,138,51,23,476,0,19,73,110,126,130,46,11,518,0,6,40,95,113,116,55,16,429,0,4,84,130,248,207,76,15,765,0,0,12,46,59,79,25,8,229,0,3,12,74,107,87,47,16,351,0,3,3,7,23,30,14,17,100,42,111,583,893,1232,1372,733,271,5228,0,0,0,0,3,3,0,0,6,3,0,0,3,4,0,4,0,21,0,0,6,6,3,4,7,0,32,0,4,13,8,8,8,4,0,38,0,5,8,15,9,9,14,0,65,0,5
50903,4,0,4,9,22,16,17,0,77,3,0,0,6,9,8,9,6,38,0,3,3,0,14,10,10,0,56,0,0,4,9,15,19,14,8,75,0,4,3,6,22,32,12,13,95,4,3,21,17,30,42,38,9,165,0,3,21,35,32,33,32,14,178,0,9,31,42,44,41,51,18,230,3,11,50,67,60,78,43,12,328,0,11,31,58,41,72,41,9,256,0,3,28,48,78,69,38,6,284,0,0,18,62,60,61,19,9,236,0,4,21,69,109,88,51,11,356,0,0,5,26,22,32,20,0,112,0,0,7,33,68,49,24,6,184,0,0,6,14,9,16,15,12,71,17,58,265,504,646,673,430,147,2744,0,0,0,6,0,0,0,0,5,0,0,0,0,0,4,0,0,5,0,0,7,3,0,0,0,0,8,0,0,4,0,0,0,0,0,12,0,0,0,8,5,3,4,0,30,0,3
51001,0,0,0,0,9,4,5,0,8,0,0,0,0,0,0,0,0,5,0,0,4,0,0,6,0,4,16,0,0,3,3,7,3,5,0,25,0,0,3,6,3,8,4,0,29,0,3,6,4,3,16,16,3,53,0,0,12,6,9,13,3,0,43,0,9,34,27,26,16,15,0,128,3,14,39,42,38,44,3,6,200,0,12,61,66,52,44,11,4,244,0,9,64,70,67,57,11,0,274,0,9,32,55,58,50,11,0,215,0,0,66,148,155,107,27,0,508,0,0,8,33,51,29,9,0,124,0,0,16,40,66,41,12,4,173,0,0,3,10,9,8,0,0,24,10,54,361,513,540,438,130,23,2065,0,0,3,3,0,3,0,0,11,0,0,7,3,0,6,0,0,11,5,5,11,13,10,3,4,0,43,0,3,6,8,14,4,5,0,53,6,3,6,13,4,10,5,0,42,5,6
51002,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,8,0,5,3,4,0,0,0,0,10,0,0,3,0,0,0,0,0,13,0,0,0,4,0,7,0,0,16,0,0,0,5,5,0,0,0,16,0,0,9,6,5,3,0,0,27,0,3,12,11,10,4,0,0,36,0,3,21,19,15,10,4,0,68,4,12,39,26,21,18,4,0,119,0,5,43,28,24,14,5,0,116,0,3,31,38,33,29,7,0,138,0,0,71,117,123,74,7,0,387,0,0,38,70,55,42,5,0,213,0,0,102,246,198,118,13,3,676,0,0,5,5,5,4,0,0,16,11,32,375,579,499,317,52,3,1857,0,0,3,0,0,4,0,0,10,3,0,5,6,0,0,0,0,7,10,5,14,12,3,8,0,0,53,0,4,4,8,0,0,5,0,17,0,5,5,0,0,0,4,0,11,0,5
51003,0,0,5,0,0,0,0,0,11,3,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,9,0,0,0,3,5,0,0,0,11,0,0,0,6,6,0,5,0,17,0,0,4,6,5,0,0,0,18,0,3,7,5,8,8,0,0,32,0,5,16,14,10,12,0,0,58,0,9,29,24,25,14,3,0,113,0,6,30,32,15,11,3,0,101,0,10,42,42,25,32,3,0,144,0,5,30,42,51,21,5,0,162,0,7,78,161,152,101,11,3,514,0,0,37,66,76,45,8,0,233,0,0,85,250,220,101,12,0,666,0,0,0,7,0,4,0,0,9,6,51,375,660,593,352,57,4,2095,0,0,3,0,3,0,0,0,11,0,0,4,10,0,0,0,0,13,0,0,4,7,0,0,0,0,16,0,0,3,5,0,4,3,0,20,0,3,3,8,0,0,0,0,21,0,0
51101,0,0,3,4,18,13,8,0,50,4,0,3,0,0,0,0,0,8,0,0,0,4,4,13,4,0,29,0,0,0,8,3,5,9,6,39,0,0,9,8,13,12,3,5,47,0,5,5,11,6,7,7,0,47,0,0,15,9,12,10,10,0,60,3,3,19,26,29,19,13,4,113,0,7,29,22,42,40,22,4,174,0,4,31,27,28,20,10,0,120,0,6,22,35,39,30,12,7,145,0,0,14,27,46,15,8,4,113,0,0,18,52,84,43,9,11,223,0,0,4,20,23,13,8,0,68,0,0,12,31,48,33,15,6,135,0,0,4,0,10,7,0,0,20,9,35,188,285,414,303,126,53,1406,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,12,0,0,4,0,0,0,0,0,12,0,0,9,4,5,0,3,0,20,0,0
51102,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,13,0,0,0,3,6,9,6,0,18,0,0,4,5,4,7,5,4,29,0,0,0,7,3,15,9,0,34,0,0,6,8,8,15,3,0,35,0,4,16,22,17,14,10,0,80,0,7,20,26,35,24,16,7,125,0,0,10,30,20,13,4,0,82,0,0,7,22,26,20,6,0,84,0,0,3,9,20,11,8,0,58,0,0,5,29,35,34,13,0,128,0,0,3,3,9,10,3,0,36,0,0,3,14,13,13,0,0,50,0,0,0,3,3,0,0,0,20,6,12,91,176,216,197,83,15,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,5,0,0,0,4,4,3,0,0,9,0,5,0,5,4,0,0,0,14,0,4
51103,0,0,4,0,6,4,0,0,16,0,0,3,0,0,0,0,0,5,0,0,3,4,0,4,6,4,24,0,0,3,4,5,0,0,0,13,0,0,0,5,4,6,0,0,15,0,0,11,6,4,8,5,0,35,0,6,10,16,16,4,9,0,56,4,9,14,24,23,22,0,0,88,3,9,26,41,41,26,12,5,163,0,8,25,39,35,33,9,0,155,0,4,36,44,55,46,13,0,192,0,0,23,47,38,31,18,0,154,0,0,76,136,144,127,29,0,508,0,0,23,83,79,46,9,0,239,0,0,65,187,185,126,20,0,576,0,0,0,0,0,9,3,0,15,12,38,307,641,625,481,123,8,2252,0,0,0,3,0,0,0,0,6,5,0,5,0,0,0,0,0,10,0,0,9,11,5,11,4,0,37,0,0,13,9,8,4,0,4,36,0,0,6,0,0,7,3,3,28,0,8
51104,0,0,6,11,21,22,16,12,83,3,3,0,4,0,4,4,0,32,0,3,3,7,10,20,7,0,55,0,0,5,9,14,23,12,6,67,0,6,7,11,20,21,24,9,94,4,4,15,16,20,38,28,8,133,6,5,23,32,43,40,32,13,184,0,16,43,41,71,50,35,11,259,0,18,68,76,86,93,46,10,405,0,11,45,71,85,58,30,5,315,0,10,45,96,77,70,22,5,329,0,0,37,59,78,72,21,6,281,0,4,62,148,209,154,54,9,638,0,0,10,57,71,71,8,5,217,0,0,17,99,100,110,32,11,372,0,0,0,0,4,12,4,3,37,25,90,388,751,907,848,383,119,3501,0,0,7,3,5,0,0,0,16,8,5,4,3,0,0,0,0,24,5,0,7,10,13,0,5,0,37,0,0,7,10,6,10,8,3,44,0,0,9,9,15,13,8,6,64,3,5
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,9,0,0,0,4,0,0,0,0,8,0,0,3,4,16,8,0,0,32,0,0,0,0,0,0,0,0,0,0,0,9,11,27,9,4,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59999,0,0,11,14,14,10,11,5,68,0,0,4,8,10,7,7,8,36,0,3,9,0,9,11,12,6,49,0,7,7,18,12,18,22,10,94,0,5,13,22,21,17,17,13,104,0,9,23,25,30,48,31,3,175,0,6,28,45,30,41,28,15,195,0,9,38,54,50,60,35,16,256,3,12,70,79,64,70,37,9,350,0,10,53,102,99,74,21,7,377,0,8,94,123,100,90,25,8,444,0,5,56,85,75,48,16,3,294,0,0,102,191,174,123,35,3,638,0,0,26,67,60,36,5,5,203,0,0,36,148,106,97,35,14,436,0,0,7,0,14,15,7,6,51,17,69,575,987,868,781,343,124,3764,4,3,7,21,13,7,0,0,56,61,48,36,33,22,15,9,3,223,37,74,41,64,36,38,10,0,306,11,48,44,53,42,40,22,0,259,5,45,77,51,44,44,30,11,308,5,44
