POW_SA3_CODE_2021,Pvte_1250_1499_Mng,Pvte_1250_1499_Pro,Pvte_1250_1499_TecTW,Pvte_1250_1499_CoPSW,Pvte_1250_1499_ClAW,Pvte_1250_1499_SWks,Pvte_1250_1499_MaOpDv,Pvte_1250_1499_Lab,Pvte_1250_1499_IDNS,Pvte_1250_1499_Tot,Pvte_1500_1749_Mng,Pvte_1500_1749_Pro,Pvte_1500_1749_TecTW,Pvte_1500_1749_CoPSW,Pvte_1500_1749_ClAW,Pvte_1500_1749_SWks,Pvte_1500_1749_MaOpDv,Pvte_1500_1749_Lab,Pvte_1500_1749_IDNS,Pvte_1500_1749_Tot,Pvte_1750_1999_Mng,Pvte_1750_1999_Pro,Pvte_1750_1999_TecTW,Pvte_1750_1999_CoPSW,Pvte_1750_1999_ClAW,Pvte_1750_1999_SWks,Pvte_1750_1999_MaOpDv,Pvte_1750_1999_Lab,Pvte_1750_1999_IDNS,Pvte_1750_1999_Tot,Pvte_2000_2999_Mng,Pvte_2000_2999_Pro,Pvte_2000_2999_TecTW,Pvte_2000_2999_CoPSW,Pvte_2000_2999_ClAW,Pvte_2000_2999_SWks,Pvte_2000_2999_MaOpDv,Pvte_2000_2999_Lab,Pvte_2000_2999_IDNS,Pvte_2000_2999_Tot,Pvte_3000_3499_Mng,Pvte_3000_3499_Pro,Pvte_3000_3499_TecTW,Pvte_3000_3499_CoPSW,Pvte_3000_3499_ClAW,Pvte_3000_3499_SWks,Pvte_3000_3499_MaOpDv,Pvte_3000_3499_Lab,Pvte_3000_3499_IDNS,Pvte_3000_3499_Tot,Pvte_3500mo_Mng,Pvte_3500mo_Pro,Pvte_3500mo_TecTW,Pvte_3500mo_CoPSW,Pvte_3500mo_ClAW,Pvte_3500mo_SWks,Pvte_3500mo_MaOpDv,Pvte_3500mo_Lab,Pvte_3500mo_IDNS,Pvte_3500mo_Tot,Pvte_PINS_Mng,Pvte_PINS_Pro,Pvte_PINS_TecTW,Pvte_PINS_CoPSW,Pvte_PINS_ClAW,Pvte_PINS_SWks,Pvte_PINS_MaOpDv,Pvte_PINS_Lab,Pvte_PINS_IDNS,Pvte_PINS_Tot,Pvte_Tot_Mng,Pvte_Tot_Pro,Pvte_Tot_TecTW,Pvte_Tot_CoPSW,Pvte_Tot_ClAW,Pvte_Tot_SWks,Pvte_Tot_MaOpDv,Pvte_Tot_Lab,Pvte_Tot_IDNS,Pvte_Tot_Tot,NS_NNI_Mng,NS_NNI_Pro,NS_NNI_TecTW,NS_NNI_CoPSW,NS_NNI_ClAW,NS_NNI_SWks,NS_NNI_MaOpDv,NS_NNI_Lab,NS_NNI_IDNS,NS_NNI_Tot,NS_1_149_Mng,NS_1_149_Pro,NS_1_149_TecTW,NS_1_149_CoPSW,NS_1_149_ClAW,NS_1_149_SWks,NS_1_149_MaOpDv,NS_1_149_Lab,NS_1_149_IDNS,NS_1_149_Tot,NS_150_299_Mng,NS_150_299_Pro,NS_150_299_TecTW,NS_150_299_CoPSW,NS_150_299_ClAW,NS_150_299_SWks,NS_150_299_MaOpDv,NS_150_299_Lab,NS_150_299_IDNS,NS_150_299_Tot,NS_300_399_Mng,NS_300_399_Pro,NS_300_399_TecTW,NS_300_399_CoPSW,NS_300_399_ClAW,NS_300_399_SWks,NS_300_399_MaOpDv,NS_300_399_Lab,NS_300_399_IDNS,NS_300_399_Tot,NS_400_499_Mng,NS_400_499_Pro,NS_400_499_TecTW,NS_400_499_CoPSW,NS_400_499_ClAW,NS_400_499_SWks,NS_400_499_MaOpDv,NS_400_499_Lab,NS_400_499_IDNS,NS_400_499_Tot,NS_500_649_Mng,NS_500_649_Pro,NS_500_649_TecTW,NS_500_649_CoPSW,NS_500_649_ClAW,NS_500_649_SWks,NS_500_649_MaOpDv,NS_500_649_Lab,NS_500_649_IDNS,NS_500_649_Tot,NS_650_799_Mng,NS_650_799_Pro,NS_650_799_TecTW,NS_650_799_CoPSW,NS_650_799_ClAW,NS_650_799_SWks,NS_650_799_MaOpDv,NS_650_799_Lab,NS_650_799_IDNS,NS_650_799_Tot,NS_800_999_Mng,NS_800_999_Pro,NS_800_999_TecTW,NS_800_999_CoPSW,NS_800_999_ClAW,NS_800_999_SWks,NS_800_999_MaOpDv,NS_800_999_Lab,NS_800_999_IDNS,NS_800_999_Tot,NS_1000_1249_Mng,NS_1000_1249_Pro,NS_1000_1249_TecTW,NS_1000_1249_CoPSW,NS_1000_1249_ClAW,NS_1000_1249_SWks,NS_1000_1249_MaOpDv,NS_1000_1249_Lab,NS_1000_1249_IDNS,NS_1000_1249_Tot,NS_1250_1499_Mng,NS_1250_1499_Pro,NS_1250_1499_TecTW,NS_1250_1499_CoPSW,NS_1250_1499_ClAW,NS_1250_1499_SWks,NS_1250_1499_MaOpDv,NS_1250_1499_Lab,NS_1250_1499_IDNS,NS_1250_1499_Tot,NS_1500_1749_Mng,NS_1500_1749_Pro,NS_1500_1749_TecTW,NS_1500_1749_CoPSW,NS_1500_1749_ClAW,NS_1500_1749_SWks,NS_1500_1749_MaOpDv,NS_1500_1749_Lab,NS_1500_1749_IDNS,NS_1500_1749_Tot,NS_1750_1999_Mng,NS_1750_1999_Pro,NS_1750_1999_TecTW,NS_1750_1999_CoPSW,NS_1750_1999_ClAW,NS_1750_1999_SWks,NS_1750_1999_MaOpDv,NS_1750_1999_Lab,NS_1750_1999_IDNS,NS_1750_1999_Tot
50702,348,513,436,185,374,140,204,151,19,2377,359,592,340,103,255,98,165,108,17,2036,300,461,209,51,118,72,129,85,3,1437,616,951,276,59,165,68,172,227,11,2546,233,219,51,0,35,21,11,32,0,604,415,405,38,14,35,58,7,16,19,998,14,30,29,28,9,20,10,18,26,178,3391,4810,3340,3461,2676,2204,1448,2496,212,24027,0,0,0,0,0,0,0,0,8,9,0,4,0,0,0,0,0,0,11,18,0,0,0,3,0,0,0,0,4,7,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,12,14,0,0,0,3,0,0,0,0,0,11,0,0,0,7,0,0,4,0,13,26,0,4,3,3,0,0,0,3,7,21,0,0,4,5,0,0,0,0,13,34,0,3,0,0,0,0,0,4,6,19,6,3,0,0,0,0,0,0,4,18,0,0,0,0,0,0,0,0,4,14
50703,119,187,390,99,221,31,292,210,25,1579,129,236,451,41,160,28,293,163,25,1532,107,203,392,23,110,11,281,145,23,1294,384,482,1036,27,172,16,577,179,65,2945,168,164,291,0,40,3,98,20,16,807,386,196,251,3,40,6,45,14,11,956,8,0,28,9,8,4,18,21,16,116,1654,1864,3905,1150,1433,891,2333,2035,251,15530,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,11,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,6,14,0,0,4,0,4,0,3,3,8,23,0,0,0,0,0,0,4,3,6,22,0,0,0,3,0,0,0,3,13,15,0,0,0,0,0,0,0,0,3,8,5,0,0,0,0,0,0,0,0,0
50704,375,911,505,261,481,219,157,146,35,3092,365,1013,399,139,341,137,119,107,27,2635,237,755,245,69,177,85,68,45,16,1702,659,1498,402,75,210,115,118,59,37,3179,220,385,95,11,53,39,32,14,9,868,641,878,86,23,74,85,23,16,29,1849,22,41,20,30,27,35,16,20,25,234,3835,8018,4023,4361,4020,4556,1309,3048,335,33498,0,3,0,0,0,0,0,0,16,22,0,0,0,4,0,0,0,0,11,13,0,0,0,3,0,0,0,0,10,11,0,3,0,0,0,0,0,3,10,17,0,0,4,4,0,0,0,6,9,24,0,0,0,9,0,0,0,5,15,27,0,0,3,6,0,0,0,3,7,20,0,0,11,5,5,0,0,4,16,40,0,5,0,3,0,3,4,0,20,49,0,3,8,0,0,0,0,0,8,27,0,4,9,0,0,0,4,0,9,25,0,8,3,0,0,0,3,0,5,18
50705,294,450,410,271,235,138,165,142,24,2126,253,559,378,126,159,98,152,107,14,1848,191,463,244,60,76,39,127,55,12,1269,397,721,410,96,105,66,221,79,22,2115,102,116,84,11,34,19,35,8,4,420,173,282,52,9,32,29,15,7,5,605,23,22,40,24,15,29,13,22,22,220,2599,4085,3944,4310,2536,4276,1566,3200,268,26793,0,0,0,0,0,0,0,0,8,13,0,0,0,7,0,0,0,0,11,14,0,0,0,0,0,0,0,0,13,14,0,0,3,0,0,0,0,0,4,10,0,0,0,3,0,0,0,0,14,21,0,0,4,0,3,4,0,4,6,26,0,0,3,3,0,0,0,8,12,26,0,0,0,0,0,0,0,6,14,23,3,4,0,3,0,0,0,6,23,45,0,9,7,5,0,4,4,0,12,33,0,0,4,0,0,0,3,0,11,23,4,0,3,0,0,0,0,0,8,18
50901,434,319,361,151,209,106,198,222,21,2020,411,352,288,86,125,72,167,135,13,1645,315,269,165,33,60,31,109,59,9,1043,510,421,162,28,71,58,110,44,11,1415,156,78,32,3,16,7,11,14,8,326,272,173,31,11,26,39,30,17,7,603,70,9,20,12,16,20,20,21,7,201,4318,2655,2996,2243,2054,2123,1418,3291,179,21279,8,0,0,0,0,0,0,0,19,21,0,0,0,3,0,4,0,0,11,19,0,0,0,0,0,0,0,3,15,12,5,0,0,0,0,0,0,4,14,24,6,6,3,5,0,0,0,3,10,27,3,3,0,5,0,3,0,7,16,36,0,0,0,0,0,6,0,4,22,30,0,0,0,4,0,0,0,0,17,30,3,0,3,3,0,0,0,0,19,34,0,0,4,0,0,0,0,0,12,23,0,0,3,0,0,0,0,0,14,18,0,0,0,0,0,0,0,0,0,6
50902,446,190,288,105,175,49,232,269,23,1782,479,184,285,75,126,41,249,143,13,1597,380,131,200,32,70,38,233,84,14,1188,600,331,381,40,72,30,536,86,17,2094,194,80,152,6,24,13,67,21,10,567,330,118,101,0,24,20,49,20,6,677,98,11,30,13,19,14,23,32,13,260,4807,1541,2770,1301,1707,1296,2087,2933,197,18648,0,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,5,10,12,0,0,0,0,0,0,0,0,0,9,3,0,0,3,5,0,0,6,11,22,4,0,0,0,0,0,0,0,9,20,5,0,0,0,3,0,0,0,12,24,5,0,3,0,0,0,0,5,13,27,0,0,0,0,0,0,0,4,15,28,0,6,4,0,0,0,7,3,25,34,0,0,6,0,0,3,5,0,10,15,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,10
50903,238,59,99,25,61,27,125,111,15,759,266,73,128,21,62,23,193,95,11,867,220,93,143,3,41,8,260,65,4,838,292,186,492,29,60,24,585,67,13,1738,103,72,130,3,11,6,78,12,4,422,179,86,98,3,10,11,35,0,5,446,66,0,21,7,3,7,14,18,8,149,2579,759,1585,530,692,445,1613,1148,107,9461,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,3,0,0,6,6,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,4,15,0,0,0,3,0,0,0,0,0,10,3,0,0,0,0,0,0,3,11,16,0,0,0,0,0,0,0,0,9,16,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,4,12
51001,213,254,187,208,204,62,90,150,9,1372,234,302,200,115,127,41,86,80,7,1194,164,249,140,61,59,19,93,56,7,854,335,461,264,70,77,25,202,82,15,1538,98,89,97,7,18,8,43,14,3,379,149,148,122,15,20,8,29,21,8,524,23,29,20,27,21,6,20,37,15,197,1693,2109,1678,1592,1193,822,820,1422,141,11470,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,18,21,0,0,0,0,0,0,0,0,18,21,0,0,0,0,0,5,0,6,3,7,0,3,0,0,0,0,0,0,11,9,0,0,0,5,0,0,0,4,6,15,0,0,0,3,4,0,0,4,14,25,0,4,5,0,5,3,0,0,25,34,3,4,0,0,0,0,0,0,10,14,0,5,0,0,0,0,0,0,13,23,0,0,0,0,0,0,0,0,6,7
51002,103,102,348,106,189,45,355,389,28,1664,95,155,550,83,208,40,696,294,29,2149,120,205,696,60,147,27,971,234,22,2484,323,842,2978,151,301,41,3036,552,94,8322,197,496,1690,23,85,6,898,133,51,3571,634,652,1564,16,120,7,607,92,70,3756,11,24,68,6,7,8,58,29,36,253,1645,2699,8424,879,1464,610,7105,2529,393,25749,0,0,0,0,0,0,0,0,11,15,0,0,0,0,0,0,0,0,9,14,0,0,0,0,0,0,0,7,6,11,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,4,12,11,0,0,0,4,0,0,0,3,11,22,0,0,5,0,0,0,0,0,8,17,0,0,6,0,0,0,0,0,12,22,0,0,0,0,0,0,0,0,6,20,0,0,3,0,0,0,0,3,16,28,0,0,5,0,3,0,5,0,7,20,0,0,5,0,0,0,0,0,4,14
51003,97,126,317,118,205,62,289,370,25,1604,129,173,495,89,213,26,502,308,36,1966,129,209,618,54,174,27,630,262,21,2122,391,749,2678,110,342,27,2532,730,135,7692,205,492,1516,26,113,9,729,155,64,3317,633,705,2090,13,110,11,458,122,96,4235,9,14,73,9,12,3,47,34,13,215,1831,2751,8469,1063,1685,752,5588,2911,460,25504,0,0,0,0,0,0,0,3,5,12,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,0,0,5,3,0,0,0,0,10,17,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,5,18,0,5,0,6,0,0,0,0,16,27,0,0,3,0,0,0,3,0,4,17,0,0,3,0,0,0,4,0,6,14,0,0,0,0,0,0,5,0,0,11
51101,112,70,97,23,69,25,119,78,14,597,134,63,110,16,50,26,134,57,10,594,103,50,99,6,28,17,138,49,7,488,186,133,261,13,41,21,266,62,13,1001,62,41,83,5,10,8,26,11,8,255,131,55,45,0,8,11,12,12,5,289,20,9,25,7,6,4,9,13,10,108,1303,603,1188,461,648,545,957,872,105,6682,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,3,4,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,6,16,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,3,3
51102,76,40,75,32,37,16,25,35,4,347,72,38,63,17,24,6,34,30,6,294,50,33,46,6,15,9,40,13,5,215,97,64,110,8,17,7,68,20,5,390,22,11,35,6,3,0,7,3,0,94,40,30,38,5,6,3,14,5,3,143,20,3,4,0,7,3,4,8,5,57,708,388,608,433,372,342,290,663,49,3862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,4,10,0,0,0,6,0,0,0,0,0,10,0,0,0,0,4,0,0,0,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
51103,143,171,399,109,259,71,392,249,22,1814,167,284,529,85,271,31,650,231,22,2279,129,293,587,39,157,15,949,217,29,2421,388,1096,2164,73,167,34,2587,250,68,6838,220,390,876,14,39,4,506,51,27,2129,553,321,616,15,33,25,377,28,14,1986,10,15,55,15,10,9,72,19,21,221,2001,2973,6207,1196,1854,1083,6136,2188,272,23917,0,0,0,0,0,0,0,0,9,13,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,4,9,0,0,0,5,0,0,0,0,8,12,0,0,0,0,0,0,0,0,16,23,0,0,0,0,0,0,0,3,12,26,0,0,6,0,0,0,0,0,20,30,3,4,0,4,0,0,3,3,13,32,0,0,0,0,0,0,0,3,12,21,0,0,0,0,0,0,4,0,5,14,0,0,6,0,0,0,0,0,5,16
51104,288,273,374,127,205,85,249,228,23,1863,291,310,427,91,186,52,351,193,18,1919,238,291,337,50,101,41,492,123,23,1696,463,691,1096,46,146,37,954,164,37,3642,168,196,358,8,28,18,221,23,18,1037,342,242,231,9,34,28,157,24,9,1068,34,21,33,12,13,8,32,28,13,204,3073,2711,4382,1961,2069,1893,3191,2657,244,22175,3,0,0,0,0,0,0,0,10,15,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,13,17,0,0,0,5,0,0,0,0,12,14,0,0,0,7,0,0,3,3,14,25,3,0,0,0,0,0,0,3,11,19,0,0,0,0,0,0,0,5,13,22,3,3,3,6,6,0,0,8,13,24,0,0,8,5,5,0,0,0,3,20,0,3,0,5,0,0,0,7,7,18,0,0,0,0,0,3,0,0,8,10
59797,0,6,13,3,0,0,0,5,0,32,0,11,15,5,3,0,6,16,5,62,0,15,27,4,0,0,15,18,0,79,9,49,80,10,9,0,46,107,6,312,8,39,80,0,5,0,33,29,3,198,32,104,278,5,12,0,62,26,8,528,0,0,0,0,0,0,0,6,6,13,58,235,527,40,39,6,172,253,35,1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
59999,366,490,2391,382,228,186,620,973,73,5716,432,520,2257,226,173,143,661,805,70,5283,276,429,1526,115,128,87,649,595,58,3857,585,879,2517,128,170,91,1534,764,94,6753,194,312,701,17,52,21,348,152,26,1826,423,479,731,21,52,42,274,113,48,2182,47,40,192,44,34,18,83,89,58,599,3605,5895,18495,6185,2266,2106,7490,10913,868,57826,0,3,0,0,4,0,0,3,29,43,0,0,0,8,0,7,0,0,10,29,0,0,6,0,0,0,3,9,16,24,0,0,3,7,0,0,0,12,22,48,0,0,5,5,5,0,0,10,28,50,0,6,4,8,0,4,10,14,28,73,0,3,13,5,4,0,7,7,37,83,4,4,3,5,5,3,8,8,45,80,0,10,15,7,7,0,12,3,35,91,0,4,3,0,4,5,9,7,32,56,0,5,11,0,0,0,3,3,23,46,9,0,6,4,0,0,5,0,9,28
