POW_SA3_CODE_2021,NS_ArtsR_Bf_91,NS_ArtsR_91_95,NS_ArtsR_96_00,NS_ArtsR_01_05,NS_ArtsR_06_10,NS_ArtsR_11_15,NS_ArtsR_16_20,NS_ArtsR_2021,NS_ArtsR_NS,NS_ArtsR_Tot,NS_OthSvs_Bf_91,NS_OthSvs_91_95,NS_OthSvs_96_00,NS_OthSvs_01_05,NS_OthSvs_06_10,NS_OthSvs_11_15,NS_OthSvs_16_20,NS_OthSvs_2021,NS_OthSvs_NS,NS_OthSvs_Tot,NS_IDNS_Bf_91,NS_IDNS_91_95,NS_IDNS_96_00,NS_IDNS_01_05,NS_IDNS_06_10,NS_IDNS_11_15,NS_IDNS_16_20,NS_IDNS_2021,NS_IDNS_NS,NS_IDNS_Tot,NS_Tot_Bf_91,NS_Tot_91_95,NS_Tot_96_00,NS_Tot_01_05,NS_Tot_06_10,NS_Tot_11_15,NS_Tot_16_20,NS_Tot_2021,NS_Tot_NS,NS_Tot_Tot,Tot_AGFF_Bf_91,Tot_AGFF_91_95,Tot_AGFF_96_00,Tot_AGFF_01_05,Tot_AGFF_06_10,Tot_AGFF_11_15,Tot_AGFF_16_20,Tot_AGFF_2021,Tot_AGFF_NS,Tot_AGFF_Tot,Tot_Min_Bf_91,Tot_Min_91_95,Tot_Min_96_00,Tot_Min_01_05,Tot_Min_06_10,Tot_Min_11_15,Tot_Min_16_20,Tot_Min_2021,Tot_Min_NS,Tot_Min_Tot,Tot_Mnf_Bf_91,Tot_Mnf_91_95,Tot_Mnf_96_00,Tot_Mnf_01_05,Tot_Mnf_06_10,Tot_Mnf_11_15,Tot_Mnf_16_20,Tot_Mnf_2021,Tot_Mnf_NS,Tot_Mnf_Tot,Tot_EGWWS_Bf_91,Tot_EGWWS_91_95,Tot_EGWWS_96_00,Tot_EGWWS_01_05,Tot_EGWWS_06_10,Tot_EGWWS_11_15,Tot_EGWWS_16_20,Tot_EGWWS_2021,Tot_EGWWS_NS,Tot_EGWWS_Tot,Tot_Const_Bf_91,Tot_Const_91_95,Tot_Const_96_00,Tot_Const_01_05,Tot_Const_06_10,Tot_Const_11_15,Tot_Const_16_20,Tot_Const_2021,Tot_Const_NS,Tot_Const_Tot,Tot_WST_Bf_91,Tot_WST_91_95,Tot_WST_96_00,Tot_WST_01_05,Tot_WST_06_10,Tot_WST_11_15,Tot_WST_16_20,Tot_WST_2021,Tot_WST_NS,Tot_WST_Tot,Tot_RetT_Bf_91,Tot_RetT_91_95,Tot_RetT_96_00,Tot_RetT_01_05,Tot_RetT_06_10,Tot_RetT_11_15,Tot_RetT_16_20,Tot_RetT_2021,Tot_RetT_NS,Tot_RetT_Tot,Tot_AcFd_Bf_91,Tot_AcFd_91_95,Tot_AcFd_96_00,Tot_AcFd_01_05,Tot_AcFd_06_10,Tot_AcFd_11_15,Tot_AcFd_16_20,Tot_AcFd_2021,Tot_AcFd_NS,Tot_AcFd_Tot,Tot_TPW_Bf_91,Tot_TPW_91_95,Tot_TPW_96_00,Tot_TPW_01_05,Tot_TPW_06_10,Tot_TPW_11_15,Tot_TPW_16_20,Tot_TPW_2021,Tot_TPW_NS,Tot_TPW_Tot,Tot_IMT_Bf_91,Tot_IMT_91_95,Tot_IMT_96_00,Tot_IMT_01_05,Tot_IMT_06_10,Tot_IMT_11_15,Tot_IMT_16_20,Tot_IMT_2021,Tot_IMT_NS,Tot_IMT_Tot,Tot_FinIns_Bf_91,Tot_FinIns_91_95,Tot_FinIns_96_00,Tot_FinIns_01_05,Tot_FinIns_06_10,Tot_FinIns_11_15,Tot_FinIns_16_20,Tot_FinIns_2021,Tot_FinIns_NS,Tot_FinIns_Tot,Tot_RHRE_Bf_91,Tot_RHRE_91_95,Tot_RHRE_96_00,Tot_RHRE_01_05,Tot_RHRE_06_10,Tot_RHRE_11_15,Tot_RHRE_16_20,Tot_RHRE_2021,Tot_RHRE_NS,Tot_RHRE_Tot,Tot_ProSTS_Bf_91,Tot_ProSTS_91_95,Tot_ProSTS_96_00,Tot_ProSTS_01_05,Tot_ProSTS_06_10,Tot_ProSTS_11_15,Tot_ProSTS_16_20,Tot_ProSTS_2021,Tot_ProSTS_NS,Tot_ProSTS_Tot,Tot_AdSup_Bf_91,Tot_AdSup_91_95,Tot_AdSup_96_00,Tot_AdSup_01_05,Tot_AdSup_06_10,Tot_AdSup_11_15,Tot_AdSup_16_20,Tot_AdSup_2021,Tot_AdSup_NS,Tot_AdSup_Tot,Tot_PubAS_Bf_91,Tot_PubAS_91_95,Tot_PubAS_96_00,Tot_PubAS_01_05,Tot_PubAS_06_10,Tot_PubAS_11_15,Tot_PubAS_16_20,Tot_PubAS_2021,Tot_PubAS_NS,Tot_PubAS_Tot,Tot_EdTrn_Bf_91,Tot_EdTrn_91_95,Tot_EdTrn_96_00,Tot_EdTrn_01_05,Tot_EdTrn_06_10,Tot_EdTrn_11_15,Tot_EdTrn_16_20,Tot_EdTrn_2021,Tot_EdTrn_NS,Tot_EdTrn_Tot
50703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,6,32,9,15,20,88,66,30,0,3,263,105,28,27,50,107,69,31,0,6,420,483,69,87,131,330,251,88,5,13,1452,64,15,17,24,78,31,9,0,4,241,267,62,81,104,244,170,67,6,15,1008,53,13,13,15,40,51,12,0,0,206,89,11,21,29,104,88,37,0,8,386,26,7,9,24,100,79,54,0,3,296,95,11,19,31,97,54,34,0,4,355,3,0,0,0,4,6,3,0,0,14,12,0,5,0,3,0,3,0,0,28,19,0,5,3,8,14,6,0,0,58,52,11,8,25,40,41,20,0,0,193,44,6,12,14,31,26,26,0,4,175,147,35,31,51,124,80,18,0,6,492,116,26,30,47,84,74,31,0,0,415
50704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,3,4,0,0,11,8,4,3,3,3,8,0,0,0,33,119,27,38,67,158,90,39,0,6,555,168,40,31,86,198,156,134,0,5,835,15,0,5,7,6,5,5,0,0,41,277,46,83,71,176,143,53,0,5,860,65,7,25,26,47,40,23,0,3,235,427,81,134,229,380,297,211,3,16,1778,122,41,76,142,309,333,341,4,10,1372,103,21,39,48,125,78,47,0,7,461,9,0,5,10,22,14,6,0,0,75,100,14,27,29,38,26,8,0,0,246,132,9,20,20,29,19,26,0,3,264,331,64,90,136,188,152,87,0,4,1050,85,17,21,24,64,72,104,0,3,389,202,31,45,63,133,109,48,0,10,643,769,172,209,273,429,336,190,4,15,2397
50705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,5,0,0,0,15,30,0,8,13,19,27,20,0,3,123,36,6,5,19,27,21,5,0,3,114,166,29,37,54,117,132,70,4,7,624,5,4,4,0,3,3,3,0,0,25,253,35,63,103,217,177,36,0,12,898,51,9,5,15,30,26,3,5,0,131,359,72,84,156,428,311,107,4,9,1527,89,33,28,119,376,330,191,6,17,1195,119,22,32,40,127,77,36,0,4,450,13,0,4,4,14,22,7,0,0,57,29,3,9,11,23,18,3,0,0,101,66,5,3,13,29,28,5,0,5,155,118,24,33,40,95,86,44,5,3,450,100,16,19,47,101,67,54,0,7,411,278,62,88,113,235,158,40,3,10,983,543,72,146,144,358,264,92,0,13,1640
50901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,14,212,25,41,44,72,59,97,3,15,572,8,0,0,0,0,0,0,0,0,11,92,16,20,60,161,85,106,32,10,575,15,0,5,4,3,7,0,0,0,36,146,9,15,24,37,17,19,0,3,275,26,3,4,6,10,19,13,4,5,102,179,18,23,30,78,40,42,0,8,432,108,14,25,37,117,98,88,7,11,500,67,5,12,7,17,12,0,0,9,129,12,0,0,0,5,4,6,0,0,24,24,0,8,3,12,4,0,0,0,52,34,3,5,5,8,0,3,0,0,47,100,10,21,19,35,12,9,0,5,215,34,3,7,5,14,19,20,4,4,115,191,18,20,31,58,36,7,0,8,372,256,29,35,38,60,41,24,0,16,505
50902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,11,6,0,25,251,31,72,78,84,120,295,83,32,1034,134,24,39,53,124,78,32,0,8,489,60,7,13,19,66,102,68,0,9,351,21,0,3,10,7,8,4,0,0,60,81,10,14,27,53,46,20,0,14,267,32,4,9,19,20,26,13,0,6,124,107,18,18,17,56,44,41,0,3,302,103,12,11,32,55,48,58,0,3,318,59,7,13,13,24,24,6,0,14,151,3,0,0,3,0,0,0,0,0,9,9,0,3,8,6,10,0,0,0,36,6,0,0,5,3,9,0,0,0,23,41,5,12,13,21,16,4,0,0,111,36,0,5,10,12,11,24,5,0,114,147,22,19,31,73,66,14,0,8,387,157,23,17,41,50,39,12,0,8,357
50903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,95,11,10,21,40,51,52,10,11,310,153,29,49,45,108,81,20,0,11,489,39,5,8,14,21,19,28,12,6,143,8,0,3,0,5,0,0,0,0,18,22,3,4,5,12,19,11,0,0,79,8,0,8,3,17,8,6,0,0,60,34,0,0,8,12,14,9,0,3,87,22,8,3,13,20,21,23,0,5,106,15,0,4,0,8,6,0,0,0,37,4,0,0,0,0,0,0,0,0,5,4,0,3,0,0,6,0,0,0,11,4,0,0,0,0,0,0,0,0,6,14,3,0,0,8,4,0,0,0,21,15,7,0,0,4,6,10,0,0,42,46,3,8,3,8,16,7,0,0,105,43,5,10,6,23,16,6,0,3,115
51001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,8,0,3,26,28,5,5,12,16,20,88,29,0,209,59,7,17,24,39,29,32,3,0,204,6,0,0,0,7,10,20,0,0,58,7,0,0,0,5,8,0,0,0,19,51,3,12,5,30,27,20,0,0,156,10,0,3,0,13,3,5,0,0,23,55,9,9,23,42,57,76,0,5,272,70,16,14,24,68,95,330,14,12,640,60,7,13,14,44,35,23,0,4,204,14,0,0,0,9,4,0,0,0,21,9,0,0,3,0,5,3,0,0,21,12,4,0,0,8,4,15,0,0,42,28,0,4,7,8,11,8,0,0,73,31,9,8,7,13,26,34,6,4,149,86,20,18,28,60,50,27,0,6,289,107,23,27,31,72,45,37,4,6,356
51002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,10,9,8,0,6,41,5,0,0,0,5,0,12,0,3,26,1044,253,403,481,1181,896,318,13,80,4671,27,7,9,19,40,38,16,0,0,142,22,4,10,15,30,25,16,0,4,114,170,42,64,76,175,179,89,6,18,821,30,5,9,16,45,33,32,0,0,175,30,7,3,17,53,60,65,0,8,245,77,16,29,39,117,132,189,0,17,613,112,9,32,40,109,105,50,3,10,467,4,0,0,0,3,0,5,0,0,11,0,0,0,0,6,3,0,0,0,13,24,4,6,4,20,32,27,9,0,128,19,4,9,18,37,42,21,0,3,157,54,15,19,25,68,47,72,0,11,309,51,5,10,29,48,38,16,0,0,196,57,11,15,27,45,50,28,3,9,240
51003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,5,3,0,3,11,3,7,0,6,32,0,0,0,5,6,3,8,0,0,24,924,161,271,367,869,664,249,9,62,3573,35,5,9,15,33,34,30,0,4,171,31,5,0,18,15,24,13,0,3,109,228,57,89,112,300,240,103,4,21,1151,31,8,6,9,27,20,12,4,4,112,36,11,7,13,58,74,71,4,5,273,114,34,31,53,160,172,202,5,22,777,97,21,34,31,68,63,27,4,8,350,4,0,0,0,8,8,0,0,0,24,0,0,0,6,6,7,0,0,0,18,25,4,8,0,36,47,26,0,5,153,40,16,10,15,51,51,21,0,0,204,80,16,25,32,68,68,61,0,3,359,73,16,16,39,77,58,16,0,3,294,73,17,25,32,61,55,28,0,3,281
51101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,62,4,9,7,33,23,45,0,8,189,50,14,22,21,64,51,31,0,10,265,9,0,0,0,0,4,12,0,0,26,4,0,8,0,0,0,0,0,0,17,31,4,8,3,26,19,23,0,3,121,17,6,0,5,3,7,0,0,0,31,25,4,4,13,15,20,14,0,0,93,22,0,5,14,20,25,25,0,5,120,26,5,7,9,13,6,10,0,3,90,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,4,0,0,10,6,0,0,0,3,0,0,0,0,8,17,0,0,5,9,8,4,0,5,44,7,0,5,6,4,6,0,0,0,29,36,4,10,9,17,12,6,0,0,91,52,4,14,9,33,14,9,0,0,134
51102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,91,10,17,11,11,21,55,3,13,229,19,0,6,6,10,8,0,0,0,55,8,4,0,0,0,4,7,0,3,27,3,0,0,0,5,3,4,0,0,10,19,0,3,3,5,11,0,0,0,43,5,0,0,0,0,0,0,0,0,3,26,0,0,4,14,18,36,0,6,99,40,10,8,14,21,37,135,0,10,260,24,3,3,9,11,4,22,0,0,83,0,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,3,0,0,4,4,0,0,3,0,0,0,0,0,13,13,3,0,4,11,3,4,4,0,38,4,0,7,6,10,14,30,0,5,69,29,0,7,4,15,14,12,6,0,93,19,4,3,10,12,11,7,0,3,72
51103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,4,0,7,0,3,24,3,0,0,4,0,0,3,0,0,14,724,161,280,387,962,720,487,19,70,3813,82,13,28,42,96,71,77,0,7,416,10,3,0,5,17,10,10,0,3,63,94,11,29,39,102,76,39,0,12,407,24,8,7,10,34,25,13,3,0,128,52,13,16,22,89,82,57,3,3,335,66,14,29,47,137,154,172,0,16,627,91,16,21,24,82,82,32,4,3,358,0,0,0,0,3,3,0,0,0,22,11,0,0,8,12,11,3,0,0,34,14,0,5,11,24,22,13,0,0,93,33,9,10,16,45,65,74,5,7,258,37,10,17,15,38,45,40,3,0,204,63,10,21,33,81,73,33,0,4,310,87,21,25,42,89,66,39,0,0,373
51104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,73,10,12,18,28,15,35,7,8,207,289,66,116,143,297,208,140,5,43,1303,45,10,15,13,40,24,23,0,0,173,15,0,0,3,11,3,0,0,0,37,77,11,18,31,57,32,23,5,16,264,31,6,4,3,7,12,11,0,0,78,112,10,26,38,64,74,43,0,3,378,89,20,13,40,105,122,101,0,11,506,87,9,17,26,44,62,5,0,5,260,6,0,0,3,0,0,3,0,0,12,16,0,0,0,13,7,3,0,0,39,12,0,0,3,8,5,6,0,0,41,41,10,15,16,42,35,25,0,3,182,35,10,12,18,19,26,11,0,0,130,97,18,23,22,81,61,10,0,3,312,152,28,33,56,99,47,34,0,8,454
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,7,46,10,7,21,40,32,13,0,0,169,11,0,0,0,3,5,0,0,0,20,3,0,0,0,4,3,0,0,0,13,13,9,0,11,9,11,9,0,0,56,0,0,0,0,0,0,0,0,0,3,8,0,3,3,3,0,0,0,0,14,8,3,3,6,5,7,10,0,0,41,5,0,6,0,7,6,0,0,5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,12,4,3,3,5,5,0,8,0,5,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
59999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,7,0,0,4,5,5,7,0,4,34,89,20,24,31,38,23,54,6,7,293,399,99,126,185,373,323,127,4,39,1670,129,22,30,43,91,64,42,0,9,426,46,6,12,23,15,23,7,0,0,131,1757,348,502,674,1317,1130,366,7,102,6214,91,16,21,26,54,38,14,0,7,276,172,29,31,43,105,88,58,4,6,544,93,25,36,55,108,101,112,0,9,536,456,114,173,203,478,446,678,4,39,2576,52,9,14,28,41,31,21,0,0,200,65,10,21,23,22,29,16,0,6,181,61,14,17,15,33,22,19,0,4,174,354,67,80,110,142,111,117,9,16,1007,702,108,173,208,481,436,439,4,38,2586,115,29,25,57,79,74,46,0,3,431,212,50,62,107,161,117,87,0,17,807
