POW_SA3_CODE_2021,LG_650_799_Mng,LG_650_799_Pro,LG_650_799_TecTW,LG_650_799_CoPSW,LG_650_799_ClAW,LG_650_799_SWks,LG_650_799_MaOpDv,LG_650_799_Lab,LG_650_799_IDNS,LG_650_799_Tot,LG_800_999_Mng,LG_800_999_Pro,LG_800_999_TecTW,LG_800_999_CoPSW,LG_800_999_ClAW,LG_800_999_SWks,LG_800_999_MaOpDv,LG_800_999_Lab,LG_800_999_IDNS,LG_800_999_Tot,LG_1000_1249_Mng,LG_1000_1249_Pro,LG_1000_1249_TecTW,LG_1000_1249_CoPSW,LG_1000_1249_ClAW,LG_1000_1249_SWks,LG_1000_1249_MaOpDv,LG_1000_1249_Lab,LG_1000_1249_IDNS,LG_1000_1249_Tot,LG_1250_1499_Mng,LG_1250_1499_Pro,LG_1250_1499_TecTW,LG_1250_1499_CoPSW,LG_1250_1499_ClAW,LG_1250_1499_SWks,LG_1250_1499_MaOpDv,LG_1250_1499_Lab,LG_1250_1499_IDNS,LG_1250_1499_Tot,LG_1500_1749_Mng,LG_1500_1749_Pro,LG_1500_1749_TecTW,LG_1500_1749_CoPSW,LG_1500_1749_ClAW,LG_1500_1749_SWks,LG_1500_1749_MaOpDv,LG_1500_1749_Lab,LG_1500_1749_IDNS,LG_1500_1749_Tot,LG_1750_1999_Mng,LG_1750_1999_Pro,LG_1750_1999_TecTW,LG_1750_1999_CoPSW,LG_1750_1999_ClAW,LG_1750_1999_SWks,LG_1750_1999_MaOpDv,LG_1750_1999_Lab,LG_1750_1999_IDNS,LG_1750_1999_Tot,LG_2000_2999_Mng,LG_2000_2999_Pro,LG_2000_2999_TecTW,LG_2000_2999_CoPSW,LG_2000_2999_ClAW,LG_2000_2999_SWks,LG_2000_2999_MaOpDv,LG_2000_2999_Lab,LG_2000_2999_IDNS,LG_2000_2999_Tot,LG_3000_3499_Mng,LG_3000_3499_Pro,LG_3000_3499_TecTW,LG_3000_3499_CoPSW,LG_3000_3499_ClAW,LG_3000_3499_SWks,LG_3000_3499_MaOpDv,LG_3000_3499_Lab,LG_3000_3499_IDNS,LG_3000_3499_Tot,LG_3500mo_Mng,LG_3500mo_Pro,LG_3500mo_TecTW,LG_3500mo_CoPSW,LG_3500mo_ClAW,LG_3500mo_SWks,LG_3500mo_MaOpDv,LG_3500mo_Lab,LG_3500mo_IDNS,LG_3500mo_Tot,LG_PINS_Mng,LG_PINS_Pro,LG_PINS_TecTW,LG_PINS_CoPSW,LG_PINS_ClAW,LG_PINS_SWks,LG_PINS_MaOpDv,LG_PINS_Lab,LG_PINS_IDNS,LG_PINS_Tot,LG_Tot_Mng,LG_Tot_Pro,LG_Tot_TecTW,LG_Tot_CoPSW,LG_Tot_ClAW,LG_Tot_SWks,LG_Tot_MaOpDv,LG_Tot_Lab,LG_Tot_IDNS,LG_Tot_Tot,Pvte_NNI_Mng,Pvte_NNI_Pro,Pvte_NNI_TecTW,Pvte_NNI_CoPSW,Pvte_NNI_ClAW,Pvte_NNI_SWks,Pvte_NNI_MaOpDv,Pvte_NNI_Lab,Pvte_NNI_IDNS,Pvte_NNI_Tot,Pvte_1_149_Mng,Pvte_1_149_Pro,Pvte_1_149_TecTW,Pvte_1_149_CoPSW,Pvte_1_149_ClAW,Pvte_1_149_SWks,Pvte_1_149_MaOpDv,Pvte_1_149_Lab,Pvte_1_149_IDNS,Pvte_1_149_Tot,Pvte_150_299_Mng,Pvte_150_299_Pro,Pvte_150_299_TecTW,Pvte_150_299_CoPSW,Pvte_150_299_ClAW,Pvte_150_299_SWks,Pvte_150_299_MaOpDv,Pvte_150_299_Lab,Pvte_150_299_IDNS,Pvte_150_299_Tot,Pvte_300_399_Mng,Pvte_300_399_Pro,Pvte_300_399_TecTW,Pvte_300_399_CoPSW,Pvte_300_399_ClAW,Pvte_300_399_SWks,Pvte_300_399_MaOpDv,Pvte_300_399_Lab,Pvte_300_399_IDNS,Pvte_300_399_Tot,Pvte_400_499_Mng,Pvte_400_499_Pro,Pvte_400_499_TecTW,Pvte_400_499_CoPSW,Pvte_400_499_ClAW,Pvte_400_499_SWks,Pvte_400_499_MaOpDv,Pvte_400_499_Lab,Pvte_400_499_IDNS,Pvte_400_499_Tot,Pvte_500_649_Mng,Pvte_500_649_Pro,Pvte_500_649_TecTW,Pvte_500_649_CoPSW,Pvte_500_649_ClAW,Pvte_500_649_SWks,Pvte_500_649_MaOpDv,Pvte_500_649_Lab,Pvte_500_649_IDNS,Pvte_500_649_Tot,Pvte_650_799_Mng,Pvte_650_799_Pro,Pvte_650_799_TecTW,Pvte_650_799_CoPSW,Pvte_650_799_ClAW,Pvte_650_799_SWks,Pvte_650_799_MaOpDv,Pvte_650_799_Lab,Pvte_650_799_IDNS,Pvte_650_799_Tot,Pvte_800_999_Mng,Pvte_800_999_Pro,Pvte_800_999_TecTW,Pvte_800_999_CoPSW,Pvte_800_999_ClAW,Pvte_800_999_SWks,Pvte_800_999_MaOpDv,Pvte_800_999_Lab,Pvte_800_999_IDNS,Pvte_800_999_Tot,Pvte_1000_1249_Mng,Pvte_1000_1249_Pro,Pvte_1000_1249_TecTW,Pvte_1000_1249_CoPSW,Pvte_1000_1249_ClAW,Pvte_1000_1249_SWks,Pvte_1000_1249_MaOpDv,Pvte_1000_1249_Lab,Pvte_1000_1249_IDNS,Pvte_1000_1249_Tot
50702,7,7,0,0,8,0,0,0,0,22,3,6,0,0,12,0,0,4,0,29,6,10,4,0,18,0,0,11,0,49,8,27,9,0,35,0,3,8,3,94,6,17,4,6,18,0,6,7,3,75,6,8,9,0,6,0,0,0,0,31,29,17,6,0,6,0,0,0,0,52,0,0,0,0,5,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,70,101,26,43,110,7,8,36,9,414,27,23,12,19,21,15,6,18,7,146,6,42,36,259,30,271,25,193,6,877,29,79,42,268,68,199,46,158,7,891,43,98,102,295,95,167,34,177,3,1011,62,119,134,300,129,184,46,188,9,1183,122,171,232,503,212,260,82,267,6,1866,151,230,302,523,289,243,92,301,14,2142,259,346,477,491,342,214,186,309,28,2655,398,526,629,351,478,185,223,254,33,3076
50703,3,0,0,0,10,0,0,0,0,14,0,5,4,0,10,0,0,0,0,16,3,9,3,0,16,0,3,10,0,33,3,14,3,7,17,0,0,0,0,40,3,17,10,0,8,0,0,0,0,40,3,11,0,0,8,0,0,0,0,28,14,10,5,0,0,0,0,0,0,27,3,0,0,3,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,37,62,17,21,60,4,0,13,4,227,5,4,18,7,7,8,5,10,3,74,5,25,20,56,20,142,5,81,0,354,10,21,33,60,21,112,16,102,4,377,17,15,38,70,36,77,24,101,0,386,24,29,52,93,49,69,33,94,0,444,29,41,130,160,78,109,42,159,5,764,44,50,157,161,105,114,71,226,8,932,93,86,243,179,128,93,174,267,11,1277,117,123,377,157,235,57,348,250,29,1696
50704,0,4,3,8,13,0,0,0,0,27,5,9,5,3,9,0,5,6,0,44,9,9,17,3,35,0,8,22,4,111,7,24,14,5,26,0,14,8,0,89,3,32,15,6,27,0,0,0,0,85,4,20,4,0,13,0,0,0,0,45,12,15,5,0,3,0,0,0,0,41,3,4,0,0,0,0,0,0,0,8,15,9,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,59,131,71,68,150,6,31,43,8,564,35,29,33,19,36,26,7,18,10,216,26,131,49,314,87,662,30,370,10,1679,47,167,77,333,150,606,26,261,8,1681,46,154,120,323,163,448,34,238,12,1538,77,168,180,356,212,427,50,217,16,1692,123,286,287,561,341,493,77,299,15,2485,166,342,354,615,400,460,111,348,20,2824,310,481,514,626,556,397,204,492,30,3617,475,785,652,609,695,329,231,395,45,4212
50705,0,4,0,7,21,0,0,5,0,37,4,0,10,5,15,0,5,15,0,48,9,10,24,9,25,0,11,16,0,97,3,13,15,11,43,0,15,11,0,116,10,33,8,15,27,0,11,10,0,112,8,25,9,8,17,0,3,4,4,79,11,14,3,6,6,0,3,0,0,35,9,0,0,0,0,0,0,0,0,15,13,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,3,0,3,66,107,73,89,165,12,52,65,7,641,30,20,17,37,32,44,9,40,16,246,25,85,32,262,48,681,33,413,14,1606,38,77,94,287,71,545,72,354,10,1548,44,94,143,291,114,385,54,263,8,1390,61,80,203,327,163,411,52,295,6,1603,119,175,323,581,262,544,90,371,24,2498,157,211,410,684,349,527,105,358,15,2830,285,280,528,686,408,422,182,366,34,3183,406,453,565,550,432,292,239,317,36,3286
50901,0,6,4,7,13,0,4,5,0,40,4,11,8,4,25,0,18,16,5,87,5,17,24,7,49,0,41,32,3,167,11,15,14,6,27,0,21,5,5,106,3,19,16,3,14,0,0,0,0,61,11,15,3,0,13,0,0,0,0,44,20,7,5,0,9,0,0,0,0,51,13,0,0,0,3,0,0,0,0,13,4,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,83,107,85,48,174,11,84,79,18,687,138,3,14,15,16,12,7,43,8,262,61,29,18,127,40,254,4,237,4,778,111,44,47,134,80,171,21,199,4,809,125,57,97,119,81,133,30,197,7,847,153,66,161,180,119,149,56,251,3,1133,263,120,294,305,203,276,102,346,12,1918,325,155,322,358,247,271,112,475,13,2276,430,197,453,375,349,281,170,552,25,2833,549,356,534,318,402,237,284,475,31,3182
50902,5,3,6,9,18,0,10,17,0,64,0,5,18,7,43,3,45,31,0,162,7,12,32,18,57,3,61,24,4,206,7,14,8,10,34,0,24,11,3,111,17,7,11,0,15,0,11,6,0,71,15,9,6,0,3,0,0,0,0,37,42,11,4,3,9,0,6,0,0,80,14,0,0,0,0,0,0,0,0,14,12,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,130,67,102,54,217,13,156,121,10,861,188,3,15,9,18,15,12,46,6,319,65,13,28,58,39,146,11,140,3,507,105,24,52,61,60,81,38,156,5,582,152,27,71,79,95,79,31,172,6,706,159,36,112,101,99,110,33,183,12,841,301,66,205,162,197,153,62,316,16,1482,307,71,217,187,178,163,91,347,16,1573,428,92,276,190,244,197,163,500,28,2109,586,161,351,164,277,136,272,418,25,2383
50903,0,5,0,3,9,0,6,3,0,34,9,0,12,0,14,0,17,10,0,66,8,7,13,6,29,0,30,13,0,96,7,6,11,0,17,0,11,0,0,53,3,0,3,5,3,0,0,0,0,18,6,3,8,0,4,0,0,0,0,16,18,0,6,0,7,0,0,5,0,34,3,0,0,0,0,0,0,0,0,3,4,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,66,23,48,26,88,0,74,51,7,384,77,0,5,6,12,4,6,9,5,137,37,0,6,21,13,26,9,49,6,169,56,0,15,31,18,27,9,53,3,210,74,12,16,17,38,20,20,59,0,240,90,19,35,27,37,36,16,55,3,313,161,21,63,85,68,47,31,113,9,593,170,22,92,88,73,68,44,117,0,687,223,42,95,85,80,67,76,159,11,834,316,70,155,77,105,48,118,173,5,1063
51001,0,0,5,5,4,0,0,7,0,21,6,6,3,3,10,0,0,7,0,30,9,3,4,7,10,0,3,9,0,47,6,8,12,5,23,0,3,10,0,65,10,17,4,9,16,0,4,10,0,74,14,26,7,3,11,0,0,4,0,55,36,17,9,0,12,0,0,3,3,76,7,0,0,0,0,0,0,0,0,13,9,0,0,0,0,0,0,0,0,9,0,3,0,0,3,0,0,0,0,8,85,88,47,44,102,5,18,57,7,448,9,11,8,5,4,8,8,7,4,73,4,14,11,52,14,94,3,59,3,247,15,42,21,43,17,50,13,65,4,258,22,44,20,49,20,46,12,65,5,278,29,34,49,58,38,32,14,72,4,324,46,59,58,144,90,77,23,100,8,610,42,78,94,155,104,110,38,157,11,782,117,119,150,265,158,112,68,233,17,1240,182,190,228,300,230,128,82,235,15,1590
51002,0,0,4,8,0,0,0,0,0,14,6,3,4,3,6,0,0,0,0,19,4,0,6,3,8,0,4,0,0,31,6,0,6,3,12,0,5,6,0,45,12,8,8,4,23,0,3,3,0,57,10,10,8,4,17,0,0,0,0,53,16,20,7,3,10,0,0,0,0,64,6,0,0,0,0,0,0,0,0,11,16,0,0,0,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,64,63,42,52,86,7,18,16,4,349,7,10,14,8,6,8,16,17,8,77,3,10,12,20,5,55,10,39,3,159,10,50,19,48,9,40,7,52,4,236,11,13,18,17,13,24,16,43,3,155,16,8,22,31,23,23,10,43,6,179,11,23,41,42,40,70,26,91,3,352,22,26,72,63,55,56,44,109,4,452,32,30,106,82,90,79,76,147,17,655,62,71,215,124,162,90,262,275,18,1286
51003,0,4,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,3,0,19,5,3,0,0,8,0,0,8,0,20,8,7,3,5,21,0,8,13,0,61,6,4,4,0,16,0,3,10,0,47,10,13,5,4,28,0,4,9,4,76,34,18,6,3,21,0,3,0,4,92,6,0,0,0,0,0,0,0,0,7,10,0,0,0,5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,78,65,26,32,105,4,17,53,9,383,11,9,14,9,0,8,22,21,8,99,8,12,24,50,15,119,14,80,8,329,4,14,18,50,24,73,10,65,4,269,11,17,19,41,26,41,6,58,0,223,15,14,23,49,24,43,10,48,0,226,10,32,67,71,39,67,25,83,5,397,32,33,88,87,79,69,47,120,3,568,52,68,160,125,130,91,76,167,10,868,97,90,274,163,184,80,190,279,24,1375
51101,0,0,0,3,0,0,0,4,0,18,0,0,9,3,8,0,0,3,0,19,3,9,10,0,23,0,10,6,3,63,6,7,9,4,10,0,8,5,5,41,4,5,4,3,4,0,9,6,0,35,3,0,3,5,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,31,30,31,24,44,5,31,25,5,230,50,0,6,0,9,9,5,11,0,91,8,0,4,22,9,68,4,56,5,185,29,6,12,23,28,42,8,39,5,185,36,9,20,34,35,32,12,59,3,238,45,20,32,37,37,34,17,52,0,260,43,26,66,57,70,49,21,79,9,419,62,31,78,85,82,80,30,90,3,544,108,42,105,81,100,68,57,95,10,668,159,54,140,47,80,55,107,107,10,761
51102,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,6,0,23,0,0,0,9,11,0,0,4,0,31,4,0,0,6,8,0,5,3,0,38,3,10,0,3,8,0,0,0,0,27,4,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,17,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,27,21,11,28,47,0,9,20,0,174,7,0,0,0,0,0,0,12,0,20,0,4,4,17,7,30,0,20,0,88,13,5,7,12,11,22,0,27,3,104,18,11,14,15,18,20,0,34,0,131,21,11,16,26,16,15,6,26,0,142,34,23,31,41,36,55,6,79,3,315,38,22,28,90,46,47,22,114,4,410,76,33,63,93,58,67,23,128,6,552,113,62,70,76,68,41,29,99,3,562
51103,0,0,4,7,7,0,0,3,0,21,0,5,5,3,7,0,0,7,0,31,0,4,11,5,30,0,9,21,5,80,3,15,10,5,22,4,5,10,0,65,9,9,4,4,14,0,3,3,0,52,8,6,0,0,7,0,4,0,0,24,19,3,9,3,0,0,4,0,0,36,9,0,0,0,5,0,0,0,0,10,11,0,0,0,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,9,62,58,37,47,102,7,29,55,3,398,12,6,15,9,14,9,23,21,7,115,5,10,18,55,19,144,13,91,5,363,23,38,21,45,32,70,17,76,3,321,13,32,28,47,33,67,20,82,9,330,13,19,51,63,46,77,26,99,10,411,31,38,120,99,110,114,54,144,5,725,51,48,146,166,157,147,61,157,7,944,78,72,233,174,203,155,140,190,16,1255,144,135,349,182,298,103,251,288,17,1765
51104,3,6,6,4,13,0,3,3,0,43,8,0,5,0,17,0,17,7,3,70,5,9,14,3,42,0,22,24,0,123,9,14,19,5,29,0,17,13,0,97,10,17,12,4,23,0,12,9,3,91,8,11,4,5,6,0,8,3,3,45,38,6,5,0,6,0,3,0,0,58,9,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,3,0,3,109,66,63,34,161,0,81,85,11,618,74,12,14,17,14,11,8,37,11,205,28,14,19,132,22,247,22,159,5,649,55,31,48,105,48,175,28,156,3,639,69,38,68,101,70,111,37,157,11,661,92,46,114,130,85,147,41,192,7,851,123,66,231,246,185,234,61,241,10,1405,168,103,261,303,237,267,122,288,6,1757,248,139,339,309,332,241,170,334,18,2131,389,234,420,275,357,183,250,314,28,2452
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,4,0,0,0,0,4,0,11,0,0,0,0,0,0,0,6,0,9,0,5,3,0,0,0,5,4,0,14,0,0,4,4,0,0,0,6,0,17,4,3,16,3,0,6,3,18,0,54
59999,0,0,0,7,0,0,0,3,0,9,0,0,0,0,5,0,0,3,0,12,5,0,4,0,0,0,3,9,0,19,0,4,5,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,11,9,22,9,0,11,25,3,96,67,51,86,41,47,24,49,121,33,516,35,214,109,428,54,124,82,381,19,1451,46,285,235,450,93,166,179,595,19,2072,88,238,433,460,133,161,213,695,28,2441,101,278,645,563,124,177,304,810,43,3046,165,372,1077,823,164,210,451,1072,48,4395,193,361,1240,921,239,217,531,1106,62,4877,245,433,1822,826,281,203,691,1244,77,5820,347,517,2527,737,292,232,817,1406,109,6985
