POW_SA3_CODE_2021,SS_NS_None_Mng,SS_NS_None_Pro,SS_NS_None_TecTW,SS_NS_None_CoPSW,SS_NS_None_ClAW,SS_NS_None_SWks,SS_NS_None_MaOpDv,SS_NS_None_Lab,SS_NS_None_IDNS,SS_NS_None_Tot,SS_NS_1_15_Mng,SS_NS_1_15_Pro,SS_NS_1_15_TecTW,SS_NS_1_15_CoPSW,SS_NS_1_15_ClAW,SS_NS_1_15_SWks,SS_NS_1_15_MaOpDv,SS_NS_1_15_Lab,SS_NS_1_15_IDNS,SS_NS_1_15_Tot,SS_NS_16_24_Mng,SS_NS_16_24_Pro,SS_NS_16_24_TecTW,SS_NS_16_24_CoPSW,SS_NS_16_24_ClAW,SS_NS_16_24_SWks,SS_NS_16_24_MaOpDv,SS_NS_16_24_Lab,SS_NS_16_24_IDNS,SS_NS_16_24_Tot,SS_NS_25_34_Mng,SS_NS_25_34_Pro,SS_NS_25_34_TecTW,SS_NS_25_34_CoPSW,SS_NS_25_34_ClAW,SS_NS_25_34_SWks,SS_NS_25_34_MaOpDv,SS_NS_25_34_Lab,SS_NS_25_34_IDNS,SS_NS_25_34_Tot,SS_NS_35_39_Mng,SS_NS_35_39_Pro,SS_NS_35_39_TecTW,SS_NS_35_39_CoPSW,SS_NS_35_39_ClAW,SS_NS_35_39_SWks,SS_NS_35_39_MaOpDv,SS_NS_35_39_Lab,SS_NS_35_39_IDNS,SS_NS_35_39_Tot,SS_NS_40_Mng,SS_NS_40_Pro,SS_NS_40_TecTW,SS_NS_40_CoPSW,SS_NS_40_ClAW,SS_NS_40_SWks,SS_NS_40_MaOpDv,SS_NS_40_Lab,SS_NS_40_IDNS,SS_NS_40_Tot,SS_NS_41_48_Mng,SS_NS_41_48_Pro,SS_NS_41_48_TecTW,SS_NS_41_48_CoPSW,SS_NS_41_48_ClAW,SS_NS_41_48_SWks,SS_NS_41_48_MaOpDv,SS_NS_41_48_Lab,SS_NS_41_48_IDNS,SS_NS_41_48_Tot,SS_NS_49ov_Mng,SS_NS_49ov_Pro,SS_NS_49ov_TecTW,SS_NS_49ov_CoPSW,SS_NS_49ov_ClAW,SS_NS_49ov_SWks,SS_NS_49ov_MaOpDv,SS_NS_49ov_Lab,SS_NS_49ov_IDNS,SS_NS_49ov_Tot,SS_NS_NS_Mng,SS_NS_NS_Pro,SS_NS_NS_TecTW,SS_NS_NS_CoPSW,SS_NS_NS_ClAW,SS_NS_NS_SWks,SS_NS_NS_MaOpDv,SS_NS_NS_Lab,SS_NS_NS_IDNS,SS_NS_NS_Tot,SS_NS_Tot_Mng,SS_NS_Tot_Pro,SS_NS_Tot_TecTW,SS_NS_Tot_CoPSW,SS_NS_Tot_ClAW,SS_NS_Tot_SWks,SS_NS_Tot_MaOpDv,SS_NS_Tot_Lab,SS_NS_Tot_Inad_des_Tot,SS_NS_Tot_Tot,Tot_None_Mng,Tot_None_Pro,Tot_None_TecTW,Tot_None_CoPSW,Tot_None_ClAW,Tot_None_SWks,Tot_None_MaOpDv,Tot_None_Lab,Tot_None_IDNS,Tot_None_Tot,Tot_1_15_Mng,Tot_1_15_Pro,Tot_1_15_TecTW,Tot_1_15_CoPSW,Tot_1_15_ClAW,Tot_1_15_SWks,Tot_1_15_MaOpDv,Tot_1_15_Lab,Tot_1_15_IDNS,Tot_1_15_Tot,Tot_16_24_Mng,Tot_16_24_Pro,Tot_16_24_TecTW,Tot_16_24_CoPSW,Tot_16_24_ClAW,Tot_16_24_SWks,Tot_16_24_MaOpDv,Tot_16_24_Lab,Tot_16_24_IDNS,Tot_16_24_Tot,Tot_25_34_Mng,Tot_25_34_Pro,Tot_25_34_TecTW,Tot_25_34_CoPSW,Tot_25_34_ClAW,Tot_25_34_SWks,Tot_25_34_MaOpDv,Tot_25_34_Lab,Tot_25_34_IDNS,Tot_25_34_Tot,Tot_35_39_Mng,Tot_35_39_Pro,Tot_35_39_TecTW,Tot_35_39_CoPSW,Tot_35_39_ClAW,Tot_35_39_SWks,Tot_35_39_MaOpDv,Tot_35_39_Lab,Tot_35_39_IDNS,Tot_35_39_Tot,Tot_40_Mng,Tot_40_Pro,Tot_40_TecTW,Tot_40_CoPSW,Tot_40_ClAW,Tot_40_SWks,Tot_40_MaOpDv,Tot_40_Lab,Tot_40_IDNS,Tot_40_Tot,Tot_41_48_Mng,Tot_41_48_Pro,Tot_41_48_TecTW,Tot_41_48_CoPSW,Tot_41_48_ClAW,Tot_41_48_SWks,Tot_41_48_MaOpDv,Tot_41_48_Lab,Tot_41_48_IDNS,Tot_41_48_Tot,Tot_49ov_Mng,Tot_49ov_Pro,Tot_49ov_TecTW,Tot_49ov_CoPSW,Tot_49ov_ClAW,Tot_49ov_SWks,Tot_49ov_MaOpDv,Tot_49ov_Lab,Tot_49ov_IDNS,Tot_49ov_Tot,Tot_NS_Mng,Tot_NS_Pro,Tot_NS_TecTW,Tot_NS_CoPSW,Tot_NS_ClAW,Tot_NS_SWks,Tot_NS_MaOpDv,Tot_NS_Lab,Tot_NS_IDNS,Tot_NS_Tot,Tot_Tot_Mng,Tot_Tot_Pro,Tot_Tot_TecTW,Tot_Tot_CoPSW,Tot_Tot_ClAW,Tot_Tot_SWks,Tot_Tot_MaOpDv,Tot_Tot_Lab,Tot_Tot_Inad_des_Tot,Tot_Tot_Tot
50502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,9,27,66,15,89,9,42,6,262,31,189,72,805,147,1582,108,721,30,3680,19,64,62,348,107,524,90,199,4,1436,18,31,42,171,51,187,24,58,4,591,18,34,155,50,41,47,5,13,4,375,3,23,171,20,22,14,0,5,5,269,7,7,119,11,3,0,0,9,0,149,5,3,66,14,12,0,3,5,0,108,0,0,4,15,0,35,0,6,22,88,104,369,715,1507,399,2487,245,1063,76,6970
50503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,12,0,5,14,27,7,50,7,34,3,153,21,104,55,558,75,1172,111,732,16,2840,16,22,36,206,55,318,73,214,7,944,25,18,38,124,24,116,17,75,4,433,12,19,178,53,16,20,11,18,3,335,9,7,169,16,10,15,5,13,0,238,0,5,90,11,6,0,0,5,0,128,4,7,52,4,3,0,6,0,0,74,0,6,3,6,0,14,0,11,14,58,95,185,644,1005,195,1708,227,1093,50,5207
50601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,3,6,0,28,3,28,0,68,5,28,15,195,33,510,36,300,15,1130,9,11,26,71,26,159,15,60,3,386,9,8,25,53,12,67,3,25,0,207,9,0,52,21,8,11,0,5,0,108,0,5,40,10,3,4,0,0,0,66,0,4,35,0,0,0,0,0,0,41,0,0,20,0,0,0,0,0,0,29,0,0,6,8,0,11,0,3,10,30,38,55,209,365,86,792,68,431,22,2059
50602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,4,16,47,18,52,11,36,0,188,26,86,41,690,130,791,80,461,25,2317,29,52,48,359,80,260,83,196,9,1124,19,18,27,198,37,128,49,56,0,528,13,21,95,68,25,29,16,12,8,281,6,25,128,31,20,14,9,3,0,240,6,7,58,6,7,9,7,8,0,103,4,3,63,19,6,0,0,5,0,110,0,0,5,19,0,16,0,9,28,87,101,219,480,1424,323,1299,257,793,66,4972
50603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,14,35,14,65,10,36,4,184,41,195,83,564,154,1060,132,565,27,2829,22,42,87,256,87,372,127,233,16,1238,20,18,39,96,39,147,50,68,11,485,17,21,137,42,32,38,13,17,0,313,8,17,166,19,22,15,9,12,0,271,6,8,100,10,5,7,14,3,0,151,14,6,94,4,6,5,8,8,0,133,0,5,6,10,6,17,3,10,27,92,133,315,726,1041,369,1720,359,947,88,5694
50604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,0,18,5,20,5,61,15,54,19,206,37,504,59,316,7,1227,9,14,24,100,28,172,27,77,0,449,10,12,26,47,7,54,5,36,0,196,7,0,103,22,11,19,4,4,3,175,0,0,60,11,10,10,10,0,0,94,0,0,52,0,3,0,0,0,0,61,0,5,40,5,0,0,0,7,0,60,0,0,9,4,0,12,0,6,6,35,37,84,336,409,97,793,115,467,25,2371
50605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,16,0,19,0,9,0,50,7,20,9,184,20,232,34,198,5,716,4,8,5,46,11,61,9,65,4,213,0,4,5,28,8,18,13,10,3,89,3,11,39,12,3,5,4,0,0,78,0,3,43,0,3,0,0,0,0,59,0,3,20,3,0,0,3,3,0,39,0,3,22,0,0,0,0,0,0,30,0,0,4,4,0,5,5,0,4,22,16,58,158,291,51,341,74,299,11,1302
50606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,13,0,23,9,14,13,72,4,124,16,95,6,349,0,5,5,30,4,28,0,20,0,97,0,0,3,17,0,10,0,13,0,58,0,3,21,8,0,0,0,4,0,40,0,0,16,0,4,0,0,0,0,20,3,4,4,0,0,0,0,0,0,20,0,0,5,0,0,0,0,0,0,4,0,0,0,3,0,0,0,5,4,9,13,30,64,145,16,169,16,151,4,607
50607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,18,0,11,0,10,4,49,14,43,12,303,42,222,12,135,5,790,10,11,11,126,23,62,7,40,5,286,3,6,3,62,14,23,3,12,0,127,3,6,22,10,5,0,0,3,0,53,5,8,13,9,10,6,0,0,0,34,0,3,11,3,0,0,0,0,0,17,0,0,3,0,0,0,0,0,0,10,0,7,0,6,0,5,0,0,9,23,41,75,78,532,94,324,20,198,24,1384
50701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,5,0,0,12,0,4,14,34,9,40,14,23,0,128,19,81,53,447,90,865,98,472,15,2140,16,32,35,195,65,228,81,149,0,797,21,12,27,107,33,100,31,36,4,368,11,15,143,41,23,16,11,22,0,279,12,13,197,19,16,11,12,10,0,291,0,0,79,11,0,0,4,4,0,106,0,0,94,3,0,0,0,4,3,112,0,0,10,15,0,15,3,5,21,69,81,154,652,865,239,1271,241,732,47,4282
50702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,37,6,31,4,18,0,103,13,59,43,519,66,417,45,252,13,1428,17,16,47,209,47,129,18,83,9,572,12,12,27,123,19,55,3,27,0,279,10,11,44,47,10,15,0,11,0,148,0,11,38,6,3,6,0,5,0,73,0,5,31,12,3,4,0,0,0,51,0,0,13,9,0,3,0,0,0,24,0,0,6,12,0,9,0,4,11,46,61,107,251,964,167,659,81,406,35,2725
