POW_SA3_CODE_2021,SG_300_399_Mng,SG_300_399_Pro,SG_300_399_TecTW,SG_300_399_CoPSW,SG_300_399_ClAW,SG_300_399_SWks,SG_300_399_MaOpDv,SG_300_399_Lab,SG_300_399_IDNS,SG_300_399_Tot,SG_400_499_Mng,SG_400_499_Pro,SG_400_499_TecTW,SG_400_499_CoPSW,SG_400_499_ClAW,SG_400_499_SWks,SG_400_499_MaOpDv,SG_400_499_Lab,SG_400_499_IDNS,SG_400_499_Tot,SG_500_649_Mng,SG_500_649_Pro,SG_500_649_TecTW,SG_500_649_CoPSW,SG_500_649_ClAW,SG_500_649_SWks,SG_500_649_MaOpDv,SG_500_649_Lab,SG_500_649_IDNS,SG_500_649_Tot,SG_650_799_Mng,SG_650_799_Pro,SG_650_799_TecTW,SG_650_799_CoPSW,SG_650_799_ClAW,SG_650_799_SWks,SG_650_799_MaOpDv,SG_650_799_Lab,SG_650_799_IDNS,SG_650_799_Tot,SG_800_999_Mng,SG_800_999_Pro,SG_800_999_TecTW,SG_800_999_CoPSW,SG_800_999_ClAW,SG_800_999_SWks,SG_800_999_MaOpDv,SG_800_999_Lab,SG_800_999_IDNS,SG_800_999_Tot,SG_1000_1249_Mng,SG_1000_1249_Pro,SG_1000_1249_TecTW,SG_1000_1249_CoPSW,SG_1000_1249_ClAW,SG_1000_1249_SWks,SG_1000_1249_MaOpDv,SG_1000_1249_Lab,SG_1000_1249_IDNS,SG_1000_1249_Tot,SG_1250_1499_Mng,SG_1250_1499_Pro,SG_1250_1499_TecTW,SG_1250_1499_CoPSW,SG_1250_1499_ClAW,SG_1250_1499_SWks,SG_1250_1499_MaOpDv,SG_1250_1499_Lab,SG_1250_1499_IDNS,SG_1250_1499_Tot,SG_1500_1749_Mng,SG_1500_1749_Pro,SG_1500_1749_TecTW,SG_1500_1749_CoPSW,SG_1500_1749_ClAW,SG_1500_1749_SWks,SG_1500_1749_MaOpDv,SG_1500_1749_Lab,SG_1500_1749_IDNS,SG_1500_1749_Tot,SG_1750_1999_Mng,SG_1750_1999_Pro,SG_1750_1999_TecTW,SG_1750_1999_CoPSW,SG_1750_1999_ClAW,SG_1750_1999_SWks,SG_1750_1999_MaOpDv,SG_1750_1999_Lab,SG_1750_1999_IDNS,SG_1750_1999_Tot,SG_2000_2999_Mng,SG_2000_2999_Pro,SG_2000_2999_TecTW,SG_2000_2999_CoPSW,SG_2000_2999_ClAW,SG_2000_2999_SWks,SG_2000_2999_MaOpDv,SG_2000_2999_Lab,SG_2000_2999_IDNS,SG_2000_2999_Tot,SG_3000_3499_Mng,SG_3000_3499_Pro,SG_3000_3499_TecTW,SG_3000_3499_CoPSW,SG_3000_3499_ClAW,SG_3000_3499_SWks,SG_3000_3499_MaOpDv,SG_3000_3499_Lab,SG_3000_3499_IDNS,SG_3000_3499_Tot,SG_3500mo_Mng,SG_3500mo_Pro,SG_3500mo_TecTW,SG_3500mo_CoPSW,SG_3500mo_ClAW,SG_3500mo_SWks,SG_3500mo_MaOpDv,SG_3500mo_Lab,SG_3500mo_IDNS,SG_3500mo_Tot,SG_PINS_Mng,SG_PINS_Pro,SG_PINS_TecTW,SG_PINS_CoPSW,SG_PINS_ClAW,SG_PINS_SWks,SG_PINS_MaOpDv,SG_PINS_Lab,SG_PINS_IDNS,SG_PINS_Tot,SG_Tot_Mng,SG_Tot_Pro,SG_Tot_TecTW,SG_Tot_CoPSW,SG_Tot_ClAW,SG_Tot_SWks,SG_Tot_MaOpDv,SG_Tot_Lab,SG_Tot_IDNS,SG_Tot_Tot,LG_NNI_Mng,LG_NNI_Pro,LG_NNI_TecTW,LG_NNI_CoPSW,LG_NNI_ClAW,LG_NNI_SWks,LG_NNI_MaOpDv,LG_NNI_Lab,LG_NNI_IDNS,LG_NNI_Tot,LG_1_149_Mng,LG_1_149_Pro,LG_1_149_TecTW,LG_1_149_CoPSW,LG_1_149_ClAW,LG_1_149_SWks,LG_1_149_MaOpDv,LG_1_149_Lab,LG_1_149_IDNS,LG_1_149_Tot,LG_150_299_Mng,LG_150_299_Pro,LG_150_299_TecTW,LG_150_299_CoPSW,LG_150_299_ClAW,LG_150_299_SWks,LG_150_299_MaOpDv,LG_150_299_Lab,LG_150_299_IDNS,LG_150_299_Tot,LG_300_399_Mng,LG_300_399_Pro,LG_300_399_TecTW,LG_300_399_CoPSW,LG_300_399_ClAW,LG_300_399_SWks,LG_300_399_MaOpDv,LG_300_399_Lab,LG_300_399_IDNS,LG_300_399_Tot,LG_400_499_Mng,LG_400_499_Pro,LG_400_499_TecTW,LG_400_499_CoPSW,LG_400_499_ClAW,LG_400_499_SWks,LG_400_499_MaOpDv,LG_400_499_Lab,LG_400_499_IDNS,LG_400_499_Tot,LG_500_649_Mng,LG_500_649_Pro,LG_500_649_TecTW,LG_500_649_CoPSW,LG_500_649_ClAW,LG_500_649_SWks,LG_500_649_MaOpDv,LG_500_649_Lab,LG_500_649_IDNS,LG_500_649_Tot
50502,4,21,4,29,10,0,0,22,0,89,0,33,9,42,17,0,0,19,0,124,3,44,16,107,49,0,0,28,0,248,4,97,14,131,76,0,3,45,0,373,3,170,23,190,97,0,10,36,9,549,20,236,51,196,262,0,5,40,11,815,41,358,45,91,243,8,10,18,7,811,57,491,50,110,165,6,6,9,16,914,51,542,36,93,63,6,6,12,10,817,261,745,75,117,89,4,15,27,13,1348,52,46,32,10,5,0,0,0,3,155,37,49,18,4,5,0,0,0,0,108,0,10,3,11,0,0,0,0,4,27,540,2868,375,1155,1099,32,56,273,81,6474,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,9,0,0,0,4,0,16,0,0,0,9,0,5,0,0,0,14,3,6,5,3,5,0,0,0,0,21,0,3,8,8,20,10,0,4,0,50
50503,5,15,0,23,9,0,0,30,0,80,0,20,5,34,7,0,0,15,0,89,0,41,13,85,13,0,0,45,0,201,3,68,15,141,26,0,0,41,0,301,4,84,19,182,32,0,4,38,0,364,3,141,25,144,72,0,3,25,0,406,20,183,18,72,25,0,10,7,0,335,17,317,9,57,10,0,18,3,0,435,16,313,4,84,6,0,28,0,0,464,123,438,9,86,9,0,14,0,5,684,26,13,0,0,0,0,0,0,0,43,0,11,0,0,0,0,0,0,0,16,0,0,0,7,0,0,0,0,0,10,223,1672,121,953,214,5,83,223,7,3507,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,10,0,0,0,9,0,0,0,0,0,5,0,0,0,4,7,0,0,0,0,11,4,6,8,5,8,0,0,0,0,27
50601,0,13,0,16,0,0,0,15,0,52,0,16,0,29,9,0,5,10,0,69,4,35,10,60,21,0,0,26,0,157,0,54,9,112,38,0,0,32,0,243,3,95,12,122,64,0,4,40,0,339,5,174,19,133,88,0,13,25,3,461,13,254,17,58,75,3,9,12,0,441,25,340,11,58,29,0,3,3,0,473,11,320,12,72,9,0,6,3,4,433,83,433,19,109,9,0,10,0,0,661,12,35,0,0,0,0,0,0,0,54,6,73,0,4,0,0,0,0,0,80,0,9,0,0,3,0,0,0,0,18,159,1860,113,798,364,6,51,177,11,3540,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,12,0,0,0,3,3,0,0,0,0,14,0,0,0,10,0,0,0,0,0,11,0,0,0,9,5,0,0,0,0,21
50602,0,7,0,12,0,0,4,8,0,35,0,8,0,23,11,0,0,4,0,55,0,13,4,36,11,0,3,9,0,79,0,29,10,67,29,0,0,12,0,157,3,52,16,82,26,0,10,18,0,205,10,91,25,77,44,0,17,8,4,274,9,116,48,43,71,0,7,5,3,304,29,142,32,43,56,4,9,3,0,319,23,139,38,45,27,0,4,0,3,280,107,166,86,57,26,0,8,0,5,452,23,4,8,0,5,0,0,0,0,42,18,8,5,4,4,0,0,0,0,35,0,4,0,11,0,0,0,0,3,17,218,785,281,531,324,9,65,70,19,2307,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,7,0,0,3,10,0,0,0,0,0,17,0,0,0,3,7,0,0,0,0,16
50603,0,13,0,27,9,0,0,13,0,65,4,18,8,27,4,0,0,17,0,80,0,29,9,86,17,0,0,25,0,175,6,62,14,98,37,0,0,27,0,247,4,110,33,141,63,0,4,31,5,382,12,191,37,143,149,4,19,33,6,590,15,256,45,77,142,0,7,11,7,563,40,394,52,97,64,5,8,5,5,671,38,396,44,108,47,0,5,12,5,660,173,607,69,128,46,0,10,15,3,1046,59,46,19,9,9,0,0,0,0,138,50,61,7,0,5,3,0,0,0,133,0,8,4,5,0,0,0,0,0,24,408,2212,339,960,612,15,58,206,28,4847,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,5,7,0,15,0,0,0,19,3,0,0,9,0,32,0,0,0,11,5,0,0,0,0,22,0,0,0,17,8,5,3,6,0,31,0,3,6,28,8,0,3,7,0,45
50604,0,9,5,28,0,0,0,18,0,60,0,18,3,48,3,0,0,20,0,90,5,29,8,71,15,5,0,29,0,160,0,54,13,120,20,0,0,26,0,231,6,73,16,152,34,0,0,27,0,309,0,135,24,140,91,0,3,9,3,407,8,167,19,119,63,0,0,4,7,392,24,241,8,278,17,3,7,0,0,587,12,264,8,179,6,0,0,0,5,474,107,386,4,178,7,0,0,0,0,679,16,13,0,14,0,0,0,0,0,49,5,14,0,4,0,0,0,0,0,33,0,5,0,4,0,0,0,0,0,13,193,1414,98,1352,271,9,20,145,22,3526,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,8,0,0,0,3,3,0,0,0,0,10,0,0,0,4,0,3,0,0,0,14,0,5,0,10,9,0,0,0,0,19
50605,0,6,0,8,3,0,0,5,0,32,3,7,3,14,3,0,0,15,0,43,0,12,9,33,9,0,0,20,0,81,0,24,4,52,7,0,0,21,0,101,0,47,5,60,16,0,0,15,4,151,5,77,9,60,35,0,5,3,0,190,10,105,7,23,11,0,4,3,0,160,9,120,13,20,8,0,0,0,0,166,4,126,9,15,0,0,0,0,0,156,56,147,28,36,11,0,0,0,4,280,12,9,0,4,0,0,0,0,0,29,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,102,698,101,329,108,0,12,84,9,1445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3
50606,0,0,0,0,0,0,0,0,0,10,0,3,0,10,0,0,0,4,0,16,0,5,0,8,0,0,0,6,0,27,0,16,0,24,11,0,0,3,0,56,0,14,7,31,3,0,0,7,0,62,0,22,3,27,12,0,0,0,0,71,3,42,0,12,7,0,0,0,0,65,6,60,0,41,0,0,0,0,0,110,6,58,0,41,0,0,0,0,0,100,24,60,5,54,4,0,0,0,0,137,0,0,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,41,290,23,256,44,0,3,34,9,689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,0,0,0,0,8
50607,0,7,3,7,0,0,0,3,0,23,0,5,4,6,3,0,0,0,0,24,0,20,7,15,12,0,0,11,0,55,0,29,10,27,14,0,0,10,0,89,5,44,26,51,22,0,0,4,0,159,3,58,27,44,46,0,3,5,0,180,4,87,30,29,47,0,0,0,3,206,17,123,32,28,32,0,0,4,5,242,13,157,9,36,20,0,0,0,0,245,76,213,8,28,26,0,0,0,0,354,26,16,0,0,4,0,0,0,0,46,15,15,0,0,4,0,0,0,0,33,0,3,0,0,0,0,0,0,0,3,161,787,162,274,241,4,7,39,15,1688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,11
50701,0,8,0,29,7,0,0,15,0,52,3,12,4,26,11,0,0,17,0,68,7,23,0,70,12,0,6,26,0,143,0,47,11,95,19,0,0,16,6,204,8,72,6,112,27,0,9,17,0,243,12,106,19,85,70,3,12,10,5,323,15,128,23,42,73,0,9,3,4,307,31,189,32,50,46,0,3,5,3,364,20,205,39,59,40,0,5,0,0,378,139,305,113,87,46,0,9,0,4,702,30,15,17,10,3,0,0,0,0,79,24,10,5,3,3,0,0,0,0,49,0,0,4,0,0,0,0,3,0,11,288,1142,283,689,371,4,53,115,32,2978,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,13,0,4,0,5,0,0,0,0,0,13,0,0,3,5,0,0,0,3,0,15,0,0,4,8,8,0,0,3,0,20,0,7,3,6,9,0,0,0,0,33
50702,4,12,3,5,3,0,0,8,0,39,0,14,9,19,11,0,0,10,0,57,4,31,7,48,25,0,0,18,0,135,3,64,12,73,54,0,4,20,4,231,9,142,19,85,57,0,3,22,8,342,15,191,33,117,152,6,14,32,7,567,26,283,25,71,199,4,10,15,8,642,26,394,32,71,134,6,3,8,17,694,50,397,16,73,92,0,0,11,6,654,274,650,38,111,124,3,3,18,14,1235,77,28,0,5,11,0,0,3,0,127,47,52,0,0,0,0,0,0,0,104,0,8,0,0,4,0,0,0,4,16,542,2290,190,690,870,30,40,173,66,4891,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,3,0,4,6,3,0,4,0,14
50703,0,0,0,9,0,0,0,7,0,17,0,9,0,10,0,0,0,6,0,22,0,5,6,27,10,0,0,6,0,51,0,26,0,35,5,0,0,16,0,84,4,31,7,62,10,0,0,7,0,124,4,44,5,48,32,0,6,8,0,136,0,62,0,56,21,0,6,4,0,162,5,112,5,162,13,0,6,4,0,296,11,100,7,146,0,0,6,3,0,272,40,125,13,128,8,0,6,9,0,339,6,5,5,13,0,0,0,0,0,31,0,4,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,12,74,523,54,698,104,7,29,63,5,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,7
