POW_SA3_CODE_2021,Mng_NNI_H_0,Mng_NNI_H_1_19,Mng_NNI_H_20_29,Mng_NNI_H_30_34,Mng_NNI_H_35_39,Mng_NNI_H_40_44,Mng_NNI_H_45_49,Mng_NNI_H_50ov,Mng_NNI_H_NS,Mng_NNI_H_Tot,Mng_1_149_H_0,Mng_1_149_H_1_19,Mng_1_149_H_20_29,Mng_1_149_H_30_34,Mng_1_149_H_35_39,Mng_1_149_H_40_44,Mng_1_149_H_45_49,Mng_1_149_H_50ov,Mng_1_149_H_NS,Mng_1_149_H_Tot,Mng_150_299_H_0,Mng_150_299_H_1_19,Mng_150_299_H_20_29,Mng_150_299_H_30_34,Mng_150_299_H_35_39,Mng_150_299_H_40_44,Mng_150_299_H_45_49,Mng_150_299_H_50ov,Mng_150_299_H_NS,Mng_150_299_H_Tot,Mng_300_399_H_0,Mng_300_399_H_1_19,Mng_300_399_H_20_29,Mng_300_399_H_30_34,Mng_300_399_H_35_39,Mng_300_399_H_40_44,Mng_300_399_H_45_49,Mng_300_399_H_50ov,Mng_300_399_H_NS,Mng_300_399_H_Tot,Mng_400_499_H_0,Mng_400_499_H_1_19,Mng_400_499_H_20_29,Mng_400_499_H_30_34,Mng_400_499_H_35_39,Mng_400_499_H_40_44,Mng_400_499_H_45_49,Mng_400_499_H_50ov,Mng_400_499_H_NS,Mng_400_499_H_Tot,Mng_500_649_H_0,Mng_500_649_H_1_19,Mng_500_649_H_20_29,Mng_500_649_H_30_34,Mng_500_649_H_35_39,Mng_500_649_H_40_44,Mng_500_649_H_45_49,Mng_500_649_H_50ov,Mng_500_649_H_NS,Mng_500_649_H_Tot,Mng_650_799_H_0,Mng_650_799_H_1_19,Mng_650_799_H_20_29,Mng_650_799_H_30_34,Mng_650_799_H_35_39,Mng_650_799_H_40_44,Mng_650_799_H_45_49,Mng_650_799_H_50ov,Mng_650_799_H_NS,Mng_650_799_H_Tot,Mng_800_999_H_0,Mng_800_999_H_1_19,Mng_800_999_H_20_29,Mng_800_999_H_30_34,Mng_800_999_H_35_39,Mng_800_999_H_40_44,Mng_800_999_H_45_49,Mng_800_999_H_50ov,Mng_800_999_H_NS,Mng_800_999_H_Tot,Mng_1000_1249_H_0,Mng_1000_1249_H_1_19,Mng_1000_1249_H_20_29,Mng_1000_1249_H_30_34,Mng_1000_1249_H_35_39,Mng_1000_1249_H_40_44,Mng_1000_1249_H_45_49,Mng_1000_1249_H_50ov,Mng_1000_1249_H_NS,Mng_1000_1249_H_Tot,Mng_1250_1499_H_0,Mng_1250_1499_H_1_19,Mng_1250_1499_H_20_29,Mng_1250_1499_H_30_34,Mng_1250_1499_H_35_39,Mng_1250_1499_H_40_44,Mng_1250_1499_H_45_49,Mng_1250_1499_H_50ov,Mng_1250_1499_H_NS,Mng_1250_1499_H_Tot,Mng_1500_1749_H_0,Mng_1500_1749_H_1_19,Mng_1500_1749_H_20_29,Mng_1500_1749_H_30_34,Mng_1500_1749_H_35_39,Mng_1500_1749_H_40_44,Mng_1500_1749_H_45_49,Mng_1500_1749_H_50ov,Mng_1500_1749_H_NS,Mng_1500_1749_H_Tot,Mng_1750_1999_H_0,Mng_1750_1999_H_1_19,Mng_1750_1999_H_20_29,Mng_1750_1999_H_30_34,Mng_1750_1999_H_35_39,Mng_1750_1999_H_40_44,Mng_1750_1999_H_45_49,Mng_1750_1999_H_50ov,Mng_1750_1999_H_NS,Mng_1750_1999_H_Tot,Mng_2000_2999_H_0,Mng_2000_2999_H_1_19,Mng_2000_2999_H_20_29,Mng_2000_2999_H_30_34,Mng_2000_2999_H_35_39,Mng_2000_2999_H_40_44,Mng_2000_2999_H_45_49,Mng_2000_2999_H_50ov,Mng_2000_2999_H_NS,Mng_2000_2999_H_Tot,Mng_3000_3499_H_0,Mng_3000_3499_H_1_19,Mng_3000_3499_H_20_29,Mng_3000_3499_H_30_34,Mng_3000_3499_H_35_39,Mng_3000_3499_H_40_44,Mng_3000_3499_H_45_49,Mng_3000_3499_H_50ov,Mng_3000_3499_H_NS,Mng_3000_3499_H_Tot,Mng_3500mo_H_0,Mng_3500mo_H_1_19,Mng_3500mo_H_20_29,Mng_3500mo_H_30_34,Mng_3500mo_H_35_39,Mng_3500mo_H_40_44,Mng_3500mo_H_45_49,Mng_3500mo_H_50ov,Mng_3500mo_H_NS,Mng_3500mo_H_Tot,Mng_PINS_H_0,Mng_PINS_H_1_19,Mng_PINS_H_20_29,Mng_PINS_H_30_34,Mng_PINS_H_35_39,Mng_PINS_H_40_44,Mng_PINS_H_45_49,Mng_PINS_H_50ov,Mng_PINS_H_NS,Mng_PINS_H_Tot,Mng_Tot_H_0,Mng_Tot_H_1_19,Mng_Tot_H_20_29,Mng_Tot_H_30_34,Mng_Tot_H_35_39,Mng_Tot_H_40_44,Mng_Tot_H_45_49,Mng_Tot_H_50ov,Mng_Tot_H_NS,Mng_Tot_H_Tot,Pro_NNI_H_0,Pro_NNI_H_1_19,Pro_NNI_H_20_29,Pro_NNI_H_30_34,Pro_NNI_H_35_39,Pro_NNI_H_40_44,Pro_NNI_H_45_49,Pro_NNI_H_50ov,Pro_NNI_H_NS,Pro_NNI_H_Tot,Pro_1_149_H_0,Pro_1_149_H_1_19,Pro_1_149_H_20_29,Pro_1_149_H_30_34,Pro_1_149_H_35_39,Pro_1_149_H_40_44,Pro_1_149_H_45_49,Pro_1_149_H_50ov,Pro_1_149_H_NS,Pro_1_149_H_Tot,Pro_150_299_H_0,Pro_150_299_H_1_19,Pro_150_299_H_20_29,Pro_150_299_H_30_34,Pro_150_299_H_35_39,Pro_150_299_H_40_44,Pro_150_299_H_45_49,Pro_150_299_H_50ov,Pro_150_299_H_NS,Pro_150_299_H_Tot
50902,7,10,16,11,6,24,10,101,3,194,0,14,7,5,6,5,0,20,7,61,4,28,12,4,3,11,7,43,3,107,12,29,19,11,4,12,10,57,5,156,3,26,27,17,7,20,3,55,3,169,15,42,43,24,20,40,12,119,4,313,9,20,46,35,27,46,19,113,10,316,13,30,38,28,38,69,26,183,9,438,14,36,32,44,63,105,44,257,7,609,8,29,21,20,41,91,45,208,12,476,16,15,23,13,50,113,57,233,0,518,8,11,25,13,36,90,46,190,8,429,25,30,37,22,49,156,83,357,5,765,10,9,7,8,11,27,21,140,0,229,11,19,10,10,7,45,38,206,0,351,7,16,0,5,3,15,3,40,16,100,163,360,359,259,385,881,419,2318,85,5228,0,0,0,0,0,0,0,0,0,6,0,19,5,0,0,0,0,0,0,21,4,20,9,0,3,0,0,0,0,32
50903,4,11,5,0,0,14,0,44,0,77,0,9,3,4,5,6,0,15,0,38,0,11,0,0,0,7,5,23,0,56,3,9,4,4,4,12,0,28,0,75,3,8,11,9,4,14,3,45,0,95,6,16,17,13,10,27,9,70,3,165,4,14,29,11,13,18,10,75,5,178,15,11,18,19,14,32,23,93,3,230,12,11,22,21,23,60,18,159,0,328,19,13,9,12,21,49,19,107,3,256,16,13,15,14,15,46,22,130,0,284,11,10,17,12,9,49,16,113,3,236,21,12,11,11,23,49,39,195,0,356,0,14,3,7,3,20,9,50,0,112,10,7,9,5,8,31,12,100,4,184,0,8,5,0,0,6,0,39,10,71,126,169,185,133,157,445,204,1286,37,2744,0,6,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,5,0,8
51001,0,0,0,0,0,4,3,3,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,16,0,0,4,0,0,0,0,13,0,25,0,6,3,3,0,6,0,9,0,29,6,5,10,6,8,3,4,5,0,53,0,0,11,8,6,7,0,6,0,43,4,4,11,6,27,38,9,25,0,128,8,5,12,15,45,54,17,51,0,200,8,0,3,5,60,55,21,90,0,244,13,0,8,11,51,61,31,96,3,274,7,3,0,7,43,59,21,69,0,215,16,12,9,4,85,111,60,197,5,508,5,0,0,0,14,24,12,67,0,124,8,10,7,5,17,19,15,103,0,173,3,0,3,0,0,4,4,7,4,24,79,56,80,59,359,445,199,758,24,2065,3,0,3,0,0,0,0,0,0,11,0,3,0,0,0,0,0,4,0,11,3,13,11,0,7,4,0,5,0,43
51002,3,0,0,0,0,0,0,5,0,7,0,4,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,13,0,6,0,0,5,0,0,5,0,16,3,3,0,0,3,0,0,0,0,16,0,0,3,9,0,0,0,8,0,27,0,4,3,12,6,4,3,6,0,36,4,0,4,3,19,20,5,11,0,68,7,4,3,0,32,28,9,32,0,119,10,0,0,4,19,27,4,44,6,116,11,0,4,7,16,25,10,67,0,138,13,0,9,3,42,45,50,226,0,387,12,8,0,0,9,23,30,137,0,213,30,14,10,4,17,44,79,474,5,676,0,0,0,0,0,0,0,8,0,16,92,52,42,40,163,225,200,1021,26,1857,3,5,0,0,0,0,0,5,0,10,0,9,0,0,0,0,0,0,0,7,10,23,3,3,15,5,0,0,0,53
51003,0,4,4,3,0,0,0,3,0,11,3,3,0,0,0,0,0,3,0,12,0,4,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,4,0,11,0,0,4,0,0,0,0,4,0,17,0,7,4,0,0,0,0,0,0,18,0,3,3,4,3,3,0,0,0,32,0,4,0,10,14,8,0,10,0,58,5,6,11,7,25,30,10,24,0,113,3,0,4,5,21,28,3,39,0,101,7,4,0,6,18,32,16,63,0,144,4,0,7,5,24,41,17,70,0,162,30,9,5,11,51,91,54,260,4,514,8,0,4,3,13,26,21,149,0,233,37,6,13,0,35,73,77,420,7,666,0,0,0,0,0,0,0,6,3,9,102,58,63,54,199,337,215,1051,21,2095,0,0,0,0,0,0,0,0,0,11,3,6,0,0,0,0,0,4,0,13,0,11,0,0,0,0,0,0,0,16
51101,0,3,3,0,0,12,6,35,0,50,0,3,0,0,0,4,0,6,0,8,4,4,0,4,0,0,0,7,0,29,0,11,3,4,0,0,0,17,0,39,0,5,7,8,0,9,3,15,0,47,0,0,11,0,3,7,4,12,0,47,6,3,6,5,11,9,6,18,0,60,3,10,7,9,10,36,9,32,0,113,6,15,11,5,15,38,14,61,0,174,6,6,5,3,18,25,14,43,0,120,10,4,13,3,13,29,11,58,0,145,5,7,0,4,13,27,13,44,4,113,12,16,6,6,15,32,15,123,0,223,0,4,3,0,5,12,10,41,0,68,10,11,7,9,4,15,9,70,3,135,0,4,0,0,4,0,0,12,8,20,72,103,82,65,120,254,111,585,17,1406,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,12
51102,0,0,4,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,13,0,6,6,0,0,3,0,5,0,18,0,3,0,6,3,7,6,5,0,29,0,0,8,5,6,6,0,11,0,34,0,5,3,4,7,3,3,10,0,35,0,3,5,0,6,24,0,31,0,80,3,8,9,4,19,26,12,39,5,125,4,0,4,0,4,20,18,26,0,82,0,0,0,4,13,24,3,37,0,84,0,0,0,4,9,14,11,23,0,58,4,3,8,3,17,25,18,59,0,128,3,0,0,0,0,10,7,9,0,36,0,0,0,0,0,7,3,30,4,50,0,5,3,0,0,9,0,0,0,20,25,36,39,28,83,177,81,311,7,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,5
51103,6,0,0,4,3,0,0,4,0,16,0,4,0,3,0,0,0,0,0,5,0,8,0,0,8,3,0,3,0,24,0,7,0,0,0,0,0,8,0,13,0,3,9,0,0,0,0,0,0,15,3,5,12,3,5,0,0,5,0,35,6,3,14,8,8,9,0,15,0,56,5,0,12,6,21,27,4,7,0,88,0,3,7,11,36,40,13,43,6,163,9,0,7,4,36,37,12,58,0,155,13,3,3,7,26,39,14,82,0,192,8,3,0,4,22,41,7,63,0,154,13,16,5,7,46,114,63,237,0,508,5,0,8,5,7,26,47,137,5,239,28,14,15,0,12,35,86,380,0,576,0,4,0,0,0,0,0,5,6,15,92,67,87,60,235,379,254,1039,27,2252,0,0,3,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,10,0,14,16,5,0,0,0,0,0,37
51104,4,8,6,3,0,15,0,44,0,83,0,9,0,0,0,0,0,6,0,32,0,16,8,14,3,5,0,21,0,55,0,7,5,3,0,16,4,24,3,67,3,8,19,8,3,8,5,41,0,94,5,13,24,15,14,21,8,38,0,133,6,16,27,23,21,21,4,64,0,184,10,10,16,23,48,54,14,76,0,259,17,17,12,28,59,94,36,145,0,405,18,9,10,13,51,66,25,130,0,315,3,12,17,18,41,69,37,137,4,329,14,8,11,4,32,70,21,119,0,281,24,22,18,14,64,132,68,290,3,638,5,6,8,3,14,30,33,112,5,217,23,15,10,7,13,39,49,210,0,372,0,4,7,3,0,8,4,12,0,37,134,174,200,177,362,650,310,1464,33,3501,4,0,0,0,0,0,0,5,0,16,4,16,0,0,0,0,0,0,0,24,4,25,8,0,0,0,0,3,0,37
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,9,0,0,0,0,0,0,0,8,0,8,6,0,0,0,0,0,0,24,0,32,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,3,31,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59999,12,14,3,0,5,15,6,20,0,68,8,17,3,0,0,4,0,4,0,36,4,15,4,0,0,6,0,6,0,49,8,22,12,3,6,11,3,17,0,94,11,44,15,4,3,10,3,18,0,104,13,45,39,11,16,22,7,20,5,175,14,50,28,17,28,34,6,17,6,195,33,29,37,27,39,42,11,32,3,256,24,23,38,33,61,81,14,71,5,350,24,18,23,19,65,104,26,83,7,377,30,20,19,19,62,133,33,122,8,444,9,19,6,15,52,86,25,83,6,294,49,21,30,32,59,155,55,226,7,638,8,11,3,5,14,42,20,92,0,203,50,32,20,10,21,70,25,208,7,436,12,0,0,0,3,3,3,15,10,51,296,390,282,193,436,825,232,1033,68,3764,17,19,3,0,0,3,0,9,3,56,12,184,6,4,0,7,0,3,0,223,21,229,24,13,5,9,0,5,0,306
