SAL_CODE_2021,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
SAL50376,373,0,0,0,0,0,0,19,391,229,37,3,0,0,0,0,17,282,150,64,42,23,8,0,0,22,307,76,73,125,56,16,3,3,15,364,56,53,163,83,22,9,0,12,389,36,48,168,91,26,4,9,23,398,24,42,158,83,32,7,8,11,374,32,39,154,82,28,4,8,11,358,30,30,112,63,17,9,4,14,274,26,15,75,32,24,5,3,10,193,12,8,74,37,15,4,8,12,162,3,14,59,49,17,3,6,10,159,9,7,41,31,16,8,0,9,112,3,6,10,12,5,3,0,3,48,0,0,7,7,5,0,0,3,24,1047,422,1187,663,230,62,43,174,3833
SAL50377,4,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,6,0,0,0,7,0,0,0,0,7,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,4,19,4,4,0,6,49
SAL50378,21,0,0,0,0,0,0,4,25,11,3,0,0,0,0,0,0,14,15,0,4,4,0,0,0,7,36,18,6,12,3,0,0,0,5,56,9,9,35,13,0,0,0,5,60,8,6,19,9,3,4,0,3,51,7,7,23,14,0,0,0,9,56,5,8,21,9,6,0,0,5,56,4,8,16,7,0,0,0,4,37,0,0,14,9,0,0,0,4,28,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,107,49,141,72,14,6,3,62,449
SAL50379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50380,21,3,0,0,0,0,0,9,37,21,12,8,0,0,0,0,6,37,10,8,15,5,0,0,0,3,35,24,5,4,5,0,5,0,14,52,8,0,4,12,0,10,0,16,44,7,3,0,0,6,5,0,11,35,5,0,4,4,3,0,7,6,22,3,0,0,4,6,3,5,3,29,0,0,0,3,5,5,0,3,23,4,3,3,3,0,0,8,3,25,0,3,4,0,3,0,0,0,7,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,9,95,38,47,38,28,28,26,80,384
SAL50381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4
SAL50382,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,8,0,0,0,3,0,0,0,0,6,0,0,6,3,0,0,0,0,11,4,0,3,3,0,0,0,0,8,0,0,4,6,0,0,0,0,11,0,0,6,5,4,0,0,0,15,4,0,0,3,4,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,8,4,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,25,6,23,31,12,3,0,9,122
SAL50383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,16
SAL50384,325,0,0,0,0,0,0,12,339,214,6,0,0,0,0,0,13,236,130,23,17,0,0,0,0,12,179,57,51,73,23,3,3,0,4,211,44,50,136,47,10,5,0,5,298,16,39,164,68,17,3,5,13,321,19,42,178,79,22,4,3,4,354,22,40,139,68,15,8,5,10,300,14,28,89,43,17,5,4,0,194,9,17,49,31,10,8,3,6,120,9,14,41,36,12,7,7,3,119,4,3,44,17,9,0,6,8,93,0,5,21,22,3,0,3,4,64,0,3,10,20,6,0,0,4,47,0,3,14,9,3,0,6,6,30,869,316,965,455,132,46,40,88,2903
SAL50385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6
SAL50386,11,0,0,0,0,0,0,3,17,14,0,0,0,0,0,0,0,18,5,0,4,0,0,0,0,0,9,8,5,6,3,0,0,0,0,22,6,0,8,3,0,0,0,0,22,0,0,4,0,0,0,0,0,15,0,0,9,4,0,0,0,0,16,0,6,8,10,0,0,0,5,25,3,3,3,5,0,0,0,0,18,0,0,9,3,0,0,0,0,20,0,0,5,9,3,0,0,0,16,0,0,5,5,4,0,0,0,15,3,0,6,0,4,0,0,0,18,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,4,55,17,72,49,22,3,3,10,232
SAL50387,27,0,0,0,0,0,0,5,30,14,0,0,0,0,0,0,0,16,10,5,0,0,0,0,0,0,14,4,0,9,5,0,0,0,5,18,0,0,3,5,0,0,0,0,18,0,5,10,5,0,0,0,0,16,0,4,13,10,5,0,0,0,25,3,4,20,4,3,0,0,0,40,0,6,7,7,3,0,0,0,23,0,3,16,10,9,0,0,7,37,0,0,5,5,0,0,0,0,12,0,4,8,6,0,0,0,0,15,0,0,0,0,0,0,0,3,9,0,0,0,3,5,0,0,0,10,0,0,0,0,0,0,0,0,3,65,31,81,49,24,0,0,21,279
SAL50388,5,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,13,3,0,3,3,0,0,0,0,11,3,0,4,9,3,0,0,3,21,3,0,3,4,3,0,0,0,16,0,4,5,0,3,0,0,0,10,0,3,4,0,4,0,0,0,11,5,0,6,3,3,0,0,0,9,0,0,0,0,3,0,0,0,5,0,0,5,4,0,5,0,0,12,0,0,0,3,0,0,0,0,6,33,7,37,22,21,7,3,21,153
SAL50389,56,0,0,0,0,0,0,0,56,49,5,3,0,0,0,0,0,51,33,8,3,5,0,0,0,0,51,13,8,9,5,4,0,0,0,45,8,4,27,5,3,0,0,4,49,10,0,26,6,5,0,0,0,53,8,12,24,9,7,0,0,0,54,9,11,18,17,5,5,0,3,61,0,8,30,18,10,0,0,0,74,4,0,25,11,9,4,0,0,60,5,0,20,17,11,0,0,3,55,0,0,12,7,3,0,4,0,27,0,0,10,5,3,0,0,0,22,0,0,7,0,0,0,0,0,3,0,0,0,4,0,0,0,0,8,194,56,208,109,53,20,7,25,672
SAL50390,94,0,0,0,0,0,0,6,106,62,0,0,0,0,0,0,0,63,41,3,6,0,0,0,0,0,53,26,15,23,8,0,0,0,3,73,19,14,58,19,8,0,0,0,121,21,19,71,28,4,4,0,5,144,14,26,49,28,10,0,0,0,134,19,31,55,40,4,0,0,8,166,27,23,41,32,7,0,0,3,135,18,11,51,31,9,0,0,6,125,10,14,54,38,14,0,0,7,129,17,16,37,26,8,0,0,10,108,9,6,29,20,3,0,4,14,91,0,3,12,14,5,0,0,5,44,0,3,3,10,9,4,0,3,28,386,187,492,281,77,16,9,69,1507
SAL50391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,12
SAL50392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6
SAL50393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,13
SAL50394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
SAL50395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50396,178,0,0,0,0,0,0,17,197,118,14,3,0,0,0,0,6,145,79,27,29,16,3,0,0,10,163,39,39,74,39,10,0,0,8,216,31,27,93,62,22,5,0,10,250,18,16,77,49,10,4,8,6,196,28,19,98,51,17,4,0,18,231,35,24,88,38,16,4,0,15,225,19,16,85,43,18,8,0,6,194,26,26,104,56,33,3,0,10,257,21,13,124,66,19,6,3,7,258,24,27,119,86,19,9,5,13,288,8,3,61,42,18,5,5,8,157,3,0,17,27,11,6,0,5,68,5,3,0,7,6,0,3,5,24,623,267,978,588,195,58,25,139,2869
SAL50397,131,0,0,0,0,0,0,6,132,137,13,4,0,0,0,0,17,175,169,57,48,13,3,0,0,9,296,122,129,131,19,3,0,0,17,422,62,77,131,28,12,3,4,9,317,31,43,93,29,6,9,0,0,212,23,28,49,27,5,7,5,6,149,17,18,36,22,12,0,0,0,100,10,14,29,16,5,3,0,5,74,0,6,15,18,10,0,0,0,65,0,0,15,16,5,0,0,0,42,0,4,10,14,0,0,3,0,28,4,0,4,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,706,389,566,197,62,24,12,71,2026
SAL50398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,13
SAL50399,14,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,4,3,5,0,0,0,15,0,0,4,3,0,0,0,6,9,0,0,6,0,3,0,0,0,14,0,0,5,3,0,0,0,0,11,0,0,13,7,6,0,0,0,23,0,0,0,4,0,0,0,0,8,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,9,32,30,13,8,0,17,127
SAL50400,30,0,0,0,0,0,0,0,31,17,4,0,0,0,0,0,0,24,9,3,7,4,0,0,0,0,28,6,7,3,3,0,0,0,0,29,3,3,17,3,3,0,0,4,42,0,0,10,6,5,0,0,0,28,7,7,10,9,7,0,0,3,45,5,4,11,11,3,3,0,0,38,0,0,11,10,3,0,0,0,36,0,0,10,7,4,0,0,6,36,0,0,9,4,0,0,0,0,18,0,0,7,3,0,0,0,5,13,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,89,40,112,60,33,7,3,23,371
SAL50401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,3,5,0,0,0,27
SAL50402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,14,0,4,0,0,0,27
SAL50403,8,0,0,0,0,0,0,7,18,13,0,0,0,0,0,0,4,24,31,0,0,0,0,0,0,0,37,20,3,6,0,0,0,0,3,39,4,0,11,3,3,0,0,4,29,4,0,7,3,0,0,0,4,22,10,3,6,3,0,0,0,5,23,3,3,7,6,0,0,0,7,30,3,0,15,8,0,0,0,6,32,0,4,13,8,4,0,0,4,34,0,0,16,4,6,0,0,0,25,0,3,12,6,4,0,0,7,35,0,0,4,4,4,0,0,6,15,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,5,3,102,29,92,51,22,8,4,66,371
SAL50404,84,0,0,0,0,0,0,10,99,26,0,0,0,0,0,0,3,32,19,6,7,0,0,0,0,5,37,24,16,12,7,4,0,0,6,62,10,9,42,11,4,0,0,7,84,11,12,34,17,8,0,0,5,85,13,11,26,17,12,0,3,17,92,10,17,28,10,3,3,0,11,81,19,13,27,23,7,0,0,4,86,27,15,32,22,8,4,0,9,114,17,13,28,18,7,4,5,5,91,20,13,47,22,7,0,0,11,122,9,7,29,28,11,3,3,15,98,0,3,15,20,9,0,0,3,52,9,4,15,16,18,3,3,0,64,305,129,340,193,90,19,13,120,1216
SAL50405,45,4,0,0,0,0,0,33,75,56,15,10,0,0,0,0,32,113,67,13,17,8,4,0,0,41,145,33,12,15,10,11,0,0,48,132,27,12,15,10,4,6,7,41,118,18,13,14,7,4,0,9,32,96,16,8,20,11,16,0,8,28,112,9,7,25,7,9,4,11,38,108,11,3,21,16,14,6,4,30,102,8,3,25,14,12,0,4,22,88,7,9,9,16,12,4,0,15,69,6,9,10,4,6,3,0,12,49,0,0,0,4,4,4,4,8,25,0,0,0,0,0,4,4,8,15,0,0,0,0,4,5,4,5,16,303,110,182,109,90,37,48,387,1267
SAL50406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5
SAL50407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,4,8,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,11,3,4,0,0,5,35
SAL50408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,13
SAL50409,587,0,0,0,0,0,0,37,627,667,21,3,0,0,0,0,40,725,548,60,34,7,0,0,0,37,696,382,177,147,34,12,0,0,44,796,235,192,287,100,19,4,3,36,881,155,126,281,125,19,4,7,29,744,122,134,369,137,38,8,5,25,837,166,134,370,120,34,13,7,32,876,141,107,300,146,35,19,7,30,782,107,121,340,141,43,21,11,25,803,96,94,287,156,50,11,7,28,727,62,64,259,129,52,10,11,36,629,54,62,196,153,55,17,0,31,580,23,29,148,151,51,21,31,36,498,34,31,134,132,63,36,30,41,487,3383,1352,3153,1527,478,172,117,514,10689
SAL50410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5
SAL50411,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,3,0,0,3,4,0,0,0,6,9,0,0,3,0,4,0,0,0,5,0,0,4,0,0,0,0,0,4,0,0,4,9,0,0,0,4,15,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,11,8,22,14,6,6,0,15,82
SAL50412,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,16,14,4,0,0,10,61
