SAL_CODE_2021,P_Oth_scs_15_19,P_Oth_scs_20_24,P_Oth_scs_25_34,P_Oth_scs_35_44,P_Oth_scs_45_54,P_Oth_scs_55_64,P_Oth_scs_65_74,P_Oth_scs_75_84,P_Oth_scs_85ov,P_Oth_scs_Tot,P_ID_NS_15_19,P_ID_NS_20_24,P_ID_NS_25_34,P_ID_NS_35_44,P_ID_NS_45_54,P_ID_NS_55_64,P_ID_NS_65_74,P_ID_NS_75_84,P_ID_NS_85ov,P_ID_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SAL50206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL50207,3,21,29,21,28,32,4,0,0,153,10,22,29,29,37,34,8,0,0,160,170,296,546,517,667,505,159,9,3,2878
SAL50208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,11,0,0,0,28
SAL50210,0,3,10,7,13,8,4,0,0,50,5,0,11,12,8,13,10,0,0,63,109,117,342,338,445,410,160,16,4,1944
SAL50211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,6
SAL50212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,4,0,16
SAL50213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,6,8,4,0,34
SAL50214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,10,3,0,0,25
SAL50215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,22
SAL50216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50217,0,0,4,3,4,5,0,0,0,16,3,0,0,6,0,0,0,0,0,15,31,24,50,111,97,65,19,3,0,393
SAL50218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,7
SAL50219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,14
SAL50220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50221,7,10,21,17,26,17,0,0,0,94,13,11,19,16,31,13,4,0,0,104,169,187,271,504,685,434,56,0,0,2323
SAL50222,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,6,11,10,18,44,53,19,6,0,0,153
SAL50223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,9,15,6,4,0,0,46
SAL50224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,9
SAL50225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50226,0,5,17,8,4,9,0,0,0,52,0,0,30,16,9,9,4,0,0,74,37,168,493,359,275,227,107,6,0,1676
SAL50227,0,5,11,3,4,6,0,0,0,20,0,0,0,0,0,5,0,0,0,11,17,39,181,106,65,44,6,0,0,460
SAL50228,0,0,0,0,12,9,0,0,0,33,0,0,6,3,4,0,4,0,0,23,42,60,119,115,172,166,51,10,0,731
SAL50229,20,42,74,69,73,29,7,0,0,315,20,35,81,75,49,30,4,0,0,294,498,750,1401,1535,1556,746,154,8,0,6648
SAL50230,22,50,165,110,63,43,7,0,0,453,28,39,128,138,56,42,8,3,0,448,582,735,2707,2569,1567,973,189,13,0,9333
SAL50231,4,11,27,29,22,7,6,0,0,110,9,15,26,30,21,16,3,6,0,120,152,182,700,679,604,411,146,13,0,2889
SAL50232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12,5,3,13,4,0,0,33
SAL50233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,10,21,12,17,18,9,0,0,85
SAL50235,0,0,10,11,7,0,0,0,0,30,3,4,10,8,6,3,7,0,0,48,43,61,132,141,165,101,19,3,0,671
SAL50236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,4,4,4,0,0,19
SAL50237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3
SAL50238,0,0,4,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,37,13,19,15,6,0,0,98
SAL50239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,0,0,0,0,0,0,20
SAL50240,3,9,14,14,14,12,4,0,0,71,10,10,33,24,23,17,5,0,0,126,98,170,371,391,333,327,92,5,0,1781
SAL50241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,3,5,0,0,0,0,17
SAL50242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5
SAL50243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,3,0,24
SAL50244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,12
SAL50245,34,66,117,143,141,103,45,4,0,653,47,97,196,205,212,124,32,6,0,917,1061,1735,3054,4100,3920,2765,682,56,0,17369
SAL50246,0,18,74,37,24,17,3,4,0,170,7,52,126,37,35,9,4,0,0,274,76,554,1567,745,368,252,75,12,0,3651
SAL50247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50248,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,9,15,11,44,45,61,64,16,0,0,257
SAL50249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50250,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,13
SAL50251,3,10,5,14,13,8,0,0,0,53,6,3,7,12,9,9,0,0,0,48,86,78,196,247,301,214,61,8,0,1182
SAL50252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11,6,18,24,0,5,0,71
SAL50253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,6,0,3,0,0,0,40
SAL50254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11
SAL50255,0,0,3,3,0,3,4,0,0,15,0,0,0,0,4,0,0,0,0,11,18,18,33,38,55,53,26,0,6,248
SAL50256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,3,3,4,0,0,18
SAL50257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50258,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,11,13,14,25,3,0,0,72
SAL50259,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,8,5,13,16,6,0,0,42
SAL50260,3,9,7,3,9,6,0,0,0,40,0,5,0,12,5,3,4,0,0,38,65,57,81,122,193,111,30,6,0,668
SAL50261,3,15,14,19,19,20,0,0,0,96,4,8,21,18,13,12,6,0,0,90,121,227,463,396,378,386,86,9,0,2071
SAL50262,4,12,12,27,35,20,11,3,0,121,7,10,8,36,31,21,12,0,0,130,232,269,406,898,860,600,254,24,0,3550
SAL50263,6,20,41,25,28,9,0,0,0,132,0,15,48,44,31,15,5,0,0,159,117,383,1177,886,599,385,100,5,0,3651
SAL50264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,3,11,0,6,0,37
SAL50265,3,4,5,0,10,4,0,0,0,22,0,0,0,4,0,3,7,0,0,13,27,28,52,51,78,78,21,4,0,347
SAL50266,0,6,0,0,0,3,0,0,0,17,0,0,0,0,4,0,0,0,0,5,0,17,38,46,30,45,20,0,0,186
SAL50267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,11,21,15,21,6,0,0,79
SAL50268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50269,10,33,37,28,53,37,3,0,0,199,18,19,22,43,50,21,9,0,0,187,332,362,577,858,1083,678,118,0,0,4015
SAL50270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,10,11,3,0,35
SAL50271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,4,12,0,0,0,36
SAL50272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,13,20,12,13,3,0,0,65
SAL50273,14,10,31,29,18,13,3,0,0,115,9,16,15,8,16,14,6,0,0,82,138,168,377,414,378,290,96,15,0,1878
SAL50274,0,5,3,7,9,5,0,0,0,20,0,4,4,3,4,3,0,0,0,19,38,44,49,54,117,105,15,0,0,416
SAL50275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,9,7,0,0,0,33
SAL50276,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,7,15,13,15,24,12,6,0,106
SAL50277,6,19,43,40,29,24,8,0,0,166,3,24,40,63,41,21,4,0,0,195,147,284,1056,1163,696,392,104,12,0,3865
SAL50278,0,0,0,6,0,3,0,0,0,12,0,3,0,0,4,0,0,0,0,11,19,42,48,38,55,47,19,0,0,281
SAL50279,0,0,0,0,0,3,0,0,0,5,0,0,0,4,0,3,6,0,0,16,3,7,44,30,31,58,21,7,0,196
SAL50280,0,0,3,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,0,12,13,20,23,3,0,0,77
SAL50281,4,0,13,9,8,5,0,0,0,35,0,3,7,11,12,4,0,0,0,35,35,59,111,144,117,127,29,0,0,626
SAL50282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,6,0,0,0,16
SAL50283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,12,8,5,3,0,40
SAL50284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,13,16,15,8,3,0,75
SAL50285,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,8,18,17,9,4,3,61
SAL50286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,7,11,6,10,0,0,39
SAL50287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,6,10,8,0,8,0,0,36
SAL50288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,8,0,3,0,22
SAL50289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,12,5,0,0,0,38
SAL50290,9,7,10,10,8,4,0,0,0,39,7,3,0,4,6,8,0,0,0,41,64,62,133,172,234,219,60,3,0,948
SAL50291,0,3,4,7,4,7,0,0,0,24,0,3,3,3,0,3,0,0,0,18,23,29,79,96,137,129,21,3,0,513
SAL50292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,3,0,0,15
SAL50293,0,11,4,7,13,12,7,0,0,51,5,10,11,11,24,15,7,6,0,84,111,191,307,425,450,309,84,19,0,1895
SAL50294,9,9,0,10,13,11,7,4,0,74,9,11,15,28,57,33,9,0,3,166,238,298,306,485,914,707,212,58,17,3235
SAL50295,0,0,0,0,0,5,0,0,0,8,0,4,0,3,0,3,0,0,0,11,16,6,28,25,33,27,12,0,0,148
SAL50296,9,13,25,24,22,17,9,5,0,120,16,25,24,27,44,18,16,11,4,178,249,452,896,765,892,680,322,106,9,4365
SAL50297,17,45,108,69,47,44,5,3,0,343,13,33,85,76,61,32,7,3,0,318,353,689,1882,1694,1353,927,203,17,0,7130
SAL50298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL50299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50301,14,15,58,44,41,20,4,0,0,191,9,23,84,64,32,26,9,0,0,245,213,478,1333,993,736,502,133,14,0,4398
SAL50302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,5,6,0,0,29
SAL50303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50304,6,8,16,3,4,4,0,0,0,40,3,3,16,9,6,6,0,0,0,41,34,162,388,164,121,76,25,0,0,977
SAL50305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL50306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,4,14,0,5,0,26
SAL50307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,19,9,9,12,0,0,54
SAL50308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,8
SAL50309,3,3,0,5,10,4,0,0,0,29,0,0,0,10,8,6,0,0,0,18,53,54,106,128,156,117,28,0,0,641
SAL50310,14,16,28,26,30,10,3,0,0,124,5,12,23,26,19,18,4,5,0,112,187,245,537,580,620,507,120,24,6,2826
SAL50311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,5,3,0,0,0,25
SAL50312,0,0,12,3,0,5,3,0,0,20,0,0,0,3,0,0,0,0,0,9,22,30,66,80,69,54,13,0,0,338
SAL50313,0,0,0,0,0,4,0,0,0,13,0,0,0,0,0,3,0,0,0,4,7,7,13,13,24,27,11,0,0,108
SAL50314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,6,0,0,21
SAL50315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,3,0,14
SAL50316,10,35,87,47,50,33,16,5,0,283,11,34,91,77,43,28,15,6,5,310,298,970,2322,1731,1241,1046,367,62,7,8042
SAL50317,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,10,16,30,33,18,9,3,0,121
SAL50318,0,11,13,23,11,25,6,0,0,93,3,0,5,14,12,17,8,0,0,67,150,196,219,349,466,519,107,9,0,2021
SAL50319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,4,0,0,4,5,0,6,0,13
SAL50320,3,3,10,5,12,7,7,0,0,57,9,3,16,15,17,9,0,0,0,68,90,108,219,237,291,241,88,3,0,1278
SAL50321,4,10,15,17,24,40,5,0,0,118,8,11,22,21,38,26,14,7,0,139,184,237,402,511,633,578,171,20,0,2727
SAL50322,0,0,0,0,0,5,0,0,0,6,4,3,0,3,3,5,0,0,0,15,18,18,31,47,74,61,13,3,0,275
SAL50323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,5,0,0,0,0,14
SAL50324,0,13,31,24,11,11,0,0,0,97,0,16,46,36,18,10,0,0,0,131,102,293,865,654,495,353,81,16,0,2851
SAL50325,3,3,7,6,7,4,0,0,0,35,6,0,8,10,10,5,3,0,0,33,56,95,132,190,243,155,53,5,5,928
SAL50326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
SAL50327,0,0,0,0,3,0,0,0,0,7,0,0,0,0,3,9,0,0,0,22,10,9,34,43,83,83,25,0,0,290
SAL50328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12
SAL50329,9,13,26,22,18,17,6,0,0,113,8,17,32,20,29,31,7,0,0,141,155,237,532,465,557,566,114,6,0,2637
SAL50330,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,16,20,29,40,42,28,15,0,0,190
SAL50331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,22,17,4,6,0,0,68
SAL50332,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,10,9,5,6,3,0,35
SAL50333,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,8,0,4,10,13,18,28,7,0,0,77
SAL50334,0,0,4,0,0,0,0,0,0,10,3,0,0,3,0,4,0,0,0,15,14,8,25,34,65,93,24,0,0,254
SAL50335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,17,14,17,18,8,5,0,95
SAL50336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4,10,8,0,0,0,34
SAL50338,0,3,4,0,0,0,0,0,0,11,0,0,8,0,0,0,0,0,0,7,8,25,53,33,22,19,11,0,0,173
SAL50339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL50340,4,3,0,5,4,0,4,0,0,18,0,0,0,0,3,4,4,0,0,14,18,28,61,62,61,61,40,3,0,332
SAL50341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,25,22,12,13,6,0,0,84
SAL50342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
SAL50343,12,18,17,20,9,6,3,0,0,89,8,16,46,21,52,29,13,8,3,188,236,361,742,651,868,754,340,70,6,4026
SAL50344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,5,13,6,0,0,0,32
SAL50345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,4,6,0,0,0,16
SAL50346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,9,9,3,0,0,26
SAL50347,4,0,18,5,9,3,5,0,0,44,4,0,4,22,13,8,9,0,0,51,64,37,166,400,299,202,54,16,0,1243
SAL50348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,3,0,16
SAL50349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,0,0,0,24
SAL50350,5,16,49,48,22,21,10,0,0,173,3,20,50,35,22,16,4,0,0,150,125,281,1067,866,572,420,107,12,0,3445
SAL50351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,4,8,0,0,0,21
SAL50352,0,0,0,0,0,0,0,0,0,10,0,0,0,0,4,0,0,0,0,9,9,13,24,40,52,50,33,11,0,226
SAL50353,16,16,10,5,0,0,4,0,0,47,7,16,12,10,9,8,4,4,0,72,311,527,402,246,108,96,88,28,0,1810
SAL50354,0,0,6,0,0,0,0,0,0,9,0,0,0,0,4,4,3,0,0,7,11,11,19,25,31,28,12,0,0,141
SAL50355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,15,17,24,4,0,0,74
SAL50356,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,0,3,4,13,18,6,0,0,55
SAL50357,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,0,3,0,5,7,18,26,24,53,55,21,3,0,204
SAL50358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10
SAL50359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,9,10,8,15,7,0,0,44
SAL50360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL50361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,12
SAL50363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,23,13,0,0,0,0,75
SAL50364,0,0,0,0,3,0,3,0,0,9,3,3,4,0,3,3,0,0,0,18,36,25,83,63,66,58,29,0,0,358
SAL50365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,10,15,3,0,40
SAL50366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,10,0,0,0,16
SAL50367,4,14,32,36,20,31,4,0,0,142,8,15,23,19,33,25,0,5,0,130,258,417,643,668,960,790,128,13,0,3868
SAL50368,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,3,3,0,7,12,20,20,6,0,0,87
SAL50369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,7,0,16
SAL50370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7,3,6,4,0,0,22
SAL50371,0,5,4,3,0,7,0,0,0,23,0,6,0,10,10,6,5,0,0,33,49,86,146,177,185,127,53,5,0,834
SAL50372,0,0,0,0,4,6,0,0,0,4,0,0,0,0,3,4,0,0,0,4,5,0,10,3,31,27,7,0,0,91
SAL50373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,18
SAL50374,0,4,11,5,7,9,3,0,0,41,0,8,13,21,32,24,11,3,0,120,146,212,213,336,540,406,207,61,3,2122
SAL50375,0,3,4,6,0,5,0,0,0,21,6,4,6,3,0,4,4,0,0,20,11,31,89,89,52,68,28,4,4,383
SAL50376,16,20,59,43,52,20,3,0,0,212,15,20,31,46,39,23,4,3,0,168,411,419,922,1201,1175,670,117,9,0,4925
SAL50377,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,5,13,15,22,21,0,0,0,84
SAL50378,4,0,7,5,0,0,0,0,0,19,0,0,7,11,9,0,0,0,0,25,37,36,116,188,188,112,16,0,0,692
SAL50379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50380,0,3,0,4,0,0,0,0,0,14,0,0,6,0,0,0,0,0,0,7,5,23,72,62,44,46,14,0,0,271
SAL50381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,3,0,15
SAL50382,0,0,0,0,3,0,0,0,0,4,0,0,6,0,0,3,0,0,0,6,6,12,25,23,32,40,19,5,0,174
SAL50383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7
SAL50384,13,18,26,50,38,11,6,0,0,157,11,21,24,51,45,30,0,0,0,179,342,409,556,960,1060,498,92,11,0,3924
SAL50385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,10
SAL50386,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,16,29,54,55,67,39,16,4,0,282
SAL50387,0,0,6,3,5,4,0,0,0,23,5,4,0,0,7,3,0,0,0,29,34,21,39,53,100,85,30,4,0,380
SAL50388,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,5,9,8,20,31,36,45,25,8,0,182
SAL50389,0,0,12,4,8,14,3,0,0,43,5,3,9,12,7,6,4,0,0,51,59,78,153,165,184,169,49,0,0,863
SAL50390,8,4,4,15,19,9,8,0,0,60,3,3,12,17,22,18,3,4,0,77,116,121,182,414,484,379,139,25,0,1873
SAL50391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,0,14
SAL50392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,9
SAL50393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,3,0,0,0,25
SAL50394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,7,0,0,16
SAL50395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8
SAL50396,6,6,28,27,23,16,9,0,0,119,9,11,23,27,24,12,8,0,0,114,220,195,477,650,706,511,129,12,0,2897
SAL50397,9,14,44,27,20,8,3,0,0,114,3,17,39,44,15,9,5,0,0,127,104,243,1107,962,408,163,32,0,0,3021
SAL50398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,0,0,17
SAL50399,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,0,0,0,11,15,6,12,27,27,45,15,0,0,149
SAL50400,6,11,8,11,4,5,0,0,0,40,3,0,0,4,7,0,0,0,0,23,54,43,84,117,136,84,27,0,0,546
SAL50401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,10,3,10,0,0,36
SAL50402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,5,17,13,10,4,0,0,57
SAL50403,0,0,10,0,0,3,0,0,0,8,0,0,4,0,4,3,0,0,0,14,7,30,97,61,65,81,25,10,0,386
SAL50404,0,4,3,16,4,6,0,0,0,34,4,0,5,8,8,10,3,0,0,36,72,48,125,231,232,192,82,18,0,1004
SAL50405,0,0,15,8,13,9,3,0,0,50,0,3,13,4,5,8,4,0,0,39,35,72,235,178,201,218,92,7,0,1044
SAL50406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,12
SAL50407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,8,9,9,0,0,37
SAL50408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,5,6,0,0,0,20
SAL50409,12,53,104,117,116,80,34,15,0,540,19,59,102,121,104,79,27,10,0,519,590,1136,2411,2483,2677,2101,653,105,10,12159
SAL50410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4
