SAL_CODE_2021,M_AgriForestFish_PD,M_AgriForestFish_GD_GC,M_AgriForestFish_BD,M_AgriForestFish_AdD_D,M_AgriForestFish_Cert,M_AgriForestFish_ID_NS,M_AgriForestFish_ToT,M_Min_PD,M_Min_GD_GC,M_Min_BD,M_Min_AdD_D,M_Min_Cert,M_Min_ID_NS,M_Min_ToT,M_Mnfg_PD,M_Mnfg_GD_GC,M_Mnfg_BD,M_Mnfg_AdD_D,M_Mnfg_Cert,M_Mnfg_ID_NS,M_Mnfg_ToT,M_EGW_WS_PD,M_EGW_WS_GD_GC,M_EGW_WS_BD,M_EGW_WS_AdD_D,M_EGW_WS_Cert,M_EGW_WS_ID_NS,M_EGW_WS_ToT,M_Cnstn_PD,M_Cnstn_GD_GC,M_Cnstn_BD,M_Cnstn_AdD_D,M_Cnstn_Cert,M_Cnstn_ID_NS,M_Cnstn_ToT,M_WTrade_PD,M_WTrade_GD_GC,M_WTrade_BD,M_WTrade_AdD_D,M_WTrade_Cert,M_WTrade_ID_NS,M_WTrade_ToT,M_RTrade_PD,M_RTrade_GD_GC,M_RTrade_BD,M_RTrade_AdD_D,M_RTrade_Cert,M_RTrade_ID_NS,M_RTrade_ToT,M_AccomFoodS_PD,M_AccomFoodS_GD_GC,M_AccomFoodS_BD,M_AccomFoodS_AdD_D,M_AccomFoodS_Cert,M_AccomFoodS_ID_NS,M_AccomFoodS_ToT,M_TransPostWhse_PD,M_TransPostWhse_GD_GC,M_TransPostWhse_BD,M_TransPostWhse_AdD_D,M_TransPostWhse_Cert,M_TransPostWhse_ID_NS,M_TransPostWhse_ToT,M_InfoMedTelecom_PD,M_InfoMedTelecom_GD_GC,M_InfoMedTelecom_BD,M_InfoMedTelecom_AdD_D,M_InfoMedTelecom_Cert,M_InfoMedTelecom_ID_NS,M_InfoMedTelecom_ToT,M_FinInsurS_PD,M_FinInsurS_GD_GC,M_FinInsurS_BD,M_FinInsurS_AdD_D,M_FinInsurS_Cert,M_FinInsurS_ID_NS,M_FinInsurS_ToT,M_RentHirREserv_PD,M_RentHirREserv_GD_GC,M_RentHirREserv_BD,M_RentHirREserv_AdD_D,M_RentHirREserv_Cert,M_RentHirREserv_ID_NS,M_RentHirREserv_ToT,M_ProScieTechServ_PD,M_ProScieTechServ_GD_GC,M_ProScieTechServ_BD,M_ProScieTechServ_AdD_D,M_ProScieTechServ_Cert,M_ProScieTechServ_ID_NS,M_ProScieTechServ_ToT,M_AdminSupServ_PD,M_AdminSupServ_GD_GC,M_AdminSupServ_BD,M_AdminSupServ_AdD_D,M_AdminSupServ_Cert,M_AdminSupServ_ID_NS,M_AdminSupServ_ToT,M_PubAdmiSafety_PD,M_PubAdmiSafety_GD_GC,M_PubAdmiSafety_BD,M_PubAdmiSafety_AdD_D,M_PubAdmiSafety_Cert,M_PubAdmiSafety_ID_NS,M_PubAdmiSafety_ToT,M_EducTrain_PD,M_EducTrain_GD_GC,M_EducTrain_BD,M_EducTrain_AdD_D,M_EducTrain_Cert,M_EducTrain_ID_NS,M_EducTrain_ToT,M_HealthCareSocA_PD,M_HealthCareSocA_GD_GC,M_HealthCareSocA_BD,M_HealthCareSocA_AdD_D,M_HealthCareSocA_Cert,M_HealthCareSocA_ID_NS,M_HealthCareSocA_ToT,M_ArtRecServ_PD,M_ArtRecServ_GD_GC,M_ArtRecServ_BD,M_ArtRecServ_AdD_D,M_ArtRecServ_Cert,M_ArtRecServ_ID_NS,M_ArtRecServ_ToT,M_OthServ_PD,M_OthServ_GD_GC,M_OthServ_BD,M_OthServ_AdD_D,M_OthServ_Cert,M_OthServ_ID_NS,M_OthServ_ToT,M_ID_NS_PD,M_ID_NS_GD_GC,M_ID_NS_BD,M_ID_NS_AdD_D,M_ID_NS_Cert,M_ID_NS_ID_NS,M_ID_NS_ToT,M_ToT_PD,M_ToT_GD_GC,M_ToT_BD,M_ToT_AdD_D,M_ToT_Cert,M_ToT_ID_NS,M_ToT_ToT,F_AgriForestFish_PD,F_AgriForestFish_GD_GC,F_AgriForestFish_BD,F_AgriForestFish_AdD_D,F_AgriForestFish_Cert,F_AgriForestFish_ID_NS,F_AgriForestFish_ToT,F_Min_PD,F_Min_GD_GC,F_Min_BD,F_Min_AdD_D,F_Min_Cert,F_Min_ID_NS,F_Min_ToT,F_Mnfg_PD,F_Mnfg_GD_GC,F_Mnfg_BD,F_Mnfg_AdD_D,F_Mnfg_Cert,F_Mnfg_ID_NS,F_Mnfg_ToT,F_EGW_WS_PD,F_EGW_WS_GD_GC,F_EGW_WS_BD,F_EGW_WS_AdD_D,F_EGW_WS_Cert,F_EGW_WS_ID_NS,F_EGW_WS_ToT,F_Cnstn_PD,F_Cnstn_GD_GC,F_Cnstn_BD,F_Cnstn_AdD_D,F_Cnstn_Cert,F_Cnstn_ID_NS,F_Cnstn_ToT,F_WTrade_PD,F_WTrade_GD_GC,F_WTrade_BD,F_WTrade_AdD_D,F_WTrade_Cert,F_WTrade_ID_NS,F_WTrade_ToT,F_RTrade_PD,F_RTrade_GD_GC,F_RTrade_BD,F_RTrade_AdD_D,F_RTrade_Cert,F_RTrade_ID_NS,F_RTrade_ToT,F_AccomFoodS_PD,F_AccomFoodS_GD_GC,F_AccomFoodS_BD,F_AccomFoodS_AdD_D
SAL51342,0,0,3,0,0,0,6,0,0,0,0,5,0,11,0,0,8,4,4,0,11,0,0,0,0,0,0,0,0,0,0,0,15,0,14,0,0,0,0,0,0,0,0,0,6,5,0,0,8,0,0,0,0,0,0,6,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,4,0,7,3,0,5,0,0,0,5,0,0,6,0,0,0,5,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,6,9,5,34,12,48,3,109,0,0,4,0,0,0,6,0,0,0,0,0,0,3,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,4,0
SAL51343,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51345,0,0,4,0,0,0,9,23,0,38,9,18,0,99,11,0,23,9,25,0,63,4,3,7,3,5,0,20,4,0,20,10,39,3,79,3,0,15,4,16,0,45,3,0,21,8,14,0,47,5,0,6,9,13,0,33,9,0,17,12,15,0,55,0,0,3,3,4,0,8,5,3,6,9,0,0,27,0,0,7,4,4,0,24,34,4,74,13,5,6,139,0,0,4,3,9,0,20,14,5,19,12,16,0,66,33,4,27,6,3,0,70,25,7,48,7,6,4,94,0,0,0,3,0,0,3,0,0,7,3,17,0,33,16,0,8,8,16,8,51,211,37,361,111,233,26,981,0,0,0,0,0,0,4,6,0,15,3,4,0,29,0,0,13,6,9,0,22,0,0,3,0,0,0,7,5,0,15,6,0,0,27,0,0,5,0,0,0,11,5,0,25,14,7,3,56,3,0,12,11
SAL51346,0,0,5,0,0,0,5,34,11,37,6,0,0,79,7,0,7,3,6,0,28,5,0,0,0,0,0,4,0,0,20,3,16,0,46,6,0,3,3,5,0,20,11,0,17,3,8,3,34,0,0,12,0,6,0,19,3,0,13,3,0,0,24,0,4,7,4,3,0,20,3,4,18,0,0,0,32,3,0,10,0,0,0,14,81,22,128,10,9,0,248,4,0,4,0,0,0,15,15,0,24,8,8,0,52,34,8,26,0,8,3,74,58,7,72,8,3,4,151,0,0,6,5,3,0,15,4,0,0,3,0,0,13,13,0,18,4,0,0,35,282,62,417,63,75,16,918,0,0,0,0,0,0,4,10,3,20,7,4,0,46,3,0,3,3,4,0,18,4,0,3,0,0,0,7,3,0,9,0,0,0,21,4,0,8,0,0,0,7,8,0,29,3,9,0,47,3,0,12,5
SAL51347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51348,0,0,0,0,4,0,3,3,0,11,10,55,3,80,3,0,3,11,54,5,71,0,0,0,0,7,0,10,4,0,5,14,85,7,114,0,0,4,6,10,0,16,0,0,8,5,19,5,31,0,0,0,4,13,0,22,0,0,4,4,12,0,26,0,0,0,0,0,0,3,0,0,4,5,0,0,6,0,0,3,0,10,0,14,6,0,28,13,9,4,56,0,0,4,0,3,0,8,7,0,19,17,44,4,88,3,5,16,5,4,0,29,7,0,15,4,8,0,38,0,0,0,0,9,0,4,0,0,4,4,19,0,26,0,0,7,3,26,7,44,42,9,122,103,387,33,690,0,0,0,0,0,0,3,5,0,3,4,6,0,13,0,0,7,6,10,3,25,0,0,0,0,0,0,3,0,0,3,10,5,5,21,0,0,0,3,0,0,6,0,0,6,6,26,8,42,0,0,10,3
SAL51349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51351,0,0,0,0,3,0,3,0,0,0,6,33,0,38,0,0,0,0,18,0,23,0,0,0,5,0,0,0,0,0,0,8,34,0,39,0,0,0,0,0,0,0,0,0,0,0,13,0,10,0,0,0,0,6,0,10,0,0,0,0,5,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,3,0,0,5,0,9,0,17,0,3,7,0,0,0,14,0,0,4,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,3,6,30,32,135,4,206,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,6,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,15,0,24,0,0,0,0
SAL51352,0,0,0,0,5,0,0,0,0,10,8,42,0,61,0,0,9,6,25,0,36,0,0,0,0,4,0,3,3,0,3,12,101,0,112,0,0,8,3,15,0,28,3,5,3,6,22,0,40,0,0,4,3,7,0,14,0,0,4,0,18,0,27,0,0,6,0,0,0,8,0,0,0,3,0,0,5,0,0,0,0,0,0,5,9,0,11,12,8,0,34,0,0,0,0,4,0,8,3,0,13,7,21,0,47,11,0,7,6,5,0,27,3,0,8,13,11,0,31,0,0,0,0,3,0,6,0,0,3,4,28,0,37,0,0,7,8,23,7,44,33,11,92,85,343,20,588,0,0,3,0,6,0,3,0,0,0,5,7,0,18,0,0,7,3,7,0,8,0,0,0,3,3,0,7,0,0,6,4,7,0,17,0,4,4,3,3,0,12,0,0,8,13,19,3,42,6,0,8,3
SAL51353,0,0,0,0,10,0,11,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,18,0,0,0,5,8,0,11,0,0,0,0,4,0,9,0,0,0,0,3,0,3,0,0,0,0,13,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,4,0,7,0,0,0,0,3,0,3,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,7,0,4,0,0,5,9,85,8,114,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,0,0,3,3,0,10,0,0,0,3
SAL51354,0,0,0,0,0,0,4,3,0,6,10,86,3,110,3,0,5,10,73,0,95,0,0,0,6,15,0,23,0,0,11,13,131,8,158,0,0,3,0,6,0,11,0,0,3,3,16,0,25,0,0,0,0,15,0,19,0,0,4,8,11,0,21,0,0,0,4,0,0,5,0,0,0,0,3,0,9,0,0,0,0,3,0,5,0,0,12,7,17,6,46,0,0,0,0,3,0,10,0,3,10,21,25,5,63,10,6,28,0,3,0,47,0,0,12,5,8,0,22,0,0,0,3,5,0,10,6,0,0,5,21,0,28,0,0,0,6,26,4,39,21,11,95,110,472,28,738,0,0,0,0,0,0,0,0,0,8,4,12,0,24,0,0,9,0,15,0,26,0,0,0,0,0,0,0,0,0,5,4,11,0,13,0,0,3,0,4,0,7,0,0,9,10,25,4,40,0,0,0,3
SAL51355,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51357,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51359,0,0,0,0,0,0,0,27,7,67,22,222,8,347,7,0,5,13,41,3,68,0,0,0,0,13,0,14,0,0,7,8,83,0,89,0,0,4,0,38,0,40,0,0,0,0,16,0,25,0,0,4,8,11,0,18,0,0,11,11,19,4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,8,4,0,10,6,6,0,29,0,0,0,0,5,0,6,8,0,8,15,12,4,45,0,4,6,0,3,0,23,10,0,18,0,0,0,32,0,0,0,0,0,0,0,0,0,0,5,50,0,51,0,0,0,4,15,6,24,54,15,146,92,540,19,869,0,0,0,0,0,0,0,9,5,24,8,39,3,87,0,0,4,3,11,0,14,0,0,0,0,3,0,4,0,0,5,6,8,0,20,0,0,3,3,5,0,15,3,0,8,8,16,5,38,6,0,5,6
SAL51360,0,0,7,0,0,0,13,30,5,82,14,37,7,168,8,0,18,8,32,0,61,3,0,12,0,3,0,19,8,0,37,38,141,7,226,8,0,12,7,16,3,48,4,5,26,10,28,5,78,0,0,7,3,9,0,24,9,4,16,17,19,0,62,0,0,11,3,7,0,22,6,3,32,20,4,0,73,0,0,17,11,9,0,36,42,11,132,31,18,4,247,4,0,7,0,12,0,26,20,10,38,16,27,4,110,34,8,42,0,8,3,101,19,4,33,6,13,3,86,0,0,6,5,6,0,20,6,0,7,9,23,0,37,11,0,17,12,23,4,69,203,63,569,227,431,44,1535,0,0,0,5,0,0,6,11,6,15,4,10,0,49,0,0,11,4,5,0,28,0,4,0,0,3,0,11,0,0,17,8,15,0,43,0,0,12,0,4,0,19,0,0,35,11,28,4,81,0,0,3,9
SAL51361,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51362,0,0,0,0,0,0,0,3,0,0,3,49,4,55,0,0,0,4,10,0,10,0,0,0,0,4,0,4,0,0,0,0,20,0,18,0,0,0,0,6,0,6,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,13,0,14,0,0,0,0,6,0,5,6,0,0,13,122,6,143,0,0,0,0,0,0,0,0,0,3,0,4,0,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,3,0,0,0,0,12,0,9,0,0,3,0
SAL51363,3,0,8,0,12,0,14,5,3,17,30,123,8,188,9,9,30,18,102,0,163,0,0,0,10,33,0,46,0,7,19,27,208,7,268,0,0,6,0,23,0,29,0,0,6,14,47,0,71,4,0,8,9,28,0,42,6,4,5,12,44,4,80,0,0,7,0,0,0,11,3,0,8,10,4,0,27,0,0,9,10,10,0,25,10,10,30,15,18,4,87,0,0,4,0,15,0,20,11,0,28,10,22,0,72,10,19,39,8,21,0,88,21,4,51,5,30,8,125,0,0,5,0,3,0,6,4,0,6,5,33,0,53,0,0,8,5,44,11,66,82,59,289,189,813,48,1476,0,0,0,9,3,0,13,6,0,3,6,13,4,28,0,0,10,6,22,3,41,0,0,4,0,5,5,8,0,0,12,4,26,0,47,0,0,4,0,3,0,11,4,4,22,20,64,3,114,0,0,9,14
SAL51364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51365,0,0,0,0,0,3,9,0,0,0,0,14,0,13,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,10,0,10,3,0,3,0,5,0,7,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,4,0,0,8,0,0,0,3,4,0,8,0,0,3,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,4,12,0,0,18,15,80,3,124,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,5,0
SAL51366,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51367,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51368,0,0,0,0,3,0,8,20,0,21,4,18,0,70,9,3,18,8,19,0,53,3,0,0,3,0,0,10,10,3,17,9,37,0,80,0,0,5,0,5,0,7,3,0,10,0,10,0,20,0,0,8,5,11,5,31,6,0,3,11,17,4,33,0,0,6,0,0,0,4,9,0,4,0,0,0,16,0,0,5,4,0,0,5,17,4,64,4,3,0,95,0,0,7,7,4,0,26,13,0,12,3,6,0,35,26,3,18,0,0,0,55,21,3,41,6,5,0,73,4,0,5,7,3,0,15,6,0,7,0,4,0,16,3,0,11,3,14,5,42,141,29,270,84,158,13,689,0,0,6,0,0,0,8,5,3,16,8,9,0,34,0,0,9,0,6,0,15,0,0,5,0,0,0,7,0,3,3,0,0,0,13,0,0,0,0,0,0,3,4,0,10,7,8,0,21,0,0,11,7
