SAL_CODE_2021,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
SAL50682,17,27,95,101,137,116,28,11,0,530,42,29,15,11,20,30,31,4,0,170,0,0,4,4,3,4,3,0,0,23,0,0,3,0,0,0,3,0,0,13,53,58,119,113,163,148,70,12,0,736,0,0,6,6,9,5,4,0,0,27,5,0,0,0,0,0,0,0,0,10,5,0,3,8,9,5,4,0,0,36,63,65,128,117,167,152,71,12,0,774,35,8,12,9,9,27,105,59,10,275,0,0,6,4,16,8,3,4,0,37,103,78,146,135,191,191,172,70,11,1095,7,17,47,82,76,59,14,0,0,292,45,36,40,47,71,65,32,0,0,345,0,0,7,5,3,3,0,0,0,20,0,0,0,5,0,3,0,0,0,12,48,61,91,138,155,134,44,0,0,672,0,0,0,0,0,0,0,0,0,10,0,3,3,0,0,4,0,0,0,17,0,4,4,0,6,3,0,0,0,23
SAL50683,18,53,156,169,215,178,21,0,0,824,50,36,30,21,17,32,4,5,0,191,0,0,11,4,14,18,0,0,0,53,0,0,7,4,0,6,5,0,0,21,75,91,195,202,249,236,33,4,0,1087,3,11,4,9,0,0,0,0,0,31,11,0,0,0,0,0,0,0,0,18,16,9,8,9,0,4,0,0,0,51,92,104,201,206,248,241,31,4,0,1130,44,8,25,9,18,38,90,49,6,284,4,11,15,6,15,11,4,0,0,66,136,125,236,223,277,284,130,53,10,1481,13,37,80,99,152,99,11,0,0,486,67,47,78,90,107,90,9,4,0,492,0,0,11,3,12,17,3,0,0,51,0,0,0,0,0,0,0,0,0,9,84,85,167,191,271,202,22,4,0,1034,4,0,4,3,4,0,0,0,0,10,5,3,6,3,5,3,0,0,0,27,13,3,9,7,10,3,0,0,0,41
SAL50684,0,0,4,8,6,3,7,0,0,29,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,10,12,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,10,12,0,0,50,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,3,7,0,5,11,13,9,16,0,0,58,3,0,3,3,3,6,3,0,0,22,0,0,0,8,4,9,6,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,6,14,4,16,9,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50685,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50686,6,14,25,51,66,66,7,0,0,237,3,4,5,0,8,15,5,4,0,37,0,0,6,0,4,0,5,0,0,15,3,0,0,0,4,3,0,0,0,17,14,12,34,55,76,80,18,9,0,304,0,0,0,0,8,0,0,0,0,9,3,0,0,0,0,0,0,0,0,4,3,0,0,0,8,4,0,0,0,14,15,12,35,53,84,83,18,9,0,319,8,3,4,7,9,11,29,26,7,107,0,0,0,5,8,11,0,0,0,30,28,18,46,66,101,106,45,35,7,456,4,4,13,22,55,27,3,0,0,136,17,17,19,23,18,24,8,0,0,126,0,0,4,7,0,4,0,0,0,14,0,3,0,5,0,0,0,0,0,10,27,22,37,50,72,52,14,0,0,279,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,7,0,0,0,4,7,0,0,0,0,10
SAL50687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50688,0,0,3,4,16,7,4,0,0,33,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,16,5,14,3,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,16,5,14,3,0,47,0,0,0,0,0,0,11,8,0,18,0,0,0,0,0,0,0,0,0,9,5,0,3,9,17,5,19,10,0,66,0,0,0,3,8,0,0,0,0,18,0,0,0,4,0,5,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,0,4,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50689,0,0,0,4,5,0,0,0,0,13,0,0,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,3,0,0,18,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,3,3,0,24,0,0,0,4,0,0,0,0,0,8,0,0,0,0,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50690,0,0,6,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,3,0,0,18,0,0,0,0,0,0,3,6,0,10,0,0,0,0,0,0,3,0,0,3,0,0,6,3,4,0,9,6,0,28,0,0,0,0,5,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50691,0,8,27,8,17,9,0,0,0,71,3,0,0,3,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,4,8,30,14,17,12,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,30,14,17,10,0,0,0,84,0,0,4,3,0,0,0,0,0,7,0,4,7,0,4,0,0,0,0,22,7,12,37,22,25,15,0,3,0,118,0,4,8,4,10,0,0,0,0,26,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,10,4,9,3,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50692,0,9,13,15,14,17,3,0,0,71,0,3,4,6,0,4,0,0,0,15,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,14,16,16,24,8,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,16,16,24,8,0,0,93,4,0,0,3,0,3,4,7,0,25,3,0,4,4,6,3,6,0,0,23,9,8,22,23,16,35,14,7,0,141,0,9,4,6,3,6,0,0,0,39,0,0,4,7,5,9,5,0,0,30,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,13,16,11,15,3,0,0,65,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7
SAL50693,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50694,0,0,0,3,8,5,0,0,0,22,0,0,8,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,8,3,13,0,0,0,34,0,0,0,0,0,0,0,0,0,8,4,0,3,4,0,0,0,0,0,13,4,0,5,0,0,0,0,0,0,14,10,3,17,8,7,7,0,0,0,52,10,9,6,6,8,0,0,0,0,34,0,0,0,0,0,0,0,0,0,3,20,8,17,21,18,12,0,0,0,89,0,0,4,0,0,0,0,0,0,6,0,0,0,5,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,4,0,0,0,19,0,0,6,0,0,0,0,0,0,4,5,0,3,0,6,0,0,0,0,17,5,0,7,0,0,0,0,0,0,19
SAL50695,0,0,0,3,0,4,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,23,0,0,0,0,0,4,0,0,0,7,0,0,0,5,0,3,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50696,15,67,161,235,260,163,21,0,0,913,77,41,25,12,24,27,15,0,0,227,0,4,9,6,10,9,0,0,0,49,0,0,4,3,3,0,0,0,0,15,91,116,200,263,296,201,29,5,0,1206,3,7,3,3,6,7,0,0,0,29,20,0,0,0,0,0,0,0,0,30,29,3,3,3,5,4,0,0,0,59,123,119,208,266,303,209,31,5,0,1263,42,9,10,8,10,41,75,28,0,228,6,4,10,18,19,7,5,0,0,70,173,136,229,289,338,251,108,31,0,1563,12,48,106,107,171,78,6,0,0,528,81,52,83,122,127,92,11,0,0,567,4,0,31,8,13,13,0,0,0,71,0,0,8,0,0,0,0,0,0,8,94,104,228,245,312,178,16,3,0,1178,0,4,3,0,0,0,0,0,0,12,17,6,4,11,9,7,0,0,0,44,15,11,5,4,9,7,0,0,0,60
SAL50697,0,3,0,4,0,6,0,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,7,7,3,7,4,0,0,32,4,4,0,3,0,3,0,0,0,17,0,0,0,0,5,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,4,8,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50698,0,0,3,10,9,8,4,0,0,39,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,10,9,7,5,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,10,9,7,5,0,0,47,0,0,0,0,0,0,7,0,0,10,0,0,0,5,0,3,0,0,0,4,3,5,6,14,9,13,8,4,0,56,0,0,0,6,7,5,0,0,0,18,0,0,3,4,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,5,10,11,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50699,0,0,3,0,0,6,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,6,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,6,0,0,0,21,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,6,4,0,0,24,0,0,0,3,0,4,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50700,0,17,51,56,48,28,0,3,0,203,13,11,21,7,8,9,19,3,3,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,27,73,67,57,32,19,8,3,301,0,0,4,4,0,4,0,0,0,11,0,4,3,0,0,0,0,0,0,7,3,5,4,3,0,4,0,0,0,21,17,31,77,70,56,40,19,8,3,321,10,0,6,7,12,12,63,81,44,228,0,0,5,0,4,0,9,0,3,21,26,29,91,75,79,53,88,92,45,577,0,18,58,33,37,21,6,0,0,172,9,33,26,21,21,29,10,5,0,167,0,4,6,4,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,14,49,92,63,65,54,14,5,0,352,0,0,0,0,0,0,0,0,0,12,0,0,4,3,0,3,0,0,0,13,0,3,4,3,0,6,0,0,0,17
SAL50701,33,177,447,378,375,338,73,5,0,1814,64,148,137,71,53,87,44,5,0,599,4,11,25,9,25,27,8,0,0,109,0,4,3,3,11,0,0,0,0,34,100,341,608,458,465,453,118,9,4,2554,3,17,23,20,9,16,5,0,0,99,27,22,14,3,0,6,3,0,0,86,28,41,44,22,11,22,9,0,0,179,130,387,649,482,477,473,133,9,4,2737,103,86,84,56,44,105,284,166,64,1007,17,27,40,37,50,40,22,26,19,267,253,496,781,571,568,619,442,197,89,4011,12,106,272,197,231,186,25,0,0,1034,110,196,199,190,204,215,50,4,0,1161,4,15,28,18,10,31,6,0,0,114,3,5,9,5,4,0,0,0,0,20,129,317,510,408,448,426,85,3,0,2328,4,3,10,12,5,9,0,0,0,47,24,18,12,14,10,12,0,0,0,88,24,22,18,24,15,19,0,0,0,128
SAL50702,4,50,364,343,219,123,27,3,0,1131,33,43,87,63,29,42,16,0,0,313,0,0,7,10,10,14,0,0,0,42,0,4,4,4,3,3,0,0,0,18,42,100,467,418,265,169,45,5,0,1508,0,0,0,12,8,13,3,0,0,40,15,3,3,8,0,3,0,0,0,30,15,5,7,13,10,12,3,0,0,66,49,104,473,432,278,189,48,5,0,1570,32,15,31,23,25,61,107,79,52,431,4,10,25,25,22,21,3,3,7,122,86,135,529,479,324,261,154,89,61,2126,0,47,314,208,164,89,28,6,0,852,35,56,160,160,93,81,34,0,0,617,0,0,26,29,14,7,3,0,0,71,0,0,7,7,0,0,0,0,0,11,40,106,499,400,272,172,67,3,0,1559,0,3,8,3,5,3,0,0,0,25,8,0,0,0,3,9,0,0,0,23,11,4,6,5,8,16,0,0,0,50
SAL50703,4,4,4,9,12,24,3,3,0,64,0,0,0,3,0,0,8,5,0,19,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,6,3,9,10,24,22,10,3,0,87,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,6,8,9,10,22,28,11,3,0,94,6,3,0,0,6,17,20,12,3,63,4,0,3,0,3,13,3,3,0,30,12,12,7,19,29,52,37,20,3,190,0,3,5,0,12,8,5,0,0,29,0,0,6,8,12,6,3,0,0,31,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,9,6,26,19,6,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL50704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50705,10,13,59,57,85,57,20,0,0,297,11,5,9,7,22,26,20,8,0,104,0,6,0,6,8,12,0,0,0,35,0,3,0,6,0,0,0,0,0,12,21,22,67,67,113,98,42,5,0,447,0,0,0,3,7,7,0,0,0,27,3,0,0,0,0,4,0,0,0,9,3,0,4,7,9,6,0,0,0,35,24,27,74,78,123,106,40,5,0,475,7,4,7,11,9,45,146,63,11,299,3,4,8,11,16,14,20,8,0,87,36,28,83,98,149,159,208,81,13,861,0,11,30,33,46,41,3,0,0,162,20,5,32,42,36,51,21,5,0,220,0,0,7,5,11,11,0,0,0,37,0,0,6,0,0,0,0,0,0,8,17,15,77,89,90,108,30,5,0,429,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,5,0,0,0,12
SAL50706,0,0,0,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,3,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50707,28,82,130,263,340,277,53,10,0,1174,76,58,36,36,41,68,67,16,4,402,7,7,18,14,15,26,4,0,0,93,0,3,0,6,6,0,3,0,0,22,112,156,183,312,404,370,128,25,4,1689,0,9,7,7,19,14,6,0,0,58,9,7,6,0,0,0,4,3,0,33,10,12,10,12,19,15,9,3,0,92,120,165,194,324,426,385,134,28,4,1784,81,23,26,28,39,76,311,306,94,982,4,9,12,19,20,18,7,19,12,123,206,199,224,374,484,479,459,351,111,2880,3,49,106,133,232,162,22,0,0,708,92,69,78,175,168,164,74,11,0,821,0,3,19,15,19,15,5,0,0,79,0,0,0,4,4,3,4,0,0,13,102,117,204,327,419,341,108,8,0,1623,0,5,0,5,6,5,0,0,0,21,16,0,7,3,3,9,4,0,0,46,20,6,5,13,8,12,4,0,0,73
SAL50708,0,0,4,6,10,4,3,0,0,37,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,13,10,6,4,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,13,13,6,4,0,0,48,0,0,0,0,0,4,0,0,0,3,0,0,3,4,5,0,0,0,0,10,0,5,10,11,12,18,9,0,0,64,0,0,3,5,10,3,0,0,0,22,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,8,0,6,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
