SAL_CODE_2021,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
SAL50290,6,0,0,0,5,0,0,0,0,0,4,0,4,0,8,0,0,0,0,0,5,0,0,0,7,0,0,8,0,14,11,3,3,0,17,17,6,6,0,30,10,10,4,0,24,15,3,6,0,27,10,10,3,0,22,6,15,10,0,27,23,20,7,0,55,24,24,4,0,49,11,24,0,0,39,14,22,0,0,38,25,42,0,0,68,28,51,6,0,87,3,0,0,0,3,214,223,70,3,514
SAL50291,3,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,22,0,0,0,20,5,8,4,0,12,5,4,3,0,15,10,8,3,0,22,10,10,5,0,17,6,3,3,0,14,12,14,0,0,30,10,18,0,0,33,10,13,0,0,23,8,14,0,0,18,20,20,0,0,38,13,28,3,0,43,6,0,3,0,11,149,135,24,0,312
SAL50292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,11
SAL50293,10,3,0,0,18,0,0,0,0,5,0,0,0,0,3,0,0,4,0,4,6,0,6,0,18,7,4,0,0,17,20,4,6,0,28,21,4,6,0,31,23,3,11,0,40,33,14,8,0,56,19,15,16,0,52,24,18,10,0,48,35,44,22,0,98,35,23,12,0,66,22,44,7,0,72,12,39,5,0,54,69,246,21,0,328,20,44,5,0,74,4,0,0,0,5,359,520,143,6,1026
SAL50294,15,4,4,0,16,11,3,0,0,10,3,0,0,0,4,0,0,0,0,4,13,0,5,0,15,5,0,6,0,8,37,0,0,0,38,26,3,14,0,41,54,9,12,0,68,57,0,10,0,66,26,4,10,0,40,32,18,10,0,55,58,33,13,0,102,44,39,14,5,95,49,49,9,0,109,21,47,4,0,75,248,674,22,0,947,37,120,21,0,176,12,7,0,0,23,726,1001,142,14,1888
SAL50295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,17,3,0,0,0,6,3,3,0,0,8,0,0,0,0,9,0,0,4,0,9,0,0,0,0,8,4,7,0,0,11,8,6,0,0,11,0,0,0,0,4,0,4,0,0,4,3,0,0,0,3,0,5,0,0,6,0,0,0,0,0,48,30,15,0,92
SAL50296,15,9,12,0,23,9,3,8,0,20,7,3,5,0,10,4,0,6,0,11,12,0,13,0,31,17,5,16,0,33,32,6,11,0,56,39,6,26,3,76,39,3,28,8,77,64,23,38,4,129,50,17,19,10,89,53,18,28,7,106,102,56,30,0,183,109,43,20,0,165,72,56,21,5,154,53,61,6,3,122,281,509,36,3,834,70,88,28,0,183,12,3,3,0,16,1027,900,348,40,2314
SAL50297,17,3,16,0,47,5,0,3,0,14,5,6,8,0,20,5,4,23,0,27,23,5,41,0,68,18,8,68,0,94,83,19,85,3,194,80,36,87,6,214,79,67,109,3,260,75,110,82,6,275,61,123,65,6,253,70,121,58,5,251,191,292,99,4,583,141,210,45,0,395,110,172,18,4,303,54,95,9,0,164,75,200,17,0,287,95,199,75,4,370,13,12,8,3,33,1202,1681,901,62,3845
SAL50298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5
SAL50299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50301,12,11,18,6,43,3,0,3,0,12,0,0,11,0,14,8,3,19,0,27,13,5,19,0,37,15,7,27,0,56,83,18,41,0,143,51,32,43,10,135,56,45,57,7,155,66,52,44,7,169,50,52,30,13,140,58,57,17,8,138,112,149,41,3,308,92,119,17,11,238,50,89,6,5,147,36,63,3,0,103,43,105,9,0,154,80,98,36,0,209,12,5,11,4,24,820,894,442,78,2236
SAL50302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,9,0,0,14
SAL50303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50304,5,0,0,0,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,3,0,12,9,0,3,0,17,13,0,0,0,15,10,12,5,0,25,21,6,0,6,31,13,10,0,3,25,21,5,4,0,28,39,12,11,0,59,23,10,3,6,38,14,12,9,0,31,10,6,0,0,22,12,14,0,0,26,11,10,5,0,25,0,0,0,0,0,208,97,48,13,373
SAL50305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,12
SAL50307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,3,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,14,13,4,0,31
SAL50308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50309,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,3,0,0,0,6,5,0,8,0,9,10,0,0,0,18,20,0,7,0,29,12,3,9,0,17,15,3,10,0,27,5,6,10,0,18,5,9,7,0,16,21,24,3,0,50,16,28,3,0,40,9,23,0,0,36,5,8,0,0,20,7,20,0,0,35,13,19,3,0,36,0,0,0,0,0,148,151,60,0,364
SAL50310,13,4,3,0,22,0,0,0,0,5,3,0,5,0,11,11,0,15,0,27,36,0,31,0,67,26,3,37,0,65,167,23,30,3,220,66,21,42,5,135,65,31,32,0,136,91,36,34,7,161,42,46,15,3,100,54,44,11,0,109,69,86,26,0,182,55,90,17,0,168,49,74,7,0,134,22,43,0,0,64,38,88,5,0,127,65,107,27,0,195,16,8,4,4,32,889,695,356,29,1962
SAL50311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,15
SAL50312,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,11,0,0,0,16,5,0,0,0,5,17,7,3,0,24,0,3,0,0,12,6,6,0,0,11,6,3,0,0,13,5,18,0,0,28,6,10,0,0,17,6,12,0,0,20,5,5,0,0,6,3,9,0,0,8,6,5,4,0,14,0,0,0,0,0,79,83,20,5,191
SAL50313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,4,0,0,0,9,0,7,0,0,6,3,0,0,0,3,0,0,0,0,3,7,0,0,0,14,0,6,0,0,5,0,0,0,0,0,0,3,0,0,3,6,0,0,0,6,7,6,0,0,8,0,0,0,0,0,33,18,8,0,61
SAL50314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,9
SAL50315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,9
SAL50316,21,8,10,3,38,5,0,0,3,15,14,0,8,4,26,5,4,9,5,16,37,3,14,3,53,36,3,22,5,71,93,11,30,8,139,65,16,34,22,144,104,26,40,9,187,133,40,40,19,230,78,46,36,11,179,95,40,34,12,186,211,137,57,16,430,199,118,17,11,349,158,145,21,7,334,92,78,9,7,180,363,504,26,11,908,111,122,40,0,271,13,4,7,0,25,1835,1317,464,162,3780
SAL50317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,0,0,0,4,0,0,0,0,3,0,0,0,0,6,0,4,0,0,4,0,0,0,0,0,3,0,0,0,4,4,0,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,4,3,3,0,0,6,0,0,0,0,4,29,21,7,0,53
SAL50318,11,0,3,0,9,0,0,0,0,0,0,0,0,0,0,3,0,3,0,8,12,0,0,0,12,14,0,4,0,15,26,4,5,0,29,24,5,9,3,39,32,8,20,0,60,57,5,5,0,76,26,13,12,0,56,22,9,4,0,40,53,46,17,0,120,35,49,0,0,83,35,62,12,0,104,27,56,8,0,85,64,167,12,4,242,24,78,16,0,117,10,5,0,0,9,470,512,116,11,1108
SAL50319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4
SAL50320,13,0,3,0,19,3,0,3,0,5,4,0,5,0,6,0,4,10,3,17,24,8,28,4,60,18,8,32,0,62,114,11,40,0,167,65,16,36,5,122,48,17,15,3,81,45,26,18,0,91,22,23,17,0,60,15,19,6,0,47,40,45,7,0,94,22,23,12,0,57,12,27,0,0,41,8,17,0,0,28,17,33,0,0,52,41,59,16,0,118,16,4,6,0,24,519,332,262,19,1139
SAL50321,24,0,0,0,34,4,0,0,0,4,0,6,0,0,10,0,4,0,0,7,26,0,3,0,29,9,0,5,0,20,75,9,4,0,83,49,0,12,0,60,46,8,15,4,68,52,14,9,0,80,26,15,12,0,52,28,17,12,0,57,56,79,19,0,155,49,74,9,4,140,52,74,7,0,130,31,80,8,0,113,94,259,7,0,359,33,95,6,0,134,17,9,0,0,26,692,726,125,20,1565
SAL50322,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,4,0,0,0,4,5,0,0,0,6,16,3,4,0,15,0,6,9,0,7,5,6,0,0,11,4,3,5,0,9,4,5,0,0,8,3,4,0,0,8,7,12,4,0,18,4,10,0,0,15,3,5,0,0,10,4,9,0,0,12,9,6,0,0,17,3,8,0,0,12,0,0,3,0,4,82,66,28,3,181
SAL50323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50324,14,0,3,0,19,5,0,3,0,8,3,0,6,0,8,5,0,18,0,21,8,3,16,0,35,11,0,21,0,34,56,9,28,3,91,37,14,39,4,85,31,26,37,4,104,43,27,31,3,105,33,22,30,0,85,22,44,18,3,82,94,94,38,5,223,60,69,26,3,158,45,51,9,3,110,32,37,3,0,73,36,52,0,4,89,29,53,25,0,114,11,6,3,0,17,564,509,346,36,1454
SAL50325,0,0,0,0,5,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,14,0,0,0,10,11,6,0,0,13,12,4,9,0,18,7,0,0,0,10,7,0,4,0,9,12,6,5,0,17,12,16,3,0,33,11,10,3,0,29,15,21,0,0,29,5,19,0,0,21,35,173,3,0,214,9,21,4,0,37,0,4,0,0,4,143,276,37,6,456
SAL50326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL50327,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,9,0,0,8,0,6,6,0,0,0,11,10,6,0,0,11,0,5,0,0,3,3,0,0,0,7,8,0,4,0,12,4,3,6,0,6,13,5,3,0,20,8,3,5,0,15,3,6,0,0,6,0,0,0,0,3,12,9,0,0,15,13,9,3,0,26,5,0,6,0,5,98,45,38,3,180
SAL50328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5
SAL50329,20,4,12,0,26,4,0,0,0,5,0,0,13,0,16,3,0,12,0,18,25,3,28,6,58,17,7,43,0,66,108,13,32,10,164,59,18,48,8,136,74,34,58,0,162,63,34,35,8,138,37,62,31,3,134,55,43,18,0,112,84,88,24,4,210,50,71,30,0,147,26,51,7,0,79,12,23,3,0,36,23,38,8,0,72,55,95,25,3,178,15,5,5,0,33,726,599,431,34,1786
SAL50330,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,5,0,0,0,5,0,0,0,0,3,3,3,0,0,9,0,4,0,0,10,0,0,0,0,0,0,4,0,0,3,4,9,0,0,8,5,4,0,0,9,4,8,0,0,9,4,5,0,0,3,4,10,0,0,15,9,21,3,0,29,0,0,0,0,3,51,61,15,0,126
SAL50331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,12,17,0,0,30
SAL50332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,16
SAL50333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,0,0,0,0,0,0,3,3,0,0,11,0,4,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,20,15,3,0,38
SAL50334,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,16,0,0,0,19,14,0,0,0,11,10,0,0,0,15,7,6,0,0,7,3,0,0,0,3,3,4,0,0,8,17,8,0,0,18,9,6,0,0,12,9,8,0,0,14,0,0,0,0,5,6,3,0,0,15,13,10,0,0,24,0,0,0,0,0,113,49,5,0,174
SAL50335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,5,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,0,0,0,0,0,7,3,0,0,6,0,0,0,0,3,4,0,0,0,3,0,0,0,0,4,6,0,0,0,6,4,5,0,0,8,0,0,0,0,0,24,12,6,0,47
SAL50336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,9,3,0,16
SAL50338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,4,0,0,0,4,6,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,19,7,0,0,29
SAL50339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7
SAL50340,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,4,0,0,7,0,3,0,11,15,4,0,0,11,9,0,0,0,8,13,0,4,0,13,4,3,0,0,4,6,3,0,0,12,13,3,0,0,24,11,12,0,0,28,6,5,0,0,7,0,0,0,0,0,5,3,0,0,5,7,14,0,0,23,0,0,0,0,0,105,54,12,3,174
SAL50341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,6,3,0,20
SAL50342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL50343,10,0,8,0,24,8,0,4,0,11,7,0,0,4,7,0,0,0,0,5,10,4,3,0,18,8,8,4,3,20,24,0,9,0,34,27,3,13,0,45,37,0,5,6,50,38,3,11,0,52,18,10,10,0,39,42,7,10,0,61,67,32,33,5,136,67,44,9,0,119,66,43,14,0,123,51,39,5,0,97,339,620,54,3,1014,63,97,19,0,180,12,4,0,0,14,896,919,210,25,2045
SAL50344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,5,11,0,0,19
SAL50345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
SAL50346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,3,0,0,16
SAL50347,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,4,4,0,4,0,13,18,3,7,0,23,15,8,7,0,32,13,6,14,0,39,23,13,4,0,46,21,29,3,0,49,20,19,0,0,39,30,46,6,0,86,28,50,0,0,81,14,33,0,0,49,9,25,0,0,35,21,40,0,0,58,18,49,3,0,79,0,0,0,0,0,235,329,66,3,632
SAL50348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,8
