SAL_CODE_2021,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
SAL50149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,15
SAL50152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
SAL50153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4
SAL50156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SAL50157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,12
SAL50158,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8
SAL50159,0,0,0,82,3,0,0,9,0,4,0,0,5,0,36,62,0,0,0,0,0,0,0,0,0,0,4,4,92,12,9,115,14,111,6,15,13,22,46,449
SAL50160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SAL50161,0,0,0,11,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0,16,4,4,16,5,8,0,3,0,8,8,77
SAL50162,0,0,0,16,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,24,0,7,0,6,0,0,9,72
SAL50163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SAL50164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,10
SAL50165,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,5
SAL50166,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4
SAL50167,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,5,0,0,0,0,3,13
SAL50168,0,0,0,23,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,31,9,14,0,3,5,3,8,88
SAL50169,0,0,0,24,0,0,0,3,0,0,0,0,0,0,18,27,0,0,0,0,0,0,0,0,0,0,0,0,27,7,6,52,6,22,3,10,0,4,15,145
SAL50170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5
SAL50171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL50172,0,0,0,4,3,0,0,3,0,0,0,0,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,21,4,10,3,0,4,7,4,69
SAL50173,0,0,0,104,9,0,0,4,0,9,0,0,0,0,132,165,0,0,5,0,0,0,0,0,0,0,4,6,286,55,25,425,63,313,27,38,10,26,141,1417
SAL50174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,10
SAL50175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
SAL50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50177,0,0,0,6,0,0,0,4,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,11,0,4,0,0,0,0,5,35
SAL50178,0,0,0,92,4,0,0,0,0,0,0,0,0,0,16,22,0,0,0,0,0,0,0,0,0,0,0,0,57,14,0,81,10,45,4,17,0,19,16,267
SAL50179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50180,0,0,0,22,4,0,0,6,0,4,0,0,0,4,32,58,0,0,0,0,0,0,0,0,0,0,0,0,39,17,9,87,11,35,8,15,3,16,32,276
SAL50181,0,0,0,56,0,0,0,4,0,0,0,0,0,0,13,23,0,0,0,0,0,0,0,0,0,0,0,0,32,0,4,56,0,26,3,12,4,8,13,150
SAL50182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL50183,0,0,0,51,0,0,0,5,0,5,0,0,0,0,46,62,0,0,0,0,0,0,0,0,0,0,0,3,74,19,0,131,18,45,10,4,5,22,48,374
SAL50184,0,0,0,48,6,0,0,0,0,0,0,0,0,0,13,11,0,0,0,0,0,0,0,0,0,0,0,0,42,5,7,37,10,19,5,0,0,0,11,125
SAL50185,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,16,7,15,0,9,0,8,6,77
SAL50186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50187,0,0,0,18,0,0,0,0,0,6,0,0,0,0,25,35,0,0,0,0,0,0,0,0,0,0,0,0,44,10,4,82,6,99,5,12,7,30,32,332
SAL50188,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,9,0,6,0,4,0,0,0,36
SAL50189,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,16,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,19,0,5,0,0,0,6,3,62
SAL50190,0,0,0,42,4,0,0,9,0,0,0,6,0,3,21,42,0,0,0,0,0,0,0,0,0,0,0,3,59,11,4,75,16,33,4,15,0,30,20,273
SAL50191,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,15
SAL50192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,14
SAL50193,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,22
SAL50194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,0,15
SAL50196,0,0,0,8,7,0,0,3,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0,24,0,10,0,4,0,0,3,65
SAL50197,0,0,0,20,0,3,0,0,0,0,0,0,0,0,15,24,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,35,8,23,6,3,0,12,17,124
SAL50198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL50199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
SAL50200,3,0,0,108,5,0,3,0,0,0,0,0,0,0,29,42,0,0,0,0,0,0,0,0,0,0,0,0,97,13,12,91,17,47,10,11,9,5,35,334
SAL50201,3,14,0,364,11,6,0,5,0,3,0,4,4,11,76,118,0,0,0,0,0,0,0,0,0,0,11,11,271,49,5,323,27,194,11,52,21,93,91,1127
SAL50202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50203,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,0,15
SAL50204,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,5,0,0,0,0,0,0,18
SAL50205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50207,5,0,0,100,6,3,4,16,4,10,0,5,0,5,91,146,3,0,0,0,0,0,0,0,0,0,6,9,154,19,10,194,28,105,8,29,12,30,95,691
SAL50208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,11
SAL50210,0,0,0,89,8,0,0,4,0,3,0,0,0,0,22,42,0,0,0,0,0,0,0,0,0,0,0,0,60,13,6,90,6,48,8,7,4,15,22,291
SAL50211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3
SAL50212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,6,0,0,0,0,0,8
SAL50214,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
SAL50215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SAL50216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50217,0,0,0,21,0,0,0,3,0,0,0,0,0,0,13,20,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,43,0,12,5,0,0,7,15,117
SAL50218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50221,6,0,0,312,13,4,0,20,0,3,0,0,0,0,62,98,0,0,0,7,0,0,0,0,0,0,0,7,192,23,12,267,29,99,10,22,11,15,63,732
SAL50222,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,10,0,5,0,3,3,5,8,44
SAL50223,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,3,0,13
SAL50224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50226,0,0,0,56,0,0,0,4,0,0,0,0,0,0,15,23,0,0,0,0,0,0,0,0,0,0,0,3,44,16,0,44,10,41,4,9,3,15,18,201
SAL50227,0,0,0,26,4,0,0,0,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,17,8,15,0,0,0,0,8,88
SAL50228,0,0,0,7,6,0,0,0,0,0,0,0,0,0,12,18,0,0,0,0,0,0,0,0,0,0,0,4,18,13,4,26,0,15,4,6,0,11,11,106
SAL50229,0,4,0,235,21,3,4,28,8,7,0,4,6,11,205,291,0,0,0,0,0,3,0,0,0,0,3,11,334,61,17,514,56,305,24,83,31,90,215,1736
SAL50230,5,0,0,313,27,3,3,27,3,15,5,5,3,4,333,424,0,0,0,0,0,0,0,0,0,0,4,11,570,74,31,843,105,570,49,73,60,87,344,2810
SAL50231,0,0,0,141,9,3,0,10,0,5,0,0,0,4,48,83,0,0,3,0,0,0,0,0,0,0,3,14,160,16,3,150,29,48,8,11,5,37,62,531
SAL50232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,5
SAL50233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50234,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,3,3,22
SAL50235,0,0,0,7,3,0,0,0,0,0,0,0,0,0,16,20,0,0,0,0,0,0,0,0,0,0,0,0,18,10,0,41,0,23,4,12,0,20,16,145
SAL50236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,3,0,13,7,0,0,3,0,5,0,0,5,21,6,45
SAL50239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50240,0,0,0,17,3,0,0,5,0,0,0,0,0,3,25,50,0,0,0,0,0,0,0,0,0,0,0,4,67,14,8,94,15,115,7,27,20,64,25,452
SAL50241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4
SAL50245,7,18,3,1260,56,14,5,57,11,37,3,13,9,26,373,600,4,0,6,4,0,0,0,0,0,0,17,32,1320,201,46,1504,152,1084,53,253,66,330,397,5417
SAL50246,0,0,4,40,3,0,6,4,0,0,0,0,5,8,31,49,0,0,4,0,0,0,0,0,0,0,0,6,108,46,11,120,20,172,8,65,9,65,42,673
SAL50247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50248,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,15,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,9,5,0,0,4,9,46
SAL50249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50251,0,0,0,23,0,0,0,11,0,4,0,0,0,0,50,62,0,0,0,0,0,0,0,0,0,0,0,4,45,10,0,89,6,39,4,9,5,16,44,280
SAL50252,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,4,0,0,0,0,0,12
SAL50253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50255,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,19,4,10,0,5,0,4,0,59
SAL50256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,4,19
SAL50259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,14
SAL50260,0,0,0,57,3,0,0,5,0,3,0,0,0,0,18,26,0,0,0,0,0,0,0,0,0,0,0,4,40,3,5,62,10,25,3,8,3,4,14,178
SAL50261,0,0,0,9,10,4,0,8,0,0,0,0,0,0,28,49,0,0,0,0,0,0,0,0,0,0,3,3,55,15,6,86,8,69,13,25,5,34,36,344
SAL50262,0,6,0,505,9,0,0,16,0,4,0,0,0,0,81,116,0,0,6,0,0,0,0,0,0,0,0,9,252,44,10,430,44,149,15,28,6,43,81,1092
SAL50263,0,0,0,110,5,0,0,0,0,4,0,3,0,0,36,50,0,0,0,0,0,0,0,0,0,0,0,0,123,31,5,209,36,111,5,38,10,43,41,639
SAL50264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10
SAL50265,0,0,0,29,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,3,23,0,0,31,5,17,0,3,0,0,6,93
SAL50266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,4,0,6,0,0,0,6,0,35
SAL50267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SAL50268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50269,7,3,0,282,21,0,4,16,4,3,3,0,0,5,114,171,0,0,4,0,0,0,0,0,0,0,10,16,312,43,13,386,34,151,16,39,16,38,129,1176
SAL50270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6
SAL50271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,12
SAL50272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,17
SAL50273,0,0,0,58,8,0,0,7,0,0,0,0,0,0,35,64,0,0,0,0,0,0,0,0,0,0,4,4,88,17,6,142,7,52,14,3,12,18,41,406
SAL50274,0,0,0,29,0,0,0,6,0,0,0,0,0,0,11,20,0,0,0,0,0,0,0,0,0,0,0,3,22,8,0,30,4,14,3,11,0,7,10,117
SAL50275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50276,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,6,0,0,0,0,0,16
SAL50277,5,4,0,171,5,0,0,11,7,4,0,3,0,7,82,121,0,0,0,0,0,0,0,0,0,0,0,5,279,45,10,378,60,188,6,38,17,51,90,1158
SAL50278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,12,0,5,0,0,0,4,3,34
SAL50279,0,0,0,10,3,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,8,0,4,0,0,3,5,5,38
SAL50280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,18
SAL50281,0,0,0,41,0,0,0,0,0,0,0,0,0,6,7,12,0,0,0,0,0,0,0,0,0,0,0,0,41,11,0,35,9,37,0,6,0,11,7,166
SAL50282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50283,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6
SAL50284,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16
SAL50285,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,12
SAL50286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4
SAL50287,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6
SAL50288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3
SAL50289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50290,5,0,0,42,5,0,0,3,0,7,0,0,0,3,26,51,0,0,0,0,0,0,0,0,0,0,0,0,37,7,4,68,8,27,7,8,7,19,26,223
SAL50291,0,0,0,20,3,0,0,0,0,4,0,0,0,0,18,28,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,34,9,22,4,0,5,6,18,135
SAL50292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SAL50293,0,0,0,246,0,0,0,7,0,0,0,0,0,4,34,44,0,0,0,0,0,0,0,0,0,0,0,0,131,18,0,174,5,96,0,23,0,27,34,520
SAL50294,0,19,0,674,10,4,0,25,0,11,4,0,0,3,57,120,0,0,0,0,0,0,0,0,0,0,3,7,207,41,9,359,16,199,18,40,4,60,60,1001
SAL50295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,7,0,0,0,3,0,30
SAL50296,4,17,0,509,8,0,0,20,0,0,0,4,0,10,46,88,0,0,0,0,0,0,0,0,0,0,4,3,202,43,4,280,37,168,8,58,8,57,48,900
SAL50297,6,5,0,200,17,4,0,19,4,4,0,3,0,14,139,199,0,0,0,0,0,0,0,0,0,0,9,12,313,73,17,492,68,311,31,80,18,126,150,1681
SAL50298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL50299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50301,0,6,0,105,3,0,0,4,0,3,3,0,0,6,70,98,0,0,0,0,0,0,0,0,0,0,3,5,182,42,12,225,32,171,10,58,9,86,70,894
SAL50302,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,9
SAL50303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
