SAL_CODE_2021,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_apart,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Com_Hp_DS_Sp_ho,R_Com_Hp_DS_SD_ro_t_h_t,R_Com_Hp_DS_Flt_apt,R_Com_Hp_DS_Ot_dwel,R_Com_Hp_DS_NS,R_Com_Hp_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_P_not_in_s_hh_DS_Flat_apart,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flat_apart,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flat_apart,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flat_apart,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flat_apart,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
SAL51491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51492,54,0,0,0,0,55,117,9,0,0,0,129,32,11,0,0,0,44,11,0,0,0,0,13,0,0,0,0,0,0,25,0,0,0,0,21,5,0,0,0,0,5,0,0,0,0,0,0,69,17,0,0,0,82,0,0,0,0,0,0,3,0,0,0,0,3,245,21,0,0,0,268
SAL51493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51494,126,16,0,0,0,144,185,27,0,0,0,212,34,55,0,0,0,89,3,0,0,0,0,4,0,3,0,0,0,8,23,19,0,0,0,39,0,0,0,0,0,3,0,0,0,0,0,0,54,77,0,0,0,135,6,0,0,0,0,6,6,0,0,0,0,6,377,132,0,0,0,505
SAL51495,19,0,0,0,0,19,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27
SAL51496,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,9,0,0,0,0,9
SAL51497,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,13
SAL51498,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19
SAL51499,8,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21
SAL51500,256,0,0,18,0,277,364,0,0,4,0,367,79,0,0,0,0,79,18,0,0,0,0,15,3,0,0,0,0,6,83,0,0,0,0,83,9,0,0,8,0,11,0,0,0,0,0,0,192,6,0,8,0,199,11,0,0,0,0,7,15,0,0,0,0,15,836,6,0,30,0,871
SAL51501,245,4,0,3,0,252,174,0,0,0,0,172,36,5,0,0,0,38,17,9,0,0,0,24,3,17,0,0,0,23,47,0,0,0,0,47,8,0,0,0,0,10,0,0,0,0,0,0,105,32,0,0,0,140,5,0,0,0,0,5,11,0,0,0,0,17,542,38,0,4,0,580
SAL51502,1293,16,0,0,0,1305,2060,24,3,0,0,2082,558,30,0,0,0,580,110,7,15,0,0,129,8,0,0,0,0,10,257,6,0,0,0,263,50,0,0,0,0,50,3,0,0,0,0,3,981,36,18,0,4,1038,30,0,0,0,0,30,62,6,0,0,0,64,4415,79,19,0,4,4516
SAL51503,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,14,0,0,0,0,14
SAL51504,10,0,0,0,0,10,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21
SAL51505,26,0,0,0,0,26,33,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,3,0,0,0,0,3,0,0,0,0,0,0,20,0,0,0,0,20,3,0,0,0,0,3,0,0,0,0,0,0,86,0,0,0,0,86
SAL51506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51508,127,0,0,6,0,134,156,0,0,0,0,158,23,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,3,0,52,3,0,0,0,0,5,4,0,0,0,0,4,337,0,0,9,0,348
SAL51509,9,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
SAL51510,104,0,0,0,0,108,35,0,0,0,0,38,25,0,0,0,0,25,8,0,0,0,0,8,0,0,0,0,0,9,11,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,46,0,0,0,0,51,3,0,0,0,0,3,5,0,0,0,0,5,190,0,0,0,0,199
SAL51511,12,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,20
SAL51512,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,13
SAL51513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51514,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,11
SAL51515,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
SAL51516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23,0,0,0,0,0,5,6,0,0,0,0,9,25,6,3,0,0,33
SAL51517,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3
SAL51518,53,0,0,0,0,53,45,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,8,0,0,0,0,8,0,0,0,0,0,0,17,0,0,0,0,17,10,0,0,0,0,10,4,0,0,0,0,4,127,0,0,0,0,127
SAL51519,224,0,0,0,0,224,943,13,0,0,0,953,210,15,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,51,5,0,0,0,57,3,0,0,0,0,3,4,0,0,0,0,4,272,18,0,0,0,291,6,0,0,0,0,6,7,0,0,0,0,7,1448,36,4,0,0,1485
SAL51520,15,0,0,0,0,15,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23
SAL51521,279,34,0,0,0,317,571,24,8,0,0,605,210,15,7,0,0,230,76,0,0,0,0,77,4,0,0,0,0,4,51,7,4,0,0,64,43,0,0,0,0,44,0,0,0,0,0,0,380,23,13,0,0,418,6,45,0,0,0,45,16,0,0,0,0,16,1253,130,13,0,0,1394
SAL51522,24,0,0,0,0,24,18,0,0,0,0,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,49
SAL51523,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,20,0,0,0,0,20
SAL51524,24,0,0,0,0,24,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,43,0,0,0,0,43
SAL51525,538,45,0,11,0,590,577,21,4,0,0,597,184,17,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,77,5,3,0,0,89,10,0,0,0,0,13,0,0,0,0,0,0,275,26,4,0,0,309,20,10,0,0,0,29,18,0,0,24,0,45,1428,103,7,36,0,1573
SAL51526,1179,127,0,68,0,1374,1917,71,0,4,0,1991,435,36,0,0,0,477,48,51,0,0,0,101,9,10,0,0,0,15,261,31,0,12,0,302,16,7,3,23,0,44,5,0,0,0,0,8,772,133,3,39,0,946,45,128,0,0,0,177,49,14,0,9,0,74,3962,466,7,126,0,4560
SAL51527,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,22,0,0,0,0,22
SAL51528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,34,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,32,0,4,0,0,0,4,0,0,0,0,0,0,33,4,0,0,4,41
SAL51529,33,0,0,0,0,35,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,51,0,0,0,0,53
SAL51530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,74,12,0,0,0,0,16,0,0,0,0,0,0,6,0,0,0,0,12,3,0,0,0,0,3,100,0,0,0,3,108,12,4,0,0,0,19,4,0,0,0,0,4,121,9,0,0,6,129
SAL51531,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13
SAL51532,11,0,0,0,0,11,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,22,0,0,0,0,22
SAL51533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,12,60,3,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,5,0,0,0,76,0,0,0,0,0,0,0,0,0,0,13,14,73,5,0,0,16,94
SAL51534,989,31,3,0,0,1025,1763,27,8,5,0,1798,513,34,3,0,0,551,76,39,0,0,0,116,10,21,0,0,0,34,296,10,3,0,0,309,21,5,0,0,0,30,0,3,0,0,0,3,924,110,5,0,0,1038,26,12,0,0,0,30,47,7,0,0,0,51,3749,181,9,5,0,3941
SAL51535,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,5,0,0,0,0,5,0,0,0,0,0,0,19,0,0,0,0,19
SAL51536,432,21,0,4,0,465,363,0,0,0,0,367,50,14,0,0,0,66,10,10,0,0,0,21,0,11,0,0,0,13,73,16,0,5,0,90,17,9,0,6,0,24,3,0,0,0,0,4,154,49,0,7,6,208,21,16,0,0,0,34,22,9,0,0,0,29,996,91,0,12,3,1108
SAL51537,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
SAL51538,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,18,0,0,0,0,18
SAL51539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
SAL51540,109,0,0,0,0,109,123,0,0,0,0,128,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,5,0,0,0,0,5,0,0,0,0,0,0,256,0,0,0,0,261
SAL51541,538,52,7,0,0,592,550,34,9,0,0,595,137,24,3,0,0,172,3,0,0,0,0,3,0,5,0,0,0,9,87,6,0,0,0,96,3,0,0,0,0,3,0,0,0,0,0,0,241,37,8,0,0,283,10,9,0,0,0,24,13,5,0,0,0,14,1353,140,17,0,4,1513
SAL51542,10,0,0,0,4,15,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4,5,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,9,22,0,0,4,15,41
SAL51543,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
SAL51544,390,18,0,0,0,407,252,22,0,0,0,276,55,28,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,23,15,0,0,0,39,4,3,0,0,0,8,3,0,0,0,0,3,85,41,0,0,0,130,11,4,0,0,0,14,10,0,0,0,0,6,750,81,0,0,4,831
SAL51545,26,0,0,0,0,31,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,9,4,0,0,0,0,4,3,0,0,0,0,3,56,0,0,0,0,61
SAL51546,187,62,0,0,0,252,131,34,0,0,0,167,23,19,8,0,0,46,0,0,0,0,0,0,0,14,0,0,0,14,18,19,3,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,43,56,12,0,0,105,0,4,0,0,0,9,6,0,0,0,0,5,367,161,16,0,0,543
SAL51547,25,0,0,0,0,27,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,49,0,0,0,0,53
SAL51548,9,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,19,0,0,0,0,19
SAL51549,396,0,0,0,0,398,1201,0,0,0,0,1201,171,0,0,0,3,176,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,91,4,0,0,0,0,8,0,0,0,0,0,0,271,0,0,4,3,277,18,0,0,0,0,18,19,0,0,0,0,19,1903,0,0,5,3,1907
SAL51550,78,0,0,0,0,76,35,0,0,0,0,35,18,0,0,0,0,18,4,0,0,0,0,4,0,0,0,0,0,0,24,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,47,4,0,0,0,0,4,3,0,0,0,0,3,166,0,0,0,0,162
SAL51551,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,10
SAL51552,6,0,0,0,0,14,11,3,0,0,0,14,0,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,40,15,0,0,0,50
SAL51553,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,7
SAL51554,13,0,0,0,0,13,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,22,0,0,0,5,31
SAL51555,5,0,0,4,0,8,0,0,0,0,0,4,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,3,0,3,0,0,0,0,0,0,10,0,0,0,0,10,5,0,0,0,0,9,0,0,0,0,0,3,17,0,0,14,0,34
SAL51556,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,12
SAL51557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51558,403,9,3,0,0,414,2893,39,17,0,0,2941,745,29,57,0,0,838,44,25,17,0,0,91,5,9,0,0,0,12,156,5,5,0,0,169,54,0,5,0,0,63,0,0,0,0,0,0,1010,67,86,0,0,1171,24,0,0,0,0,20,65,0,4,0,0,64,4390,113,107,0,4,4609
SAL51559,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16
SAL51560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51561,15,0,0,0,0,15,32,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,54
SAL51562,7,0,0,0,0,7,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,5,24,0,0,3,0,24
SAL51563,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,6
SAL51564,993,191,170,0,0,1359,979,235,264,0,3,1482,231,225,803,0,0,1266,0,19,12,0,0,35,0,5,11,0,0,17,91,65,245,0,0,402,3,3,43,0,0,56,0,0,3,0,0,3,334,323,1118,0,3,1774,21,95,20,0,0,141,7,16,11,0,0,37,2331,865,1583,0,4,4790
SAL51565,779,200,13,0,0,988,707,212,19,0,0,935,116,73,43,0,0,229,4,11,0,0,0,17,0,0,0,0,0,0,75,32,11,0,0,118,0,3,0,0,0,6,0,0,0,0,0,0,189,122,50,0,0,364,12,9,4,0,0,20,14,13,0,0,0,25,1698,552,84,0,0,2342
SAL51566,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,15,0,0,0,0,15
SAL51567,213,3,0,0,0,219,170,10,0,0,0,180,46,0,0,0,0,51,17,0,0,0,0,17,0,0,0,0,0,0,46,0,0,0,0,49,10,0,0,0,0,11,0,0,0,0,0,0,117,0,0,0,3,124,0,0,0,0,4,3,4,0,0,0,0,8,509,14,0,3,5,536
SAL51568,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,9
SAL51569,1215,130,4,6,6,1355,1043,64,0,0,0,1107,357,100,0,0,4,459,120,126,0,0,0,252,10,20,0,0,0,33,238,37,0,0,3,281,25,0,0,0,0,23,5,0,0,0,0,0,757,288,4,0,4,1054,57,17,0,0,0,77,45,10,0,0,0,60,3118,506,4,10,9,3643
SAL51570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51571,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9
SAL51572,27,0,0,0,0,27,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,62
SAL51573,157,4,0,18,0,180,29,0,0,0,0,24,6,5,0,0,0,8,3,0,0,0,0,5,0,0,0,0,0,0,29,3,0,0,0,30,3,0,0,4,0,9,0,0,0,0,0,0,46,7,0,6,0,59,16,0,0,0,0,18,3,0,0,0,0,3,248,14,0,20,0,282
SAL51574,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,8
