SAL_CODE_2021,Neg_Nil_inc_fam_households,Neg_Nil_inc_Non_fam_househlds,Negative_Nil_income_Tot,HI_1_149_Family_households,HI_1_149_Non_family_hseholds,HI_1_149_Tot,HI_150_299_Family_households,HI_150_299_Non_fam_househlds,HI_150_299_Tot,HI_300_399_Family_households,HI_300_399_Non_fam_househlds,HI_300_399_Tot,HI_400_499_Family_households,HI_400_499_Non_fam_househlds,HI_400_499_Tot,HI_500_649_Family_households,HI_500_649_Non_fam_househlds,HI_500_649_Tot,HI_650_799_Family_households,HI_650_799_Non_fam_househlds,HI_650_799_Tot,HI_800_999_Fam_households,HI_800_999_Non_fam_hsehlds,HI_800_999_Tot,HI_1000_1249_Fam_households,HI_1000_1249_Non_fam_hsehlds,HI_1000_1249_Tot,HI_1250_1499_Fam_households,HI_1250_1499_Non_fam_hsehlds,HI_1250_1499_Tot,HI_1500_1749_Fam_households,HI_1500_1749_Non_fam_hsehlds,HI_1500_1749_Tot,HI_1750_1999_Fam_households,HI_1750_1999_Non_fam_hsehlds,HI_1750_1999_Tot,HI_2000_2499_Fam_households,HI_2000_2499_Non_fam_hsehlds,HI_2000_2499_Tot,HI_2500_2999_Fam_households,HI_2500_2999_Non_fam_hsehlds,HI_2500_2999_Tot,HI_3000_3499_Fam_households,HI_3000_3499_Non_fam_hsehlds,HI_3000_3499_Tot,HI_3500_3999_Fam_households,HI_3500_3999_Non_fam_hsehlds,HI_3500_3999_Tot,HI_4000_more_Fam_households,HI_4000_more_Non_fam_hsehlds,HI_4000_more_Tot,Part_inc_stated_Fam_household,Part_inc_std_Non_fam_hhds,Partial_income_stated_Tot,All_incomes_ns_Famly_househld,All_inc_ns_Non_famly_househld,All_incomes_not_stated_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
SAL50849,19,20,33,11,13,19,11,21,37,9,49,55,27,101,129,38,76,116,92,43,135,103,45,146,123,41,165,123,37,164,101,23,123,110,15,124,246,31,278,220,6,224,208,7,214,157,0,155,455,6,460,220,6,225,16,20,38,2285,561,2845
SAL50850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,15
SAL50851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,3,0,7
SAL50852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,18,7,21
SAL50853,5,6,8,0,0,0,0,6,6,4,7,12,5,30,43,4,21,23,31,9,38,23,7,33,32,18,52,34,3,38,22,4,27,26,3,29,52,8,57,57,0,58,43,0,45,24,0,24,30,0,27,41,0,41,0,6,3,440,140,576
SAL50854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7
SAL50855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50857,8,14,26,0,3,8,0,13,13,10,39,48,19,85,108,35,36,69,85,35,118,53,42,93,68,48,116,76,34,113,67,21,88,58,20,75,113,20,132,70,6,73,34,6,39,22,3,21,28,0,28,60,4,67,18,23,42,819,465,1286
SAL50858,3,0,4,0,3,3,3,7,14,3,28,31,13,57,71,17,17,31,39,18,53,31,14,46,28,19,47,29,13,43,19,7,22,12,0,14,29,3,33,22,0,22,13,3,11,8,0,8,4,3,11,20,0,21,8,20,27,301,215,516
SAL50859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9
SAL50860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,16,8,16
SAL50862,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,7,0,5,3,0,4,5,3,9,7,0,3,0,0,0,0,0,0,7,0,4,3,0,3,0,0,4,0,0,0,6,0,6,10,0,10,0,0,0,53,12,64
SAL50863,3,7,9,0,0,0,0,0,3,0,6,6,7,10,17,0,10,10,19,7,16,21,6,26,23,5,30,23,3,25,13,3,20,31,6,35,66,12,73,68,0,68,64,4,66,47,0,43,117,5,126,118,4,120,7,6,9,633,83,708
SAL50864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5
SAL50865,4,5,15,5,4,7,0,6,6,0,12,12,10,28,35,14,20,36,50,12,62,30,10,42,50,15,63,39,12,47,14,0,15,36,6,34,73,10,81,55,0,55,40,3,41,17,0,17,53,0,54,54,0,57,9,7,13,545,149,693
SAL50866,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,4,0,3,0,0,3,4,0,4,3,0,8,8,0,7,4,0,6,0,0,0,6,0,8,0,0,0,3,0,3,0,0,0,0,0,0,5,0,8,0,0,0,45,22,65
SAL50867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,7,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,6,3,0,3,0,0,0,33,8,46
SAL50868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,4,0,8,4,0,4,0,0,0,4,0,3,0,0,0,6,0,7,4,0,0,0,0,0,21,8,26
SAL50869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,6
SAL50870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,11
SAL50871,13,18,26,8,10,10,6,11,11,4,24,29,14,60,74,25,47,66,71,28,99,50,21,71,76,44,120,77,37,112,66,27,97,61,18,78,132,26,161,83,9,89,58,10,66,42,6,44,72,9,82,85,14,102,6,3,7,938,413,1350
SAL50872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAL50873,38,50,84,10,17,30,22,46,65,23,89,117,61,232,294,61,131,197,202,87,294,197,121,321,247,140,384,256,90,348,200,78,277,202,58,260,404,76,482,266,7,275,183,20,202,85,6,88,147,22,170,306,33,338,29,39,65,2937,1340,4282
SAL50874,15,23,35,9,9,12,10,9,17,7,20,28,25,82,108,26,55,82,75,37,111,64,42,105,82,30,114,113,39,148,94,34,125,104,21,127,242,45,290,221,6,227,187,14,205,117,4,125,312,16,329,137,0,140,15,21,37,1843,519,2359
SAL50875,6,5,12,3,8,10,5,6,13,4,14,16,17,24,40,16,14,32,27,11,35,29,13,45,59,14,74,52,7,59,28,15,45,52,9,71,135,32,168,115,3,112,87,14,99,67,0,66,196,6,201,169,3,177,6,4,11,1083,210,1296
SAL50876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,9
SAL50878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
SAL50879,0,0,3,0,0,0,0,0,0,0,3,3,0,7,8,3,3,6,8,8,22,4,7,15,15,7,24,14,7,19,8,0,8,15,0,18,25,7,31,20,0,21,23,0,24,9,0,9,49,0,49,39,0,39,0,0,0,237,61,295
SAL50880,4,0,5,0,3,3,5,6,7,0,12,12,9,15,26,3,4,11,12,12,25,10,15,23,10,16,31,11,15,25,14,8,19,3,9,16,33,11,46,18,0,18,26,3,25,9,0,9,15,3,16,19,3,25,3,0,3,202,145,347
SAL50881,15,14,26,8,0,13,0,7,12,9,11,26,17,45,60,26,23,49,67,19,86,45,22,68,68,33,98,88,29,116,58,27,88,73,17,90,149,31,180,137,6,140,99,5,106,74,5,78,205,11,214,145,6,149,19,12,29,1308,326,1632
SAL50882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3
SAL50883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,12,4,18
SAL50884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
SAL50885,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,4,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,8,4,16
SAL50886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,8,0,11
SAL50887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SAL50889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,3,0,3,0,0,6,0,0,4,0,0,0,9,0,9,7,0,7,5,0,5,5,0,5,4,0,4,0,0,4,0,0,0,41,11,51
SAL50890,29,63,90,15,28,44,20,89,106,30,204,236,61,423,478,99,324,423,236,155,390,205,167,369,192,152,345,185,87,270,85,66,153,112,52,168,184,91,276,101,11,108,65,23,91,37,0,40,121,44,165,189,25,214,46,96,146,2021,2089,4110
SAL50891,8,11,18,7,6,13,4,38,38,6,54,61,29,102,131,22,69,93,97,44,146,73,76,148,96,70,169,97,42,138,72,35,105,68,22,90,149,30,174,103,0,105,65,0,68,25,0,28,46,6,54,88,6,89,17,29,44,1078,644,1722
SAL50892,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,4,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,12,10,22
SAL50893,11,17,24,3,7,5,4,20,24,4,40,38,16,67,85,29,25,53,51,26,73,44,32,74,46,27,80,53,26,73,34,24,63,52,17,74,97,37,132,89,7,97,102,13,119,77,5,79,331,19,352,80,17,92,9,10,16,1131,420,1550
SAL50894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,0,5,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,0,5,0,0,0,22,0,29
SAL50895,0,3,3,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,3,3,0,4,3,3,5,7,0,7,0,0,0,6,0,6,3,0,0,0,0,0,0,0,0,3,0,3,8,0,8,6,0,6,0,0,0,39,17,55
SAL50896,37,37,75,8,10,21,10,32,43,11,65,85,52,173,224,61,59,119,188,54,249,158,76,236,178,88,264,214,65,284,188,53,242,176,32,211,373,40,413,255,5,266,198,6,203,119,0,118,189,15,197,227,14,237,35,31,59,2691,851,3543
SAL50897,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,4,0,4,0,0,0,4,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,25
SAL50898,4,0,4,0,0,0,0,0,0,0,0,3,4,0,3,0,3,4,8,4,8,0,3,8,8,0,8,3,3,9,4,4,11,7,3,11,20,0,22,11,0,11,17,0,17,15,0,15,15,0,15,17,0,17,0,0,0,134,18,152
SAL50899,0,5,5,0,0,0,0,8,8,0,4,7,10,0,8,3,0,3,7,0,9,0,4,8,13,8,19,9,3,8,0,0,9,0,8,5,0,0,6,4,0,4,0,0,0,0,5,5,6,4,11,4,0,4,8,4,6,61,61,121
SAL50900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,16
SAL50901,0,0,3,0,0,0,0,0,0,0,5,0,0,3,8,0,4,3,3,0,3,0,0,4,4,0,8,3,0,9,3,4,6,11,0,11,11,3,14,13,0,13,10,0,10,4,0,4,28,0,28,16,0,16,3,0,5,119,24,149
SAL50902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,8
SAL50903,12,21,37,3,11,21,14,25,38,11,48,62,36,117,147,47,85,136,77,69,146,104,65,171,160,93,249,199,46,242,141,41,179,149,30,183,306,59,365,219,19,237,156,21,178,91,5,102,176,25,205,292,51,343,15,15,35,2217,856,3076
SAL50904,5,0,7,4,0,3,3,0,0,0,0,0,3,0,3,3,0,7,8,3,13,11,0,15,14,0,15,10,5,14,11,0,12,8,0,13,16,0,14,29,0,27,15,0,15,12,3,13,41,5,46,21,0,22,0,0,0,216,43,258
SAL50905,7,6,15,3,3,7,7,8,12,0,7,7,13,29,48,6,13,26,22,7,32,17,16,28,29,16,42,41,8,46,19,5,19,38,4,35,62,12,72,48,4,50,52,3,60,34,0,34,227,5,237,44,0,47,0,3,7,682,156,838
SAL50906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
SAL50907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6
SAL50908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,3,0,0,0,5,0,5,0,0,0,0,0,0,14,3,20
SAL50909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50911,4,3,7,4,0,4,0,3,3,4,6,11,8,17,29,8,9,19,22,12,35,24,17,41,21,7,29,35,17,48,19,7,31,24,6,31,54,10,61,58,0,58,37,7,45,32,0,33,67,3,77,48,0,52,0,0,8,474,127,607
SAL50912,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,0,0,0,0,0,0,0,4,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,11,11,19
SAL50913,0,0,0,0,0,0,0,0,0,0,4,4,0,6,10,0,10,10,4,7,9,0,0,3,4,9,9,8,0,8,4,3,6,9,0,4,6,3,8,3,0,3,4,0,4,4,0,4,3,0,3,9,0,13,0,0,0,59,44,101
SAL50914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5
SAL50916,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,3,3,0,3,3,4,0,12,4,3,5,10,0,10,0,0,0,3,0,8,8,0,8,0,0,0,3,0,5,0,0,0,5,0,8,7,0,7,0,0,0,43,19,65
SAL50917,31,84,112,9,25,36,19,90,102,15,198,215,45,319,362,35,266,299,133,204,337,123,260,383,152,320,467,216,265,475,157,224,381,162,189,354,394,357,752,304,43,351,285,87,379,213,13,229,621,99,716,252,92,343,19,51,68,3185,3168,6351
SAL50918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,5,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,25
SAL50919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,7,13
SAL50920,4,4,10,5,3,8,0,9,8,9,28,37,15,43,59,20,28,46,79,20,101,50,30,75,65,31,102,77,27,103,72,27,96,78,13,94,167,21,190,102,3,105,59,3,63,56,5,53,53,7,53,122,5,125,6,10,19,1055,302,1356
SAL50921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50922,19,23,41,11,8,12,9,15,25,11,35,41,35,148,184,54,80,137,154,71,224,147,50,200,150,50,206,175,52,231,127,43,170,139,40,176,276,57,331,234,6,237,214,9,225,112,6,117,256,7,269,307,10,323,26,27,56,2456,753,3201
SAL50923,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,3,4,3,7,12,11,0,9,0,0,7,7,4,10,3,0,0,5,0,6,9,0,9,0,0,4,0,0,0,0,0,0,0,0,0,9,0,9,3,0,3,54,28,80
SAL50924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,6
SAL50925,8,11,22,0,6,6,4,22,30,4,40,40,14,97,109,27,51,76,56,36,87,40,38,80,51,39,87,47,37,84,27,23,53,41,12,49,54,27,80,40,6,48,30,7,38,11,0,13,23,0,31,50,14,56,11,11,18,537,470,1007
SAL50926,0,3,4,0,0,0,5,3,7,0,8,15,9,14,17,6,0,7,13,4,16,4,3,10,7,7,14,7,9,10,9,6,17,7,0,10,17,12,36,5,0,5,9,0,8,4,0,3,4,0,11,18,0,18,12,8,23,145,86,230
SAL50927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
SAL50928,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,4,4,7,0,9,0,5,5,7,0,7,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,3,0,3,15,0,13,11,0,11,0,0,0,46,16,65
SAL50929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11
SAL50930,0,0,0,0,0,0,0,0,0,0,0,0,6,6,9,0,0,5,3,0,4,0,0,0,7,0,7,0,0,0,0,0,0,3,0,5,4,0,4,5,0,5,6,0,6,0,0,0,0,0,0,7,0,7,0,0,0,47,9,56
SAL50931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50932,14,31,35,11,10,16,6,21,26,7,37,42,22,93,121,16,65,83,54,46,101,43,37,78,75,53,126,99,54,149,65,44,108,79,22,102,150,52,204,139,9,149,144,14,151,114,0,123,496,21,518,140,6,144,6,16,24,1681,616,2296
SAL50933,4,19,28,5,10,15,0,23,23,0,29,28,11,100,107,0,88,87,34,29,65,29,32,63,40,30,77,24,25,47,25,11,35,21,4,26,36,12,47,39,0,42,40,6,53,32,0,32,216,23,239,44,0,52,8,23,32,618,470,1092
SAL50934,0,0,0,0,0,0,0,0,0,0,3,3,0,6,4,5,0,3,3,0,7,0,4,4,0,0,5,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,4,0,0,0,20,25,45
SAL50935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5
SAL50936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,27,5,32
SAL50937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,3,0,3,4,0,4,0,0,0,0,0,0,0,0,0,4,0,5,4,0,4,0,0,0,16,3,22
SAL50938,6,6,10,0,4,5,0,12,14,6,23,30,12,61,77,16,36,46,43,24,70,31,33,65,43,33,75,47,32,80,34,24,56,42,17,63,89,21,108,53,0,53,47,0,47,26,0,26,46,7,54,61,0,68,18,9,25,627,351,978
SAL50939,11,16,29,5,12,14,8,16,20,9,48,59,28,156,179,42,75,119,126,39,161,123,57,179,97,52,149,143,37,185,91,27,120,95,29,121,161,27,187,121,0,124,64,12,77,55,0,55,61,5,73,136,5,145,23,27,51,1410,639,2053
SAL50940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,8,3,13
SAL50941,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,3,3,0,5,5,0,0,4,3,11,0,4,3,0,0,0,0,0,0,11,0,11,4,0,4,8,0,8,0,0,0,20,0,20,8,0,9,0,0,0,66,12,78
SAL50942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,8,4,11
SAL50943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SAL50944,12,22,31,0,8,6,9,8,17,4,30,32,12,59,68,17,31,45,52,23,73,40,38,74,70,40,110,60,26,85,37,19,54,46,16,66,87,13,103,74,0,76,47,3,51,20,0,20,46,5,53,79,10,84,11,20,30,715,374,1084
SAL50945,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,0,6,0,3,5,15,0,0,0,6,0,3,5,0,8,9,0,9,7,0,5,7,0,7,4,0,4,5,0,5,5,0,5,11,0,11,0,4,5,65,27,91
SAL50946,4,4,7,0,0,0,0,12,12,0,0,0,4,15,20,0,19,21,8,8,18,8,10,13,11,20,30,18,8,28,10,5,8,8,0,15,22,12,31,15,0,17,15,0,12,12,0,12,40,6,46,13,4,21,7,8,9,196,125,319
SAL50947,21,52,73,6,21,25,8,50,55,5,122,122,32,220,251,61,161,224,93,106,202,110,138,246,98,163,262,141,125,262,93,93,190,102,69,171,191,102,297,106,9,116,66,22,86,29,5,37,52,16,71,112,27,137,22,58,79,1336,1566,2900
SAL50948,12,8,12,0,0,0,3,15,22,0,37,41,12,58,71,10,16,24,31,8,49,20,23,39,32,37,68,44,17,52,26,13,41,29,10,38,89,16,102,50,4,54,34,3,43,24,0,24,39,5,49,76,6,84,12,8,22,551,286,841
SAL50949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,0,4,4,0,3,3,0,0,4,0,0,0,0,0,0,3,3,4,3,0,3,0,0,0,0,0,0,3,0,3,8,0,8,0,0,0,20,13,35
SAL50950,0,0,0,0,5,5,0,0,0,4,6,3,3,4,11,0,0,0,3,0,4,4,4,10,8,10,13,7,14,15,16,14,31,24,27,41,60,24,87,39,3,39,57,6,61,28,6,28,193,33,227,64,7,63,4,4,7,504,157,661
SAL50951,5,5,9,0,6,5,0,0,9,0,4,3,4,0,9,5,8,7,31,7,31,25,17,35,27,5,30,39,13,50,26,7,39,34,15,52,102,19,122,113,0,114,96,7,100,56,0,56,106,11,115,91,4,95,3,0,8,757,133,890
