SAL_CODE_2021,F_ID_NS_15_19,F_ID_NS_20_24,F_ID_NS_25_34,F_ID_NS_35_44,F_ID_NS_45_54,F_ID_NS_55_64,F_ID_NS_65_74,F_ID_NS_75_84,F_ID_NS_85ov,F_ID_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ag_For_Fshg_15_19,P_Ag_For_Fshg_20_24,P_Ag_For_Fshg_25_34,P_Ag_For_Fshg_35_44,P_Ag_For_Fshg_45_54,P_Ag_For_Fshg_55_64,P_Ag_For_Fshg_65_74,P_Ag_For_Fshg_75_84,P_Ag_For_Fshg_85ov,P_Ag_For_Fshg_Tot,P_Mining_15_19,P_Mining_20_24,P_Mining_25_34,P_Mining_35_44,P_Mining_45_54,P_Mining_55_64,P_Mining_65_74,P_Mining_75_84,P_Mining_85ov,P_Mining_Tot,P_Manufact_15_19,P_Manufact_20_24,P_Manufact_25_34,P_Manufact_35_44,P_Manufact_45_54,P_Manufact_55_64,P_Manufact_65_74,P_Manufact_75_84,P_Manufact_85ov,P_Manufact_Tot,P_El_Gas_Wt_Waste_15_19,P_El_Gas_Wt_Waste_20_24,P_El_Gas_Wt_Waste_25_34,P_El_Gas_Wt_Waste_35_44,P_El_Gas_Wt_Waste_45_54,P_El_Gas_Wt_Waste_55_64,P_El_Gas_Wt_Waste_65_74,P_El_Gas_Wt_Waste_75_84,P_El_Gas_Wt_Waste_85ov,P_El_Gas_Wt_Waste_Tot,P_Constru_15_19,P_Constru_20_24,P_Constru_25_34,P_Constru_35_44,P_Constru_45_54,P_Constru_55_64,P_Constru_65_74,P_Constru_75_84,P_Constru_85ov,P_Constru_Tot,P_WhlesaleTde_15_19,P_WhlesaleTde_20_24,P_WhlesaleTde_25_34,P_WhlesaleTde_35_44,P_WhlesaleTde_45_54,P_WhlesaleTde_55_64,P_WhlesaleTde_65_74,P_WhlesaleTde_75_84,P_WhlesaleTde_85ov,P_WhlesaleTde_Tot,P_RetTde_15_19,P_RetTde_20_24,P_RetTde_25_34,P_RetTde_35_44,P_RetTde_45_54,P_RetTde_55_64,P_RetTde_65_74,P_RetTde_75_84,P_RetTde_85ov,P_RetTde_Tot,P_Accom_food_15_19,P_Accom_food_20_24,P_Accom_food_25_34,P_Accom_food_35_44,P_Accom_food_45_54,P_Accom_food_55_64,P_Accom_food_65_74,P_Accom_food_75_84,P_Accom_food_85ov,P_Accom_food_Tot,P_Trans_post_wrehsg_15_19,P_Trans_post_wrehsg_20_24,P_Trans_post_wrehsg_25_34,P_Trans_post_wrehsg_35_44,P_Trans_post_wrehsg_45_54,P_Trans_post_wrehsg_55_64,P_Trans_post_wrehsg_65_74,P_Trans_post_wrehsg_75_84,P_Trans_post_wrehsg_85ov,P_Trans_post_wrehsg_Tot,P_Info_media_teleco_15_19,P_Info_media_teleco_20_24,P_Info_media_teleco_25_34,P_Info_media_teleco_35_44,P_Info_media_teleco_45_54,P_Info_media_teleco_55_64,P_Info_media_teleco_65_74,P_Info_media_teleco_75_84,P_Info_media_teleco_85ov,P_Info_media_teleco_Tot,P_Fin_Insur_15_19,P_Fin_Insur_20_24,P_Fin_Insur_25_34,P_Fin_Insur_35_44,P_Fin_Insur_45_54,P_Fin_Insur_55_64,P_Fin_Insur_65_74,P_Fin_Insur_75_84,P_Fin_Insur_85ov,P_Fin_Insur_Tot,P_RtnHir_REst_15_19,P_RtnHir_REst_20_24,P_RtnHir_REst_25_34,P_RtnHir_REst_35_44,P_RtnHir_REst_45_54,P_RtnHir_REst_55_64,P_RtnHir_REst_65_74,P_RtnHir_REst_75_84,P_RtnHir_REst_85ov,P_RtnHir_REst_Tot,P_Pro_scien_tec_15_19,P_Pro_scien_tec_20_24,P_Pro_scien_tec_25_34,P_Pro_scien_tec_35_44,P_Pro_scien_tec_45_54,P_Pro_scien_tec_55_64,P_Pro_scien_tec_65_74,P_Pro_scien_tec_75_84,P_Pro_scien_tec_85ov,P_Pro_scien_tec_Tot,P_Admin_supp_15_19,P_Admin_supp_20_24,P_Admin_supp_25_34,P_Admin_supp_35_44,P_Admin_supp_45_54,P_Admin_supp_55_64,P_Admin_supp_65_74,P_Admin_supp_75_84,P_Admin_supp_85ov,P_Admin_supp_Tot,P_Public_admin_sfty_15_19,P_Public_admin_sfty_20_24,P_Public_admin_sfty_25_34,P_Public_admin_sfty_35_44,P_Public_admin_sfty_45_54,P_Public_admin_sfty_55_64,P_Public_admin_sfty_65_74,P_Public_admin_sfty_75_84,P_Public_admin_sfty_85ov,P_Public_admin_sfty_Tot,P_Educ_trng_15_19,P_Educ_trng_20_24,P_Educ_trng_25_34,P_Educ_trng_35_44,P_Educ_trng_45_54,P_Educ_trng_55_64,P_Educ_trng_65_74,P_Educ_trng_75_84,P_Educ_trng_85ov,P_Educ_trng_Tot,P_HlthCare_SocAs_15_19,P_HlthCare_SocAs_20_24,P_HlthCare_SocAs_25_34,P_HlthCare_SocAs_35_44,P_HlthCare_SocAs_45_54,P_HlthCare_SocAs_55_64,P_HlthCare_SocAs_65_74,P_HlthCare_SocAs_75_84,P_HlthCare_SocAs_85ov,P_HlthCare_SocAs_Tot,P_Art_recn_15_19,P_Art_recn_20_24,P_Art_recn_25_34,P_Art_recn_35_44,P_Art_recn_45_54,P_Art_recn_55_64,P_Art_recn_65_74,P_Art_recn_75_84,P_Art_recn_85ov,P_Art_recn_Tot
SAL50722,0,0,0,0,0,0,0,0,0,0,4,0,6,6,11,12,9,0,0,39,0,0,0,0,4,0,3,0,0,10,0,0,0,0,3,3,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,8,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,6,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0
SAL50723,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50724,0,0,6,0,0,6,0,0,0,16,30,68,83,72,51,61,15,0,0,374,0,0,0,0,0,0,0,0,0,0,0,0,6,15,11,4,0,0,0,42,0,0,9,0,10,6,3,0,0,38,0,0,0,0,4,0,0,0,0,8,3,10,17,8,3,6,3,0,0,47,0,0,3,0,5,3,0,0,0,12,16,26,19,16,8,3,6,0,0,99,23,43,16,12,5,3,0,0,0,108,4,11,13,10,5,11,5,0,0,53,0,9,0,0,0,0,0,0,0,10,0,0,4,3,6,7,0,0,0,27,0,6,4,0,0,3,0,0,0,13,0,14,17,20,17,11,0,0,0,93,0,3,16,8,5,3,0,0,0,28,0,3,11,0,8,7,0,0,0,38,0,16,17,21,12,11,0,0,0,83,0,13,29,17,15,18,7,0,0,105,5,6,7,0,0,7,6,0,0,29
SAL50725,4,8,18,17,18,20,7,0,0,86,140,262,464,434,470,468,123,11,0,2370,0,3,6,4,7,11,0,0,0,27,0,15,51,63,47,43,8,0,0,227,15,17,40,50,69,61,21,0,0,270,0,0,18,13,8,12,0,0,0,57,16,44,107,67,62,86,13,0,0,411,0,12,16,21,24,25,3,0,0,114,64,91,84,49,52,79,25,3,0,445,85,62,44,37,22,28,7,0,0,289,5,13,38,32,47,53,15,0,0,205,0,3,11,6,6,7,3,0,0,43,0,4,18,30,21,18,4,0,0,104,4,0,10,14,17,11,9,3,0,67,4,48,111,105,76,67,37,0,0,449,3,3,28,16,13,20,6,0,0,94,5,11,52,66,71,70,19,0,0,300,14,30,100,91,123,133,32,0,0,533,14,68,159,134,148,150,42,8,0,727,15,15,16,14,14,5,0,0,0,89
SAL50726,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,0,0,0,11,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50727,0,0,0,0,0,0,0,0,0,0,0,3,5,4,6,3,0,0,0,27,0,3,5,8,11,8,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50728,0,0,0,0,0,0,0,0,0,0,6,0,22,18,14,6,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,9,5,6,0,0,0,0,28,0,0,3,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,10,0,0,4,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,11,5,4,0,0,0,23,0,0,8,4,10,7,0,0,0,27,0,0,4,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
SAL50729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,9,0,0,0,0,3,9,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50730,0,0,0,0,0,0,0,0,0,0,8,0,12,18,12,17,3,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,3,4,0,3,7,3,0,0,0,0,21,0,0,0,0,0,5,0,0,0,13,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,7,0,0,0,8,0,5,0,0,0,13,0,0,0,5,3,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0
SAL50731,0,0,11,3,3,7,0,0,0,25,28,39,156,105,87,58,16,0,0,500,0,0,0,3,0,8,0,0,0,12,0,7,28,17,15,17,0,0,0,83,0,4,32,18,16,20,7,4,0,87,0,0,7,0,0,0,0,0,0,10,3,18,40,18,21,15,0,0,0,126,0,3,3,5,4,4,0,0,0,18,14,16,33,17,10,10,0,0,0,101,18,5,10,4,0,8,0,0,0,48,0,6,11,8,9,10,0,0,0,47,0,0,0,0,0,0,0,0,0,5,0,4,3,0,7,0,0,0,0,17,0,0,9,6,0,0,0,0,0,17,0,0,10,6,7,0,5,0,0,29,0,0,8,3,7,0,0,0,0,25,0,9,28,16,18,3,0,0,0,74,0,5,16,20,19,13,3,0,0,71,0,4,42,32,16,16,5,0,0,122,8,4,6,4,4,5,3,0,0,30
SAL50732,0,0,0,0,0,0,0,0,0,3,3,11,18,19,27,20,7,0,0,104,0,0,0,7,3,5,10,0,0,31,0,0,5,0,4,3,5,0,0,13,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,4,3,9,6,4,0,0,24,0,0,0,0,0,0,0,0,0,3,3,0,3,5,4,4,0,0,0,21,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,3,8,0,0,0,0,9,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,8,0,0,0,3,4,7,0,0,0,21,0,0,3,4,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5
SAL50733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50734,0,0,0,0,0,0,0,0,0,3,7,5,6,6,15,12,0,0,0,43,0,0,0,0,0,8,0,0,0,10,0,0,0,0,0,5,0,0,0,10,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,6,0,0,0,10,0,4,0,0,3,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4
SAL50735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50736,0,0,0,0,0,0,0,0,0,3,0,0,5,7,9,0,3,0,0,19,0,0,0,6,7,0,5,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50737,0,0,0,0,0,0,0,0,0,0,0,7,14,8,5,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,0,0,0,0,14,0,0,3,0,5,0,0,0,0,12,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3
SAL50738,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,3,4,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,8,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,9,0,0,0,25,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,11,3,0,5,0,0,22,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
SAL50739,0,0,0,0,0,0,0,0,0,6,3,3,12,13,17,23,7,0,0,82,0,0,4,4,10,4,12,3,0,37,0,0,0,0,3,5,0,0,0,10,0,0,5,5,0,6,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,5,0,0,15,3,4,0,5,8,4,0,0,0,16,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,5,3,3,4,0,0,0,18,3,0,4,5,5,8,0,0,0,15,0,0,0,0,0,0,0,0,0,3
SAL50740,3,6,10,24,25,6,3,0,0,84,176,190,368,637,582,357,98,10,0,2421,0,0,0,6,3,4,0,0,0,17,0,13,86,109,84,40,7,0,0,338,0,9,14,26,45,28,6,4,0,132,0,0,9,17,14,7,0,0,0,46,17,35,88,135,109,73,21,0,0,476,7,11,6,25,28,24,6,0,0,113,101,69,44,51,49,46,13,0,0,381,93,63,28,20,30,19,0,0,0,251,0,9,25,37,26,23,9,3,0,132,4,0,7,11,18,6,0,0,0,49,0,7,25,59,53,27,6,0,0,180,0,0,13,24,22,14,11,3,0,94,3,32,82,172,141,102,31,8,0,563,7,3,21,39,23,21,14,0,0,128,3,14,37,93,90,68,11,0,0,316,18,26,43,130,177,129,32,3,0,554,9,37,120,174,161,106,41,0,0,650,17,9,17,22,22,7,0,0,0,103
SAL50741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50742,0,0,0,3,4,11,0,0,0,24,53,77,131,127,129,137,42,8,0,708,11,17,29,26,28,20,15,4,0,149,0,0,7,0,3,5,0,0,0,13,7,29,71,55,60,38,3,0,0,263,4,6,4,5,3,6,0,0,0,22,4,4,22,9,6,19,4,0,0,72,3,11,20,12,10,12,5,0,0,78,25,14,29,31,19,23,9,3,0,155,16,14,8,16,17,13,0,3,0,95,0,3,5,6,14,14,12,0,0,56,0,0,0,5,0,0,0,0,0,6,0,0,5,3,4,3,0,0,0,23,0,0,6,0,0,0,0,0,0,5,0,0,0,5,7,9,3,0,0,30,0,3,9,11,3,9,8,0,0,41,3,6,24,16,22,15,9,0,0,92,5,7,28,32,30,35,8,0,0,147,3,20,27,33,29,45,17,0,0,174,0,5,0,0,0,0,0,0,0,5
SAL50743,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,4,0,0,20,0,0,0,0,0,3,4,0,0,5,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SAL50744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,4,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SAL50745,0,0,8,0,0,0,0,0,0,14,16,36,96,64,42,38,5,0,0,302,0,0,9,3,0,0,0,0,0,22,0,0,16,22,6,0,0,0,0,48,4,0,13,10,5,0,5,0,0,30,0,0,0,0,0,0,0,0,0,8,3,16,34,11,5,3,0,0,0,69,0,0,7,0,5,0,0,0,0,7,7,13,24,12,7,9,0,0,0,72,16,10,25,9,11,5,0,0,0,74,0,0,0,0,3,4,0,0,0,14,0,0,0,0,0,5,0,0,0,6,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,13,0,5,16,9,10,4,0,0,0,44,0,5,6,8,5,0,0,0,0,24,0,5,16,14,3,9,0,0,0,42,0,5,17,16,19,10,0,0,0,70,0,0,0,0,0,0,0,0,0,0
SAL50746,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,8,0,0,8,0,3,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50747,0,0,0,0,0,0,6,0,0,6,15,5,22,25,41,41,12,0,0,159,0,5,9,11,17,9,3,0,0,46,0,0,3,0,0,3,0,0,0,6,5,0,8,5,0,5,5,0,0,24,0,0,0,3,0,3,0,0,0,9,0,0,5,6,0,7,0,0,0,15,0,0,0,0,0,3,0,0,0,7,4,0,8,3,5,11,0,0,0,31,9,0,6,4,3,3,5,0,0,26,0,0,0,0,3,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,0,9,7,7,9,3,0,0,28,0,0,5,9,9,9,0,0,0,25,4,0,7,11,7,17,3,0,0,52,0,0,0,0,0,0,0,0,0,0
SAL50748,9,8,18,16,12,16,9,0,0,88,145,209,434,426,448,399,100,6,0,2167,0,0,5,4,8,7,7,0,0,30,0,11,58,73,55,45,3,0,0,249,17,26,50,54,61,52,20,0,0,280,0,0,16,11,12,7,4,0,0,50,25,53,106,110,87,88,21,5,0,490,6,9,41,32,35,26,4,0,0,155,70,84,85,74,56,73,16,7,0,474,90,48,44,26,30,19,0,0,0,267,3,27,50,54,65,81,20,0,0,294,4,4,9,6,3,0,0,0,0,31,0,3,12,13,10,8,0,0,0,55,0,0,5,14,15,13,4,0,0,52,0,12,46,51,46,43,10,0,0,203,6,12,27,38,27,25,15,0,0,160,3,11,37,62,75,73,16,4,0,279,11,25,77,85,100,81,29,0,0,406,8,41,145,125,133,133,42,0,0,626,7,6,15,14,10,14,0,0,0,71
