SAL_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
SAL50932,0,3,3,0,0,0,0,0,11,0,0,4,0,0,0,0,0,6,0,0,10,28,16,26,25,16,128,3,9,11,29,24,26,25,16,145,383,253,337,417,339,197,101,61,2090,7,12,17,20,18,6,13,12,112,395,275,363,466,376,230,144,91,2347,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,4,17,3,0,0,8,3,0,0,4,25,368,316,413,474,392,286,166,132,2546,8,17,8,18,18,5,11,16,97,375,333,424,497,409,290,179,157,2659,5,3,3,0,0,0,0,0,8,0,0,4,0,0,0,0,0,6,0,0,13,32,25,29,28,24,148,5,9,13,39,24,29,28,24,166,753,572,746,894,726,484,271,192,4635,16,32,19,33,40,11,26,31,211,777,607,784,964,788,520,323,248,5010
SAL50933,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,8,13,20,36,91,0,0,5,5,11,13,20,36,96,150,78,88,142,133,123,132,76,926,3,6,5,0,3,7,26,22,76,154,90,99,150,145,143,181,131,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,17,0,0,0,3,0,4,0,12,13,117,58,103,139,168,153,225,189,1160,0,4,0,0,0,13,29,23,88,125,64,112,144,169,169,253,228,1257,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,23,47,104,0,0,3,4,7,20,23,47,107,267,136,194,285,302,277,357,265,2085,5,13,11,7,4,17,55,46,161,278,151,209,290,321,313,436,365,2354
SAL50934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,6,7,10,5,4,10,0,0,42,0,0,7,0,4,8,0,0,10,6,7,10,5,8,15,5,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,8,7,5,0,0,28,0,0,0,0,0,0,0,0,0,10,4,0,8,8,5,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,15,10,9,16,16,9,0,0,74,0,0,7,0,0,8,0,0,14,15,10,15,16,18,19,3,0,89
SAL50935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,13,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,13
SAL50936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,8,6,4,0,31,0,0,0,0,0,3,0,0,7,4,3,0,4,10,7,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,4,12,3,0,0,34,0,0,0,0,0,0,0,0,8,3,4,9,7,14,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,7,6,23,8,10,0,62,0,0,0,0,4,0,0,0,14,9,5,10,10,20,7,9,0,71
SAL50937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,0,4,0,0,23,0,0,0,0,0,0,0,0,0,5,0,0,7,0,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,5,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,3,3,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,3,16,4,4,3,0,41,0,0,0,0,0,0,0,0,3,11,4,3,13,4,4,3,0,42
SAL50938,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,9,21,18,7,8,57,0,0,0,11,21,18,7,8,60,140,145,127,147,141,121,52,14,885,18,25,23,13,18,15,15,4,130,160,174,156,169,182,150,69,23,1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,7,0,0,0,3,7,0,0,0,7,132,134,137,128,156,117,58,34,909,19,24,23,9,21,13,5,4,110,146,153,162,145,183,132,66,38,1024,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,11,25,19,7,9,67,0,0,0,12,25,19,7,9,71,268,282,268,281,304,236,109,48,1795,39,45,46,21,38,31,15,7,239,308,328,313,312,361,286,129,61,2105
SAL50939,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,3,11,16,16,33,35,52,166,4,7,9,16,16,33,35,52,176,339,288,291,269,202,146,163,84,1784,23,27,26,34,13,16,10,18,168,365,320,328,318,233,203,216,147,2129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,12,7,34,0,0,0,0,4,7,12,7,33,277,311,336,295,229,234,270,218,2164,22,22,22,27,5,17,22,26,175,298,336,362,319,237,256,302,251,2363,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,3,13,18,21,39,44,53,197,4,7,12,21,23,39,44,53,209,614,599,628,558,434,382,435,300,3945,49,47,48,58,20,35,37,49,338,663,654,687,635,468,454,519,401,4491
SAL50940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,6,0,13,25,69,51,23,12,0,0,0,179,28,69,52,24,17,0,6,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,0,0,0,0,13,0,3,6,4,0,0,0,0,7,4,4,5,8,0,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,3,0,22,25,73,52,26,12,0,0,0,190,29,75,61,28,17,0,5,0,216
SAL50941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,12,9,12,24,13,12,10,0,90,0,0,3,3,0,0,0,0,14,14,11,15,27,15,15,10,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,19,15,12,19,0,3,89,0,0,4,0,4,0,0,0,9,11,8,25,17,16,19,0,3,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,24,19,35,33,28,27,5,3,176,3,3,3,4,4,3,0,0,17,24,16,39,41,34,32,11,3,202
SAL50942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,8,0,3,0,20,0,0,0,0,0,0,0,0,0,0,4,0,4,8,0,3,0,23
SAL50943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,8,0,3,0,0,0,0,0,0,3,0,5,4,3,0,0,0,0,10
SAL50944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,16,16,12,5,68,0,4,0,7,16,16,12,5,68,166,174,178,171,160,108,58,26,1042,10,18,16,18,11,6,3,0,78,181,198,190,195,193,125,73,28,1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,3,0,0,0,0,10,156,189,162,158,181,135,77,18,1076,12,14,14,8,5,11,4,7,64,166,197,174,164,192,149,85,24,1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,21,17,10,5,74,0,4,0,14,21,17,10,5,74,319,369,339,328,349,244,134,44,2124,19,29,27,26,17,15,5,7,145,343,394,368,364,382,269,153,50,2335
SAL50945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,5,0,0,5,8,10,6,16,23,21,0,3,86,0,0,0,0,0,5,0,0,9,14,10,10,15,26,23,8,4,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,8,30,16,5,4,85,0,4,0,5,0,6,0,0,6,4,8,9,16,35,18,5,4,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,7,0,0,0,3,0,5,0,0,7,12,17,17,22,52,32,5,3,172,0,5,4,6,4,3,0,0,23,16,19,23,29,58,44,9,9,200
SAL50946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5,21,0,0,0,0,0,8,3,5,21,31,27,23,36,61,52,26,9,266,0,5,0,3,0,0,5,0,13,31,32,32,34,66,60,34,18,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,31,24,29,44,63,72,40,34,346,0,0,0,4,3,5,0,5,16,31,26,32,44,66,78,40,35,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,23,0,0,0,0,0,4,3,12,23,66,53,57,78,125,127,71,43,611,0,6,3,8,3,5,5,4,30,66,57,65,87,126,134,69,58,667
SAL50947,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,6,4,22,24,26,13,8,101,3,11,4,25,22,26,13,8,107,342,533,407,323,287,209,113,41,2256,38,68,63,53,44,30,22,45,369,386,607,477,403,357,265,151,92,2731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,4,0,22,0,0,3,6,7,0,4,0,25,380,513,374,356,304,253,163,93,2422,41,53,32,39,20,32,52,91,358,421,564,406,400,331,290,216,185,2808,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,6,0,6,8,28,30,26,14,10,126,0,11,8,30,32,26,14,10,136,717,1042,775,679,587,465,275,137,4679,81,119,96,91,67,61,78,138,728,805,1166,882,802,682,553,365,275,5542
SAL50948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,5,4,0,29,0,3,0,3,7,5,4,0,29,163,164,141,131,89,79,28,12,810,9,19,14,20,19,13,3,0,94,173,185,153,156,111,92,37,21,931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,141,171,157,130,89,89,42,15,839,14,12,15,7,3,5,7,4,59,147,186,173,144,92,93,49,19,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,7,10,0,34,0,3,0,3,8,7,10,0,34,303,339,297,269,179,162,73,28,1650,21,33,28,32,18,10,9,9,152,325,371,328,300,207,182,92,39,1838
SAL50949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,13,3,5,0,33,0,0,0,3,0,0,0,0,4,0,3,4,13,13,4,5,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,11,5,7,7,0,38,0,0,0,4,0,0,3,0,8,4,6,5,8,5,6,9,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,11,18,13,14,10,0,69,0,0,0,3,0,0,4,0,12,4,5,11,26,15,15,14,0,83
SAL50950,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,11,8,3,0,0,24,0,3,6,10,8,3,0,0,29,97,165,178,89,83,19,5,0,640,21,23,27,16,10,11,0,0,113,118,196,211,117,104,34,5,0,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,3,4,0,0,0,8,82,198,180,103,51,25,0,0,639,6,44,23,9,12,0,0,0,105,95,237,205,120,66,28,5,0,756,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,14,3,0,0,35,0,3,8,16,14,3,0,0,38,181,359,362,194,131,49,3,0,1280,28,63,50,30,24,12,0,0,213,209,430,416,233,172,61,11,0,1531
SAL50951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,10,11,3,0,39,0,4,0,11,10,11,3,0,41,127,228,227,128,107,63,26,8,907,0,18,15,6,8,0,0,0,49,124,253,241,143,123,75,30,9,996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,6,0,0,0,7,132,242,230,133,123,86,24,6,974,0,9,3,5,3,4,0,0,18,132,245,232,141,124,89,28,8,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,4,11,11,12,3,0,48,0,8,4,11,12,12,3,0,47,255,472,456,265,230,142,52,16,1876,0,22,14,3,7,5,3,0,63,260,499,476,281,253,164,56,13,1990
SAL50952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,4,11,15,9,10,24,19,13,7,0,92,0,0,0,6,4,0,0,0,9,15,11,11,25,25,15,12,5,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,12,16,17,19,7,0,100,0,4,0,0,3,0,3,0,7,6,12,14,18,20,19,14,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,4,11,21,22,23,37,44,33,16,3,191,0,5,4,5,4,0,3,0,21,21,27,21,41,43,37,16,4,218
SAL50953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,6,0,19,0,0,0,3,4,3,6,0,19,29,12,20,39,26,34,16,0,176,0,0,0,3,0,0,0,0,3,32,14,21,47,31,37,14,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,26,20,24,45,41,42,17,4,211,0,0,0,0,0,0,0,0,3,26,22,21,44,41,41,20,4,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,3,0,18,0,0,0,3,4,7,3,0,18,56,31,42,80,70,69,25,3,383,0,0,0,0,0,0,0,0,10,56,37,43,89,75,77,35,3,418
SAL50954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,5,3,0,0,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,15,0,0,4,0,0,0,0,0,0,0,6,3,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,8,11,0,0,0,26,0,0,3,0,0,0,0,0,6,3,5,8,9,7,0,0,0,33
SAL50955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5
SAL50956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,11
SAL50957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,10,3,0,24,0,0,3,5,3,10,3,0,28,45,36,41,42,65,60,34,12,333,0,0,0,0,0,4,0,0,16,44,39,45,47,71,74,38,15,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,36,41,46,57,78,67,40,3,377,0,0,0,0,4,5,3,0,21,42,43,46,55,83,79,44,8,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,6,6,0,30,0,0,3,5,3,6,6,0,28,84,76,88,98,146,134,71,17,705,5,4,3,4,4,9,3,4,39,93,78,92,103,149,153,78,23,772
SAL50958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,10
SAL50959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3,4,6,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,7,0,0,0,0,11,0,0,0,0,0,0,0,0,4,3,4,4,8,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,10,4,0,0,36,0,0,0,0,0,0,0,0,4,3,4,4,10,10,4,0,0,37
