SAL_CODE_2021,Sme_Usl_ad_5_yr_ago_as_2021_M,Sme_Usl_ad_5_yr_ago_as_2021_F,Sme_Usl_ad_5_yr_ago_as_2021_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SAL50103,94,101,194,5,4,11,0,0,0,0,0,3,0,0,0,0,0,0,26,25,48,0,0,0,0,0,0,0,0,0,0,0,0,24,23,47,0,0,3,0,0,0,33,33,60,0,4,4,128,135,261
SAL50104,430,405,834,35,24,62,0,0,3,3,8,13,3,9,16,0,0,0,182,188,375,0,3,3,0,0,0,0,0,0,0,0,0,198,209,413,12,19,36,3,5,9,262,257,515,45,36,90,736,698,1435
SAL50105,1659,1575,3232,151,139,292,44,37,73,35,17,47,22,23,53,10,9,19,921,844,1765,3,4,6,7,6,13,3,8,6,0,0,0,1039,944,1984,265,258,520,39,25,64,1492,1368,2861,293,184,474,3441,3128,6569
SAL50106,63,63,121,11,12,22,0,0,0,0,0,0,0,0,3,0,0,0,8,10,25,0,0,0,0,0,0,0,0,0,0,0,0,14,11,21,0,0,0,0,0,0,20,23,48,10,10,20,95,95,189
SAL50107,53,45,101,9,7,11,0,0,0,0,0,3,0,0,0,0,0,0,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,8,20,30,0,0,7,0,0,0,19,26,49,7,0,4,77,72,149
SAL50108,7,3,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,3,7,0,0,5,14,8,19
SAL50109,51,39,95,5,9,9,0,0,0,0,0,0,0,0,0,0,0,0,5,6,18,0,0,0,0,0,0,0,0,0,0,0,0,12,7,17,0,0,0,0,0,0,14,15,33,7,3,13,77,62,137
SAL50110,1821,1731,3546,152,152,306,9,6,18,6,9,15,10,8,13,0,0,3,555,574,1132,4,3,4,0,3,0,0,0,0,0,0,0,587,604,1189,113,135,246,21,17,40,871,908,1784,106,80,181,2800,2711,5507
SAL50111,1134,1320,2460,253,224,474,36,34,78,34,22,62,39,33,71,10,16,25,1244,1137,2378,4,3,6,8,4,17,3,3,12,4,4,3,1388,1257,2646,1068,786,1862,47,48,93,2756,2317,5076,486,698,1180,4377,4337,8715
SAL50112,365,362,728,59,65,124,3,5,11,8,12,18,3,4,5,0,0,4,158,174,332,0,0,0,4,0,4,0,0,5,0,0,0,175,201,377,23,23,44,5,4,9,264,294,557,67,54,119,695,711,1400
SAL50113,9,9,22,8,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,3,7,14,3,3,6,24,15,41
SAL50114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50115,1768,1642,3411,134,141,277,17,20,39,9,17,26,23,13,36,10,10,25,541,617,1160,4,3,13,11,7,18,0,0,0,0,0,0,620,695,1318,125,187,314,30,26,52,906,1050,1962,137,105,242,2812,2802,5615
SAL50116,317,310,623,50,49,102,3,5,7,0,0,0,0,0,0,0,0,0,73,87,156,0,0,0,10,3,5,0,0,0,0,0,0,82,94,178,3,3,6,6,4,7,140,147,295,77,67,139,528,527,1055
SAL50117,1810,1907,3716,86,94,180,10,10,22,23,23,49,7,15,23,5,0,8,567,595,1162,0,0,0,0,0,4,3,7,8,0,0,0,623,653,1275,66,66,131,16,18,34,785,833,1620,128,115,243,2722,2857,5581
SAL50118,234,234,469,31,19,53,3,3,6,0,0,0,0,0,4,0,0,0,66,62,125,0,0,0,0,0,0,0,0,0,0,0,0,65,69,133,11,8,19,0,0,0,104,98,205,11,7,20,358,337,693
SAL50119,1851,2014,3862,179,208,384,34,24,58,22,38,62,10,13,24,4,6,5,738,860,1600,0,5,3,4,9,7,4,6,5,0,0,0,823,952,1776,116,139,256,20,24,48,1133,1320,2454,157,175,330,3143,3510,6652
SAL50120,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,3,0,7,0,0,0,10,3,20
SAL50121,68,50,121,11,3,12,0,0,0,0,0,0,0,0,0,0,0,0,33,27,64,0,0,0,0,0,0,0,0,0,0,0,0,33,24,64,0,0,0,0,0,0,45,30,77,14,3,17,130,90,219
SAL50122,4,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,9,9,13
SAL50123,223,257,480,108,146,253,16,15,26,14,12,22,11,11,18,5,0,14,144,163,305,3,0,6,11,6,18,0,0,0,0,0,0,198,212,410,16,26,50,10,3,12,336,393,723,81,93,179,641,737,1382
SAL50124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50125,20,20,39,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,6,7,7,0,0,0,23,31,53
SAL50126,332,326,658,18,30,49,0,0,0,0,4,4,3,5,10,0,0,0,150,147,296,0,0,0,0,5,9,0,0,0,0,0,0,156,162,318,4,10,15,0,0,0,182,205,390,63,52,114,574,587,1164
SAL50127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50128,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
SAL50129,352,343,697,59,58,114,0,0,4,4,6,8,0,10,9,0,5,7,137,140,280,0,0,0,0,0,0,0,0,0,0,0,0,150,152,307,24,11,40,3,8,14,238,231,467,43,26,69,641,595,1237
SAL50130,22,10,35,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,3,4,7,4,0,3,30,23,49
SAL50131,26,21,50,7,6,12,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,9,11,0,0,0,0,0,0,12,13,28,7,5,14,44,45,82
SAL50132,335,361,698,63,81,140,0,8,8,5,7,10,0,3,7,0,0,0,161,177,339,0,0,0,0,0,4,0,0,0,0,0,0,173,194,367,17,21,42,10,5,16,264,300,563,48,33,78,640,695,1338
SAL50133,19,9,26,5,3,9,0,0,0,0,0,0,0,0,5,0,0,0,13,11,33,0,0,0,0,0,0,0,0,0,0,0,0,17,20,33,0,0,0,0,0,0,24,19,46,4,0,4,45,35,78
SAL50134,7,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,17,0,0,0,0,0,0,0,0,0,0,0,0,8,9,17,0,0,0,0,0,0,8,9,17,0,0,3,24,16,41
SAL50135,18,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,4,7,8,0,0,3,26,19,42
SAL50136,6,4,11,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,3,7,11,0,0,0,0,0,0,10,13,18,5,4,5,24,19,39
SAL50137,249,247,494,59,66,119,5,3,4,3,6,10,3,8,14,0,0,3,157,135,285,0,0,0,0,0,0,0,0,0,0,0,0,168,153,321,11,3,11,5,6,13,245,227,472,66,55,127,556,536,1091
SAL50138,12,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,18,26
SAL50139,17,12,28,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,5,5,0,4,20,14,38
SAL50140,52,44,96,4,9,8,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,7,6,10,0,0,0,0,0,0,9,12,22,8,0,11,68,56,124
SAL50141,18,13,29,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,5,7,8,8,16,28,23,57
SAL50142,63,57,119,16,8,21,0,0,0,0,0,4,0,0,0,0,0,0,17,12,32,0,0,0,0,0,0,0,0,0,0,0,0,18,18,36,0,0,4,0,0,0,33,29,57,21,11,32,110,93,210
SAL50143,35,19,51,4,0,4,6,4,4,0,0,0,0,0,0,0,0,0,24,26,55,0,0,0,0,0,0,0,0,0,0,0,0,33,35,66,0,0,6,0,0,0,34,37,69,24,19,44,94,72,168
SAL50144,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8
SAL50145,45,35,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,25,50,0,0,0,0,0,0,0,0,0,0,0,0,23,23,47,0,0,0,3,0,3,23,23,53,11,3,21,82,66,149
SAL50146,6,3,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,5,3,5,0,0,0,8,7,13,4,0,5,14,14,28
SAL50147,10,0,14,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,11,0,11,22,0,19,39,3,48
SAL50148,1584,1704,3291,129,113,237,11,16,31,7,6,13,6,11,17,8,7,12,636,692,1323,0,0,0,0,3,3,0,0,0,0,0,0,680,729,1405,164,170,332,20,15,32,982,1027,2015,88,75,162,2656,2812,5463
SAL50149,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,4,8,13,0,0,0,4,9,21
SAL50150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50151,52,45,96,5,4,8,0,0,4,0,0,0,0,0,0,0,0,0,6,4,7,0,0,0,0,0,0,0,0,0,0,0,0,8,4,15,0,0,7,0,0,0,17,15,30,10,4,12,72,65,133
SAL50152,15,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,0,0,0,0,0,0,4,5,14,3,7,7,26,24,45
SAL50153,14,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,7,0,0,3,15,16,34
SAL50154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,5,0,0,0,0,0,4
SAL50155,16,4,25,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,8,0,0,0,25,12,33
SAL50156,8,6,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,0,4,14,8,29
SAL50157,33,28,69,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,11,20,0,0,0,0,0,0,0,0,0,0,0,0,11,13,25,0,0,0,0,0,0,19,14,34,4,3,5,51,50,103
SAL50158,24,20,39,0,3,8,0,6,3,0,0,0,0,0,0,0,0,0,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,3,0,4,0,0,0,12,11,20,6,0,3,37,34,63
SAL50159,1085,950,2034,186,203,388,25,20,46,31,23,50,43,29,71,17,15,39,471,403,872,11,9,22,5,0,5,0,0,0,0,0,0,605,503,1107,76,74,146,36,26,57,901,802,1701,436,336,772,2424,2090,4514
SAL50160,19,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,0,0,0,0,0,0,5,5,10,5,0,5,28,21,53
SAL50161,269,231,502,30,27,60,0,0,0,0,0,5,0,0,6,0,0,0,122,134,258,0,0,0,0,0,0,0,0,0,0,0,0,126,140,265,11,13,21,0,5,4,169,180,349,24,16,36,464,430,893
SAL50162,127,132,259,15,11,27,0,0,0,0,0,0,0,0,0,0,0,5,58,62,121,0,0,0,0,0,0,0,0,0,0,0,0,64,58,127,5,4,9,0,3,4,84,77,163,13,13,22,228,225,452
SAL50163,35,30,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,0,0,0,0,0,0,4,4,9,0,0,0,39,30,75
SAL50164,36,31,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,6,7,3,15,45,37,79
SAL50165,30,28,64,9,4,11,0,0,0,0,0,0,0,0,0,0,0,0,5,12,15,0,0,0,0,0,0,0,0,0,0,0,0,5,12,15,0,0,0,0,0,0,12,6,21,4,6,16,55,50,101
SAL50166,15,10,23,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,18,9,29
SAL50167,26,27,50,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,15,10,27,0,0,0,0,0,0,0,0,0,0,0,0,15,10,27,0,0,0,0,0,0,15,17,29,0,3,4,43,44,85
SAL50168,210,210,420,11,7,18,3,0,9,0,0,0,0,0,0,0,0,0,66,61,133,0,0,0,0,0,0,0,0,4,3,0,3,78,74,147,3,9,13,0,5,5,91,93,179,13,8,17,313,304,621
SAL50169,368,389,762,32,38,73,0,0,3,0,8,9,7,0,3,0,0,0,127,146,270,0,0,0,3,5,11,0,0,0,0,0,0,136,156,291,7,3,12,0,0,4,176,205,379,57,48,108,599,644,1249
SAL50170,10,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,6,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,0,0,4,0,0,0,4,9,14,0,0,0,15,10,27
SAL50171,7,3,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,12,0,0,0,0,0,0,0,0,0,0,0,0,3,9,12,0,0,0,0,0,0,5,8,14,0,0,0,17,15,33
SAL50172,228,245,474,50,52,105,0,3,3,0,3,0,5,0,5,0,0,0,76,89,169,0,0,0,5,0,3,0,0,0,0,0,0,80,99,176,6,14,12,4,7,7,142,163,302,55,58,117,421,470,894
SAL50173,1319,1330,2642,54,45,105,42,33,74,31,24,57,26,17,45,12,12,20,1810,1869,3679,0,0,5,9,13,18,0,3,4,0,0,0,1927,1973,3897,208,279,494,29,25,54,2225,2325,4543,158,101,261,3695,3752,7451
SAL50174,23,19,40,4,4,10,0,0,0,0,0,0,0,0,0,0,0,0,13,11,27,0,0,0,0,0,0,0,0,0,0,0,0,15,17,29,3,0,4,0,0,0,17,23,42,14,12,31,53,53,112
SAL50175,21,13,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,5,0,9,0,0,0,20,15,37
SAL50176,11,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,11,18,29
SAL50177,96,85,177,33,38,73,0,0,0,0,4,5,3,6,7,0,0,0,40,50,89,0,0,0,0,0,5,0,0,0,0,0,0,46,63,109,3,4,6,0,0,0,86,107,189,16,11,32,193,203,402
SAL50178,478,570,1048,51,47,102,10,13,26,0,3,7,6,6,6,3,5,5,324,313,630,0,0,0,0,0,0,0,0,0,0,0,0,341,337,684,44,51,95,14,6,18,453,442,895,38,40,75,963,1055,2021
SAL50179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50180,705,779,1486,182,222,404,5,6,12,12,9,19,10,6,19,6,4,7,350,415,768,3,0,3,0,0,0,0,0,0,0,0,0,388,436,825,18,27,36,11,8,20,594,691,1290,134,126,256,1434,1592,3030
SAL50181,322,302,621,17,13,27,0,0,0,0,4,6,3,0,0,0,0,0,136,132,266,0,0,0,0,0,0,0,0,0,0,0,0,142,139,274,5,11,13,0,4,3,160,166,323,20,13,39,500,477,985
SAL50182,6,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,4,0,5,0,0,0,8,14,22
SAL50183,1077,1249,2320,225,247,474,12,19,34,8,11,15,12,18,27,6,6,15,384,466,854,6,0,6,0,3,6,0,0,0,0,0,0,427,528,953,32,26,55,5,5,17,684,804,1493,133,156,284,1895,2206,4101
SAL50184,190,181,374,54,49,101,0,0,5,4,5,8,3,4,3,0,0,0,78,66,150,0,0,0,0,0,0,0,0,0,0,0,0,87,75,168,3,4,10,7,5,13,148,137,290,10,18,26,354,335,688
SAL50185,153,156,315,73,87,158,7,7,11,4,3,6,19,10,25,0,0,0,77,77,147,0,0,0,4,7,9,0,0,0,0,0,0,95,109,208,15,13,30,8,5,10,192,207,400,102,90,187,445,453,899
SAL50186,0,4,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,4,0,4,6,9,7,17
SAL50187,804,872,1672,76,100,173,10,4,14,4,3,8,8,5,11,4,8,12,259,261,525,0,0,0,0,0,0,0,0,0,0,0,0,286,281,572,25,32,53,12,18,27,401,424,822,116,80,195,1315,1380,2693
SAL50188,94,80,169,8,4,13,0,0,0,0,0,0,0,0,0,0,0,0,21,18,40,0,0,0,0,0,0,0,0,0,0,0,0,19,18,42,0,0,0,0,0,0,29,27,53,5,9,15,127,116,240
SAL50189,190,189,381,37,43,77,0,0,0,0,0,0,0,0,0,6,0,8,57,66,124,0,0,0,0,0,0,0,0,0,0,0,0,63,73,136,3,8,6,0,0,0,103,118,224,45,41,78,342,345,686
SAL50190,683,708,1391,242,289,531,21,31,49,25,26,56,22,21,45,15,10,25,258,262,516,5,7,16,17,20,40,0,3,3,0,0,0,359,384,747,78,108,183,18,18,37,702,797,1492,392,312,707,1774,1814,3590
SAL50191,39,31,68,0,0,3,0,0,0,0,0,0,4,4,3,0,0,0,7,4,8,0,0,0,0,0,0,0,0,0,0,0,0,5,5,17,0,0,0,0,0,0,8,11,18,0,0,6,52,42,94
SAL50192,59,54,116,13,15,20,0,0,0,0,0,0,0,0,0,0,0,0,15,26,37,0,0,0,0,0,0,0,0,0,0,0,0,12,24,37,0,0,0,0,0,0,26,36,62,4,19,23,87,109,195
SAL50193,47,47,99,9,10,13,0,0,0,0,0,0,0,0,0,0,0,0,15,16,32,0,0,0,0,0,0,0,0,0,0,0,0,15,16,32,0,0,0,0,0,0,27,21,49,17,9,28,85,82,169
SAL50194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50195,33,36,64,13,7,16,0,0,0,0,0,0,0,0,0,0,0,0,10,9,21,0,0,0,0,0,0,0,0,0,0,0,0,15,12,27,0,0,0,0,0,0,25,21,48,3,3,11,60,59,117
SAL50196,223,199,425,28,42,74,4,0,6,0,0,0,5,4,10,4,0,4,47,42,89,0,0,0,0,0,0,0,0,0,0,0,0,60,51,105,3,0,5,4,3,11,92,100,189,43,41,88,359,337,700
SAL50197,337,297,635,53,51,106,0,0,0,3,3,4,4,5,7,0,0,0,115,133,248,0,0,0,0,0,0,0,0,0,0,0,0,120,148,269,0,4,0,5,3,11,183,199,381,63,52,119,580,555,1141
SAL50198,12,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,11,11,23
SAL50199,10,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,25,0,0,0,0,0,0,0,0,0,0,0,0,13,16,25,0,0,4,0,0,0,11,13,21,7,3,15,31,27,56
SAL50200,516,374,894,278,257,535,18,5,18,20,18,42,21,16,33,12,7,19,281,246,533,0,0,0,9,13,22,0,0,0,0,0,0,357,309,666,49,85,132,18,14,30,705,660,1366,284,209,496,1515,1242,2754
SAL50201,2269,2515,4786,108,132,239,19,26,45,28,23,52,15,22,34,8,7,17,840,879,1715,8,4,14,11,4,7,8,7,12,0,0,0,931,969,1903,246,245,487,11,3,16,1299,1354,2648,147,130,278,3707,4003,7716
SAL50202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50203,35,25,65,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,10,11,4,0,6,42,31,79
SAL50204,41,43,83,11,9,12,0,0,0,0,0,5,0,0,6,0,0,0,14,15,29,0,0,0,0,0,0,0,0,0,0,0,0,18,23,39,0,0,3,0,0,0,26,30,53,7,7,15,73,80,154
SAL50205,10,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,8,0,9,0,0,0,15,9,28
SAL50206,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
SAL50207,1564,1571,3135,107,119,225,22,13,40,10,20,31,31,23,56,6,5,10,646,613,1259,7,0,6,6,3,9,9,4,12,0,0,0,742,676,1422,46,27,74,22,6,35,918,836,1753,218,170,388,2700,2574,5277
SAL50208,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50209,15,18,34,5,5,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,3,8,12,0,0,0,22,19,41
SAL50210,845,907,1754,165,166,327,13,13,31,12,16,27,16,13,32,4,0,5,511,575,1087,0,4,8,15,18,25,0,0,4,0,0,0,578,644,1222,79,81,164,34,24,53,856,912,1773,166,134,304,1877,1952,3829
SAL50211,3,0,10,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,7,3,11,8,16
SAL50212,6,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,4,3,7,3,10,13,14,25
SAL50213,25,15,42,4,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,5,10,12,4,3,9,35,25,60
SAL50214,26,16,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,4,7,7,0,0,0,24,22,48
SAL50215,11,8,22,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,5,6,14,0,0,0,15,15,31
SAL50216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50217,252,258,509,11,3,8,0,0,3,3,5,3,0,0,0,0,0,0,78,81,160,0,0,0,0,0,0,0,0,0,0,0,0,80,92,169,5,3,9,0,0,0,94,97,194,20,12,36,370,369,744
SAL50218,3,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,11
