SAL_CODE_2021,Sme_Usl_ad_1_yr_ago_as_2021_M,Sme_Usl_ad_1_yr_ago_as_2021_F,Sme_Usl_ad_1_yr_ago_as_2021_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SAL51341,28,26,53,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,4,3,11,23,25,51,52,58,109
SAL51342,269,281,545,15,19,36,0,0,0,0,0,0,0,0,0,0,0,0,30,23,54,0,0,0,0,0,0,0,0,0,0,0,0,30,31,59,0,0,0,5,7,7,43,53,101,34,28,67,347,367,709
SAL51343,6,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,14
SAL51344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51345,1871,2047,3917,74,79,151,15,7,25,13,9,22,3,0,5,0,0,0,225,232,456,0,0,0,0,0,0,0,0,0,0,0,0,256,254,508,35,26,64,3,4,4,371,357,733,64,49,109,2308,2454,4758
SAL51346,1744,1930,3670,92,97,190,8,12,20,14,21,29,9,9,13,0,4,8,179,210,389,0,0,0,0,0,3,0,4,3,0,0,0,215,256,468,36,40,77,0,0,4,347,392,738,84,87,173,2178,2413,4587
SAL51347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51348,1672,1758,3433,44,41,82,7,7,20,9,6,17,7,9,12,3,5,8,192,218,414,0,0,0,4,6,5,0,0,0,0,0,0,229,244,471,19,6,22,18,23,47,305,316,622,160,127,292,2144,2201,4346
SAL51349,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,3,0,9
SAL51350,19,25,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,10,0,0,0,0,0,0,0,0,0,0,0,0,3,8,10,0,0,0,0,0,0,3,8,10,0,3,3,26,37,60
SAL51351,558,568,1128,15,17,37,3,0,5,4,6,13,0,3,6,0,0,0,76,85,162,0,0,0,0,3,3,0,0,0,0,0,0,91,100,189,0,6,4,0,0,0,115,121,229,46,36,78,718,718,1432
SAL51352,1226,1313,2537,26,27,49,4,4,8,3,5,8,0,4,3,0,0,0,145,184,328,3,4,8,0,0,0,0,0,0,0,0,0,158,200,352,13,3,20,4,6,3,199,228,428,33,31,68,1462,1570,3035
SAL51353,283,283,566,38,40,81,0,0,0,0,0,0,0,0,0,0,0,0,23,17,43,0,0,0,0,0,0,0,0,0,0,0,0,26,20,46,0,0,0,0,3,3,68,63,125,32,25,56,386,365,751
SAL51354,1612,1672,3287,72,84,154,7,4,6,5,7,18,0,5,3,0,0,0,153,165,317,0,0,0,0,6,10,3,0,3,0,0,0,177,183,358,3,10,11,8,0,12,257,276,530,89,57,151,1960,2011,3970
SAL51355,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,6,18,0,18,35,0,35
SAL51356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51357,27,23,45,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,4,9,27,25,59
SAL51358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51359,1578,1410,2985,109,113,229,7,10,16,18,14,27,22,18,39,9,5,18,190,177,365,0,0,3,0,0,0,0,0,0,4,0,4,248,226,478,18,4,20,11,4,15,383,362,745,206,161,370,2172,1930,4098
SAL51360,3264,3443,6715,54,58,105,15,16,30,8,17,27,12,8,20,3,7,7,268,287,555,0,0,0,0,0,0,0,0,3,0,0,0,312,333,647,18,16,33,3,4,4,391,414,801,126,91,219,3786,3947,7734
SAL51361,6,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,3,4,0,0,0,6,10,16
SAL51362,426,398,818,20,15,34,0,0,0,5,0,5,10,8,13,0,5,4,44,38,85,0,0,0,0,0,4,0,0,0,0,0,0,65,56,118,5,7,9,0,4,7,90,75,165,369,143,507,882,617,1491
SAL51363,3320,3604,6919,172,183,359,10,17,28,8,8,16,12,16,34,11,6,18,366,420,783,4,6,5,3,7,11,0,4,6,0,0,0,418,483,902,25,32,51,4,11,13,620,711,1331,239,219,459,4181,4527,8708
SAL51364,10,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,7,12,14,30
SAL51365,328,280,611,19,19,42,0,0,3,0,0,0,0,0,0,0,0,0,25,24,43,0,0,0,4,0,3,0,0,0,0,0,0,26,28,60,4,4,6,0,0,0,50,56,104,91,89,180,473,423,900
SAL51366,7,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,20
SAL51367,18,21,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,6,0,6,24,22,47
SAL51368,1324,1341,2657,28,49,77,11,14,22,20,22,37,11,12,24,0,0,4,152,156,309,3,0,4,5,4,8,0,0,0,0,0,0,199,212,409,10,12,26,3,8,7,242,275,515,97,93,184,1658,1700,3365
SAL51369,10,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,10
SAL51370,52,39,88,5,0,5,0,0,0,0,0,0,0,0,3,0,0,0,6,6,11,0,0,0,0,0,0,0,0,0,0,0,0,8,8,13,0,0,0,0,6,0,12,9,20,4,7,10,71,49,116
SAL51371,1554,1535,3086,22,18,36,4,9,13,6,9,17,10,7,15,0,0,0,179,204,384,0,3,6,0,0,6,0,0,0,0,0,0,212,227,443,12,17,28,13,5,12,253,263,515,61,54,107,1864,1853,3719
SAL51372,3580,3237,6813,498,545,1049,43,27,70,32,42,77,77,62,135,8,10,23,411,418,829,6,8,20,18,10,27,3,0,3,0,0,0,608,571,1176,37,31,67,16,15,38,1160,1164,2328,969,743,1711,5705,5148,10850
SAL51373,1645,1578,3229,116,121,236,11,7,14,7,10,19,18,15,25,0,0,7,199,186,384,0,0,3,8,3,10,0,0,3,0,0,0,240,226,470,26,22,47,9,5,9,391,374,763,196,161,356,2236,2112,4344
SAL51374,7,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,7,17
SAL51375,38,34,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,9,46,42,86
SAL51376,4,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,5,9,17
SAL51377,2401,2376,4774,46,32,83,8,7,10,15,9,25,0,3,5,0,3,3,242,250,493,0,0,0,0,0,0,0,0,0,0,0,0,277,275,550,17,14,34,0,16,20,341,334,676,163,141,308,2906,2849,5759
SAL51378,12,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,19,12,23
SAL51379,29,24,49,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,9,4,9,3,6,10,36,31,66
SAL51380,19,12,32,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,18,20,37
SAL51381,4804,4745,9548,215,205,420,29,39,69,39,47,83,36,33,68,4,11,19,691,681,1377,4,9,20,9,11,17,7,3,8,0,0,0,816,843,1660,108,99,200,17,18,30,1154,1160,2311,315,302,617,6266,6209,12473
SAL51382,91,70,157,3,0,3,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,6,0,9,6,6,20,107,81,188
SAL51383,20,17,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,3,10,7,8,7,25,28,50
SAL51384,7,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,8,13,6,22
SAL51385,60,42,103,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,10,10,19,70,52,123
SAL51386,16,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,29
SAL51387,10,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,14,25
SAL51388,7,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,9,8,15
SAL51389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,4,12,4,12
SAL51390,1436,1480,2919,61,69,135,4,3,5,3,11,11,7,7,13,0,3,4,204,223,426,0,0,0,0,0,0,0,0,0,0,0,0,224,241,469,6,3,13,7,5,13,298,326,627,162,115,279,1906,1926,3830
SAL51391,36,36,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,3,7,44,40,84
SAL51392,40,45,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,4,0,3,7,0,8,42,46,91
SAL51393,223,196,423,18,13,29,0,0,0,3,3,5,0,0,0,5,0,5,35,27,62,0,0,0,0,0,4,0,0,0,0,0,0,42,35,71,0,4,6,0,0,0,55,51,104,29,16,40,301,265,570
SAL51394,5289,5551,10837,145,145,293,27,23,52,14,11,22,10,7,11,9,3,9,460,495,959,0,0,4,4,4,7,0,3,0,0,4,7,523,549,1069,55,48,106,10,7,20,729,755,1482,189,168,345,6208,6460,12669
SAL51395,714,722,1440,23,29,52,0,0,0,3,3,10,0,0,0,0,0,4,53,71,122,0,0,0,4,6,6,0,0,4,0,0,0,70,78,148,0,0,0,0,0,0,92,115,202,164,168,333,970,1003,1974
SAL51396,4256,4561,8811,104,114,223,23,22,45,13,15,22,7,14,24,10,10,16,525,579,1107,0,0,0,0,3,3,0,0,0,0,0,0,574,642,1220,35,32,63,23,17,37,734,801,1545,254,191,446,5242,5556,10803
SAL51397,1234,1444,2682,75,90,167,3,4,11,0,0,0,3,6,7,0,0,0,140,168,304,0,0,6,0,0,3,0,0,0,0,0,0,150,185,333,5,4,14,3,0,6,236,280,520,97,108,209,1569,1839,3407
SAL51398,28,42,69,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6,3,7,6,0,3,34,48,79
SAL51399,106,106,212,3,5,14,0,0,0,0,0,0,0,3,3,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,6,16,0,0,0,0,0,0,16,16,30,15,16,29,137,135,273
SAL51400,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12
SAL51401,493,482,975,24,38,60,0,5,0,0,0,0,0,0,0,0,0,0,20,22,43,0,0,0,7,0,11,0,0,0,0,0,0,25,29,53,0,0,0,0,0,0,54,64,116,11,9,25,559,554,1113
SAL51402,1858,1808,3658,66,60,119,10,7,18,17,11,27,7,7,18,0,0,8,337,307,645,0,3,3,0,0,0,3,8,8,0,0,0,375,341,719,33,25,58,8,8,16,483,432,920,148,112,262,2485,2348,4836
SAL51403,29,30,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,5,4,33,33,66
SAL51404,199,214,413,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,16,19,38,0,0,0,0,0,0,0,0,0,0,0,0,16,19,38,0,0,0,0,0,3,22,26,48,7,5,11,229,241,469
SAL51405,4261,4534,8793,52,51,106,4,0,7,0,3,11,6,9,11,4,4,11,380,414,793,0,0,0,0,0,0,0,0,0,0,0,0,401,433,835,39,35,76,0,0,0,498,527,1019,138,116,252,4893,5171,10067
SAL51406,60,67,125,4,3,10,0,0,0,0,0,0,0,0,0,0,0,0,7,10,14,0,0,0,0,0,0,0,0,0,0,0,0,7,10,20,0,0,0,0,0,0,12,16,24,3,11,12,73,87,158
SAL51407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51408,1060,1089,2147,16,16,30,4,3,11,0,0,0,0,0,0,0,0,0,80,75,157,0,0,0,0,0,0,0,0,0,0,0,0,89,78,166,6,3,6,3,0,3,107,96,210,64,42,110,1229,1232,2464
SAL51409,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6
SAL51410,495,489,983,10,11,18,0,0,0,0,3,0,0,0,0,0,0,0,40,42,81,0,0,0,0,0,0,0,0,0,0,0,0,40,54,93,0,0,4,0,0,0,54,63,117,30,22,50,572,573,1145
SAL51411,334,341,674,6,4,11,0,4,4,0,0,0,0,0,0,0,0,0,40,33,75,0,0,0,0,0,0,0,0,0,0,0,0,40,35,76,5,0,3,0,0,0,46,42,91,18,3,21,401,385,788
SAL51412,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,9
SAL51413,1328,1364,2692,25,13,39,0,0,0,0,5,5,3,7,11,4,3,7,136,142,270,0,0,0,0,0,0,0,0,0,0,0,0,142,157,297,0,0,0,7,5,15,176,177,356,90,90,187,1596,1627,3226
SAL51414,10,8,15,5,5,8,0,0,0,0,0,0,0,0,0,0,0,0,3,10,9,0,0,0,0,0,0,0,0,0,0,0,0,3,10,9,0,0,0,0,0,0,6,15,19,0,5,5,22,23,41
SAL51415,112,128,246,10,10,18,0,0,0,0,0,0,3,4,6,0,0,0,9,5,16,0,0,0,10,0,15,0,0,0,0,0,0,20,17,37,0,0,0,0,0,0,28,28,55,8,11,24,154,167,324
SAL51416,3520,3833,7351,201,215,421,34,42,76,45,48,99,22,24,48,9,12,23,493,577,1070,0,4,6,4,7,7,3,5,9,0,0,0,611,721,1331,95,129,230,9,8,16,918,1080,1995,277,234,509,4711,5143,9859
SAL51417,4466,4706,9175,123,115,241,30,16,45,13,14,30,8,9,16,3,6,3,561,596,1151,0,3,3,10,8,14,4,6,6,0,0,0,624,650,1275,46,47,94,17,10,28,816,824,1635,181,155,338,5463,5684,11150
SAL51418,46,42,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7,55,50,100
SAL51419,562,597,1165,31,32,60,0,0,3,0,3,4,0,0,4,5,4,4,72,88,155,0,0,0,0,4,5,0,0,0,0,0,0,81,93,172,0,0,5,5,4,6,107,134,237,68,67,137,739,798,1537
SAL51420,3174,3313,6490,39,64,102,3,4,8,8,7,13,12,14,23,0,0,3,313,356,666,0,3,5,0,5,5,0,0,0,0,0,0,338,379,722,15,8,22,11,11,20,402,464,870,240,211,449,3817,3988,7805
SAL51421,1863,1780,3645,63,69,138,13,16,32,12,17,35,13,11,21,3,0,7,221,196,423,0,4,4,0,7,5,13,0,18,0,0,0,279,255,537,39,42,76,0,3,7,386,374,759,74,71,150,2321,2225,4547
SAL51422,59,52,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,11,67,56,125
SAL51423,39,11,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,14,0,0,0,0,0,0,0,0,0,0,0,0,8,7,14,0,0,0,0,0,0,11,7,16,8,3,12,57,24,82
SAL51424,47,46,91,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,0,0,0,0,0,0,3,5,11,5,6,15,57,55,116
SAL51425,8,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,11,10,15,26
SAL51426,9,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,3,13,11,25
SAL51427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51428,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
SAL51429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51430,103,118,221,3,10,13,0,0,0,0,0,0,0,0,0,0,0,0,8,7,8,0,0,0,0,0,0,0,0,0,0,0,0,8,7,8,0,0,0,0,0,0,14,10,29,14,20,35,132,150,282
SAL51431,56,49,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,7,14,21,66,61,129
SAL51432,5,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,3,3,4,0,0,0,9,11,18
SAL51433,218,195,412,19,15,33,0,0,0,0,5,5,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,8,9,16,0,0,0,0,0,0,24,22,50,4,6,13,250,226,475
SAL51434,10,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,5,17
SAL51435,4008,4130,8144,72,76,152,11,13,21,13,12,27,4,13,16,5,4,10,345,375,721,0,0,0,0,0,3,0,0,0,0,0,0,385,416,801,14,28,41,4,8,13,475,527,1004,180,118,305,4670,4776,9443
SAL51436,528,571,1097,19,19,36,0,0,0,4,4,4,0,0,0,0,0,0,63,63,123,0,0,0,0,0,0,0,0,0,0,0,0,67,66,133,5,0,5,0,0,0,96,79,173,42,39,73,658,688,1345
SAL51437,11,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,17,7,23
SAL51438,20,16,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,36
SAL51439,44,31,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,15,48,43,89
SAL51440,272,113,383,4,0,9,4,0,6,3,0,3,0,0,8,3,0,3,69,27,95,0,0,0,0,0,0,0,0,0,0,0,0,77,32,112,3,0,3,0,0,0,86,34,123,129,13,142,491,163,652
SAL51441,25,20,47,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,5,6,10,0,0,0,27,26,54
SAL51442,99,97,198,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,9,13,0,0,0,0,0,0,0,0,0,0,0,0,3,9,13,0,0,0,0,0,0,7,8,16,7,13,25,110,118,231
SAL51443,12,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,20
SAL51444,19,24,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,3,0,9,0,3,4,24,32,52
SAL51445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51446,2413,2411,4823,70,71,141,3,10,16,6,5,13,7,9,19,6,3,4,268,275,546,4,5,9,0,0,4,0,0,0,0,0,0,298,302,599,20,17,36,5,4,6,389,401,786,112,67,182,2909,2876,5788
SAL51447,37,38,76,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,6,8,0,0,3,39,46,89
SAL51448,9866,10057,19920,176,180,352,25,22,44,25,22,44,26,19,43,7,10,24,865,931,1801,7,11,19,6,11,19,3,3,5,0,0,0,967,1021,1988,61,73,134,16,12,33,1216,1287,2503,536,462,998,11611,11805,23417
SAL51449,118,111,232,10,15,23,0,0,0,0,0,0,0,0,0,0,0,3,9,13,18,0,0,0,0,0,0,0,0,0,0,0,0,12,12,26,0,0,0,4,3,4,23,26,54,35,36,72,177,173,352
SAL51450,35,29,64,4,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,6,5,13,0,3,4,45,36,84
SAL51451,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAL51452,17,16,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,13,26,22,48
SAL51453,28,25,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,25,57
SAL51454,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SAL51455,12,22,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,16,28,40
