SAL_CODE_2021,M_Arthritis_0_14,M_Arthritis_15_24,M_Arthritis_25_34,M_Arthritis_35_44,M_Arthritis_45_54,M_Arthritis_55_64,M_Arthritis_65_74,M_Arthritis_75_84,M_Arthritis_85_over,M_Arthritis_Tot,M_Asthma_0_14,M_Asthma_15_24,M_Asthma_25_34,M_Asthma_35_44,M_Asthma_45_54,M_Asthma_55_64,M_Asthma_65_74,M_Asthma_75_84,M_Asthma_85_over,M_Asthma_Tot,M_Cancer_0_14,M_Cancer_15_24,M_Cancer_25_34,M_Cancer_35_44,M_Cancer_45_54,M_Cancer_55_64,M_Cancer_65_74,M_Cancer_75_84,M_Cancer_85_over,M_Cancer_Tot,M_Dementia_0_14,M_Dementia_15_24,M_Dementia_25_34,M_Dementia_35_44,M_Dementia_45_54,M_Dementia_55_64,M_Dementia_65_74,M_Dementia_75_84,M_Dementia_85_over,M_Dementia_Tot,M_Diabetes_0_14,M_Diabetes_15_24,M_Diabetes_25_34,M_Diabetes_35_44,M_Diabetes_45_54,M_Diabetes_55_64,M_Diabetes_65_74,M_Diabetes_75_84,M_Diabetes_85_over,M_Diabetes_Tot,M_Heart_disease_0_14,M_Heart_disease_15_24,M_Heart_disease_25_34,M_Heart_disease_35_44,M_Heart_disease_45_54,M_Heart_disease_55_64,M_Heart_disease_65_74,M_Heart_disease_75_84,M_Heart_disease_85_over,M_Heart_disease_Tot,M_Kidney_disease_0_14,M_Kidney_disease_15_24,M_Kidney_disease_25_34,M_Kidney_disease_35_44,M_Kidney_disease_45_54,M_Kidney_disease_55_64,M_Kidney_disease_65_74,M_Kidney_disease_75_84,M_Kidney_disease_85_over,M_Kidney_disease_Tot,M_Lung_cond_0_14,M_Lung_cond_15_24,M_Lung_cond_25_34,M_Lung_cond_35_44,M_Lung_cond_45_54,M_Lung_cond_55_64,M_Lung_cond_65_74,M_Lung_cond_75_84,M_Lung_cond_85_over,M_Lung_cond_Tot,M_Mental_health_cond_0_14,M_Mental_health_cond_15_24,M_Mental_health_cond_25_34,M_Mental_health_cond_35_44,M_Mental_health_cond_45_54,M_Mental_health_cond_55_64,M_Mental_health_cond_65_74,M_Mental_health_cond_75_84,M_Mental_health_cond_85_over,M_Mental_health_cond_Tot,M_Stroke_0_14,M_Stroke_15_24,M_Stroke_25_34,M_Stroke_35_44,M_Stroke_45_54,M_Stroke_55_64,M_Stroke_65_74,M_Stroke_75_84,M_Stroke_85_over,M_Stroke_Tot,M_Other_0_14,M_Other_15_24,M_Other_25_34,M_Other_35_44,M_Other_45_54,M_Other_55_64,M_Other_65_74,M_Other_75_84,M_Other_85_over,M_Other_Tot,M_None_0_14,M_None_15_24,M_None_25_34,M_None_35_44,M_None_45_54,M_None_55_64,M_None_65_74,M_None_75_84,M_None_85_over,M_None_Tot,M_NS_0_14,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_over,M_NS_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_over,M_Tot_Tot,F_Arthritis_0_14,F_Arthritis_15_24,F_Arthritis_25_34,F_Arthritis_35_44,F_Arthritis_45_54,F_Arthritis_55_64,F_Arthritis_65_74,F_Arthritis_75_84,F_Arthritis_85_over,F_Arthritis_Tot,F_Asthma_0_14,F_Asthma_15_24,F_Asthma_25_34,F_Asthma_35_44,F_Asthma_45_54,F_Asthma_55_64,F_Asthma_65_74,F_Asthma_75_84,F_Asthma_85_over,F_Asthma_Tot,F_Cancer_0_14,F_Cancer_15_24,F_Cancer_25_34,F_Cancer_35_44,F_Cancer_45_54,F_Cancer_55_64,F_Cancer_65_74,F_Cancer_75_84,F_Cancer_85_over,F_Cancer_Tot,F_Dementia_0_14,F_Dementia_15_24,F_Dementia_25_34,F_Dementia_35_44,F_Dementia_45_54,F_Dementia_55_64,F_Dementia_65_74,F_Dementia_75_84,F_Dementia_85_over,F_Dementia_Tot,F_Diabetes_0_14,F_Diabetes_15_24,F_Diabetes_25_34,F_Diabetes_35_44,F_Diabetes_45_54,F_Diabetes_55_64,F_Diabetes_65_74,F_Diabetes_75_84,F_Diabetes_85_over,F_Diabetes_Tot,F_Heart_disease_0_14,F_Heart_disease_15_24,F_Heart_disease_25_34,F_Heart_disease_35_44,F_Heart_disease_45_54,F_Heart_disease_55_64,F_Heart_disease_65_74,F_Heart_disease_75_84,F_Heart_disease_85_over,F_Heart_disease_Tot
SAL50029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,0,5,0,0,0,27,4,0,0,0,0,0,0,0,0,3,9,0,9,10,3,7,0,0,0,37,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50030,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,4,0,6,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,5,6,4,8,5,10,4,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0
SAL50031,0,0,0,3,11,20,28,20,3,87,9,7,11,10,15,14,4,3,0,75,0,0,3,0,4,3,24,10,0,45,0,0,0,0,0,0,5,5,0,9,0,0,4,4,4,14,22,17,3,67,0,0,0,0,4,12,27,19,11,76,0,0,0,0,0,3,0,6,0,12,0,0,0,0,0,3,9,9,0,22,3,10,17,17,10,12,8,3,0,70,0,0,0,5,0,0,5,5,0,14,7,6,9,3,10,21,14,7,0,86,138,131,149,138,146,129,81,28,3,943,18,17,27,19,26,24,13,20,18,193,171,159,211,196,216,245,189,110,35,1527,0,6,3,10,17,33,44,25,8,145,6,12,14,20,23,12,18,10,5,114,0,0,0,0,6,16,19,15,0,59,0,0,0,0,0,0,0,5,4,8,0,0,0,3,5,15,17,12,4,52,0,0,0,0,3,0,11,9,5,31
SAL50032,0,0,0,0,4,17,21,25,16,84,20,4,17,16,6,10,12,6,3,92,0,0,0,0,4,4,16,20,7,47,0,0,0,0,0,0,0,6,3,3,0,0,0,8,11,15,20,17,13,80,0,0,0,0,3,14,16,19,17,69,0,0,0,4,0,0,0,5,6,15,0,0,0,0,0,3,10,3,10,28,9,11,15,17,23,4,6,7,0,101,0,0,0,0,0,0,0,9,0,15,7,6,3,9,14,17,12,7,6,73,230,114,136,121,127,67,28,23,3,850,19,5,9,9,10,17,3,8,0,81,283,148,180,172,177,137,111,94,37,1334,0,0,4,3,22,22,52,76,20,203,15,13,13,16,22,13,21,14,4,125,0,0,0,4,7,7,9,17,5,56,0,0,0,0,0,0,5,3,3,5,0,0,0,4,10,10,22,28,8,81,0,0,0,0,5,5,10,29,15,58
SAL50033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50034,0,0,4,0,9,16,19,6,0,48,5,18,10,11,4,5,0,0,0,61,0,0,0,0,3,0,7,5,6,20,0,0,0,0,0,6,0,0,0,8,0,0,0,0,5,7,16,3,0,32,0,0,0,0,4,4,15,4,4,37,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,4,6,3,0,20,0,7,18,8,15,18,3,3,0,69,0,0,0,0,0,0,4,0,0,7,3,5,8,6,9,9,7,3,4,59,84,55,75,60,56,25,21,12,5,384,22,3,15,15,5,8,4,3,0,83,112,87,119,99,92,77,65,35,10,705,0,0,0,6,12,13,20,15,3,65,9,10,5,13,16,7,5,3,0,72,0,0,0,0,0,8,3,7,4,24,0,0,0,0,0,3,0,0,4,6,0,0,0,4,7,13,12,4,0,37,0,0,0,0,6,5,4,9,6,30
SAL50035,0,0,6,4,17,25,45,45,19,164,49,26,10,34,30,21,15,6,7,192,0,3,0,7,3,26,25,33,14,112,0,0,0,0,0,0,7,4,10,16,0,0,0,3,13,27,34,25,14,115,0,0,6,0,12,27,56,58,32,177,0,0,0,0,4,0,0,5,10,26,0,0,0,0,0,3,14,10,14,36,17,23,18,30,30,21,16,6,0,156,0,0,0,0,5,0,9,4,8,28,28,13,14,16,21,33,30,23,14,190,491,310,179,255,356,263,138,58,25,2069,37,30,15,21,38,34,17,9,0,200,614,402,241,359,504,429,317,200,92,3145,0,0,0,14,28,54,69,66,41,276,30,47,23,31,37,33,17,18,9,244,0,0,3,9,16,35,34,35,13,139,0,0,0,0,0,0,0,17,5,28,0,0,0,4,10,11,27,20,7,80,0,0,0,0,8,9,15,32,20,81
SAL50036,6,0,4,16,50,43,45,19,4,184,50,68,37,48,42,23,18,0,0,283,0,0,5,10,12,26,27,14,6,90,0,0,0,0,0,0,3,6,0,12,3,5,5,15,49,61,37,19,8,202,0,0,3,4,18,36,34,24,4,130,0,0,0,0,3,9,5,8,5,29,0,3,0,0,7,4,9,10,3,36,16,55,43,49,59,31,11,6,0,279,0,0,0,0,6,3,13,6,0,34,63,51,22,39,58,41,34,24,0,334,846,541,366,480,527,237,73,29,0,3104,68,48,29,49,60,26,13,5,0,300,1040,757,493,676,813,449,220,104,22,4572,4,11,8,40,65,86,69,44,11,327,39,47,43,74,72,27,27,8,5,343,4,0,0,10,31,34,23,10,0,112,0,0,0,0,0,0,0,5,4,11,6,0,4,16,26,43,36,8,3,143,0,0,0,0,5,20,23,12,4,69
SAL50037,0,0,5,19,14,15,12,6,4,82,73,30,26,65,23,11,3,4,0,232,0,0,0,6,3,11,15,9,0,56,0,0,0,0,0,0,3,9,4,15,0,0,8,13,16,14,24,9,7,87,0,0,3,3,5,14,18,15,4,59,0,0,4,5,0,0,7,6,0,17,0,4,0,4,0,0,5,7,0,24,12,23,30,34,32,12,3,5,0,160,0,0,0,5,3,4,7,0,0,21,50,6,24,41,25,14,21,10,14,202,850,275,289,506,285,102,37,14,0,2357,50,19,33,49,29,5,3,3,0,197,1024,356,394,708,421,189,125,57,21,3289,0,0,11,21,36,38,36,22,10,174,51,31,46,68,29,17,10,6,0,258,0,0,0,5,17,8,12,8,12,64,0,0,0,0,0,0,4,3,15,23,0,4,3,16,22,11,14,12,5,85,0,0,0,8,0,4,15,7,7,44
SAL50038,0,0,0,0,6,16,33,20,13,88,0,3,0,3,0,13,4,11,9,40,0,0,0,0,0,5,24,15,9,49,0,0,0,0,0,0,0,6,3,8,0,0,0,0,0,10,15,9,3,33,0,0,0,0,0,9,35,30,11,82,0,0,0,0,0,0,5,7,5,9,0,0,0,0,0,5,11,9,0,30,0,5,5,7,15,12,14,5,0,61,0,0,0,0,0,0,9,0,3,18,3,4,0,0,11,10,10,9,14,66,53,25,33,25,39,49,70,37,9,341,10,6,5,9,16,6,10,4,8,75,72,36,44,53,78,108,174,103,47,708,0,0,0,0,14,27,49,34,23,152,3,0,4,4,7,4,21,7,4,60,0,0,0,0,0,3,9,17,7,37,0,0,0,0,0,0,3,5,6,13,0,0,0,0,3,10,11,9,5,38,0,0,0,0,3,3,11,13,11,41
SAL50039,3,6,10,37,67,107,143,92,15,478,193,68,79,93,59,45,52,26,3,616,3,0,3,6,17,36,61,57,13,202,0,0,0,0,5,0,3,7,8,23,10,3,3,31,60,91,116,72,10,392,0,4,3,10,21,60,119,84,22,312,0,0,0,9,7,6,13,20,8,65,4,3,3,5,17,17,41,40,4,129,55,70,92,93,83,87,45,24,4,544,0,0,0,4,3,16,21,14,7,66,103,54,23,75,71,97,79,31,9,546,1458,642,690,710,546,419,243,95,16,4819,145,81,87,107,99,88,51,25,4,690,1928,897,955,1095,932,875,702,354,76,7819,6,0,30,56,120,205,244,147,50,863,131,84,116,126,96,101,85,31,15,783,0,3,12,23,25,48,62,50,9,235,0,0,0,0,3,4,3,17,12,38,0,6,16,24,30,87,88,46,14,309,0,3,0,9,13,41,51,55,20,195
SAL50040,4,6,17,40,28,38,52,25,7,216,130,60,107,85,41,25,6,0,4,465,3,0,5,4,12,17,28,19,9,95,0,0,0,0,0,0,0,0,0,9,0,0,15,27,60,68,49,23,10,255,3,4,4,9,10,35,50,23,11,149,0,0,4,8,4,8,9,3,0,33,4,0,0,7,6,8,14,15,0,61,33,37,91,99,47,28,20,11,7,371,0,0,0,0,0,8,7,4,3,27,83,39,52,53,59,33,35,12,5,372,1525,631,833,921,468,249,88,29,0,4748,107,70,88,103,80,26,6,5,0,493,1873,838,1163,1275,764,455,260,119,25,6771,0,0,18,41,80,99,109,55,17,414,92,82,139,113,85,54,36,20,5,629,0,4,7,13,24,37,19,7,0,116,0,0,0,0,0,0,3,0,7,11,3,3,15,20,40,35,35,24,5,186,3,4,3,5,14,18,27,22,4,100
SAL50041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,11,0,0,0,0,0,4,0,0,0,10,5,0,3,5,5,5,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50045,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,9,0,0,0,16,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50048,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,4,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,0,16,7,13,11,5,0,0,77,0,0,4,5,0,0,5,0,0,16,22,9,20,18,16,17,15,3,0,108,0,0,0,0,0,3,0,0,0,5,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,3,4,0,0,9,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,4,0,14,0,4,0,0,0,0,0,0,0,9,3,4,7,0,0,5,3,4,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50051,0,0,0,0,6,9,25,12,3,64,11,8,4,7,8,4,14,0,0,51,0,0,0,0,0,0,11,6,0,25,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,23,4,0,36,0,0,0,0,0,5,19,4,0,35,0,0,0,0,0,0,3,0,0,8,0,0,0,0,3,0,10,3,0,18,9,5,0,3,11,6,9,0,0,34,0,0,0,0,0,0,5,0,0,7,3,0,6,7,4,9,6,4,0,45,93,40,34,44,47,36,27,8,0,332,25,6,9,15,12,18,13,6,0,100,134,61,53,74,86,81,101,40,3,635,0,0,0,5,19,22,28,16,0,88,3,8,4,4,13,10,10,5,0,69,0,0,0,0,8,4,10,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,9,12,0,0,28,0,0,0,5,0,9,5,7,0,21
SAL50052,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,9,6,3,9,5,0,0,0,48,0,0,0,3,0,0,0,0,0,5,4,9,6,8,10,15,10,6,0,75,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
SAL50053,0,0,6,18,36,49,70,69,52,305,44,27,49,51,29,25,19,19,11,282,0,0,3,3,9,22,34,43,26,141,0,0,0,0,0,3,4,16,15,38,0,0,5,24,35,59,77,76,23,300,0,0,4,6,14,37,66,75,51,250,0,0,0,4,6,6,11,18,3,49,0,0,0,5,8,23,15,17,15,85,7,28,67,73,48,50,23,15,7,319,0,0,0,0,4,4,12,17,18,58,32,20,34,49,46,61,54,29,18,333,721,377,637,631,425,262,140,96,35,3330,57,38,81,66,72,46,23,23,10,424,860,489,863,872,659,510,389,340,163,5147,0,4,7,23,29,96,188,189,148,682,35,26,83,50,48,53,51,37,20,404,0,0,3,7,10,28,36,39,15,153,0,0,0,0,0,0,6,30,64,101,0,5,8,10,22,46,94,71,26,274,0,0,0,0,6,22,46,52,33,167
SAL50054,9,8,55,87,112,194,192,133,36,820,470,167,230,207,135,71,69,31,0,1383,6,3,10,18,47,70,94,85,15,348,0,0,0,0,0,4,13,14,7,35,8,11,35,68,134,158,190,88,10,708,6,3,15,22,64,115,153,138,21,528,7,0,7,12,11,11,27,27,3,98,9,0,7,4,14,38,60,56,12,206,158,171,262,262,181,104,62,21,0,1223,0,0,3,8,6,19,38,28,4,109,298,102,128,167,178,145,105,63,13,1199,3952,1623,2074,1942,1313,709,290,117,17,12031,367,163,277,296,234,139,59,35,6,1573,5167,2192,2968,2923,2193,1444,902,523,75,18386,4,22,64,145,226,303,371,234,40,1407,333,196,418,335,212,159,120,53,4,1845,7,4,15,50,71,101,93,66,5,415,0,0,0,0,0,3,9,16,11,39,10,11,46,59,94,132,127,65,19,559,9,6,10,18,36,61,85,81,23,325
SAL50055,0,4,12,33,32,63,87,64,18,303,75,50,61,52,45,37,27,20,4,375,0,0,3,0,12,17,31,28,4,99,0,0,0,0,0,4,3,13,6,26,0,3,13,34,65,67,95,54,12,340,0,0,0,10,20,55,75,54,19,237,0,0,4,3,9,6,9,10,6,47,0,0,3,5,5,16,34,28,5,96,24,54,77,91,51,56,42,20,5,432,0,0,0,3,7,17,12,15,0,57,44,31,39,51,43,59,40,38,0,354,1217,617,1187,790,433,247,123,54,11,4677,178,115,143,146,101,60,32,20,9,811,1527,845,1502,1152,728,551,403,240,59,7010,0,3,15,23,68,113,179,121,29,557,58,65,90,89,66,72,78,32,3,552,0,0,7,7,11,30,43,26,6,132,0,0,0,0,0,0,0,17,5,32,0,0,20,31,43,64,109,57,4,328,6,0,5,6,15,33,67,57,13,199
SAL50056,0,0,0,0,0,4,7,11,6,29,0,3,0,0,6,0,9,3,0,25,0,0,0,0,0,3,10,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,12,0,0,0,0,0,5,13,8,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,4,13,3,3,0,5,4,3,3,0,0,29,0,0,0,0,0,4,0,3,0,8,0,0,6,4,4,8,12,7,0,32,27,15,12,14,19,31,20,0,0,133,0,3,6,3,3,3,6,0,0,27,34,24,23,23,29,51,67,18,10,278,0,0,0,4,0,18,15,12,0,51,0,0,0,3,0,10,0,6,0,24,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,0,10,0,0,0,0,0,4,0,7,0,13
