SAL_CODE_2021,P_EducTrain_GD_GC,P_EducTrain_BD,P_EducTrain_AdD_D,P_EducTrain_Cert,P_EducTrain_ID_NS,P_EducTrain_ToT,P_HealthCareSocA_PD,P_HealthCareSocA_GD_GC,P_HealthCareSocA_BD,P_HealthCareSocA_AdD_D,P_HealthCareSocA_Cert,P_HealthCareSocA_ID_NS,P_HealthCareSocA_ToT,P_ArtRecServ_PD,P_ArtRecServ_GD_GC,P_ArtRecServ_BD,P_ArtRecServ_AdD_D,P_ArtRecServ_Cert,P_ArtRecServ_ID_NS,P_ArtRecServ_ToT,P_OthServ_PD,P_OthServ_GD_GC,P_OthServ_BD,P_OthServ_AdD_D,P_OthServ_Cert,P_OthServ_ID_NS,P_OthServ_ToT,P_ID_NS_PD,P_ID_NS_GD_GC,P_ID_NS_BD,P_ID_NS_AdD_D,P_ID_NS_Cert,P_ID_NS_ID_NS,P_ID_NS_ToT,P_ToT_PD,P_ToT_GD_GC,P_ToT_BD,P_ToT_AdD_D,P_ToT_Cert,P_ToT_ID_NS,P_ToT_ToT
SAL50299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50301,30,81,26,28,9,217,41,22,185,98,110,11,467,11,5,21,20,18,5,63,12,0,34,14,66,6,131,8,0,29,18,52,47,164,264,103,919,529,1048,162,3027
SAL50302,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,0,15
SAL50303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50304,12,25,12,5,0,76,14,4,42,29,24,7,123,0,0,0,0,4,0,10,3,4,5,4,15,0,29,0,0,11,7,11,0,30,78,28,220,117,231,22,701
SAL50305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11
SAL50307,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,7,8,0,34
SAL50308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50309,7,26,3,21,0,62,7,6,39,13,29,4,99,0,0,0,0,0,0,5,0,0,8,0,14,0,23,0,0,0,4,8,4,13,19,22,107,59,220,10,439
SAL50310,18,53,23,84,10,189,8,5,56,41,116,8,232,0,0,0,0,8,0,10,0,0,3,14,67,0,83,0,0,3,8,41,5,54,26,35,174,180,1212,54,1684
SAL50311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,14
SAL50312,6,10,0,8,0,27,5,6,17,16,14,0,47,0,0,0,0,0,0,0,0,0,0,3,13,0,19,0,0,0,0,4,0,3,3,10,43,42,118,16,236
SAL50313,0,3,0,0,0,4,0,0,7,0,3,0,11,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,0,0,0,0,20,13,24,6,59
SAL50314,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,10
SAL50315,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5
SAL50316,120,354,58,54,10,806,206,62,587,112,129,18,1111,17,3,49,13,27,3,121,17,11,66,30,84,7,223,37,9,81,33,35,31,227,1068,398,2925,750,1057,178,6377
SAL50317,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,18,4,41,9,70
SAL50318,19,83,38,44,3,215,20,14,83,51,46,6,222,0,0,10,4,11,0,20,4,0,9,11,45,7,72,3,0,10,12,15,6,41,128,74,418,267,521,41,1443
SAL50319,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,3,0,3
SAL50320,10,19,10,17,0,65,3,10,21,32,65,3,140,0,0,3,0,8,0,17,4,0,0,3,22,0,37,0,0,7,0,13,5,28,26,25,104,123,418,35,739
SAL50321,33,102,27,41,8,248,43,22,102,48,61,9,282,3,0,5,7,4,0,17,6,4,12,15,55,0,91,4,5,21,14,46,10,91,156,87,520,318,743,64,1897
SAL50322,0,3,0,3,0,12,0,0,9,3,11,0,26,0,0,0,0,3,0,5,0,0,0,0,3,0,3,0,0,0,0,3,0,3,3,5,23,24,102,8,160
SAL50323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,13
SAL50324,35,141,21,43,6,296,38,26,155,63,81,12,369,0,5,22,10,19,0,50,5,0,9,8,50,0,71,5,5,25,9,30,8,81,206,106,691,289,693,68,2044
SAL50325,9,35,5,4,3,72,23,10,63,13,8,0,119,5,0,8,3,3,0,16,0,0,9,0,13,0,27,4,0,12,0,0,0,21,115,44,351,97,103,16,726
SAL50326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50327,7,3,0,6,3,23,0,0,10,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,5,3,8,3,6,15,20,81,16,150
SAL50328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50329,19,24,26,72,5,155,5,12,58,57,121,10,266,0,0,0,7,9,0,18,0,4,5,8,55,0,71,6,0,12,7,54,13,86,37,48,195,281,942,72,1572
SAL50330,0,0,0,0,0,4,0,0,0,3,6,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,4,0,0,14,13,61,6,98
SAL50331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3,15,3,40
SAL50332,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,4,17
SAL50333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,3,3,20,0,34
SAL50334,0,4,3,3,0,14,0,3,12,0,3,0,21,8,0,0,0,0,0,4,0,0,0,0,8,0,6,0,0,0,0,3,4,4,10,4,36,26,90,15,173
SAL50335,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,3,27,0,42
SAL50336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,0,20
SAL50338,0,3,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,6,0,3,0,0,5,0,0,0,7,7,0,37,16,46,4,105
SAL50339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50340,0,9,4,5,0,19,0,0,4,6,5,0,20,0,0,0,0,0,0,0,0,0,0,0,9,0,13,0,0,0,4,5,0,9,0,0,32,33,113,7,189
SAL50341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,6,28,0,48
SAL50342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50343,40,147,22,14,5,304,177,41,387,42,27,21,690,11,0,30,0,4,0,49,11,0,21,10,14,5,60,38,6,68,11,5,23,150,701,181,1741,290,277,96,3290
SAL50344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,18
SAL50345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,13
SAL50346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,17
SAL50347,17,63,7,23,0,116,7,6,52,26,16,3,111,0,0,4,0,0,0,5,0,0,12,8,17,0,35,0,0,6,5,12,4,25,40,42,299,137,358,26,902
SAL50348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4
SAL50349,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,12
SAL50350,48,136,30,48,4,295,26,22,150,71,95,11,395,4,6,12,4,18,0,40,3,3,19,10,94,0,134,3,0,23,13,41,19,97,156,119,699,349,1077,86,2480
SAL50351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,10
SAL50352,0,4,0,0,0,6,0,0,0,0,11,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,6,24,15,62,10,105
SAL50353,8,87,8,14,7,294,54,16,85,12,11,6,186,0,0,15,4,9,0,29,3,0,3,10,9,0,28,14,0,15,3,5,4,48,403,54,494,97,137,31,1221
SAL50354,0,0,7,3,0,11,0,0,4,4,0,0,15,0,0,4,0,0,0,3,0,0,0,0,3,0,3,0,0,0,3,4,0,7,0,5,34,25,35,0,103
SAL50355,0,0,0,0,0,3,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,23,0,48
SAL50356,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,7,25,0,37
SAL50357,0,7,5,3,0,11,0,4,0,4,11,0,20,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,5,0,4,5,7,20,12,60,0,98
SAL50358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50359,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,3,4,4,29
SAL50360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL50361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SAL50363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,28,4,45
SAL50364,4,17,0,12,0,41,0,0,3,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,0,8,10,4,27,18,115,5,187
SAL50365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,0,18
SAL50366,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9
SAL50367,45,137,51,53,3,344,33,28,165,66,104,15,409,4,3,13,6,18,0,45,0,7,12,23,69,0,116,4,0,19,13,38,8,77,205,141,802,485,996,79,2708
SAL50368,0,0,0,4,0,7,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,7,11,29,6,58
SAL50369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,12
SAL50370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,17
SAL50371,16,42,0,4,3,99,39,5,58,18,8,6,139,3,0,4,0,0,0,14,5,0,9,4,3,0,16,5,0,7,4,3,0,26,191,42,285,63,82,20,683
SAL50372,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,6,12,12,23,0,55
SAL50373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4
SAL50374,7,49,4,4,7,120,151,37,299,21,11,7,517,7,0,3,3,4,0,13,9,0,13,4,6,0,34,24,3,53,10,0,8,95,449,92,936,127,92,43,1742
SAL50375,0,14,3,3,0,23,4,0,5,3,8,0,17,0,0,0,0,0,0,0,0,0,0,0,9,0,14,0,0,6,3,4,0,12,10,4,44,27,76,14,176
SAL50376,51,152,47,118,11,407,74,38,302,108,216,23,763,0,0,6,4,14,5,31,12,5,23,24,95,4,168,3,0,18,14,59,22,120,189,128,830,487,1711,123,3465
SAL50377,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,9,5,23,0,37
SAL50378,6,18,5,11,0,42,0,3,11,5,3,0,26,0,0,5,0,0,0,5,0,0,0,0,6,0,11,0,0,7,3,8,0,16,17,18,97,72,290,19,512
SAL50379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50380,8,13,3,12,4,43,0,0,3,4,11,0,20,0,0,0,0,3,0,6,0,0,0,0,3,0,4,0,0,0,0,0,0,3,10,10,44,23,76,13,166
SAL50381,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,11
SAL50382,0,3,0,0,0,12,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,21,19,43,4,96
SAL50383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50384,34,103,35,58,3,266,47,17,177,74,101,21,430,0,4,7,8,16,0,39,4,5,22,15,58,6,111,10,0,26,13,32,16,97,208,111,827,447,811,116,2514
SAL50385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50386,0,10,4,5,0,19,0,0,14,5,8,0,28,0,0,0,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,44,25,117,6,189
SAL50387,3,11,3,0,0,23,0,3,11,5,10,0,33,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,4,5,15,4,4,44,36,136,15,248
SAL50388,0,9,0,4,0,9,0,0,9,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,6,26,16,56,3,107
SAL50389,6,23,11,17,7,65,6,0,26,10,19,4,65,0,0,0,0,5,0,8,0,0,3,6,29,0,40,0,0,5,4,15,4,24,28,18,120,94,307,22,590
SAL50390,43,93,20,21,0,228,28,19,100,36,19,3,209,3,0,7,5,0,0,19,3,4,13,5,18,0,53,9,0,17,12,21,3,60,196,108,544,223,334,33,1444
SAL50391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,16
SAL50392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9
SAL50393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,10
SAL50394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,8
SAL50395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50396,26,94,31,54,9,227,15,15,85,56,104,7,287,0,0,8,3,9,0,22,0,0,10,16,55,0,85,3,3,3,13,45,6,76,71,63,358,318,1037,61,1905
SAL50397,17,47,19,30,3,134,33,16,187,89,96,14,432,0,0,14,3,9,0,39,5,0,11,10,52,0,83,7,0,21,14,34,4,84,206,75,685,408,764,76,2213
SAL50398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3
SAL50399,0,7,0,0,0,7,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,3,0,16,3,54,4,86
SAL50400,0,17,6,22,0,47,3,6,14,6,15,3,51,0,0,0,0,4,0,6,0,0,0,0,32,0,29,0,0,0,4,10,0,15,11,17,46,39,220,10,344
SAL50401,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,17
SAL50402,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,8,9,19,0,36
SAL50403,0,8,0,9,0,9,0,0,7,4,0,0,11,0,0,6,4,0,0,16,0,0,0,0,4,0,10,0,0,0,0,5,6,7,21,0,72,40,113,13,260
SAL50404,23,42,18,27,4,120,16,14,30,21,31,3,112,0,0,9,0,5,0,13,0,0,3,7,9,0,29,4,0,0,0,8,3,20,60,48,176,121,281,24,714
SAL50405,16,43,5,21,0,104,21,8,65,19,51,6,162,0,0,12,0,3,0,20,0,0,5,6,19,0,32,0,0,3,0,10,8,30,43,39,175,92,309,28,693
SAL50406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7
SAL50407,0,0,0,4,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,6,24
SAL50408,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,14
SAL50409,139,408,129,122,12,965,213,86,617,226,233,46,1424,9,5,57,26,31,0,141,15,12,89,86,210,19,435,23,9,115,52,90,33,325,987,445,3306,1437,2195,286,8656
SAL50410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50411,0,7,0,3,0,13,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,5,0,0,5,0,10,4,35,10,59
SAL50412,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,28,4,46
SAL50413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,14,6,29
SAL50415,30,96,24,35,8,205,28,21,109,53,56,23,293,0,0,3,5,8,0,17,0,0,7,8,23,4,47,0,0,16,4,21,13,50,59,71,364,207,518,68,1282
SAL50416,5,15,5,14,0,40,0,0,13,11,16,4,44,0,0,0,0,0,0,0,0,0,0,0,11,0,13,0,0,0,0,4,3,11,8,10,48,52,195,19,338
SAL50417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,10,0,15
SAL50418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50419,8,25,11,14,0,71,3,12,26,20,48,5,109,0,0,5,0,4,0,11,4,0,4,0,23,0,37,0,0,3,0,14,4,22,22,37,139,128,403,41,756
SAL50420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,8
SAL50421,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,13,0,22
SAL50422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50423,76,234,46,37,5,496,113,50,300,91,62,17,646,6,0,33,14,25,0,80,11,4,35,16,51,3,119,16,0,50,29,45,17,154,542,252,1710,573,868,84,4027
SAL50424,0,10,0,7,0,19,0,0,6,8,0,0,13,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,0,0,23,21,48,3,97
SAL50425,0,0,0,0,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,13
SAL50426,7,35,17,19,0,87,9,7,43,21,31,4,107,0,0,3,0,4,0,3,0,0,0,4,16,0,26,0,0,0,0,5,0,13,17,19,123,94,301,21,570
SAL50427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,7
SAL50429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,12
SAL50430,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,14
SAL50431,24,50,31,32,4,147,16,14,81,70,149,10,337,0,0,7,6,3,4,21,0,3,5,9,42,0,62,0,0,7,7,36,13,78,62,59,272,319,861,90,1671
SAL50432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL50433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,10
SAL50434,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,4
SAL50435,0,0,3,3,0,17,0,0,0,3,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,17,38,4,70
SAL50436,0,6,0,0,0,8,0,0,8,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,24,0,60
SAL50437,0,0,0,0,0,4,0,0,5,0,7,0,13,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,12,12,31,5,59
SAL50438,134,409,102,102,15,895,136,77,391,161,140,23,922,9,4,38,14,24,0,86,13,5,42,33,111,9,197,11,9,61,33,55,26,198,732,405,2259,930,1551,185,6050
SAL50439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL50441,32,98,18,38,6,219,30,20,128,64,45,3,289,0,0,12,12,9,3,35,0,0,13,15,53,7,84,0,0,23,23,35,9,94,120,93,657,421,934,84,2311
SAL50442,0,4,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,12,19,0,52
SAL50443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9
SAL50444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SAL50446,0,10,4,7,0,15,0,0,10,10,7,3,20,0,0,0,0,3,0,10,0,0,0,0,3,0,3,0,0,0,0,3,0,4,7,3,26,19,78,9,150
SAL50447,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,16,7,0,0,27
SAL50448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9
SAL50449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11
SAL50450,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,15,0,32
