POW_LGA_CODE_2021,F_SthAfrica_ES_NS,F_SthAfrica_Tot,F_SriLanka_E,F_SriLanka_OM_IE,F_SriLanka_OM_UIE,F_SriLanka_CFW,F_SriLanka_ES_NS,F_SriLanka_Tot,F_Taiwan_E,F_Taiwan_OM_IE,F_Taiwan_OM_UIE,F_Taiwan_CFW,F_Taiwan_ES_NS,F_Taiwan_Tot,F_Thailand_E,F_Thailand_OM_IE,F_Thailand_OM_UIE,F_Thailand_CFW,F_Thailand_ES_NS,F_Thailand_Tot,F_UK_E,F_UK_OM_IE,F_UK_OM_UIE,F_UK_CFW,F_UK_ES_NS,F_UK_Tot,F_USA_E,F_USA_OM_IE,F_USA_OM_UIE,F_USA_CFW,F_USA_ES_NS,F_USA_Tot,F_Vietnam_E,F_Vietnam_OM_IE,F_Vietnam_OM_UIE,F_Vietnam_CFW,F_Vietnam_ES_NS,F_Vietnam_Tot,F_Elsewhere_E,F_Elsewhere_OM_IE,F_Elsewhere_OM_UIE,F_Elsewhere_CFW,F_Elsewhere_ES_NS,F_Elsewhere_Tot,F_COB_NS_E,F_COB_NS_OM_IE,F_COB_NS_OM_UIE,F_COB_NS_CFW,F_COB_NS_ES_NS,F_COB_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_Australia_E,P_Australia_OM_IE,P_Australia_OM_UIE,P_Australia_CFW,P_Australia_ES_NS,P_Australia_Tot,P_Afghanistan_E,P_Afghanistan_OM_IE,P_Afghanistan_OM_UIE,P_Afghanistan_CFW,P_Afghanistan_ES_NS,P_Afghanistan_Tot,P_Bangladesh_E,P_Bangladesh_OM_IE,P_Bangladesh_OM_UIE,P_Bangladesh_CFW,P_Bangladesh_ES_NS,P_Bangladesh_Tot,P_Canada_E,P_Canada_OM_IE,P_Canada_OM_UIE,P_Canada_CFW,P_Canada_ES_NS,P_Canada_Tot,P_China_E,P_China_OM_IE,P_China_OM_UIE,P_China_CFW,P_China_ES_NS,P_China_Tot,P_Croatia_E,P_Croatia_OM_IE,P_Croatia_OM_UIE,P_Croatia_CFW,P_Croatia_ES_NS,P_Croatia_Tot,P_Egypt_E,P_Egypt_OM_IE,P_Egypt_OM_UIE,P_Egypt_CFW,P_Egypt_ES_NS,P_Egypt_Tot,P_Fiji_E,P_Fiji_OM_IE,P_Fiji_OM_UIE,P_Fiji_CFW,P_Fiji_ES_NS,P_Fiji_Tot,P_Germany_E,P_Germany_OM_IE,P_Germany_OM_UIE,P_Germany_CFW,P_Germany_ES_NS,P_Germany_Tot,P_Greece_E,P_Greece_OM_IE,P_Greece_OM_UIE,P_Greece_CFW,P_Greece_ES_NS,P_Greece_Tot,P_HongKong_E,P_HongKong_OM_IE,P_HongKong_OM_UIE,P_HongKong_CFW,P_HongKong_ES_NS,P_HongKong_Tot,P_India_E,P_India_OM_IE,P_India_OM_UIE,P_India_CFW,P_India_ES_NS,P_India_Tot,P_Indonesia_E,P_Indonesia_OM_IE,P_Indonesia_OM_UIE,P_Indonesia_CFW,P_Indonesia_ES_NS,P_Indonesia_Tot,P_Iran_E,P_Iran_OM_IE,P_Iran_OM_UIE,P_Iran_CFW,P_Iran_ES_NS,P_Iran_Tot,P_Iraq_E,P_Iraq_OM_IE,P_Iraq_OM_UIE,P_Iraq_CFW,P_Iraq_ES_NS,P_Iraq_Tot,P_Ireland_E,P_Ireland_OM_IE,P_Ireland_OM_UIE,P_Ireland_CFW,P_Ireland_ES_NS,P_Ireland_Tot,P_Italy_E,P_Italy_OM_IE,P_Italy_OM_UIE,P_Italy_CFW,P_Italy_ES_NS,P_Italy_Tot,P_Japan_E,P_Japan_OM_IE,P_Japan_OM_UIE,P_Japan_CFW,P_Japan_ES_NS,P_Japan_Tot,P_KoreaSouth_E,P_KoreaSouth_OM_IE,P_KoreaSouth_OM_UIE,P_KoreaSouth_CFW,P_KoreaSouth_ES_NS,P_KoreaSouth_Tot,P_Lebanon_E,P_Lebanon_OM_IE,P_Lebanon_OM_UIE,P_Lebanon_CFW,P_Lebanon_ES_NS,P_Lebanon_Tot,P_Malaysia_E,P_Malaysia_OM_IE,P_Malaysia_OM_UIE,P_Malaysia_CFW,P_Malaysia_ES_NS,P_Malaysia_Tot,P_Nepal_E,P_Nepal_OM_IE,P_Nepal_OM_UIE,P_Nepal_CFW,P_Nepal_ES_NS,P_Nepal_Tot,P_Netherlands_E,P_Netherlands_OM_IE,P_Netherlands_OM_UIE,P_Netherlands_CFW,P_Netherlands_ES_NS,P_Netherlands_Tot,P_NZ_E,P_NZ_OM_IE,P_NZ_OM_UIE,P_NZ_CFW,P_NZ_ES_NS,P_NZ_Tot
LGA57910,4,1236,143,8,13,0,0,162,117,6,3,4,0,128,216,11,33,4,7,260,3519,155,218,36,9,3933,163,11,21,0,0,205,586,44,82,11,9,744,3536,149,269,35,28,4012,90,8,4,0,9,116,37676,1814,2594,450,179,42714,39097,3612,3144,435,171,46455,150,33,34,5,6,226,80,0,4,0,0,88,217,25,26,5,0,269,845,135,102,34,9,1118,111,7,19,4,0,140,77,10,5,3,0,102,23,0,0,5,0,33,281,32,49,5,3,359,70,9,14,0,4,94,241,17,36,0,0,290,2600,197,167,30,18,3008,393,26,15,3,4,444,263,35,55,0,6,355,96,11,21,0,0,122,875,115,73,4,7,1078,486,100,98,21,3,714,180,7,28,0,0,215,245,20,26,6,0,290,39,7,4,3,0,52,936,80,75,12,8,1109,276,4,10,0,3,297,134,15,26,6,0,186,2166,171,153,12,9,2507
LGA57980,0,281,40,3,0,0,0,38,25,0,0,0,0,32,40,6,3,0,0,52,1065,45,38,3,0,1150,52,9,5,0,0,66,69,5,9,3,0,88,778,24,42,8,0,859,21,3,0,0,5,26,10211,475,507,83,38,11319,9743,1044,625,84,37,11535,12,0,0,0,0,16,24,0,0,0,0,23,73,8,6,0,0,95,211,23,14,0,0,252,21,6,3,0,0,36,13,0,0,0,0,19,7,0,0,0,0,7,88,9,0,0,0,102,13,4,5,0,0,20,78,8,6,0,0,92,465,40,14,0,5,522,146,5,3,0,0,161,58,9,4,0,0,67,19,0,3,0,0,19,245,14,15,3,0,275,92,13,0,5,0,109,67,0,15,0,0,83,55,6,3,0,0,60,8,4,0,0,0,10,345,22,26,10,0,402,65,0,0,0,0,69,57,4,0,0,0,62,505,37,29,5,0,570
LGA58050,0,622,80,0,12,0,0,99,66,3,0,0,0,75,193,0,13,4,0,213,2257,132,171,40,11,2605,87,4,10,0,0,97,412,37,91,20,5,572,1689,76,121,30,9,1924,90,5,8,6,7,114,25694,1073,1706,458,128,29048,32831,2106,2259,440,154,37790,135,16,33,4,0,192,57,0,0,0,3,66,133,11,8,0,0,152,480,82,50,10,7,627,78,10,20,10,0,109,40,5,5,0,0,55,39,0,0,0,0,41,208,17,20,0,3,247,33,11,4,0,0,49,161,12,15,0,0,186,2207,265,192,34,28,2723,228,10,12,6,0,253,149,15,20,3,0,189,58,18,18,4,0,108,515,42,31,10,0,597,272,45,43,21,0,382,74,3,6,0,0,83,118,17,3,0,0,138,20,6,6,0,0,27,606,46,39,6,11,708,133,4,0,0,0,143,89,13,5,3,3,114,2279,132,126,27,10,2577
LGA58190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6,7,11,0,54,65,27,20,10,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
LGA58260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,89,8,8,14,0,114,143,26,26,25,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
LGA58330,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,10,4,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,5,0,3,0,0,6,295,37,68,26,3,426,416,80,118,50,12,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,5,18,6,9,0,0,35
LGA58400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,3,5,6,0,60,65,16,12,9,5,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4
LGA58470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,24,4,3,3,0,35,32,10,6,3,0,50,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
LGA58510,0,268,127,9,3,0,0,134,72,0,5,0,0,81,186,0,7,0,0,199,1059,27,43,4,7,1136,79,0,5,0,0,87,153,13,21,6,0,186,1259,22,29,6,4,1322,36,0,3,0,3,39,14332,436,505,108,44,15427,13950,756,627,78,43,15447,51,14,20,0,0,82,85,0,0,0,0,93,89,10,4,0,0,103,737,72,33,15,5,864,30,3,4,0,0,38,34,0,7,0,0,39,19,0,0,0,0,21,145,3,6,0,0,151,5,0,0,0,0,11,221,13,11,0,0,239,1241,87,57,10,13,1404,401,19,18,3,3,447,124,14,23,5,0,156,38,0,5,0,0,49,246,14,8,0,4,274,142,4,11,0,0,158,113,6,5,0,0,122,234,22,20,3,0,276,10,0,3,0,0,17,956,44,33,6,5,1044,249,5,3,0,0,263,51,4,7,0,0,66,774,35,39,0,3,857
LGA58540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,95,19,21,24,3,160,181,53,50,50,4,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,30
LGA58570,0,261,64,0,0,0,0,63,41,0,6,5,0,48,99,6,5,0,0,108,974,44,71,11,3,1104,56,8,11,0,0,72,197,34,33,6,5,276,980,42,59,4,4,1097,33,4,3,0,4,40,11307,689,774,113,49,12936,11270,1203,937,109,41,13564,38,0,0,4,0,46,46,5,0,0,0,50,81,5,8,0,0,93,426,69,32,15,5,554,18,8,4,0,0,31,34,0,0,0,0,36,3,0,0,0,0,4,87,13,12,0,0,110,16,4,0,0,0,23,115,6,7,0,0,137,731,48,19,6,8,810,146,9,12,3,0,168,87,4,10,4,0,106,16,3,5,0,0,22,250,24,13,0,0,288,212,29,33,14,3,293,80,3,4,3,0,92,83,9,14,0,0,107,3,0,0,0,0,7,434,45,27,6,3,513,139,4,0,0,0,148,31,14,4,0,0,46,531,60,37,0,0,632
LGA58610,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,11,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12,4,0,0,0,0,4,228,16,30,27,4,308,310,53,87,53,4,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,24,0,0,0,0,29
LGA58680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3,10,8,3,62,83,21,22,15,4,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
LGA58760,5,1183,45,5,3,0,0,58,76,0,5,0,0,87,144,6,21,0,0,173,3588,216,487,85,19,4390,66,0,14,3,0,79,407,50,111,24,11,595,1417,111,159,33,13,1733,76,4,4,4,7,92,20570,1254,2210,456,134,24625,21997,2081,2282,357,122,26840,101,24,37,0,5,170,34,0,4,0,0,44,95,10,7,0,0,111,272,55,44,20,0,397,52,0,13,5,4,71,67,11,16,6,0,101,21,6,0,0,0,26,155,21,31,4,0,203,14,5,7,4,0,31,76,6,14,0,0,102,1125,158,121,31,8,1439,150,13,22,0,0,185,118,9,35,0,4,158,70,5,22,5,0,99,497,88,64,5,7,662,145,34,28,4,0,207,51,0,4,0,0,59,76,11,14,4,0,108,14,4,3,0,0,25,410,33,63,6,6,521,79,5,0,0,0,82,61,15,17,7,0,98,1764,146,188,25,10,2126
LGA58820,0,12,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,4,36,4,6,0,0,46,4,0,0,0,0,4,0,0,0,0,0,0,12,0,3,0,0,16,4,6,0,3,0,10,650,28,44,22,8,750,1674,63,85,42,17,1876,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,66,0,4,0,0,74
LGA58890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,60,18,19,36,0,139,116,50,65,61,4,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,14
LGA59030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,32,5,8,7,0,47,150,16,13,11,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,17
LGA59100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,63,13,18,22,0,112,100,43,50,34,9,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3
LGA59170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,125,22,36,20,10,208,225,51,98,42,14,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,14
LGA59250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,5,0,0,0,0,5,276,0,3,8,0,292,888,8,14,12,3,930,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,6,5,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,8,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,15,3,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,123,0,0,0,0,131
LGA59310,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,214,20,29,27,0,287,345,67,83,37,4,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,4,0,0,34
LGA59320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,36,11,13,8,0,74,86,21,32,21,5,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,17
LGA59330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,70,8,3,15,0,100,100,28,17,26,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6
LGA59340,0,22,9,0,0,0,0,9,12,0,0,0,0,13,10,0,0,0,0,10,111,0,9,0,0,121,8,0,0,0,0,9,8,0,0,0,0,10,67,3,0,3,0,82,32,0,0,0,0,29,1569,66,58,26,8,1733,2270,163,103,37,18,2594,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,26,3,0,0,0,33,0,0,0,0,0,0,6,0,0,0,0,6,28,0,0,0,0,29,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,25,9,0,0,0,0,14,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,10,5,0,0,0,0,5,15,0,0,0,0,15,90,3,4,3,0,102
LGA59350,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,7,0,0,0,0,0,0,94,0,3,0,0,99,443,7,8,6,0,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,51
LGA59360,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,6,258,17,15,11,0,309,709,38,63,31,10,853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,17,3,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,105,7,4,0,0,118
LGA59370,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,6,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,15,9,0,0,5,0,7,403,30,53,44,4,537,553,92,112,65,11,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,22,6,4,4,0,31
LGA59499,3,381,46,3,15,0,0,58,28,6,3,4,0,38,75,8,49,6,0,137,1217,94,631,49,20,2018,53,9,34,5,3,98,72,14,23,0,4,107,776,52,350,20,11,1213,100,8,41,8,12,171,11872,783,4638,479,197,17965,22853,3178,10134,702,430,37296,100,23,62,0,5,200,21,6,18,0,0,45,77,13,52,3,0,140,267,65,202,28,11,566,54,17,36,4,0,110,16,0,14,0,0,35,28,5,3,0,0,37,152,25,113,9,5,298,13,5,14,0,0,33,96,7,45,0,0,152,723,173,423,14,19,1347,154,20,83,4,0,263,80,4,60,0,6,154,35,11,34,0,6,87,411,126,165,6,4,717,154,44,138,10,7,353,51,5,28,0,0,80,87,43,50,4,4,190,15,3,15,0,0,33,375,53,192,7,7,632,56,3,13,0,0,73,74,22,66,5,8,177,2337,220,650,27,42,3270
