POW_LGA_CODE_2021,CoPSW_1250_1499_H_0,CoPSW_1250_1499_H_1_19,CoPSW_1250_1499_H_20_29,CoPSW_1250_1499_H_30_34,CoPSW_1250_1499_H_35_39,CoPSW_1250_1499_H_40_44,CoPSW_1250_1499_H_45_49,CoPSW_1250_1499_H_50ov,CoPSW_1250_1499_H_NS,CoPSW_1250_1499_H_Tot,CoPSW_1500_1749_H_0,CoPSW_1500_1749_H_1_19,CoPSW_1500_1749_H_20_29,CoPSW_1500_1749_H_30_34,CoPSW_1500_1749_H_35_39,CoPSW_1500_1749_H_40_44,CoPSW_1500_1749_H_45_49,CoPSW_1500_1749_H_50ov,CoPSW_1500_1749_H_NS,CoPSW_1500_1749_H_Tot,CoPSW_1750_1999_H_0,CoPSW_1750_1999_H_1_19,CoPSW_1750_1999_H_20_29,CoPSW_1750_1999_H_30_34,CoPSW_1750_1999_H_35_39,CoPSW_1750_1999_H_40_44,CoPSW_1750_1999_H_45_49,CoPSW_1750_1999_H_50ov,CoPSW_1750_1999_H_NS,CoPSW_1750_1999_H_Tot,CoPSW_2000_2999_H_0,CoPSW_2000_2999_H_1_19,CoPSW_2000_2999_H_20_29,CoPSW_2000_2999_H_30_34,CoPSW_2000_2999_H_35_39,CoPSW_2000_2999_H_40_44,CoPSW_2000_2999_H_45_49,CoPSW_2000_2999_H_50ov,CoPSW_2000_2999_H_NS,CoPSW_2000_2999_H_Tot,CoPSW_3000_3499_H_0,CoPSW_3000_3499_H_1_19,CoPSW_3000_3499_H_20_29,CoPSW_3000_3499_H_30_34,CoPSW_3000_3499_H_35_39,CoPSW_3000_3499_H_40_44,CoPSW_3000_3499_H_45_49,CoPSW_3000_3499_H_50ov,CoPSW_3000_3499_H_NS,CoPSW_3000_3499_H_Tot,CoPSW_3500mo_H_0,CoPSW_3500mo_H_1_19,CoPSW_3500mo_H_20_29,CoPSW_3500mo_H_30_34,CoPSW_3500mo_H_35_39,CoPSW_3500mo_H_40_44,CoPSW_3500mo_H_45_49,CoPSW_3500mo_H_50ov,CoPSW_3500mo_H_NS,CoPSW_3500mo_H_Tot,CoPSW_PINS_H_0,CoPSW_PINS_H_1_19,CoPSW_PINS_H_20_29,CoPSW_PINS_H_30_34,CoPSW_PINS_H_35_39,CoPSW_PINS_H_40_44,CoPSW_PINS_H_45_49,CoPSW_PINS_H_50ov,CoPSW_PINS_H_NS,CoPSW_PINS_H_Tot,CoPSW_Tot_H_0,CoPSW_Tot_H_1_19,CoPSW_Tot_H_20_29,CoPSW_Tot_H_30_34,CoPSW_Tot_H_35_39,CoPSW_Tot_H_40_44,CoPSW_Tot_H_45_49,CoPSW_Tot_H_50ov,CoPSW_Tot_H_NS,CoPSW_Tot_H_Tot,ClAW_NNI_H_0,ClAW_NNI_H_1_19,ClAW_NNI_H_20_29,ClAW_NNI_H_30_34,ClAW_NNI_H_35_39,ClAW_NNI_H_40_44,ClAW_NNI_H_45_49,ClAW_NNI_H_50ov,ClAW_NNI_H_NS,ClAW_NNI_H_Tot,ClAW_1_149_H_0,ClAW_1_149_H_1_19,ClAW_1_149_H_20_29,ClAW_1_149_H_30_34,ClAW_1_149_H_35_39,ClAW_1_149_H_40_44,ClAW_1_149_H_45_49,ClAW_1_149_H_50ov,ClAW_1_149_H_NS,ClAW_1_149_H_Tot,ClAW_150_299_H_0,ClAW_150_299_H_1_19,ClAW_150_299_H_20_29,ClAW_150_299_H_30_34,ClAW_150_299_H_35_39,ClAW_150_299_H_40_44,ClAW_150_299_H_45_49,ClAW_150_299_H_50ov,ClAW_150_299_H_NS,ClAW_150_299_H_Tot,ClAW_300_399_H_0,ClAW_300_399_H_1_19,ClAW_300_399_H_20_29,ClAW_300_399_H_30_34,ClAW_300_399_H_35_39,ClAW_300_399_H_40_44,ClAW_300_399_H_45_49,ClAW_300_399_H_50ov,ClAW_300_399_H_NS,ClAW_300_399_H_Tot,ClAW_400_499_H_0,ClAW_400_499_H_1_19,ClAW_400_499_H_20_29,ClAW_400_499_H_30_34,ClAW_400_499_H_35_39,ClAW_400_499_H_40_44,ClAW_400_499_H_45_49,ClAW_400_499_H_50ov,ClAW_400_499_H_NS,ClAW_400_499_H_Tot,ClAW_500_649_H_0,ClAW_500_649_H_1_19,ClAW_500_649_H_20_29,ClAW_500_649_H_30_34,ClAW_500_649_H_35_39,ClAW_500_649_H_40_44,ClAW_500_649_H_45_49,ClAW_500_649_H_50ov,ClAW_500_649_H_NS,ClAW_500_649_H_Tot,ClAW_650_799_H_0,ClAW_650_799_H_1_19,ClAW_650_799_H_20_29,ClAW_650_799_H_30_34,ClAW_650_799_H_35_39,ClAW_650_799_H_40_44,ClAW_650_799_H_45_49,ClAW_650_799_H_50ov,ClAW_650_799_H_NS,ClAW_650_799_H_Tot,ClAW_800_999_H_0,ClAW_800_999_H_1_19,ClAW_800_999_H_20_29,ClAW_800_999_H_30_34,ClAW_800_999_H_35_39,ClAW_800_999_H_40_44,ClAW_800_999_H_45_49,ClAW_800_999_H_50ov,ClAW_800_999_H_NS,ClAW_800_999_H_Tot,ClAW_1000_1249_H_0,ClAW_1000_1249_H_1_19,ClAW_1000_1249_H_20_29,ClAW_1000_1249_H_30_34,ClAW_1000_1249_H_35_39,ClAW_1000_1249_H_40_44,ClAW_1000_1249_H_45_49,ClAW_1000_1249_H_50ov,ClAW_1000_1249_H_NS,ClAW_1000_1249_H_Tot,ClAW_1250_1499_H_0,ClAW_1250_1499_H_1_19,ClAW_1250_1499_H_20_29,ClAW_1250_1499_H_30_34,ClAW_1250_1499_H_35_39,ClAW_1250_1499_H_40_44,ClAW_1250_1499_H_45_49,ClAW_1250_1499_H_50ov,ClAW_1250_1499_H_NS,ClAW_1250_1499_H_Tot,ClAW_1500_1749_H_0,ClAW_1500_1749_H_1_19,ClAW_1500_1749_H_20_29,ClAW_1500_1749_H_30_34,ClAW_1500_1749_H_35_39,ClAW_1500_1749_H_40_44,ClAW_1500_1749_H_45_49,ClAW_1500_1749_H_50ov,ClAW_1500_1749_H_NS,ClAW_1500_1749_H_Tot,ClAW_1750_1999_H_0,ClAW_1750_1999_H_1_19,ClAW_1750_1999_H_20_29,ClAW_1750_1999_H_30_34,ClAW_1750_1999_H_35_39,ClAW_1750_1999_H_40_44,ClAW_1750_1999_H_45_49,ClAW_1750_1999_H_50ov,ClAW_1750_1999_H_NS,ClAW_1750_1999_H_Tot
LGA56090,8,3,6,12,31,21,6,15,0,98,17,8,5,4,29,84,23,18,0,196,6,4,0,5,24,59,18,22,0,143,3,0,0,0,13,39,14,22,3,89,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,10,68,324,257,122,212,256,74,107,15,1440,0,9,0,0,0,0,0,0,0,8,0,16,0,3,0,0,0,0,0,24,0,26,0,0,0,0,0,0,0,38,0,33,4,6,0,0,0,0,0,45,0,35,14,0,0,0,0,0,0,63,12,45,40,7,5,0,0,0,0,112,0,31,35,19,9,10,0,3,0,104,4,12,25,29,21,18,7,0,0,121,0,13,19,23,56,51,10,8,0,196,0,4,14,16,45,29,10,7,0,122,3,4,6,6,19,34,11,9,3,86,0,0,5,4,0,7,7,4,0,38
LGA56160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56230,0,0,0,0,8,0,0,0,0,11,0,0,0,0,3,4,3,9,0,16,0,0,0,0,0,5,6,0,0,13,3,0,0,0,7,14,5,5,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,24,166,118,46,86,51,12,29,12,537,0,5,0,0,0,0,0,0,0,7,0,12,0,0,0,0,0,0,0,13,0,8,0,0,0,0,0,0,0,14,0,13,4,0,0,0,0,0,0,16,0,8,4,0,0,0,0,0,0,10,0,15,18,3,0,5,0,0,0,41,0,11,21,6,12,4,0,0,0,53,0,8,16,14,11,14,0,0,0,61,0,7,10,11,21,15,0,0,0,76,0,0,4,8,23,19,0,6,0,66,3,3,3,4,10,10,4,4,0,41,5,0,0,0,8,4,7,3,0,27
LGA56300,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,8,7,0,0,3,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,5,3,3,0,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
LGA56460,0,0,0,4,9,3,0,0,0,25,0,0,4,0,3,5,0,0,0,19,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,10,10,3,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,57,62,59,49,46,19,20,9,323,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,8,0,10,3,0,3,0,0,0,0,17,0,12,4,0,0,0,0,0,0,19,0,0,7,10,0,6,0,0,0,34,0,0,8,4,9,5,0,3,0,28,0,0,3,8,33,20,3,0,0,70,0,0,3,0,11,8,0,0,0,29,0,0,0,0,8,4,0,4,0,25,0,0,4,0,0,6,0,0,0,14
LGA56580,6,9,16,23,58,61,17,21,4,214,12,6,9,13,25,23,14,34,0,127,8,6,0,4,17,22,17,24,8,102,16,5,5,5,10,52,30,52,0,175,4,0,0,0,0,7,3,15,0,29,0,3,0,0,0,4,0,9,0,15,0,0,0,0,3,0,0,0,4,11,99,582,394,230,331,279,108,200,27,2253,3,6,0,0,0,0,0,0,0,11,0,18,0,0,0,0,0,0,0,18,4,40,4,0,0,0,0,0,0,49,0,36,7,0,0,0,0,0,0,44,0,40,18,9,0,0,0,0,0,69,10,52,57,7,3,0,0,3,0,132,4,44,59,25,14,7,0,0,0,168,4,31,43,34,52,30,8,0,0,206,16,22,32,46,129,57,16,12,3,339,11,17,25,27,125,79,12,14,4,311,9,11,6,18,71,56,10,21,4,208,8,0,8,7,29,23,3,7,0,90
LGA56620,0,0,0,0,5,0,0,3,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,11,8,5,14,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
LGA56730,7,5,3,6,13,22,7,8,0,72,8,4,5,3,11,17,9,8,0,69,0,0,0,0,6,24,4,10,0,45,4,0,3,0,7,36,4,16,0,67,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,44,94,104,78,101,146,42,57,8,669,0,0,3,0,0,0,0,0,0,5,4,8,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,9,4,13,4,0,0,3,0,0,0,20,7,12,6,0,0,0,0,0,0,29,3,10,25,0,5,0,0,0,0,50,6,6,12,11,10,7,0,3,0,54,0,8,19,22,24,12,0,5,0,94,0,7,10,9,38,27,3,7,0,108,9,5,9,6,51,20,3,10,0,107,0,3,3,6,17,16,4,4,0,51,3,0,0,0,15,7,0,0,0,33
LGA56790,0,0,0,3,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,28,10,16,15,0,17,3,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,3,6,0,0,0,0,0,0,3,3,5,6,0,0,0,0,0,0,20,0,0,3,0,0,0,0,0,0,8,0,0,4,3,0,0,0,0,0,12,0,4,3,7,3,5,0,0,0,26,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0
LGA56860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56930,0,0,0,0,4,5,0,3,0,14,0,0,3,0,0,0,3,0,0,5,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,73,20,10,24,19,3,9,0,172,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,4,6,0,0,0,0,0,0,9,0,6,3,0,0,0,0,0,0,5,0,7,8,3,4,6,0,0,0,17,0,4,0,5,4,3,0,0,0,20,0,0,0,0,3,0,0,0,0,9,0,0,0,3,6,5,0,0,0,15,0,0,0,0,0,0,0,0,0,4
LGA57000,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,6,0,9,0,0,0,0,0,0,0,0,0,0
LGA57080,46,27,69,96,281,264,115,148,12,1062,39,23,37,56,170,236,93,139,8,803,53,12,18,24,114,278,76,126,6,717,98,24,19,27,98,572,162,287,6,1294,13,4,9,3,3,39,7,56,0,130,4,3,6,8,10,25,3,35,0,97,0,14,12,5,6,7,0,5,26,82,588,2275,2026,1087,1733,2085,643,1038,196,11660,18,17,7,0,6,6,3,5,0,69,22,94,8,7,9,4,0,0,4,151,24,213,40,13,5,0,0,0,4,307,32,244,64,15,25,10,4,0,4,388,25,329,159,28,20,9,0,4,8,584,62,377,489,85,74,41,7,10,11,1153,124,312,745,221,295,118,12,16,17,1863,132,266,743,472,1057,452,73,61,24,3261,241,209,531,594,2371,1246,174,143,34,5548,252,152,286,409,2642,1366,268,250,13,5634,221,97,174,266,1814,1251,251,253,15,4344,126,58,83,138,873,780,192,209,7,2468
LGA57140,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,5,7,4,3,0,6,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57210,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,8,0,4,0,14,4,0,0,0,0,4,0,0,0,11,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,32,26,16,26,22,6,16,0,159,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,7,4,0,0,0,0,0,0,11,0,9,6,0,0,0,0,0,0,13,0,7,5,3,0,0,0,0,0,16,0,3,17,4,0,0,0,0,0,25,0,0,11,3,9,0,0,0,0,27,0,3,3,5,14,8,3,3,0,37,4,0,0,6,5,5,0,0,0,18,0,0,0,0,3,0,6,0,0,5,0,0,0,0,3,0,0,0,0,5
LGA57280,10,3,4,6,30,19,9,15,4,84,5,4,0,0,15,28,8,12,0,68,4,0,0,0,12,10,0,14,0,41,8,0,3,4,9,33,10,39,3,120,0,0,0,0,0,0,5,4,0,6,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,4,46,115,71,59,125,147,39,111,15,722,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,4,3,0,0,0,0,0,0,5,0,7,4,0,5,0,0,0,0,14,0,13,6,0,0,0,0,0,0,18,0,4,14,3,5,3,0,4,0,35,0,8,13,3,12,5,4,0,0,50,3,7,18,4,16,15,4,3,3,75,8,7,18,9,36,37,17,12,4,146,7,5,9,11,54,38,5,29,3,149,14,4,4,5,37,27,12,30,0,128,8,3,0,0,28,21,10,22,0,89
LGA57350,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,3,7,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0
LGA57420,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,12,5,17,0,0,15,0,79,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,5,9,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,4,0,3,5,0,0,0,0,0,0,10,0,4,4,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,12,0,0,4,0,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6
LGA57490,25,25,35,53,122,137,32,79,8,517,17,18,19,27,90,104,33,67,3,371,10,4,3,13,39,85,18,59,3,233,16,4,9,9,49,133,31,103,9,365,0,0,0,0,7,16,4,19,0,54,0,0,0,3,4,8,0,8,0,27,0,9,6,4,0,9,0,5,9,43,296,1355,1232,794,1007,847,181,498,87,6306,0,20,7,3,3,0,0,0,3,39,0,43,0,0,0,0,0,6,0,55,4,59,9,4,0,0,0,0,0,77,7,80,26,5,0,6,0,0,0,120,8,96,51,12,9,3,0,4,0,177,11,80,145,31,23,8,0,3,0,306,20,86,131,74,70,32,10,4,0,414,23,38,95,74,167,63,17,17,0,505,16,26,62,79,236,137,21,32,0,614,26,21,28,31,160,99,21,26,0,410,9,9,14,18,98,60,19,32,3,265,3,6,11,6,38,30,8,14,0,117
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57700,0,0,9,3,13,15,0,4,0,43,3,0,3,4,6,31,0,14,0,62,6,0,0,3,11,23,6,6,0,52,15,0,4,0,0,32,3,9,0,62,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,9,52,225,200,124,157,146,22,55,21,1009,0,5,3,0,0,0,0,0,0,7,0,15,0,0,0,0,0,0,0,19,3,24,0,0,0,0,0,3,0,29,0,22,7,0,0,0,0,0,0,31,0,23,13,0,5,0,0,3,0,45,0,26,30,5,3,0,0,0,0,71,10,21,29,13,13,7,0,4,0,92,3,9,12,11,16,10,3,0,0,63,6,10,13,10,15,26,4,4,0,91,4,0,9,6,16,20,3,5,0,60,0,7,0,6,9,13,0,3,0,42,0,0,0,0,3,6,0,3,0,25
LGA57770,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,9,5,9,19,8,10,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0
LGA57840,4,10,7,25,36,19,6,14,0,132,7,0,5,5,28,15,4,15,0,77,0,0,0,4,16,11,3,11,0,45,0,4,3,3,9,4,0,9,0,34,0,0,0,0,6,4,0,0,0,9,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,8,92,744,542,294,365,193,40,112,31,2411,8,9,0,0,0,0,0,0,0,18,0,16,0,0,0,0,0,0,0,16,4,54,4,0,0,0,0,0,0,63,3,41,12,0,0,0,0,0,3,54,4,45,22,3,0,0,0,0,0,73,8,44,65,13,8,0,0,0,0,145,8,46,82,28,23,7,0,0,3,198,8,29,51,53,55,40,0,5,5,251,8,16,44,39,114,53,6,10,0,291,11,12,18,21,89,47,18,12,0,217,4,14,14,17,68,45,5,9,0,184,9,5,13,3,33,29,3,3,0,104
LGA57910,32,43,75,89,241,168,49,125,14,833,21,25,43,41,137,127,35,87,6,524,15,14,17,19,55,69,18,57,3,278,18,13,17,9,52,84,28,76,3,298,0,4,4,0,3,4,4,11,0,37,5,4,0,3,9,0,0,13,0,32,0,12,12,4,4,4,0,5,40,77,450,2776,2339,1279,1733,981,265,599,161,10582,3,29,6,4,8,0,0,0,0,57,14,105,9,0,0,0,0,0,0,123,15,192,23,3,5,4,0,0,0,253,17,238,57,5,4,7,0,0,5,336,25,254,129,12,12,8,0,5,3,447,29,245,326,70,44,27,4,5,4,759,41,179,405,164,167,57,13,13,7,1048,55,145,314,237,483,262,53,34,10,1593,74,107,207,254,878,557,74,91,14,2253,68,71,111,128,699,450,94,83,4,1712,35,42,63,83,388,284,88,81,9,1061,16,25,46,29,132,148,37,73,3,515
LGA57980,6,7,14,13,54,33,15,19,3,161,5,0,8,13,23,19,9,14,0,93,6,3,5,0,20,12,7,9,0,64,4,3,4,3,6,5,15,10,0,56,0,0,0,0,5,7,0,0,0,11,0,0,3,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,18,93,614,414,221,304,194,67,103,18,2028,0,3,0,0,0,0,0,0,0,11,5,20,4,0,0,0,0,0,0,28,0,61,10,0,0,0,0,0,0,72,0,52,12,3,4,0,0,0,0,75,4,66,32,5,0,4,0,0,0,110,8,77,72,12,17,3,0,0,0,189,12,38,92,28,42,20,4,5,3,254,6,40,80,54,97,53,4,10,6,342,24,26,73,63,217,125,23,15,3,557,8,22,23,36,187,104,24,17,0,426,8,10,14,24,110,88,14,21,0,293,4,5,10,11,57,48,10,15,0,160
