POW_LGA_CODE_2021,Pvte_1250_1499_Mng,Pvte_1250_1499_Pro,Pvte_1250_1499_TecTW,Pvte_1250_1499_CoPSW,Pvte_1250_1499_ClAW,Pvte_1250_1499_SWks,Pvte_1250_1499_MaOpDv,Pvte_1250_1499_Lab,Pvte_1250_1499_IDNS,Pvte_1250_1499_Tot,Pvte_1500_1749_Mng,Pvte_1500_1749_Pro,Pvte_1500_1749_TecTW,Pvte_1500_1749_CoPSW,Pvte_1500_1749_ClAW,Pvte_1500_1749_SWks,Pvte_1500_1749_MaOpDv,Pvte_1500_1749_Lab,Pvte_1500_1749_IDNS,Pvte_1500_1749_Tot,Pvte_1750_1999_Mng,Pvte_1750_1999_Pro,Pvte_1750_1999_TecTW,Pvte_1750_1999_CoPSW,Pvte_1750_1999_ClAW,Pvte_1750_1999_SWks,Pvte_1750_1999_MaOpDv,Pvte_1750_1999_Lab,Pvte_1750_1999_IDNS,Pvte_1750_1999_Tot,Pvte_2000_2999_Mng,Pvte_2000_2999_Pro,Pvte_2000_2999_TecTW,Pvte_2000_2999_CoPSW,Pvte_2000_2999_ClAW,Pvte_2000_2999_SWks,Pvte_2000_2999_MaOpDv,Pvte_2000_2999_Lab,Pvte_2000_2999_IDNS,Pvte_2000_2999_Tot,Pvte_3000_3499_Mng,Pvte_3000_3499_Pro,Pvte_3000_3499_TecTW,Pvte_3000_3499_CoPSW,Pvte_3000_3499_ClAW,Pvte_3000_3499_SWks,Pvte_3000_3499_MaOpDv,Pvte_3000_3499_Lab,Pvte_3000_3499_IDNS,Pvte_3000_3499_Tot,Pvte_3500mo_Mng,Pvte_3500mo_Pro,Pvte_3500mo_TecTW,Pvte_3500mo_CoPSW,Pvte_3500mo_ClAW,Pvte_3500mo_SWks,Pvte_3500mo_MaOpDv,Pvte_3500mo_Lab,Pvte_3500mo_IDNS,Pvte_3500mo_Tot,Pvte_PINS_Mng,Pvte_PINS_Pro,Pvte_PINS_TecTW,Pvte_PINS_CoPSW,Pvte_PINS_ClAW,Pvte_PINS_SWks,Pvte_PINS_MaOpDv,Pvte_PINS_Lab,Pvte_PINS_IDNS,Pvte_PINS_Tot,Pvte_Tot_Mng,Pvte_Tot_Pro,Pvte_Tot_TecTW,Pvte_Tot_CoPSW,Pvte_Tot_ClAW,Pvte_Tot_SWks,Pvte_Tot_MaOpDv,Pvte_Tot_Lab,Pvte_Tot_IDNS,Pvte_Tot_Tot,NS_NNI_Mng,NS_NNI_Pro,NS_NNI_TecTW,NS_NNI_CoPSW,NS_NNI_ClAW,NS_NNI_SWks,NS_NNI_MaOpDv,NS_NNI_Lab,NS_NNI_IDNS,NS_NNI_Tot,NS_1_149_Mng,NS_1_149_Pro,NS_1_149_TecTW,NS_1_149_CoPSW,NS_1_149_ClAW,NS_1_149_SWks,NS_1_149_MaOpDv,NS_1_149_Lab,NS_1_149_IDNS,NS_1_149_Tot,NS_150_299_Mng,NS_150_299_Pro,NS_150_299_TecTW,NS_150_299_CoPSW,NS_150_299_ClAW,NS_150_299_SWks,NS_150_299_MaOpDv,NS_150_299_Lab,NS_150_299_IDNS,NS_150_299_Tot,NS_300_399_Mng,NS_300_399_Pro,NS_300_399_TecTW,NS_300_399_CoPSW,NS_300_399_ClAW,NS_300_399_SWks,NS_300_399_MaOpDv,NS_300_399_Lab,NS_300_399_IDNS,NS_300_399_Tot,NS_400_499_Mng,NS_400_499_Pro,NS_400_499_TecTW,NS_400_499_CoPSW,NS_400_499_ClAW,NS_400_499_SWks,NS_400_499_MaOpDv,NS_400_499_Lab,NS_400_499_IDNS,NS_400_499_Tot,NS_500_649_Mng,NS_500_649_Pro,NS_500_649_TecTW,NS_500_649_CoPSW,NS_500_649_ClAW,NS_500_649_SWks,NS_500_649_MaOpDv,NS_500_649_Lab,NS_500_649_IDNS,NS_500_649_Tot,NS_650_799_Mng,NS_650_799_Pro,NS_650_799_TecTW,NS_650_799_CoPSW,NS_650_799_ClAW,NS_650_799_SWks,NS_650_799_MaOpDv,NS_650_799_Lab,NS_650_799_IDNS,NS_650_799_Tot,NS_800_999_Mng,NS_800_999_Pro,NS_800_999_TecTW,NS_800_999_CoPSW,NS_800_999_ClAW,NS_800_999_SWks,NS_800_999_MaOpDv,NS_800_999_Lab,NS_800_999_IDNS,NS_800_999_Tot,NS_1000_1249_Mng,NS_1000_1249_Pro,NS_1000_1249_TecTW,NS_1000_1249_CoPSW,NS_1000_1249_ClAW,NS_1000_1249_SWks,NS_1000_1249_MaOpDv,NS_1000_1249_Lab,NS_1000_1249_IDNS,NS_1000_1249_Tot,NS_1250_1499_Mng,NS_1250_1499_Pro,NS_1250_1499_TecTW,NS_1250_1499_CoPSW,NS_1250_1499_ClAW,NS_1250_1499_SWks,NS_1250_1499_MaOpDv,NS_1250_1499_Lab,NS_1250_1499_IDNS,NS_1250_1499_Tot,NS_1500_1749_Mng,NS_1500_1749_Pro,NS_1500_1749_TecTW,NS_1500_1749_CoPSW,NS_1500_1749_ClAW,NS_1500_1749_SWks,NS_1500_1749_MaOpDv,NS_1500_1749_Lab,NS_1500_1749_IDNS,NS_1500_1749_Tot,NS_1750_1999_Mng,NS_1750_1999_Pro,NS_1750_1999_TecTW,NS_1750_1999_CoPSW,NS_1750_1999_ClAW,NS_1750_1999_SWks,NS_1750_1999_MaOpDv,NS_1750_1999_Lab,NS_1750_1999_IDNS,NS_1750_1999_Tot
LGA58470,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,0,3,0,0,0,8,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58510,315,552,434,513,351,126,90,158,35,2573,335,589,343,309,218,101,77,107,17,2094,275,411,227,114,104,56,60,48,13,1318,648,744,300,88,144,81,74,74,16,2164,215,170,74,17,34,25,14,20,6,575,442,224,84,37,33,39,15,17,14,914,17,23,14,22,10,8,9,22,20,143,3171,4099,3279,5297,2547,1779,960,2467,244,23841,0,0,0,0,0,0,0,0,8,14,0,0,5,0,0,0,0,0,7,13,0,4,0,0,0,0,0,0,4,14,0,0,0,0,4,0,0,5,5,12,0,0,3,0,0,0,0,6,9,17,0,0,6,3,0,0,0,0,9,17,0,0,4,0,0,3,0,0,9,21,0,4,3,6,4,0,0,0,15,36,0,6,6,3,0,0,0,0,23,37,0,0,4,0,0,0,0,0,11,20,0,4,5,0,0,0,0,0,9,19,0,0,0,0,0,0,0,0,0,11
LGA58540,14,5,6,0,0,0,9,5,0,37,19,3,5,0,3,0,5,9,0,49,14,0,3,0,0,0,5,6,0,28,23,4,9,0,0,0,3,5,0,43,8,0,3,0,0,0,0,0,0,11,13,0,0,0,0,0,0,0,0,18,4,0,4,0,0,0,0,0,0,8,169,10,29,13,16,20,43,69,5,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58570,272,672,321,189,354,109,41,106,24,2091,295,651,250,134,207,92,29,57,34,1747,236,439,145,58,104,85,21,20,9,1110,597,809,219,54,122,103,37,37,23,2007,165,225,49,5,27,38,3,3,8,536,374,416,34,6,33,76,0,4,3,955,12,28,15,12,13,10,5,11,13,116,2826,4898,2444,2997,2543,1839,394,1391,211,19535,0,0,0,0,0,0,0,0,6,7,0,0,4,0,0,3,0,0,5,14,0,0,0,0,0,4,0,0,5,8,0,0,0,0,0,0,0,0,0,9,0,0,0,7,0,0,0,0,3,10,0,0,0,4,0,3,0,0,10,20,0,0,4,0,0,0,0,3,6,18,0,3,0,0,0,0,0,4,12,23,3,0,6,0,0,0,0,0,10,23,3,3,0,0,0,0,0,0,7,20,6,3,0,4,0,0,0,0,0,13,0,3,0,0,0,0,0,0,11,13
LGA58610,23,3,10,0,4,0,3,10,0,63,11,0,11,0,0,0,9,0,0,34,13,3,0,0,6,0,5,5,0,34,16,3,6,0,3,4,13,4,0,44,8,0,0,0,0,0,0,0,0,17,6,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,150,30,63,42,55,47,52,83,4,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58680,8,0,0,0,0,0,3,0,0,12,12,0,4,0,0,0,5,5,0,22,4,0,0,0,0,0,0,4,0,7,11,0,0,0,0,0,4,3,0,15,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,9,68,0,16,5,7,6,14,32,3,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58760,650,612,1263,325,599,266,451,390,60,4622,628,715,1070,180,417,201,354,270,42,3877,542,621,683,88,194,114,240,165,26,2673,991,1006,763,76,223,165,223,168,37,3648,303,180,160,13,45,37,39,24,17,812,528,339,107,12,59,62,37,24,8,1169,50,45,97,45,37,43,20,53,38,427,5822,5453,9323,5706,5216,5213,3829,6034,495,47092,0,0,5,0,0,0,0,0,11,19,0,0,0,7,0,0,0,0,6,14,0,0,3,4,0,0,0,0,4,15,5,0,0,4,0,0,0,4,14,24,0,5,0,4,0,0,0,4,15,31,0,0,0,5,0,0,3,4,9,24,0,3,3,3,4,0,5,5,23,51,4,3,7,0,3,0,9,12,27,65,0,4,9,5,0,0,3,8,31,64,0,6,7,0,3,0,5,0,12,35,0,4,6,0,0,0,5,5,11,28,0,0,6,0,0,0,0,0,3,16
LGA58820,13,9,34,7,20,7,50,22,0,164,18,8,47,3,16,4,56,11,0,177,8,16,64,3,10,3,96,20,3,218,32,70,247,3,15,4,218,33,13,632,15,33,65,0,0,0,23,5,3,150,45,23,23,0,3,0,16,3,0,120,0,0,9,5,0,0,3,3,4,24,207,193,653,125,154,73,542,219,36,2201,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
LGA58890,6,5,7,0,0,0,0,5,0,22,29,0,0,0,0,0,0,0,0,37,14,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,31,3,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,3,190,14,18,4,18,8,13,40,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59030,4,0,0,0,0,0,3,0,0,15,5,0,4,0,0,0,6,0,0,20,3,0,4,0,0,0,16,0,0,29,8,3,20,0,4,0,29,3,0,67,4,4,12,0,0,0,12,0,0,33,9,0,5,0,0,0,3,0,0,26,0,0,0,0,0,0,0,0,0,0,62,11,56,4,10,4,72,9,4,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59100,7,0,0,0,0,0,0,0,0,18,15,0,0,0,0,0,0,0,0,22,13,0,4,0,0,0,0,0,0,17,11,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,4,136,4,20,4,13,9,14,25,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59170,18,0,3,0,0,3,6,16,0,48,25,4,8,0,0,0,10,12,0,52,24,0,0,0,0,0,9,0,0,39,32,4,3,0,0,0,0,0,0,40,11,0,0,0,0,0,0,0,0,13,13,0,0,0,3,0,0,0,0,17,4,0,0,0,0,0,0,0,0,4,210,8,36,16,21,27,33,87,3,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59250,3,7,15,4,6,0,28,12,0,74,4,14,34,0,6,0,46,18,0,121,7,10,49,4,13,0,96,26,0,212,18,90,164,0,4,0,168,33,5,479,8,43,74,0,0,0,39,0,3,175,38,36,47,0,0,0,32,0,4,156,3,0,4,0,0,0,5,0,0,15,90,201,410,16,37,5,436,130,26,1354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59310,16,3,10,0,6,5,7,10,0,50,18,3,7,3,3,0,9,0,0,40,15,3,5,0,3,5,5,0,0,42,28,11,0,0,5,0,11,4,0,55,3,0,0,0,0,0,0,0,0,13,10,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,167,31,78,32,53,50,62,62,0,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59320,4,0,0,0,0,0,0,3,0,10,19,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,3,0,0,8,12,0,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,4,81,0,9,6,7,5,13,73,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59330,7,5,0,3,0,0,5,3,0,22,0,0,0,0,0,0,0,0,0,8,6,3,0,0,0,0,0,0,0,6,10,0,4,0,3,0,0,4,0,23,5,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,71,10,10,14,20,8,16,16,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59340,52,80,48,48,50,15,33,43,8,373,51,79,43,21,31,7,34,22,0,293,50,64,28,20,4,0,27,16,4,214,91,86,55,21,14,0,45,25,4,335,23,18,16,5,3,4,7,6,0,78,39,20,18,4,8,0,3,0,0,103,9,10,7,10,4,0,0,20,0,67,443,487,364,359,293,158,229,378,43,2755,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
LGA59350,5,0,5,0,0,0,3,13,0,25,0,7,18,0,5,0,15,4,0,47,0,7,22,0,3,0,37,0,5,74,10,39,96,0,9,0,88,5,0,242,8,20,41,0,0,0,22,0,0,88,19,21,21,0,3,0,16,0,0,82,0,0,5,0,0,0,0,0,0,0,50,91,206,10,23,0,193,41,7,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59360,20,3,11,3,10,0,15,21,0,81,13,4,27,8,7,0,37,25,0,119,15,10,22,0,10,0,49,10,0,116,27,29,88,10,3,0,188,20,0,368,8,16,63,0,3,0,33,4,0,129,34,4,58,0,0,0,15,8,0,116,0,0,8,0,0,0,5,0,0,13,180,73,312,29,49,21,360,134,10,1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59370,18,14,7,5,5,3,13,4,0,67,22,17,17,4,8,0,15,9,0,81,6,4,9,0,3,0,3,4,0,34,24,12,13,0,3,3,5,0,0,66,3,3,0,0,0,0,0,0,0,11,10,5,0,0,0,0,6,0,0,21,4,4,0,0,3,0,0,0,4,18,213,93,129,104,74,85,71,102,12,887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59499,366,490,2391,382,228,186,620,973,73,5716,432,520,2257,226,173,143,661,805,70,5283,276,429,1526,115,128,87,649,595,58,3857,585,879,2517,128,170,91,1534,764,94,6753,194,312,701,17,52,21,348,152,26,1826,423,479,731,21,52,42,274,113,48,2182,47,40,192,44,34,18,83,89,58,599,3605,5895,18495,6185,2266,2106,7490,10913,868,57826,0,3,0,0,4,0,0,3,29,43,0,0,0,8,0,7,0,0,10,29,0,0,6,0,0,0,3,9,16,24,0,0,3,7,0,0,0,12,22,48,0,0,5,5,5,0,0,10,28,50,0,6,4,8,0,4,10,14,28,73,0,3,13,5,4,0,7,7,37,83,4,4,3,5,5,3,8,8,45,80,0,10,15,7,7,0,12,3,35,91,0,4,3,0,4,5,9,7,32,56,0,5,11,0,0,0,3,3,23,46,9,0,6,4,0,0,5,0,9,28
LGA59799,0,6,13,3,0,0,0,5,0,32,0,11,15,5,3,0,6,16,5,62,0,15,27,4,0,0,15,18,0,79,9,49,80,10,9,0,46,107,6,312,8,39,80,0,5,0,33,29,3,198,32,104,278,5,12,0,62,26,8,528,0,0,0,0,0,0,0,6,6,13,58,235,527,40,39,6,172,253,35,1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
