POW_LGA_CODE_2021,Pro_300_399_H_0,Pro_300_399_H_1_19,Pro_300_399_H_20_29,Pro_300_399_H_30_34,Pro_300_399_H_35_39,Pro_300_399_H_40_44,Pro_300_399_H_45_49,Pro_300_399_H_50ov,Pro_300_399_H_NS,Pro_300_399_H_Tot,Pro_400_499_H_0,Pro_400_499_H_1_19,Pro_400_499_H_20_29,Pro_400_499_H_30_34,Pro_400_499_H_35_39,Pro_400_499_H_40_44,Pro_400_499_H_45_49,Pro_400_499_H_50ov,Pro_400_499_H_NS,Pro_400_499_H_Tot,Pro_500_649_H_0,Pro_500_649_H_1_19,Pro_500_649_H_20_29,Pro_500_649_H_30_34,Pro_500_649_H_35_39,Pro_500_649_H_40_44,Pro_500_649_H_45_49,Pro_500_649_H_50ov,Pro_500_649_H_NS,Pro_500_649_H_Tot,Pro_650_799_H_0,Pro_650_799_H_1_19,Pro_650_799_H_20_29,Pro_650_799_H_30_34,Pro_650_799_H_35_39,Pro_650_799_H_40_44,Pro_650_799_H_45_49,Pro_650_799_H_50ov,Pro_650_799_H_NS,Pro_650_799_H_Tot,Pro_800_999_H_0,Pro_800_999_H_1_19,Pro_800_999_H_20_29,Pro_800_999_H_30_34,Pro_800_999_H_35_39,Pro_800_999_H_40_44,Pro_800_999_H_45_49,Pro_800_999_H_50ov,Pro_800_999_H_NS,Pro_800_999_H_Tot,Pro_1000_1249_H_0,Pro_1000_1249_H_1_19,Pro_1000_1249_H_20_29,Pro_1000_1249_H_30_34,Pro_1000_1249_H_35_39,Pro_1000_1249_H_40_44,Pro_1000_1249_H_45_49,Pro_1000_1249_H_50ov,Pro_1000_1249_H_NS,Pro_1000_1249_H_Tot,Pro_1250_1499_H_0,Pro_1250_1499_H_1_19,Pro_1250_1499_H_20_29,Pro_1250_1499_H_30_34,Pro_1250_1499_H_35_39,Pro_1250_1499_H_40_44,Pro_1250_1499_H_45_49,Pro_1250_1499_H_50ov,Pro_1250_1499_H_NS,Pro_1250_1499_H_Tot,Pro_1500_1749_H_0,Pro_1500_1749_H_1_19,Pro_1500_1749_H_20_29,Pro_1500_1749_H_30_34,Pro_1500_1749_H_35_39,Pro_1500_1749_H_40_44,Pro_1500_1749_H_45_49,Pro_1500_1749_H_50ov,Pro_1500_1749_H_NS,Pro_1500_1749_H_Tot,Pro_1750_1999_H_0,Pro_1750_1999_H_1_19,Pro_1750_1999_H_20_29,Pro_1750_1999_H_30_34,Pro_1750_1999_H_35_39,Pro_1750_1999_H_40_44,Pro_1750_1999_H_45_49,Pro_1750_1999_H_50ov,Pro_1750_1999_H_NS,Pro_1750_1999_H_Tot,Pro_2000_2999_H_0,Pro_2000_2999_H_1_19,Pro_2000_2999_H_20_29,Pro_2000_2999_H_30_34,Pro_2000_2999_H_35_39,Pro_2000_2999_H_40_44,Pro_2000_2999_H_45_49,Pro_2000_2999_H_50ov,Pro_2000_2999_H_NS,Pro_2000_2999_H_Tot,Pro_3000_3499_H_0,Pro_3000_3499_H_1_19,Pro_3000_3499_H_20_29,Pro_3000_3499_H_30_34,Pro_3000_3499_H_35_39,Pro_3000_3499_H_40_44,Pro_3000_3499_H_45_49,Pro_3000_3499_H_50ov,Pro_3000_3499_H_NS,Pro_3000_3499_H_Tot,Pro_3500mo_H_0,Pro_3500mo_H_1_19,Pro_3500mo_H_20_29,Pro_3500mo_H_30_34,Pro_3500mo_H_35_39,Pro_3500mo_H_40_44,Pro_3500mo_H_45_49,Pro_3500mo_H_50ov,Pro_3500mo_H_NS,Pro_3500mo_H_Tot,Pro_PINS_H_0,Pro_PINS_H_1_19,Pro_PINS_H_20_29,Pro_PINS_H_30_34,Pro_PINS_H_35_39,Pro_PINS_H_40_44,Pro_PINS_H_45_49,Pro_PINS_H_50ov,Pro_PINS_H_NS,Pro_PINS_H_Tot,Pro_Tot_H_0,Pro_Tot_H_1_19,Pro_Tot_H_20_29,Pro_Tot_H_30_34,Pro_Tot_H_35_39,Pro_Tot_H_40_44,Pro_Tot_H_45_49,Pro_Tot_H_50ov,Pro_Tot_H_NS,Pro_Tot_H_Tot,TaTW_NNI_H_0,TaTW_NNI_H_1_19,TaTW_NNI_H_20_29,TaTW_NNI_H_30_34,TaTW_NNI_H_35_39,TaTW_NNI_H_40_44,TaTW_NNI_H_45_49,TaTW_NNI_H_50ov,TaTW_NNI_H_NS,TaTW_NNI_H_Tot,TaTW_1_149_H_0,TaTW_1_149_H_1_19,TaTW_1_149_H_20_29,TaTW_1_149_H_30_34,TaTW_1_149_H_35_39,TaTW_1_149_H_40_44,TaTW_1_149_H_45_49,TaTW_1_149_H_50ov,TaTW_1_149_H_NS,TaTW_1_149_H_Tot,TaTW_150_299_H_0,TaTW_150_299_H_1_19,TaTW_150_299_H_20_29,TaTW_150_299_H_30_34,TaTW_150_299_H_35_39,TaTW_150_299_H_40_44,TaTW_150_299_H_45_49,TaTW_150_299_H_50ov,TaTW_150_299_H_NS,TaTW_150_299_H_Tot,TaTW_300_399_H_0,TaTW_300_399_H_1_19,TaTW_300_399_H_20_29,TaTW_300_399_H_30_34,TaTW_300_399_H_35_39,TaTW_300_399_H_40_44,TaTW_300_399_H_45_49,TaTW_300_399_H_50ov,TaTW_300_399_H_NS,TaTW_300_399_H_Tot,TaTW_400_499_H_0,TaTW_400_499_H_1_19,TaTW_400_499_H_20_29,TaTW_400_499_H_30_34,TaTW_400_499_H_35_39,TaTW_400_499_H_40_44,TaTW_400_499_H_45_49,TaTW_400_499_H_50ov,TaTW_400_499_H_NS,TaTW_400_499_H_Tot,TaTW_500_649_H_0,TaTW_500_649_H_1_19,TaTW_500_649_H_20_29,TaTW_500_649_H_30_34,TaTW_500_649_H_35_39,TaTW_500_649_H_40_44,TaTW_500_649_H_45_49,TaTW_500_649_H_50ov,TaTW_500_649_H_NS,TaTW_500_649_H_Tot
LGA54340,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,6,0,6,5,0,0,0,0,0,0,15,0,0,3,0,3,0,0,0,0,15,3,0,7,6,10,10,0,0,0,35,3,3,0,6,6,4,0,4,0,33,4,0,0,5,9,13,5,4,0,41,4,0,4,3,10,11,4,11,0,41,3,0,0,6,8,11,3,17,0,53,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,6,4,0,0,7,0,0,0,0,0,0,0,0,0,0,23,32,30,29,47,55,16,40,3,274,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,9,0,6,4,5,4,0,0,0,0,21,0,0,3,6,7,11,0,4,0,23
LGA54410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,5,6,0,0,0,3,3,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,4,0,5,5,8,10,0,9,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11
LGA54480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5
LGA54550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,9,0,0,3,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,3,0,3,0,11,0,0,0,0,3,0,0,4,0,12,0,0,4,0,0,3,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,15,17,5,13,20,6,18,0,91,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,0,0,0,0,6,0,13
LGA54620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,8,0,11,0,0,0,0,5,0,5,10,0,20,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,9,3,0,8,4,11,33,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA54690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA54760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,0,5,6,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
LGA54830,0,7,3,0,4,4,0,0,0,18,0,24,7,0,0,0,0,5,0,39,3,19,14,0,3,0,0,0,0,45,3,27,25,11,6,5,0,0,0,78,9,24,31,18,21,12,0,3,0,128,7,20,43,20,45,30,9,9,0,173,8,11,25,29,65,78,24,21,0,262,18,11,23,25,85,121,37,47,4,362,13,10,18,13,89,97,29,42,0,316,28,10,14,24,118,237,64,117,5,614,10,4,5,6,37,56,19,38,0,170,4,0,3,9,27,76,27,52,0,204,0,0,0,0,0,0,0,0,6,10,103,203,214,156,503,727,217,330,19,2475,3,3,0,0,0,4,0,0,3,17,0,15,4,0,0,0,0,0,0,20,0,16,11,3,0,3,0,0,0,33,4,18,6,4,0,8,0,0,0,38,0,13,5,0,5,9,3,4,0,52,8,24,22,12,32,27,8,13,8,137
LGA54900,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,7,0,3,0,0,4,0,5,0,0,8,0,0,0,4,0,0,0,0,0,8,0,0,0,3,0,0,0,8,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,9,4,8,4,8,10,10,0,66,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
LGA54970,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,5,0,5,4,0,0,0,0,4,0,8,0,16,3,0,3,6,0,3,5,15,0,28,13,10,6,0,15,4,36,113,0,195,0,3,0,0,5,6,21,40,0,72,0,6,3,0,3,3,16,24,0,58,0,0,0,0,0,3,0,0,0,7,24,24,12,5,22,27,74,207,3,406,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
LGA55040,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,5,3,0,13,7,0,0,3,4,8,0,5,0,27,0,0,4,0,4,4,4,13,0,23,14,12,9,0,11,15,36,102,0,189,6,0,0,0,4,4,21,42,0,74,0,4,3,0,0,4,18,17,0,53,0,0,0,0,0,0,0,0,0,0,29,20,24,4,23,32,82,189,5,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4
LGA55110,3,46,11,0,6,0,0,0,0,67,6,59,16,3,5,5,0,5,0,103,8,72,37,8,13,9,3,0,0,152,14,62,75,29,23,17,0,7,0,219,25,69,89,60,53,32,4,21,6,356,28,56,119,88,113,76,14,23,4,517,18,18,64,71,154,98,30,35,4,500,39,27,65,92,165,140,31,77,0,630,23,11,33,57,117,141,39,67,0,490,39,13,34,56,153,243,80,163,5,790,0,5,11,7,20,29,9,22,0,102,9,4,21,18,22,77,20,54,0,226,3,0,0,0,0,0,0,0,3,21,232,509,590,498,856,867,239,468,33,4290,0,7,0,0,0,4,0,4,0,23,0,27,6,0,0,0,0,0,0,39,0,46,14,3,0,0,0,0,0,69,8,45,13,0,17,14,4,0,0,102,3,38,37,11,35,23,6,8,3,165,12,63,80,35,60,41,9,9,3,312
LGA55180,0,4,3,0,0,0,0,0,0,10,0,5,5,5,0,0,0,5,0,18,0,7,9,4,0,0,0,0,0,23,3,5,4,0,0,0,0,3,0,20,0,10,17,8,7,5,0,0,0,44,4,4,6,6,16,9,7,3,0,64,4,0,8,12,13,14,3,6,0,64,7,0,9,10,14,19,0,8,0,68,9,0,0,5,9,18,3,5,0,53,5,0,11,3,17,23,9,23,0,92,0,0,0,0,0,0,0,3,0,3,0,0,0,7,0,0,0,9,0,18,0,0,0,0,0,0,0,0,0,0,22,49,68,59,74,100,36,68,4,484,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,12,0,0,0,0,0,0,0,15,0,11,4,0,0,0,3,4,0,18,0,4,3,3,5,3,4,0,0,25,6,3,6,3,10,15,9,5,0,47
LGA55250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,3,0,10,0,0,0,3,0,0,0,4,0,6,0,0,0,0,0,4,5,5,0,12,0,0,0,0,0,3,6,19,0,23,15,11,0,4,3,4,10,40,0,87,4,0,0,0,0,4,4,17,0,31,0,0,0,0,0,0,6,19,0,31,0,0,0,0,0,0,0,0,0,0,20,15,11,5,21,17,25,105,3,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
LGA55320,14,156,25,7,4,3,0,4,0,221,13,163,46,14,6,6,5,0,0,252,18,220,104,20,24,23,6,9,0,428,41,216,146,49,27,39,10,19,7,535,52,192,258,101,93,63,17,24,3,807,79,158,375,222,233,199,28,59,13,1363,100,112,300,303,437,339,62,102,9,1770,136,94,219,311,616,523,120,180,8,2199,106,56,109,173,471,531,147,197,13,1799,148,88,164,169,702,958,311,550,13,3096,19,24,33,38,69,194,66,144,0,596,43,42,102,97,97,397,144,407,4,1337,0,15,8,4,7,8,0,3,18,64,790,1803,1946,1509,2797,3308,913,1713,95,14859,0,12,8,4,0,0,0,3,0,32,0,36,0,0,4,0,0,0,0,50,3,57,16,0,3,5,0,0,0,87,6,66,25,9,3,10,0,3,0,125,3,68,48,21,25,25,0,8,0,199,9,71,93,28,54,36,13,4,4,320
LGA55390,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,7,0,9,8,3,6,0,6,0,16,44,0,76,0,0,0,0,3,0,12,18,0,35,0,0,0,0,0,0,6,12,0,21,0,0,0,0,0,0,0,0,0,0,15,7,10,3,12,6,30,82,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
LGA55460,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,5,0,0,0,11,0,0,3,0,0,0,0,0,0,15,3,0,6,3,4,3,0,4,0,18,0,3,0,5,11,6,4,4,0,28,0,3,0,3,4,15,3,6,0,43,4,0,0,0,5,3,0,5,0,23,3,0,0,4,5,8,4,4,0,39,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,8,0,0,0,11,0,0,0,0,0,0,0,0,0,0,23,17,13,16,40,44,12,34,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,4,0,0,0,0,0,0,5,0,0,3,4,5,6,0,0,0,19
LGA55530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,0,0,10,0,4,3,3,0,0,0,0,0,13,0,0,0,3,5,3,0,0,0,12,0,0,8,0,0,6,3,0,0,23,0,0,0,6,0,4,6,0,0,13,0,0,0,0,9,3,0,0,0,24,0,0,0,0,7,9,9,8,0,28,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,3,7,14,16,14,29,32,18,11,3,147,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,0,10
LGA55670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,3,4,0,0,3,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,10,5,9,14,0,4,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4
LGA55740,4,18,0,0,3,0,0,0,0,30,0,14,3,0,0,0,0,0,0,22,0,14,4,0,0,0,0,0,0,22,0,8,9,5,3,5,0,0,0,33,8,16,17,11,0,5,0,3,0,63,0,12,23,14,24,18,4,0,0,96,0,12,11,17,15,19,4,9,0,86,0,5,15,16,37,27,10,17,0,120,10,3,4,10,26,27,10,13,0,97,8,5,12,8,15,42,21,53,0,164,0,0,3,0,7,8,4,4,0,24,0,8,3,4,3,14,0,15,0,49,0,4,0,0,0,0,0,0,0,6,38,127,112,84,136,160,56,120,5,837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,4,0,0,0,10,0,3,11,0,0,3,0,0,0,13
LGA55810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,12,0,5,0,0,0,0,0,8,3,20,0,29,0,0,0,0,0,0,3,6,0,15,0,0,0,0,3,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,11,0,0,0,6,12,8,45,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55950,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,4,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56090,0,18,3,4,4,4,0,4,0,33,0,30,11,4,0,0,0,0,0,54,0,32,14,8,6,7,4,0,0,67,7,29,26,13,3,12,0,0,0,90,6,28,38,14,4,13,7,8,0,115,10,15,43,22,26,36,3,8,0,163,3,10,32,17,40,43,12,14,0,177,9,4,16,23,57,57,19,29,0,220,5,6,5,14,54,62,22,45,0,222,12,6,17,21,68,81,34,68,0,309,0,0,4,0,7,13,5,18,0,57,4,9,6,13,10,23,12,24,0,88,0,0,3,0,0,6,0,0,3,13,69,237,234,163,288,358,113,226,7,1695,0,4,4,0,0,0,0,0,0,8,4,13,5,0,0,0,0,0,0,20,0,11,0,0,0,4,0,0,0,18,0,28,10,0,3,0,0,0,0,47,3,24,15,5,11,5,0,0,0,61,4,29,19,7,13,15,4,9,0,105
LGA56160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56230,0,9,0,0,0,0,0,0,0,14,0,5,9,0,0,0,0,0,0,12,6,6,6,3,5,4,0,0,0,24,0,7,5,3,0,0,0,0,0,22,0,8,7,0,6,0,0,0,0,31,3,3,14,8,12,9,3,0,0,50,0,6,10,3,15,16,11,9,0,63,0,5,10,7,22,26,5,12,0,85,0,0,4,10,20,36,6,5,0,82,18,0,7,5,46,79,23,38,0,216,0,0,0,0,10,36,7,6,0,58,0,0,0,0,8,19,9,12,0,55,0,0,0,0,0,0,0,0,0,4,33,69,77,51,136,214,55,95,0,734,0,0,0,0,0,0,0,5,0,7,0,12,5,0,0,0,0,5,0,16,0,11,8,0,0,0,0,0,0,18,0,17,0,0,3,0,0,0,0,27,0,9,8,3,3,4,6,5,0,38,4,19,14,6,11,10,7,12,0,74
