POW_LGA_CODE_2021,LG_650_799_Mng,LG_650_799_Pro,LG_650_799_TecTW,LG_650_799_CoPSW,LG_650_799_ClAW,LG_650_799_SWks,LG_650_799_MaOpDv,LG_650_799_Lab,LG_650_799_IDNS,LG_650_799_Tot,LG_800_999_Mng,LG_800_999_Pro,LG_800_999_TecTW,LG_800_999_CoPSW,LG_800_999_ClAW,LG_800_999_SWks,LG_800_999_MaOpDv,LG_800_999_Lab,LG_800_999_IDNS,LG_800_999_Tot,LG_1000_1249_Mng,LG_1000_1249_Pro,LG_1000_1249_TecTW,LG_1000_1249_CoPSW,LG_1000_1249_ClAW,LG_1000_1249_SWks,LG_1000_1249_MaOpDv,LG_1000_1249_Lab,LG_1000_1249_IDNS,LG_1000_1249_Tot,LG_1250_1499_Mng,LG_1250_1499_Pro,LG_1250_1499_TecTW,LG_1250_1499_CoPSW,LG_1250_1499_ClAW,LG_1250_1499_SWks,LG_1250_1499_MaOpDv,LG_1250_1499_Lab,LG_1250_1499_IDNS,LG_1250_1499_Tot,LG_1500_1749_Mng,LG_1500_1749_Pro,LG_1500_1749_TecTW,LG_1500_1749_CoPSW,LG_1500_1749_ClAW,LG_1500_1749_SWks,LG_1500_1749_MaOpDv,LG_1500_1749_Lab,LG_1500_1749_IDNS,LG_1500_1749_Tot,LG_1750_1999_Mng,LG_1750_1999_Pro,LG_1750_1999_TecTW,LG_1750_1999_CoPSW,LG_1750_1999_ClAW,LG_1750_1999_SWks,LG_1750_1999_MaOpDv,LG_1750_1999_Lab,LG_1750_1999_IDNS,LG_1750_1999_Tot,LG_2000_2999_Mng,LG_2000_2999_Pro,LG_2000_2999_TecTW,LG_2000_2999_CoPSW,LG_2000_2999_ClAW,LG_2000_2999_SWks,LG_2000_2999_MaOpDv,LG_2000_2999_Lab,LG_2000_2999_IDNS,LG_2000_2999_Tot,LG_3000_3499_Mng,LG_3000_3499_Pro,LG_3000_3499_TecTW,LG_3000_3499_CoPSW,LG_3000_3499_ClAW,LG_3000_3499_SWks,LG_3000_3499_MaOpDv,LG_3000_3499_Lab,LG_3000_3499_IDNS,LG_3000_3499_Tot,LG_3500mo_Mng,LG_3500mo_Pro,LG_3500mo_TecTW,LG_3500mo_CoPSW,LG_3500mo_ClAW,LG_3500mo_SWks,LG_3500mo_MaOpDv,LG_3500mo_Lab,LG_3500mo_IDNS,LG_3500mo_Tot,LG_PINS_Mng,LG_PINS_Pro,LG_PINS_TecTW,LG_PINS_CoPSW,LG_PINS_ClAW,LG_PINS_SWks,LG_PINS_MaOpDv,LG_PINS_Lab,LG_PINS_IDNS,LG_PINS_Tot,LG_Tot_Mng,LG_Tot_Pro,LG_Tot_TecTW,LG_Tot_CoPSW,LG_Tot_ClAW,LG_Tot_SWks,LG_Tot_MaOpDv,LG_Tot_Lab,LG_Tot_IDNS,LG_Tot_Tot,Pvte_NNI_Mng,Pvte_NNI_Pro,Pvte_NNI_TecTW,Pvte_NNI_CoPSW,Pvte_NNI_ClAW,Pvte_NNI_SWks,Pvte_NNI_MaOpDv,Pvte_NNI_Lab,Pvte_NNI_IDNS,Pvte_NNI_Tot,Pvte_1_149_Mng,Pvte_1_149_Pro,Pvte_1_149_TecTW,Pvte_1_149_CoPSW,Pvte_1_149_ClAW,Pvte_1_149_SWks,Pvte_1_149_MaOpDv,Pvte_1_149_Lab,Pvte_1_149_IDNS,Pvte_1_149_Tot,Pvte_150_299_Mng,Pvte_150_299_Pro,Pvte_150_299_TecTW,Pvte_150_299_CoPSW,Pvte_150_299_ClAW,Pvte_150_299_SWks,Pvte_150_299_MaOpDv,Pvte_150_299_Lab,Pvte_150_299_IDNS,Pvte_150_299_Tot,Pvte_300_399_Mng,Pvte_300_399_Pro,Pvte_300_399_TecTW,Pvte_300_399_CoPSW,Pvte_300_399_ClAW,Pvte_300_399_SWks,Pvte_300_399_MaOpDv,Pvte_300_399_Lab,Pvte_300_399_IDNS,Pvte_300_399_Tot,Pvte_400_499_Mng,Pvte_400_499_Pro,Pvte_400_499_TecTW,Pvte_400_499_CoPSW,Pvte_400_499_ClAW,Pvte_400_499_SWks,Pvte_400_499_MaOpDv,Pvte_400_499_Lab,Pvte_400_499_IDNS,Pvte_400_499_Tot,Pvte_500_649_Mng,Pvte_500_649_Pro,Pvte_500_649_TecTW,Pvte_500_649_CoPSW,Pvte_500_649_ClAW,Pvte_500_649_SWks,Pvte_500_649_MaOpDv,Pvte_500_649_Lab,Pvte_500_649_IDNS,Pvte_500_649_Tot,Pvte_650_799_Mng,Pvte_650_799_Pro,Pvte_650_799_TecTW,Pvte_650_799_CoPSW,Pvte_650_799_ClAW,Pvte_650_799_SWks,Pvte_650_799_MaOpDv,Pvte_650_799_Lab,Pvte_650_799_IDNS,Pvte_650_799_Tot,Pvte_800_999_Mng,Pvte_800_999_Pro,Pvte_800_999_TecTW,Pvte_800_999_CoPSW,Pvte_800_999_ClAW,Pvte_800_999_SWks,Pvte_800_999_MaOpDv,Pvte_800_999_Lab,Pvte_800_999_IDNS,Pvte_800_999_Tot,Pvte_1000_1249_Mng,Pvte_1000_1249_Pro,Pvte_1000_1249_TecTW,Pvte_1000_1249_CoPSW,Pvte_1000_1249_ClAW,Pvte_1000_1249_SWks,Pvte_1000_1249_MaOpDv,Pvte_1000_1249_Lab,Pvte_1000_1249_IDNS,Pvte_1000_1249_Tot
LGA57140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,4,0,0,17,8,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,4,0,9,3,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,5,4,0,0,0,4,6,0,5,0,18,11,0,0,3,4,0,0,9,0,36,12,0,3,7,0,3,0,5,0,33,12,0,4,6,0,0,0,7,0,33,14,5,3,4,3,0,8,0,0,35
LGA57210,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,3,0,6,0,0,3,0,5,0,0,0,0,11,0,5,0,0,4,0,4,0,0,11,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,6,3,13,0,10,3,0,61,20,0,3,0,3,0,0,9,0,39,13,0,3,7,0,12,0,21,0,49,19,0,6,5,7,4,0,12,0,53,27,0,10,4,9,3,5,13,0,82,26,4,12,3,12,9,4,27,0,100,43,0,20,6,9,15,8,26,0,141,32,4,20,13,20,19,8,61,3,180,63,7,27,14,24,10,17,114,0,275,52,15,38,17,24,11,22,128,4,317
LGA57280,0,0,4,7,0,0,0,0,0,11,6,0,4,5,5,0,0,0,0,13,4,0,0,0,5,0,4,0,0,17,4,0,6,3,3,0,5,4,0,31,9,4,3,0,19,0,6,0,0,36,5,9,8,5,11,0,0,0,0,37,9,26,7,8,12,0,0,0,0,57,5,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,42,42,34,42,53,0,10,8,0,241,3,3,4,0,0,4,4,10,0,35,0,6,4,14,5,45,7,21,3,110,3,15,7,25,5,25,3,27,4,123,3,7,11,18,12,16,4,29,4,103,10,5,15,22,18,21,11,31,6,130,9,9,19,30,32,52,10,49,0,210,14,20,43,42,40,43,22,61,5,295,24,17,56,52,68,47,26,70,4,366,46,41,96,75,118,62,85,98,12,629
LGA57350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,7,0,4,4,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,8,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,16,0,0,0,0,4,0,0,5,0,7,0,0,0,0,0,0,0,3,0,12,5,0,6,0,0,3,0,5,0,21,6,0,0,0,5,0,0,0,0,18,11,3,6,0,3,0,0,9,0,31
LGA57420,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,5,0,0,0,0,8,0,4,0,0,14,0,0,0,3,3,0,0,0,0,9,0,0,0,3,3,0,5,0,0,6,4,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,5,8,13,0,8,9,0,54,10,0,0,0,0,0,0,0,0,11,0,0,0,0,5,0,0,6,0,11,0,4,3,0,0,4,0,3,0,16,0,0,3,5,8,3,4,4,0,32,12,6,4,5,9,0,3,4,0,39,11,0,10,5,10,3,3,15,0,50,4,0,6,4,9,9,9,9,0,56,15,4,7,4,0,4,7,17,0,73,28,7,9,7,10,3,21,17,5,105
LGA57490,0,4,0,7,21,0,0,5,0,37,4,0,10,5,15,0,5,15,0,48,9,10,24,9,25,0,11,16,0,97,3,13,15,11,43,0,15,11,0,116,10,33,8,15,27,0,11,10,0,112,8,25,9,8,17,0,3,4,4,79,11,14,3,6,6,0,3,0,0,35,9,0,0,0,0,0,0,0,0,15,13,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,3,0,3,66,107,73,89,165,12,52,65,7,641,30,20,17,37,32,44,9,40,16,246,25,85,32,262,48,681,33,413,14,1606,38,77,94,287,71,545,72,354,10,1548,44,94,143,291,114,385,54,263,8,1390,61,80,203,327,163,411,52,295,6,1603,119,175,323,581,262,544,90,371,24,2498,157,211,410,684,349,527,105,358,15,2830,285,280,528,686,408,422,182,366,34,3183,406,453,565,550,432,292,239,317,36,3286
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4
LGA57700,0,0,0,0,0,0,0,0,0,8,3,0,0,0,3,0,0,5,0,12,0,0,5,5,8,0,0,3,0,26,5,11,3,3,11,0,3,8,0,43,5,7,6,0,6,0,0,4,0,32,0,5,0,0,0,0,0,0,0,8,4,9,0,0,4,0,0,0,0,22,3,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21,43,22,9,36,0,5,17,4,167,19,4,9,6,9,5,4,12,4,74,15,13,17,56,19,99,17,89,5,327,19,16,19,57,28,67,12,59,3,284,22,17,35,62,30,39,14,64,3,294,21,15,52,60,46,43,7,66,4,308,41,36,92,108,68,46,13,80,8,489,51,40,81,125,81,53,28,133,5,591,76,40,114,104,58,56,69,140,3,655,114,64,146,83,71,30,82,110,11,708
LGA57770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,7,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,6,0,0,0,0,22,0,0,0,0,0,0,0,4,0,7,0,0,0,8,0,0,0,3,0,10,3,0,0,0,0,4,0,3,0,13,0,0,0,4,0,0,0,8,0,12,3,5,5,0,0,0,0,11,0,19,0,0,0,4,3,4,0,16,0,29,3,0,0,9,7,5,3,16,0,46,7,7,13,15,7,8,4,18,0,62,8,8,9,11,4,3,0,15,0,65
LGA57840,0,4,0,0,4,0,0,0,0,11,0,4,0,0,5,0,0,4,0,23,0,5,10,3,7,0,3,8,0,33,0,10,18,8,15,0,3,5,0,48,8,19,7,0,4,0,0,0,0,41,7,20,6,0,9,0,0,0,0,32,12,21,0,0,3,0,0,0,0,43,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,28,75,44,10,53,4,4,18,7,243,14,21,3,11,16,5,3,8,0,84,6,52,9,136,20,154,5,82,3,465,20,49,13,190,59,95,11,101,3,532,24,59,37,153,49,84,4,67,6,486,27,73,57,181,68,60,7,77,12,557,45,110,85,271,125,79,14,120,9,857,52,150,133,354,175,81,21,114,15,1091,93,248,163,388,221,91,22,111,19,1347,131,371,221,286,236,94,22,76,11,1437
LGA57910,0,13,13,22,20,0,0,9,0,77,9,12,14,15,24,3,6,11,0,86,5,17,27,30,54,0,30,53,3,227,12,35,46,19,53,0,33,28,5,224,27,52,30,15,52,0,15,14,4,210,8,55,23,7,17,0,9,3,4,129,36,54,14,6,14,0,3,4,0,131,0,0,0,3,0,0,0,0,0,6,13,3,0,0,0,0,0,0,0,25,0,5,0,0,0,0,0,0,0,4,121,253,176,156,255,18,96,131,23,1240,61,69,47,59,50,69,18,60,10,437,32,162,77,529,117,966,63,576,22,2535,83,260,157,556,230,925,83,495,26,2818,105,280,236,572,310,719,99,413,16,2750,115,294,369,721,413,738,174,550,25,3396,190,472,677,1160,663,954,215,746,44,5129,353,617,889,1255,908,960,369,808,48,6204,688,945,1365,1430,1382,911,601,1034,90,8443,1058,1516,1912,1222,1768,797,615,816,87,9797
LGA57980,0,0,0,0,3,0,0,0,0,13,4,3,0,0,4,0,0,0,0,16,0,0,5,0,0,0,0,5,0,15,5,6,7,3,14,0,0,0,0,35,5,16,5,0,16,0,0,0,0,41,8,6,4,4,5,0,0,0,0,22,10,5,3,0,3,0,0,0,0,23,5,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,37,38,32,25,50,4,5,6,6,197,17,18,0,10,10,13,0,7,6,77,10,39,7,108,25,136,0,100,4,422,11,60,21,124,71,122,9,79,4,499,10,79,26,145,77,87,10,75,0,507,28,85,47,134,104,81,11,67,6,569,57,150,72,225,163,118,6,75,5,874,65,190,89,266,212,116,9,72,6,1028,103,358,158,264,310,100,21,74,13,1398,174,643,243,209,476,102,30,103,27,1997
LGA58050,0,6,8,8,11,0,0,0,0,38,0,11,6,12,24,0,0,11,3,59,3,19,38,5,36,0,15,31,0,151,9,27,22,6,40,0,15,4,0,122,16,40,18,10,25,0,7,3,5,123,13,49,18,5,13,0,9,0,4,109,31,45,5,7,7,0,4,0,0,106,5,7,0,0,0,0,0,0,3,10,8,5,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,4,86,194,115,100,166,9,52,58,16,790,72,25,54,37,48,59,19,70,11,386,47,97,51,362,88,748,64,541,16,2013,70,122,126,419,135,670,129,482,18,2163,96,126,229,362,221,525,141,397,23,2122,111,140,335,432,255,513,146,501,17,2457,200,240,570,695,503,719,250,693,32,3899,311,325,786,862,638,687,423,720,36,4793,521,474,1190,870,954,672,977,947,59,6660,828,787,1705,818,1278,553,1259,788,93,8107
LGA58190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,6,3,0,6,3,0,0,0,0,0,0,0,0,10,6,0,5,0,0,4,0,3,0,17,13,0,0,0,0,0,0,3,0,15
LGA58260,0,0,0,0,0,0,0,5,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,6,0,7,5,5,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,4,4,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,10,4,0,0,3,0,4,3,0,0,18,9,0,0,3,0,0,0,5,0,23
LGA58330,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,5,0,0,0,3,0,0,14,0,0,0,0,6,0,3,0,0,9,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,12,3,10,0,7,5,0,51,8,0,0,0,0,3,0,4,0,15,0,0,0,0,5,14,0,0,0,32,4,5,3,4,6,4,0,10,0,32,3,3,4,0,7,0,0,3,0,39,10,3,4,6,14,5,3,16,0,55,16,12,17,14,8,7,6,14,0,83,21,0,9,11,11,3,7,8,5,69,9,6,9,7,9,11,4,5,0,61,17,3,22,11,8,7,13,6,0,96
LGA58400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,13,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,3,0,0,3,0,0,5,0,0,13,3,0,0,0,0,0,0,5,0,9,6,0,0,0,0,0,0,0,0,8
LGA58470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,8,6,0,0,0,0,0,0,0,0,5
LGA58510,0,0,0,7,11,0,0,0,0,22,0,8,0,6,5,0,3,3,0,25,3,4,17,0,16,0,4,5,0,53,11,10,13,0,18,0,3,5,0,56,0,18,7,3,16,0,3,0,0,48,9,12,8,3,0,0,0,0,0,34,12,11,0,0,0,0,0,0,0,23,7,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,45,68,38,41,72,0,14,17,4,298,18,12,16,25,11,11,3,10,0,106,17,56,23,246,60,225,14,177,5,830,36,77,45,341,78,161,23,160,9,922,38,58,77,359,76,125,31,184,13,955,55,67,94,398,85,124,51,222,9,1102,90,148,218,607,199,153,90,307,27,1844,119,184,281,642,228,172,96,311,18,2051,203,292,455,742,371,170,154,350,22,2753,334,503,595,830,532,202,157,314,23,3492
LGA58540,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,0,18,5,0,0,0,0,0,0,3,0,10,0,0,0,4,0,0,0,4,0,6,0,0,0,0,0,0,4,5,0,5,3,0,0,0,0,0,0,0,0,14,12,0,0,0,0,4,0,3,0,22,5,0,0,0,3,6,0,4,0,18,7,0,0,0,0,0,3,8,0,21,9,0,0,0,0,0,5,11,0,28,17,0,3,0,0,0,7,11,0,41
LGA58570,0,0,0,0,5,0,0,0,0,7,0,3,3,0,11,0,0,6,0,13,0,8,0,0,15,0,0,7,0,30,4,21,3,3,25,0,6,3,0,53,0,23,3,4,16,0,0,0,0,48,0,10,0,3,0,0,0,0,0,16,7,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,26,61,13,16,75,0,5,8,7,200,19,20,11,19,13,7,0,13,0,107,14,40,12,173,34,159,6,128,0,567,18,63,46,230,74,138,13,145,3,732,31,90,56,225,97,123,9,112,12,766,44,97,91,278,113,134,20,143,0,921,84,180,167,401,193,210,29,185,11,1458,111,233,240,399,304,208,45,135,11,1681,221,362,347,423,384,172,64,153,20,2148,324,580,427,394,469,174,60,131,32,2591
LGA58610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,5,0,3,0,3,4,0,25,0,0,0,3,0,0,0,3,0,11,5,0,0,0,7,3,0,9,0,18,0,0,0,5,0,3,0,4,0,8,3,0,0,0,4,5,0,9,0,24,0,0,3,0,0,5,0,3,0,21,7,0,0,9,3,7,3,6,0,39,8,3,3,8,4,6,0,11,0,48,11,3,0,7,15,10,6,7,5,62,24,3,17,0,5,5,6,19,0,85
LGA58680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,0,7,6,0,0,0,0,0,0,0,0,14,3,0,4,0,0,0,0,0,0,11,8,0,5,0,0,0,0,3,0,19,5,0,0,0,0,0,3,5,0,20
LGA58760,3,4,5,9,14,3,0,0,0,31,5,13,11,9,9,0,0,9,0,61,4,10,21,7,44,3,25,30,0,144,6,28,18,4,60,0,20,12,4,156,10,60,24,4,33,0,11,6,5,165,11,44,13,5,17,0,0,0,5,96,21,22,7,5,11,0,0,4,0,74,10,0,0,0,0,0,0,0,0,12,10,3,0,0,0,0,0,0,0,13,4,0,0,0,3,0,0,0,0,11,88,196,110,62,208,16,60,61,12,826,70,36,48,43,58,36,19,46,17,367,54,106,96,388,78,766,92,591,14,2183,74,129,136,360,175,620,95,480,17,2084,100,129,231,398,222,463,122,423,19,2107,103,106,389,451,273,410,126,433,18,2309,227,215,618,795,478,597,215,659,30,3833,316,303,794,902,568,546,365,696,41,4527,476,358,1224,993,823,496,666,912,59,6012,690,560,1658,647,970,388,763,706,64,6439
LGA58820,0,0,3,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,9,0,0,4,0,9,0,0,0,0,15,6,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,7,0,16,0,5,7,0,48,0,0,0,0,0,0,0,0,0,4,3,0,4,9,0,12,0,9,0,33,0,0,9,4,0,3,0,9,0,33,4,5,0,3,10,12,0,5,0,36,12,0,10,12,10,6,7,17,0,76,10,3,20,17,11,10,3,19,0,99,10,4,35,24,15,6,12,16,0,118,13,3,35,15,19,7,20,19,0,133,24,8,49,11,27,8,30,18,5,176
LGA58890,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,5,6,0,21,7,0,0,0,0,0,0,4,0,13,4,0,0,0,0,0,0,0,0,13,14,0,0,0,0,0,0,0,0,17,5,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,10,14,0,0,4,0,0,3,3,0,27,8,0,4,0,4,0,0,3,0,20,12,0,0,0,0,0,5,5,0,29,29,0,4,0,0,0,3,10,0,55
LGA59030,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,6,0,14,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,7,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,7,5,0,0,0,0,0,4,0,0,10
