POW_LGA_CODE_2021,M_USA_OM_UIE,M_USA_CFW,M_USA_ES_NS,M_USA_Tot,M_Vietnam_E,M_Vietnam_OM_IE,M_Vietnam_OM_UIE,M_Vietnam_CFW,M_Vietnam_ES_NS,M_Vietnam_Tot,M_Elsewhere_E,M_Elsewhere_OM_IE,M_Elsewhere_OM_UIE,M_Elsewhere_CFW,M_Elsewhere_ES_NS,M_Elsewhere_Tot,M_COB_NS_E,M_COB_NS_OM_IE,M_COB_NS_OM_UIE,M_COB_NS_CFW,M_COB_NS_ES_NS,M_COB_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_Australia_E,F_Australia_OM_IE,F_Australia_OM_UIE,F_Australia_CFW,F_Australia_ES_NS,F_Australia_Tot,F_Afghanistan_E,F_Afghanistan_OM_IE,F_Afghanistan_OM_UIE,F_Afghanistan_CFW,F_Afghanistan_ES_NS,F_Afghanistan_Tot,F_Bangladesh_E,F_Bangladesh_OM_IE,F_Bangladesh_OM_UIE,F_Bangladesh_CFW,F_Bangladesh_ES_NS,F_Bangladesh_Tot,F_Canada_E,F_Canada_OM_IE,F_Canada_OM_UIE,F_Canada_CFW,F_Canada_ES_NS,F_Canada_Tot,F_China_E,F_China_OM_IE,F_China_OM_UIE,F_China_CFW,F_China_ES_NS,F_China_Tot,F_Croatia_E,F_Croatia_OM_IE,F_Croatia_OM_UIE,F_Croatia_CFW,F_Croatia_ES_NS,F_Croatia_Tot,F_Egypt_E,F_Egypt_OM_IE,F_Egypt_OM_UIE,F_Egypt_CFW,F_Egypt_ES_NS,F_Egypt_Tot,F_Fiji_E,F_Fiji_OM_IE,F_Fiji_OM_UIE,F_Fiji_CFW,F_Fiji_ES_NS,F_Fiji_Tot,F_Germany_E,F_Germany_OM_IE,F_Germany_OM_UIE,F_Germany_CFW,F_Germany_ES_NS,F_Germany_Tot,F_Greece_E,F_Greece_OM_IE,F_Greece_OM_UIE,F_Greece_CFW,F_Greece_ES_NS,F_Greece_Tot,F_HongKong_E,F_HongKong_OM_IE,F_HongKong_OM_UIE,F_HongKong_CFW,F_HongKong_ES_NS,F_HongKong_Tot,F_India_E,F_India_OM_IE,F_India_OM_UIE,F_India_CFW,F_India_ES_NS,F_India_Tot,F_Indonesia_E,F_Indonesia_OM_IE,F_Indonesia_OM_UIE,F_Indonesia_CFW,F_Indonesia_ES_NS,F_Indonesia_Tot,F_Iran_E,F_Iran_OM_IE,F_Iran_OM_UIE,F_Iran_CFW,F_Iran_ES_NS,F_Iran_Tot,F_Iraq_E,F_Iraq_OM_IE,F_Iraq_OM_UIE,F_Iraq_CFW,F_Iraq_ES_NS,F_Iraq_Tot,F_Ireland_E,F_Ireland_OM_IE,F_Ireland_OM_UIE,F_Ireland_CFW,F_Ireland_ES_NS,F_Ireland_Tot,F_Italy_E,F_Italy_OM_IE,F_Italy_OM_UIE,F_Italy_CFW,F_Italy_ES_NS,F_Italy_Tot,F_Japan_E,F_Japan_OM_IE,F_Japan_OM_UIE,F_Japan_CFW,F_Japan_ES_NS,F_Japan_Tot,F_KoreaSouth_E,F_KoreaSouth_OM_IE,F_KoreaSouth_OM_UIE,F_KoreaSouth_CFW,F_KoreaSouth_ES_NS,F_KoreaSouth_Tot,F_Lebanon_E,F_Lebanon_OM_IE,F_Lebanon_OM_UIE,F_Lebanon_CFW,F_Lebanon_ES_NS,F_Lebanon_Tot,F_Malaysia_E,F_Malaysia_OM_IE,F_Malaysia_OM_UIE,F_Malaysia_CFW,F_Malaysia_ES_NS,F_Malaysia_Tot,F_Nepal_E,F_Nepal_OM_IE,F_Nepal_OM_UIE,F_Nepal_CFW,F_Nepal_ES_NS,F_Nepal_Tot,F_Netherlands_E,F_Netherlands_OM_IE,F_Netherlands_OM_UIE,F_Netherlands_CFW,F_Netherlands_ES_NS,F_Netherlands_Tot,F_NZ_E,F_NZ_OM_IE,F_NZ_OM_UIE,F_NZ_CFW,F_NZ_ES_NS,F_NZ_Tot,F_Pakistan_E,F_Pakistan_OM_IE,F_Pakistan_OM_UIE,F_Pakistan_CFW,F_Pakistan_ES_NS,F_Pakistan_Tot,F_Philippines_E,F_Philippines_OM_IE,F_Philippines_OM_UIE,F_Philippines_CFW,F_Philippines_ES_NS,F_Philippines_Tot,F_Poland_E,F_Poland_OM_IE,F_Poland_OM_UIE,F_Poland_CFW,F_Poland_ES_NS,F_Poland_Tot,F_Singapore_E,F_Singapore_OM_IE,F_Singapore_OM_UIE,F_Singapore_CFW,F_Singapore_ES_NS,F_Singapore_Tot,F_SthAfrica_E,F_SthAfrica_OM_IE,F_SthAfrica_OM_UIE,F_SthAfrica_CFW
LGA53430,11,0,0,78,46,6,6,5,0,66,690,84,56,13,3,850,40,4,0,0,6,47,11074,1351,1031,146,69,13677,7366,384,574,67,23,8418,3,0,0,0,0,8,11,0,0,0,0,11,65,0,10,3,0,75,144,15,11,6,0,172,38,0,3,0,0,42,13,0,0,0,0,13,8,0,0,0,0,7,107,10,16,0,0,131,6,0,0,3,0,4,49,4,3,5,0,60,329,7,9,0,0,336,87,5,3,0,0,100,19,0,3,0,0,24,8,0,0,0,0,8,99,4,6,0,0,104,112,10,13,6,0,140,56,4,9,3,0,71,32,3,4,0,0,43,4,0,0,0,0,4,188,5,9,0,0,205,48,0,0,0,0,50,29,8,0,0,0,38,357,17,19,3,0,404,14,0,0,0,0,15,282,3,4,4,0,291,21,0,5,0,0,25,108,4,6,0,0,112,210,10,3,0
LGA53570,0,0,0,8,17,6,8,0,0,32,109,3,0,0,0,117,12,7,12,0,0,35,801,118,153,72,27,1177,381,47,52,56,5,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,10,6,0,0,0,0,6,10,0,0,0,0,10,0,0,0,0,0,0,8,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,10,23,4,3,3,0,30,0,0,0,0,0,0,35,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
LGA53640,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,6,0,0,0,0,5,215,57,58,17,17,372,127,19,27,25,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA53710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,6,69,36,40,24,10,170,98,6,18,7,5,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA53780,3,0,0,43,46,8,14,7,0,76,725,92,105,13,8,940,43,6,7,0,3,58,11222,1391,1394,175,91,14282,6449,225,407,97,29,7206,51,0,3,9,0,71,37,7,8,0,0,46,32,0,0,0,0,34,210,24,33,12,0,283,6,0,0,0,0,13,17,0,3,0,0,21,7,0,0,0,0,7,26,7,4,0,0,35,0,0,0,0,0,0,37,5,3,0,0,45,643,40,67,10,8,768,138,13,27,0,0,180,30,4,5,4,0,44,23,0,3,0,0,29,63,6,0,3,0,69,29,0,0,0,0,29,18,0,6,0,0,24,34,5,17,6,0,65,11,0,0,0,0,9,319,19,43,0,0,383,41,0,0,0,0,41,30,6,0,0,0,38,399,13,22,0,0,435,53,5,12,0,4,73,407,8,15,6,0,437,13,0,4,0,0,17,139,14,15,0,0,172,265,6,21,6
LGA53800,0,0,0,30,12,8,4,6,0,32,160,14,19,0,0,188,33,0,4,4,0,45,6645,632,608,158,44,8088,6286,239,365,137,29,7056,0,0,0,0,0,0,3,0,0,0,0,3,24,0,0,5,0,31,15,0,3,0,0,21,6,0,0,0,0,0,5,0,0,0,0,5,13,4,0,0,0,8,35,4,10,4,0,54,6,0,0,0,0,0,3,0,0,0,0,0,71,5,0,0,0,79,23,0,5,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,28,3,0,0,0,0,9,4,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,25,0,0,0,0,27,3,0,0,0,0,3,15,0,0,0,0,10,190,8,8,0,0,212,4,0,0,0,0,4,194,4,4,3,0,200,6,0,0,0,0,6,13,0,0,0,0,13,152,6,17,0
LGA53920,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,27,13,0,0,0,0,13,570,19,3,4,8,609,365,5,7,3,8,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,31,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA53990,0,0,0,5,3,0,0,0,0,6,160,4,3,0,0,174,14,5,0,3,0,26,3700,236,309,91,38,4372,2276,107,211,70,9,2680,0,0,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,12,28,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,12,0,0,0,0,17,0,0,0,0,0,0,3,0,0,0,0,3,30,0,3,0,0,33,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,15,8,0,0,0,0,16,0,0,0,0,0,6,7,0,0,0,0,7,0,0,0,0,0,0,21,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,4,124,3,8,0,0,139,4,0,0,0,0,4,125,0,3,0,0,138,3,0,0,0,0,8,4,0,0,0,0,4,66,0,11,3
LGA54060,0,0,0,0,4,0,0,0,0,4,3,4,0,0,0,4,5,0,3,0,0,9,319,62,74,33,15,495,362,37,41,20,4,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,0,0,0,20,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54130,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,5,0,7,164,46,69,42,8,320,128,20,22,33,3,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54170,8,3,0,98,104,22,26,10,0,159,801,129,145,18,7,1102,39,4,7,0,5,55,13364,2204,2306,249,91,18225,15029,580,1083,190,57,16945,19,0,0,0,0,28,19,0,0,0,0,18,104,3,19,0,0,123,193,37,18,5,3,267,18,0,5,0,0,27,36,3,9,0,0,45,13,0,0,0,0,15,127,4,28,6,0,165,11,3,0,0,0,19,62,4,11,0,0,75,585,25,14,7,0,631,111,5,8,0,0,131,77,5,11,0,0,95,21,0,0,0,0,20,489,18,30,9,0,546,77,7,10,4,0,103,68,3,15,3,0,82,47,0,6,3,0,52,10,0,0,0,0,9,204,13,20,0,0,239,36,0,0,0,0,39,56,0,6,0,0,61,838,28,63,18,5,948,30,0,4,0,0,35,346,5,11,9,0,364,90,8,16,0,0,119,145,3,18,0,0,160,1061,61,139,12
LGA54200,5,0,0,42,47,4,13,3,0,65,404,45,46,4,4,502,24,3,0,0,0,32,7108,850,813,123,49,8944,4049,242,415,103,13,4821,14,0,0,0,0,16,3,0,0,0,0,8,11,0,0,0,0,14,53,12,11,3,0,76,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,23,0,9,3,0,30,0,0,0,0,0,0,7,5,3,0,0,14,194,13,15,4,0,225,34,0,5,0,0,45,11,0,0,0,0,12,0,0,0,0,0,0,55,6,3,4,0,63,22,3,7,0,0,36,15,0,0,0,0,16,9,0,0,0,0,11,0,0,0,0,0,0,66,7,10,0,0,77,18,0,0,0,0,18,9,7,9,0,0,23,231,18,21,5,3,279,6,0,0,0,0,4,148,3,4,4,0,158,14,4,0,0,0,18,41,0,0,0,0,46,111,12,8,5
LGA54280,0,0,0,13,11,0,0,0,0,14,451,26,9,0,0,486,52,0,5,0,4,57,8175,529,247,47,49,9044,4132,202,176,63,22,4590,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,22,30,3,9,0,0,41,4,0,0,0,0,3,0,0,0,0,0,3,34,0,0,0,0,35,17,5,0,0,0,22,0,0,0,0,0,0,9,0,0,0,0,9,92,0,0,0,0,93,29,0,0,0,0,34,7,0,0,0,0,13,4,0,0,0,0,4,40,6,0,0,0,39,3,0,0,0,0,10,4,0,0,0,0,4,12,0,0,0,0,14,0,0,0,0,0,0,23,0,0,0,0,24,5,0,0,0,0,5,5,0,0,0,0,5,616,15,12,0,7,645,5,0,0,0,0,11,281,0,3,0,0,293,4,0,0,0,0,5,13,0,0,0,0,6,175,0,8,0
LGA54310,0,0,0,11,19,3,0,0,0,22,355,13,5,0,0,372,39,0,0,0,0,50,8514,292,141,32,32,9006,3244,86,94,19,11,3458,0,0,0,0,0,0,9,0,0,0,0,9,20,0,3,0,0,17,42,0,3,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,19,0,0,0,0,17,0,0,0,0,0,3,8,0,0,0,0,8,66,3,5,0,0,75,29,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,34,4,0,0,0,0,7,15,0,0,0,0,14,9,0,0,0,0,9,0,0,0,0,0,0,19,0,0,0,0,21,11,0,0,0,0,11,11,0,0,0,0,11,303,3,12,3,3,325,0,0,0,0,0,3,175,3,0,0,4,182,6,0,0,0,0,6,6,0,0,0,0,6,90,6,3,0
LGA54340,0,0,0,4,0,0,0,0,0,3,77,0,0,0,8,86,19,4,0,0,0,24,715,69,102,19,16,911,593,27,53,19,4,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,30,0,3,0,0,32,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,5,0,0,0,0,5,13,0,0,0
LGA54410,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,4,0,0,3,134,34,39,11,5,222,121,7,15,3,3,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54480,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,4,76,30,32,21,8,168,38,15,12,11,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54550,0,0,0,0,0,0,0,4,0,4,3,0,4,0,0,3,3,5,5,0,0,14,253,73,109,59,19,512,221,28,52,38,3,343,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,11,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
LGA54620,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,18,3,0,3,0,0,9,360,53,57,20,7,499,115,16,28,16,4,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,3,58,18,24,11,5,114,41,7,13,8,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54760,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,98,49,50,28,8,230,71,13,30,23,4,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54830,0,0,0,34,26,0,9,0,0,35,494,18,22,3,6,536,31,0,0,0,0,31,10368,398,473,47,49,11339,3326,74,189,47,12,3648,0,0,0,0,0,0,6,0,0,0,0,4,14,0,0,0,0,17,141,3,6,3,0,156,8,0,3,0,0,7,0,0,0,0,0,5,6,0,0,0,0,6,15,0,0,0,0,16,0,0,0,0,0,0,10,0,0,0,0,13,141,10,16,5,0,171,29,0,3,3,0,35,3,0,0,0,0,3,3,0,0,0,0,3,38,0,0,0,0,36,9,6,0,0,0,9,4,0,0,0,0,4,7,0,4,0,0,15,4,0,0,0,0,3,67,3,4,0,0,72,8,0,3,0,0,13,5,0,0,0,0,5,301,8,15,6,3,333,0,0,0,0,0,0,221,7,10,5,5,245,15,0,0,0,0,17,26,0,0,0,0,25,137,0,7,4
LGA54900,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,3,10,225,70,101,42,9,459,162,24,42,29,9,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
LGA54970,0,0,0,8,0,0,0,0,0,0,142,0,0,0,0,139,13,0,0,0,0,15,2585,21,15,5,11,2628,384,0,4,0,0,394,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,9,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,68,0,0,0,0,0,0,8,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
LGA55040,0,0,0,3,0,0,0,0,0,3,121,0,0,0,0,127,17,0,0,0,0,18,2397,24,31,4,7,2462,397,9,10,3,5,416,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,83,3,3,0,0,88,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0
LGA55110,5,0,0,42,12,6,8,0,0,26,220,31,36,0,6,292,40,11,4,3,4,60,6773,857,1071,138,82,8919,9022,330,601,133,48,10127,0,0,0,0,0,0,7,0,0,0,0,7,43,3,6,0,0,50,50,16,12,0,0,81,0,0,0,0,0,8,4,0,0,0,0,3,10,0,0,0,0,10,38,0,11,0,0,51,0,0,0,0,0,0,16,0,0,0,0,19,162,14,11,0,0,184,94,5,4,0,0,95,10,0,4,0,0,17,0,0,0,0,0,0,78,3,4,0,0,94,15,0,3,0,0,22,15,0,4,0,0,21,20,0,0,0,0,22,0,0,0,0,0,3,73,4,10,0,0,84,20,0,0,0,0,20,24,3,8,0,0,41,615,20,41,4,8,687,4,0,0,0,0,4,404,9,14,0,9,436,4,0,0,0,0,8,42,0,5,0,0,47,348,24,32,7
LGA55180,0,0,0,7,0,0,0,0,0,0,75,8,6,7,0,91,16,8,6,4,4,30,1476,226,290,102,32,2128,1341,81,156,69,15,1673,4,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,8,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,12,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,6,0,0,0,0,12,3,0,0,0,0,5,4,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,8,0,0,0,0,4,37,0,0,0,0,45,0,0,0,0,0,0,26,0,0,0,0,26,4,0,0,0,0,4,0,0,0,0,0,4,7,0,0,0
LGA55250,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,83,10,0,0,0,0,15,1126,32,26,11,4,1200,212,4,5,11,5,239,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,18,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
