POW_LGA_CODE_2021,HNFA_15_19_EWFT,HNFA_15_19_EWPT,HNFA_15_19_EAFW,HNFA_15_19_EHW_NS,HNFA_15_19_Tot,HNFA_20_24_EWFT,HNFA_20_24_EWPT,HNFA_20_24_EAFW,HNFA_20_24_EHW_NS,HNFA_20_24_Tot,HNFA_25_29_EWFT,HNFA_25_29_EWPT,HNFA_25_29_EAFW,HNFA_25_29_EHW_NS,HNFA_25_29_Tot,HNFA_30_34_EWFT,HNFA_30_34_EWPT,HNFA_30_34_EAFW,HNFA_30_34_EHW_NS,HNFA_30_34_Tot,HNFA_35_39_EWFT,HNFA_35_39_EWPT,HNFA_35_39_EAFW,HNFA_35_39_EHW_NS,HNFA_35_39_Tot,HNFA_40_44_EWFT,HNFA_40_44_EWPT,HNFA_40_44_EAFW,HNFA_40_44_EHW_NS,HNFA_40_44_Tot,HNFA_45_49_EWFT,HNFA_45_49_EWPT,HNFA_45_49_EAFW,HNFA_45_49_EHW_NS,HNFA_45_49_Tot,HNFA_50_54_EWFT,HNFA_50_54_EWPT,HNFA_50_54_EAFW,HNFA_50_54_EHW_NS,HNFA_50_54_Tot,HNFA_55_59_EWFT,HNFA_55_59_EWPT,HNFA_55_59_EAFW,HNFA_55_59_EHW_NS,HNFA_55_59_Tot,HNFA_60_64_EWFT,HNFA_60_64_EWPT,HNFA_60_64_EAFW,HNFA_60_64_EHW_NS,HNFA_60_64_Tot,HNFA_65_69_EWFT,HNFA_65_69_EWPT,HNFA_65_69_EAFW,HNFA_65_69_EHW_NS,HNFA_65_69_Tot,HNFA_70_74_EWFT,HNFA_70_74_EWPT,HNFA_70_74_EAFW,HNFA_70_74_EHW_NS,HNFA_70_74_Tot,HNFA_75ov_EWFT,HNFA_75ov_EWPT,HNFA_75ov_EAFW,HNFA_75ov_EHW_NS,HNFA_75ov_Tot,HNFA_Tot_EWFT,HNFA_Tot_EWPT,HNFA_Tot_EAFW,HNFA_Tot_EHW_NS,HNFA_Tot_Tot,DNHNFA_15_19_EWFT,DNHNFA_15_19_EWPT,DNHNFA_15_19_EAFW,DNHNFA_15_19_EHW_NS,DNHNFA_15_19_Tot,DNHNFA_20_24_EWFT,DNHNFA_20_24_EWPT,DNHNFA_20_24_EAFW,DNHNFA_20_24_EHW_NS,DNHNFA_20_24_Tot,DNHNFA_25_29_EWFT,DNHNFA_25_29_EWPT,DNHNFA_25_29_EAFW,DNHNFA_25_29_EHW_NS,DNHNFA_25_29_Tot,DNHNFA_30_34_EWFT,DNHNFA_30_34_EWPT,DNHNFA_30_34_EAFW,DNHNFA_30_34_EHW_NS,DNHNFA_30_34_Tot,DNHNFA_35_39_EWFT,DNHNFA_35_39_EWPT,DNHNFA_35_39_EAFW,DNHNFA_35_39_EHW_NS,DNHNFA_35_39_Tot,DNHNFA_40_44_EWFT,DNHNFA_40_44_EWPT,DNHNFA_40_44_EAFW,DNHNFA_40_44_EHW_NS,DNHNFA_40_44_Tot,DNHNFA_45_49_EWFT,DNHNFA_45_49_EWPT,DNHNFA_45_49_EAFW,DNHNFA_45_49_EHW_NS,DNHNFA_45_49_Tot,DNHNFA_50_54_EWFT,DNHNFA_50_54_EWPT,DNHNFA_50_54_EAFW,DNHNFA_50_54_EHW_NS,DNHNFA_50_54_Tot,DNHNFA_55_59_EWFT,DNHNFA_55_59_EWPT,DNHNFA_55_59_EAFW,DNHNFA_55_59_EHW_NS,DNHNFA_55_59_Tot,DNHNFA_60_64_EWFT,DNHNFA_60_64_EWPT,DNHNFA_60_64_EAFW,DNHNFA_60_64_EHW_NS,DNHNFA_60_64_Tot,DNHNFA_65_69_EWFT,DNHNFA_65_69_EWPT,DNHNFA_65_69_EAFW,DNHNFA_65_69_EHW_NS,DNHNFA_65_69_Tot,DNHNFA_70_74_EWFT,DNHNFA_70_74_EWPT,DNHNFA_70_74_EAFW,DNHNFA_70_74_EHW_NS,DNHNFA_70_74_Tot,DNHNFA_75ov_EWFT,DNHNFA_75ov_EWPT,DNHNFA_75ov_EAFW,DNHNFA_75ov_EHW_NS,DNHNFA_75ov_Tot,DNHNFA_Tot_EWFT,DNHNFA_Tot_EWPT,DNHNFA_Tot_EAFW,DNHNFA_Tot_EHW_NS,DNHNFA_Tot_Tot,NFANS_15_19_EWFT,NFANS_15_19_EWPT,NFANS_15_19_EAFW,NFANS_15_19_EHW_NS,NFANS_15_19_Tot,NFANS_20_24_EWFT,NFANS_20_24_EWPT,NFANS_20_24_EAFW,NFANS_20_24_EHW_NS,NFANS_20_24_Tot,NFANS_25_29_EWFT,NFANS_25_29_EWPT,NFANS_25_29_EAFW,NFANS_25_29_EHW_NS,NFANS_25_29_Tot,NFANS_30_34_EWFT,NFANS_30_34_EWPT,NFANS_30_34_EAFW,NFANS_30_34_EHW_NS,NFANS_30_34_Tot,NFANS_35_39_EWFT,NFANS_35_39_EWPT,NFANS_35_39_EAFW,NFANS_35_39_EHW_NS,NFANS_35_39_Tot,NFANS_40_44_EWFT,NFANS_40_44_EWPT,NFANS_40_44_EAFW,NFANS_40_44_EHW_NS,NFANS_40_44_Tot,NFANS_45_49_EWFT,NFANS_45_49_EWPT,NFANS_45_49_EAFW,NFANS_45_49_EHW_NS,NFANS_45_49_Tot,NFANS_50_54_EWFT,NFANS_50_54_EWPT,NFANS_50_54_EAFW,NFANS_50_54_EHW_NS,NFANS_50_54_Tot,NFANS_55_59_EWFT,NFANS_55_59_EWPT,NFANS_55_59_EAFW,NFANS_55_59_EHW_NS,NFANS_55_59_Tot,NFANS_60_64_EWFT,NFANS_60_64_EWPT,NFANS_60_64_EAFW,NFANS_60_64_EHW_NS,NFANS_60_64_Tot,NFANS_65_69_EWFT,NFANS_65_69_EWPT,NFANS_65_69_EAFW,NFANS_65_69_EHW_NS,NFANS_65_69_Tot,NFANS_70_74_EWFT,NFANS_70_74_EWPT,NFANS_70_74_EAFW,NFANS_70_74_EHW_NS,NFANS_70_74_Tot
LGA54280,0,3,0,0,9,6,9,0,0,17,0,6,0,0,12,3,7,5,0,11,4,0,0,0,3,5,0,0,0,8,5,5,0,0,12,5,0,3,0,5,0,3,0,0,12,0,0,0,0,5,3,9,0,0,9,3,0,0,0,0,0,0,5,0,9,46,55,16,0,114,375,479,34,8,894,1101,254,60,54,1466,1441,276,93,42,1852,1314,395,113,36,1850,1394,381,77,31,1884,1201,301,68,34,1608,1266,250,65,34,1616,1151,256,75,30,1510,1070,258,85,29,1442,724,242,57,18,1031,289,134,20,7,446,75,54,6,5,133,17,22,0,0,39,11403,3303,766,317,15781,3,0,0,0,9,9,0,0,0,8,8,5,0,0,14,6,0,0,0,5,9,3,3,0,10,4,4,0,0,12,11,5,0,0,19,5,0,0,0,9,5,3,0,0,10,13,0,0,0,11,3,0,0,0,3,0,0,0,0,3
LGA54310,0,5,0,0,6,0,0,0,0,6,0,0,3,0,3,0,0,0,0,4,0,0,0,0,5,3,3,5,0,14,4,0,3,0,10,0,0,3,0,3,0,3,0,0,8,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,23,25,15,0,62,181,374,28,22,600,658,130,37,21,842,1097,199,110,39,1442,1334,341,196,41,1909,1564,405,153,29,2156,1316,269,134,16,1734,1273,263,113,19,1673,1096,171,121,18,1399,842,128,126,15,1119,530,103,84,9,727,184,40,28,6,258,41,18,7,0,68,0,8,0,0,9,10114,2448,1137,223,13934,0,3,0,0,0,6,0,0,0,3,3,0,0,0,9,12,0,5,0,15,8,3,0,0,12,17,0,0,0,20,12,3,0,0,17,13,0,0,0,10,3,0,0,0,4,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0
LGA54340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,18,42,63,0,8,105,104,46,9,8,163,121,39,13,8,175,101,51,10,5,167,91,56,6,4,160,101,55,6,0,162,98,45,7,3,153,116,46,11,5,172,137,56,7,3,210,90,46,9,5,155,43,55,6,0,105,13,16,5,0,32,10,11,0,0,21,1069,579,94,39,1785,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
LGA54410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,8,7,10,0,0,22,17,0,0,0,14,8,10,3,0,23,26,8,0,0,37,23,21,0,0,43,19,14,0,3,34,22,12,0,0,30,38,11,0,0,49,29,18,0,0,55,30,17,0,0,50,12,5,0,0,15,4,7,0,0,10,0,5,0,0,10,238,139,14,9,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,16,0,0,0,16,17,0,0,0,16,16,4,0,0,23,15,10,0,0,25,35,11,0,0,43,23,4,0,0,27,20,7,3,0,28,15,3,4,0,23,15,0,0,0,17,12,6,4,0,20,0,5,3,0,10,4,3,0,0,5,187,52,13,8,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,10,4,0,16,13,9,0,3,31,50,9,0,0,59,46,12,11,0,72,24,21,9,0,52,54,33,4,0,94,59,25,0,5,91,42,20,4,0,69,57,23,6,4,91,78,36,7,3,124,52,37,3,6,99,38,26,9,3,78,17,11,4,0,36,11,6,3,0,17,557,276,50,23,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,11,3,0,5,20,44,9,3,0,47,51,8,4,0,61,47,17,7,0,71,50,22,3,4,72,53,10,7,0,70,62,17,0,0,77,62,10,4,4,81,56,10,4,0,73,46,8,9,4,69,21,11,0,4,31,13,10,0,0,22,13,7,0,4,23,515,138,45,22,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,5,0,0,12,9,3,0,0,12,9,0,0,0,4,11,4,0,0,20,3,5,0,0,15,8,5,0,0,12,24,0,0,0,23,12,6,0,0,20,11,4,0,0,18,19,6,0,0,25,14,0,0,0,12,0,4,0,0,8,0,0,0,4,4,126,48,4,4,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,7,4,0,0,12,11,0,0,0,14,18,4,4,0,23,20,9,6,0,33,26,10,3,0,43,37,7,0,0,47,26,11,0,0,40,27,6,0,0,40,36,17,0,0,51,28,6,5,0,41,17,5,3,0,26,6,6,0,0,13,6,8,0,0,12,259,100,22,5,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54830,0,9,0,0,9,0,5,0,0,3,5,3,0,0,11,0,8,3,0,15,4,8,0,0,8,7,3,0,0,17,5,0,0,0,6,3,8,4,0,15,8,3,4,0,17,5,5,0,0,14,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,54,59,14,0,122,244,557,18,13,834,730,389,50,31,1203,1155,356,76,47,1641,1389,419,107,41,1955,1516,459,71,28,2073,1513,431,57,34,2036,1564,393,62,29,2055,1502,342,83,32,1960,1305,284,79,15,1691,892,220,78,8,1196,296,143,29,9,476,57,62,9,4,129,12,25,3,6,46,12181,4086,740,285,17292,0,6,0,0,8,0,5,0,0,7,9,3,0,0,11,3,0,0,0,5,3,0,0,0,5,14,3,0,0,16,16,4,0,0,18,8,0,0,0,9,11,0,0,0,13,3,0,0,0,10,10,0,0,0,14,0,0,0,0,0
LGA54900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,13,0,0,29,34,15,4,0,49,38,13,0,0,52,47,21,9,3,76,49,30,0,0,79,57,14,3,0,76,69,13,0,0,82,51,19,4,0,78,59,16,5,0,77,61,15,9,0,81,28,14,4,0,49,17,10,0,0,27,20,5,0,0,25,536,198,42,11,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,13,21,8,5,5,36,191,10,32,12,248,273,28,35,12,346,350,31,41,9,441,324,30,43,10,414,266,32,38,10,342,291,21,60,3,381,294,18,44,9,369,249,21,32,4,307,167,15,26,6,220,59,9,9,0,75,6,0,0,0,10,0,0,0,0,3,2496,229,372,76,3172,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,7,0,0,0,0,0,4,0,0,0,8,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,10,22,8,3,0,33,179,17,18,9,216,316,29,50,16,405,366,39,48,5,459,343,40,32,10,424,284,31,26,5,345,265,38,44,7,359,244,24,29,7,306,227,20,24,8,277,139,14,22,9,187,37,8,11,3,58,10,0,3,0,13,4,0,0,0,0,2429,267,311,77,3085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,4,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA55110,3,17,0,0,26,3,25,0,0,29,3,15,4,0,22,5,23,0,0,28,10,24,0,0,36,11,15,0,0,26,0,13,11,0,29,5,17,4,0,26,9,14,9,0,31,13,19,3,0,34,0,11,0,0,14,0,6,0,0,6,0,7,0,3,9,63,205,23,10,300,339,1902,73,39,2358,894,1338,75,54,2359,1113,829,99,60,2094,1033,973,131,50,2184,1175,1071,112,32,2395,1197,988,75,33,2291,1400,1004,76,38,2523,1403,1050,85,21,2559,1198,993,107,34,2338,782,913,107,16,1812,257,467,48,11,785,81,210,11,10,309,19,95,7,11,129,10887,11836,999,409,24137,0,17,0,0,24,4,5,0,0,14,6,11,0,0,19,8,3,0,0,11,0,4,0,0,7,10,4,0,0,15,10,12,0,4,22,15,8,0,0,26,14,11,0,0,22,10,9,0,3,13,0,6,0,0,8,0,0,0,0,0
LGA55180,0,0,0,0,3,0,0,0,0,0,0,5,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,4,5,0,0,9,0,4,0,0,4,0,9,4,0,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,10,29,3,3,49,103,174,4,8,293,176,71,14,3,271,183,93,16,9,308,179,110,13,8,313,199,116,13,3,329,223,120,15,7,363,256,138,14,0,409,298,161,18,7,477,313,164,35,6,516,233,179,39,7,448,107,119,17,6,252,52,57,7,6,124,25,38,4,6,70,2345,1527,209,84,4170,5,4,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,3,0,0,0,4,9,0,0,0,9,0,0,0,0,3,5,0,0,0,5,0,3,0,0,5,0,0,3,0,4,0,0,0,0,0
LGA55250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,8,3,0,20,75,7,7,4,100,163,16,21,7,206,163,18,20,8,201,131,21,16,6,174,149,15,15,3,179,126,15,14,0,166,141,10,9,6,168,115,14,20,0,152,71,11,11,0,95,42,6,0,0,48,14,3,0,0,20,3,5,0,0,7,1205,144,147,41,1529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0
LGA55320,0,26,0,0,27,4,28,0,0,35,5,23,0,0,27,10,12,3,0,24,5,13,4,0,21,8,15,3,0,25,4,17,8,0,28,15,7,0,0,23,7,20,5,0,29,4,11,4,0,20,4,11,4,0,15,6,4,0,0,9,0,5,3,0,9,77,198,37,5,315,268,2482,100,28,2884,1614,2480,151,86,4328,2788,1430,206,79,4502,2908,1617,323,81,4937,2768,1810,264,79,4916,2748,1719,127,48,4645,2762,1586,117,32,4491,2764,1455,134,52,4406,2139,1515,199,39,3900,1495,1355,144,29,3023,588,834,83,14,1513,144,433,21,11,608,39,200,10,10,257,23022,18916,1886,586,44403,4,13,0,0,15,10,13,0,0,20,13,6,4,3,23,15,3,0,0,20,20,10,0,0,32,13,18,0,0,29,15,12,0,3,32,16,12,5,0,40,20,12,0,0,30,11,8,0,0,26,0,5,0,0,9,6,4,0,0,7
LGA55390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,8,3,0,0,16,59,3,15,5,79,92,20,19,3,135,119,15,18,9,146,107,13,10,3,136,94,16,17,0,125,101,4,11,0,115,103,9,13,0,122,84,10,8,3,102,43,5,3,0,55,20,5,0,0,23,3,0,0,0,3,3,0,0,0,3,835,93,103,29,1054,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,11,28,63,7,3,97,82,33,3,0,121,95,38,14,0,144,77,33,11,4,126,80,44,4,3,134,86,26,0,0,116,95,40,5,0,139,105,39,3,0,152,93,40,12,3,144,85,43,6,0,131,36,23,3,0,63,12,12,0,0,28,5,7,0,6,14,875,438,78,27,1414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,3,0,0,19,7,0,0,0,11,18,3,0,0,17,15,5,0,0,31,9,7,0,0,23,23,4,0,0,27,17,8,0,4,26,23,4,0,0,27,22,4,0,0,22,6,0,0,0,16,5,0,0,0,4,0,0,0,0,0,163,47,7,3,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,3,7,4,0,17,21,23,0,0,49,49,12,4,0,64,59,12,0,0,74,45,23,4,0,69,53,22,5,0,84,64,37,0,0,110,83,30,0,0,119,80,34,4,0,121,87,32,8,4,125,84,33,3,0,123,33,30,3,3,75,18,9,0,7,32,7,16,5,3,28,685,329,38,14,1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,0,0,4,5,3,0,0,12,12,5,0,0,21,16,10,0,0,27,19,7,3,0,30,23,8,0,0,27,19,4,0,0,20,23,7,0,0,34,34,11,3,0,45,23,11,0,3,38,27,7,3,0,38,10,5,0,3,22,4,0,0,0,11,4,0,0,0,4,221,81,15,15,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,4,0,0,0,0,4,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,9,24,0,0,32,8,155,3,0,168,85,185,9,3,285,156,93,3,3,258,143,109,16,3,271,137,119,11,7,278,143,82,7,0,240,148,107,9,4,265,181,124,11,0,320,130,104,9,0,246,85,102,8,4,191,31,71,3,0,110,9,40,3,3,58,8,20,0,0,29,1269,1316,88,33,2716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,3,0,7,37,0,4,5,46,64,0,7,3,75,76,7,3,0,85,65,5,6,6,80,51,6,4,7,63,50,9,6,0,69,53,3,6,6,66,61,3,11,0,69,38,4,8,0,58,12,0,0,0,16,8,3,0,0,12,0,0,0,0,0,509,46,68,28,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,12,8,0,0,0,10,15,9,0,0,26,14,10,0,0,15,15,3,0,0,18,27,5,4,0,34,15,4,5,0,25,22,7,0,0,36,18,7,3,0,28,12,7,0,0,15,5,6,0,0,9,0,0,0,0,8,167,51,9,6,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,13,12,0,0,0,11,14,5,0,0,14,17,8,3,0,20,17,9,0,0,24,15,3,0,0,21,24,0,0,0,27,10,3,0,0,16,14,4,0,0,19,17,9,3,0,30,12,4,0,4,20,5,3,0,0,12,4,7,0,0,13,163,58,10,6,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
