POW_LGA_CODE_2021,CoPSW_PINS_A_65_74,CoPSW_PINS_A_75ov,CoPSW_PINS_Tot,CoPSW_Tot_A_15_19,CoPSW_Tot_A_20_24,CoPSW_Tot_A_25_34,CoPSW_Tot_A_35_44,CoPSW_Tot_A_45_54,CoPSW_Tot_A_55_64,CoPSW_Tot_A_65_74,CoPSW_Tot_A_75ov,CoPSW_Tot_Tot,ClAW_NNI_A_15_19,ClAW_NNI_A_20_24,ClAW_NNI_A_25_34,ClAW_NNI_A_35_44,ClAW_NNI_A_45_54,ClAW_NNI_A_55_64,ClAW_NNI_A_65_74,ClAW_NNI_A_75ov,ClAW_NNI_Tot,ClAW_1_149_A_15_19,ClAW_1_149_A_20_24,ClAW_1_149_A_25_34,ClAW_1_149_A_35_44,ClAW_1_149_A_45_54,ClAW_1_149_A_55_64,ClAW_1_149_A_65_74,ClAW_1_149_A_75ov,ClAW_1_149_Tot,ClAW_150_299_A_15_19,ClAW_150_299_A_20_24,ClAW_150_299_A_25_34,ClAW_150_299_A_35_44,ClAW_150_299_A_45_54,ClAW_150_299_A_55_64,ClAW_150_299_A_65_74,ClAW_150_299_A_75ov,ClAW_150_299_Tot,ClAW_300_399_A_15_19,ClAW_300_399_A_20_24,ClAW_300_399_A_25_34,ClAW_300_399_A_35_44,ClAW_300_399_A_45_54,ClAW_300_399_A_55_64,ClAW_300_399_A_65_74,ClAW_300_399_A_75ov,ClAW_300_399_Tot,ClAW_400_499_A_15_19,ClAW_400_499_A_20_24,ClAW_400_499_A_25_34,ClAW_400_499_A_35_44,ClAW_400_499_A_45_54,ClAW_400_499_A_55_64,ClAW_400_499_A_65_74,ClAW_400_499_A_75ov,ClAW_400_499_Tot,ClAW_500_649_A_15_19,ClAW_500_649_A_20_24,ClAW_500_649_A_25_34,ClAW_500_649_A_35_44,ClAW_500_649_A_45_54,ClAW_500_649_A_55_64,ClAW_500_649_A_65_74,ClAW_500_649_A_75ov,ClAW_500_649_Tot,ClAW_650_799_A_15_19,ClAW_650_799_A_20_24,ClAW_650_799_A_25_34,ClAW_650_799_A_35_44,ClAW_650_799_A_45_54,ClAW_650_799_A_55_64,ClAW_650_799_A_65_74,ClAW_650_799_A_75ov,ClAW_650_799_Tot,ClAW_800_999_A_15_19,ClAW_800_999_A_20_24,ClAW_800_999_A_25_34,ClAW_800_999_A_35_44,ClAW_800_999_A_45_54,ClAW_800_999_A_55_64,ClAW_800_999_A_65_74,ClAW_800_999_A_75ov,ClAW_800_999_Tot,ClAW_1000_1249_A_15_19,ClAW_1000_1249_A_20_24,ClAW_1000_1249_A_25_34,ClAW_1000_1249_A_35_44,ClAW_1000_1249_A_45_54,ClAW_1000_1249_A_55_64,ClAW_1000_1249_A_65_74,ClAW_1000_1249_A_75ov,ClAW_1000_1249_Tot,ClAW_1250_1499_A_15_19,ClAW_1250_1499_A_20_24,ClAW_1250_1499_A_25_34,ClAW_1250_1499_A_35_44,ClAW_1250_1499_A_45_54,ClAW_1250_1499_A_55_64,ClAW_1250_1499_A_65_74,ClAW_1250_1499_A_75ov,ClAW_1250_1499_Tot,ClAW_1500_1749_A_15_19,ClAW_1500_1749_A_20_24,ClAW_1500_1749_A_25_34,ClAW_1500_1749_A_35_44,ClAW_1500_1749_A_45_54,ClAW_1500_1749_A_55_64,ClAW_1500_1749_A_65_74,ClAW_1500_1749_A_75ov,ClAW_1500_1749_Tot,ClAW_1750_1999_A_15_19,ClAW_1750_1999_A_20_24,ClAW_1750_1999_A_25_34,ClAW_1750_1999_A_35_44,ClAW_1750_1999_A_45_54,ClAW_1750_1999_A_55_64,ClAW_1750_1999_A_65_74,ClAW_1750_1999_A_75ov,ClAW_1750_1999_Tot,ClAW_2000_2999_A_15_19,ClAW_2000_2999_A_20_24,ClAW_2000_2999_A_25_34,ClAW_2000_2999_A_35_44,ClAW_2000_2999_A_45_54,ClAW_2000_2999_A_55_64,ClAW_2000_2999_A_65_74,ClAW_2000_2999_A_75ov,ClAW_2000_2999_Tot,ClAW_3000_3499_A_15_19,ClAW_3000_3499_A_20_24,ClAW_3000_3499_A_25_34,ClAW_3000_3499_A_35_44,ClAW_3000_3499_A_45_54,ClAW_3000_3499_A_55_64,ClAW_3000_3499_A_65_74,ClAW_3000_3499_A_75ov,ClAW_3000_3499_Tot,ClAW_3500mo_A_15_19,ClAW_3500mo_A_20_24,ClAW_3500mo_A_25_34,ClAW_3500mo_A_35_44,ClAW_3500mo_A_45_54,ClAW_3500mo_A_55_64,ClAW_3500mo_A_65_74,ClAW_3500mo_A_75ov,ClAW_3500mo_Tot,ClAW_PINS_A_15_19,ClAW_PINS_A_20_24,ClAW_PINS_A_25_34,ClAW_PINS_A_35_44,ClAW_PINS_A_45_54,ClAW_PINS_A_55_64,ClAW_PINS_A_65_74,ClAW_PINS_A_75ov,ClAW_PINS_Tot,ClAW_Tot_A_15_19,ClAW_Tot_A_20_24,ClAW_Tot_A_25_34,ClAW_Tot_A_35_44,ClAW_Tot_A_45_54,ClAW_Tot_A_55_64,ClAW_Tot_A_65_74,ClAW_Tot_A_75ov,ClAW_Tot_Tot,SW_NNI_A_15_19,SW_NNI_A_20_24,SW_NNI_A_25_34,SW_NNI_A_35_44,SW_NNI_A_45_54,SW_NNI_A_55_64,SW_NNI_A_65_74,SW_NNI_A_75ov,SW_NNI_Tot,SW_1_149_A_15_19,SW_1_149_A_20_24,SW_1_149_A_25_34,SW_1_149_A_35_44,SW_1_149_A_45_54,SW_1_149_A_55_64,SW_1_149_A_65_74,SW_1_149_A_75ov,SW_1_149_Tot,SW_150_299_A_15_19,SW_150_299_A_20_24,SW_150_299_A_25_34,SW_150_299_A_35_44,SW_150_299_A_45_54,SW_150_299_A_55_64,SW_150_299_A_65_74,SW_150_299_A_75ov,SW_150_299_Tot,SW_300_399_A_15_19,SW_300_399_A_20_24,SW_300_399_A_25_34,SW_300_399_A_35_44,SW_300_399_A_45_54,SW_300_399_A_55_64,SW_300_399_A_65_74,SW_300_399_A_75ov
LGA52450,0,0,0,0,0,9,15,16,11,3,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,3,0,0,8,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,3,0,9,0,0,5,0,3,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3,11,17,8,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA52520,0,0,0,0,0,0,10,10,9,3,0,35,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,7,0,0,0,0,0,6,0,0,4,0,0,0,0,0,10,0,3,4,3,4,0,0,0,8,0,0,0,9,0,6,0,0,14,0,0,4,3,0,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,24,16,11,11,0,5,80,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
LGA52590,0,0,0,9,8,29,28,24,22,8,0,115,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,9,0,0,3,0,3,0,0,0,17,0,0,0,6,3,6,0,0,25,0,0,5,10,9,3,5,0,21,0,0,3,3,3,3,0,0,13,0,0,0,3,8,7,0,0,24,0,0,0,5,0,3,4,0,14,0,0,0,5,5,0,0,0,10,0,0,0,8,6,0,3,0,11,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,41,31,39,9,4,151,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
LGA52660,0,0,7,67,52,65,96,98,71,20,0,472,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,3,3,6,4,0,0,14,0,0,3,0,0,5,0,0,14,0,0,3,6,3,0,0,0,14,0,3,9,8,4,3,9,0,36,0,0,7,7,4,3,0,0,19,0,7,10,9,22,11,0,0,64,0,3,7,10,13,9,0,0,52,0,3,9,15,5,9,3,0,42,0,0,0,9,7,7,0,0,25,0,0,0,3,5,3,0,0,11,0,0,0,3,6,3,0,0,14,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,20,58,77,71,67,16,5,321,0,0,0,0,0,0,0,0,0,84,0,4,0,0,0,0,0,92,34,7,4,12,5,0,0,0,52,12,9,6,9,3,4,0,0
LGA52730,0,0,0,27,22,30,36,50,45,14,0,220,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,9,0,0,10,0,0,0,0,0,3,4,0,10,0,0,0,0,5,0,0,0,11,0,0,7,7,0,13,0,0,28,0,0,0,4,8,7,0,0,22,0,3,3,8,13,4,0,0,29,0,0,4,9,8,5,0,0,30,0,0,0,6,11,3,0,0,20,0,0,0,0,0,3,0,0,8,0,0,0,3,0,0,0,0,12,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,5,0,5,18,49,49,53,21,5,201,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,30,5,0,0,0,6,0,0,0,11,4,0,0,0,0,3,5,0
LGA52800,0,0,11,10,37,116,107,80,80,21,0,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,6,4,0,0,0,0,17,0,0,0,0,0,0,0,0,11,0,0,8,0,3,4,5,0,16,4,3,10,0,4,5,0,0,25,0,3,11,3,6,9,0,0,36,0,0,11,8,6,11,6,0,44,0,0,5,12,8,5,3,0,35,0,0,0,3,5,5,0,0,12,0,0,9,5,6,5,0,0,24,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,15,65,43,46,50,8,0,238,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,10,3,0,0,4,0,0,0,0,7,0,0,4,0,0,0,0,0
LGA52870,0,0,0,19,18,24,31,35,46,8,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,7,0,0,0,7,0,0,0,4,6,0,0,0,14,0,0,0,0,3,6,0,0,12,0,3,0,0,3,4,3,0,19,0,0,3,3,0,9,0,0,21,0,3,0,6,7,4,5,0,26,0,0,0,7,7,9,0,0,29,0,0,5,4,0,3,0,0,13,0,0,0,0,7,7,0,0,12,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,17,29,50,40,14,0,164,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,13,6,0,0,5,4,3,0,0,17,0,0,4,0,0,0,0,0
LGA52940,0,0,0,0,5,3,6,4,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,10,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA53010,0,0,0,0,0,0,3,4,6,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,8,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA53080,0,0,0,0,0,22,6,5,13,4,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,6,12,12,5,5,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA53150,0,0,4,74,126,95,78,67,38,12,0,494,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,4,0,5,0,0,0,3,0,5,0,0,6,0,6,0,4,7,5,0,0,20,0,0,0,0,5,7,5,0,19,5,3,10,11,3,6,0,0,33,0,4,0,4,3,4,0,0,19,0,4,8,9,6,11,0,0,37,0,0,7,10,10,0,5,0,29,0,0,3,4,4,4,0,3,26,0,0,0,0,3,5,0,0,6,0,0,0,0,5,3,4,0,10,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,22,34,43,52,54,21,5,241,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,17,4,0,0,0,0,0,0,0,4,5,0,0,0,5,0,0,0
LGA53220,0,0,0,28,54,156,102,120,63,13,0,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,9,0,0,4,7,0,0,0,0,11,0,0,7,4,0,5,0,0,18,0,7,5,6,6,4,0,0,32,0,12,13,14,6,9,0,0,60,0,10,35,19,18,7,3,0,93,0,14,43,20,28,17,4,0,126,0,12,29,12,24,20,0,0,94,0,4,48,50,34,33,6,0,167,0,0,12,12,17,12,0,0,49,0,0,9,22,25,15,0,0,69,0,0,0,0,0,0,0,0,3,12,47,210,177,160,113,13,0,741,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,13,5,0,3,0,0,0,0,0,13,3,0,0,0,0,0,0,0
LGA53290,0,0,7,52,64,93,105,126,99,27,0,556,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,8,6,0,7,3,0,8,6,0,31,0,0,10,4,10,9,4,0,32,5,3,3,8,5,12,3,0,36,4,5,17,9,12,12,3,0,67,0,10,14,19,15,10,9,0,83,0,15,26,14,31,23,3,0,107,0,0,19,19,37,15,8,0,107,0,9,10,19,25,20,4,0,79,0,0,7,16,19,13,0,0,59,0,0,0,6,7,7,3,0,25,0,0,3,16,6,11,3,0,41,0,0,0,0,0,3,0,0,10,0,0,0,0,8,0,0,0,10,0,0,0,0,4,5,0,0,10,14,44,125,150,179,137,38,8,698,3,0,0,0,0,0,0,0,9,61,0,0,0,0,6,0,0,73,25,3,5,5,0,0,0,0,38,12,3,3,4,6,6,0,0
LGA53360,0,0,0,22,35,81,45,35,27,0,0,244,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,3,0,0,0,0,10,4,0,3,4,0,0,0,0,6,5,4,0,0,6,5,0,0,15,0,9,4,10,0,5,0,0,18,0,6,0,7,0,4,4,0,23,0,3,15,8,5,5,0,0,33,0,5,7,4,11,6,0,0,40,0,0,3,3,12,3,0,0,20,0,0,5,0,4,3,0,0,14,0,0,0,0,5,4,0,0,12,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,19,46,46,44,31,6,0,205,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,18,5,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
LGA53430,0,0,27,448,781,887,591,520,363,108,6,3697,0,0,4,3,3,3,0,0,21,15,4,5,0,6,3,0,0,26,14,19,9,11,13,8,9,0,66,6,23,10,13,11,16,3,0,90,3,25,17,25,24,25,7,4,124,5,27,32,35,51,47,21,6,222,12,26,40,73,70,58,38,4,323,8,45,109,70,85,70,20,0,404,3,33,125,126,142,160,24,3,622,0,18,125,143,150,154,26,6,618,0,6,83,85,103,114,29,0,421,0,0,31,49,73,56,13,3,228,0,0,34,74,88,81,9,3,290,0,0,3,15,18,13,0,0,50,0,0,3,8,10,6,8,0,34,0,0,0,0,7,3,0,0,16,63,230,640,734,861,820,203,20,3559,5,0,4,0,0,4,0,0,15,222,18,0,0,6,5,0,0,254,97,49,12,10,11,12,4,4,188,45,44,29,11,12,4,6,0
LGA53570,0,0,0,8,9,16,14,18,6,0,0,77,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,4,0,5,0,0,0,8,0,0,4,7,0,0,0,6,14,0,0,0,3,0,0,0,0,3,0,0,3,5,3,11,3,0,21,0,0,9,6,12,6,0,0,27,0,3,5,6,9,0,0,0,27,0,0,9,6,9,6,0,0,34,0,0,3,5,0,9,0,0,19,0,0,0,4,6,3,0,0,20,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,4,4,35,41,48,50,13,3,201,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0
LGA53640,0,0,0,0,0,11,10,6,0,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,4,0,0,0,4,5,0,0,13,0,0,0,0,6,0,0,0,9,0,0,0,3,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,13,10,8,15,6,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA53710,0,0,0,0,0,3,11,6,8,4,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,3,5,0,5,0,0,13,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,10,7,5,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA53780,0,0,27,209,499,936,1123,959,670,142,9,4550,0,0,3,7,0,0,3,0,21,4,4,14,10,4,7,5,0,44,11,17,14,16,8,14,10,0,92,8,16,24,18,18,24,11,0,128,5,9,21,33,22,24,10,5,120,3,27,41,67,49,52,25,6,261,5,36,61,96,75,51,15,3,347,4,27,97,86,92,71,21,0,402,3,44,126,127,135,92,33,4,563,0,15,81,107,95,83,19,0,405,0,8,33,57,48,51,9,0,201,0,0,14,21,29,24,6,0,98,0,3,12,44,39,30,4,0,127,0,0,4,11,10,3,3,0,23,0,0,3,9,13,5,5,0,28,0,4,0,3,5,5,4,0,23,52,201,546,702,647,543,170,24,2883,16,3,4,4,0,0,0,0,33,282,26,9,4,10,9,3,0,340,167,63,21,13,10,7,4,0,284,78,62,30,32,21,25,8,0
LGA53800,3,0,17,240,263,459,458,528,415,98,4,2460,0,0,3,7,4,0,0,0,13,7,4,0,3,0,4,0,0,19,0,3,4,11,8,3,3,0,35,3,0,14,12,12,19,7,0,61,3,3,17,18,15,12,0,0,73,8,12,32,40,31,32,17,3,166,10,24,48,44,45,40,13,3,224,4,36,59,65,83,58,14,0,325,6,27,77,80,115,86,27,0,421,4,5,42,72,75,63,12,0,282,0,7,23,38,55,62,8,0,184,0,0,16,17,19,19,3,0,76,0,0,13,29,37,29,16,0,123,0,0,5,8,7,14,0,0,26,0,0,3,4,3,11,0,0,16,0,0,3,3,0,4,0,0,7,43,127,354,432,522,447,132,12,2063,14,0,0,3,0,0,0,0,15,205,3,4,3,4,0,0,0,222,107,9,14,5,11,7,0,0,153,31,13,4,11,10,18,3,0
LGA53920,4,0,3,12,26,62,48,29,23,9,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,0,0,4,5,4,3,0,0,11,0,0,0,5,5,0,0,0,9,0,0,7,6,3,3,0,0,13,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,21,12,5,5,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0
LGA53990,0,0,9,91,78,146,174,200,146,26,0,868,0,0,0,0,0,3,0,0,3,4,0,0,4,0,4,0,0,15,3,3,3,0,5,0,4,0,19,3,3,4,11,8,9,3,4,31,0,0,4,16,11,9,5,0,45,0,0,6,10,17,11,0,0,53,3,10,16,17,15,14,4,0,71,6,9,10,22,21,12,4,4,89,0,3,15,23,36,24,8,0,115,0,4,19,26,21,15,0,0,80,0,0,9,11,10,16,3,0,52,0,0,3,0,6,12,0,0,23,0,0,6,7,8,11,4,0,38,0,0,0,5,4,0,0,0,11,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,22,43,82,151,160,142,39,3,641,0,0,0,0,0,0,0,0,0,72,0,0,0,0,3,0,0,75,37,0,5,7,3,5,0,0,53,20,7,6,3,7,3,0,0
LGA54060,0,0,0,21,10,9,13,25,17,8,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,6,0,0,0,0,5,0,4,0,9,0,0,0,0,0,4,5,0,13,0,0,3,0,3,5,0,0,11,0,0,0,5,10,7,0,0,16,0,0,0,0,0,4,0,0,7,0,0,0,0,5,3,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,3,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,17,21,34,12,4,102,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,18,3,0,0,0,0,3,0,0,3,0,0,0,0,5,0,0,0
LGA54130,0,0,0,0,9,9,3,4,6,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,6,0,0,0,0,0,3,0,0,9,0,0,0,3,0,3,3,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,4,15,7,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54170,4,0,71,1148,1430,1691,1497,1663,1199,208,16,8864,8,4,6,11,7,12,5,0,50,29,10,12,18,18,16,12,0,108,28,38,14,37,26,23,18,3,196,21,42,29,42,38,57,25,7,246,7,38,46,60,57,57,26,6,297,6,51,84,88,144,112,56,3,547,15,61,102,148,146,136,60,4,682,21,75,128,163,211,188,48,0,832,5,69,170,174,264,237,62,0,980,5,23,121,132,231,218,31,0,764,0,8,63,109,159,141,24,0,508,0,5,31,55,61,61,13,0,226,0,4,23,69,84,63,11,0,248,0,0,4,19,16,19,0,0,60,0,0,0,9,19,22,3,0,50,0,0,6,9,22,16,0,0,49,144,428,822,1151,1493,1367,397,32,5842,27,7,3,0,5,3,3,0,48,978,72,12,10,9,6,0,0,1093,530,214,55,44,29,33,12,0,923,197,225,70,44,37,58,17,3
LGA54200,0,0,12,212,265,353,369,364,238,56,7,1872,0,0,3,6,3,8,5,0,26,6,0,3,7,3,8,8,0,30,7,0,3,16,11,11,7,0,57,5,3,8,20,9,18,6,0,71,0,9,16,14,11,14,3,4,76,3,11,22,31,37,31,13,0,146,5,26,38,45,38,39,13,0,191,4,28,48,53,81,66,21,0,303,4,18,83,89,102,95,15,0,399,0,10,74,78,65,63,19,0,304,0,3,35,52,59,49,0,0,203,0,0,16,36,37,24,3,0,114,0,0,10,26,34,24,0,0,97,0,0,0,4,9,3,0,0,23,0,0,5,8,6,7,5,0,25,0,0,4,3,4,0,0,0,16,37,115,372,477,502,446,119,17,2083,0,0,0,0,0,0,0,0,10,155,5,3,3,0,0,0,0,174,84,37,8,5,9,8,0,0,144,19,23,19,12,10,11,7,0
