SA3_CODE_2021,C16_2500_2999_R650more,C16_2500_2999_R_NS,C16_2500_2999_R_Tot,C16_3000_3999_R1_74,C16_3000_3999_R75_99,C16_3000_3999_R100_149,C16_3000_3999_R150_199,C16_3000_3999_R200_224,C16_3000_3999_R225_274,C16_3000_3999_R275_349,C16_3000_3999_R350_449,C16_3000_3999_R450_549,C16_3000_3999_R550_649,C16_3000_3999_R650more,C16_3000_3999_R_NS,C16_3000_3999_R_Tot,C16_4000more_R1_74,C16_4000more_R75_99,C16_4000more_R100_149,C16_4000more_R150_199,C16_4000more_R200_224,C16_4000more_R225_274,C16_4000more_R275_349,C16_4000more_R350_449,C16_4000more_R450_549,C16_4000more_R550_649,C16_4000more_R650more,C16_4000more_R_NS,C16_4000more_R_Tot,C16_PI_S_R1_74,C16_PI_S_R75_99,C16_PI_S_R100_149,C16_PI_S_R150_199,C16_PI_S_R200_224,C16_PI_S_R225_274,C16_PI_S_R275_349,C16_PI_S_R350_449,C16_PI_S_R450_549,C16_PI_S_R550_649,C16_PI_S_R650more,C16_PI_S_R_NS,C16_PI_S_R_Tot,C16_AI_NS_R1_74,C16_AI_NS_R75_99,C16_AI_NS_R100_149,C16_AI_NS_R150_199,C16_AI_NS_R200_224,C16_AI_NS_R225_274,C16_AI_NS_R275_349,C16_AI_NS_R350_449,C16_AI_NS_R450_549,C16_AI_NS_R550_649,C16_AI_NS_R650more,C16_AI_NS_R_NS,C16_AI_NS_R_Tot,C16_Tot_R1_74,C16_Tot_R75_99,C16_Tot_R100_149,C16_Tot_R150_199,C16_Tot_R200_224,C16_Tot_R225_274,C16_Tot_R275_349,C16_Tot_R350_449,C16_Tot_R450_549,C16_Tot_R550_649,C16_Tot_R650more,C16_Tot_R_NS,C16_Tot_R_Tot,C21_Neg_Ni_inc_R1_74,C21_Neg_Ni_inc_R75_99,C21_Neg_Ni_inc_R100_149,C21_Neg_Ni_inc_R150_199,C21_Neg_Ni_inc_R200_224,C21_Neg_Ni_inc_R225_274,C21_Neg_Ni_inc_R275_349,C21_Neg_Ni_inc_R350_449,C21_Neg_Ni_inc_R450_549,C21_Neg_Ni_inc_R550_649,C21_Neg_Ni_inc_R650more,C21_Neg_Ni_inc_R_NS,C21_Neg_Ni_inc_R_Tot,C21_1_149_R1_74,C21_1_149_R75_99,C21_1_149_R100_149,C21_1_149_R150_149,C21_1_149_R200_224,C21_1_149_R225_274,C21_1_149_R275_349,C21_1_149_R350_449,C21_1_149_R450_549,C21_1_149_R550_649,C21_1_149_R650more,C21_1_149_R_NS,C21_1_149_R_Tot,C21_150_299_R1_74,C21_150_299_R75_99,C21_150_299_R100_149,C21_150_299_R150_199,C21_150_299_R150_224,C21_150_299_R225_274,C21_150_299_R275_349,C21_150_299_R350_449,C21_150_299_R450_549,C21_150_299_R550_649,C21_150_299_R650more,C21_150_299_R_NS,C21_150_299_R_Tot,C21_300_399_R1_74,C21_300_399_R75_99,C21_300_399_R100_149,C21_300_399_R150_199,C21_300_399_R200_224,C21_300_399_R225_274,C21_300_399_R275_349,C21_300_399_R350_449,C21_300_399_R450_549,C21_300_399_R550_649,C21_300_399_R650more,C21_300_399_R_NS,C21_300_399_R_Tot,C21_400_499_R1_74,C21_400_499_R75_99,C21_400_499_R100_149,C21_400_499_R150_199,C21_400_499_R200_224,C21_400_499_R225_274,C21_400_499_R275_349,C21_400_499_R350_449,C21_400_499_R450_549,C21_400_499_R550_649,C21_400_499_R650more,C21_400_499_R_NS,C21_400_499_R_Tot,C21_500_649_R1_74,C21_500_649_R75_99,C21_500_649_R100_149,C21_500_649_R150_199,C21_500_649_R200_224,C21_500_649_R225_274,C21_500_649_R275_349,C21_500_649_R350_449,C21_500_649_R450_549,C21_500_649_R550_649,C21_500_649_R650more,C21_500_649_R_NS,C21_500_649_R_Tot,C21_650_799_R1_74,C21_650_799_R75_99,C21_650_799_R100_149,C21_650_799_R150_199,C21_650_799_R200_224,C21_650_799_R225_274,C21_650_799_R275_349,C21_650_799_R350_449,C21_650_799_R450_549,C21_650_799_R550_649,C21_650_799_R650more,C21_650_799_R_NS,C21_650_799_R_Tot,C21_800_999_R1_74,C21_800_999_R75_99,C21_800_999_R100_149,C21_800_999_R150_199,C21_800_999_R200_224,C21_800_999_R225_274,C21_800_999_R275_349,C21_800_999_R350_449,C21_800_999_R450_549,C21_800_999_R550_649,C21_800_999_R650more,C21_800_999_R_NS,C21_800_999_R_Tot,C21_1000_1249_R1_74,C21_1000_1249_R75_99,C21_1000_1249_R100_149,C21_1000_1249_R150_199,C21_1000_1249_R200_224,C21_1000_1249_R225_274,C21_1000_1249_R275_349,C21_1000_1249_R350_449,C21_1000_1249_R450_549,C21_1000_1249_R550_649,C21_1000_1249_R650more,C21_1000_1249_R_NS,C21_1000_1249_R_Tot,C21_1250_1499_R1_74,C21_1250_1499_R75_99,C21_1250_1499_R100_149,C21_1250_1499_R150_199,C21_1250_1499_R200_224,C21_1250_1499_R225_274,C21_1250_1499_R275_349,C21_1250_1499_R350_449,C21_1250_1499_R450_549,C21_1250_1499_R550_649,C21_1250_1499_R650more,C21_1250_1499_R_NS,C21_1250_1499_R_Tot,C21_1500_1999_R1_74,C21_1500_1999_R75_99
50602,29,16,658,4,0,8,3,4,11,46,252,240,75,61,13,720,0,0,4,3,3,7,24,76,137,84,52,8,396,0,4,31,32,22,37,138,322,226,79,41,40,981,6,7,48,10,3,6,26,40,8,0,3,46,205,122,158,885,471,360,761,1969,3742,1858,478,293,342,11438,9,11,19,23,16,25,54,69,8,3,11,30,278,9,0,13,0,8,7,4,16,7,6,0,8,74,23,41,49,14,15,23,23,22,9,3,0,13,236,24,40,158,51,44,44,70,50,11,0,0,24,516,9,10,327,78,46,59,88,45,17,5,4,36,727,3,4,78,85,67,110,142,91,23,9,8,17,633,7,3,34,64,66,101,170,149,32,9,4,12,645,3,8,44,35,67,135,249,238,59,3,9,20,875,0,0,22,41,52,176,360,352,67,11,10,13,1118,5,3,17,43,43,132,380,437,86,14,10,29,1178,3,0
50603,20,9,521,0,0,3,9,0,6,32,202,148,66,27,16,503,0,0,5,4,0,4,17,71,92,35,29,7,261,8,0,32,30,18,20,89,315,166,47,34,25,784,3,4,35,14,7,6,12,17,6,6,3,41,157,121,104,741,548,258,366,1361,3548,1497,386,230,309,9472,4,0,14,18,16,25,43,52,24,4,3,31,235,0,3,12,9,3,3,13,11,10,0,0,16,79,9,18,26,18,10,10,22,25,7,0,0,13,167,11,14,100,42,13,19,58,52,7,0,0,20,336,5,7,180,69,28,52,81,70,17,0,4,13,535,0,7,56,100,30,78,110,107,30,5,8,21,540,9,11,42,44,34,73,142,128,17,4,0,24,528,3,0,40,39,27,63,165,222,48,13,10,14,641,0,0,31,32,17,56,302,301,71,13,8,26,857,0,5,13,37,21,75,285,354,88,10,10,21,922,0,6
50604,8,6,366,4,0,8,8,4,7,39,144,135,34,3,11,393,0,5,7,5,5,4,13,56,77,16,4,7,193,3,4,18,17,18,19,113,291,128,25,6,34,680,0,0,18,19,3,10,26,31,10,0,6,45,171,66,88,425,487,284,538,1991,3272,1176,151,68,322,8862,4,5,9,14,6,35,46,42,9,0,0,38,223,0,5,10,10,4,5,8,11,3,0,0,3,59,9,19,37,20,13,18,36,6,5,0,3,3,163,6,15,63,67,37,41,72,32,12,0,0,23,369,3,9,112,67,39,78,109,70,10,0,0,28,525,3,6,42,85,77,95,197,119,19,4,3,15,668,3,6,25,58,51,115,265,149,24,4,0,28,732,5,0,30,37,54,139,269,215,27,0,3,28,805,3,0,21,32,43,163,424,281,54,3,3,22,1038,3,0,15,25,31,121,353,349,56,8,3,29,999,5,4
50605,4,5,174,0,0,0,0,0,5,17,68,66,16,3,7,184,0,0,0,3,0,0,0,25,41,12,15,0,96,3,0,0,5,9,10,33,120,82,13,9,7,292,4,0,3,3,0,0,7,13,5,0,0,11,52,20,26,161,166,90,149,434,1258,618,95,57,96,3177,0,0,5,3,0,3,9,15,9,0,0,14,56,0,0,3,5,0,0,3,8,0,0,0,4,19,0,8,0,4,6,0,4,9,0,0,0,4,41,0,5,21,18,9,7,16,23,4,0,0,8,110,0,0,51,20,14,8,32,22,10,3,0,4,160,0,0,12,23,12,19,62,57,13,0,3,7,206,0,0,12,9,5,20,65,69,10,4,0,7,195,0,0,13,17,11,22,69,79,20,0,0,10,235,0,0,6,11,6,24,87,150,33,8,3,8,329,0,0,7,5,19,14,76,142,43,6,3,9,317,0,0
50606,3,0,60,0,0,0,0,4,0,4,26,18,0,0,0,62,0,0,5,0,0,0,0,15,7,5,5,0,31,0,0,0,0,0,5,3,42,10,6,3,7,77,0,0,0,0,0,0,0,9,5,0,0,3,18,5,4,18,38,29,40,136,546,160,38,25,38,1073,0,0,0,0,0,0,0,10,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,18,0,0,0,3,0,0,9,9,0,0,0,0,23,0,0,0,6,4,4,9,17,0,0,0,0,37,0,0,0,11,3,3,22,25,4,0,7,5,81,0,0,0,4,7,5,17,19,8,0,0,0,77,0,0,0,3,4,11,22,41,7,3,0,4,95,0,0,0,0,0,5,28,59,4,0,3,7,114,0,0,0,0,0,3,24,65,19,0,0,3,125,0,0
50607,24,12,310,0,0,0,6,4,4,40,147,145,88,107,13,558,0,0,0,4,0,3,12,41,78,68,134,3,346,0,6,11,11,11,10,61,132,113,60,61,17,496,5,10,14,4,0,11,17,9,7,0,5,24,107,62,72,345,270,125,250,1044,1757,943,411,485,181,5942,4,11,16,3,3,8,33,23,10,0,4,13,132,0,0,0,0,0,5,7,5,0,0,0,5,34,6,18,14,9,3,11,9,12,7,5,5,10,103,8,14,58,21,10,10,42,22,5,0,4,8,209,4,7,108,23,11,26,53,22,9,6,4,20,297,4,3,26,48,15,35,105,60,24,6,4,11,340,5,0,12,29,17,34,78,50,17,10,6,4,255,0,0,19,18,16,51,113,74,24,3,11,7,341,0,0,13,10,13,52,145,113,44,7,10,7,422,0,0,3,19,15,51,161,180,58,20,11,7,530,5,0
50701,15,9,560,0,0,0,9,8,11,26,193,233,62,38,10,586,0,0,4,4,0,0,7,62,107,48,45,12,292,0,3,24,16,11,26,70,275,209,55,20,37,747,6,7,34,13,10,7,13,29,6,3,6,59,194,92,94,561,437,232,408,1175,3338,1772,322,190,268,8889,4,4,13,11,10,8,25,19,11,5,4,22,148,0,7,0,8,5,5,9,14,5,0,5,9,62,17,18,44,22,15,18,19,21,7,3,0,14,195,8,17,81,49,16,41,58,50,9,4,0,17,351,5,14,218,74,42,53,73,78,13,3,4,17,592,11,6,39,98,46,81,121,138,29,0,5,11,579,0,8,14,56,33,74,131,175,41,6,0,15,551,4,5,30,36,57,81,192,260,72,13,3,10,757,3,5,17,33,48,98,228,344,80,16,3,13,885,0,0,9,12,25,53,228,412,105,15,8,24,892,0,0
50702,25,5,215,5,3,3,0,0,6,16,50,77,85,96,7,341,0,0,0,0,0,0,7,10,45,45,125,0,235,3,4,8,19,7,9,35,71,100,65,68,13,409,7,8,33,12,4,9,9,7,3,5,6,16,124,89,118,533,265,140,230,509,814,710,424,452,165,4451,3,9,12,11,0,6,10,15,5,6,7,7,82,3,0,4,3,4,3,8,4,0,0,0,7,37,19,28,30,14,7,8,3,6,0,0,4,10,128,9,26,101,36,17,24,25,11,4,0,0,14,261,3,5,179,39,13,23,21,13,3,4,3,18,338,6,3,47,30,25,30,47,53,15,6,9,5,272,6,0,20,31,20,33,50,52,16,0,5,15,242,0,6,36,21,16,43,51,60,25,13,20,8,297,0,6,13,14,16,37,61,84,31,9,13,14,300,0,3,6,10,13,34,74,110,41,20,19,9,342,9,0
50703,0,0,148,0,0,4,0,0,3,9,48,23,0,0,0,90,0,0,0,0,0,0,6,34,4,0,3,0,46,0,0,8,6,12,10,66,121,19,5,0,11,268,0,0,6,13,0,3,13,5,0,0,0,16,69,27,35,213,187,141,340,933,1245,140,26,14,89,3393,4,0,6,0,4,6,14,13,0,0,0,9,67,0,0,4,3,0,0,11,3,0,0,0,3,21,0,10,25,11,8,8,12,3,4,0,0,7,86,7,11,35,22,25,30,27,13,0,0,0,11,175,3,4,73,42,14,42,49,6,3,0,0,11,254,6,0,32,64,33,55,80,42,8,0,0,8,326,0,0,5,39,34,70,80,67,9,0,0,12,316,0,0,11,42,27,78,100,91,0,4,0,8,367,0,0,6,20,33,62,134,110,10,0,0,10,381,6,0,5,11,17,55,125,143,7,0,0,5,384,3,0
50704,48,8,516,0,0,7,6,3,9,31,153,185,125,168,17,706,0,0,9,9,0,0,10,55,147,110,222,8,562,0,0,11,21,5,9,40,173,183,107,87,16,661,0,0,41,6,6,8,13,25,16,4,10,35,161,59,73,499,294,193,268,801,2199,1667,752,729,228,7756,3,0,11,14,0,12,20,35,18,9,19,13,147,0,3,4,3,6,4,4,4,6,0,6,9,53,8,3,35,14,0,7,12,10,9,0,5,6,108,5,11,69,21,13,20,37,40,15,0,0,13,253,3,4,157,46,27,28,44,58,24,3,0,18,411,3,4,43,43,19,31,116,80,17,0,12,13,394,4,9,18,48,20,46,83,99,34,11,5,15,388,0,0,20,20,16,48,93,139,55,21,9,7,438,4,4,15,24,20,38,121,203,60,26,11,14,534,3,0,7,16,18,26,116,215,95,34,16,20,567,0,0
50705,5,11,496,0,0,6,0,6,31,59,273,100,23,12,8,501,0,0,3,4,4,10,13,118,65,10,17,4,253,0,0,16,23,35,108,180,551,166,22,11,41,1149,0,3,20,17,5,19,32,30,7,0,3,50,196,50,66,404,427,334,1041,2555,4657,852,130,91,288,10897,0,0,7,12,7,18,42,39,7,4,0,19,161,0,4,3,5,3,13,7,16,0,0,0,4,61,3,16,23,22,19,25,34,29,0,0,0,11,183,4,15,61,64,42,79,80,57,0,0,0,17,424,10,8,144,88,65,92,136,91,6,0,0,27,662,3,10,38,91,82,220,305,158,19,3,0,25,954,8,0,24,66,54,139,317,189,22,4,0,11,837,3,0,17,33,55,155,380,252,30,0,0,22,961,0,7,16,18,44,132,378,332,42,5,4,26,999,0,7,9,23,34,108,351,376,43,4,8,21,972,5,3
50901,0,8,212,6,0,16,14,16,13,43,41,16,0,0,10,175,5,0,7,10,6,7,19,23,8,0,4,7,95,3,0,23,39,27,54,95,86,14,0,3,18,370,7,4,25,16,15,12,19,9,3,4,0,30,143,117,148,658,763,498,798,1299,887,129,15,35,248,5596,3,0,11,11,7,5,11,8,0,0,0,16,78,0,0,7,5,0,11,5,0,0,0,0,0,37,10,14,24,18,7,19,19,7,0,0,0,15,125,10,9,77,56,26,22,28,10,0,0,0,10,261,9,12,148,99,47,55,62,29,0,0,4,12,483,3,4,68,114,57,85,115,60,7,0,0,21,530,8,8,42,91,44,71,121,56,7,5,0,14,464,6,6,32,56,38,87,134,69,6,3,0,20,454,4,7,34,47,38,72,162,93,12,0,8,35,503,6,6,36,42,42,68,150,103,15,0,3,23,479,6,11
50902,0,4,162,6,3,11,16,13,23,35,31,7,4,3,14,167,3,7,6,10,7,7,14,19,8,6,3,9,87,10,9,35,35,32,45,72,55,13,0,0,20,334,4,11,26,19,8,9,9,17,0,0,0,32,132,187,206,677,596,429,622,683,417,70,25,47,292,4252,3,0,3,8,6,13,4,6,0,0,0,8,57,0,4,3,0,0,4,3,0,0,0,0,0,21,5,5,17,6,6,6,4,7,0,0,0,10,81,9,12,51,28,17,21,10,3,0,0,0,3,161,8,16,96,52,25,24,24,8,3,0,0,20,279,4,10,65,64,43,58,38,17,0,0,6,10,316,4,3,32,75,33,54,40,16,3,0,0,12,278,15,9,44,49,38,65,69,21,3,0,3,30,346,11,7,41,34,37,77,57,38,11,3,0,32,343,14,13,45,47,40,69,60,33,8,0,5,26,363,13,12
50903,0,5,62,0,8,11,0,7,8,3,6,0,0,0,7,60,0,3,0,3,3,0,4,12,0,0,0,0,31,7,3,14,12,20,15,21,8,0,0,0,13,118,6,4,3,11,7,0,0,0,0,0,0,10,47,99,71,285,341,247,266,173,103,23,4,11,136,1751,0,0,4,3,3,0,0,0,0,0,0,4,22,0,0,6,4,0,5,0,0,0,0,0,4,17,0,4,14,5,6,4,0,0,0,0,0,4,44,4,6,25,13,9,3,5,0,0,0,0,9,69,7,7,50,25,14,10,5,6,0,0,0,6,131,3,4,27,32,20,27,17,0,0,0,0,7,143,4,5,15,19,27,29,12,8,0,0,0,13,133,6,0,10,19,21,28,18,8,0,0,0,9,116,3,3,24,26,21,32,23,7,0,0,5,9,154,3,5,9,20,22,30,16,9,4,0,0,15,126,8,6
51001,38,35,394,15,19,34,55,34,35,35,38,44,39,88,59,500,7,4,22,29,13,28,27,31,31,29,85,28,326,67,48,84,60,34,51,55,51,47,42,47,65,652,27,10,28,31,7,6,11,12,8,3,18,89,252,740,479,901,660,378,493,513,585,418,273,429,650,6514,3,7,11,8,0,3,0,13,3,0,4,20,75,20,6,5,4,0,6,4,7,0,0,0,3,57,58,49,36,23,9,7,9,0,0,0,3,20,209,69,45,46,45,21,12,10,10,0,0,3,25,284,99,69,94,26,9,12,13,10,0,0,0,19,363,47,35,49,34,19,26,25,16,4,0,0,28,279,81,49,78,35,15,21,27,26,10,3,5,32,382,57,56,70,37,21,29,37,40,9,6,7,40,415,44,57,77,56,34,40,54,57,10,7,11,53,498,54,41,58,47,20,37,64,69,24,14,13,57,492,54,58
51002,19,34,340,137,22,192,37,30,42,65,79,73,31,55,92,845,172,24,215,41,31,38,27,40,42,28,78,83,806,70,11,56,20,15,43,27,40,27,14,19,38,378,20,5,12,7,8,0,3,5,4,0,4,29,97,737,148,839,326,225,326,348,422,285,143,259,493,4550,0,4,8,4,0,4,4,4,0,5,4,15,50,0,0,0,0,0,0,3,0,0,0,0,5,10,11,4,11,5,0,0,0,0,0,0,0,6,46,16,11,23,0,0,0,3,3,4,0,0,12,80,16,6,15,7,4,4,8,5,0,0,0,5,75,11,0,8,8,8,0,7,9,4,0,0,5,58,25,7,27,14,7,9,10,0,0,5,4,5,111,20,3,5,11,6,14,8,11,6,0,0,12,107,21,3,13,7,4,14,13,25,16,5,8,25,158,31,6,21,15,9,24,36,21,14,7,20,36,231,63,9
51003,50,42,494,356,41,48,87,36,50,78,67,56,50,117,125,1093,486,33,60,75,41,35,36,65,62,45,130,93,1158,166,14,35,23,15,32,32,46,36,17,31,68,521,16,0,12,8,3,0,7,7,5,5,18,45,121,1736,185,447,452,214,340,495,539,357,216,519,630,6117,6,0,3,4,0,3,3,4,5,0,3,15,42,0,0,3,5,0,0,0,3,0,0,0,0,17,16,8,10,4,0,3,0,0,0,0,0,4,45,8,3,11,5,0,0,4,4,0,0,0,0,50,11,6,26,3,0,6,3,6,0,3,3,0,73,6,3,4,9,5,6,6,0,0,0,0,7,63,13,3,8,7,9,7,9,4,5,0,0,4,81,7,3,13,11,9,9,20,19,0,0,9,18,119,9,4,14,15,4,14,19,16,16,17,20,20,163,16,5,23,11,18,15,23,19,22,8,7,31,194,63,11
51101,0,7,77,0,0,4,10,4,24,16,22,7,0,0,0,91,4,0,0,7,0,18,4,14,5,0,0,6,58,0,0,11,13,7,18,26,31,8,0,0,7,133,0,4,11,8,3,4,6,6,0,0,0,6,58,34,41,166,213,162,287,355,221,44,4,13,83,1621,0,0,0,7,4,4,4,5,0,0,0,4,26,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,5,6,0,4,0,4,0,0,0,4,23,0,6,25,16,6,7,3,3,0,0,0,4,70,0,0,46,28,8,12,19,3,0,0,0,11,134,5,0,26,25,15,28,14,10,0,0,0,6,125,4,3,11,12,8,13,25,3,0,0,0,6,87,0,6,6,11,18,18,21,7,0,0,0,10,90,0,0,10,10,7,28,30,19,0,0,0,16,131,4,0,8,11,13,26,28,8,0,0,6,14,122,4,5
51102,7,4,89,0,0,7,4,6,11,10,12,10,5,17,20,101,6,0,7,3,4,6,3,8,12,5,25,13,93,9,0,14,15,13,6,23,18,19,3,3,13,143,8,5,12,6,4,3,7,0,3,0,9,30,84,104,36,183,223,115,163,215,142,108,33,116,157,1594,0,4,3,0,0,4,5,0,0,0,6,4,25,0,0,3,0,0,0,5,0,0,0,0,0,12,6,14,8,4,6,4,0,0,0,0,0,0,47,3,5,24,17,0,3,0,0,3,0,0,5,62,7,0,29,27,10,11,4,0,5,0,0,12,109,6,8,10,23,6,6,5,9,0,0,3,15,93,8,10,15,24,9,16,8,13,3,0,11,16,124,3,4,8,18,8,19,23,11,4,0,6,21,129,11,5,12,17,9,17,15,14,9,3,13,18,142,8,4,13,14,10,19,19,12,7,0,14,23,143,4,4
51103,6,6,341,9,8,22,44,31,58,87,117,59,27,8,21,485,3,0,14,24,14,28,36,56,44,23,6,17,276,37,3,32,39,21,50,85,81,43,23,8,29,458,44,7,24,11,11,8,15,9,4,0,0,55,192,321,107,451,571,377,679,943,773,297,112,47,306,4977,0,0,12,4,4,0,0,5,3,0,0,11,52,0,0,5,0,0,5,5,0,0,0,0,4,23,10,11,21,7,3,7,6,5,0,0,0,4,69,4,15,30,21,9,9,15,0,0,0,0,7,115,28,15,70,28,9,16,12,5,0,3,0,12,204,19,5,36,32,21,15,26,17,3,0,3,3,181,18,16,23,31,23,20,29,17,0,0,0,11,186,19,9,14,24,28,34,59,16,6,0,0,24,237,31,9,8,30,29,52,60,47,5,0,0,22,295,31,11,26,22,33,40,74,46,9,0,0,22,318,40,10
51104,4,3,230,4,3,11,11,14,14,39,65,14,3,4,18,213,4,0,11,3,14,9,27,24,15,5,10,10,117,7,3,43,40,38,66,135,127,19,4,0,37,512,8,6,32,19,9,9,14,10,6,0,3,51,174,152,137,633,667,567,847,1375,791,132,20,58,335,5705,4,4,8,18,10,14,19,8,4,0,0,14,100,0,3,9,3,0,8,0,5,0,0,0,0,35,9,9,22,30,20,20,15,4,0,0,0,21,147,10,12,64,64,40,41,16,0,0,0,5,12,270,8,4,108,99,44,69,27,12,0,0,4,29,404,3,12,50,87,75,95,41,17,0,0,0,12,397,6,6,45,85,74,94,67,19,5,5,4,21,432,9,9,29,71,85,105,105,22,11,0,3,25,465,8,8,38,58,43,89,123,43,0,0,9,34,468,16,9,27,45,43,101,119,54,11,3,7,37,473,13,12
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
