SA3_CODE_2021,C11_Chr_Tot_0_14,C11_Chr_Tot_15_24,C11_Chr_Tot_25_34,C11_Chr_Tot_35_44,C11_Chr_Tot_45_54,C11_Chr_Tot_55_64,C11_Chr_Tot_65_74,C11_Chr_Tot_75_84,C11_Chr_Tot_85ov,C11_Chr_Tot_Tot,C11_Hinduism_0_14,C11_Hinduism_15_24,C11_Hinduism_25_34,C11_Hinduism_35_44,C11_Hinduism_45_54,C11_Hinduism_55_64,C11_Hinduism_65_74,C11_Hinduism_75_84,C11_Hinduism_85ov,C11_Hinduism_Tot,C11_Islam_0_14,C11_Islam_15_24,C11_Islam_25_34,C11_Islam_35_44,C11_Islam_45_54,C11_Islam_55_64,C11_Islam_65_74,C11_Islam_75_84,C11_Islam_85ov,C11_Islam_Tot,C11_Judaism_0_14,C11_Judaism_15_24,C11_Judaism_25_34,C11_Judaism_35_44,C11_Judaism_45_54,C11_Judaism_55_64,C11_Judaism_65_74,C11_Judaism_75_84,C11_Judaism_85ov,C11_Judaism_Tot,C11_OR_Au_Ab_Tr_R_0_14,C11_OR_Au_Ab_Tr_R_15_24,C11_OR_Au_Ab_Tr_R_25_34,C11_OR_Au_Ab_Tr_R_35_44,C11_OR_Au_Ab_Tr_R_45_54,C11_OR_Au_Ab_Tr_R_55_64,C11_OR_Au_Ab_Tr_R_65_74,C11_OR_Au_Ab_Tr_R_75_84,C11_OR_A_Ab_Tr_Re_85ov,C11_OR_Au_Ab_Tr_Re_Tot,C11_OR_Sikhism_0_14,C11_OR_Sikhism_15_24,C11_OR_Sikhism_25_34,C11_OR_Sikhism_35_44,C11_OR_Sikhism_45_54,C11_OR_Sikhism_55_64,C11_OR_Sikhism_65_74,C11_OR_Sikhism_75_84,C11_OR_Sikhism_85ov,C11_OR_Sikhism_Tot,C11_OR_OR_0_14,C11_OR_OR_15_24,C11_OR_OR_25_34,C11_OR_OR_35_44,C11_OR_OR_45_54,C11_OR_OR_55_64,C11_OR_OR_65_74,C11_OR_OR_75_84,C11_OR_OR_85ov,C11_OR_OR_Tot,C11_OR_Tot_0_14,C11_OR_Tot_15_24,C11_OR_Tot_25_34,C11_OR_Tot_35_44,C11_OR_Tot_45_54,C11_OR_Tot_55_64,C11_OR_Tot_65_74,C11_OR_Tot_75_84,C11_OR_Tot_85ov,C11_OR_Tot_Tot,C11_SBOSB_No_RA_0_14,C11_SBOSB_No_RA_15_24,C11_SBOSB_No_RA_25_34,C11_SBOSB_No_RA_35_44,C11_SBOSB_No_RA_45_54,C11_SBOSB_No_RA_55_64,C11_SBOSB_No_RA_65_74,C11_SBOSB_No_RA_75_84,C11_SBOSB_No_RA_85ov,C11_SBOSB_No_RA_Tot,C11_Rel_aff_ns_0_14,C11_Rel_aff_ns_15_24,C11_Rel_aff_ns_25_34,C11_Rel_aff_ns_35_44,C11_Rel_aff_ns_45_54,C11_Rel_aff_ns_55_64,C11_Rel_aff_ns_65_74,C11_Rel_aff_ns_75_84,C11_Rel_aff_ns_85ov,C11_Rel_aff_NS_Tot,C11_Tot_0_14,C11_Tot_15_24,C11_Tot_25_34,C11_Tot_35_44,C11_Tot_45_54,C11_Tot_55_64,C11_Tot_65_74,C11_Tot_75_84,C11_Tot_85ov,C11_Tot_Tot,C16_Buddhism_0_14,C16_Buddhism_15_24,C16_Buddhism_25_34,C16_Buddhism_35_44,C16_Buddhism_45_54,C16_Buddhism_55_64,C16_Buddhism_65_74,C16_Buddhism_75_84,C16_Buddhism_85ov,C16_Buddhism_Tot,C16_Christ_Angl_0_14,C16_Christ_Angl_15_24,C16_Christ_Angl_25_34,C16_Christ_Angl_35_44,C16_Christ_Angl_45_54,C16_Christ_Angl_55_64,C16_Christ_Angl_65_74,C16_Christ_Angl_75_84,C16_Christ_Angl_85ov,C16_Christ_Angl_Tot,C16_C_Assyr_Apo_0_14,C16_C_Assyr_Apo_15_24,C16_C_Assyr_Apo_25_34,C16_C_Assyr_Apo_35_44,C16_C_Assyr_Apo_45_54,C16_C_Assyr_Apo_55_64,C16_C_Assyr_Apo_65_74,C16_C_Assyr_Apo_75_84,C16_C_Assyr_Apo_85ov,C16_C_Assyr_Apo_Tot,C16_C_Baptist_0_14,C16_C_Baptist_15_24,C16_C_Baptist_25_34,C16_C_Baptist_35_44,C16_C_Baptist_45_54,C16_C_Baptist_55_64,C16_C_Baptist_65_74,C16_C_Baptist_75_84,C16_C_Baptist_85ov,C16_C_Baptist_Tot,C16_Christ_Breth_0_14,C16_Christ_Breth_15_24,C16_Christ_Breth_25_34,C16_Christ_Breth_35_44,C16_Christ_Breth_45_54,C16_Christ_Breth_55_64,C16_Christ_Breth_65_74,C16_Christ_Breth_75_84,C16_Christ_Breth_85ov,C16_Christ_Breth_Tot,C16_Ch_Catholic_0_14,C16_Ch_Catholic_15_24,C16_Ch_Catholic_25_34,C16_Ch_Catholic_35_44,C16_Ch_Catholic_45_54,C16_Ch_Catholic_55_64,C16_Ch_Catholic_65_74,C16_Ch_Catholic_75_84,C16_Ch_Catholic_85ov,C16_C_Catholic_Tot,C16_C_Chur_Christ_0_14,C16_C_Chur_Christ_15_24,C16_C_Chur_Christ_25_34,C16_C_Chur_Christ_35_44,C16_C_Chur_Christ_45_54,C16_C_Chur_Christ_55_64,C16_C_Chur_Christ_65_74,C16_C_Chur_Christ_75_84,C16_C_Chur_Christ_85ov,C16_C_Chur_Christ_Tot,C16_C_East_Ortho_0_14,C16_C_East_Ortho_15_24,C16_C_East_Ortho_25_34,C16_C_East_Ortho_35_44,C16_C_East_Ortho_45_54,C16_C_East_Ortho_55_64,C16_C_East_Ortho_65_74,C16_C_East_Ortho_75_84,C16_C_East_Ortho_85ov,C16_C_East_Ortho_Tot,C16_C_Jeh_Wit_0_14,C16_C_Jeh_Wit_15_24,C16_C_Jeh_Wit_25_34,C16_C_Jeh_Wit_35_44,C16_C_Jeh_Wit_45_54,C16_C_Jeh_Wit_55_64,C16_C_Jeh_Wit_65_74,C16_C_Jeh_Wit_75_84,C16_C_Jeh_Wit_85ov,C16_C_Jeh_Wit_Tot
50502,17069,11534,13941,14821,13842,12943,10380,7422,3035,104997,510,370,1188,423,181,101,34,14,6,2817,1699,901,1089,839,506,213,96,33,5,5385,509,372,226,345,417,427,224,207,153,2884,7,6,3,0,0,3,0,0,0,23,73,165,319,55,17,14,3,3,0,654,94,130,237,173,176,94,49,30,6,988,173,301,561,226,196,114,51,30,6,1660,7061,6534,9010,6048,4439,3254,1528,750,234,38853,2848,2398,3457,2350,1882,1492,1034,734,423,16620,30607,23130,30430,25957,22312,19204,13590,9323,3887,178430,701,688,1036,1078,857,689,368,154,52,5624,2213,1448,1694,2362,3077,3015,3195,2220,1009,20228,0,6,3,0,3,0,0,0,0,9,541,367,490,367,315,263,215,123,58,2735,0,5,0,5,0,0,0,0,0,14,9115,5578,7693,6808,6599,5390,4445,3250,1220,50099,74,40,36,53,71,66,84,86,31,536,942,624,719,797,884,842,599,603,194,6208,109,46,94,118,110,117,91,81,36,795
50503,20262,11683,11719,14952,13014,9299,6196,3259,1026,91404,429,190,369,350,127,62,35,3,0,1561,1220,678,539,562,377,168,55,22,3,3627,16,18,14,18,16,21,25,4,6,135,0,4,0,3,0,0,0,0,0,13,77,58,82,51,30,20,4,0,0,319,118,76,141,145,130,80,28,10,0,714,196,130,227,201,153,98,33,15,0,1050,10702,6101,7043,5931,3461,2002,826,351,116,36528,3362,1957,2057,2161,1525,974,577,403,275,13289,37120,21411,22755,24929,19400,13049,7882,4111,1442,152102,867,684,862,876,805,582,224,69,14,4982,4276,2916,2262,3614,4756,3547,3148,1751,667,26930,0,0,0,0,0,3,0,0,0,9,1094,651,500,650,608,347,237,136,40,4261,0,0,0,0,4,0,0,3,3,11,9087,5333,5605,5888,5466,3698,2522,1316,400,39319,86,34,55,63,58,53,52,32,7,433,609,354,400,547,428,334,209,92,18,2980,162,99,126,115,153,138,86,45,19,946
50601,6321,4365,4446,4619,5170,5019,3081,1639,513,35165,118,67,193,65,44,12,7,0,0,506,163,110,134,75,69,40,12,0,0,607,12,3,8,11,10,3,3,5,0,44,6,0,0,4,4,0,3,0,0,14,24,13,51,8,5,5,0,0,0,113,31,52,72,76,61,46,13,5,0,357,61,68,129,88,70,51,20,5,0,483,4930,3286,3218,2415,1972,1262,537,185,52,17852,1648,1084,1008,879,834,617,338,271,99,6777,13370,9077,9316,8319,8290,7111,4039,2115,660,62293,294,135,355,413,195,133,84,22,7,1629,1388,1015,993,1295,1806,1877,1619,827,279,11097,0,0,0,0,0,0,0,0,0,0,507,270,291,278,258,220,98,80,18,2007,52,38,31,36,18,17,16,3,8,220,2866,1546,2195,1988,1761,1563,1054,492,147,13616,28,20,18,27,21,16,33,13,3,180,56,21,45,39,32,29,10,11,3,237,66,37,38,57,44,55,45,19,7,367
50602,4789,3738,5252,4940,4551,4154,2878,2111,901,33318,236,226,726,190,57,20,11,3,5,1461,947,541,809,494,188,100,43,9,3,3137,3,10,9,8,7,6,5,0,3,54,3,7,9,0,5,3,4,0,0,25,57,137,246,24,5,3,9,0,3,488,28,44,103,66,57,35,17,6,0,350,92,190,354,88,64,42,23,9,3,866,2397,2900,4028,2515,1804,1175,425,247,71,15557,1049,1183,1618,1128,884,625,388,261,128,7261,9734,9138,13437,9745,7806,6311,3840,2672,1118,63804,241,268,640,480,271,214,106,35,13,2258,519,463,590,795,1094,1193,1022,665,332,6680,0,0,0,0,0,0,0,0,0,0,95,82,144,116,81,79,58,43,3,712,0,0,0,0,0,0,0,0,0,6,2749,1827,2796,2273,2030,1694,1208,874,354,15806,11,13,12,18,18,24,21,9,4,128,62,34,65,70,68,67,37,31,11,461,51,21,41,44,42,40,15,7,9,264
50603,7325,6892,5511,5933,6974,6481,4253,2944,1493,47808,610,534,679,500,321,117,44,23,3,2841,1413,933,957,745,367,184,81,32,7,4719,11,4,6,3,7,12,3,6,0,57,3,0,6,0,0,0,0,0,0,15,122,189,315,73,44,31,14,7,6,799,36,71,86,56,57,38,33,14,5,395,167,259,399,134,103,68,46,17,6,1203,3654,4743,3726,2590,2210,1552,682,326,150,19629,1161,1581,1265,888,849,666,372,333,256,7367,14958,16200,13539,11459,11558,9667,5682,3758,1950,88769,704,915,1112,835,755,566,354,105,34,5376,805,810,524,793,1426,1675,1609,1037,557,9237,0,0,0,0,0,0,0,0,0,0,348,300,237,258,243,244,171,71,44,1921,48,37,45,22,25,10,20,8,0,230,3288,2603,2203,2374,2469,2256,1706,1016,514,18422,33,32,29,28,28,39,34,16,6,251,62,42,50,61,71,68,35,20,11,426,40,23,34,52,42,38,31,24,15,299
50604,10715,7368,7207,8319,8430,8015,4967,2565,775,58359,447,202,593,353,151,65,32,0,0,1840,1907,1052,949,776,552,237,85,25,6,5593,0,3,0,8,3,6,6,0,0,34,3,0,3,4,0,4,0,0,0,19,123,135,254,77,48,18,11,4,0,673,42,57,95,89,61,45,34,6,0,435,164,191,348,167,111,67,46,18,0,1122,6399,4359,4854,3789,2538,1647,746,276,85,24699,2340,1893,2003,1675,1215,972,527,316,170,11106,22598,15654,16782,15730,13507,11446,6556,3260,1053,106587,712,535,932,895,634,456,264,77,15,4520,1478,1131,944,1518,2174,2346,2147,1202,464,13394,0,3,0,0,0,0,0,0,0,3,625,408,393,348,379,267,213,120,37,2788,11,15,13,3,7,4,3,4,0,48,4622,2982,2992,3415,3104,2685,1880,1012,278,22982,63,26,34,40,38,36,33,11,5,293,82,51,70,79,58,64,39,19,10,470,61,46,55,63,60,78,72,26,12,471
50605,5683,3913,3062,4372,4987,5006,3432,1867,593,32910,35,16,58,45,18,18,3,0,0,192,208,114,103,112,51,29,12,8,4,651,4,3,0,7,5,7,6,0,0,29,6,0,4,0,0,0,0,0,0,10,3,9,11,0,3,0,0,0,0,33,13,24,37,40,39,28,7,7,0,193,20,30,51,39,43,29,7,7,0,232,3489,2548,2231,2072,1676,1291,602,255,79,14239,1074,694,658,724,618,496,284,178,99,4820,10583,7382,6247,7465,7494,6938,4375,2314,770,53563,125,73,129,149,104,87,33,11,0,715,1006,825,520,936,1499,1585,1548,927,272,9117,0,0,0,0,0,0,0,0,0,0,193,133,92,146,148,124,135,86,25,1063,51,40,49,26,21,9,4,0,3,211,2633,1657,1370,1683,1837,1471,1175,614,200,12643,21,24,15,13,46,35,48,29,11,236,49,15,25,49,42,28,20,6,0,241,17,14,22,41,32,27,37,18,7,216
50606,2150,1290,955,1645,1644,1436,814,323,78,10345,0,0,4,0,4,0,0,0,0,12,32,6,14,4,8,9,0,0,0,67,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,6,10,9,14,17,16,7,4,0,0,76,21,9,14,21,14,7,4,0,0,92,1582,840,772,788,662,394,158,61,40,5297,360,254,267,340,281,183,86,25,4,1801,4184,2420,2061,2841,2639,2045,1069,411,126,17799,44,25,49,77,40,19,18,0,0,274,701,459,412,538,853,725,547,257,77,4565,0,0,0,0,0,0,0,0,0,0,128,81,72,52,63,57,43,18,6,505,0,0,0,0,0,0,0,0,0,0,980,536,651,620,625,436,284,94,31,4256,0,0,8,3,4,11,0,8,0,41,15,10,14,11,8,8,3,0,3,67,34,7,12,21,11,6,9,9,0,108
50607,3198,3320,2943,2887,3305,3309,1915,1311,839,23028,75,104,212,81,51,19,8,6,0,563,314,253,311,193,97,50,20,12,0,1242,3,3,15,10,10,24,7,7,9,87,0,4,0,0,0,0,0,0,0,6,10,24,44,9,8,5,6,0,0,96,35,51,64,33,45,30,12,6,0,274,43,77,102,41,55,32,14,6,4,377,1546,2263,2170,1377,1128,1001,381,188,82,10137,551,713,791,481,471,445,265,181,155,4052,5867,6999,6845,5300,5280,5021,2665,1722,1109,40815,124,196,278,241,164,160,84,26,10,1294,456,439,396,501,734,899,870,458,337,5089,0,0,0,0,0,0,0,0,0,0,60,78,68,74,69,69,43,41,20,523,11,0,7,0,4,4,4,0,3,29,1656,1452,1295,1148,1288,1211,862,451,214,9570,12,8,5,14,14,27,22,10,12,122,74,50,60,69,62,61,56,38,7,475,13,11,15,6,15,27,23,15,3,121
50701,10630,6564,7375,8856,8041,6317,4158,2460,783,55174,111,67,198,100,59,28,4,3,0,582,199,155,178,148,82,57,26,4,0,847,9,6,10,10,9,17,8,0,0,72,10,3,5,0,0,0,0,0,0,18,24,37,42,19,18,13,5,4,0,163,63,41,66,85,63,48,19,0,5,391,89,81,111,110,86,63,26,3,5,578,5460,3561,4425,3673,2250,1354,542,233,67,21562,1663,1018,1236,1117,856,604,327,209,72,7095,18363,11618,13907,14318,11595,8621,5134,2932,925,87411,252,194,346,410,264,206,94,25,9,1799,1442,998,925,1601,2059,1936,1587,863,321,11730,0,0,0,0,0,0,0,0,0,0,335,201,187,241,222,168,108,58,15,1538,19,9,11,8,10,0,0,7,0,77,6219,3699,3992,4552,4276,3186,2285,1391,441,30034,23,23,22,24,24,18,17,7,3,158,164,121,177,168,165,141,80,39,16,1073,60,20,37,44,32,42,41,21,7,297
50702,2450,1596,1782,2365,2739,2678,1964,1499,598,17670,15,9,35,21,10,4,3,3,6,112,31,22,46,33,30,15,8,0,0,193,11,6,17,11,12,19,17,3,0,97,0,0,0,0,0,4,0,0,0,5,0,4,0,0,0,0,3,0,0,10,21,37,40,45,36,45,5,4,0,232,21,43,48,43,36,43,11,4,0,252,2184,1556,2052,1811,1677,1318,498,203,75,11380,485,428,561,482,492,413,203,170,79,3317,5261,3711,4632,4919,5116,4612,2734,1890,761,33629,37,42,73,106,112,101,64,11,0,539,366,222,250,448,696,778,720,413,155,4051,0,0,0,0,0,0,0,0,0,0,48,22,56,36,46,30,30,20,10,293,0,0,0,0,0,3,0,0,0,6,1407,871,879,1035,1308,1144,899,783,357,8680,6,5,0,0,3,12,4,9,3,49,27,30,28,29,48,43,29,24,6,258,7,8,6,7,17,26,18,12,5,106
50703,3101,1807,2282,2358,2110,1818,1242,650,185,15554,38,9,78,22,17,0,0,0,0,165,66,35,51,38,27,9,4,0,0,225,0,0,3,0,3,7,0,0,0,20,3,0,0,0,0,0,0,0,0,8,14,3,28,8,0,3,0,0,0,58,16,24,34,36,27,9,7,3,0,154,36,31,62,49,27,10,7,3,0,215,2427,1535,1791,1185,786,430,210,85,34,8486,969,656,818,695,442,320,177,93,39,4216,6702,4115,5169,4418,3452,2627,1650,841,253,29227,76,60,116,121,73,56,21,0,0,519,685,461,472,617,783,724,577,398,121,4845,0,0,0,0,0,0,0,0,0,0,132,64,131,87,61,56,37,17,6,583,0,0,0,0,3,0,0,0,0,4,1754,934,1253,1259,944,620,433,207,50,7451,13,15,5,15,14,9,7,0,6,81,53,30,56,58,28,22,20,5,3,269,66,39,44,58,40,27,44,28,8,363
50704,9847,8113,5385,7604,9465,8795,5683,4415,2019,61327,216,241,209,213,201,111,51,21,7,1266,205,217,221,173,106,71,33,10,4,1035,10,11,8,22,11,29,8,11,4,102,0,0,0,0,0,0,0,0,0,4,25,61,66,23,31,40,10,11,0,257,80,87,77,70,88,70,28,25,13,525,102,146,143,98,121,104,38,29,13,792,4667,4430,3479,3274,3285,2459,988,564,227,23374,1314,1171,932,1009,991,833,506,425,274,7457,16658,14883,10820,12829,14636,12930,7511,5542,2564,98365,323,383,394,471,436,490,297,89,22,2897,1484,1147,747,1334,2216,2457,2376,1644,964,14367,0,0,0,0,0,0,0,0,0,0,338,303,166,224,320,300,191,132,42,2014,33,31,25,21,11,17,3,8,6,147,5132,3632,2420,3144,3678,3253,2363,1358,609,25592,12,14,5,16,29,35,40,27,14,203,118,97,63,134,144,103,73,53,17,811,32,36,20,36,30,38,27,14,7,224
50705,11859,7473,6572,9221,9263,7136,5420,3216,953,61121,53,17,64,48,11,9,0,0,0,211,159,64,102,80,47,32,4,0,0,490,0,11,6,7,10,6,4,3,0,58,6,4,0,0,0,0,0,0,0,12,6,3,4,0,0,0,4,0,0,20,43,64,90,101,81,44,20,8,0,456,53,73,101,104,83,45,20,8,0,484,8990,5576,5119,4509,3294,1761,823,377,100,30545,2427,1609,1508,1559,1261,846,506,360,172,10256,23694,14956,13631,15751,14137,9928,6806,3980,1226,104105,182,148,230,298,217,108,48,10,0,1241,3050,2172,1706,2646,3975,3279,2904,1758,683,22170,0,0,0,0,0,0,0,0,0,0,450,234,247,254,278,212,139,93,31,1944,0,0,0,0,0,5,0,0,0,4,4944,2896,2886,3242,3147,2313,1617,861,248,22143,73,33,23,45,45,47,68,44,17,395,113,62,91,99,107,90,33,22,7,625,156,90,109,100,126,108,89,43,22,833
50901,5409,2708,2621,3875,4869,4949,3738,2410,897,31481,6,3,13,18,8,8,9,0,0,68,143,92,71,60,67,59,36,11,3,535,0,4,3,4,3,7,0,4,0,27,0,0,0,0,0,0,0,0,0,7,0,3,3,0,0,0,0,0,0,3,39,30,38,70,54,31,21,9,0,291,40,36,39,70,55,31,21,9,0,298,4538,2478,2099,2355,2284,1668,856,352,93,16725,1288,767,713,779,787,662,404,258,98,5749,11474,6134,5613,7250,8186,7488,5082,3042,1092,55357,66,44,48,82,93,88,44,9,0,483,992,591,486,858,1523,1820,1935,1207,480,9885,0,0,0,0,0,0,0,0,0,0,538,250,246,275,286,272,196,133,63,2268,44,34,37,29,18,13,14,9,4,208,1296,693,723,939,1101,1098,864,446,183,7346,47,28,14,26,35,18,28,11,5,213,11,7,3,16,19,19,18,0,0,96,64,33,39,44,57,56,55,28,11,392
50902,5685,2550,2799,4264,5509,5804,4021,2097,636,33361,4,5,5,9,0,7,0,0,0,30,14,5,10,18,11,11,10,0,0,77,5,3,0,4,9,3,0,0,0,28,0,7,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,5,18,23,28,46,40,37,7,5,0,207,19,24,32,47,39,44,8,5,3,220,3935,1896,1779,1804,1788,1394,676,222,44,13540,1320,704,583,817,835,757,478,250,93,5831,11010,5217,5249,7014,8237,8081,5206,2572,775,53369,53,39,60,61,68,61,27,8,3,387,1420,737,698,1174,1957,2399,2140,1126,343,11997,0,0,0,0,0,0,0,0,0,0,137,42,87,72,90,109,97,46,8,695,78,72,65,40,34,27,12,7,5,341,1980,930,1137,1263,1527,1566,1218,538,172,10326,58,20,31,31,39,77,39,40,12,348,14,4,14,13,25,24,19,13,0,132,68,22,43,40,45,67,52,19,10,363
50903,2321,930,1231,1829,2132,2178,1413,746,298,13081,8,0,8,3,3,6,0,0,0,29,14,4,9,15,5,0,0,0,0,45,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,5,0,0,3,0,0,0,0,0,10,6,4,17,11,9,3,0,0,60,10,13,4,17,10,8,4,0,0,65,1564,728,792,746,656,442,248,86,27,5293,400,217,297,317,339,246,142,104,42,2106,4325,1907,2352,2949,3159,2893,1812,945,366,20714,16,13,8,23,26,19,10,0,0,109,580,193,289,491,681,896,741,360,135,4362,0,0,0,0,0,0,0,0,0,0,137,34,73,70,55,74,42,28,11,533,0,0,0,0,0,0,0,0,0,0,689,255,401,422,505,486,312,182,54,3312,9,0,7,0,17,15,9,7,3,63,4,0,0,0,5,3,4,0,0,28,41,8,18,20,23,28,35,17,4,191
51001,4910,2700,2951,3011,2701,2035,836,290,70,19514,4,12,27,4,7,0,0,0,0,52,29,11,28,18,15,6,4,4,0,116,0,0,0,0,4,3,0,0,0,11,39,23,19,12,19,4,8,0,0,125,0,0,0,0,0,0,0,0,0,7,4,9,13,20,20,7,0,0,0,65,44,27,37,32,34,11,5,0,0,201,2153,1094,1738,1294,1002,623,131,43,14,8099,1355,929,1600,1132,786,435,166,63,24,6486,8542,4798,6470,5548,4614,3157,1154,411,107,34791,66,19,70,77,71,62,5,4,0,374,349,157,289,369,474,525,302,82,12,2560,0,0,0,0,0,0,0,0,0,0,104,64,82,63,59,44,26,9,0,450,0,0,0,0,5,0,0,0,0,4,2157,1160,1323,1161,1186,866,338,124,29,8340,4,3,3,5,4,11,4,3,0,44,3,0,11,11,5,3,0,0,0,48,11,7,11,19,9,17,9,0,0,89
51002,2171,1431,2566,2342,2117,1180,267,52,20,12133,27,8,36,35,12,8,3,0,0,130,93,90,77,76,56,48,16,0,0,465,3,0,0,5,0,0,0,0,0,14,116,88,67,57,37,21,11,3,4,397,0,5,5,0,0,0,0,0,0,8,11,9,16,23,14,9,0,0,0,85,122,101,91,81,51,27,12,3,4,488,1349,1107,1871,1267,818,347,62,29,14,6854,1212,973,1590,1251,969,463,80,18,0,6562,5031,3751,6314,5129,4091,2103,436,108,36,26990,46,25,88,85,47,30,0,0,0,322,352,137,419,451,496,314,85,24,0,2284,0,0,0,0,0,0,0,0,0,0,114,50,94,77,68,57,19,0,0,480,0,0,0,0,0,0,0,0,0,0,976,453,1172,951,733,425,121,28,9,4861,10,3,12,8,19,5,0,0,0,54,21,12,23,29,8,13,3,3,0,113,20,7,18,11,14,3,8,0,0,91
51003,2943,1490,2887,3219,2728,1480,302,55,15,15110,42,18,68,41,28,9,0,0,0,207,49,11,52,47,20,7,0,0,0,189,4,0,9,6,3,0,0,0,0,19,25,19,10,16,8,0,0,0,0,76,5,0,6,6,0,0,0,0,0,18,6,7,28,26,12,11,0,0,0,105,43,29,46,45,27,14,3,0,0,193,2168,1357,2387,1758,1071,433,75,18,3,9269,1198,957,1772,1609,1240,591,100,19,6,7503,6488,3893,7314,6810,5222,2582,481,86,20,32902,52,46,167,126,116,60,8,0,0,582,714,272,622,833,858,539,143,24,6,4023,0,0,0,0,0,0,0,0,0,0,138,37,102,99,91,47,3,0,0,519,0,0,0,4,0,0,0,0,0,8,1575,597,1642,1504,1155,587,130,28,3,7224,12,11,6,17,18,14,3,0,0,78,11,17,24,27,21,10,0,0,0,112,34,13,22,19,18,12,16,0,3,134
51101,1532,788,775,1258,1458,1255,961,520,154,8702,0,0,5,0,0,0,0,0,0,10,6,0,3,0,0,0,0,0,0,12,7,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,7,12,9,6,0,0,0,52,9,13,7,12,9,6,0,0,0,55,1467,750,703,707,605,350,179,68,16,4834,445,253,249,242,250,169,149,92,31,1877,3467,1816,1774,2241,2342,1801,1296,674,203,15607,16,10,8,24,18,11,9,0,0,90,354,239,172,286,485,461,459,247,75,2784,0,0,0,0,0,0,0,0,0,0,44,29,21,24,34,31,26,11,8,230,0,0,0,0,0,0,0,0,0,6,520,268,285,332,417,273,247,129,45,2513,3,5,8,5,3,10,9,3,0,55,0,3,3,3,5,4,0,0,0,15,16,5,15,10,12,21,12,13,4,111
51102,939,355,564,760,804,844,527,215,47,5060,0,0,12,0,0,3,0,0,0,22,4,0,4,3,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,9,13,5,0,0,0,28,4,0,3,9,17,5,0,0,0,31,705,326,458,419,314,225,134,33,8,2626,298,132,194,209,175,174,88,39,12,1312,1997,836,1264,1467,1345,1271,754,294,66,9286,30,17,31,30,33,18,10,3,0,172,138,53,82,146,233,276,239,90,32,1289,0,0,0,0,0,0,0,0,0,0,10,4,11,6,15,8,7,7,0,72,0,0,0,0,0,0,0,0,0,0,393,213,239,281,329,281,214,62,15,2030,32,8,9,15,10,14,12,3,0,100,4,5,3,3,10,6,8,0,0,38,13,0,6,10,9,7,4,8,0,53
51103,4883,2899,3387,3717,3700,2443,1051,427,156,22659,51,23,112,45,15,6,5,0,0,242,46,29,58,35,16,6,5,0,0,192,3,4,5,0,4,6,0,0,0,25,52,27,25,26,20,3,4,3,0,158,9,4,12,0,0,0,0,0,0,34,20,7,38,26,18,12,0,5,0,121,79,36,75,52,34,19,7,5,0,317,2795,1958,2367,1680,1163,640,178,57,8,10846,1652,1111,1453,1151,933,567,232,69,28,7204,9554,6110,7526,6766,5907,3721,1475,562,195,41808,51,39,79,103,59,32,5,3,0,373,575,343,494,576,837,761,387,132,35,4147,0,0,0,0,0,0,0,0,0,0,180,117,94,111,126,64,27,8,5,731,0,0,0,0,0,0,0,0,0,0,1749,1016,1203,1196,1172,841,407,179,39,7818,211,103,118,82,88,64,46,10,3,733,18,11,11,18,16,9,6,3,0,85,34,16,20,35,37,23,14,9,6,196
51104,6455,3498,3196,4770,5365,4959,3273,1784,498,33798,19,6,21,22,3,0,0,0,0,67,103,97,67,39,80,32,21,7,0,435,0,0,0,0,5,8,0,0,0,16,10,0,3,7,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,14,11,23,25,35,30,29,6,0,0,170,31,24,29,40,36,29,6,0,0,200,3527,2121,2088,1911,1586,1028,413,174,51,12904,1275,860,924,830,771,556,328,214,91,5842,11452,6650,6413,7678,7917,6663,4060,2183,641,53655,59,46,77,97,87,67,15,5,5,468,979,675,609,1047,1700,1922,1543,883,313,9662,0,0,0,0,0,0,0,0,0,0,104,51,50,60,102,68,50,18,0,502,0,0,0,0,0,0,0,0,0,0,2964,1661,1435,1618,1974,1588,1174,634,199,13243,3,3,8,9,11,30,22,14,6,101,8,3,7,18,18,12,8,7,0,84,19,21,18,34,39,41,47,10,8,247
