SA3_CODE_2021,C11_SH_0b_s_a_b_NPGH_2,C11_SH_0b_s_a_b_NPGH_3,C11_SH_0b_s_a_b_NPGH_4,C11_SH_0b_s_a_b_NPGH_5,C11_SH_0b_s_a_b_NPGH_6_mor,C11_SH_0b_s_a_b_Tot,C11_SH_1b_NPGH_2,C11_SH_1b_NPGH_3,C11_SH_1b_NPGH_4,C11_SH_1b_NPGH_5,C11_SH_1b_NPGH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPGH_2,C11_SH_2b_NPGH_3,C11_SH_2b_NPGH_4,C11_SH_2b_NPGH_5,C11_SH_2b_NPGH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPGH_2,C11_SH_3b_NPGH_3,C11_SH_3b_NPGH_4,C11_SH_3b_NPGH_5,C11_SH_3b_NPGH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPGH_2,C11_SH_4mb_NPGH_3,C11_SH_4mb_NPGH_4,C11_SH_4mb_NPGH_5,C11_SH_4mb_NPGH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPGH_2,C11_SH_NB_NS_NPGH_3,C11_SH_NB_NS_NPGH_4,C11_SH_NB_NS_NPGH_5,C11_SH_NB_NS_NPGH_6_mor,C11_SH_NB_NS_Tot,C11_SH_Tot_NPGH_2,C11_SH_Tot_NPGH_3,C11_SH_Tot_NPGH_4,C11_SH_Tot_NPGH_5,C11_SH_Tot_NPGH_6_mor,C11_SH_Tot_Tot,C11_SDRTHT_0b_s_a_b_NPGH_2,C11_SDRTHT_0b_s_a_b_NPGH_3,C11_SDRTHT_0b_s_a_b_NPGH_4,C11_SDRTHT_0b_s_a_b_NPGH_5,C11_SDRTHT_0b_s_a_b_NPGH_6mor,C11_SDRTHT_0b_s_a_b_Tot,C11_SDRTHT_1b_NPGH_2,C11_SDRTHT_1b_NPGH_3,C11_SDRTHT_1b_NPGH_4,C11_SDRTHT_1b_NPGH_5,C11_SDRTHT_1b_NPGH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPGH_2,C11_SDRTHT_2b_NPGH_3,C11_SDRTHT_2b_NPGH_4,C11_SDRTHT_2b_NPGH_5,C11_SDRTHT_2b_NPGH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPGH_2,C11_SDRTHT_3b_NPGH_3,C11_SDRTHT_3b_NPGH_4,C11_SDRTHT_3b_NPGH_5,C11_SDRTHT_3b_NPGH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPGH_2,C11_SDRTHT_4mb_NPGH_3,C11_SDRTHT_4mb_NPGH_4,C11_SDRTHT_4mb_NPGH_5,C11_SDRTHT_4mb_NPGH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPGH_2,C11_SDRTHT_NB_NS_NPGH_3,C11_SDRTHT_NB_NS_NPGH_4,C11_SDRTHT_NB_NS_NPGH_5,C11_SDRTHT_NB_NS_NPGH_6_mor,C11_SDRTHT_NB_NS_Tot,C11_SDRTHT_Tot_NPGH_2,C11_SDRTHT_Tot_NPGH_3,C11_SDRTHT_Tot_NPGH_4,C11_SDRTHT_Tot_NPGH_5,C11_SDRTHT_Tot_NPGH_6_mor,C11_SDRTHT_Tot_Tot,C11_F_a_0b_s_a_b_NPGH_2,C11_F_a_0b_s_a_b_NPGH_3,C11_F_a_0b_s_a_b_NPGH_4,C11_F_a_0b_s_a_b_NPGH_5,C11_F_a_0b_s_a_b_NPGH_6_mor,C11_F_a_0b_s_a_b_Tot,C11_F_a_1b_NPGH_2,C11_F_a_1b_NPGH_3,C11_F_a_1b_NPGH_4,C11_F_a_1b_NPGH_5,C11_F_a_1b_NPGH_6_mor,C11_F_a_1b_Tot,C11_F_a_2b_NPGH_2,C11_F_a_2b_NPGH_3,C11_F_a_2b_NPGH_4,C11_F_a_2b_NPGH_5,C11_F_a_2b_NPGH_6_mor,C11_F_a_2b_Tot,C11_F_a_3b_NPGH_2,C11_F_a_3b_NPGH_3,C11_F_a_3b_NPGH_4,C11_F_a_3b_NPGH_5,C11_F_a_3b_NPGH_6_mor,C11_F_a_3b_Tot,C11_F_a_4mb_NPGH_2,C11_F_a_4mb_NPGH_3,C11_F_a_4mb_NPGH_4,C11_F_a_4mb_NPGH_5,C11_F_a_4mb_NPGH_6_mor,C11_F_a_4mb_Tot,C11_F_a_NB_NS_NPGH_2,C11_F_a_NB_NS_NPGH_3,C11_F_a_NB_NS_NPGH_4,C11_F_a_NB_NS_NPGH_5,C11_F_a_NB_NS_NPGH_6_mor,C11_F_a_NB_NS_Tot,C11_F_a_Tot_NPGH_2,C11_F_a_Tot_NPGH_3,C11_F_a_Tot_NPGH_4,C11_F_a_Tot_NPGH_5,C11_F_a_Tot_NPGH_6_mor,C11_F_a_Tot_Tot,C11_OD_0b_s_a_b_NPGH_2,C11_OD_0b_s_a_b_NPGH_3,C11_OD_0b_s_a_b_NPGH_4,C11_OD_0b_s_a_b_NPGH_5,C11_OD_0b_s_a_b_NPGH_6_mor,C11_OD_0b_s_a_b_Tot,C11_OD_1b_NPGH_2,C11_OD_1b_NPGH_3,C11_OD_1b_NPGH_4,C11_OD_1b_NPGH_5,C11_OD_1b_NPGH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPGH_2,C11_OD_2b_NPGH_3,C11_OD_2b_NPGH_4,C11_OD_2b_NPGH_5,C11_OD_2b_NPGH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPGH_2,C11_OD_3b_NPGH_3,C11_OD_3b_NPGH_4,C11_OD_3b_NPGH_5,C11_OD_3b_NPGH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPGH_2,C11_OD_4mb_NPGH_3,C11_OD_4mb_NPGH_4,C11_OD_4mb_NPGH_5,C11_OD_4mb_NPGH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPGH_2,C11_OD_NB_NS_NPGH_3,C11_OD_NB_NS_NPGH_4,C11_OD_NB_NS_NPGH_5,C11_OD_NB_NS_NPGH_6_mor,C11_OD_NB_NS_Tot,C11_OD_Tot_NPGH_2,C11_OD_Tot_NPGH_3,C11_OD_Tot_NPGH_4,C11_OD_Tot_NPGH_5,C11_OD_Tot_NPGH_6_mor,C11_OD_Tot_Tot,C11_DS_NS_NPGH_2,C11_DS_NS_NPGH_3,C11_DS_NS_NPGH_4,C11_DS_NS_NPGH_5,C11_DS_NS_NPGH_6_mor,C11_DS_NS_Tot,C11_Tot_NPGH_2,C11_Tot_NPGH_3,C11_Tot_NPGH_4,C11_Tot_NPGH_5,C11_Tot_NPGH_6_mor,C11_Tot_Tot,C16_SH_0b_s_a_b_NPGH_2,C16_SH_0b_s_a_b_NPGH_3,C16_SH_0b_s_a_b_NPGH_4,C16_SH_0b_s_a_b_NPGH_5,C16_SH_0b_s_a_b_NPGH_6_mor,C16_SH_0b_s_a_b_Tot,C16_SH_1b_NPGH_2,C16_SH_1b_NPGH_3,C16_SH_1b_NPGH_4,C16_SH_1b_NPGH_5,C16_SH_1b_NPGH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPGH_2,C16_SH_2b_NPGH_3,C16_SH_2b_NPGH_4,C16_SH_2b_NPGH_5,C16_SH_2b_NPGH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPGH_2,C16_SH_3b_NPGH_3
50502,3,0,0,0,0,3,8,0,0,0,0,10,164,13,6,0,0,179,745,222,42,9,6,1018,187,112,82,36,17,429,31,3,7,0,0,44,1139,348,133,45,16,1683,0,0,0,0,0,4,9,0,0,0,0,12,275,26,4,0,0,309,658,266,43,10,0,974,29,25,19,3,3,85,21,9,0,0,0,33,1002,327,67,13,7,1421,0,0,0,0,0,0,20,0,0,0,0,20,247,19,3,0,0,272,127,57,7,0,0,185,11,3,4,0,0,12,6,0,0,0,0,6,406,82,11,6,0,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2548,763,212,61,24,3610,3,0,0,0,0,6,11,0,0,0,0,11,98,7,4,0,0,113,568,198
50503,4,0,0,0,0,3,0,0,0,0,0,0,46,4,0,0,0,46,352,65,10,3,0,427,399,103,41,13,3,548,19,0,0,0,0,27,824,165,45,14,4,1054,0,0,0,0,0,0,0,0,0,0,0,4,19,0,0,0,0,15,58,9,0,0,0,70,7,3,3,0,0,9,0,0,0,0,0,4,87,14,3,0,3,107,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,18,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937,181,51,14,6,1195,5,0,0,0,0,4,4,0,0,0,0,8,39,0,0,0,0,37,475,79
50601,0,0,0,0,0,0,7,0,0,0,0,10,28,0,0,0,0,28,238,38,4,0,0,279,154,33,17,9,0,209,10,0,0,0,0,14,443,73,16,7,0,541,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,38,6,0,0,0,37,0,0,0,0,0,10,0,0,0,0,0,3,52,9,6,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,20,0,4,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,42,8,4,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534,82,27,7,4,658,0,0,0,0,0,4,3,0,0,0,0,3,38,0,0,0,0,37,281,38
50602,0,0,0,0,0,0,0,4,0,0,0,4,146,10,3,0,0,161,431,189,32,3,6,663,117,73,62,19,20,301,14,6,9,0,0,34,720,283,113,34,24,1167,0,0,0,0,0,6,7,0,0,0,0,7,67,6,0,0,0,70,209,115,21,5,0,355,18,17,15,9,0,55,9,3,0,0,0,8,310,147,35,10,0,501,0,0,0,0,0,3,34,0,0,0,0,38,138,20,4,0,0,169,89,45,10,0,0,144,3,10,0,0,0,14,4,4,0,0,0,5,273,78,11,0,3,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,1305,504,158,43,30,2047,0,0,0,0,0,0,6,0,0,0,0,11,117,12,0,0,0,134,409,157
50603,0,4,0,0,0,5,9,0,0,0,0,6,58,11,4,0,0,76,341,157,34,0,6,540,194,111,126,79,45,551,11,12,4,6,0,37,616,289,173,85,55,1214,0,0,0,0,0,4,6,0,0,0,0,6,31,0,0,0,0,36,96,58,15,0,6,175,23,31,52,25,22,160,9,3,3,0,5,24,169,99,75,31,26,400,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,36,76,45,13,0,3,132,15,7,14,6,0,43,0,0,0,0,0,3,128,54,24,8,3,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,921,435,276,122,78,1833,0,0,0,0,0,4,0,3,3,4,0,11,66,9,5,0,0,80,323,141
50604,0,3,0,0,0,7,4,0,0,0,0,4,47,5,3,0,0,53,447,95,22,7,0,567,314,95,37,22,17,484,19,6,0,0,0,23,826,198,63,24,15,1139,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,36,6,0,0,0,45,3,0,3,0,0,7,0,0,0,0,0,0,54,9,3,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,13,24,4,0,0,0,29,0,0,0,0,6,6,3,0,0,0,0,7,40,10,0,0,6,60,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,930,217,68,26,24,1260,4,0,0,0,0,3,0,0,0,0,0,9,41,4,6,0,0,44,423,82
50605,5,0,0,0,0,3,8,0,0,0,0,8,28,0,0,0,0,30,187,28,3,0,0,226,133,38,20,3,0,200,6,4,0,0,0,14,372,68,25,7,0,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,75,25,7,0,492,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,25,188,19
50606,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,27,3,0,0,0,32,44,11,0,0,0,52,5,0,0,0,0,5,89,14,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,14,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,41,0
50607,0,0,0,0,0,0,0,0,0,0,0,0,57,4,0,0,0,59,121,66,15,0,0,201,53,41,39,8,8,153,4,3,0,0,0,10,242,105,60,12,10,422,0,0,0,0,0,0,0,0,0,0,0,6,90,3,0,0,0,100,147,93,9,0,0,244,13,6,3,3,0,22,0,4,0,0,0,9,257,113,15,3,0,377,0,0,0,0,0,0,16,0,0,0,0,16,177,17,0,0,0,194,56,30,0,0,0,95,0,0,0,0,0,3,4,0,0,0,0,4,254,50,3,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,268,74,12,10,1119,0,0,0,0,0,0,3,0,0,0,0,3,37,4,0,0,0,35,91,53
50701,0,0,0,0,0,0,0,0,0,0,0,4,53,0,0,0,0,53,275,78,16,0,0,370,258,98,43,16,10,424,17,5,3,5,0,25,608,184,56,22,8,880,0,0,0,0,0,0,4,0,0,0,0,4,28,0,0,0,0,24,56,12,3,0,0,73,9,4,4,0,0,19,5,0,0,0,0,3,102,16,6,3,0,123,0,0,0,0,0,0,9,0,0,0,0,9,48,5,0,0,0,55,21,8,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,83,16,5,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,212,69,26,8,1103,0,0,0,0,0,0,4,0,0,0,0,6,34,0,0,0,0,38,308,61
50702,0,0,0,0,0,0,4,0,0,0,0,4,84,4,4,0,0,95,165,72,15,0,0,256,54,30,23,14,9,124,6,0,0,0,0,13,317,113,37,12,9,483,0,0,0,0,0,0,0,0,0,0,0,0,88,5,0,0,0,92,45,43,3,0,0,99,4,0,5,0,0,8,0,3,0,0,0,4,143,51,10,0,0,207,0,0,0,0,0,0,4,0,0,0,0,4,70,7,0,0,0,79,28,16,0,0,0,42,0,0,0,0,0,0,3,0,0,0,0,3,105,22,5,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,565,186,50,20,9,828,0,0,0,0,0,0,5,0,0,0,0,8,77,10,0,0,0,83,127,80
50703,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,20,126,11,0,0,0,139,96,22,6,0,4,132,0,4,0,0,0,5,248,41,6,3,7,302,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,5,0,0,0,0,7,0,0,0,0,0,0,17,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,15,6,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,49,6,3,7,343,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,149,13
50704,0,0,0,0,0,0,3,0,0,0,0,7,80,8,0,0,0,87,291,109,10,3,0,414,166,97,91,38,13,402,15,8,3,0,0,23,555,219,105,40,13,935,0,0,0,0,0,4,0,0,0,0,0,0,66,3,0,0,0,69,98,31,5,0,0,131,9,4,9,0,0,28,7,0,0,0,0,7,172,43,19,0,0,232,0,5,0,0,0,4,3,0,0,0,0,3,73,9,0,0,0,77,26,15,3,0,0,51,18,26,34,21,8,104,4,5,7,0,0,8,126,58,42,22,8,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,853,315,158,66,19,1416,3,0,0,0,0,5,3,0,0,0,0,3,41,7,5,0,0,53,192,78
50705,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,37,272,36,3,0,0,310,387,87,17,4,0,496,16,3,0,0,0,20,709,126,22,6,0,862,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30,25,11,0,0,0,34,3,0,0,0,0,3,0,0,0,0,0,0,58,11,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,31,22,3,0,0,0,25,0,0,0,0,0,0,3,0,0,0,0,3,57,9,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,832,137,22,6,0,1001,0,0,0,0,0,4,9,0,0,0,0,7,51,0,0,0,0,51,349,39
50901,0,0,0,0,0,0,11,0,0,0,0,11,67,3,0,0,0,77,198,30,0,0,0,232,90,20,7,4,0,123,6,5,0,0,0,15,373,59,6,4,0,446,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,20,10,0,0,0,0,8,0,0,0,0,0,4,5,0,0,0,0,5,31,8,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,12,0,0,0,0,0,0,427,67,11,4,0,502,0,0,0,0,0,0,8,0,0,0,0,12,80,4,0,0,0,83,186,33
50902,0,0,0,0,0,0,6,0,0,0,0,6,77,3,0,0,0,77,167,19,3,0,0,188,77,17,8,4,0,108,0,0,0,0,0,0,331,39,6,4,0,384,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,368,42,8,4,4,421,3,0,0,0,0,3,7,0,0,0,0,7,91,0,3,0,0,102,167,36
50903,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,0,0,21,67,8,0,0,0,76,27,4,0,0,0,29,5,0,0,0,0,5,119,16,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,135,17,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27,67,5
51001,5,0,0,0,0,5,6,0,0,0,0,6,30,3,0,0,0,41,130,39,10,6,0,183,53,29,11,4,0,99,11,6,0,0,0,13,233,78,22,9,0,346,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,13,9,3,0,0,0,15,4,0,0,0,0,8,0,0,0,0,0,3,30,11,3,3,0,45,0,0,0,0,0,0,9,0,0,0,0,9,15,0,0,0,0,16,8,7,0,0,0,18,3,0,0,0,0,3,0,0,0,0,0,4,36,6,4,0,0,41,9,0,0,0,0,11,8,0,0,0,0,11,8,0,0,0,0,8,8,0,0,0,0,9,4,0,0,0,0,3,9,4,0,0,0,5,45,9,5,0,0,55,3,0,0,0,0,6,348,102,30,12,0,495,3,0,0,0,0,3,10,0,0,0,0,10,35,4,0,0,0,36,90,24
51002,0,0,0,0,0,5,0,0,0,0,0,0,12,3,0,0,0,14,73,21,3,0,0,104,33,11,4,4,0,49,6,0,0,0,0,6,127,38,13,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,11,8,4,0,0,0,13,3,0,0,0,0,7,0,0,0,0,0,4,19,10,3,0,0,30,0,0,0,0,0,0,3,0,0,0,0,3,16,0,0,0,0,16,5,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,28,5,0,0,0,31,3,0,0,0,0,3,4,0,0,0,0,6,4,0,0,0,0,6,0,3,0,0,0,5,7,0,0,0,0,3,5,0,0,0,0,5,21,4,0,0,0,25,0,0,0,0,0,0,196,53,12,6,0,265,0,0,0,0,0,0,5,0,0,0,0,5,9,0,0,0,0,14,53,20
51003,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,18,87,27,4,5,0,118,47,21,8,0,3,84,8,0,0,0,0,8,160,49,14,5,5,229,0,0,0,0,0,0,0,0,0,0,0,0,20,6,0,0,0,22,17,0,3,0,0,18,0,3,0,0,0,6,0,0,0,0,0,0,35,4,3,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,12,4,0,0,0,13,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,7,0,0,0,0,0,0,12,7,0,0,0,15,0,0,0,0,0,3,212,61,14,8,5,305,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,0,0,28,71,19
51101,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,14,51,6,0,0,0,59,15,3,5,0,5,21,4,0,0,0,0,4,83,12,6,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,15,6,0,5,116,0,0,0,0,0,0,4,0,0,0,0,4,10,0,0,0,0,10,58,7
51102,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,0,18,36,4,0,0,0,41,10,5,0,0,0,13,8,0,0,0,0,8,68,9,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,3,0,0,0,0,3,89,10,0,0,0,107,0,0,0,0,0,0,6,0,0,0,0,6,21,0,0,0,0,21,37,10
51103,0,0,0,0,0,0,4,0,0,0,0,7,50,4,0,0,0,56,178,37,5,0,0,217,62,24,19,3,4,111,12,4,0,0,0,14,307,73,24,7,0,411,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,5,23,13,4,0,0,41,3,0,0,0,0,9,4,0,0,0,0,3,45,14,6,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,27,18,9,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,40,8,6,0,0,53,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,10,0,0,0,0,13,0,0,0,0,0,0,402,98,32,10,0,535,3,0,0,0,0,3,5,0,0,0,0,5,36,4,4,0,0,43,149,32
51104,0,0,0,0,0,0,5,0,0,0,0,3,49,3,0,0,0,59,202,31,0,0,0,235,78,18,4,3,0,109,19,3,0,0,0,18,352,54,10,8,0,423,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,19,8,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,0,0,28,0,0,0,0,0,0,5,0,0,0,0,5,19,0,0,0,0,21,9,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,27,5,0,0,0,42,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,430,66,10,8,0,513,0,0,0,0,0,8,4,0,0,0,0,4,53,4,0,0,0,57,170,26
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
