SA3_CODE_2021,C21_SH_Tot_NPGH_6_mor,C21_SH_Tot_Tot,C21_SDRTHT_0b_s_a_b_NPGH_2,C21_SDRTHT_0b_s_a_b_NPGH_3,C21_SDRTHT_0b_s_a_b_NPGH_4,C21_SDRTHT_0b_s_a_b_NPGH_5,C21_SDRTHT_0b_s_a_b_NPGH_6mor,C21_SDRTHT_0b_s_a_b_Tot,C21_SDRTHT_1b_NPGH_2,C21_SDRTHT_1b_NPGH_3,C21_SDRTHT_1b_NPGH_4,C21_SDRTHT_1b_NPGH_5,C21_SDRTHT_1b_NPGH_6_mor,C21_SDRTHT_1b_Tot,C21_SDRTHT_2b_NPGH_2,C21_SDRTHT_2b_NPGH_3,C21_SDRTHT_2b_NPGH_4,C21_SDRTHT_2b_NPGH_5,C21_SDRTHT_2b_NPGH_6_mor,C21_SDRTHT_2b_Tot,C21_SDRTHT_3b_NPGH_2,C21_SDRTHT_3b_NPGH_3,C21_SDRTHT_3b_NPGH_4,C21_SDRTHT_3b_NPGH_5,C21_SDRTHT_3b_NPGH_6_mor,C21_SDRTHT_3b_Tot,C21_SDRTHT_4mb_NPGH_2,C21_SDRTHT_4mb_NPGH_3,C21_SDRTHT_4mb_NPGH_4,C21_SDRTHT_4mb_NPGH_5,C21_SDRTHT_4mb_NPGH_6_mor,C21_SDRTHT_4mb_Tot,C21_SDRTHT_NB_NS_NPGH_2,C21_SDRTHT_NB_NS_NPGH_3,C21_SDRTHT_NB_NS_NPGH_4,C21_SDRTHT_NB_NS_NPGH_5,C21_SDRTHT_NB_NS_NPGH_6_mor,C21_SDRTHT_NB_NS_Tot,C21_SDRTHT_Tot_NPGH_2,C21_SDRTHT_Tot_NPGH_3,C21_SDRTHT_Tot_NPGH_4,C21_SDRTHT_Tot_NPGH_5,C21_SDRTHT_Tot_NPGH_6_mor,C21_SDRTHT_Tot_Tot,C21_F_a_0b_s_a_b_NPGH_2,C21_F_a_0b_s_a_b_NPGH_3,C21_F_a_0b_s_a_b_NPGH_4,C21_F_a_0b_s_a_b_NPGH_5,C21_F_a_0b_s_a_b_NPGH_6_mor,C21_F_a_0b_s_a_b_Tot,C21_F_a_1b_NPGH_2,C21_F_a_1b_NPGH_3,C21_F_a_1b_NPGH_4,C21_F_a_1b_NPGH_5,C21_F_a_1b_NPGH_6_mor,C21_F_a_1b_Tot,C21_F_a_2b_NPGH_2,C21_F_a_2b_NPGH_3,C21_F_a_2b_NPGH_4,C21_F_a_2b_NPGH_5,C21_F_a_2b_NPGH_6_mor,C21_F_a_2b_Tot,C21_F_a_3b_NPGH_2,C21_F_a_3b_NPGH_3,C21_F_a_3b_NPGH_4,C21_F_a_3b_NPGH_5,C21_F_a_3b_NPGH_6_mor,C21_F_a_3b_Tot,C21_F_a_4mb_NPGH_2,C21_F_a_4mb_NPGH_3,C21_F_a_4mb_NPGH_4,C21_F_a_4mb_NPGH_5,C21_F_a_4mb_NPGH_6_mor,C21_F_a_4mb_Tot,C21_F_a_NB_NS_NPGH_2,C21_F_a_NB_NS_NPGH_3,C21_F_a_NB_NS_NPGH_4,C21_F_a_NB_NS_NPGH_5,C21_F_a_NB_NS_NPGH_6_mor,C21_F_a_NB_NS_Tot,C21_F_a_Tot_NPGH_2,C21_F_a_Tot_NPGH_3,C21_F_a_Tot_NPGH_4,C21_F_a_Tot_NPGH_5,C21_F_a_Tot_NPGH_6_mor,C21_F_a_Tot_Tot,C21_OD_0b_s_a_b_NPGH_2,C21_OD_0b_s_a_b_NPGH_3,C21_OD_0b_s_a_b_NPGH_4,C21_OD_0b_s_a_b_NPGH_5,C21_OD_0b_s_a_b_NPGH_6_mor,C21_OD_0b_s_a_b_Tot,C21_OD_1b_NPGH_2,C21_OD_1b_NPGH_3,C21_OD_1b_NPGH_4,C21_OD_1b_NPGH_5,C21_OD_1b_NPGH_6_mor,C21_OD_1b_Tot,C21_OD_2b_NPGH_2,C21_OD_2b_NPGH_3,C21_OD_2b_NPGH_4,C21_OD_2b_NPGH_5,C21_OD_2b_NPGH_6_mor,C21_OD_2b_Tot,C21_OD_3b_NPGH_2,C21_OD_3b_NPGH_3,C21_OD_3b_NPGH_4,C21_OD_3b_NPGH_5,C21_OD_3b_NPGH_6_mor,C21_OD_3b_Tot,C21_OD_4mb_NPGH_2,C21_OD_4mb_NPGH_3,C21_OD_4mb_NPGH_4,C21_OD_4mb_NPGH_5,C21_OD_4mb_NPGH_6_mor,C21_OD_4mb_Tot,C21_OD_NB_NS_NPGH_2,C21_OD_NB_NS_NPGH_3,C21_OD_NB_NS_NPGH_4,C21_OD_NB_NS_NPGH_5,C21_OD_NB_NS_NPGH_6_mor,C21_OD_NB_NS_Tot,C21_OD_Tot_NPGH_2,C21_OD_Tot_NPGH_3,C21_OD_Tot_NPGH_4,C21_OD_Tot_NPGH_5,C21_OD_Tot_NPGH_6_mor,C21_OD_Tot_Tot,C21_DS_NS_NPGH_2,C21_DS_NS_NPGH_3,C21_DS_NS_NPGH_4,C21_DS_NS_NPGH_5,C21_DS_NS_NPGH_6_mor,C21_DS_NS_Tot,C21_Tot_NPGH_2,C21_Tot_NPGH_3,C21_Tot_NPGH_4,C21_Tot_NPGH_5,C21_Tot_NPGH_6_mor,C21_Tot_Tot
50502,26,1731,0,0,0,0,0,0,13,5,0,0,0,15,398,17,0,0,0,423,626,253,32,0,0,913,43,42,32,10,4,129,12,3,0,0,0,18,1096,323,68,16,3,1504,0,0,0,0,0,0,22,0,0,0,0,22,222,12,0,0,0,232,26,12,0,0,0,31,0,0,0,0,0,3,10,0,0,0,0,10,267,29,0,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,2459,761,230,54,28,3542
50503,8,1366,0,0,0,0,0,0,5,0,0,0,0,5,21,5,0,0,0,28,91,10,0,0,0,106,7,5,0,3,0,18,0,0,0,0,0,0,129,22,0,3,0,154,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,6,0,0,0,0,0,0,1207,239,59,16,13,1532
50601,7,744,0,0,0,0,0,0,4,0,0,0,0,4,18,4,0,0,0,19,61,4,0,0,0,63,0,0,5,0,3,7,0,0,0,0,0,0,85,10,5,0,3,104,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,715,101,24,6,10,853
50602,22,1224,0,0,0,0,0,0,6,0,0,0,0,6,133,13,0,0,0,143,202,100,14,0,0,317,16,20,20,7,4,64,10,3,0,0,0,10,370,136,34,6,4,542,0,0,0,0,0,0,19,0,0,0,0,21,241,22,0,0,0,268,36,24,4,0,0,60,4,0,0,0,0,5,0,0,0,0,0,3,303,50,6,0,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382,509,157,63,21,2131
50603,36,1227,0,0,0,0,0,0,8,0,0,0,0,3,53,5,0,0,0,62,153,86,17,6,0,262,43,61,64,36,24,230,8,0,8,0,0,13,264,157,83,42,24,579,0,0,0,0,0,0,5,0,0,0,0,5,58,9,0,0,0,70,16,8,0,0,0,26,3,0,4,0,0,3,0,0,0,0,0,3,81,24,5,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,928,521,291,121,65,1917
50604,17,1173,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,39,55,12,0,0,0,69,7,4,0,0,0,9,0,0,0,0,0,0,102,13,4,4,0,125,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0,0,0,22,7,3,0,0,0,10,0,4,0,0,0,3,0,0,0,0,0,0,28,5,4,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,958,242,95,34,17,1346
50605,6,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,0,0,0,21,0,0,0,0,0,4,0,0,0,0,0,0,29,4,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,386,59,15,5,6,466
50606,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,25,5,5,0,200
50607,9,373,0,0,0,0,0,0,3,0,0,0,0,3,134,3,0,0,0,140,137,85,5,0,0,228,10,15,7,4,0,31,4,0,0,0,0,3,296,99,10,4,0,405,0,0,0,0,0,0,4,0,0,0,0,8,103,3,0,0,0,111,29,20,3,0,0,51,0,0,0,0,0,3,3,0,0,0,0,3,146,19,7,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626,237,60,19,9,953
50701,5,1013,0,0,0,0,0,0,5,0,0,0,0,5,58,0,0,0,0,58,100,24,3,0,0,124,13,15,7,0,0,34,0,0,0,0,0,0,170,41,8,0,0,217,0,0,0,0,0,0,10,0,0,0,0,10,104,3,0,0,0,112,9,8,0,0,0,17,4,0,0,0,0,4,0,0,0,0,0,0,129,13,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,1008,267,76,21,5,1377
50702,12,490,0,0,0,0,0,0,0,0,0,0,0,7,82,4,0,0,0,86,51,34,8,0,0,87,10,4,10,0,0,20,6,0,0,0,0,3,151,41,11,0,0,205,0,0,0,0,0,0,12,0,0,0,0,12,77,3,0,0,0,84,10,8,0,0,0,21,0,0,0,0,0,9,0,0,0,0,0,0,103,15,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,6,5,0,0,0,0,5,531,190,80,11,6,827
50703,0,487,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,14,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,19,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,70,22,10,0,533
50704,16,732,0,0,0,0,0,0,6,0,0,0,0,6,93,0,0,0,0,98,81,31,3,0,0,119,12,14,3,5,0,30,0,0,0,0,0,0,191,49,9,5,0,249,0,0,0,0,0,0,0,0,0,0,0,0,50,4,0,0,0,50,9,8,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,61,13,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,667,245,89,39,16,1056
50705,0,1053,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30,33,4,0,0,0,34,3,0,0,0,0,3,0,0,0,0,0,0,69,4,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,0,0,39,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,45,6,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,980,155,30,11,0,1183
50901,0,521,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,13,5,0,0,0,0,9,4,0,0,0,0,3,0,0,0,0,0,3,30,4,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,449,81,17,6,7,556
50902,0,451,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,3,0,0,0,0,3,416,44,17,5,0,482
50903,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,129,18,11,0,0,158
51001,7,294,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,20,23,5,5,0,0,29,0,0,0,0,0,0,3,0,0,0,0,3,47,9,4,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,22,0,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,8,12,0,0,0,0,12,16,10,0,0,5,23,6,0,0,0,0,6,277,83,29,9,6,403
51002,0,135,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,15,17,0,0,0,0,18,0,6,0,0,0,7,3,0,0,0,0,3,39,6,4,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5,0,0,0,3,4,0,0,0,0,4,167,30,7,0,0,208
51003,7,171,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,24,6,0,0,0,28,3,0,0,0,0,0,0,0,0,0,0,0,34,6,0,0,0,34,0,0,0,0,0,0,8,0,0,0,0,8,9,0,0,0,0,11,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,12,0,0,0,0,0,5,177,46,7,4,6,243
