LGA_CODE_2021,Ind_15_19_PD_GD_GCL_M,Ind_15_19_BDL_M,Ind_15_19_ADip_DipL_M,Ind_15_19_Ct_III_IV_M,Ind_15_19_Ct_I_II_M,Ind_15_19_CL_nfd_M,Ind_15_19_LoE_NS_M,Ind_15_19_Tot_M,Ind_20_24_PD_GD_GCL_M,Ind_20_24_BDL_M,Ind_20_24_ADip_DipL_M,Ind_20_24_Ct_III_IV_M,Ind_20_24_Ct_I_II_M,Ind_20_24_CL_nfd_M,Ind_20_24_LoE_NS_M,Ind_20_24_Tot_M,Ind_25_34_PD_GD_GCL_M,Ind_25_34_BDL_M,Ind_25_34_ADip_DipL_M,Ind_25_34_Ct_III_IV_M,Ind_25_34_Ct_I_II_M,Ind_25_34_CL_nfd_M,Ind_25_34_LoE_NS_M,Ind_25_34_Tot_M,Ind_35_44_PD_GD_GCL_M,Ind_35_44_BDL_M,Ind_35_44_ADip_DipL_M,Ind_35_44_Ct_III_IV_M,Ind_35_44_Ct_I_II_M,Ind_35_44_CL_nfd_M,Ind_35_44_LoE_NS_M,Ind_35_44_Tot_M,Ind_45_54_PD_GD_GCL_M,Ind_45_54_BDL_M,Ind_45_54_ADip_DipL_M,Ind_45_54_Ct_III_IV_M,Ind_45_54_Ct_I_II_M,Ind_45_54_CL_nfd_M,Ind_45_54_LoE_NS_M,Ind_45_54_Tot_M,Ind_55_64_PD_GD_GCL_M,Ind_55_64_BDL_M,Ind_55_64_ADip_DipL_M,Ind_55_64_Ct_III_IV_M,Ind_55_64_Ct_I_II_M,Ind_55_64_CL_nfd_M,Ind_55_64_LoE_NS_M,Ind_55_64_Tot_M,Ind_65ov_PtgdDe_GdDp_GdCt_M,Ind_65ov_BDL_M,Ind_65ov_ADip_DipL_M,Ind_65ov_Ct_III_IV_M,Ind_65ov_Ct_I_II_M,Ind_65ov_CL_nfd_M,Ind_65ov_LoE_NS_M,Ind_65ov_Tot_M,Ind_Tot_PD_GD_GCL_M,Ind_Tot_BDL_M,Ind_Tot_ADip_DipL_M,Ind_Tot_Ct_III_IV_M,Ind_Tot_Ct_I_II_M,Ind_tot_CL_nfd_M,Ind_Tot_LoE_NS_M,Ind_Tot_Tot_M,NonI_15_19_PD_GD_GCL_M,NonI_15_19_BDL_M,NonI_15_19_ADip_DipL_M,NonI_15_19_Ct_III_IV_M,NonI_15_19_Ct_I_II_M,NonI_15_19_CL_nfd_M,NonI_15_19_LoE_NS_M,NonI_15_19_Tot_M,NonI_20_24_PD_GD_GCL_M,NonI_20_24_BDL_M,NonI_20_24_ADip_DipL_M,NonI_20_24_Ct_III_IV_M,NonI_20_24_Ct_I_II_M,NonI_20_24_CL_nfd_M,NonI_20_24_LoE_NS_M,NonI_20_24_Tot_M,NonI_25_34_PD_GD_GCL_M,NonI_25_34_BDL_M,NonI_25_34_ADip_DipL_M,NonI_25_34_Ct_III_IV_M,NonI_25_34_Ct_I_II_M,NonI_25_34_CL_nfd_M,NonI_25_34_LoE_NS_M,NonI_25_34_Tot_M,NonI_35_44_PD_GD_GCL_M,NonI_35_44_BDL_M,NonI_35_44_ADip_DipL_M,NonI_35_44_Ct_III_IV_M,NonI_35_44_Ct_I_II_M,NonI_35_44_CL_nfd_M,NonI_35_44_LoE_NS_M,NonI_35_44_Tot_M,NonI_45_54_PD_GD_GCL_M,NonI_45_54_BDL_M,NonI_45_54_ADip_DipL_M,NonI_45_54_Ct_III_IV_M,NonI_45_54_Ct_I_II_M,NonI_45_54_CL_nfd_M,NonI_45_54_LoE_NS_M,NonI_45_54_Tot_M,NonI_55_64_PD_GD_GCL_M,NonI_55_64_BDL_M,NonI_55_64_ADip_DipL_M,NonI_55_64_Ct_III_IV_M,NonI_55_64_Ct_I_II_M,NonI_55_64_CL_nfd_M,NonI_55_64_LoE_NS_M,NonI_55_64_Tot_M,NonI_65ov_PtgdDe_GdDp_GdCt_M,NonI_65ov_BDL_M,NonI_65ov_ADip_DipL_M,NonI_65ov_Ct_III_IV_M,NonI_65ov_Ct_I_II_M,NonI_65ov_CL_nfd_M,NonI_65ov_LoE_NS_M,NonI_65ov_Tot_M,NonI_Tot_PD_GD_GCL_M,NonI_Tot_BDL_M,NonI_Tot_ADip_DipL_M,NonI_Tot_Ct_III_IV_M,NonI_Tot_Ct_I_II_M,NonI_tot_CL_nfd_M,NonI_Tot_LoE_NS_M,NonI_Tot_Tot_M,IS_NS_15_19_PD_GD_GCL_M,IS_NS_15_19_BDL_M,IS_NS_15_19_ADip_DipL_M,IS_NS_15_19_Ct_III_IV_M,IS_NS_15_19_Ct_I_II_M,IS_NS_15_19_CL_nfd_M,IS_NS_15_19_LoE_NS_M,IS_NS_15_19_Tot_M,IS_NS_20_24_PD_GD_GCL_M,IS_NS_20_24_BDL_M,IS_NS_20_24_ADip_DipL_M,IS_NS_20_24_Ct_III_IV_M,IS_NS_20_24_Ct_I_II_M,IS_NS_20_24_CL_nfd_M,IS_NS_20_24_LoE_NS_M,IS_NS_20_24_Tot_M,IS_NS_25_34_PD_GD_GCL_M,IS_NS_25_34_BDL_M,IS_NS_25_34_ADip_DipL_M,IS_NS_25_34_Ct_III_IV_M,IS_NS_25_34_Ct_I_II_M,IS_NS_25_34_CL_nfd_M,IS_NS_25_34_LoE_NS_M,IS_NS_25_34_Tot_M,IS_NS_35_44_PD_GD_GCL_M,IS_NS_35_44_BDL_M,IS_NS_35_44_ADip_DipL_M,IS_NS_35_44_Ct_III_IV_M,IS_NS_35_44_Ct_I_II_M,IS_NS_35_44_CL_nfd_M,IS_NS_35_44_LoE_NS_M,IS_NS_35_44_Tot_M,IS_NS_45_54_PD_GD_GCL_M,IS_NS_45_54_BDL_M,IS_NS_45_54_ADip_DipL_M,IS_NS_45_54_Ct_III_IV_M,IS_NS_45_54_Ct_I_II_M,IS_NS_45_54_CL_nfd_M,IS_NS_45_54_LoE_NS_M,IS_NS_45_54_Tot_M,IS_NS_55_64_PD_GD_GCL_M,IS_NS_55_64_BDL_M,IS_NS_55_64_ADip_DipL_M,IS_NS_55_64_Ct_III_IV_M,IS_NS_55_64_Ct_I_II_M,IS_NS_55_64_CL_nfd_M,IS_NS_55_64_LoE_NS_M,IS_NS_55_64_Tot_M,IS_NS_65ov_PtgdDe_GdDp_GdCt_M,IS_NS_65ov_BDL_M,IS_NS_65ov_ADip_DipL_M,IS_NS_65ov_Ct_III_IV_M,IS_NS_65ov_Ct_I_II_M,IS_NS_65ov_CL_nfd_M,IS_NS_65ov_LoE_NS_M,IS_NS_65ov_Tot_M,IS_NS_Tot_PD_GD_GCL_M,IS_NS_Tot_BDL_M,IS_NS_Tot_ADip_DipL_M,IS_NS_Tot_Ct_III_IV_M,IS_NS_Tot_Ct_I_II_M,IS_NS_tot_CL_nfd_M,IS_NS_Tot_LoE_NS_M,IS_NS_Tot_Tot_M,Tot_15_19_PD_GD_GCL_M,Tot_15_19_BDL_M,Tot_15_19_ADip_DipL_M,Tot_15_19_Ct_III_IV_M,Tot_15_19_Ct_I_II_M,Tot_15_19_CL_nfd_M,Tot_15_19_LoE_NS_M,Tot_15_19_Tot_M
LGA52380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,12,0,0,0,17,0,0,0,8,0,0,0,10,0,3,0,10,0,0,3,18,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,10,0,0,4,36,3,0,13,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,4
LGA52450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,8,0,0,6,13,0,0,0,3,0,0,0,11,3,8,0,39,0,3,0,54,0,7,0,17,0,0,0,29,0,5,4,16,0,0,4,31,3,3,4,21,0,0,4,35,0,3,6,22,0,3,6,47,4,21,18,129,8,13,19,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,8,0,0,0,0,0,0,9,9,0,0,0,0,0,0,4,8,0,0,0,0,0,0,6,6,0,0,0,0,0,0,34,39,0,0,0,8,0,0,6,13
LGA52520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,9,0,13,3,26,0,0,0,41,3,11,8,29,0,0,10,55,0,7,4,11,0,0,5,27,3,0,3,19,0,0,0,26,0,0,7,8,0,0,4,23,7,34,23,101,3,4,18,194,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,15,15,0,0,0,0,0,0,15,15,0,0,0,0,0,0,14,14,0,0,0,0,0,0,17,17,0,0,0,0,0,0,14,14,0,0,0,0,0,0,89,89,0,0,0,0,0,0,4,6
LGA52590,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,8,0,0,6,20,0,0,0,3,0,0,8,13,0,0,0,14,0,0,0,16,10,16,9,67,0,0,0,108,5,13,14,58,3,5,4,89,4,13,22,62,0,8,10,122,3,12,20,85,0,9,10,133,9,12,30,108,0,13,28,206,31,69,93,401,11,23,61,692,0,0,0,0,0,0,12,12,0,0,0,0,0,0,6,6,0,0,0,0,0,0,34,34,0,0,0,0,0,0,31,33,0,0,0,0,0,0,28,28,0,0,0,6,0,0,30,27,0,0,0,0,0,0,40,40,0,0,0,6,0,0,179,179,0,0,0,3,0,0,15,23
LGA52660,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,13,0,0,0,5,0,0,0,9,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,25,3,3,10,45,0,0,0,28,20,0,4,56,0,7,9,108,32,6,6,171,18,60,45,411,17,5,17,577,27,81,78,390,9,10,22,618,19,92,78,309,5,12,21,540,17,50,69,282,3,11,36,483,28,63,87,317,3,24,68,584,102,368,372,1845,95,72,174,3025,0,0,0,0,0,0,10,10,0,0,0,0,0,0,22,22,0,0,0,0,0,0,53,53,0,0,0,0,0,0,63,69,0,0,0,0,0,0,60,62,0,0,0,6,0,0,53,60,0,0,0,6,0,0,99,104,0,0,0,14,0,0,362,374,0,0,0,27,24,0,17,69
LGA52730,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,11,0,0,0,20,10,0,8,30,0,5,0,16,0,0,0,20,11,20,12,64,0,0,11,118,23,42,30,107,3,3,4,217,26,80,26,102,0,4,12,247,42,71,39,158,4,4,9,332,71,109,93,155,5,20,49,510,173,324,199,626,28,36,90,1472,0,0,0,0,0,0,14,14,0,0,0,0,0,0,4,4,0,0,0,0,0,0,19,20,0,3,0,0,0,0,29,37,0,0,0,3,0,0,39,40,0,0,0,4,0,0,43,51,0,0,0,0,0,0,61,60,0,3,0,5,0,0,213,228,0,0,0,20,7,0,21,51
LGA52800,0,0,0,3,3,3,26,37,0,0,0,15,5,0,14,36,0,3,0,36,4,5,26,74,0,0,0,43,8,5,27,90,0,0,4,34,5,3,23,65,0,0,0,12,0,0,15,32,0,0,3,4,0,0,9,21,4,3,10,157,27,15,135,349,0,0,0,4,0,0,6,3,0,7,3,13,5,0,4,32,11,35,16,59,0,0,5,129,8,21,15,42,0,0,0,86,12,12,9,52,0,5,0,96,8,11,16,66,0,0,8,105,6,7,16,45,0,0,9,86,52,93,74,279,6,13,36,538,0,0,0,0,0,0,33,33,0,0,0,0,0,0,28,28,0,0,0,0,0,0,69,69,0,0,0,0,0,0,54,57,0,0,0,0,0,0,60,60,0,0,0,0,0,0,78,78,0,0,0,0,0,0,48,48,0,0,0,4,0,0,365,371,0,0,0,4,6,3,61,67
LGA52870,0,0,0,0,4,0,0,5,0,0,0,3,0,0,0,3,0,0,0,8,0,0,0,8,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,21,4,0,0,31,0,0,0,16,10,0,0,33,0,0,0,41,3,0,4,51,8,14,12,80,0,4,8,132,10,29,20,130,5,3,11,211,15,25,48,122,0,6,10,227,15,32,40,134,0,3,13,244,35,58,60,165,4,17,33,382,81,171,193,699,33,37,73,1285,0,0,0,0,0,0,11,11,0,0,0,4,0,0,8,5,0,0,0,0,0,0,18,21,0,0,0,0,0,0,23,23,0,0,0,3,0,0,24,30,0,0,0,0,0,0,25,28,0,0,0,4,0,0,49,53,0,0,0,8,0,0,162,179,0,0,0,20,14,0,13,54
LGA52940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,11,0,0,0,14,3,4,0,9,0,0,0,20,0,0,6,14,0,0,0,25,0,0,0,3,0,0,0,12,0,0,4,9,0,0,5,29,3,6,17,60,4,6,12,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,29,29,0,0,0,0,0,0,0,0
LGA53010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,16,0,0,0,17,0,14,6,7,0,0,3,22,0,0,4,6,0,0,0,15,0,0,0,8,0,0,0,13,0,0,3,8,0,0,7,16,0,22,13,48,0,0,8,97,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,9,9,0,0,0,0,0,0,8,9,0,0,0,0,0,0,9,11,0,0,0,0,0,0,16,16,0,0,0,3,0,0,52,56,0,0,0,0,0,0,3,3
LGA53080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,0,0,0,0,0,0,0,5,0,0,0,4,5,0,0,3,0,6,3,3,0,0,0,13,0,4,0,4,0,0,0,6,0,3,0,8,0,0,3,16,0,5,4,10,0,4,0,24,0,3,3,17,0,0,4,25,4,17,10,37,3,4,19,93,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,13,10,0,0,0,0,0,0,13,13,0,0,0,0,0,0,59,63,0,0,0,0,0,0,7,9
LGA53150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,8,0,0,4,5,6,6,0,17,6,36,3,18,9,3,0,83,39,123,34,55,0,3,8,264,81,139,36,61,0,5,3,335,106,192,60,75,6,9,18,458,103,149,53,76,0,10,8,401,98,160,83,102,5,17,64,525,438,809,268,393,30,45,100,2077,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,0,0,0,0,0,0,26,27,0,0,0,0,0,0,25,21,0,0,0,0,0,0,17,18,0,5,0,0,0,0,41,43,0,6,0,5,0,0,135,141,0,0,4,5,11,6,5,21
LGA53220,0,0,0,0,0,0,4,8,0,0,0,12,3,0,3,15,0,0,0,41,5,4,5,63,0,0,0,19,3,9,8,42,0,0,0,13,0,0,4,21,0,0,0,10,3,0,0,18,0,0,0,0,0,0,0,0,0,4,6,105,22,8,31,178,0,0,0,9,7,0,0,17,0,19,4,75,14,4,3,117,35,116,48,407,15,3,24,656,27,85,71,377,19,11,18,609,18,46,59,276,13,6,17,434,16,20,41,169,3,9,14,265,6,5,11,30,0,0,16,66,113,285,233,1337,66,30,88,2157,0,0,0,0,0,0,33,33,0,0,0,0,0,0,98,98,0,0,0,0,0,0,463,463,0,0,0,0,0,0,432,432,0,0,0,0,0,0,329,331,0,0,0,3,0,0,224,231,0,0,0,0,0,0,32,34,0,0,0,8,0,0,1610,1623,0,0,0,10,7,0,41,57
LGA53290,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5,5,0,0,0,8,0,0,0,12,0,0,0,6,0,0,0,10,0,0,0,8,0,0,0,9,0,0,0,4,0,0,4,7,0,0,3,3,0,0,7,13,0,4,5,38,6,3,17,65,0,0,0,27,13,0,15,54,0,13,3,102,16,4,15,158,16,66,27,305,21,7,18,453,23,60,55,289,11,8,23,466,20,81,66,262,9,9,32,478,19,53,62,262,5,12,35,433,19,62,79,214,5,13,82,467,98,330,285,1460,76,51,214,2515,0,0,0,0,0,0,39,39,0,0,0,0,0,0,45,44,0,0,0,0,0,0,78,75,0,0,0,0,0,0,75,77,0,0,0,3,0,0,115,114,0,0,0,4,0,0,91,94,0,0,4,0,0,0,133,134,0,0,4,11,0,0,566,583,0,0,0,26,16,0,61,102
LGA53360,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,3,0,0,3,5,0,0,0,7,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,3,0,7,25,0,0,0,4,5,0,3,12,0,4,4,30,0,0,9,45,8,35,21,102,4,3,6,176,10,34,25,90,0,0,7,171,12,18,23,77,0,4,12,149,8,12,18,71,0,6,9,126,0,4,8,61,0,3,23,103,30,112,92,436,16,23,66,773,0,0,0,0,0,0,4,6,0,0,0,0,0,0,11,11,0,0,0,0,0,0,15,16,0,0,0,0,0,0,31,27,0,0,0,0,0,0,21,24,0,0,0,0,0,0,21,21,0,0,0,0,0,0,19,19,0,3,0,4,0,0,120,121,0,0,0,4,0,0,15,21
LGA53430,0,0,0,4,3,0,0,5,0,0,0,5,0,0,4,9,0,5,0,17,0,0,4,21,0,4,4,4,0,0,0,18,0,6,7,8,0,0,4,27,5,0,0,3,0,4,0,12,0,0,5,3,0,0,0,12,4,9,16,35,3,9,18,97,0,0,3,31,24,0,9,70,10,140,51,108,29,6,16,366,259,690,160,371,16,26,58,1579,377,630,226,396,19,23,63,1733,367,479,231,350,7,25,52,1519,350,444,228,402,20,40,68,1539,355,447,305,455,20,43,208,1827,1716,2830,1207,2100,128,173,477,8633,0,0,0,0,0,0,35,36,0,0,0,0,0,0,51,51,0,0,0,0,0,0,181,186,0,0,4,0,0,0,147,155,0,0,0,0,0,0,165,165,0,0,0,0,0,0,127,127,0,3,0,11,0,0,123,133,0,3,3,13,0,0,827,851,0,0,3,35,25,0,41,109
LGA53570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0,5,0,0,0,3,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,4,0,0,5,12,3,0,6,19,0,0,0,3,0,0,5,17,0,0,4,29,6,0,0,42,9,24,16,73,0,5,15,134,3,23,15,93,4,0,4,143,4,21,19,144,4,0,21,213,14,18,35,141,5,14,20,245,5,37,55,236,7,13,64,413,31,125,147,724,21,33,128,1208,0,0,0,0,0,0,3,3,0,0,0,0,0,0,12,12,0,0,0,0,0,0,23,30,0,0,0,0,0,0,30,35,0,0,0,4,0,0,41,47,0,0,0,0,0,0,40,37,0,0,0,10,0,0,53,58,0,0,4,10,0,0,211,223,0,0,0,3,0,0,7,22
LGA53640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,5,5,0,5,0,4,0,0,0,10,0,8,0,28,0,0,0,45,3,6,7,19,0,0,0,30,0,7,9,19,0,0,3,42,0,7,9,23,0,4,8,46,3,5,8,14,0,5,7,37,9,40,24,104,5,5,21,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,4,4,0,0,0,0,0,0,8,8,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,6,0,0,0,0,0,0,5,5,0,0,0,0,0,0,39,39,0,0,0,0,0,0,7,6
LGA53710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,6,6,0,0,0,6,0,0,0,5,0,7,0,9,0,0,0,22,0,9,0,17,0,0,0,26,0,5,0,12,0,0,5,20,0,4,3,7,0,0,8,23,3,0,7,17,3,0,8,38,7,24,10,75,8,3,20,139,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,6,0,0,0,0,0,0,8,8,0,0,0,0,0,0,7,7,0,0,0,0,0,0,9,9,0,0,0,0,0,0,46,46,0,0,0,0,0,0,9,11
LGA53780,0,0,0,7,8,0,24,32,0,6,0,31,12,0,5,53,3,6,10,60,0,3,11,92,0,4,13,45,5,4,10,82,3,4,4,36,0,0,11,60,0,0,8,21,0,4,9,40,0,0,5,7,0,0,9,29,13,15,37,207,20,8,83,383,0,0,28,245,161,17,61,515,45,393,286,797,184,44,100,1850,535,1449,865,1857,138,83,320,5256,1079,1924,1026,2121,85,107,342,6694,600,1090,838,1946,55,111,283,4925,328,622,561,1716,28,94,205,3558,268,505,561,2132,31,137,496,4130,2867,5983,4172,10825,686,600,1808,26930,0,0,0,0,0,0,127,127,0,0,0,4,0,0,161,168,0,0,0,3,0,0,423,429,0,4,0,13,0,0,485,503,0,0,0,10,0,0,433,444,0,0,0,4,0,0,259,267,0,6,4,15,0,0,253,271,4,11,11,40,0,0,2141,2208,0,0,26,254,168,17,210,675
LGA53800,0,0,0,8,6,0,14,28,0,0,0,23,9,0,7,35,0,3,0,62,7,0,22,100,0,10,10,38,5,0,14,69,3,5,13,30,4,3,19,80,0,0,10,17,0,0,9,43,0,0,7,8,0,0,22,39,5,22,40,196,35,7,102,404,0,0,3,74,49,0,12,138,5,24,19,261,57,9,20,388,50,164,110,841,57,15,59,1287,99,206,180,743,38,29,60,1351,103,200,188,808,15,28,66,1406,76,140,222,741,36,43,77,1325,58,132,196,753,27,54,197,1421,386,868,906,4219,269,183,483,7313,0,0,0,0,0,0,110,110,0,0,0,0,0,0,81,84,0,0,0,0,0,0,231,241,0,0,0,5,0,0,258,260,0,0,0,0,0,0,252,254,0,0,0,9,0,0,219,225,0,0,0,9,0,0,218,234,3,0,4,28,0,0,1376,1412,0,0,3,84,55,0,135,279
LGA53920,0,0,0,5,0,0,24,32,0,0,0,6,3,0,16,23,0,0,0,34,9,6,23,66,0,0,0,34,8,4,30,77,0,0,0,27,0,3,11,41,0,0,0,6,0,0,10,22,0,0,0,3,0,0,3,7,3,0,3,112,19,14,116,269,0,0,0,0,0,0,0,0,0,4,6,4,0,0,0,10,10,12,4,14,0,0,4,41,3,9,4,14,0,0,0,32,7,4,0,13,0,0,0,27,5,5,4,13,0,0,3,35,0,3,3,6,0,0,0,22,25,41,22,71,5,4,9,172,0,0,0,0,0,0,4,4,0,0,0,0,0,0,12,11,0,0,0,0,0,0,22,21,0,0,0,0,0,0,20,15,0,0,0,5,0,0,37,37,0,0,0,0,0,0,16,21,0,0,0,0,0,0,14,14,0,0,0,0,0,0,118,127,0,0,0,5,0,0,28,34
LGA53990,0,0,0,7,3,0,4,12,0,0,0,5,0,0,0,14,0,0,0,18,0,0,5,26,0,0,3,16,0,0,0,20,0,0,4,11,0,0,0,17,0,4,4,5,0,0,0,10,0,0,0,0,0,0,0,6,5,3,6,71,8,0,13,109,0,0,0,77,55,3,9,153,0,20,19,198,47,5,18,313,26,132,72,641,33,13,38,962,53,180,125,754,16,30,60,1210,55,137,171,696,6,24,47,1135,59,125,163,620,10,32,41,1061,69,151,153,607,13,42,142,1170,256,748,701,3602,192,149,365,6014,0,0,0,0,0,0,40,44,0,0,0,0,0,0,32,32,0,0,0,0,0,0,89,91,0,0,0,0,0,0,108,111,0,0,0,0,0,0,120,123,0,0,0,3,0,0,129,129,3,0,0,0,0,0,93,95,3,0,0,5,0,0,610,622,0,0,0,85,60,4,60,210
LGA54060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,14,0,0,0,5,3,3,3,17,0,0,4,19,5,0,3,32,3,8,4,31,4,0,7,52,3,9,9,56,4,4,7,90,0,16,16,75,3,3,7,122,3,10,21,99,4,0,8,149,8,12,32,137,6,5,38,233,18,59,79,422,23,16,71,688,0,0,0,0,0,0,7,7,0,0,0,0,0,0,8,8,0,0,0,0,0,0,17,17,0,0,0,0,0,0,30,30,0,0,0,0,0,0,27,27,0,0,0,4,0,0,41,45,0,0,0,0,0,0,46,49,0,0,0,5,0,0,173,181,0,0,0,5,3,3,14,23
LGA54130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,0,0,0,4,0,0,0,0,0,4,0,10,5,0,0,15,0,13,0,24,0,5,0,37,5,5,0,29,3,0,3,41,0,4,6,11,0,4,5,26,3,3,9,23,0,0,8,50,0,0,6,18,0,0,7,30,7,30,20,112,10,3,22,208,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,7,7,0,0,0,0,0,0,6,6,0,0,0,0,0,0,11,11,0,0,0,0,0,0,5,5,0,0,0,0,0,0,37,37,0,0,0,4,0,0,0,7
