SA2_CODE_2021,C11_M_NatPhy_sci_15_19,C11_M_NatPhy_sci_20_24,C11_M_NatPhy_sci_25_34,C11_M_NatPhy_sci_35_44,C11_M_NatPhy_sci_45_54,C11_M_NatPhy_sci_55_64,C11_M_NatPhy_sci_65_74,C11_M_NatPhy_sci_75_84,C11_M_NatPhy_sci_85over,C11_M_NatPhy_sci_Tot,C11_M_InfTec_15_19,C11_M_InfTec_20_24,C11_M_InfTec_25_34,C11_M_InfTec_35_44,C11_M_InfTec_45_54,C11_M_InfTec_55_64,C11_M_InfTec_65_74,C11_M_InfTec_75_84,C11_M_InfTec_85over,C11_M_InfTec_Tot,C11_M_EngRT_15_19,C11_M_EngRT_20_24,C11_M_EngRT_25_34,C11_M_EngRT_35_44,C11_M_EngRT_45_54,C11_M_EngRT_55_64,C11_M_EngRT_65_74,C11_M_EngRT_75_84,C11_M_EngRT_85over,C11_M_EngRT_Tot,C11_M_ArchBuild_15_19,C11_M_ArchBuild_20_24,C11_M_ArchBuild_25_34,C11_M_ArchBuild_35_44,C11_M_ArchBuild_45_54,C11_M_ArchBuild_55_64,C11_M_ArchBuild_65_74,C11_M_ArchBuild_75_84,C11_M_ArchBuild_85over,C11_M_ArchBuild_Tot,C11_M_AgEnv_RS_15_19,C11_M_AgEnv_RS_20_24,C11_M_AgEnv_RS_25_34,C11_M_AgEnv_RS_35_44,C11_M_AgEnv_RS_45_54,C11_M_AgEnv_RS_55_64,C11_M_AgEnv_RS_65_74,C11_M_AgEnv_RS_75_84,C11_M_AgEnv_RS_85over,C11_M_AgEnv_RS_Tot,C11_M_Health_15_19,C11_M_Health_20_24,C11_M_Health_25_34,C11_M_Health_35_44,C11_M_Health_45_54,C11_M_Health_55_64,C11_M_Health_65_74,C11_M_Health_75_84,C11_M_Health_85over,C11_M_Health_Tot,C11_M_Educ_15_19,C11_M_Educ_20_24,C11_M_Educ_25_34,C11_M_Educ_35_44,C11_M_Educ_45_54,C11_M_Educ_55_64,C11_M_Educ_65_74,C11_M_Educ_75_84,C11_M_Educ_85over,C11_M_Educ_Tot,C11_M_MngtCom_15_19,C11_M_MngtCom_20_24,C11_M_MngtCom_25_34,C11_M_MngtCom_35_44,C11_M_MngtCom_45_54,C11_M_MngtCom_55_64,C11_M_MngtCom_65_74,C11_M_MngtCom_75_84,C11_M_MngtCom_85over,C11_M_MngtCom_Tot,C11_M_Soc_cult_15_19,C11_M_Soc_cult_20_24,C11_M_Soc_cult_25_34,C11_M_Soc_cult_35_44,C11_M_Soc_cult_45_54,C11_M_Soc_cult_55_64,C11_M_Soc_cult_65_74,C11_M_Soc_cult_75_84,C11_M_Soc_cult_85over,C11_M_Soc_cult_Tot,C11_M_Creative_art_15_19,C11_M_Creative_art_20_24,C11_M_Creative_art_25_34,C11_M_Creative_art_35_44,C11_M_Creative_art_45_54,C11_M_Creative_art_55_64,C11_M_Creative_art_65_74,C11_M_Creative_art_75_84,C11_M_Creative_art_85over,C11_M_Creative_art_Tot,C11_M_FoodHos_PS_15_19,C11_M_FoodHos_PS_20_24,C11_M_FoodHos_PS_25_34,C11_M_FoodHos_PS_35_44,C11_M_FoodHos_PS_45_54,C11_M_FoodHos_PS_55_64,C11_M_FoodHos_PS_65_74,C11_M_FoodHos_PS_75_84,C11_M_FoodHos_PS_85over,C11_M_FoodHos_PS_Tot,C11_M_MixFld_pr_15_19,C11_M_MixFld_pr_20_24,C11_M_MixFld_pr_25_34,C11_M_MixFld_pr_35_44,C11_M_MixFld_pr_45_54,C11_M_MixFld_pr_55_64,C11_M_MixFld_pr_65_74,C11_M_MixFld_pr_75_84,C11_M_MixFld_pr_85over,C11_M_MixFld_pr_Tot,C11_M_FldStu_ID_15_19,C11_M_FldStu_ID_20_24,C11_M_FldStu_ID_25_34,C11_M_FldStu_ID_35_44,C11_M_FldStu_ID_45_54,C11_M_FldStu_ID_55_64,C11_M_FldStu_ID_65_74,C11_M_FldStu_ID_75_84,C11_M_FldStu_ID_85over,C11_M_FldStu_ID_Tot,C11_M_FldStu_NS_15_19,C11_M_FldStu_NS_20_24,C11_M_FldStu_NS_25_34,C11_M_FldStu_NS_35_44,C11_M_FldStu_NS_45_54,C11_M_FldStu_NS_55_64,C11_M_FldStu_NS_65_74,C11_M_FldStu_NS_75_84,C11_M_FldStu_NS_85over,C11_M_FldStu_NS_Tot,C11_M_Tot_15_19,C11_M_Tot_20_24,C11_M_Tot_25_34,C11_M_Tot_35_44,C11_M_Tot_45_54,C11_M_Tot_55_64,C11_M_Tot_65_74,C11_M_Tot_75_84,C11_M_Tot_85over,C11_M_Tot_Tot,C16_M_NatPhy_sci_15_19,C16_M_NatPhy_sci_20_24,C16_M_NatPhy_sci_25_34,C16_M_NatPhy_sci_35_44,C16_M_NatPhy_sci_45_54,C16_M_NatPhy_sci_55_64,C16_M_NatPhy_sci_65_74,C16_M_NatPhy_sci_75_84,C16_M_NatPhy_sci_85over,C16_M_NatPhy_sci_Tot,C16_M_InfTec_15_19,C16_M_InfTec_20_24,C16_M_InfTec_25_34,C16_M_InfTec_35_44,C16_M_InfTec_45_54,C16_M_InfTec_55_64,C16_M_InfTec_65_74,C16_M_InfTec_75_84,C16_M_InfTec_85over,C16_M_InfTec_Tot,C16_M_EngRT_15_19,C16_M_EngRT_20_24,C16_M_EngRT_25_34,C16_M_EngRT_35_44,C16_M_EngRT_45_54,C16_M_EngRT_55_64,C16_M_EngRT_65_74,C16_M_EngRT_75_84,C16_M_EngRT_85over,C16_M_EngRT_Tot,C16_M_ArchBuild_15_19,C16_M_ArchBuild_20_24,C16_M_ArchBuild_25_34,C16_M_ArchBuild_35_44,C16_M_ArchBuild_45_54,C16_M_ArchBuild_55_64,C16_M_ArchBuild_65_74,C16_M_ArchBuild_75_84,C16_M_ArchBuild_85over,C16_M_ArchBuild_Tot,C16_M_AgEnv_RS_15_19,C16_M_AgEnv_RS_20_24,C16_M_AgEnv_RS_25_34,C16_M_AgEnv_RS_35_44,C16_M_AgEnv_RS_45_54,C16_M_AgEnv_RS_55_64,C16_M_AgEnv_RS_65_74,C16_M_AgEnv_RS_75_84,C16_M_AgEnv_RS_85over,C16_M_AgEnv_RS_Tot
505031303,0,7,16,10,13,9,0,0,0,47,4,4,35,26,7,9,5,0,0,89,12,67,200,182,189,157,59,24,7,890,8,41,54,52,56,46,17,7,0,287,0,4,11,12,4,5,7,0,0,44,0,7,22,15,18,6,0,0,0,71,0,3,7,13,13,8,3,0,0,54,3,12,75,76,40,31,8,0,0,245,7,8,41,17,17,9,8,0,0,97,3,8,17,10,3,3,3,0,0,51,0,5,16,20,11,7,6,0,0,78,0,0,0,0,0,0,0,0,0,3,0,5,7,3,7,4,0,0,0,25,24,20,46,51,54,35,22,12,5,269,54,188,557,493,434,322,132,46,14,2236,0,3,18,21,7,11,4,0,0,57,0,9,32,54,9,8,3,0,0,122,7,52,216,235,211,173,91,21,4,1008,5,26,102,68,62,55,36,13,0,361,0,4,15,15,7,8,3,0,0,45
505031304,0,4,7,10,8,5,0,0,0,31,5,11,26,20,12,4,0,0,0,72,7,48,91,153,166,72,33,10,5,572,9,18,49,46,31,15,11,8,0,182,0,0,5,4,3,0,0,0,0,18,0,4,12,14,4,3,0,0,0,47,0,0,7,13,7,8,3,0,0,38,5,8,61,68,50,18,6,0,0,229,3,6,14,20,13,14,0,0,0,73,4,0,10,3,3,5,0,0,0,23,0,4,15,23,20,9,3,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,5,0,0,12,25,18,31,37,37,24,10,6,0,180,58,117,315,424,368,175,65,27,8,1563,0,10,20,14,16,5,0,0,0,74,4,9,59,41,22,14,0,0,0,147,10,63,252,244,214,125,50,18,0,968,6,30,95,74,61,35,23,8,4,335,0,3,3,3,3,6,0,5,0,32
505031305,0,0,25,22,3,10,0,0,0,61,0,9,62,58,14,0,0,0,0,155,11,34,168,254,186,101,47,23,5,824,3,20,82,96,35,27,28,5,0,301,0,0,7,17,5,7,3,4,0,45,0,4,31,22,13,0,6,3,0,82,0,4,11,23,19,11,0,6,0,80,5,24,111,138,61,34,21,6,0,406,4,10,37,37,16,10,5,0,0,116,6,0,15,12,6,5,0,3,0,47,4,8,15,43,22,6,4,0,0,108,0,0,0,0,0,0,0,0,0,4,0,5,4,8,4,4,0,0,0,30,22,18,37,44,35,42,11,25,25,272,57,152,608,780,431,262,127,81,31,2523,0,5,13,27,18,7,4,0,0,79,4,5,34,80,30,9,0,0,0,162,15,54,164,274,211,132,82,46,0,976,5,24,78,106,58,21,29,15,3,340,0,0,9,7,6,7,6,0,0,42
505031306,0,3,23,9,7,9,0,3,0,61,8,10,26,18,9,14,0,0,0,89,15,78,229,222,219,200,124,42,14,1143,13,49,101,71,73,74,48,23,3,454,0,8,22,14,11,13,4,0,0,68,0,0,15,20,4,13,4,0,0,65,0,0,21,15,6,17,11,5,0,74,3,10,56,49,59,37,24,6,8,252,4,16,18,22,21,24,5,3,0,111,4,5,16,5,0,9,0,0,0,51,0,10,30,26,21,15,13,0,0,115,0,0,0,0,0,0,0,0,0,6,0,0,5,8,3,11,0,0,0,34,45,28,81,74,66,60,55,42,20,472,87,235,641,552,511,481,290,133,49,2980,0,7,15,17,14,5,15,0,0,72,0,15,42,27,15,9,4,0,0,115,10,89,282,217,204,213,154,61,24,1250,3,50,130,92,72,57,51,33,11,503,0,3,23,18,16,7,7,0,4,78
506011110,0,3,3,14,14,8,0,0,0,48,5,16,34,18,4,4,3,0,0,83,15,80,213,175,198,177,99,57,12,1034,11,40,49,35,42,64,32,30,10,304,3,9,17,20,9,11,7,4,0,73,0,4,21,11,23,14,3,0,0,76,0,0,16,9,13,11,10,3,0,61,9,27,59,42,23,34,12,7,0,217,6,10,36,24,17,18,16,7,0,141,4,13,18,8,3,10,0,0,0,59,0,23,44,27,15,17,11,0,0,143,0,0,0,0,3,0,0,0,0,3,0,5,4,4,3,7,0,5,0,22,65,81,135,120,110,92,77,101,43,828,122,310,655,502,483,467,283,217,61,3104,0,7,18,10,14,14,4,0,0,66,6,11,50,33,17,6,0,0,0,132,14,106,308,270,218,178,128,83,17,1311,15,38,93,50,38,50,44,28,12,368,0,10,24,11,14,10,7,3,0,88
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,4,4,4,5,0,3,0,0,19,0,3,7,9,11,0,0,0,0,26,11,37,66,69,90,74,40,8,3,388,0,9,15,12,12,18,15,12,0,95,0,7,5,6,4,4,0,0,0,18,0,4,4,5,9,0,0,0,0,13,0,0,0,3,4,7,3,0,0,18,0,15,12,12,20,11,0,0,0,75,0,0,3,5,9,4,0,0,0,38,5,4,0,7,0,3,0,0,0,22,0,4,10,5,6,4,3,0,0,33,0,0,0,0,0,0,0,0,0,6,0,0,3,0,3,0,0,0,0,8,26,20,39,49,33,33,12,14,5,231,42,96,171,181,204,171,85,36,5,997,0,8,9,6,4,3,3,0,0,27,3,3,13,10,0,5,0,0,0,35,4,26,97,75,110,89,47,22,3,472,4,7,31,16,12,13,20,9,4,117,0,0,9,6,4,4,0,0,0,24
506011114,0,0,12,14,13,12,3,0,0,56,5,0,28,15,4,5,3,0,0,58,8,46,118,121,155,161,101,39,6,754,5,19,43,43,41,54,26,19,0,254,0,3,14,15,9,7,7,5,0,54,0,4,14,14,20,13,3,5,0,79,0,0,0,6,18,21,12,6,0,80,6,14,48,24,21,40,20,0,0,182,5,8,24,9,29,17,3,4,0,103,0,9,7,11,11,6,4,0,0,35,9,10,23,15,20,9,8,0,0,89,0,0,0,0,0,0,0,0,0,3,0,0,5,6,6,14,0,0,0,31,49,34,66,71,73,67,57,46,13,477,80,158,403,361,421,424,243,132,22,2242,0,6,15,18,17,10,3,0,0,71,10,7,18,11,9,8,5,0,0,66,10,50,158,125,157,149,123,42,20,829,4,22,48,41,51,41,32,24,6,276,0,5,11,20,12,7,7,0,0,63
506011115,0,0,4,10,12,4,10,0,0,51,3,8,0,7,8,5,0,0,0,30,7,37,84,124,193,166,104,28,3,757,5,22,26,39,56,49,21,16,0,242,4,5,10,13,4,7,13,0,0,44,0,0,7,9,27,8,7,3,0,57,0,0,0,7,15,13,18,10,0,58,0,5,19,22,40,34,17,6,0,152,0,7,3,15,11,20,13,0,0,74,0,3,6,5,0,0,0,3,0,27,0,0,7,10,22,4,5,4,0,55,0,0,0,0,0,0,0,0,0,0,0,4,0,6,6,10,3,0,0,32,21,21,25,36,46,45,33,17,12,254,44,109,195,310,441,373,244,85,26,1844,0,0,7,7,10,13,9,3,3,52,5,3,8,14,7,8,0,0,0,49,0,48,97,134,187,191,140,57,3,865,7,19,41,42,58,44,42,17,8,261,0,0,10,10,12,13,10,4,0,57
506011116,0,0,8,19,6,20,13,3,0,65,3,0,6,8,11,10,0,0,0,36,0,44,91,139,160,185,88,20,3,729,10,23,13,37,40,28,25,11,0,177,0,4,7,15,16,9,4,0,0,48,0,0,3,15,22,15,7,7,0,68,0,0,3,12,18,25,17,6,0,81,0,7,12,39,28,40,31,9,0,164,0,5,7,18,19,28,9,3,0,96,3,0,9,6,8,11,0,0,0,38,0,3,4,9,11,8,3,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,23,14,9,15,32,33,25,22,10,4,161,30,100,184,348,377,390,220,58,12,1721,0,3,3,14,17,7,18,5,0,70,0,5,4,5,14,12,0,0,0,48,6,35,112,137,154,165,135,35,0,769,0,18,39,43,34,36,25,0,0,194,3,4,9,10,15,8,7,3,0,61
506011117,0,3,4,10,4,3,0,0,0,26,6,10,28,17,3,0,0,0,0,72,8,72,237,139,110,88,25,6,8,691,9,32,47,36,25,19,14,0,0,178,4,6,14,5,6,0,0,6,0,40,0,0,11,8,10,4,3,0,0,31,0,0,9,8,7,5,3,0,0,32,3,18,61,26,22,11,3,3,0,143,0,3,15,18,9,9,4,0,0,60,0,9,11,6,3,0,0,0,0,28,0,7,37,21,11,9,3,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,0,0,0,0,24,42,30,71,63,55,18,19,12,3,317,69,188,554,373,265,170,76,32,14,1733,0,3,9,11,6,3,3,0,0,33,3,7,46,32,14,0,0,0,0,98,6,56,252,239,147,105,47,20,9,880,6,17,65,40,24,23,9,10,0,192,0,5,11,14,5,3,0,0,0,45
506011307,0,0,9,7,3,3,0,0,0,20,0,0,29,11,5,0,0,0,0,45,3,25,115,110,70,40,11,3,0,366,0,7,30,16,20,5,0,0,0,80,0,0,5,0,4,0,0,0,0,14,0,0,7,4,6,4,0,0,0,26,0,0,8,11,8,0,0,0,0,27,0,12,71,34,26,10,0,0,0,157,0,3,14,10,14,3,0,0,0,52,0,4,8,5,0,0,0,0,0,16,0,0,11,11,4,0,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,7,3,25,17,13,8,4,0,0,77,15,66,331,238,170,85,17,5,0,926,0,9,24,17,11,6,0,0,0,58,0,8,55,51,9,7,0,0,0,129,3,65,282,241,140,67,33,3,0,844,0,14,72,40,24,17,5,0,0,184,0,0,13,16,6,7,0,0,0,35
506011308,0,0,3,8,6,0,0,0,0,20,0,4,27,9,0,0,0,0,0,46,4,38,127,77,77,35,16,3,0,377,0,11,26,20,8,13,8,0,0,83,0,0,4,0,3,0,0,0,0,13,0,0,10,5,9,0,0,0,0,31,0,0,6,10,3,3,0,0,0,21,0,10,59,25,21,9,0,0,0,125,0,0,20,15,5,5,0,0,0,41,0,0,11,4,0,0,0,0,0,14,0,6,14,5,9,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,12,13,16,27,16,14,12,13,3,0,109,27,95,333,195,152,85,31,12,0,934,0,3,19,15,18,6,0,0,0,64,4,13,78,75,11,0,0,0,0,176,4,62,359,273,163,78,34,14,0,990,6,23,86,44,21,17,6,5,0,202,0,0,14,10,5,3,0,0,0,35
506021118,0,5,20,21,14,5,3,0,0,71,4,7,68,30,7,0,0,0,0,124,14,84,274,222,186,163,88,54,9,1093,4,23,63,57,49,37,30,22,6,292,0,7,17,17,10,6,5,3,0,63,0,0,33,25,15,14,0,0,0,98,0,0,5,15,15,15,12,3,0,70,8,37,146,101,65,44,19,8,0,425,5,14,42,40,26,25,12,5,0,160,0,11,14,19,8,8,0,4,0,64,0,25,48,23,19,18,4,0,3,149,0,0,0,4,0,0,0,0,0,4,0,0,9,4,11,10,0,0,0,28,51,69,164,151,116,100,61,59,28,796,84,289,905,728,545,448,238,154,44,3430,0,7,25,19,9,9,4,4,0,87,0,5,58,46,15,15,3,0,0,149,8,88,317,213,218,159,117,57,11,1185,0,25,108,48,46,36,23,22,8,331,0,8,12,17,8,11,9,0,0,63
506021119,0,17,60,54,26,14,8,0,0,183,0,16,106,61,25,16,0,0,0,225,9,96,313,267,185,155,65,33,15,1127,7,34,85,79,68,40,22,16,6,356,0,6,20,34,9,6,0,4,0,78,0,19,62,48,23,12,0,0,0,168,0,6,25,32,27,20,6,10,0,118,4,81,226,161,80,53,21,5,0,635,4,13,86,59,33,29,12,3,0,255,5,23,48,34,16,9,3,0,3,130,0,40,70,33,13,8,3,5,3,174,0,0,0,0,0,0,3,0,0,6,0,0,16,13,11,7,4,0,0,48,42,112,146,116,91,68,67,37,20,708,89,455,1262,980,616,437,228,106,46,4224,0,18,75,72,48,25,10,3,0,249,5,19,83,81,36,12,3,0,0,239,6,71,415,285,208,148,95,33,9,1265,3,31,138,62,62,58,27,14,3,396,0,5,22,22,17,3,9,3,0,87
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,20,11,11,0,0,0,0,49,0,14,20,11,11,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,0,16,77,50,32,22,11,3,0,209,0,14,138,61,20,4,3,0,0,238,11,78,337,231,193,160,54,25,5,1093,5,36,89,46,65,45,19,10,0,319,0,0,19,18,3,9,6,4,0,54,0,10,61,38,20,26,4,0,0,152,0,7,30,14,20,29,7,7,0,110,0,86,266,176,100,72,35,11,0,756,3,22,79,67,41,45,12,4,0,271,0,18,43,18,15,3,4,0,0,104,0,45,87,22,29,7,6,0,0,204,0,6,5,0,0,0,0,0,0,9,4,5,9,11,11,10,0,0,0,44,33,107,249,134,126,95,46,29,8,829,58,448,1498,884,667,514,208,95,28,4396,0,14,70,55,37,23,13,4,0,211,0,28,110,84,23,18,3,0,0,273,7,99,372,244,145,179,105,26,11,1184,3,36,129,67,56,46,27,13,5,389,3,3,12,6,11,8,13,0,0,58
506021309,0,3,8,16,3,4,5,0,3,46,0,7,43,16,4,9,0,0,0,74,8,50,159,127,98,82,64,44,17,647,0,9,28,36,26,15,19,18,3,160,0,5,7,7,0,7,3,0,0,31,0,0,18,9,4,0,0,0,0,35,0,0,4,12,6,9,4,0,3,39,4,20,72,33,29,6,3,4,6,172,3,5,29,18,14,9,0,3,0,79,0,5,10,10,3,0,0,0,0,29,0,6,29,12,8,7,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,0,0,0,5,22,17,29,52,55,48,30,33,30,20,321,34,147,450,365,263,180,128,113,45,1733,0,3,11,14,10,6,6,0,0,42,0,7,36,29,6,0,0,0,0,77,11,40,184,140,122,82,60,41,15,702,5,13,45,14,23,20,15,19,3,151,0,4,4,8,4,0,5,4,0,31
506021310,0,4,19,10,9,11,0,0,0,48,0,9,23,18,3,4,0,0,0,62,3,34,120,125,103,81,43,22,5,532,0,12,22,30,25,19,9,9,7,125,0,6,10,3,5,0,0,0,0,34,0,5,8,12,7,4,0,0,0,40,0,0,11,10,12,5,0,0,0,41,0,15,49,32,21,22,11,6,0,158,4,9,14,9,7,7,0,0,0,54,0,0,8,3,5,0,3,0,0,18,6,17,17,26,6,11,0,6,0,78,0,0,0,0,0,0,0,0,0,8,0,0,3,4,3,0,0,0,0,13,18,32,54,44,54,23,25,28,3,284,36,137,361,319,261,184,108,72,17,1482,0,3,17,16,7,7,3,0,0,61,0,7,33,22,13,4,3,0,0,79,0,35,139,134,123,83,56,26,7,604,0,4,37,29,24,23,6,8,0,130,0,0,9,5,5,3,0,0,0,27
506021311,0,4,20,13,11,7,5,0,0,69,0,12,51,27,22,3,0,0,0,119,5,51,213,136,103,75,42,18,10,648,0,22,41,30,17,26,13,4,0,156,0,4,6,18,16,0,3,0,0,46,0,4,26,25,18,4,4,0,0,79,0,0,10,3,10,9,3,3,0,37,9,45,162,63,36,26,12,5,0,353,5,11,35,28,23,19,9,3,0,125,0,5,30,6,0,6,0,0,0,52,0,21,58,20,18,9,0,4,0,129,0,0,3,0,0,3,0,0,0,15,0,0,4,6,0,0,0,0,5,19,19,66,134,77,72,49,34,35,16,502,41,254,804,450,349,238,121,71,26,2346,0,5,42,19,13,9,4,3,0,100,3,14,73,44,22,8,0,0,0,167,0,66,284,185,114,111,45,24,9,848,6,12,88,33,25,22,15,13,4,223,0,0,13,14,8,6,0,0,0,40
506031124,0,40,75,52,32,14,16,6,3,244,3,44,143,44,11,7,0,0,0,256,15,158,433,233,154,136,91,74,32,1328,3,44,87,47,36,41,27,30,18,343,5,10,26,18,17,8,6,7,0,98,0,17,73,35,30,7,5,8,0,178,0,7,25,24,17,12,10,10,8,117,15,249,351,130,86,44,34,16,8,918,4,22,83,58,39,23,14,9,6,259,6,34,49,14,15,8,8,5,0,137,0,29,70,28,12,7,5,4,6,169,3,7,0,0,0,0,0,0,0,18,0,7,15,10,10,5,0,7,0,52,72,267,236,118,87,72,99,105,116,1175,133,943,1658,829,547,396,313,280,193,5285,0,40,103,53,33,18,22,3,3,277,3,33,118,67,21,3,0,0,0,252,15,229,510,250,169,136,111,88,27,1545,5,45,98,70,38,43,28,25,17,374,0,7,19,20,12,13,8,4,3,85
506031125,0,3,15,14,22,10,0,0,0,74,6,14,49,30,24,7,0,0,0,128,12,63,97,171,258,174,63,20,0,861,11,18,23,39,42,32,16,10,0,182,0,3,5,6,11,3,5,0,0,27,0,12,13,19,14,15,0,3,0,76,0,4,10,18,30,22,12,0,0,88,4,35,67,95,119,65,23,6,0,408,3,12,14,28,31,27,9,5,0,135,0,14,12,6,3,3,4,0,0,40,0,6,21,23,17,16,5,0,0,91,0,0,0,0,0,0,0,0,0,7,4,0,3,0,7,3,0,0,0,22,23,13,29,39,38,30,12,8,0,186,66,195,358,486,613,401,158,54,3,2330,0,3,9,15,15,15,7,0,0,73,9,11,37,37,21,3,0,0,0,120,6,51,115,150,233,183,100,26,3,862,8,17,25,33,26,24,31,9,0,179,3,0,6,6,10,4,0,4,0,37
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,0,13,52,35,21,8,3,0,0,139,8,25,171,39,20,0,0,0,0,266,10,99,331,235,195,142,75,28,9,1124,4,33,63,54,36,44,28,12,4,275,0,8,13,7,6,5,3,0,0,45,3,12,48,22,5,11,0,0,0,110,0,5,24,16,7,6,7,0,0,63,6,110,274,127,58,22,8,3,0,610,4,31,73,50,28,23,6,4,0,213,6,25,41,12,4,5,0,0,0,91,0,33,83,24,21,11,3,0,3,177,0,0,0,4,0,0,0,0,0,5,0,12,11,10,7,3,3,0,0,48,42,102,242,145,89,64,45,34,7,782,79,499,1430,786,505,355,181,89,20,3953,0,16,65,44,24,15,7,0,0,173,7,29,136,100,30,13,0,0,0,305,6,113,469,334,229,140,90,28,14,1425,6,36,99,60,32,45,26,17,0,309,0,7,15,17,6,13,0,0,0,61
506031128,0,19,44,24,17,23,20,0,0,143,3,17,65,27,16,4,3,0,0,142,7,77,250,197,230,215,107,61,17,1162,3,29,49,46,42,48,39,16,0,284,4,3,17,15,14,15,3,0,0,74,0,15,31,25,10,22,5,4,0,102,0,3,15,20,19,28,18,0,0,104,0,31,133,77,64,73,18,9,3,410,3,10,44,42,18,30,13,8,4,168,0,9,31,14,5,4,0,0,0,71,0,3,31,26,22,20,4,3,0,108,0,0,4,0,0,0,0,0,0,4,0,3,4,0,10,7,5,0,5,33,43,37,52,49,58,49,52,37,26,404,66,252,759,567,528,535,291,140,55,3217,0,4,42,32,26,17,18,7,0,148,4,17,63,56,27,14,3,0,0,179,3,69,281,220,185,226,156,76,11,1247,13,28,53,53,40,52,42,29,8,318,4,3,13,9,15,7,13,0,4,64
