SA2_CODE_2021,C11_PI_S_R225_274,C11_PI_S_R275_349,C11_PI_S_R350_449,C11_PI_S_R450_549,C11_PI_S_R550_649,C11_PI_S_R650more,C11_PI_S_R_NS,C11_PI_S_R_Tot,C11_AI_NS_R1_74,C11_AI_NS_R75_99,C11_AI_NS_R100_149,C11_AI_NS_R150_199,C11_AI_NS_R200_224,C11_AI_NS_R225_274,C11_AI_NS_R275_349,C11_AI_NS_R350_449,C11_AI_NS_R450_549,C11_AI_NS_R550_649,C11_AI_NS_R650more,C11_AI_NS_R_NS,C11_AI_NS_R_Tot,C11_Tot_R1_74,C11_Tot_R75_99,C11_Tot_R100_149,C11_Tot_R150_199,C11_Tot_R200_224,C11_Tot_R225_274,C11_Tot_R275_349,C11_Tot_R350_449,C11_Tot_R450_549,C11_Tot_R550_649,C11_Tot_R650more,C11_Tot_R_NS,C11_Tot_R_Tot,C16_Neg_Ni_inc_R1_74,C16_Neg_Ni_inc_R75_99,C16_Neg_Ni_inc_R100_149,C16_Neg_Ni_inc_R150_199,C16_Neg_Ni_inc_R200_224,C16_Neg_Ni_inc_R225_274,C16_Neg_Ni_inc_R275_349,C16_Neg_Ni_inc_R350_449,C16_Neg_Ni_inc_R450_549,C16_Neg_Ni_inc_R550_649,C16_Neg_Ni_inc_R650more,C16_Neg_Ni_inc_R_NS,C16_Neg_Ni_inc_R_Tot,C16_1_149_R1_74,C16_1_149_R75_99,C16_1_149_R100_149,C16_1_149_R150_199,C16_1_149_R200_224,C16_1_149_R225_274,C16_1_149_R275_349,C16_1_149_R350_449,C16_1_149_R450_549,C16_1_149_R550_649,C16_1_149_R650more,C16_1_149_R_NS,C16_1_149_R_Tot,C16_150_299_R1_74,C16_150_299_R75_99,C16_150_299_R100_149,C16_150_299_R150_199,C16_150_299_R200_224,C16_150_299_R225_274,C16_150_299_R275_349,C16_150_299_R350_449,C16_150_299_R450_549,C16_150_299_R550_649,C16_150_299_R650more,C16_150_299_R_NS,C16_150_299_R_Tot,C16_300_399_R1_74,C16_300_399_R75_99,C16_300_399_R100_149,C16_300_399_R150_199,C16_300_399_R200_224,C16_300_399_R225_274,C16_300_399_R275_349,C16_300_399_R350_449,C16_300_399_R450_549,C16_300_399_R550_649,C16_300_399_R650more,C16_300_399_R_NS,C16_300_399_R_Tot,C16_400_499_R1_74,C16_400_499_R75_99,C16_400_499_R100_149,C16_400_499_R150_199,C16_400_499_R200_224,C16_400_499_R225_274,C16_400_499_R275_349,C16_400_499_R350_449,C16_400_499_R450_549,C16_400_499_R550_649,C16_400_499_R650more,C16_400_499_R_NS,C16_400_499_R_Tot,C16_500_649_R1_74,C16_500_649_R75_99,C16_500_649_R100_149,C16_500_649_R150_199,C16_500_649_R200_224,C16_500_649_R225_274,C16_500_649_R275_349,C16_500_649_R350_449,C16_500_649_R450_549,C16_500_649_R550_649,C16_500_649_R650more,C16_500_649_R_NS,C16_500_649_R_Tot,C16_650_799_R1_74,C16_650_799_R75_99,C16_650_799_R100_149,C16_650_799_R150_199,C16_650_799_R200_224,C16_650_799_R225_274,C16_650_799_R275_349,C16_650_799_R350_449,C16_650_799_R450_549,C16_650_799_R550_649,C16_650_799_R650more,C16_650_799_R_NS,C16_650_799_R_Tot,C16_800_999_R1_74,C16_800_999_R75_99,C16_800_999_R100_149,C16_800_999_R150_199,C16_800_999_R200_224,C16_800_999_R225_274,C16_800_999_R275_349,C16_800_999_R350_449,C16_800_999_R450_549,C16_800_999_R550_649,C16_800_999_R650more,C16_800_999_R_NS,C16_800_999_R_Tot,C16_1000_1249_R1_74,C16_1000_1249_R75_99,C16_1000_1249_R100_149,C16_1000_1249_R150_199,C16_1000_1249_R200_224,C16_1000_1249_R225_274,C16_1000_1249_R275_349,C16_1000_1249_R350_449,C16_1000_1249_R450_549,C16_1000_1249_R550_649,C16_1000_1249_R650more,C16_1000_1249_R_NS,C16_1000_1249_R_Tot,C16_1250_1499_R1_74,C16_1250_1499_R75_99,C16_1250_1499_R100_149,C16_1250_1499_R150_199,C16_1250_1499_R200_224,C16_1250_1499_R225_274,C16_1250_1499_R275_349,C16_1250_1499_R350_449,C16_1250_1499_R450_549,C16_1250_1499_R550_649,C16_1250_1499_R650more,C16_1250_1499_R_NS,C16_1250_1499_R_Tot,C16_1500_1999_R1_74,C16_1500_1999_R75_99,C16_1500_1999_R100_149,C16_1500_1999_R150_199,C16_1500_1999_R200_224,C16_1500_1999_R225_274,C16_1500_1999_R275_349,C16_1500_1999_R350_449,C16_1500_1999_R450_549,C16_1500_1999_R550_649,C16_1500_1999_R650more,C16_1500_1999_R_NS,C16_1500_1999_R_Tot,C16_2000_2499_R1_74,C16_2000_2499_R75_99,C16_2000_2499_R100_149,C16_2000_2499_R150_199,C16_2000_2499_R200_224,C16_2000_2499_R225_274,C16_2000_2499_R275_349,C16_2000_2499_R350_449,C16_2000_2499_R450_549,C16_2000_2499_R550_649,C16_2000_2499_R650more,C16_2000_2499_R_NS,C16_2000_2499_R_Tot,C16_2500_2999_R1_74,C16_2500_2999_R75_99,C16_2500_2999_R100_149,C16_2500_2999_R150_199,C16_2500_2999_R200_224,C16_2500_2999_R225_274,C16_2500_2999_R275_349,C16_2500_2999_R350_449,C16_2500_2999_R450_549,C16_2500_2999_R550_649
501021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021012,17,53,27,4,0,0,3,106,0,0,0,3,0,4,0,0,0,0,0,0,12,3,8,30,33,38,144,345,211,12,8,9,18,855,0,0,0,0,0,0,0,7,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,3,10,0,0,0,0,22,0,0,0,0,5,4,12,7,0,0,0,0,30,0,0,3,0,4,12,8,15,0,0,0,0,38,0,0,4,4,0,3,28,14,4,0,0,0,64,0,0,4,4,4,11,26,23,0,0,0,0,75,0,0,0,5,3,4,34,27,0,0,0,0,76,0,0,3,7,0,10,31,35,0,0,0,0,84,0,0,0,0,0,3,27,28,5,0,0,0,68,0,0,0,0,0,5,49,75,8,0,0,4,154,0,0,0,0,0,5,24,39,8,3,0,0,87,0,0,0,0,0,0,11,23,5,0
501021014,15,11,3,0,0,5,7,63,0,0,7,4,0,0,3,0,0,0,0,3,26,30,45,110,153,119,138,106,26,0,3,10,29,784,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,4,3,0,4,0,0,0,0,0,0,0,0,0,18,3,3,13,6,0,7,3,0,0,0,0,0,32,0,4,22,8,3,11,17,0,0,0,0,5,71,0,0,0,4,8,13,15,9,0,0,0,4,45,0,0,0,16,6,23,16,6,0,0,0,3,69,0,0,5,6,4,16,19,6,0,0,0,3,55,0,0,3,4,5,14,17,11,4,0,0,0,61,0,0,0,6,10,0,14,9,0,0,0,3,45,0,0,0,8,3,11,29,16,6,0,0,0,82,0,0,0,0,3,11,26,16,0,0,0,0,64,0,0,0,0,0,3,13,11,0,0
501021015,20,21,5,0,0,0,0,58,0,4,4,4,4,0,0,0,0,0,0,4,21,12,20,51,85,70,175,252,89,12,5,6,22,801,0,0,0,4,0,0,3,3,0,0,0,4,17,0,0,0,3,0,0,0,3,0,0,0,0,8,0,0,12,4,6,0,9,0,0,0,0,0,25,0,0,3,12,0,9,9,6,0,0,0,0,38,3,0,3,11,3,13,22,3,0,0,0,0,57,0,0,0,5,5,18,26,8,0,0,0,0,58,0,0,0,9,6,19,34,10,0,0,0,3,82,0,0,0,4,0,10,42,13,0,0,0,0,75,0,0,5,0,3,4,37,20,0,0,0,5,84,0,0,0,5,3,9,30,16,0,0,0,3,62,0,0,3,0,0,13,45,34,4,0,0,0,91,0,0,0,0,0,8,20,22,0,0,0,0,59,0,0,0,0,0,0,9,18,3,0
501021016,3,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,6,5,7,36,57,54,59,31,16,0,0,0,6,277,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,3,5,0,0,0,0,0,0,12,0,0,4,4,4,12,0,3,0,0,3,0,26,0,0,0,3,4,3,9,4,0,0,0,0,24,0,0,5,3,5,4,9,8,0,0,0,0,34,0,0,0,3,3,3,5,0,0,0,0,0,18,0,0,0,0,6,3,6,7,0,0,0,0,23,0,0,0,0,0,3,4,3,0,0,0,0,20,0,0,0,0,3,3,8,4,0,0,0,0,27,0,0,0,0,4,3,3,4,0,0,0,0,20,0,0,0,0,0,0,5,0,0,0
501021251,5,17,48,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,6,8,30,41,24,7,24,130,305,30,4,0,16,624,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,12,0,3,8,5,0,3,0,5,0,0,0,0,23,0,0,10,18,0,6,6,8,0,0,0,4,54,0,3,9,18,0,0,3,13,0,0,0,0,54,0,0,8,13,0,0,7,9,0,0,0,0,50,0,0,10,10,9,5,4,22,0,0,0,0,57,0,0,4,4,0,6,15,25,0,0,0,0,61,0,0,5,0,0,0,7,38,0,0,0,0,58,0,0,0,0,0,0,8,57,0,0,0,3,74,0,0,0,0,0,0,14,85,7,0,0,0,112,0,0,0,0,0,0,10,66,6,4,0,0,89,0,0,0,0,0,0,7,41,9,0
501021252,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,6,5,15,10,7,0,0,3,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
501021253,31,47,21,6,5,0,6,133,0,0,7,3,5,0,6,0,0,0,4,8,42,32,32,127,169,155,379,472,202,81,45,45,52,1787,0,0,0,0,3,0,11,9,0,0,0,0,24,0,0,0,4,0,3,0,0,0,0,0,0,16,0,0,6,6,3,4,10,3,0,0,0,0,32,0,3,10,14,12,18,14,4,0,0,0,6,73,3,3,16,32,6,16,39,11,0,0,0,7,130,0,0,3,20,9,18,28,20,3,0,0,3,104,0,0,0,17,7,31,56,16,0,0,0,4,124,0,0,0,7,3,42,56,31,0,0,0,5,144,0,0,3,7,6,20,71,47,0,0,0,4,157,0,0,0,4,5,16,54,32,3,0,0,3,119,0,0,0,0,3,24,74,69,9,0,0,9,198,0,0,0,5,3,14,43,62,17,4,0,0,145,0,0,0,0,0,7,22,37,9,4
501021254,6,16,6,0,0,0,5,52,4,7,3,0,0,10,0,0,0,0,0,12,39,64,108,101,98,87,169,173,27,5,0,0,43,876,0,0,3,0,0,4,0,0,0,0,0,0,17,0,0,4,3,0,0,0,0,0,0,0,0,5,5,4,17,4,0,7,6,5,0,0,0,0,47,0,4,32,9,3,3,9,0,0,0,0,0,71,0,3,36,19,10,11,20,0,0,0,0,0,109,0,0,11,11,4,11,17,4,0,0,0,0,64,3,0,10,23,9,21,32,3,0,0,0,0,103,0,0,11,6,7,19,29,5,0,0,0,0,86,0,0,3,4,7,19,35,10,0,0,0,0,75,0,0,0,5,0,11,32,12,0,0,0,0,54,0,0,0,0,0,7,25,11,0,0,0,0,52,0,0,0,0,3,9,9,12,0,0,0,0,34,0,0,0,0,0,0,6,4,0,0
501031017,4,6,0,0,0,0,0,29,0,0,4,4,0,0,0,0,0,0,0,0,11,26,26,98,91,65,73,35,4,0,0,3,27,449,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,4,0,5,0,0,0,0,0,0,16,0,0,13,12,0,8,3,4,0,0,0,0,39,0,0,12,12,6,3,3,0,0,0,0,0,50,0,0,10,3,8,5,13,0,0,0,0,0,37,4,4,3,9,6,11,8,3,0,0,0,0,52,0,0,5,4,3,7,12,6,0,0,0,6,38,0,0,4,5,3,11,11,0,0,0,0,0,34,0,0,0,3,3,4,8,4,0,0,0,4,29,0,0,0,0,8,10,11,0,0,0,0,0,41,3,0,6,4,4,0,4,10,0,0,0,0,29,0,0,0,0,0,0,3,4,0,0
501031018,5,3,3,0,0,0,0,15,0,0,0,0,0,5,3,0,0,0,0,0,9,11,12,53,45,35,54,55,13,0,0,4,17,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,4,0,0,0,0,0,8,0,0,0,5,4,3,0,0,0,0,0,0,14,0,0,0,3,3,3,9,3,0,0,0,0,26,0,0,4,9,7,9,4,0,0,0,0,0,29,0,0,12,5,12,9,8,0,0,0,0,0,40,0,0,0,4,4,11,4,3,0,0,0,0,27,3,0,0,3,3,6,6,7,0,0,0,0,30,0,0,0,6,3,5,10,3,0,0,0,3,27,0,0,0,3,4,5,9,6,0,0,0,0,28,0,0,3,0,4,3,0,15,0,0,0,0,27,0,0,3,0,0,0,5,0,4,0
