SA2_CODE_2021,C11_CFNC_BF_Neg_ni_inc,C11_CFNC_BF_1_149,C11_CFNC_BF_150_399,C11_CFNC_BF_400_649,C11_CFNC_BF_650_799,C11_CFNC_BF_800_1249,C11_CFNC_BF_1250_1999,C11_CFNC_BF_2000_2499,C11_CFNC_BF_2500_2999,C11_CFNC_BF_3000_3999,C11_CFNC_BF_4000more,C11_CFNC_BF_Ns,C11_CFNC_BF_Tot,C11_CFNC_BPT_Neg_ni_inc,C11_CFNC_BPT_1_149,C11_CFNC_BPT_150_399,C11_CFNC_BPT_400_649,C11_CFNC_BPT_650_799,C11_CFNC_BPT_800_1249,C11_CFNC_BPT_1250_1999,C11_CFNC_BPT_2000_2499,C11_CFNC_BPT_2500_2999,C11_CFNC_BPT_3000_3999,C11_CFNC_BPT_4000more,C11_CFNC_BPT_Ns,C11_CFNC_BPT_Tot,C11_CFNC_1F1P_Neg_ni_inc,C11_CFNC_1F1P_1_149,C11_CFNC_1F1P_150_399,C11_CFNC_1F1P_400_649,C11_CFNC_1F1P_650_799,C11_CFNC_1F1P_800_1249,C11_CFNC_1F1P_1250_1999,C11_CFNC_1F1P_2000_2499,C11_CFNC_1F1P_2500_2999,C11_CFNC_1F1P_3000_3999,C11_CFNC_1F1P_4000more,C11_CFNC_1F1P_Ns,C11_CFNC_1F1P_Tot,C11_CFNC_1E1A_Neg_ni_inc,C11_CFNC_1E1A_1_149,C11_CFNC_1E1A_150_399,C11_CFNC_1E1A_400_649,C11_CFNC_1E1A_650_799,C11_CFNC_1E1A_800_1249,C11_CFNC_1E1A_1250_1999,C11_CFNC_1E1A_2000_2499,C11_CFNC_1E1A_2500_2999,C11_CFNC_1E1A_3000_3999,C11_CFNC_1E1A_4000more,C11_CFNC_1E1A_Ns,C11_CFNC_1E1A_Tot,C11_CFNC_1F1NW_Neg_ni_inc,C11_CFNC_1F1NW_1_149,C11_CFNC_1F1NW_150_399,C11_CFNC_1F1NW_400_649,C11_CFNC_1F1NW_650_799,C11_CFNC_1F1NW_800_1249,C11_CFNC_1F1NW_1250_1999,C11_CFNC_1F1NW_2000_2499,C11_CFNC_1F1NW_2500_2999,C11_CFNC_1F1NW_3000_3999,C11_CFNC_1F1NW_4000more,C11_CFNC_1F1NW_Ns,C11_CFNC_1F1NW_Tot,C11_CFNC_1P1NW_Neg_ni_inc,C11_CFNC_1P1NW_1_149,C11_CFNC_1P1NW_150_399,C11_CFNC_1P1NW_400_649,C11_CFNC_1P1NW_650_799,C11_CFNC_1P1NW_800_1249,C11_CFNC_1P1NW_1250_1999,C11_CFNC_1P1NW_2000_2499,C11_CFNC_1P1NW_2500_2999,C11_CFNC_1P1NW_3000_3999,C11_CFNC_1P1NW_4000more,C11_CFNC_1P1NW_Ns,C11_CFNC_1P1NW_Tot,C11_CFNC_1A1NW_Neg_ni_inc,C11_CFNC_1A1NW_1_149,C11_CFNC_1A1NW_150_399,C11_CFNC_1A1NW_400_649,C11_CFNC_1A1NW_650_799,C11_CFNC_1A1NW_800_1249,C11_CFNC_1A1NW_1250_1999,C11_CFNC_1A1NW_2000_2499,C11_CFNC_1A1NW_2500_2999,C11_CFNC_1A1NW_3000_3999,C11_CFNC_1A1NW_4000more,C11_CFNC_1A1NW_Ns,C11_CFNC_1A1NW_Tot,C11_CFNC_BA_Neg_ni_inc,C11_CFNC_BA_1_149,C11_CFNC_BA_150_399,C11_CFNC_BA_400_649,C11_CFNC_BA_650_799,C11_CFNC_BA_800_1249,C11_CFNC_BA_1250_1999,C11_CFNC_BA_2000_2499,C11_CFNC_BA_2500_2999,C11_CFNC_BA_3000_3999,C11_CFNC_BA_4000more,C11_CFNC_BA_Ns,C11_CFNC_BA_Tot,C11_CFNC_BNW_Neg_ni_inc,C11_CFNC_BNW_1_149,C11_CFNC_BNW_150_399,C11_CFNC_BNW_400_649,C11_CFNC_BNW_650_799,C11_CFNC_BNW_800_1249,C11_CFNC_BNW_1250_1999,C11_CFNC_BNW_2000_2499,C11_CFNC_BNW_2500_2999,C11_CFNC_BNW_3000_3999,C11_CFNC_BNW_4000more,C11_CFNC_BNW_Ns,C11_CFNC_BNW_Tot,C11_CFNC_LFns_Neg_ni_inc,C11_CFNC_LFns_1_149,C11_CFNC_LFns_150_399,C11_CFNC_LFns_400_649,C11_CFNC_LFns_650_799,C11_CFNC_LFns_800_1249,C11_CFNC_LFns_1250_1999,C11_CFNC_LFns_2000_2499,C11_CFNC_LFns_2500_2999,C11_CFNC_LFns_3000_3999,C11_CFNC_LFns_4000more,C11_CFNC_LFns_Ns,C11_CFNC_LFns_Tot,C11_CFNC_Tot_Neg_ni_inc,C11_CFNC_Tot_1_149,C11_CFNC_Tot_150_399,C11_CFNC_Tot_400_649,C11_CFNC_Tot_650_799,C11_CFNC_Tot_800_1249,C11_CFNC_Tot_1250_1999,C11_CFNC_Tot_2000_2499,C11_CFNC_Tot_2500_2999,C11_CFNC_Tot_3000_3999,C11_CFNC_Tot_4000more,C11_CFNC_Tot_Ns,C11_CFNC_Tot_Tot,C11_CF_BFT_Neg_ni_inc,C11_CF_BFT_1_149,C11_CF_BFT_150_399,C11_CF_BFT_400_649,C11_CF_BFT_650_799,C11_CF_BFT_800_1249,C11_CF_BFT_1250_1999,C11_CF_BFT_2000_2499,C11_CF_BFT_2500_2999,C11_CF_BFT_3000_3999,C11_CF_BFT_4000more,C11_CF_BFT_Ns,C11_CF_BFT_Tot,C11_CF_BPT_Neg_ni_inc,C11_CF_BPT_1_149,C11_CF_BPT_150_399,C11_CF_BPT_400_649,C11_CF_BPT_650_799,C11_CF_BPT_800_1249,C11_CF_BPT_1250_1999,C11_CF_BPT_2000_2499,C11_CF_BPT_2500_2999,C11_CF_BPT_3000_3999,C11_CF_BPT_4000more,C11_CF_BPT_Ns,C11_CF_BPT_Tot,C11_CF_1F1P_Neg_ni_inc,C11_CF_1F1P_1_149,C11_CF_1F1P_150_399,C11_CF_1F1P_400_649,C11_CF_1F1P_650_799,C11_CF_1F1P_800_1249,C11_CF_1F1P_1250_1999,C11_CF_1F1P_2000_2499,C11_CF_1F1P_2500_2999,C11_CF_1F1P_3000_3999,C11_CF_1F1P_4000more,C11_CF_1F1P_Ns,C11_CF_1F1P_Tot,C11_CF_1E1A_Neg_ni_inc,C11_CF_1E1A_1_149,C11_CF_1E1A_150_399,C11_CF_1E1A_400_649,C11_CF_1E1A_650_799,C11_CF_1E1A_800_1249,C11_CF_1E1A_1250_1999,C11_CF_1E1A_2000_2499,C11_CF_1E1A_2500_2999,C11_CF_1E1A_3000_3999,C11_CF_1E1A_4000more,C11_CF_1E1A_Ns,C11_CF_1E1A_Tot,C11_CF_1F1NW_Neg_ni_inc,C11_CF_1F1NW_1_149,C11_CF_1F1NW_150_399,C11_CF_1F1NW_400_649,C11_CF_1F1NW_650_799
504031058,0,0,0,0,0,9,22,30,16,22,5,5,109,0,0,0,4,0,4,4,0,3,0,0,0,19,0,0,0,0,0,12,22,12,11,7,0,0,72,0,0,0,0,0,0,5,0,0,0,0,0,13,0,0,0,0,0,19,14,4,10,3,0,0,58,0,0,6,3,8,0,4,0,0,0,0,0,30,0,0,0,5,3,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,0,3,6,3,7,45,21,26,3,0,0,0,0,6,116,0,0,0,0,0,0,0,0,0,0,0,47,47,11,3,8,59,36,68,80,59,42,34,14,62,481,0,0,0,0,5,8,23,24,20,27,12,17,125,0,0,0,0,0,4,6,0,0,0,4,0,11,0,0,0,0,0,14,42,27,23,34,3,17,159,0,0,0,0,0,0,4,9,6,8,0,0,24,0,0,0,0,3
504031060,0,0,0,0,0,0,10,19,4,13,12,0,66,0,0,0,0,0,4,3,5,5,0,0,0,20,0,0,0,3,3,11,6,12,4,4,3,3,47,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,8,0,16,0,3,3,42,0,0,0,0,5,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,7,29,7,14,3,3,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,26,26,5,0,13,37,10,44,47,38,29,27,20,40,300,0,0,0,0,0,4,5,11,4,16,6,12,59,0,0,0,0,0,3,7,0,0,3,0,0,15,0,0,0,0,0,3,15,24,26,25,7,18,126,0,0,0,0,0,0,0,0,3,5,0,0,16,0,0,0,0,3
504031061,0,0,0,0,0,10,11,40,13,31,8,5,121,0,0,0,0,4,6,6,3,0,0,0,0,14,0,0,0,0,0,11,19,10,4,8,0,0,61,0,0,0,0,0,5,0,0,0,4,0,0,15,0,0,0,6,4,9,6,3,9,0,0,0,34,0,0,0,3,7,4,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,36,14,27,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,44,42,0,0,7,48,26,72,53,66,25,44,13,48,403,0,0,0,0,0,4,19,12,10,19,15,13,86,0,0,0,0,0,0,3,5,0,0,0,0,9,0,0,0,0,0,3,38,27,18,23,0,15,124,0,0,0,0,0,0,3,9,4,0,0,0,23,0,0,0,0,0
504031062,0,0,0,0,0,3,52,57,27,24,9,5,181,0,0,0,0,6,9,3,0,0,0,0,0,25,0,0,0,0,4,8,46,20,3,6,0,0,96,0,0,0,0,0,3,3,3,0,0,3,0,20,0,0,0,3,11,30,18,0,5,0,0,0,74,0,0,0,12,5,13,5,0,0,0,0,6,43,0,0,0,3,0,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,11,104,25,25,11,0,0,0,0,8,199,0,0,0,3,0,0,0,0,0,0,0,46,48,7,6,18,124,59,98,141,87,42,42,12,70,694,0,0,0,0,0,4,32,33,20,20,19,22,156,0,0,0,0,3,9,14,11,0,0,0,0,38,0,0,0,0,3,33,95,45,29,32,0,21,259,0,0,0,0,3,3,13,16,3,8,3,4,47,4,0,6,3,11
504031063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,0,0,0,0,0,7,22,34,14,13,4,0,100,0,0,0,3,5,0,7,6,0,4,0,0,20,0,0,0,0,0,14,32,11,7,10,6,0,72,0,0,0,0,0,3,0,6,5,3,0,0,18,0,0,0,4,3,19,21,5,8,0,0,3,62,0,0,0,10,5,7,3,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,10,66,25,25,15,0,0,4,3,5,158,0,0,0,0,0,3,0,0,0,0,0,36,41,6,0,14,85,41,83,106,56,25,28,14,49,514,0,0,0,0,0,0,15,22,17,20,11,12,100,0,0,0,0,0,10,7,3,4,0,0,3,32,0,0,0,0,0,13,38,11,15,24,10,9,127,0,0,0,0,0,4,6,8,8,3,0,7,27,0,0,0,0,0
504031066,0,0,0,3,0,16,69,60,28,45,20,0,235,0,0,0,3,6,16,6,0,3,0,0,0,29,0,0,0,0,0,17,46,21,15,11,0,0,117,0,0,0,0,0,4,8,4,3,0,0,0,25,0,0,0,6,12,30,30,3,8,5,0,0,97,0,0,0,16,8,6,5,0,0,0,0,0,35,0,0,0,0,0,6,5,0,0,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,0,9,9,0,14,124,27,39,12,5,0,5,0,0,238,0,0,0,4,0,0,0,0,0,0,0,83,89,18,3,19,149,52,123,182,96,63,73,27,90,889,0,0,0,0,0,0,28,21,12,28,23,6,129,0,0,0,0,3,7,7,3,0,5,0,0,34,0,0,0,0,4,20,57,36,35,34,18,19,217,0,0,0,0,0,0,13,11,3,3,5,0,38,0,0,0,0,3
504031067,0,0,0,0,0,4,34,59,25,22,4,3,154,0,0,0,4,0,9,0,0,0,0,0,0,19,0,0,0,0,3,13,31,15,4,7,0,0,80,0,0,0,0,0,7,5,0,0,0,0,0,14,0,0,0,4,0,21,12,3,3,4,0,5,54,0,0,5,6,5,4,3,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,3,49,23,16,8,0,0,0,0,0,109,0,0,0,4,4,0,0,0,0,0,0,51,60,3,5,6,61,37,76,103,85,39,36,8,64,520,0,0,0,0,0,3,23,47,37,39,8,11,172,0,0,0,0,0,3,5,7,5,0,0,5,20,3,0,0,0,0,25,93,53,40,45,5,13,284,0,0,0,0,0,4,14,8,12,5,0,0,48,0,0,3,0,5
504031068,0,0,0,0,0,4,20,28,17,34,20,0,127,0,0,0,0,0,3,8,4,0,0,0,0,21,0,0,0,0,4,16,28,27,8,24,0,0,103,0,0,0,0,0,0,0,3,0,3,3,0,13,4,0,0,0,6,15,17,8,16,7,0,3,75,0,0,0,9,3,17,12,0,0,6,0,0,46,0,0,0,0,0,6,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,13,44,25,43,18,0,0,0,0,15,156,0,0,0,0,0,0,0,0,0,0,0,48,51,14,0,16,52,33,106,98,70,45,73,29,70,617,0,0,0,0,0,0,14,21,27,53,39,21,172,0,0,0,0,0,3,9,3,5,3,6,4,34,0,0,0,0,4,10,30,50,37,66,28,17,247,0,0,0,0,0,0,6,4,4,13,8,4,35,3,0,0,0,7
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,0,0,0,0,0,3,46,59,33,59,14,4,217,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,3,0,4,25,17,6,4,0,0,59,0,0,0,0,0,3,3,9,5,0,0,0,22,3,0,0,0,3,10,20,3,22,0,0,0,58,0,0,0,5,4,3,8,0,0,0,0,0,17,0,0,0,0,0,0,9,0,0,0,0,0,6,0,0,0,0,0,3,0,4,0,3,0,0,8,5,0,5,15,8,9,3,0,0,0,0,3,48,0,0,0,0,0,0,0,0,0,0,0,49,57,10,0,3,25,18,43,104,87,65,66,18,64,503,0,0,0,0,0,5,30,35,27,48,22,5,173,0,0,0,0,3,0,4,3,0,0,0,0,16,0,0,0,0,4,18,104,63,37,42,11,8,284,0,0,0,0,0,0,8,13,0,14,0,4,48,0,0,0,0,8
504031299,0,0,0,0,0,3,12,16,6,17,7,0,64,0,0,0,0,0,4,0,3,0,0,0,0,6,0,0,0,0,0,6,14,14,3,7,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,4,12,0,11,0,0,0,29,0,0,0,0,4,5,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,7,14,5,3,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,20,26,0,0,3,29,8,29,52,31,20,24,8,25,249,0,0,0,0,0,3,11,19,15,20,18,5,90,0,0,0,0,0,3,3,0,0,0,0,0,14,0,0,0,0,0,7,43,23,19,15,8,9,119,0,0,0,0,0,0,8,4,0,4,9,0,25,0,0,0,0,0
504031300,0,0,0,0,0,6,125,154,81,78,14,7,457,0,0,0,0,0,12,7,3,0,0,0,0,30,0,0,0,0,0,26,56,38,16,20,0,3,170,0,0,0,0,4,6,13,11,0,5,3,0,40,5,0,0,0,9,42,52,7,23,3,3,9,144,0,0,0,10,14,12,7,0,0,0,0,0,48,0,0,0,0,0,4,7,0,0,0,0,0,13,0,0,0,0,0,0,6,9,6,3,0,0,19,10,0,18,104,31,56,16,5,3,0,0,12,256,0,0,0,0,0,3,0,0,0,0,0,117,122,13,5,16,118,60,158,287,228,126,112,23,142,1291,0,0,0,0,0,6,80,103,82,80,41,30,425,0,0,0,3,0,4,27,6,5,4,6,3,58,0,0,7,0,5,45,240,149,81,87,8,29,644,0,0,0,0,4,12,30,27,15,19,10,9,116,0,0,0,3,8
505011070,0,0,0,0,0,7,73,101,51,47,14,0,302,0,0,0,0,0,16,13,3,0,0,0,0,37,0,0,0,0,4,30,66,36,17,13,4,5,168,0,0,0,0,0,0,9,7,0,8,0,0,38,0,0,0,7,8,33,48,4,13,4,0,5,111,0,0,5,10,9,24,10,0,0,0,0,0,56,0,0,0,6,0,11,3,0,0,0,0,0,12,0,0,0,0,0,0,0,5,0,0,0,0,15,5,0,10,87,30,45,7,0,0,0,0,11,194,0,0,0,0,0,5,0,0,0,0,0,108,115,10,0,18,104,62,162,233,155,85,71,18,128,1043,0,0,0,0,0,4,25,38,21,39,16,10,150,0,0,0,0,3,18,20,8,4,0,0,3,48,6,0,0,0,0,27,128,82,55,30,8,18,358,0,0,0,0,0,7,18,16,10,10,3,9,72,0,0,0,0,5
505011071,0,0,0,0,3,11,48,78,43,68,22,9,277,0,0,0,3,7,16,12,7,5,0,0,0,41,0,0,0,0,5,17,61,48,13,27,0,0,178,0,0,0,0,0,3,8,9,7,8,4,0,41,0,0,0,0,12,27,41,4,24,4,4,7,127,0,0,4,8,11,11,7,4,0,0,0,0,51,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,5,8,3,0,18,12,0,17,86,42,64,17,4,0,0,0,10,256,0,0,0,4,0,0,0,0,0,0,0,73,75,12,0,20,109,81,151,190,156,91,118,31,101,1066,0,0,5,0,0,0,37,80,71,146,73,51,460,0,0,0,5,0,6,14,10,7,5,3,11,64,0,0,5,7,0,31,200,193,132,169,35,59,825,0,0,0,0,0,0,23,19,12,12,7,9,85,0,0,0,0,6
505011072,0,0,0,0,0,8,28,65,43,108,50,4,309,0,0,0,7,10,17,30,7,4,9,6,6,84,0,0,0,4,5,20,75,45,30,54,9,0,230,0,0,0,0,3,5,11,8,4,10,4,0,38,0,0,0,3,3,23,55,10,51,17,7,6,169,0,0,7,13,25,36,31,10,5,5,0,0,131,0,0,0,0,0,3,9,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,4,5,0,14,19,0,23,111,80,137,73,16,6,15,3,13,487,0,0,0,10,0,0,0,0,0,0,0,104,118,18,0,26,146,125,244,308,158,145,208,83,131,1602,3,0,0,3,0,4,21,50,59,119,119,39,417,0,0,0,0,0,11,21,19,14,16,11,9,88,0,0,0,0,4,16,144,150,148,244,74,63,848,0,0,0,0,0,0,13,14,11,26,16,9,86,0,0,5,0,4
505011073,0,0,0,0,0,0,66,93,57,78,37,4,342,0,0,0,6,10,25,20,9,5,6,0,0,80,0,0,0,4,8,26,98,41,29,29,3,6,239,0,0,0,0,0,0,11,16,4,11,3,0,52,0,0,0,4,9,34,40,13,27,4,0,3,138,0,0,11,23,19,41,20,4,0,0,0,6,130,0,0,0,6,5,4,3,0,0,0,0,3,20,0,0,0,0,0,3,8,3,6,0,0,0,23,10,4,25,147,74,103,39,8,3,0,0,14,427,0,0,0,0,0,7,0,0,0,0,0,103,113,11,4,38,186,125,253,307,191,126,134,48,139,1555,0,0,0,0,0,4,42,39,46,75,38,25,275,0,0,0,0,0,8,17,8,5,8,5,7,50,0,0,0,0,0,27,156,141,91,121,25,40,605,0,0,0,0,0,3,19,23,20,24,0,8,95,4,0,0,0,8
505011074,0,0,0,0,0,6,51,100,45,67,20,4,292,0,0,5,0,3,15,12,6,0,9,0,0,43,0,0,0,0,0,23,54,41,17,13,9,3,163,0,0,0,0,3,0,8,5,0,5,0,4,32,0,0,0,0,9,32,33,4,23,8,0,6,109,0,0,0,10,13,27,11,0,0,0,0,0,62,0,0,0,0,0,3,5,0,3,0,0,0,14,0,0,0,0,0,5,5,0,0,4,0,0,19,3,0,16,88,44,39,17,0,0,0,0,12,225,0,0,0,0,0,0,0,0,6,0,0,96,105,6,3,22,108,70,142,207,161,92,105,24,122,1064,0,0,0,0,0,5,38,48,25,68,45,26,258,0,0,0,0,0,8,13,14,6,0,3,6,46,0,0,0,0,0,23,116,98,59,85,20,39,444,0,0,0,0,0,4,21,7,13,12,6,8,70,0,0,0,0,0
505011075,0,0,0,0,0,13,31,54,27,71,44,6,243,0,0,0,0,0,12,15,13,0,3,8,0,52,0,0,0,3,0,12,44,39,21,39,18,0,171,0,0,0,0,0,4,6,6,8,6,3,0,36,0,0,0,0,8,29,34,8,36,0,5,3,123,0,0,4,13,13,15,19,3,10,0,0,0,72,0,0,0,0,0,7,6,4,7,0,0,0,18,0,0,0,0,0,3,0,0,0,7,0,0,17,11,0,18,84,32,92,38,8,6,4,0,12,307,0,0,0,4,0,0,0,0,0,0,0,90,96,12,0,26,101,55,186,184,138,115,136,77,110,1146,0,0,0,0,0,3,12,28,34,81,105,32,299,0,0,0,0,0,0,10,7,5,7,5,4,42,0,0,0,0,0,13,68,90,81,209,80,49,599,0,0,0,0,0,6,8,9,16,24,4,5,62,3,0,0,0,0
505011076,0,0,0,0,0,4,10,30,22,35,14,0,114,0,0,0,0,0,5,5,0,0,0,0,0,12,0,0,0,0,0,11,22,8,16,24,0,0,84,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,4,4,9,11,3,23,0,3,0,56,0,0,3,3,0,4,5,0,0,3,0,0,25,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,22,18,27,10,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,36,37,8,0,12,29,28,63,74,48,61,66,25,46,451,0,0,0,0,0,4,8,27,24,89,81,24,253,0,0,0,0,0,0,7,8,6,5,4,4,28,0,0,0,0,0,9,63,70,71,138,37,40,436,0,0,0,0,0,0,6,6,12,13,10,10,44,0,0,0,0,0
505011077,4,0,0,0,6,12,75,112,47,75,33,3,354,0,0,0,4,11,22,26,4,4,4,0,0,76,0,0,0,3,5,36,74,49,28,27,0,3,221,0,0,0,0,0,0,16,17,6,4,0,0,47,0,0,3,3,10,44,45,8,37,8,0,4,165,0,0,3,22,11,22,9,4,8,3,0,3,84,0,0,0,3,3,0,5,0,4,4,0,0,17,0,0,0,0,0,4,7,3,0,7,0,0,20,11,0,19,93,61,77,22,9,4,0,3,14,308,0,0,0,0,0,3,0,0,0,0,0,115,125,19,0,32,138,95,225,280,207,126,130,37,141,1421,0,0,0,0,0,3,29,60,40,87,51,42,317,0,0,0,0,0,10,16,10,4,6,0,0,50,0,0,0,0,0,22,123,107,80,95,26,39,501,0,0,0,0,0,0,13,17,10,11,5,6,65,0,0,0,0,7
505011078,0,0,0,0,0,4,42,67,47,75,41,0,276,0,0,0,0,3,19,16,10,0,4,0,0,60,0,0,0,0,0,15,83,43,25,28,0,3,210,0,0,0,0,0,5,10,7,0,8,0,5,37,0,0,0,7,10,40,49,12,31,6,0,7,161,0,0,0,18,9,22,20,3,5,0,0,4,93,0,0,0,0,5,6,6,3,3,0,0,0,21,0,0,0,0,0,0,5,3,0,5,0,0,16,4,0,23,129,65,118,31,8,0,3,0,10,384,0,0,0,7,0,0,0,0,0,0,0,110,115,3,4,24,164,94,238,262,154,118,123,43,141,1373,3,0,0,0,0,3,24,65,50,110,82,42,397,0,0,0,0,0,7,21,12,5,6,4,5,68,0,0,0,0,0,14,129,154,122,142,42,55,672,0,0,0,0,0,6,18,10,21,23,6,5,89,0,4,0,0,5
505011079,0,0,0,6,0,0,35,44,41,63,27,0,207,0,0,0,3,5,16,18,12,0,3,0,0,59,0,0,0,0,9,10,49,37,19,23,12,5,163,0,0,0,0,0,6,8,7,9,3,0,4,37,0,0,0,4,7,26,40,0,42,4,3,4,131,0,0,0,15,10,20,24,3,5,8,0,3,94,0,0,0,4,0,0,7,3,8,0,0,0,19,0,0,0,0,0,3,5,5,0,0,0,0,14,10,0,10,89,56,91,39,5,0,3,8,7,329,0,0,0,4,0,0,5,0,0,0,0,74,83,11,0,21,120,85,177,227,122,111,115,45,97,1139,0,0,0,0,0,8,17,35,39,90,83,28,300,0,0,0,0,0,7,15,12,8,11,0,3,64,0,0,0,0,0,17,111,99,87,156,48,46,563,0,0,0,0,0,7,15,3,17,18,12,7,82,0,0,4,0,4
505011080,0,0,0,0,0,5,9,34,24,35,34,4,142,0,0,0,0,0,11,11,4,0,3,0,5,32,0,0,0,3,0,11,31,22,12,32,5,0,107,0,0,0,0,0,0,3,6,0,0,0,0,15,0,0,0,0,4,19,22,9,35,11,3,5,96,0,0,0,6,8,12,5,0,4,3,0,3,40,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,6,0,0,0,0,9,12,0,15,65,34,53,21,4,3,4,0,5,214,0,0,0,0,0,0,0,0,6,0,0,72,81,10,0,21,74,43,102,111,82,79,90,42,100,752,0,0,0,0,0,3,17,23,38,63,77,34,253,0,0,0,0,6,0,12,4,3,7,0,0,38,0,0,0,0,0,10,53,71,76,107,35,31,389,0,0,0,0,0,5,7,11,3,12,3,9,59,0,0,3,0,0
505011081,0,0,0,0,0,6,47,64,30,61,18,0,230,0,0,0,4,0,14,9,0,0,3,0,0,32,0,0,0,0,0,19,56,25,11,9,7,0,125,0,0,0,0,0,5,12,6,3,9,0,0,29,0,0,0,0,3,22,31,4,16,4,0,5,92,0,0,3,8,5,14,5,0,0,0,0,0,43,0,0,0,0,0,7,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,3,0,6,8,4,10,80,43,45,5,4,0,0,0,4,197,0,0,0,0,0,0,0,0,0,0,0,50,62,9,3,12,99,56,124,168,109,67,86,28,74,830,0,0,0,0,0,0,28,31,30,37,25,20,172,0,0,0,0,0,6,18,5,5,4,8,0,45,0,0,0,0,0,18,95,78,64,78,22,25,376,0,0,0,0,0,5,22,10,11,13,9,5,76,0,0,0,0,7
