SA2_CODE_2021,C11_1_74_1PF_CU15DS,C11_1_74_1PF_CU15NDS,C11_1_74_1PFnCU15DS,C11_1_74_1PF_NDCO,C11_1_74_Tot,C11_75_99_1PF_CU15DS,C11_75_99_1PF_CU15NDS,C11_75_99_1PFnCU15DS,C11_75_99_1PF_NDCO,C11_75_99_Tot,C11_100_149_1PF_CU15DS,C11_100_149_1PF_CU15NDS,C11_100_149_1PFnCU15DS,C11_100_149_1PF_NDCO,C11_100_149_Tot,C11_150_199_1PF_CU15DS,C11_150_199_1PF_CU15NDS,C11_150_199_1PFnCU15DS,C11_150_199_1PF_NDCO,C11_150_199_Tot,C11_200_224_1PF_CU15DS,C11_200_224_1PF_CU15NDS,C11_200_224_1PFnCU15DS,C11_200_224_1PF_NDCO,C11_200_224_Tot,C11_225_274_1PF_CU15DS,C11_225_274_1PF_CU15NDS,C11_225_274_1PFnCU15DS,C11_225_274_1PF_NDCO,C11_225_274_Tot,C11_275_349_1PF_CU15DS,C11_275_349_1PF_CU15NDS,C11_275_349_1PFnCU15DS,C11_275_349_1PF_NDCO,C11_275_349_Tot,C11_350_449_1PF_CU15DS,C11_350_449_1PF_CU15NDS,C11_350_449_1PFnCU15DS,C11_350_449_1PF_NDCO,C11_350_449_Tot,C11_450_549_1PF_CU15DS,C11_450_549_1PF_CU15NDS,C11_450_549_1PFnCU15DS,C11_450_549_1PF_NDCO,C11_450_549_Tot,C11_550_649_1PF_CU15DS,C11_550_649_1PF_CU15NDS,C11_550_649_1PFnCU15DS,C11_550_649_1PF_NDCO,C11_550_649_Tot,C11_650_749_1PF_CU15DS,C11_650_749_1PF_CU15NDS,C11_650_749_1PFnCU15DS,C11_650_749_1PF_NDCO,C11_650_749_Tot,C11_750_849_1PF_CU15DS,C11_750_849_1PF_CU15NDS,C11_750_849_1PFnCU15DS,C11_750_849_1PF_NDCO,C11_750_849_Tot,C11_850_949_1PF_CU15DS,C11_850_949_1PF_CU15NDS,C11_850_949_1PFnCU15DS,C11_850_949_1PF_NDCO,C11_850_949_Tot,C11_950over_1PF_CU15DS,C11_950over_1PF_CU15NDS,C11_950over_1PFnCU15DS,C11_950over_1PF_NDCO,C11_950over_Tot,C11_Rns_1PF_CU15DS,C11_Rns_1PF_CU15NDS,C11_Rns_1PFnCU15DS,C11_Rns_1PF_NDCO,C11_Rns_Tot,C11_Tot_1PF_CU15DS,C11_Tot_1PF_CU15NDS,C11_Tot_1PFnCU15DS,C11_Tot_1PF_NDCO,C11_Tot_Tot,C16_1_74_1PF_CU15DS,C16_1_74_1PF_CU15NDS,C16_1_74_1PFnCU15DS,C16_1_74_1PF_NDCO,C16_1_74_Tot,C16_75_99_1PF_CU15DS,C16_75_99_1PF_CU15NDS,C16_75_99_1PFnCU15DS,C16_75_99_1PF_NDCO,C16_75_99_Tot,C16_100_149_1PF_CU15DS,C16_100_149_1PF_CU15NDS,C16_100_149_1PFnCU15DS,C16_100_149_1PF_NDCO,C16_100_149_Tot,C16_150_199_1PF_CU15DS,C16_150_199_1PF_CU15NDS,C16_150_199_1PFnCU15DS,C16_150_199_1PF_NDCO,C16_150_199_Tot,C16_200_224_1PF_CU15DS,C16_200_224_1PF_CU15NDS,C16_200_224_1PFnCU15DS,C16_200_224_1PF_NDCO,C16_200_224_Tot,C16_225_274_1PF_CU15DS,C16_225_274_1PF_CU15NDS,C16_225_274_1PFnCU15DS,C16_225_274_1PF_NDCO,C16_225_274_Tot,C16_275_349_1PF_CU15DS,C16_275_349_1PF_CU15NDS,C16_275_349_1PFnCU15DS,C16_275_349_1PF_NDCO,C16_275_349_Tot,C16_350_449_1PF_CU15DS,C16_350_449_1PF_CU15NDS,C16_350_449_1PFnCU15DS,C16_350_449_1PF_NDCO,C16_350_449_Tot,C16_450_549_1PF_CU15DS,C16_450_549_1PF_CU15NDS,C16_450_549_1PFnCU15DS,C16_450_549_1PF_NDCO,C16_450_549_Tot,C16_550_649_1PF_CU15DS,C16_550_649_1PF_CU15NDS,C16_550_649_1PFnCU15DS,C16_550_649_1PF_NDCO,C16_550_649_Tot,C16_650_749_1PF_CU15DS,C16_650_749_1PF_CU15NDS,C16_650_749_1PFnCU15DS,C16_650_749_1PF_NDCO,C16_650_749_Tot,C16_750_849_1PF_CU15DS,C16_750_849_1PF_CU15NDS,C16_750_849_1PFnCU15DS,C16_750_849_1PF_NDCO,C16_750_849_Tot,C16_850_949_1PF_CU15DS,C16_850_949_1PF_CU15NDS,C16_850_949_1PFnCU15DS,C16_850_949_1PF_NDCO,C16_850_949_Tot,C16_950over_1PF_CU15_DS,C16_950over_1PF_CU15_NDS,C16_950over_1PFnoCU15_DS,C16_950over_1PF_NDCO,C16_950over_Tot,C16_Rns_1PF_CU15DS,C16_Rns_1PF_CU15NDS,C16_Rns_1PFnCU15DS,C16_Rns_1PF_NDCO,C16_Rns_Tot,C16_Tot_1PF_CU15DS,C16_Tot_1PF_CU15NDS,C16_Tot_1PFnCU15DS,C16_Tot_1PF_NDCO,C16_Tot_Tot,C21_1_74_1PF_CU15DS,C21_1_74_1PF_CU15NDS,C21_1_74_1PFnCU15DS,C21_1_74_1PF_NDCO,C21_1_74_Tot,C21_75_99_1PF_CU15DS,C21_75_99_1PF_CU15NDS,C21_75_99_1PFnCU15DS,C21_75_99_1PF_NDCO,C21_75_99_Tot,C21_100_149_1PF_CU15DS,C21_100_149_1PF_CU15NDS,C21_100_149_1PFnCU15DS,C21_100_149_1PF_NDCO,C21_100_149_Tot,C21_150_199_1PF_CU15DS,C21_150_199_1PF_CU15NDS,C21_150_199_1PFnCU15DS,C21_150_199_1PF_NDCO,C21_150_199_Tot,C21_200_224_1PF_CU15DS,C21_200_224_1PF_CU15NDS,C21_200_224_1PFnCU15DS,C21_200_224_1PF_NDCO,C21_200_224_Tot,C21_225_274_1PF_CU15DS,C21_225_274_1PF_CU15NDS,C21_225_274_1PFnCU15DS,C21_225_274_1PF_NDCO,C21_225_274_Tot,C21_275_349_1PF_CU15DS,C21_275_349_1PF_CU15NDS,C21_275_349_1PFnCU15DS,C21_275_349_1PF_NDCO,C21_275_349_Tot,C21_350_449_1PF_CU15DS,C21_350_449_1PF_CU15NDS,C21_350_449_1PFnCU15DS,C21_350_449_1PF_NDCO,C21_350_449_Tot
501021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021012,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,5,0,0,3,0,7,0,0,14,5,33,0,6,44,7,45,3,10,65,0,25,9,7,36,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,124,17,25,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,4,0,5,0,0,9,4,9,0,0,7,9,50,7,15,85,7,73,16,14,107,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,23,144,27,39,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,12,0,3,10,8,45,5,13,79,12,66,10,14,97
501021014,0,0,0,0,0,3,10,4,0,12,0,9,0,3,18,0,15,4,12,34,3,17,3,3,28,0,16,0,4,23,6,13,0,0,20,0,3,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,17,86,13,34,150,0,0,0,0,0,0,0,0,0,0,0,6,0,7,9,6,8,0,3,9,0,3,0,5,15,3,8,6,7,23,6,29,6,4,42,3,13,3,0,22,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,16,77,20,25,133,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,12,0,6,15,0,4,0,8,16,0,10,0,8,14,0,30,0,12,50,0,26,6,9,34
501021015,0,3,0,0,9,0,4,0,0,5,4,10,0,4,16,5,5,8,13,26,0,8,0,7,10,0,29,4,14,54,0,29,3,8,50,0,13,5,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,12,111,19,55,198,0,4,0,0,4,0,0,0,0,0,0,9,0,0,10,0,3,0,3,12,0,3,0,0,11,0,15,0,5,25,8,50,5,16,79,8,22,3,9,39,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,15,117,15,42,190,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,6,3,5,13,0,6,4,3,14,0,19,0,12,28,13,51,9,23,82,11,20,8,11,49
501021016,0,0,0,0,0,0,6,0,0,6,0,3,0,0,6,0,11,0,3,19,0,9,3,0,12,7,10,0,3,16,0,5,0,0,4,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,6,57,5,8,72,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,3,0,0,5,3,4,3,0,12,0,8,0,0,9,0,13,3,5,19,4,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,40,11,9,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,0,10,0,6,0,0,10,3,16,0,0,15,0,5,0,0,6
501021251,0,0,0,0,3,0,14,0,0,11,3,13,0,0,19,0,9,0,0,15,0,0,0,0,0,0,5,0,0,9,6,14,4,0,21,5,20,5,3,42,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,86,14,8,124,0,0,0,0,0,0,0,0,0,4,0,16,0,0,14,3,4,0,0,12,0,3,0,0,0,6,3,0,0,14,5,22,0,0,31,20,68,14,15,119,5,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,130,23,18,205,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,11,6,6,17,0,10,0,3,10,0,13,4,0,19,6,29,5,0,39,11,67,17,13,109
501021252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021253,0,0,0,0,0,0,3,0,0,8,0,4,0,0,10,0,11,0,8,16,0,9,0,5,19,0,46,7,14,74,14,54,12,12,91,8,9,4,10,25,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,20,152,28,48,247,0,0,0,0,0,0,0,0,0,5,4,4,0,0,7,0,3,0,0,4,0,0,0,4,8,3,14,8,10,34,12,60,11,21,101,12,40,12,9,73,0,4,4,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,28,133,33,58,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,4,8,0,8,0,4,10,0,20,5,6,30,11,63,18,32,119,8,48,6,16,81
501021254,0,3,0,0,0,4,8,0,3,20,3,18,3,11,35,0,13,5,8,23,0,12,5,4,20,3,41,3,5,56,3,30,0,12,51,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,14,20,142,14,55,234,0,3,0,0,3,0,0,0,0,0,0,17,0,3,27,4,26,0,5,36,0,0,5,7,14,0,24,7,3,40,4,51,7,24,81,0,15,6,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,137,25,45,226,0,0,0,0,0,0,0,0,0,0,0,8,0,3,11,0,21,0,5,29,0,8,0,6,23,3,26,0,20,42,5,51,6,17,78,3,14,0,9,21
501031017,0,0,4,0,3,0,0,0,0,0,0,12,4,7,20,0,17,5,0,22,0,18,0,0,16,0,16,0,0,20,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,61,8,15,84,0,0,0,0,0,0,0,0,0,0,0,9,0,4,16,0,0,0,0,0,0,4,0,0,7,5,10,0,0,16,5,15,3,4,28,7,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,47,5,8,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0,12,0,10,3,0,15,0,11,4,5,26,5,5,0,3,18
501031018,0,0,0,0,0,0,4,0,0,4,0,4,0,4,7,0,5,0,0,10,0,5,0,0,14,0,15,0,0,13,0,13,3,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,43,8,16,74,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,4,0,0,9,0,4,0,5,10,0,12,0,0,14,0,11,0,3,19,0,4,0,4,10,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,36,4,17,62,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,5,0,0,8,0,5,0,0,12,0,16,0,3,25,0,10,0,6,14
501031019,0,0,0,0,0,0,0,3,0,12,0,16,8,4,27,5,24,0,3,25,0,12,0,6,13,4,15,3,3,23,3,9,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,74,13,22,130,0,0,0,0,0,0,0,0,0,3,0,17,0,12,28,0,12,4,7,20,0,7,0,0,8,0,9,6,3,17,0,18,3,3,29,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,6,68,15,22,118,0,0,0,0,0,0,0,0,0,0,0,4,0,4,8,0,10,0,3,12,0,9,0,0,10,0,11,5,4,27,3,24,6,5,40,0,5,0,4,10
501031020,0,0,0,0,0,0,0,0,0,5,0,14,0,3,19,0,14,0,0,20,0,6,0,0,5,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,41,5,7,56,0,0,0,0,0,0,0,0,0,0,0,5,0,6,7,0,4,0,0,10,0,0,0,0,4,0,13,3,0,12,0,3,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,4,36,5,5,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,5,6,5,3,0,0,3,0,10,5,5,17,0,0,0,0,6
502011021,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,5,0,3,13,0,6,0,0,7,0,21,4,3,30,6,26,0,3,35,0,10,0,3,19,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,72,13,18,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,6,0,16,0,8,25,8,35,4,6,51,3,8,0,0,13,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,67,7,16,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,0,4,0,4,5,0,13,0,33,0,4,33,8,26,3,3,39
502011022,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,7,3,0,16,0,8,0,0,15,0,39,4,4,59,8,61,3,10,86,4,18,5,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,143,21,28,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,5,4,13,5,0,17,7,59,3,13,81,11,48,8,10,77,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,129,22,30,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,3,3,0,16,0,3,22,4,45,14,17,79,0,40,3,13,60
502011023,0,0,0,0,0,0,3,0,4,7,0,5,3,6,12,3,9,0,6,22,0,21,4,6,31,8,56,5,23,91,7,75,7,17,110,0,4,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,179,22,70,287,0,0,0,0,0,0,0,0,0,0,0,11,0,3,11,0,7,0,4,11,0,0,3,3,11,3,17,7,5,32,14,99,9,19,141,10,32,3,7,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,31,167,23,50,275,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,0,0,6,0,8,0,5,15,4,36,6,16,63,14,72,6,28,125,7,33,3,4,44
502011024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,6,0,6,17,5,65,9,10,90,19,84,16,17,134,9,48,4,9,70,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,35,223,30,44,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,10,0,0,0,0,4,4,14,3,0,17,7,65,10,19,100,15,78,24,24,143,8,13,7,0,28,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,8,35,178,49,56,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,13,0,4,3,0,10,3,25,6,6,37,5,78,15,30,127,29,80,14,29,159
502011025,0,0,0,0,0,0,0,0,0,7,0,12,0,5,16,0,21,5,15,45,0,25,8,14,52,6,95,10,41,154,8,45,12,12,76,5,11,0,6,16,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,15,26,221,41,100,388,0,0,0,0,0,0,0,0,0,0,0,3,0,5,10,0,18,4,11,27,0,11,0,13,22,0,53,0,23,86,11,89,16,45,157,9,33,11,19,70,6,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,209,31,107,373,0,0,0,0,0,0,0,0,0,0,0,3,0,4,12,0,15,0,3,24,0,10,0,16,24,4,50,4,38,101,12,97,21,47,174,7,30,5,18,63
502011026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,12,0,4,16,0,13,0,3,17,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,35,3,7,48,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,3,0,13,6,26,0,5,37,3,27,4,9,43,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,61,12,16,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,7,0,4,10,3,36,9,4,57,0,24,8,7,38
502011027,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,0,4,0,11,0,0,8,6,18,0,0,24,11,64,8,13,94,5,25,9,8,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,124,13,24,192,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,5,0,4,0,6,0,4,10,0,6,0,4,13,8,45,4,11,69,11,112,23,22,173,3,11,0,0,15,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,30,191,33,43,292,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,6,0,7,6,0,13,0,5,21,13,83,15,13,131,26,144,13,37,226
502011028,4,0,0,0,6,0,8,0,4,15,0,17,0,4,24,0,11,8,10,20,0,15,0,5,25,9,35,13,16,68,9,38,12,7,66,0,22,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,13,18,155,34,48,247,0,0,0,0,0,0,0,0,0,0,5,10,3,7,22,0,10,3,4,20,3,7,0,6,19,0,24,4,8,33,6,57,9,26,98,8,35,7,20,76,0,0,4,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,28,146,32,79,283,0,0,0,0,0,0,0,0,0,0,0,5,3,4,7,6,11,0,13,28,3,12,0,0,25,7,30,8,12,61,7,63,12,21,101,8,43,9,27,89
502011029,0,0,0,0,0,0,4,0,0,3,0,7,0,3,16,0,15,4,0,17,0,17,3,4,32,0,19,0,0,28,5,28,0,0,40,0,3,3,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,11,102,16,26,153,0,0,0,0,4,0,0,0,0,0,0,7,0,0,6,0,9,0,4,15,0,9,0,7,14,3,17,5,7,27,3,33,4,12,57,15,28,6,4,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,24,98,22,38,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,12,0,0,0,4,14,4,17,6,3,29,11,49,6,16,82,5,21,0,9,39
503011030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,5,0,0,0,0,4,0,4,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503011031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,4,5,4,4,19,5,11,7,4,16,0,3,0,4,11,0,3,3,0,6,0,4,0,0,4,0,0,0,0,4,0,0,0,0,4,0,3,0,0,5,9,31,24,25,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,5,0,5,18,5,11,5,4,21,7,0,9,0,10,0,5,5,0,5,0,0,0,0,5,5,0,0,3,8,0,3,0,0,12,0,5,0,0,3,18,34,23,19,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6,0,9,3,9,3,6,19
503011032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,7,0,4,0,4,9,0,6,0,0,4,0,0,0,0,4,0,9,0,3,5,0,3,0,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,31,10,10,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,3,0,0,0,5,0,3,0,0,9,0,0,5,0,10,0,0,3,0,10,0,4,0,0,3,4,5,6,0,11,0,0,0,0,0,7,23,12,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3
503011033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,7,0,0,3,0,8,4,4,0,0,4,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,16,6,5,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,6,0,3,7,0,7,3,5,7,0,11,0,0,0,0,5,0,0,0,0,9,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,9,28,5,6,45,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8
