SA2_CODE_2021,C16_F_NatPhy_sci_15_19,C16_F_NatPhy_sci_20_24,C16_F_NatPhy_sci_25_34,C16_F_NatPhy_sci_35_44,C16_F_NatPhy_sci_45_54,C16_F_NatPhy_sci_55_64,C16_F_NatPhy_sci_65_74,C16_F_NatPhy_sci_75_84,C16_F_NatPhy_sci_85over,C16_F_NatPhy_sci_Tot,C16_F_InfTec_15_19,C16_F_InfTec_20_24,C16_F_InfTec_25_34,C16_F_InfTec_35_44,C16_F_InfTec_45_54,C16_F_InfTec_55_64,C16_F_InfTec_65_74,C16_F_InfTec_75_84,C16_F_InfTec_85over,C16_F_InfTec_Tot,C16_F_EngRT_15_19,C16_F_EngRT_20_24,C16_F_EngRT_25_34,C16_F_EngRT_35_44,C16_F_EngRT_45_54,C16_F_EngRT_55_64,C16_F_EngRT_65_74,C16_F_EngRT_75_84,C16_F_EngRT_85over,C16_F_EngRT_Tot,C16_F_ArchBuild_15_19,C16_F_ArchBuild_20_24,C16_F_ArchBuild_25_34,C16_F_ArchBuild_35_44,C16_F_ArchBuild_45_54,C16_F_ArchBuild_55_64,C16_F_ArchBuild_65_74,C16_F_ArchBuild_75_84,C16_F_ArchBuild_85over,C16_F_ArchBuild_Tot,C16_F_AgEnv_RS_15_19,C16_F_AgEnv_RS_20_24,C16_F_AgEnv_RS_25_34,C16_F_AgEnv_RS_35_44,C16_F_AgEnv_RS_45_54,C16_F_AgEnv_RS_55_64,C16_F_AgEnv_RS_65_74,C16_F_AgEnv_RS_75_84,C16_F_AgEnv_RS_85over,C16_F_AgEnv_RS_Tot,C16_F_Health_15_19,C16_F_Health_20_24,C16_F_Health_25_34,C16_F_Health_35_44,C16_F_Health_45_54,C16_F_Health_55_64,C16_F_Health_65_74,C16_F_Health_75_84,C16_F_Health_85over,C16_F_Health_Tot,C16_F_Educ_15_19,C16_F_Educ_20_24,C16_F_Educ_25_34,C16_F_Educ_35_44,C16_F_Educ_45_54,C16_F_Educ_55_64,C16_F_Educ_65_74,C16_F_Educ_75_84,C16_F_Educ_85over,C16_F_Educ_Tot,C16_F_MngtCom_15_19,C16_F_MngtCom_20_24,C16_F_MngtCom_25_34,C16_F_MngtCom_35_44,C16_F_MngtCom_45_54,C16_F_MngtCom_55_64,C16_F_MngtCom_65_74,C16_F_MngtCom_75_84,C16_F_MngtCom_85over,C16_F_MngtCom_Tot,C16_F_Soc_cult_15_19,C16_F_Soc_cult_20_24,C16_F_Soc_cult_25_34,C16_F_Soc_cult_35_44,C16_F_Soc_cult_45_54,C16_F_Soc_cult_55_64,C16_F_Soc_cult_65_74,C16_F_Soc_cult_75_84,C16_F_Soc_cult_85over,C16_F_Soc_cult_Tot,C16_F_Creative_art_15_19,C16_F_Creative_art_20_24,C16_F_Creative_art_25_34,C16_F_Creative_art_35_44,C16_F_Creative_art_45_54,C16_F_Creative_art_55_64,C16_F_Creative_art_65_74,C16_F_Creative_art_75_84,C16_F_Creative_art_85over,C16_F_Creative_art_Tot,C16_F_FoodHos_PS_15_19,C16_F_FoodHos_PS_20_24,C16_F_FoodHos_PS_25_34,C16_F_FoodHos_PS_35_44,C16_F_FoodHos_PS_45_54,C16_F_FoodHos_PS_55_64,C16_F_FoodHos_PS_65_74,C16_F_FoodHos_PS_75_84,C16_F_FoodHos_PS_85over,C16_F_FoodHos_PS_Tot,C16_F_MixFld_pr_15_19,C16_F_MixFld_pr_20_24,C16_F_MixFld_pr_25_34,C16_F_MixFld_pr_35_44,C16_F_MixFld_pr_45_54,C16_F_MixFld_pr_55_64,C16_F_MixFld_pr_65_74,C16_F_MixFld_pr_75_84,C16_F_MixFld_pr_85over,C16_F_MixFld_pr_Tot,C16_F_FldStu_ID_15_19,C16_F_FldStu_ID_20_24,C16_F_FldStu_ID_25_34,C16_F_FldStu_ID_35_44,C16_F_FldStu_ID_45_54,C16_F_FldStu_ID_55_64,C16_F_FldStu_ID_65_74,C16_F_FldStu_ID_75_84,C16_F_FldStu_ID_85over,C16_F_FldStu_ID_Tot,C16_F_FldStu_NS_15_19,C16_F_FldStu_NS_20_24,C16_F_FldStu_NS_25_34,C16_F_FldStu_NS_35_44,C16_F_FldStu_NS_45_54,C16_F_FldStu_NS_55_64,C16_F_FldStu_NS_65_74,C16_F_FldStu_NS_75_84,C16_F_FldStu_NS_85over,C16_F_FldStu_NS_Tot,C16_F_Tot_15_19,C16_F_Tot_20_24,C16_F_Tot_25_34,C16_F_Tot_35_44,C16_F_Tot_45_54,C16_F_Tot_55_64,C16_F_Tot_65_74,C16_F_Tot_75_84,C16_F_Tot_85over,C16_F_Tot_Tot,C21_F_NatPhy_sci_15_19,C21_F_NatPhy_sci_20_24,C21_F_NatPhy_sci_25_34,C21_F_NatPhy_sci_35_44,C21_F_NatPhy_sci_45_54,C21_F_NatPhy_sci_55_64,C21_F_NatPhy_sci_65_74,C21_F_NatPhy_sci_75_84,C21_F_NatPhy_sci_85over,C21_F_NatPhy_sci_Tot,C21_F_InfTec_15_19,C21_F_InfTec_20_24,C21_F_InfTec_25_34,C21_F_InfTec_35_44,C21_F_InfTec_45_54,C21_F_InfTec_55_64,C21_F_InfTec_65_74,C21_F_InfTec_75_84,C21_F_InfTec_85over,C21_F_InfTec_Tot,C21_F_EngRT_15_19,C21_F_EngRT_20_24,C21_F_EngRT_25_34,C21_F_EngRT_35_44,C21_F_EngRT_45_54,C21_F_EngRT_55_64,C21_F_EngRT_65_74,C21_F_EngRT_75_84,C21_F_EngRT_85over,C21_F_EngRT_Tot,C21_F_ArchBuild_15_19,C21_F_ArchBuild_20_24,C21_F_ArchBuild_25_34,C21_F_ArchBuild_35_44,C21_F_ArchBuild_45_54,C21_F_ArchBuild_55_64,C21_F_ArchBuild_65_74,C21_F_ArchBuild_75_84,C21_F_ArchBuild_85over,C21_F_ArchBuild_Tot,C21_F_AgEnv_RS_15_19,C21_F_AgEnv_RS_20_24,C21_F_AgEnv_RS_25_34,C21_F_AgEnv_RS_35_44,C21_F_AgEnv_RS_45_54,C21_F_AgEnv_RS_55_64,C21_F_AgEnv_RS_65_74,C21_F_AgEnv_RS_75_84,C21_F_AgEnv_RS_85over,C21_F_AgEnv_RS_Tot
504031058,0,9,4,5,8,5,0,0,0,31,0,4,0,3,8,0,5,0,0,15,0,6,4,12,6,0,0,0,0,37,0,0,0,0,3,0,0,0,0,9,3,3,6,9,13,4,0,0,0,40,6,4,27,33,36,26,9,4,0,145,0,8,15,27,29,19,12,3,0,113,8,18,37,53,55,33,13,4,0,217,4,17,28,32,28,15,4,0,0,135,3,3,9,7,9,7,3,0,0,43,6,10,24,24,16,4,3,0,0,96,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,5,0,0,0,9,39,18,34,50,49,47,23,14,8,270,55,109,193,264,254,168,82,31,9,1166,0,3,3,4,8,3,7,0,0,30,0,0,0,0,6,0,0,0,0,11,0,8,3,8,6,6,3,0,0,27,0,0,0,4,0,5,0,0,0,5,0,8,5,6,14,6,0,0,0,37
504031060,0,6,5,8,9,7,4,0,0,32,0,0,0,3,4,0,0,0,0,9,0,0,0,8,3,0,3,0,0,17,0,0,0,0,0,4,0,0,0,7,0,4,5,8,7,0,4,0,0,27,0,5,10,24,29,20,9,7,0,106,0,0,6,19,23,14,14,3,0,80,0,3,12,37,40,30,15,4,0,134,0,3,10,17,16,20,3,0,0,71,0,0,5,7,4,0,3,0,0,18,3,4,11,14,3,6,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,7,6,8,21,18,17,8,0,0,93,11,41,68,160,163,125,63,15,3,655,0,0,0,4,6,8,6,0,0,34,0,0,0,0,4,0,0,0,0,4,4,0,3,0,8,3,4,0,0,21,0,0,0,0,6,0,0,0,0,9,3,0,4,7,12,0,0,0,0,30
504031061,0,4,5,8,8,3,0,0,0,30,0,0,0,3,0,0,0,0,0,8,4,0,7,5,0,4,0,0,0,25,0,0,0,3,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,6,0,5,31,37,19,27,16,5,4,141,0,9,25,22,28,22,12,3,0,107,4,14,69,69,42,26,12,8,0,242,0,3,33,34,33,26,8,0,0,138,3,6,9,8,3,3,4,0,0,41,3,10,18,16,8,8,4,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,14,3,18,24,25,16,15,17,8,130,26,56,230,229,170,131,81,39,14,970,0,4,12,15,8,8,0,0,0,47,0,0,0,7,5,0,0,0,0,12,0,0,7,17,14,0,3,0,0,42,0,0,5,4,0,0,0,0,0,11,0,0,3,0,0,6,0,0,0,10
504031062,0,3,17,23,8,5,0,0,0,64,0,0,21,10,3,0,0,0,0,33,0,8,16,15,15,7,5,0,0,58,0,0,8,5,0,0,0,0,0,15,0,4,6,9,4,0,0,0,0,23,0,19,102,59,56,45,17,7,4,312,0,16,71,64,57,43,8,7,0,267,7,49,189,135,70,45,28,11,0,529,3,35,97,91,72,44,16,0,0,367,7,15,32,12,3,3,0,0,0,71,11,24,60,39,20,8,4,0,0,171,0,0,0,4,0,5,4,0,0,11,0,0,7,10,8,6,4,0,0,29,32,34,71,70,57,51,42,22,5,387,66,209,701,533,381,252,135,51,14,2338,3,11,31,24,19,9,3,0,0,102,4,3,16,14,8,4,0,0,0,48,0,0,28,19,9,20,6,0,0,88,0,0,5,3,4,0,0,0,0,16,0,9,5,4,5,5,0,0,0,21
504031063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,0,3,8,5,4,4,3,0,0,30,0,0,0,3,0,0,0,0,0,6,0,0,7,3,9,7,0,3,0,30,0,0,4,6,0,0,0,0,0,9,0,3,0,9,4,3,3,0,0,24,0,14,28,34,27,30,20,5,0,166,0,5,14,25,30,32,17,3,0,124,3,21,45,59,49,22,11,3,3,220,4,12,37,26,44,23,13,4,0,157,4,3,12,8,10,8,6,0,0,47,6,14,23,17,23,14,4,0,0,94,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,12,17,18,21,31,31,25,28,24,7,211,36,90,208,229,231,171,104,47,11,1125,0,5,12,8,4,0,4,0,0,33,0,0,4,3,3,0,0,0,0,12,0,0,11,4,7,9,3,0,0,28,0,5,5,0,3,0,0,0,0,13,0,5,5,7,6,3,0,0,0,31
504031066,0,4,13,16,12,9,0,3,0,60,3,0,17,10,4,3,0,0,0,24,0,3,11,8,13,4,3,0,3,55,0,4,10,11,5,0,3,0,0,28,0,7,12,12,11,0,5,0,0,46,3,17,88,75,52,39,31,18,4,329,0,14,47,45,59,54,25,6,8,248,10,51,128,104,63,50,27,6,0,444,3,34,91,85,76,51,31,10,0,378,3,16,33,23,23,12,8,0,0,116,11,30,50,38,23,19,3,5,4,177,0,6,6,0,0,0,0,3,0,11,0,3,12,3,4,0,0,0,0,23,35,58,106,73,79,75,76,102,114,718,75,243,607,499,417,329,210,157,135,2665,5,12,21,12,15,18,4,4,0,78,0,6,11,4,4,0,0,0,0,25,0,9,12,17,10,6,3,3,3,63,0,3,3,7,13,0,0,0,0,31,0,0,11,3,6,4,3,0,0,35
504031067,0,4,3,15,5,5,0,0,0,35,0,0,0,0,6,0,0,0,0,10,0,0,4,5,3,0,0,0,0,17,0,3,5,0,0,3,0,0,0,9,0,4,4,3,0,5,0,0,0,12,0,15,40,34,42,21,13,3,0,170,0,0,32,45,46,42,6,4,0,173,0,26,72,83,54,37,18,13,0,309,13,17,54,62,49,30,11,3,0,230,4,4,18,3,7,0,0,0,0,46,3,19,43,29,32,0,7,0,0,135,0,0,0,0,0,0,0,5,0,4,0,0,3,0,3,0,0,0,0,12,14,19,29,31,24,19,29,14,7,190,40,122,318,310,270,161,89,40,7,1355,0,3,8,9,11,5,0,0,0,27,0,0,0,0,0,0,0,0,0,6,0,0,7,12,5,0,0,0,0,24,0,0,5,0,0,0,0,0,0,5,0,0,8,9,0,0,0,0,0,19
504031068,0,0,7,11,13,11,0,0,0,48,0,3,10,4,5,0,4,0,0,26,0,4,6,12,12,7,5,5,0,63,0,5,9,3,8,0,0,0,0,23,0,0,12,6,6,5,6,0,0,37,3,23,76,78,75,65,32,3,5,351,0,19,40,70,68,62,23,3,0,305,4,30,130,119,129,85,38,13,0,549,7,28,78,74,62,38,13,0,0,310,0,6,17,13,7,7,4,0,0,54,16,26,67,44,28,22,6,3,0,205,0,0,0,3,0,0,0,0,0,4,0,0,3,10,4,3,0,0,0,22,15,26,33,41,46,32,29,13,11,243,59,184,496,493,467,331,163,40,13,2240,0,5,15,14,20,12,6,0,0,74,0,0,9,7,11,0,6,0,0,34,4,3,13,15,26,9,6,0,0,78,0,5,4,10,4,0,0,0,0,23,0,0,9,13,6,7,4,0,0,39
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,0,8,14,15,6,0,0,0,0,44,0,0,23,11,0,4,0,0,0,37,0,3,28,18,4,3,0,0,0,66,0,3,3,8,0,0,0,0,0,16,0,0,4,4,0,0,0,0,0,10,4,25,132,101,52,44,11,8,0,376,4,12,97,102,62,29,10,4,0,309,11,48,240,212,107,48,13,4,0,678,5,42,138,134,66,26,5,6,0,424,0,7,35,30,8,0,0,0,0,93,8,39,102,63,23,16,10,4,0,264,0,0,0,0,0,0,0,0,0,5,0,6,10,16,0,0,0,0,0,34,23,33,67,66,46,25,14,11,0,285,58,228,901,776,377,197,78,29,0,2640,0,12,37,31,8,5,0,0,0,93,0,4,25,18,8,4,3,0,0,55,3,6,37,29,13,0,0,4,0,94,0,0,21,8,5,0,0,0,0,41,0,5,16,8,4,3,0,0,0,35
504031299,0,3,20,7,3,0,0,0,0,47,0,0,8,10,0,0,0,0,0,21,0,3,13,10,3,4,0,0,0,32,0,3,0,0,0,0,0,0,0,6,0,0,4,3,3,0,0,0,0,21,0,23,79,21,21,20,8,0,0,173,0,14,53,33,32,15,7,0,0,146,4,33,137,89,66,31,6,3,0,369,0,25,80,54,29,21,8,0,0,209,0,10,13,15,3,0,0,0,0,42,5,19,48,24,15,8,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,19,10,16,47,33,27,21,21,0,0,172,23,156,526,295,205,116,52,8,0,1379,0,11,45,29,7,3,0,0,0,103,0,0,36,19,8,0,0,0,0,58,0,10,36,31,7,0,0,4,0,85,0,0,5,4,6,0,0,0,0,14,0,0,9,5,3,0,0,0,0,22
504031300,0,3,32,23,12,0,0,0,0,74,0,10,14,13,12,0,0,0,0,48,0,7,24,24,13,4,3,5,0,82,0,0,7,9,3,0,0,0,0,21,0,3,16,18,5,0,0,0,0,40,7,32,121,122,104,51,34,13,6,496,4,20,114,130,83,39,19,14,0,420,26,76,275,240,155,66,32,19,6,891,12,47,166,180,112,55,24,6,0,602,0,15,49,32,15,5,0,6,0,125,18,39,122,89,59,26,11,5,0,372,0,0,4,3,0,0,4,3,0,18,0,0,8,12,9,5,0,0,0,34,36,42,111,116,76,48,52,67,95,649,113,303,1069,993,657,299,189,151,107,3880,0,11,17,26,13,9,0,0,0,73,0,3,11,17,7,6,3,0,0,54,0,8,22,27,16,11,3,7,0,92,0,0,8,11,4,3,0,0,0,29,0,6,13,13,3,4,0,0,0,41
505011070,0,5,24,22,4,10,0,0,0,62,0,0,11,6,0,3,0,0,0,23,0,6,17,4,4,8,0,5,4,47,0,0,8,9,7,0,0,0,0,24,0,4,12,13,4,0,0,0,0,29,0,30,113,62,73,61,33,9,3,383,0,22,81,73,52,51,18,9,7,300,9,24,169,133,69,44,30,10,5,497,4,32,107,87,63,61,21,0,5,382,0,10,29,18,7,10,10,0,5,88,9,23,84,34,27,22,6,0,0,204,0,0,0,0,0,0,4,3,0,5,0,3,7,9,5,9,0,4,0,33,16,22,43,55,37,30,29,17,14,271,38,177,697,527,348,305,162,52,31,2342,0,5,27,28,19,6,7,0,0,87,0,0,4,11,0,3,0,0,0,25,0,5,15,14,10,13,4,0,0,56,0,3,15,8,3,0,0,0,0,35,0,0,11,10,7,3,0,0,0,38
505011071,0,18,28,28,16,8,0,0,0,99,0,0,3,11,13,5,0,0,0,30,0,0,16,22,15,5,3,7,0,67,0,0,8,5,8,3,0,0,0,32,0,3,4,12,5,0,0,0,0,25,8,48,84,138,150,89,31,16,0,559,5,21,75,99,125,58,20,10,0,419,12,49,129,220,214,80,44,12,3,767,14,41,95,130,110,52,23,0,0,462,3,21,23,22,18,7,5,0,0,101,10,24,53,57,82,30,17,0,0,276,7,4,0,0,0,0,0,0,0,15,0,5,10,3,7,3,0,0,0,31,18,16,32,48,37,25,26,23,18,244,78,246,559,788,803,372,169,74,30,3115,0,6,24,28,14,16,3,0,0,96,0,0,0,12,13,5,0,0,0,36,0,4,8,16,17,7,0,0,0,65,0,3,9,7,7,5,0,0,0,35,0,0,11,11,8,4,0,0,0,35
505011072,0,11,29,38,41,26,7,5,0,148,0,0,3,10,22,5,0,0,0,42,0,6,17,24,25,14,6,3,0,96,0,5,13,20,6,0,6,0,0,47,0,0,5,16,13,3,0,0,0,38,4,33,108,158,171,121,81,29,10,713,3,8,67,169,159,183,93,19,12,716,13,39,110,249,212,128,121,30,13,916,9,27,53,132,112,102,63,11,0,519,0,19,30,43,24,21,6,4,4,154,4,15,39,42,34,18,14,5,0,182,0,0,6,0,0,0,4,0,0,10,0,0,6,8,9,5,4,0,0,44,18,24,26,27,40,58,29,34,58,307,59,192,511,925,879,694,438,139,97,3924,0,7,16,40,35,25,11,0,3,150,0,0,3,9,14,19,3,0,0,50,0,3,14,35,23,12,12,0,5,108,0,3,14,22,6,0,3,0,0,57,0,0,6,14,16,0,3,0,0,43
505011073,0,6,37,19,19,18,4,0,0,100,0,0,3,5,4,5,0,0,0,26,0,4,17,15,15,10,8,3,5,71,0,0,9,7,6,0,0,0,0,30,0,0,9,18,4,3,4,0,0,40,6,36,132,129,113,110,70,21,10,612,6,22,83,121,109,101,70,14,3,530,7,27,160,191,121,103,88,15,4,709,9,15,90,108,90,64,38,0,0,418,8,7,39,26,23,12,8,7,0,135,7,20,49,46,28,21,24,3,3,203,0,0,0,6,0,0,0,0,5,12,0,3,3,5,3,6,5,0,0,27,9,12,56,36,41,38,54,33,13,306,50,161,689,736,571,489,379,108,39,3225,0,0,26,35,32,21,4,0,0,120,0,4,9,8,6,4,3,0,0,35,0,3,12,16,15,17,10,5,3,75,0,0,12,21,0,0,0,0,0,39,0,6,3,11,5,3,0,0,0,45
505011074,0,11,18,17,17,6,0,0,0,69,0,0,6,8,4,0,0,0,0,31,0,5,12,6,3,6,0,3,0,42,0,0,14,9,3,0,0,0,0,29,0,0,6,13,13,0,0,0,0,27,0,22,76,71,81,72,47,12,0,388,0,15,64,82,80,71,23,6,0,351,9,39,134,146,118,95,30,9,0,582,4,39,92,82,58,60,32,3,0,369,8,9,29,13,13,7,11,0,0,92,15,24,62,53,46,27,20,5,0,246,0,0,0,0,0,7,0,0,0,7,0,0,3,4,9,3,0,0,0,21,21,12,28,45,38,45,31,13,6,236,59,178,543,551,476,395,199,59,12,2477,0,9,10,26,18,15,0,0,0,81,0,0,6,3,3,10,0,0,0,20,0,3,8,12,4,6,5,0,0,44,0,0,5,4,3,4,0,0,0,18,0,5,6,8,0,8,0,0,0,31
505011075,0,18,16,27,28,10,8,0,0,104,0,0,3,5,11,4,0,0,0,23,0,0,7,7,10,12,3,0,0,44,0,6,4,0,5,4,0,0,0,24,0,0,3,3,5,3,0,0,0,24,0,30,51,99,114,107,48,12,4,474,0,18,40,92,118,115,55,13,4,454,4,34,91,164,180,138,56,15,7,690,0,20,48,88,88,63,23,5,0,335,5,16,25,26,17,12,5,9,0,101,3,11,23,31,24,31,21,4,4,149,0,0,0,0,0,4,0,0,0,8,0,3,3,8,3,7,3,0,0,23,22,10,16,29,35,24,29,13,12,185,42,166,335,596,640,516,248,79,27,2639,0,18,8,26,29,16,4,3,0,111,0,4,0,3,11,8,0,0,0,30,0,3,5,13,9,8,7,0,0,62,0,0,12,12,4,11,0,0,0,32,0,0,3,7,4,7,0,0,0,22
505011076,0,16,12,18,16,3,0,0,0,60,0,0,0,7,9,4,0,0,0,25,0,3,7,8,11,3,0,0,0,34,0,4,4,7,4,5,0,0,0,22,0,0,0,0,4,0,0,0,0,7,7,40,51,90,114,60,11,7,0,376,7,21,18,81,107,58,12,5,0,310,5,32,70,179,195,94,23,6,0,599,7,17,35,72,71,30,14,0,0,247,0,6,9,16,12,9,0,0,0,56,10,21,18,35,44,27,3,0,0,162,0,0,0,0,0,0,0,0,0,7,0,0,0,6,5,3,0,0,0,14,3,12,15,16,30,19,8,3,0,102,34,169,248,537,625,301,85,31,0,2018,0,11,14,24,19,16,0,0,0,83,0,0,0,11,17,7,0,0,0,29,3,3,4,14,8,5,3,0,3,44,0,5,6,9,12,5,0,0,0,37,0,0,4,9,0,6,0,0,0,17
505011077,0,13,34,25,15,9,0,3,0,104,0,3,13,6,9,10,0,0,0,36,0,8,22,17,14,3,12,3,0,74,0,0,10,8,11,8,0,0,0,39,5,6,11,9,3,0,0,0,0,33,14,45,142,116,124,105,35,13,6,601,3,25,82,93,100,89,39,12,4,449,21,66,201,164,158,108,55,21,4,795,11,58,150,106,94,80,33,6,0,534,8,29,40,19,13,4,4,3,0,132,13,35,69,36,44,34,10,0,0,248,0,0,0,0,0,0,3,4,0,14,0,0,6,9,7,5,0,5,0,29,33,39,44,38,53,54,49,44,45,401,99,331,826,651,636,507,249,112,62,3478,0,11,39,37,31,15,0,0,0,133,0,3,13,11,8,8,3,0,0,52,0,4,37,15,9,12,7,0,0,84,0,4,4,13,9,6,0,0,0,27,0,4,13,6,12,6,0,0,0,47
505011078,0,9,16,38,17,12,5,0,0,99,0,0,3,18,12,10,0,0,0,34,0,5,15,7,7,8,3,9,4,56,0,5,14,7,3,0,0,0,0,23,0,4,17,4,7,0,0,0,0,33,0,29,82,102,109,108,57,30,16,530,4,13,72,113,125,132,46,23,10,543,9,26,119,180,151,137,65,27,23,739,9,22,91,99,82,57,24,5,5,403,10,10,28,21,11,8,3,4,5,96,7,19,47,36,49,38,17,3,3,218,0,0,0,0,0,3,0,11,0,13,0,5,0,4,6,5,7,0,0,30,14,9,33,36,44,44,31,61,93,368,53,152,530,680,618,561,257,173,158,3184,0,4,13,34,23,11,6,0,0,101,0,0,4,7,14,12,0,0,0,39,0,6,11,19,19,8,5,4,8,77,0,0,8,14,5,5,0,0,0,32,0,6,6,21,6,0,0,0,0,41
505011079,0,11,12,27,14,9,8,4,0,79,0,0,3,7,14,8,0,0,0,36,0,4,12,13,8,3,0,0,3,44,0,3,0,13,10,4,0,0,0,31,0,3,6,11,5,5,0,0,0,28,4,21,80,103,124,85,44,18,7,487,0,18,48,100,139,114,46,18,3,483,4,42,87,170,144,91,62,21,7,629,9,22,51,90,92,77,36,7,0,383,0,15,26,26,20,13,8,0,0,110,5,20,28,42,45,23,23,3,0,201,0,0,0,0,0,0,0,0,0,3,0,0,8,7,5,4,0,0,0,29,27,13,29,42,60,41,39,34,14,307,57,169,392,650,679,478,283,99,37,2840,0,7,19,20,32,20,13,8,0,111,0,5,5,7,11,15,4,0,0,34,0,3,13,17,15,4,6,0,0,49,0,4,5,7,11,5,0,0,0,41,0,4,7,13,3,0,4,0,0,29
505011080,0,8,11,16,25,10,3,4,0,66,0,0,0,8,10,3,0,0,0,15,0,5,10,8,7,6,7,4,0,45,0,3,0,7,7,5,0,0,0,26,0,0,8,7,4,0,0,0,0,19,3,23,48,69,108,64,31,10,0,351,4,18,29,65,87,57,30,11,4,300,0,16,39,113,109,89,40,12,0,416,9,20,35,42,71,48,14,4,0,239,5,8,14,17,15,6,3,4,0,72,7,13,21,32,33,22,11,6,0,144,0,0,0,0,0,0,0,0,0,3,0,0,4,3,11,5,0,0,0,21,25,6,8,22,25,29,18,14,9,156,53,124,220,397,508,348,161,56,9,1865,0,9,21,13,20,14,9,3,0,97,0,0,3,0,4,7,4,0,0,25,0,0,10,9,9,4,11,5,6,49,0,0,4,8,7,4,0,0,0,26,0,0,4,4,4,5,0,0,0,17
505011081,0,11,27,22,12,13,3,3,0,92,0,0,4,6,10,0,0,0,0,19,0,0,5,11,4,10,11,0,0,42,0,0,11,8,4,0,0,0,0,22,0,3,3,8,0,5,0,0,0,21,0,19,94,72,49,51,38,0,0,331,0,12,66,69,60,57,32,7,0,312,5,32,101,105,84,67,38,18,0,445,7,17,69,86,48,50,24,5,0,303,3,4,30,14,9,4,3,0,0,81,0,16,47,41,16,18,7,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,14,10,11,32,27,19,22,27,13,10,167,25,120,495,478,317,302,178,48,17,1992,0,0,22,30,18,8,6,9,0,98,0,0,0,8,3,3,0,0,0,20,0,0,15,14,5,5,0,4,0,49,0,0,11,7,8,0,0,0,0,26,0,0,6,11,0,6,0,0,0,19
