SA2_CODE_2021,C16_F_a_4_8_FH_One_PFam,C16_F_a_4_8_FH_oth_fa,C16_F_a_4_8_FH_Tot,C16_F_a_4_8_LP_H,C16_F_a_4_8_GH,C16_F_a_4_8_OH,C16_F_a_4_8_Tot,C16_F_a_9m_FH_CF_no_ch,C16_F_a_9m_FH_CF_w_ch,C16_F_a_9m_FH_One_PFam,C16_F_a_9m_FH_oth_fa,C16_F_a_9m_FH_Tot,C16_F_a_9m_LP_H,C16_F_a_9m_GH,C16_F_a_9m_OH,C16_F_a_9m_Tot,C16_F_a_a_h_FH_CF_no_ch,C16_F_a_a_h_FH_CF_w_ch,C16_F_a_a_h_FH_One_PFam,C16_F_a_a_h_FH_oth_fa,C16_F_a_a_h_FH_Tot,C16_F_a_a_h_LP_H,C16_F_a_a_h_GH,C16_F_a_a_h_OH,C16_F_a_a_h_Tot,C16_F_a_Tot_FH_CF_no_ch,C16_F_a_Tot_FH_CF_w_ch,C16_F_a_Tot_FH_One_PFam,C16_F_a_Tot_FH_oth_fa,C16_F_a_Tot_FH_Tot,C16_F_a_Tot_LP_H,C16_F_a_Tot_GH,C16_F_a_Tot_OH,C16_F_a_Tot_Tot,C16_OD_C_c_hb_FH_CF_no_ch,C16_OD_C_c_hb_FH_CF_w_ch,C16_OD_C_c_hb_FH_One_PFam,C16_OD_C_c_hb_FH_oth_fa,C16_OD_C_c_hb_FH_Tot,C16_OD_C_c_hb_LP_H,C16_OD_C_c_hb_GH,C16_OD_C_c_hb_OH,C16_OD_C_c_hb_Tot,C16_OD_Ih_t_s_FH_CF_no_ch,C16_OD_Ih_t_s_FH_CF_w_ch,C16_OD_Ih_t_s_FH_One_PFam,C16_OD_Ih_t_s_FH_oth_fa,C16_OD_Ih_t_s_FH_Tot,C16_OD_Ih_t_s_LP_H,C16_OD_Ih_t_s_GH,C16_OD_Ih_t_s_OH,C16_OD_Ih_t_s_Tot,C16_OD_H_f_so_FH_CF_no_ch,C16_OD_H_f_so_FH_CF_w_ch,C16_OD_H_f_so_FH_One_PFam,C16_OD_H_f_so_FH_oth_fa,C16_OD_H_f_so_FH_Tot,C16_OD_H_f_so_LP_H,C16_OD_H_f_so_GH,C16_OD_H_f_so_OH,C16_OD_H_f_so_Tot,C16_OD_Tot_FH_CF_no_ch,C16_OD_Tot_FH_CF_w_ch,C16_OD_Tot_FH_One_PFam,C16_OD_Tot_FH_oth_fa,C16_OD_Tot_FH_Tot,C16_OD_Tot_LP_H,C16_OD_Tot_GH,C16_OD_Tot_OH,C16_OD_Tot_Tot,C16_DS_ns_FH_CF_no_ch,C16_DS_ns_FH_CF_w_ch,C16_DS_ns_FH_One_PFam,C16_DS_ns_FH_oth_fa,C16_DS_ns_FH_Tot,C16_DS_ns_LP_H,C16_DS_ns_GH,C16_DS_ns_OH,C16_DS_NS_Tot,C16_Tot_FH_CF_no_ch,C16_Tot_FH_CF_w_ch,C16_Tot_FH_One_PFam,C16_Tot_FH_oth_fa,C16_Tot_FH_Tot,C16_Tot_LP_H,C16_Tot_GH,C16_Tot_OH,C16_Tot_Tot,C21_S_h_FH_CF_no_ch,C21_S_h_FH_CF_w_ch,C21_S_h_FH_One_PFam,C21_S_h_FH_oth_fa,C21_S_h_FH_Tot,C21_S_h_LP_H,C21_S_h_GH,C21_S_h_OH,C21_S_h_Tot,C21_SDRTHT1S_FH_CF_no_ch,C21_SDRTHT1S_FH_CF_w_ch,C21_SDRTHT1S_FH_One_PFam,C21_SDRTHT1S_FH_oth_fa,C21_SDRTHT1S_FH_Tot,C21_SDRTHT1S_LP_H,C21_SDRTHT1S_GH,C21_SDRTHT1S_OH,C21_SDRTHT1S_Tot,C21_SDRTHT2S_FH_CF_no_ch,C21_SDRTHT2S_FH_CF_w_ch,C21_SDRTHT2S_FH_One_PFam,C21_SDRTHT2S_FH_oth_fa,C21_SDRTHT2S_FH_Tot,C21_SDRTHT2S_LP_H,C21_SDRTHT2S_GH,C21_SDRTHT2S_OH,C21_SDRTHT2S_Tot,C21_SDRTHT_Tot_FH_CF_no_ch,C21_SDRTHT_Tot_FH_CF_w_ch,C21_SDRTHT_Tot_FH_One_PFam,C21_SDRTHT_Tot_FH_oth_fa,C21_SDRTHT_Tot_FH_Tot,C21_SDRTHT_Tot_LP_H,C21_SDRTHT_Tot_GH,C21_SDRTHT_Tot_OH,C21_SDRTHT_Tot_Tot,C21_F_a_1_2_FH_CF_no_ch,C21_F_a_1_2_FH_CF_w_ch,C21_F_a_1_2_FH_One_PFam,C21_F_a_1_2_FH_oth_fa,C21_F_a_1_2_FH_Tot,C21_F_a_1_2_LP_H,C21_F_a_1_2_GH,C21_F_a_1_2_OH,C21_F_a_1_2_Tot,C21_F_a_3_FH_CF_no_ch,C21_F_a_3_FH_CF_w_ch,C21_F_a_3_FH_One_PFam,C21_F_a_3_FH_oth_fa,C21_F_a_3_FH_Tot,C21_F_a_3_LP_H,C21_F_a_3_GH,C21_F_a_3_OH,C21_F_a_3_Tot,C21_F_a_4_8_FH_CF_no_ch,C21_F_a_4_8_FH_CF_w_ch,C21_F_a_4_8_FH_One_PFam,C21_F_a_4_8_FH_oth_fa,C21_F_a_4_8_FH_Tot,C21_F_a_4_8_LP_H,C21_F_a_4_8_GH,C21_F_a_4_8_OH,C21_F_a_4_8_Tot,C21_F_a_9m_FH_CF_no_ch,C21_F_a_9m_FH_CF_w_ch,C21_F_a_9m_FH_One_PFam,C21_F_a_9m_FH_oth_fa,C21_F_a_9m_FH_Tot,C21_F_a_9m_LP_H,C21_F_a_9m_GH,C21_F_a_9m_OH,C21_F_a_9m_Tot,C21_F_a_a_h_FH_CF_no_ch,C21_F_a_a_h_FH_CF_w_ch,C21_F_a_a_h_FH_One_PFam,C21_F_a_a_h_FH_oth_fa,C21_F_a_a_h_FH_Tot,C21_F_a_a_h_LP_H,C21_F_a_a_h_GH,C21_F_a_a_h_OH,C21_F_a_a_h_Tot,C21_F_a_Tot_FH_CF_no_ch,C21_F_a_Tot_FH_CF_w_ch,C21_F_a_Tot_FH_One_PFam,C21_F_a_Tot_FH_oth_fa,C21_F_a_Tot_FH_Tot,C21_F_a_Tot_LP_H,C21_F_a_Tot_GH,C21_F_a_Tot_OH,C21_F_a_Tot_Tot,C21_OD_C_c_hb_FH_CF_no_ch,C21_OD_C_c_hb_FH_CF_w_ch,C21_OD_C_c_hb_FH_One_PFam,C21_OD_C_c_hb_FH_oth_fa,C21_OD_C_c_hb_FH_Tot,C21_OD_C_c_hb_LP_H,C21_OD_C_c_hb_GH,C21_OD_C_c_hb_OH,C21_OD_C_c_hb_Tot,C21_OD_Ih_t_s_FH_CF_no_ch,C21_OD_Ih_t_s_FH_CF_w_ch,C21_OD_Ih_t_s_FH_One_PFam,C21_OD_Ih_t_s_FH_oth_fa,C21_OD_Ih_t_s_FH_Tot,C21_OD_Ih_t_s_LP_H,C21_OD_Ih_t_s_GH,C21_OD_Ih_t_s_OH,C21_OD_Ih_t_s_Tot,C21_OD_H_f_so_FH_CF_no_ch,C21_OD_H_f_so_FH_CF_w_ch,C21_OD_H_f_so_FH_One_PFam,C21_OD_H_f_so_FH_oth_fa
501021011,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,3,4,0,0,0,4,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021012,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,9,0,0,0,9,31,0,33,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,31,0,33,71,3,0,0,0,6,4,0,0,12,1280,1405,455,33,3177,798,95,261,4328,1254,1426,443,35,3160,799,95,132,4190,105,20,32,0,165,159,3,21,349,4,0,0,0,6,0,0,8,16,113,20,32,0,173,160,3,31,368,0,0,0,0,0,8,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,3,18,8,0,0,0,11,21,0,39,74,0,0,0,0,0,0,0,0,0,0,0,0,0
501021014,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,7,0,0,6,10,0,0,15,0,0,0,0,0,5,0,32,44,0,0,0,0,0,3,0,3,8,0,0,0,0,0,3,0,0,9,0,0,0,0,0,15,0,40,57,11,10,0,0,24,16,0,3,45,952,1002,293,22,2265,751,72,292,3381,1080,957,328,41,2414,735,82,157,3385,24,12,7,0,44,57,0,12,120,0,12,0,0,9,0,0,0,9,24,20,7,0,54,57,0,12,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,4,11,9,3,0,19,25,0,54,101,0,0,0,0,5,0,0,6,7,0,3,0,0
501021015,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,48,10,7,0,59,84,0,5,146,4,0,0,0,4,8,0,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,12,0,13,29,0,3,0,0,7,3,0,0,8,809,696,338,26,1876,704,89,179,2852,737,669,321,34,1765,581,88,102,2533,75,19,45,9,146,233,13,20,413,8,0,0,0,10,0,0,0,15,87,19,44,9,159,237,13,25,428,12,4,10,0,25,22,0,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,10,0,25,22,0,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
501021016,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,11,7,4,0,24,41,0,5,72,0,0,0,0,6,5,0,18,31,4,4,0,0,5,0,0,0,7,3,0,0,0,3,0,0,0,5,3,6,0,0,14,11,0,12,38,0,0,0,0,7,8,0,0,18,465,425,159,10,1059,366,29,153,1608,502,417,130,10,1059,360,33,81,1536,16,5,7,0,32,63,3,11,101,0,0,0,0,0,0,0,0,0,16,5,7,0,32,65,3,11,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,10,0,8,23,0,0,0,0,0,0,0,3,3,0,0,0,0
501021251,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,21,0,0,0,25,77,5,7,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,642,1294,396,12,2345,416,67,154,2985,759,1353,448,21,2596,447,68,99,3202,16,4,12,0,26,69,0,11,108,0,0,0,0,0,10,0,0,14,16,4,12,0,26,82,0,10,120,12,0,0,0,12,49,0,12,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,49,0,12,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021252,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,323,441,55,0,830,92,11,30,964,352,422,69,5,847,115,14,24,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021253,4,0,23,13,4,11,52,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,95,30,21,0,155,339,11,66,573,25,0,0,0,29,40,0,12,79,0,0,0,0,0,0,0,17,17,0,0,0,0,0,6,0,0,9,28,4,0,0,30,41,0,25,96,3,0,0,0,9,9,0,6,22,1528,1094,484,26,3129,1556,166,359,5206,1172,973,374,28,2541,877,109,142,3674,158,62,91,3,305,607,35,55,1004,113,54,39,0,208,156,30,40,433,274,110,127,6,516,768,65,94,1442,42,19,13,6,83,176,11,37,305,8,9,3,0,20,36,0,13,70,4,0,0,0,5,8,0,9,24,17,4,0,0,21,12,0,6,36,0,0,0,0,0,0,0,0,3,79,31,18,6,129,237,10,61,436,37,0,0,0,39,45,0,16,111,0,0,0,0,0,0,0,31,31,4,0,0,0
501021254,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,21,3,11,6,35,35,0,14,84,17,3,0,0,21,29,0,16,71,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,17,3,0,0,21,32,0,23,74,0,0,0,0,0,0,0,0,0,480,450,344,23,1298,651,73,198,2217,430,407,331,19,1185,447,63,95,1783,44,9,33,7,90,211,5,56,368,0,0,0,0,0,0,0,0,0,44,9,33,7,90,211,5,56,368,6,0,0,0,4,10,5,5,22,3,3,9,5,12,29,4,7,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,8,5,23,37,6,12,80,0,0,0,0,0,9,0,9,21,0,0,0,0,0,0,0,3,3,0,0,0,0
501031017,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,3,0,0,0,3,9,0,5,14,3,0,0,0,3,6,0,23,31,0,3,0,0,3,6,0,0,6,0,0,0,0,3,0,0,0,3,3,3,0,0,7,13,0,19,44,6,0,0,0,7,0,0,0,8,935,589,185,9,1716,741,52,228,2741,1008,645,206,16,1876,691,49,239,2857,7,4,0,0,19,47,0,8,67,0,0,0,0,0,0,0,0,0,7,7,0,0,19,47,0,8,68,6,0,0,0,6,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,3,0,0,7,6,0,0,0,8,10,0,15,34,0,0,0,0,0,0,0,3,3,0,0,0,0
501031018,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,10,3,0,6,19,0,0,0,0,0,0,0,0,3,6,0,0,0,12,9,0,6,18,5,3,0,0,10,5,0,0,14,800,580,160,20,1556,517,56,210,2339,874,589,171,16,1654,519,47,143,2361,8,4,3,0,13,25,0,0,45,0,0,0,0,3,0,0,0,3,8,4,7,0,20,25,0,0,43,0,0,0,0,0,5,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,6,0,6,0,0,5,7,0,8,20,0,0,0,0,5,3,0,5,15,6,0,0,0
501031019,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,16,0,7,0,27,70,3,8,109,0,0,0,0,0,3,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,13,0,0,0,0,3,0,0,0,3,626,562,233,21,1442,587,50,152,2236,624,506,201,22,1345,532,40,106,2022,15,10,7,0,30,155,0,9,202,0,0,0,0,0,4,0,0,4,15,10,7,0,30,157,0,9,200,0,0,0,0,0,11,0,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,7,18,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,6,5,0,0,0,0
501031020,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,12,3,0,0,14,5,0,32,56,4,4,0,0,6,0,0,0,15,3,4,0,0,6,5,0,0,11,22,6,0,0,33,10,0,38,83,3,3,3,0,13,9,0,7,28,736,436,145,15,1320,544,39,296,2204,742,417,133,16,1303,543,46,282,2172,9,3,0,0,7,10,0,6,22,0,0,0,0,0,0,0,0,4,9,3,0,0,9,10,0,6,25,0,0,0,0,0,17,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,4,24,0,3,25,6,4,0,0,8,6,0,21,37,0,0,0,0,0,0,0,7,15,0,0,0,0
502011021,0,0,19,3,0,9,39,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,18,0,0,0,19,3,4,12,36,19,0,0,0,22,44,0,16,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,22,44,0,16,83,4,3,0,0,3,3,0,0,11,935,795,265,12,2014,455,49,149,2664,1101,931,296,20,2348,494,47,81,2969,6,3,5,0,18,50,0,5,79,11,0,0,0,14,17,0,0,32,19,4,5,0,32,67,5,5,108,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,0,0,33,8,0,7,39,0,0,0,0,3,0,0,0,5,26,3,0,0,30,13,0,4,45,22,0,0,0,22,46,0,4,78,0,0,0,0,0,0,0,0,0,0,0,0,0
502011022,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,0,0,8,16,0,0,0,20,31,0,24,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,20,31,0,24,80,6,0,0,0,9,3,3,0,12,1200,862,360,25,2452,773,94,223,3539,1336,891,400,23,2650,879,78,120,3723,29,11,9,0,56,51,0,8,114,37,13,4,0,59,24,0,4,90,65,24,15,6,111,78,4,9,200,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,6,0,0,0,13,12,5,0,0,18,44,0,9,64,0,0,0,0,0,0,0,0,0,0,0,0,0
502011023,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,3,0,6,0,14,9,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,0,0,3,0,0,6,1161,916,532,30,2638,1108,99,168,4015,810,825,529,42,2205,840,93,126,3268,309,15,26,3,354,456,9,25,846,13,0,10,3,31,32,5,4,69,324,18,39,8,385,486,12,30,917,0,0,3,0,8,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,15,6,0,3,0,10,9,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0
502011024,0,0,12,15,0,12,37,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,122,7,5,0,135,188,5,27,353,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,8,9,3,0,0,12,3,0,0,13,2416,2040,636,44,5136,1562,145,360,7194,2474,1951,754,37,5212,1415,130,183,6944,187,22,39,0,252,438,6,28,727,79,19,23,0,113,100,5,18,241,267,43,61,3,372,544,12,47,969,3,0,0,0,10,5,0,0,12,25,0,4,0,35,17,0,0,46,12,5,7,0,33,21,8,4,59,5,4,0,0,13,16,0,3,26,0,0,0,0,0,0,0,0,0,52,11,15,0,79,59,4,6,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0
502011025,12,0,123,63,4,15,208,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,154,49,42,5,246,163,15,46,470,22,3,3,0,25,52,0,26,110,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,0,0,0,22,3,3,0,25,56,0,65,147,0,0,0,0,3,5,0,0,15,1071,559,523,51,2198,1707,188,390,4482,640,401,397,53,1492,843,99,201,2631,196,68,104,12,374,658,32,79,1141,115,38,54,0,208,256,19,30,518,314,107,154,12,585,916,52,113,1660,36,16,12,0,69,123,6,30,232,57,15,10,0,86,44,5,13,150,70,9,12,0,84,56,5,10,152,53,9,3,4,74,25,0,4,104,0,0,3,0,5,3,0,0,10,220,54,40,8,319,251,17,60,646,15,0,5,3,26,51,0,11,90,0,0,0,0,0,0,0,39,39,0,0,0,0
502011026,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,3,6,3,0,15,0,0,4,14,19,3,3,0,30,51,5,48,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,3,0,30,51,5,48,131,0,0,0,0,0,6,0,0,3,863,537,223,18,1639,504,55,168,2361,865,608,268,15,1758,561,61,120,2501,12,0,9,0,24,14,0,6,44,5,0,0,0,7,11,0,3,22,16,0,10,0,30,27,0,12,67,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,5,3,0,0,0,8,9,0,0,9,18,0,13,0,31,59,0,31,120,0,0,0,0,0,0,0,0,0,0,0,0,0
502011027,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,110,5,0,0,111,159,3,27,294,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,8,4,0,0,7,3,0,0,13,1806,2319,663,41,4827,1023,136,271,6256,1980,2737,862,47,5625,1122,141,193,7079,135,11,16,0,163,221,3,19,409,3,3,6,0,15,12,0,3,32,144,13,18,0,175,235,5,18,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,10,4,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502011028,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,29,6,4,0,38,126,7,3,179,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,11,0,0,0,0,3,0,0,0,8,1395,791,495,38,2712,1177,135,267,4292,1366,821,540,47,2774,1106,106,142,4126,68,17,38,4,126,197,11,24,358,52,12,15,6,77,63,9,8,158,120,31,50,4,206,260,16,31,514,28,8,7,0,45,144,8,11,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,7,0,44,144,8,10,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
502011029,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,3,5,0,20,52,0,78,150,8,5,4,0,13,0,5,8,23,0,0,0,0,0,0,0,0,0,20,4,10,0,36,53,0,83,173,5,0,0,0,9,4,0,0,16,1087,1045,392,16,2535,778,72,335,3718,1095,1072,417,25,2616,700,61,173,3548,49,3,18,6,75,132,3,16,223,0,0,0,0,0,0,0,0,0,49,3,15,6,72,132,3,11,227,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,28,5,4,0,31,54,0,21,109,5,0,0,0,12,0,0,3,9,0,0,0,0
503011030,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,62,5,7,0,72,136,0,12,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657,965,147,21,1791,398,34,90,2309,610,976,132,17,1739,248,35,39,2065,5,9,0,0,12,13,0,0,32,18,13,0,0,33,56,0,4,92,29,17,3,0,50,73,6,0,128,61,6,7,0,74,91,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,6,7,0,74,91,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503011031,32,0,181,188,41,72,484,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,208,63,61,11,345,472,73,181,1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,11,6,0,4,20,866,795,278,48,1983,1090,155,338,3567,446,588,131,17,1178,271,36,34,1519,145,143,78,5,374,193,25,25,630,118,81,44,3,241,137,10,20,411,262,220,118,12,617,336,39,48,1039,44,14,20,5,86,133,11,19,244,44,5,9,3,58,180,9,17,261,166,47,56,4,277,282,41,68,665,48,17,18,5,87,143,18,11,259,0,0,0,0,0,0,0,0,0,304,90,101,11,507,733,79,106,1430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503011032,3,0,37,38,8,5,89,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,158,28,22,4,213,233,43,54,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,4,792,881,197,25,1895,694,131,195,2910,627,799,148,15,1593,346,60,50,2053,27,35,14,0,81,43,8,8,137,68,48,23,0,146,68,17,16,245,93,79,37,4,221,116,22,24,381,52,14,3,0,75,74,11,24,178,80,10,16,3,105,156,24,31,319,24,13,3,0,38,48,3,9,92,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,156,40,26,6,221,272,41,59,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
