SA2_CODE_2021,C11_1_74_REA,C11_1_74_ST_HA,C11_1_74_Co_ho_pr,C11_1_74_Per_no_sa_ho,C11_1_74_Oth_land_typ,C11_1_74_LLT_NS,C11_1_74_Tot,C11_75_99_REA,C11_75_99_ST_HA,C11_75_99_Co_ho_pr,C11_75_99_Pe_no_sa_ho,C11_75_99_Oth_lan_typ,C11_75_99_Lan_type_ns,C11_75_99_Tot,C11_100_149_REA,C11_100_149_ST_HA,C11_100_149_Co_ho_pr,C11_100_149_Pe_no_sa_ho,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Co_ho_pr,C11_150_199_Pe_no_sa_ho,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Co_ho_pr,C11_200_224_Pe_no_sa_ho,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Co_ho_pr,C11_225_274_Pe_no_sa_ho,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Co_ho_pr,C11_275_349_Pe_no_sa_ho,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Co_ho_pr,C11_350_449_Pe_no_sa_ho,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Co_ho_pr,C11_450_549_Pe_no_sa_ho,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Co_ho_pr,C11_550_649_Pe_no_sa_ho,C11_550_649_Ot_lan_ty,C11_550_649_Lan_ty_ns,C11_550_649_Tot,C11_650_749_REA,C11_650_749_ST_HA,C11_650_749_Co_ho_pr,C11_650_749_Pe_no_sa_ho,C11_650_749_Oth_lan_typ,C11_650_749_LLT_NS,C11_650_749_Tot,C11_750_849_REA,C11_750_849_ST_HA,C11_750_849_Co_ho_pr,C11_750_849_Pe_no_sa_ho,C11_750_849_Oth_lan_typ,C11_750_849_LLT_NS,C11_750_849_Tot,C11_850_950_REA,C11_850_949_ST_HA,C11_850_949_Co_ho_pr,C11_850_949_Pe_no_sa_ho,C11_850_949_Oth_lan_typ,C11_850_949_LLT_NS,C11_850_949_Tot,C11_950over_REA,C11_950over_ST_HA,C11_950over_Co_ho_pr,C11_950over_Pe_no_sa_ho,C11_950over_Oth_lan_typ,C11_950over_LLT_NS,C11_950over_Tot,C11_R_NS_REA,C11_R_NS_ST_HA,C11_R_NS_Co_ho_pr,C11_R_NS_Pe_no_sa_ho,C11_R_NS_Oth_lan_typ,C11_R_NS_Land_typ_ns,C11_Rent_not_statd_Tot,C11_Tot_REA,C11_Tot_ST_HA,C11_Tot_Co_ho_pr,C11_Tot_Pe_no_sa_ho,C11_Tot_Oth_lan_typ,C11_Tot_LLT_NS,C11_Tot_Tot,C16_1_74_REA,C16_1_74_ST_HA,C16_1_74_Co_ho_pr,C16_1_74_Per_no_sa_ho,C16_1_74_Oth_land_typ,C16_1_74_LLT_NS,C16_1_74_Tot,C16_75_99_REA,C16_75_99_ST_HA,C16_75_99_Co_ho_pr,C16_75_99_Pe_no_sa_ho,C16_75_99_Oth_lan_typ,C16_75_99_Lan_type_ns,C16_75_99_Tot,C16_100_149_REA,C16_100_149_ST_HA,C16_100_149_Co_ho_pr,C16_100_149_Pe_no_sa_ho,C16_100_149_Ot_lan_ty,C16_100_149_Lan_typ_ns,C16_100_149_Tot,C16_150_199_REA,C16_150_199_ST_HA,C16_150_199_Co_ho_pr,C16_150_199_Pe_no_sa_ho,C16_150_199_Ot_lan_ty,C16_150_199_Lan_ty_ns,C16_150_199_Tot,C16_200_224_REA,C16_200_224_ST_HA,C16_200_224_Co_ho_pr,C16_200_224_Pe_no_sa_ho,C16_200_224_Ot_lan_ty,C16_200_224_Lan_ty_ns,C16_200_224_Tot,C16_225_274_REA,C16_225_274_ST_HA,C16_225_274_Co_ho_pr,C16_225_274_Pe_no_sa_ho,C16_225_274_Ot_la_typ,C16_225_274_Lan_ty_ns,C16_225_274_Tot,C16_275_349_REA,C16_275_349_ST_HA,C16_275_349_Co_ho_pr,C16_275_349_Pe_no_sa_ho,C16_275_349_Ot_lan_ty,C16_275_349_Lan_ty_ns,C16_275_349_Tot,C16_350_449_REA,C16_350_449_ST_HA,C16_350_449_Co_ho_pr,C16_350_449_Pe_no_sa_ho,C16_350_449_Ot_lan_ty,C16_350_449_Lan_ty_ns,C16_350_449_Tot,C16_450_549_REA,C16_450_549_ST_HA,C16_450_549_Co_ho_pr,C16_450_549_Pe_no_sa_ho,C16_450_549_Oth_lan_typ,C16_450_549_Lan_ty_ns,C16_450_549_Tot,C16_550_649_REA,C16_550_649_ST_HA,C16_550_649_Co_ho_pr,C16_550_649_Pe_no_sa_ho,C16_550_649_Oth_lan_typ,C16_550_649_LLT_NS,C16_550_649_Tot,C16_650_749_REA,C16_650_749_ST_HA,C16_650_749_Co_ho_pr,C16_650_749_Pe_no_sa_ho,C16_650_749_Oth_lan_typ,C16_650_749_LLT_NS,C16_650_749_Tot,C16_750_849_REA,C16_750_849_ST_HA,C16_750_849_Co_ho_pr,C16_750_849_Pe_no_sa_ho,C16_750_849_Oth_lan_typ,C16_750_849_LLT_NS,C16_750_849_Tot,C16_850_950_REA,C16_850_949_ST_HA,C16_850_949_Co_ho_pr,C16_850_949_Pe_no_sa_ho
502011025,0,44,10,8,0,0,64,0,92,8,4,0,4,112,23,81,11,51,12,0,180,94,39,9,98,12,0,243,134,8,6,89,16,0,251,396,6,0,147,8,3,564,306,0,0,76,14,4,400,89,5,0,31,3,0,120,35,0,0,12,0,0,51,5,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,0,0,4,0,0,10,10,24,0,9,8,9,62,1111,290,43,535,80,22,2077,0,15,4,3,0,0,12,0,17,0,0,0,0,24,3,121,4,22,3,3,160,25,76,11,43,10,0,164,40,23,4,36,12,3,117,211,22,0,98,28,4,367,509,6,0,165,18,9,700,199,4,0,69,3,0,276,64,0,0,18,3,0,82,24,0,0,6,0,0,31,5,0,0,4,0,0,8,0,0,0,0,0,0,4,0,0,0,0
502011026,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,14,10,0,20,9,0,0,20,5,0,36,8,0,0,17,7,0,34,32,0,0,22,9,0,64,59,0,0,31,3,0,93,37,0,0,21,3,0,63,9,0,0,0,0,0,12,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,6,5,0,20,170,0,0,136,43,4,352,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,14,5,0,17,6,0,0,8,7,0,24,0,0,0,10,0,0,12,22,0,0,19,14,0,53,86,0,0,31,0,0,119,116,0,0,46,4,0,165,19,0,0,9,4,0,29,8,0,0,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502011027,3,0,0,0,0,0,3,0,4,7,0,0,0,11,0,20,12,8,0,0,45,6,26,9,18,3,0,58,11,9,0,25,0,0,46,43,3,3,44,0,0,101,266,0,0,112,8,0,387,261,0,0,70,3,0,334,11,0,0,0,0,0,12,3,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,8,0,4,24,617,65,33,290,19,4,1032,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,11,8,3,0,0,22,6,33,17,4,0,0,63,7,15,10,19,0,0,43,13,20,10,26,0,0,66,146,6,0,79,7,0,239,527,0,0,175,14,0,719,66,0,0,31,0,0,97,5,0,0,5,0,0,8,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
502011028,3,23,0,0,0,0,38,0,41,4,0,0,0,45,7,71,22,33,9,0,137,29,41,17,44,3,0,138,31,12,0,56,3,0,107,170,3,0,80,6,0,261,198,0,0,80,5,0,288,81,0,0,26,3,0,108,14,0,0,0,0,0,16,6,0,0,0,0,0,6,0,4,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,5,14,12,0,8,0,0,41,558,211,45,331,32,11,1190,0,7,0,5,0,0,13,0,3,3,4,0,0,14,4,78,8,13,3,0,106,6,54,27,22,5,0,114,3,28,11,34,0,0,74,74,13,0,60,5,0,150,222,9,0,95,5,0,333,198,3,0,84,0,0,287,28,0,0,5,0,0,33,10,0,0,5,0,0,13,7,0,0,0,0,0,7,0,0,0,4,0,0,4,0,0,0,0
502011029,0,8,0,5,4,0,13,0,13,0,0,0,0,18,4,35,3,21,18,0,80,15,9,3,24,17,0,75,32,4,0,28,10,0,72,49,0,0,33,3,0,90,75,13,9,32,10,0,131,50,0,0,22,0,0,76,6,0,0,0,0,0,6,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,11,12,6,34,245,91,15,179,72,15,607,0,7,0,3,0,0,11,0,0,0,0,0,0,4,0,17,0,12,4,0,37,3,32,9,16,15,0,72,14,0,0,24,7,0,53,34,8,0,35,8,0,89,119,3,0,53,8,0,186,127,3,0,49,3,0,181,12,0,0,11,0,0,22,6,0,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503011030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,8,0,0,14,11,0,0,12,0,0,26,23,0,0,16,0,0,38,12,0,0,18,0,0,27,16,0,0,13,0,0,30,23,0,0,6,0,0,24,9,0,0,6,0,0,15,50,0,0,19,3,0,65,6,0,0,4,0,0,10,150,0,0,105,9,5,269,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,5,0,0,10,3,0,0,0,0,0,9,19,0,0,9,0,0,24,30,0,0,12,0,0,41,27,0,0,6,0,0,33,19,0,0,10,0,0,35,14,0,0,8
503011031,0,5,0,10,0,0,15,0,27,4,5,0,0,36,0,12,4,20,0,0,38,28,10,3,17,3,0,59,5,0,0,15,0,0,24,31,5,0,24,0,0,61,83,0,0,41,0,0,128,136,3,0,63,0,0,201,97,0,0,40,3,0,132,48,0,0,21,0,0,69,22,0,0,3,0,0,28,23,0,0,7,0,0,28,14,0,0,0,0,0,21,46,0,0,19,4,0,72,9,6,0,10,5,6,37,543,75,11,291,18,10,948,0,0,0,3,0,0,8,0,9,0,0,0,0,9,0,36,0,8,0,0,46,4,9,6,8,0,0,30,13,0,0,11,0,0,21,34,0,0,8,0,0,41,77,5,0,30,3,0,118,129,0,0,62,0,0,196,115,0,0,45,5,0,169,76,0,0,29,0,0,107,48,0,0,14,0,0,67,40,0,0,11,0,0,53,22,0,0,7
503011032,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,0,0,12,9,0,0,11,0,0,17,12,0,0,14,0,0,23,32,0,0,22,6,0,55,46,0,0,42,3,0,89,85,0,0,57,0,0,139,89,0,0,52,4,0,141,57,0,0,31,0,0,91,41,0,0,16,0,0,55,31,0,0,8,0,0,41,17,0,0,9,0,0,27,85,0,0,34,0,0,127,9,0,0,11,0,4,21,504,0,0,314,12,4,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,5,0,0,10,0,0,0,9,0,0,11,8,0,0,18,0,0,26,35,0,0,20,0,0,53,63,0,0,37,4,0,105,93,0,0,51,0,0,145,64,0,0,29,0,0,91,38,0,0,29,0,0,68,40,0,0,22,0,0,67,34,0,0,7
503011033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,5,4,0,0,12,0,0,15,13,0,0,17,0,0,32,42,0,0,27,3,0,75,33,0,0,27,0,0,61,30,0,0,18,6,0,47,25,0,0,4,0,0,30,10,0,0,3,0,0,13,6,0,0,0,0,0,4,20,0,0,7,0,0,25,0,0,0,5,0,0,7,189,0,0,126,6,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,4,7,0,0,4,0,0,16,9,0,0,12,0,0,22,33,0,0,17,0,0,51,39,0,0,17,0,0,60,28,0,0,12,0,0,42,32,0,0,4,0,0,37,15,0,0,3
503011034,0,38,0,3,0,0,44,0,65,3,0,0,0,75,12,46,3,14,4,0,84,33,16,4,24,3,0,75,67,15,3,27,3,0,112,123,3,0,52,4,3,187,137,5,0,66,0,0,207,158,0,0,59,0,0,222,82,5,0,31,0,0,113,27,0,0,13,0,0,45,26,0,0,8,0,0,28,21,0,0,6,0,0,29,3,0,0,0,0,0,10,64,0,0,21,3,0,81,11,3,0,9,0,3,33,762,200,22,344,27,7,1356,3,8,0,0,0,0,11,0,10,0,0,0,0,13,0,94,0,9,0,0,103,6,29,3,13,5,0,58,13,19,0,8,0,0,42,125,8,0,35,3,0,172,165,0,3,53,4,0,230,139,0,0,63,9,0,215,61,0,0,30,0,0,91,55,0,0,15,5,0,74,33,0,0,8,0,0,43,45,0,0,10,0,0,57,22,0,0,4
503011035,0,0,3,4,0,0,9,0,0,0,3,0,0,12,5,9,11,19,9,0,49,20,5,4,23,4,0,57,29,6,0,34,0,0,71,81,6,0,52,12,0,149,148,6,0,79,9,0,241,282,0,3,101,5,0,394,224,0,0,66,7,0,295,113,0,0,35,4,0,152,56,0,0,30,0,0,86,58,0,0,15,4,0,80,35,0,0,15,0,0,49,121,0,0,49,8,0,182,18,0,6,24,8,0,55,1180,32,34,561,67,13,1872,0,0,0,0,0,0,4,0,3,6,4,0,0,15,4,4,0,15,3,0,24,8,11,3,20,3,0,54,9,6,0,28,0,0,40,36,9,6,21,3,0,81,133,4,12,53,17,0,226,233,10,22,75,14,4,363,223,4,8,67,4,0,308,172,0,3,37,0,0,219,96,0,0,26,0,0,129,86,0,0,22,3,0,113,65,0,0,6
503011036,0,21,0,0,5,0,28,0,40,0,0,5,0,41,0,22,0,0,0,0,25,0,13,0,3,22,0,39,0,10,0,9,36,0,50,4,5,0,14,29,0,49,11,0,0,11,10,0,30,29,0,0,22,5,0,61,40,0,0,15,3,0,57,35,0,0,5,0,0,38,31,0,0,8,0,0,38,21,0,0,9,0,0,30,7,0,0,7,0,0,20,59,0,0,17,0,0,78,11,0,0,5,8,0,34,250,114,4,129,129,3,635,0,5,0,0,0,0,3,0,9,0,0,0,0,9,0,50,0,4,5,0,60,3,12,0,0,3,0,22,0,0,0,5,6,0,9,3,15,0,3,34,0,54,0,7,0,14,17,0,34,15,6,0,12,10,0,38,23,0,0,15,0,0,39,49,0,0,14,0,0,68,21,0,0,9,0,0,34,32,0,0,9,0,0,38,22,0,0,3
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021038,5,19,0,3,0,0,30,0,29,6,5,0,0,38,3,22,3,13,0,0,39,8,13,6,12,0,0,40,14,0,0,28,0,0,42,32,3,0,27,0,0,65,98,0,0,80,0,4,190,269,3,0,154,16,0,445,157,0,0,88,8,0,255,56,0,0,13,3,0,74,27,0,0,10,0,0,33,8,0,0,0,0,0,11,11,0,0,0,0,0,8,17,0,0,3,0,0,22,6,7,0,15,0,0,27,702,108,17,449,34,7,1312,0,7,0,0,0,0,9,0,4,0,4,0,0,7,7,48,0,6,0,0,59,5,15,3,9,0,0,34,4,5,0,8,0,0,17,20,8,6,9,0,0,43,50,8,0,36,7,0,108,200,3,0,125,7,0,326,255,0,0,110,7,0,373,115,0,0,40,0,0,156,47,0,0,14,0,0,58,18,0,0,3,0,0,23,12,0,0,0
503021039,0,30,7,9,0,0,49,0,44,29,5,0,3,80,8,16,47,38,4,0,111,51,8,12,61,0,0,136,58,0,0,52,0,0,111,222,3,6,90,10,0,328,351,0,0,170,11,0,537,375,0,4,174,6,3,564,160,0,0,75,6,0,241,53,0,0,30,0,0,90,48,0,0,13,0,0,62,20,0,0,10,0,0,37,7,0,0,6,0,0,8,15,0,0,0,0,0,21,13,3,5,27,5,8,65,1393,113,109,751,47,17,2433,0,8,4,0,0,0,16,0,14,5,0,0,0,26,3,50,20,13,0,0,81,13,21,53,26,0,0,108,17,3,5,19,0,0,49,131,3,3,55,5,0,196,318,6,11,150,10,0,480,416,5,0,150,7,0,577,220,0,0,97,5,0,330,122,0,0,40,4,0,165,58,0,0,26,0,0,85,31,0,0,15,0,0,46,10,0,0,4
503021040,0,17,0,0,0,0,21,0,36,8,0,0,0,47,6,13,4,11,0,0,27,19,7,0,19,3,0,47,28,0,0,23,0,0,51,56,0,0,27,4,0,84,62,3,3,75,4,0,144,171,0,0,96,8,0,279,133,0,0,67,0,0,207,52,0,0,10,4,0,65,22,0,0,6,0,0,30,11,0,0,4,0,0,9,4,0,0,3,0,0,8,4,0,0,7,0,0,10,0,4,8,16,3,0,29,568,90,19,369,29,9,1074,0,3,0,0,0,0,4,0,12,4,0,0,0,15,0,48,6,3,0,0,56,7,10,5,15,0,0,31,14,4,0,14,0,0,33,42,5,4,17,0,0,67,63,5,3,39,0,0,106,143,0,0,83,3,0,236,174,0,0,70,5,0,251,98,0,0,39,0,0,137,36,0,0,9,0,0,51,23,0,0,3,0,0,27,8,0,0,0
503021042,8,74,7,3,0,4,91,0,144,8,3,0,5,160,8,64,14,31,7,0,123,43,29,0,37,10,0,117,54,8,0,44,6,0,117,112,4,0,78,3,0,197,242,3,3,109,3,0,367,321,0,0,126,6,0,454,288,0,0,103,4,0,396,192,0,0,60,0,0,261,104,6,0,32,0,0,140,62,0,0,22,0,0,91,37,0,0,5,0,0,45,71,0,0,25,0,0,93,22,23,5,29,8,4,97,1563,362,45,716,55,18,2751,0,16,4,0,0,0,24,0,33,5,3,0,0,42,0,182,7,13,0,0,203,14,43,13,21,3,0,90,26,15,0,19,0,0,60,108,7,0,34,16,0,165,224,5,0,85,6,0,331,338,5,0,116,10,0,475,344,4,0,122,4,0,473,259,0,0,80,3,0,344,146,0,0,48,3,0,194,78,0,0,30,0,0,109,47,0,0,19
503021043,4,25,3,8,0,0,36,0,68,3,8,0,0,83,15,40,12,36,8,0,112,46,29,4,61,8,0,152,80,10,3,64,4,0,164,323,3,0,135,15,5,476,509,4,0,199,16,3,729,277,6,0,135,9,0,423,151,0,0,79,0,0,227,76,0,4,36,0,0,112,45,0,0,11,0,0,59,31,0,0,7,0,0,43,17,0,0,10,0,0,25,29,0,0,9,0,0,35,22,5,5,22,7,9,63,1617,186,41,818,64,17,2734,0,11,0,4,0,0,19,0,8,0,5,0,0,20,5,79,4,21,0,3,112,17,29,10,33,0,0,88,56,8,7,26,3,0,97,256,7,0,89,20,0,379,585,9,0,204,28,0,828,335,0,0,132,11,0,486,209,4,0,72,3,0,290,110,0,0,40,0,0,153,82,0,0,19,0,0,102,49,0,0,21,0,0,71,28,0,0,0
503021295,0,42,0,0,0,5,47,0,64,0,0,0,0,65,6,42,13,11,0,0,72,25,11,11,19,0,3,68,23,3,0,13,0,0,40,92,4,3,39,0,0,137,144,3,4,73,9,0,230,333,0,0,89,6,0,432,395,0,0,69,3,0,475,224,0,0,48,3,0,275,106,0,0,30,0,0,139,50,0,0,18,0,0,70,43,0,0,5,0,0,51,44,0,0,11,3,0,61,27,13,0,25,8,8,82,1511,187,31,446,57,18,2245,6,12,0,0,0,0,21,0,11,0,5,0,0,15,5,106,6,9,0,3,127,15,46,23,18,0,0,101,21,5,4,13,0,0,42,77,4,0,33,5,0,122,144,10,4,79,9,0,261,569,0,0,99,9,0,678,489,0,0,86,3,7,586,265,0,0,45,5,0,316,134,0,0,31,9,0,170,89,0,0,13,5,0,114,47,0,0,8
503021296,4,50,0,3,0,0,62,3,88,0,0,3,0,97,14,40,15,29,0,0,98,49,15,13,51,6,0,139,49,6,4,38,5,6,106,141,0,5,93,3,0,244,218,4,4,142,13,4,386,445,4,3,177,11,0,639,278,0,3,93,5,0,378,99,0,0,30,0,0,130,25,0,0,8,0,0,34,11,0,0,11,0,0,18,9,0,0,3,0,0,12,8,0,0,9,0,0,17,22,7,4,29,3,11,81,1367,228,49,708,63,24,2437,0,13,0,0,0,0,14,0,27,0,0,0,0,29,8,80,6,11,0,0,113,16,33,17,27,7,0,103,30,12,4,23,0,0,71,100,8,9,49,4,0,165,254,4,4,101,12,3,373,520,0,0,178,9,6,715,456,0,0,144,9,0,609,181,0,0,72,4,0,256,51,0,0,21,0,0,73,20,0,0,5,0,0,24,9,0,0,0
503021297,0,42,0,3,0,0,43,0,71,0,0,0,3,71,5,20,6,13,0,0,50,16,6,0,7,0,4,40,8,0,0,15,0,0,26,68,0,4,35,8,0,121,139,13,0,50,12,0,215,423,4,0,103,13,0,542,526,0,0,104,12,0,639,283,0,0,48,14,0,345,117,0,0,15,5,0,134,45,0,0,6,0,0,57,23,0,0,8,0,0,33,51,0,0,17,0,0,71,64,4,0,19,32,4,131,1765,163,13,452,98,17,2511,4,20,0,0,0,0,27,0,17,0,0,0,0,21,8,110,0,13,0,0,127,13,12,3,13,0,0,46,8,7,0,18,0,0,35,54,0,0,38,4,0,103,181,4,0,34,3,0,228,635,12,0,117,10,0,775,621,3,0,116,6,0,747,299,0,0,57,12,0,368,105,0,0,16,6,0,127,46,0,0,8,3,0,58,19,0,0,5
504011044,0,52,0,9,0,0,58,4,88,0,9,0,3,107,15,79,7,32,0,4,144,6,50,6,50,6,0,112,18,15,0,38,9,0,85,51,8,0,60,6,0,123,253,12,6,155,15,0,438,234,3,0,118,8,0,357,40,0,0,14,0,0,53,6,0,0,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,6,16,33,4,14,0,3,74,642,340,22,508,36,18,1571,0,21,4,3,0,0,26,0,27,0,3,0,0,29,3,117,13,15,3,0,151,14,68,5,30,0,0,111,6,20,4,25,0,3,57,14,23,0,40,0,0,77,159,27,8,117,10,0,318,381,12,4,157,13,3,570,136,0,0,44,0,0,183,22,0,0,12,0,0,30,4,0,0,3,0,0,9,0,0,0,0,0,0,3,0,0,0,0
504011045,3,63,45,12,0,4,123,5,129,5,0,0,4,143,5,98,14,29,0,4,152,16,47,7,63,3,0,135,21,12,0,78,0,0,110,86,19,0,121,8,3,231,364,9,4,220,30,5,625,408,0,0,221,19,6,656,83,0,0,42,0,0,128,23,0,0,6,0,0,35,3,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,3,0,6,18,24,7,32,5,8,86,1039,406,88,830,64,28,2452,4,17,4,4,0,0,27,4,34,30,6,3,3,72,0,168,4,27,5,0,201,11,77,13,33,6,5,143,14,37,0,40,0,0,96,46,26,4,49,0,5,131,201,28,3,133,13,0,384,502,14,0,281,15,0,812,287,3,0,128,5,0,425,86,0,0,30,0,0,112,20,0,0,0,0,0,21,4,0,0,4,0,0,6,3,0,0,0
504011046,0,70,0,4,0,0,78,4,123,0,7,0,0,128,20,60,8,38,4,0,125,107,51,15,130,19,3,323,103,14,0,88,14,0,222,318,40,5,146,19,4,532,465,5,0,199,22,5,696,334,0,0,128,6,0,473,126,0,0,35,6,0,160,31,0,0,9,0,0,44,8,0,0,3,0,0,16,12,0,0,0,0,0,14,0,0,0,0,0,0,0,12,0,0,0,5,0,14,14,17,0,16,7,9,59,1547,379,31,806,102,27,2893,0,12,0,7,0,0,17,0,31,0,0,0,0,37,6,163,0,11,5,0,190,18,27,8,42,0,0,90,85,20,3,42,8,4,164,249,15,0,112,10,0,391,501,29,3,177,27,0,738,444,8,0,165,11,0,624,223,0,0,74,3,0,302,64,0,0,27,0,0,92,15,0,0,4,0,0,19,11,0,0,0,0,0,10,5,0,0,0
504011047,0,4,4,7,0,0,22,0,15,4,3,0,0,26,4,29,10,30,5,0,77,10,12,10,57,3,0,95,12,5,3,57,7,0,80,53,8,0,92,14,0,158,335,3,3,250,33,9,626,405,3,0,238,33,5,682,69,0,0,34,6,0,101,9,0,0,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,12,18,7,0,34,8,0,64,920,91,30,799,103,11,1951,0,3,0,4,0,0,14,0,0,9,5,0,0,17,6,25,0,18,0,0,52,6,11,3,39,4,0,58,9,13,0,32,0,0,56,15,8,0,49,9,0,82,185,4,0,139,14,0,341,588,0,5,318,44,4,957,282,3,0,127,20,0,430,37,0,0,19,3,0,53,6,0,0,4,0,0,8,0,0,0,3,0,0,5,0,0,0,0
504011048,0,0,0,5,0,0,4,0,3,0,0,0,0,3,0,4,0,7,0,0,12,0,0,0,9,0,0,16,0,0,0,15,0,0,14,18,0,0,19,0,0,44,71,0,0,54,6,0,131,74,0,0,43,0,0,114,25,0,0,13,0,0,36,5,0,0,0,0,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,5,3,0,0,7,0,5,13,207,13,4,174,10,0,413,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,3,0,4,0,5,0,0,10,0,0,0,3,0,0,7,3,0,0,13,0,0,15,61,0,0,33,4,0,99,72,0,0,43,7,0,125,73,0,0,24,0,0,94,16,0,0,3,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,11,6,0,0,0,0,0,10,0,0,0,4,0,0,4,5,0,0,4,0,0,10,8,0,0,14,0,0,26,10,0,0,3,0,0,17,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,46,10,0,45,8,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,12,0,0,0,4,0,0,3,3,0,0,6,0,0,10,4,0,0,5,0,0,10,15,0,0,16,0,0,34,16,0,0,8,0,0,13,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
