SA2_CODE_2021,C11_SH_FH_CF_no_ch,C11_SH_FH_CF_w_ch,C11_SH_FH_One_PFam,C11_SH_FH_oth_fa,C11_SH_FH_Tot,C11_SH_LP_H,C11_SH_GH,C11_SH_OH,C11_SH_Tot,C11_SDRTHT1S_FH_CF_no_ch,C11_SDRTHT1S_FH_CF_w_ch,C11_SDRTHT1S_FH_One_PFam,C11_SDRTHT1S_FH_oth_fa,C11_SDRTHT1S_FH_Tot,C11_SDRTHT1S_LP_H,C11_SDRTHT1S_GH,C11_SDRTHT1S_OH,C11_SDRTHT1S_Tot,C11_SDRTHT2S_FH_CF_no_ch,C11_SDRTHT2S_FH_CF_w_ch,C11_SDRTHT2S_FH_One_PFam,C11_SDRTHT2S_FH_oth_fa,C11_SDRTHT2S_FH_Tot,C11_SDRTHT2S_LP_H,C11_SDRTHT2S_GH,C11_SDRTHT2S_OH,C11_SDRTHT2S_Tot,C11_SDRTHT_FH_CF_no_ch,C11_SDRTHT_FH_CF_w_ch,C11_SDRTHT_FH_One_PFam,C11_SDRTHT_FH_oth_fa,C11_SDRTHT_FH_Tot,C11_SDRTHT_LP_H,C11_SDRTHT_GH,C11_SDRTHT_OH,C11_SDRTHT_Tot,C11_F_a_1_2_FH_CF_no_ch,C11_F_a_1_2_FH_CF_w_ch,C11_F_a_1_2_FH_One_PFam,C11_F_a_1_2_FH_oth_fa,C11_F_a_1_2_FH_Tot,C11_F_a_1_2_LP_H,C11_F_a_1_2_GH,C11_F_a_1_2_OH,C11_F_a_1_2_Tot,C11_F_a_3_FH_CF_no_ch,C11_F_a_3_FH_CF_w_ch,C11_F_a_3_FH_One_PFam,C11_F_a_3_FH_oth_fa,C11_F_a_3_FH_Tot,C11_F_a_3_LP_H,C11_F_a_3_GH,C11_F_a_3_OH,C11_F_a_3_Tot,C11_F_a_4_8_FH_CF_no_ch,C11_F_a_4_8_FH_CF_w_ch,C11_F_a_4_8_FH_One_PFam,C11_F_a_4_8_FH_oth_fa,C11_F_a_4_8_FH_Tot,C11_F_a_4_8_LP_H,C11_F_a_4_8_GH,C11_F_a_4_8_OH,C11_F_a_4_8_Tot,C11_F_a_9m_FH_CF_no_ch,C11_F_a_9m_FH_CF_w_ch,C11_F_a_9m_FH_One_PFam,C11_F_a_9m_FH_oth_fa,C11_F_a_9m_FH_Tot,C11_F_a_9m_LP_H,C11_F_a_9m_GH,C11_F_a_9m_OH,C11_F_a_9m_Tot,C11_F_a_a_h_FH_CF_no_ch,C11_F_a_a_h_FH_CF_w_ch,C11_F_a_a_h_FH_One_PFam,C11_F_a_a_h_FH_oth_fa,C11_F_a_a_h_FH_Tot,C11_F_a_a_h_LP_H,C11_F_a_a_h_GH,C11_F_a_a_h_OH,C11_F_a_a_h_Tot,C11_F_a_Tot_FH_CF_no_ch,C11_F_a_Tot_FH_CF_w_ch,C11_F_a_Tot_FH_One_PFam,C11_F_a_Tot_FH_oth_fa,C11_F_a_Tot_FH_Tot,C11_F_a_Tot_LP_H,C11_F_a_Tot_GH,C11_F_a_Tot_OH,C11_F_a_Tot_Tot,C11_OD_C_c_hb_FH_CF_no_ch,C11_OD_C_c_hb_FH_CF_w_ch,C11_OD_C_c_hb_FH_One_PFam,C11_OD_C_c_hb_FH_oth_fa,C11_OD_C_c_hb_FH_Tot,C11_OD_C_c_hb_LP_H,C11_OD_C_c_hb_GH,C11_OD_C_c_hb_OH,C11_OD_C_c_hb_Tot,C11_OD_Ih_t_s_FH_CF_no_ch,C11_OD_Ih_t_s_FH_CF_w_ch,C11_OD_Ih_t_s_FH_One_PFam,C11_OD_Ih_t_s_FH_oth_fa,C11_OD_Ih_t_s_FH_Tot,C11_OD_Ih_t_s_LP_H,C11_OD_Ih_t_s_GH,C11_OD_Ih_t_s_OH,C11_OD_Ih_t_s_Tot,C11_OD_H_f_so_FH_CF_no_ch,C11_OD_H_f_so_FH_CF_w_ch,C11_OD_H_f_so_FH_One_PFam,C11_OD_H_f_so_FH_oth_fa,C11_OD_H_f_so_FH_Tot,C11_OD_H_f_so_LP_H,C11_OD_H_f_so_GH,C11_OD_H_f_so_OH,C11_OD_H_f_so_Tot,C11_OD_Tot_FH_CF_no_ch,C11_OD_Tot_FH_CF_w_ch,C11_OD_Tot_FH_One_PFam,C11_OD_Tot_FH_oth_fa,C11_OD_Tot_FH_Tot,C11_OD_Tot_LP_H,C11_OD_Tot_GH,C11_OD_Tot_OH,C11_OD_Tot_Tot,C11_DS_ns_FH_CF_no_ch,C11_DS_ns_FH_CF_w_ch,C11_DS_ns_FH_One_PFam,C11_DS_ns_FH_oth_fa,C11_DS_ns_FH_Tot,C11_DS_ns_LP_H,C11_DS_ns_GH,C11_DS_ns_OH,C11_DS_NS_Tot,C11_Tot_FH_CF_no_ch,C11_Tot_FH_CF_w_ch,C11_Tot_FH_One_PFam,C11_Tot_FH_oth_fa,C11_Tot_FH_Tot,C11_Tot_LP_H,C11_Tot_GH,C11_Tot_OH,C11_Tot_Tot,C16_SH_FH_CF_no_ch,C16_SH_FH_CF_w_ch,C16_SH_FH_One_PFam,C16_SH_FH_oth_fa,C16_SH_FH_Tot,C16_SH_LP_H,C16_SH_GH,C16_SH_OH,C16_SH_Tot,C16_SDRTHT1S_FH_CF_no_ch,C16_SDRTHT1S_FH_CF_w_ch,C16_SDRTHT1S_FH_One_PFam,C16_SDRTHT1S_FH_oth_fa,C16_SDRTHT1S_FH_Tot,C16_SDRTHT1S_LP_H,C16_SDRTHT1S_GH,C16_SDRTHT1S_OH,C16_SDRTHT1S_Tot,C16_SDRTHT2S_FH_CF_no_ch,C16_SDRTHT2S_FH_CF_w_ch,C16_SDRTHT2S_FH_One_PFam,C16_SDRTHT2S_FH_oth_fa,C16_SDRTHT2S_FH_Tot,C16_SDRTHT2S_LP_H,C16_SDRTHT2S_GH,C16_SDRTHT2S_OH,C16_SDRTHT2S_Tot,C16_SDRTHT_Tot_FH_CF_no_ch,C16_SDRTHT_Tot_FH_CF_w_ch,C16_SDRTHT_Tot_FH_One_PFam,C16_SDRTHT_Tot_FH_oth_fa,C16_SDRTHT_Tot_FH_Tot,C16_SDRTHT_Tot_LP_H,C16_SDRTHT_Tot_GH,C16_SDRTHT_Tot_OH,C16_SDRTHT_Tot_Tot,C16_F_a_1_2_FH_CF_no_ch,C16_F_a_1_2_FH_CF_w_ch,C16_F_a_1_2_FH_One_PFam,C16_F_a_1_2_FH_oth_fa,C16_F_a_1_2_FH_Tot,C16_F_a_1_2_LP_H,C16_F_a_1_2_GH,C16_F_a_1_2_OH,C16_F_a_1_2_Tot,C16_F_a_3_FH_CF_no_ch,C16_F_a_3_FH_CF_w_ch,C16_F_a_3_FH_One_PFam,C16_F_a_3_FH_oth_fa,C16_F_a_3_FH_Tot,C16_F_a_3_LP_H,C16_F_a_3_GH,C16_F_a_3_OH,C16_F_a_3_Tot,C16_F_a_4_8_FH_CF_no_ch,C16_F_a_4_8_FH_CF_w_ch
501021011,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021012,1016,1303,351,30,2697,501,87,120,3402,101,10,6,0,116,96,4,7,216,0,0,0,0,0,0,0,0,0,101,10,6,0,116,96,4,7,216,6,4,6,0,20,11,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,6,4,6,0,20,11,0,0,35,7,0,0,0,7,28,0,12,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,28,0,18,48,0,0,0,0,0,0,0,0,0,1137,1312,367,30,2844,633,94,139,3704,1175,1370,435,35,3012,643,91,191,3932,87,27,23,3,136,119,7,25,298,10,3,0,0,10,4,0,4,19,96,34,23,3,146,126,7,30,312,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0
501021014,850,947,290,10,2100,584,58,186,2928,12,8,0,0,25,7,0,0,36,0,0,0,0,0,0,0,0,0,12,9,0,0,26,10,0,0,36,11,17,14,0,45,60,4,8,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,3,0,0,0,3,13,19,14,0,53,60,4,8,121,8,0,0,0,7,32,10,40,94,0,0,0,0,0,6,0,0,4,7,0,0,0,4,0,0,0,4,18,0,0,0,22,38,10,39,101,9,0,0,0,9,0,0,0,7,897,982,309,16,2195,693,69,236,3198,914,969,284,17,2188,645,59,238,3128,22,16,8,0,47,69,7,16,129,4,3,0,0,4,0,0,0,4,25,19,8,0,52,69,7,16,140,0,7,0,0,6,10,0,0,15,0,0,0,0,0,0,0,0,0,0,0
501021015,644,717,276,27,1666,470,77,107,2316,95,33,53,5,184,205,20,17,428,0,0,0,0,0,0,0,0,0,95,33,53,5,179,205,20,17,428,0,0,0,0,9,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,752,327,32,1860,675,97,127,2751,699,665,284,25,1672,459,73,127,2334,53,23,48,4,131,144,8,35,322,4,0,0,0,6,0,0,0,12,64,24,48,4,137,148,13,33,337,48,10,7,0,59,84,0,5,146,0,0,0,0,0,0,0,0,0,0,0
501021016,412,382,135,9,937,263,15,38,1258,13,5,7,0,30,61,0,0,86,0,0,0,0,0,0,0,0,0,18,5,7,0,29,61,0,0,91,4,0,0,0,3,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,4,0,0,0,8,5,0,0,11,4,0,0,0,4,9,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,17,0,5,23,0,0,0,0,0,0,0,0,0,440,393,141,9,977,340,17,49,1385,439,413,141,9,1004,297,23,120,1437,8,0,8,0,15,10,0,14,42,0,0,0,0,0,0,0,0,0,8,0,8,0,22,10,0,14,45,11,5,6,0,22,38,0,5,64,0,0,0,0,0,0,0,0,5,0,0
501021251,493,1109,248,14,1856,200,63,74,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,0,0,0,0,0,7,0,3,10,4,0,3,0,9,15,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,4,0,3,0,9,15,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,1109,251,14,1873,224,63,78,2233,598,1280,378,14,2273,292,65,139,2771,18,7,11,0,38,36,0,4,83,0,0,0,0,3,8,0,5,13,19,7,13,0,45,43,0,11,100,21,0,0,0,25,77,5,7,109,0,0,0,0,0,0,0,0,0,0,0
501021252,302,416,59,0,777,88,9,28,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,3,0,6,5,0,0,0,0,0,0,0,0,0,302,421,58,0,784,90,9,29,916,321,441,55,0,819,92,11,30,955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
501021253,1158,953,325,23,2465,727,119,140,3449,146,57,59,4,268,436,31,22,752,73,29,11,4,113,71,23,32,233,218,86,68,8,380,507,54,52,987,100,46,40,5,201,253,23,52,526,28,6,3,0,36,50,12,28,123,11,4,0,0,16,17,0,8,38,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,139,56,46,6,254,321,32,87,691,29,4,0,0,33,51,0,30,110,0,0,0,0,0,0,0,3,3,4,0,0,0,3,0,0,0,5,31,3,0,0,36,51,0,30,121,4,0,0,0,4,0,0,0,5,1555,1098,442,36,3136,1599,203,310,5249,1124,932,349,20,2426,690,94,177,3396,154,72,73,0,301,368,33,37,739,125,44,43,0,209,102,22,52,395,278,119,111,4,515,475,60,90,1134,70,29,13,0,107,302,6,49,466,9,3,5,0,23,22,3,0,50,20,6
501021254,420,443,360,15,1239,397,64,108,1814,28,17,27,4,75,148,7,29,259,0,0,6,0,5,4,0,0,10,31,17,27,6,80,154,7,28,276,4,4,0,0,11,31,5,3,48,0,0,3,0,5,22,6,4,36,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,6,4,0,0,15,53,5,12,86,16,0,0,0,20,23,0,24,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,23,0,24,73,0,0,0,0,0,0,0,0,0,475,467,390,25,1357,629,78,172,2242,405,432,291,12,1143,392,57,122,1710,37,12,44,10,96,201,10,33,345,0,0,0,0,0,0,0,0,0,37,12,44,10,96,201,10,33,345,5,0,4,7,12,20,0,6,41,17,0,3,0,20,11,0,10,41,0,0
501031017,833,611,188,14,1638,572,37,58,2306,9,0,4,0,14,34,0,0,56,3,0,0,0,3,0,0,0,7,13,0,4,0,16,40,0,0,53,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,4,4,0,0,5,3,0,7,13,3,0,0,0,3,4,4,4,12,0,3,0,0,3,3,0,0,5,7,3,0,0,12,8,4,10,29,3,0,0,0,3,0,0,0,3,853,616,187,14,1674,628,42,68,2408,915,579,179,9,1688,671,52,202,2616,10,0,0,0,10,47,0,3,56,0,0,0,0,0,0,0,0,0,10,0,0,0,10,47,0,3,56,3,0,0,0,3,9,0,5,14,0,0,0,0,0,0,0,0,0,0,0
501031018,726,584,165,10,1486,393,29,81,1994,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,7,0,0,0,8,22,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,7,0,0,0,8,22,0,0,36,0,0,0,0,4,3,0,10,14,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,6,3,3,0,0,4,5,0,12,22,0,0,0,0,0,0,0,0,0,734,592,165,10,1508,432,29,87,2059,779,570,151,14,1519,462,47,199,2230,8,3,3,0,11,37,5,10,71,0,0,0,0,0,0,0,0,0,8,3,3,0,11,37,4,10,71,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0
501031019,573,572,216,9,1373,448,30,56,1901,0,0,6,0,10,15,0,0,25,0,0,0,0,0,0,0,0,0,0,0,6,0,10,15,0,0,25,24,5,14,3,47,122,5,14,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,24,5,14,3,47,122,5,14,183,3,0,0,0,3,5,0,7,13,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,26,30,0,0,0,0,0,5,0,0,0,604,582,233,16,1431,587,35,94,2146,604,553,209,18,1384,451,43,121,1996,6,4,14,0,30,62,7,11,106,0,0,0,0,0,0,0,0,4,6,4,14,0,30,64,7,11,108,16,0,7,0,27,70,3,8,109,0,0,0,0,0,0,0,0,0,0,0
501031020,706,514,154,12,1380,462,45,111,1995,0,0,0,0,0,8,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,12,0,0,0,0,3,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,7,0,3,0,0,3,9,0,59,74,3,0,0,0,7,3,0,12,18,4,3,4,0,11,3,0,0,13,6,7,3,0,18,14,0,72,104,3,0,0,0,3,3,0,0,6,717,517,157,12,1406,495,41,189,2125,700,420,137,13,1269,506,37,244,2051,0,4,0,0,6,19,4,8,33,0,0,0,0,0,0,0,0,0,0,4,5,0,4,19,4,8,31,0,0,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0
502011021,695,640,192,8,1540,280,27,69,1914,9,0,6,0,11,29,0,0,42,3,0,0,0,8,6,0,0,11,13,0,12,0,18,31,0,4,60,3,0,0,0,3,8,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,6,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,7,0,0,0,12,10,0,0,17,13,3,3,0,19,33,0,9,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,3,0,19,33,0,9,64,0,0,0,0,0,0,0,0,0,721,645,205,8,1588,355,29,85,2054,886,776,254,17,1932,351,38,103,2430,13,5,6,0,25,47,5,6,82,4,0,4,0,10,9,0,0,19,13,6,12,0,32,58,4,11,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
502011022,1004,706,293,17,2023,547,66,93,2729,21,4,11,0,41,31,4,0,73,32,15,7,0,61,16,5,15,93,52,22,22,0,99,42,3,18,164,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,5,0,0,0,8,3,0,0,9,3,0,0,0,10,17,0,8,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,17,0,8,34,0,0,0,0,0,0,0,0,0,1071,730,314,18,2137,616,72,116,2940,1082,818,325,18,2239,646,89,182,3155,51,20,24,0,102,57,0,14,175,39,24,13,0,74,26,0,8,112,91,43,32,5,171,86,0,21,284,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0
502011023,897,914,485,26,2316,644,75,120,3148,135,5,22,0,162,110,6,3,289,44,11,6,0,64,33,0,4,103,182,18,25,0,225,145,6,12,391,143,11,39,0,195,157,5,4,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,143,11,39,0,195,157,5,4,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,4,0,0,0,5,0,4,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,1218,943,546,29,2741,946,87,135,3913,871,890,491,28,2280,731,82,138,3234,269,18,27,3,325,331,14,27,696,13,6,8,0,29,26,0,0,52,282,29,37,3,348,361,14,26,751,3,0,6,0,14,9,0,0,23,0,0,0,0,0,0,0,0,0,0,0
502011024,1937,1865,523,38,4366,859,107,225,5559,183,21,28,4,233,312,13,22,584,31,9,4,0,41,21,0,12,75,211,26,28,4,275,339,16,32,662,63,29,33,5,127,93,10,24,257,16,8,4,0,24,8,4,5,36,9,3,3,0,17,13,0,4,34,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,88,40,41,5,169,110,20,28,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2234,1929,600,45,4809,1307,144,292,6548,1959,1976,566,35,4544,925,118,250,5835,253,30,41,0,326,375,13,56,770,74,26,19,3,125,60,8,20,208,329,50,63,6,445,433,25,76,976,92,6,0,0,97,158,4,19,283,18,3,0,0,26,16,0,0,37,3,3
502011025,561,379,352,23,1314,667,107,109,2203,216,67,110,5,398,612,54,40,1110,69,22,20,3,110,77,14,28,233,285,83,133,11,510,686,77,71,1341,59,21,19,0,101,171,15,27,312,37,14,0,0,48,23,8,33,115,41,20,8,0,62,26,12,29,137,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,135,48,31,0,218,227,30,97,567,23,0,7,0,30,67,0,14,109,0,0,0,0,0,0,0,33,33,0,0,3,0,3,0,0,0,3,20,0,10,0,36,67,0,43,142,0,0,0,0,0,0,0,0,0,1003,514,524,34,2074,1651,213,317,4252,584,380,317,36,1319,744,104,175,2350,203,77,111,8,395,586,33,65,1084,94,51,50,0,200,156,21,44,413,298,128,160,10,598,740,60,105,1500,30,9,19,3,61,69,10,21,166,44,13,8,0,64,30,6,9,107,83,31
502011026,718,470,112,11,1309,397,32,116,1857,5,4,5,0,14,6,0,4,28,0,0,0,0,6,0,0,0,6,12,5,3,0,21,13,0,4,35,0,0,0,0,4,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,6,29,0,6,0,38,46,0,16,97,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,29,0,6,0,39,44,0,22,104,0,0,0,0,0,0,0,0,0,753,479,122,8,1372,462,32,141,2002,776,525,206,15,1525,349,43,116,2036,51,3,7,0,69,92,0,4,167,7,0,0,0,9,8,0,0,8,61,3,7,5,71,99,0,8,177,3,6,3,0,15,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0
502011027,1203,1557,400,34,3188,549,88,220,4047,120,0,5,0,125,121,6,3,255,14,6,8,0,23,8,0,0,29,129,4,8,5,144,127,6,6,285,29,4,18,0,48,37,0,3,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,29,4,19,0,47,37,0,5,93,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,8,3,0,0,5,0,0,0,5,1371,1576,420,33,3398,719,91,227,4442,1616,2276,626,37,4558,798,122,233,5706,60,28,31,0,109,53,9,12,176,12,14,11,0,40,12,3,3,59,67,43,39,0,148,66,9,12,236,110,5,0,0,111,159,3,27,294,0,0,0,0,0,0,0,0,0,0,0
502011028,1062,656,386,26,2136,630,101,141,3004,66,31,44,4,144,129,9,13,292,25,9,6,0,42,31,5,14,92,90,39,53,3,188,155,12,29,383,55,9,8,3,83,163,7,28,275,0,0,0,0,0,0,0,0,3,8,0,0,0,7,7,0,3,20,..,..,..,..,..,..,..,..,..,3,0,0,0,3,0,0,0,3,68,11,13,3,93,178,6,24,301,62,0,6,0,63,63,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,6,0,63,63,0,0,128,0,0,0,0,0,0,0,0,0,1289,708,452,37,2483,1027,121,191,3823,1237,747,441,33,2460,822,112,232,3622,63,18,32,0,116,169,6,20,315,60,19,17,0,90,52,9,5,169,121,38,50,0,206,227,21,31,474,29,6,4,0,38,126,7,3,179,0,0,0,0,0,0,0,0,0,0,0
502011029,887,862,297,15,2067,499,47,113,2723,30,3,10,0,44,58,0,4,106,0,0,0,0,5,0,0,0,5,32,3,10,0,43,58,0,4,113,9,3,12,0,21,36,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,9,3,12,0,21,36,0,0,67,19,0,5,0,29,46,0,7,76,0,8,0,0,14,0,0,5,19,0,0,0,0,0,0,0,3,3,22,11,5,0,41,49,4,10,105,0,0,0,0,0,0,0,0,3,956,880,324,15,2176,644,55,130,3008,1012,1030,363,16,2427,604,65,201,3299,49,3,17,0,70,107,7,43,220,0,0,0,0,0,0,0,0,0,49,3,17,0,70,107,7,46,223,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
503011030,560,934,116,15,1623,230,45,57,1952,27,3,3,0,29,53,0,0,86,50,9,3,0,63,73,0,8,139,77,14,4,0,92,124,0,8,224,5,0,3,0,9,43,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,5,0,3,0,9,43,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637,946,123,15,1720,397,46,63,2231,551,940,134,21,1646,228,34,70,1968,12,9,4,0,19,10,0,9,37,30,18,7,0,50,24,0,0,80,43,24,10,0,71,34,0,10,113,62,5,7,0,72,136,0,12,218,0,0,0,0,0,0,0,0,0,0,0
503011031,466,620,188,37,1307,429,61,87,1885,55,16,28,10,106,73,4,14,195,60,29,15,0,105,74,13,17,215,115,44,39,10,206,150,27,29,415,78,26,21,9,129,209,29,22,387,38,6,0,0,51,141,15,22,222,77,34,17,12,136,139,29,58,361,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,195,61,32,22,310,486,72,99,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,777,722,261,65,1829,1065,153,219,3269,422,576,142,16,1154,300,46,79,1579,126,76,35,5,248,193,17,31,486,107,75,36,8,226,119,19,34,395,230,147,73,13,474,305,38,70,881,52,14,15,9,81,138,14,28,273,55,10,11,4,76,150,20,79,323,102,43
503011032,487,762,133,33,1419,360,93,148,2019,28,18,0,0,47,36,9,8,93,77,43,19,0,144,70,10,20,248,105,57,24,0,187,103,18,32,337,49,9,8,7,77,66,25,28,191,65,8,12,4,92,157,21,63,325,27,6,4,0,34,34,12,23,107,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,141,26,18,13,200,257,55,112,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,841,183,49,1808,715,162,290,2982,503,753,149,21,1422,332,61,92,1914,27,29,16,0,77,55,7,15,155,98,70,9,0,182,64,22,32,297,131,96,28,0,258,127,27,46,448,48,6,10,3,71,50,16,12,154,82,8,8,0,106,146,22,35,302,24,3
