SA2_CODE_2021,C11_Aus_BP_B_OS,C11_Aus_Fa_O_B_OS,C11_Aus_Mo_O_B_OS,C11_Aus_BP_B_Aus,C11_Aus_Bplace_NS,C11_Aus_Tot_resp,C11_Aus_Ab_BP_B_OS,C11_Aus_Ab_Fa_O_B_OS,C11_Aus_Ab_Mo_O_B_OS,C11_Aus_Ab_BP_B_Aus,C11_Aus_Abor_Bplace_NS,C11_Aus_Abor_Tot_respons,C11_Chi_BP_B_OS,C11_Chi_Fa_O_B_OS,C11_Chi_Mo_O_B_OS,C11_Chi_BP_B_Aus,C11_Chi_Bplace_NS,C11_Chi_Tot_resp,C11_Cro_BP_B_OS,C11_Cro_Fa_O_B_OS,C11_Cro_Mo_O_B_OS,C11_Cro_BP_B_Aus,C11_Cro_Bplace_NS,C11_Cro_Tot_resp,C11_Dut_BP_B_OS,C11_Dut_Fa_O_B_OS,C11_Dut_Mo_O_B_OS,C11_Dut_BP_B_Aus,C11_Dut_Bplace_NS,C11_Dut_Tot_resp,C11_Eng_BP_B_OS,C11_Eng_Fa_O_B_OS,C11_Eng_Mo_O_B_OS,C11_Eng_BP_B_Aus,C11_Eng_Bplace_NS,C11_Eng_Tot_resp,C11_Fil_BP_B_OS,C11_Fil_Fa_O_B_OS,C11_Fil_Mo_O_B_OS,C11_Fil_BP_B_Aus,C11_Fil_Bplace_NS,C11_Fil_Tot_resp,C11_Fre_BP_B_OS,C11_Fre_Fa_O_B_OS,C11_Fre_Mo_O_B_OS,C11_Fre_BP_B_Aus,C11_Fre_Bplace_NS,C11_Fre_Tot_resp,C11_Ger_BP_B_OS,C11_Ger_Fa_O_B_OS,C11_Ger_Mo_O_B_OS,C11_Ger_BP_B_Aus,C11_Ger_Bplace_NS,C11_Ger_Tot_resp,C11_Gre_BP_B_OS,C11_Gre_Fa_O_B_OS,C11_Gre_Mo_O_B_OS,C11_Gre_BP_B_Aus,C11_Gre_Bplace_NS,C11_Gre_Tot_resp,C11_Hun_BP_B_OS,C11_Hun_Fa_O_B_OS,C11_Hun_Mo_O_B_OS,C11_Hun_BP_B_Aus,C11_Hun_Bplace_NS,C11_Hun_Tot_resp,C11_Ind_BP_B_OS,C11_Ind_Fa_O_B_OS,C11_Ind_Mo_O_B_OS,C11_Ind_BP_B_Aus,C11_Ind_Bplace_NS,C11_Ind_Tot_resp,C11_Iri_BP_B_OS,C11_Iri_Fa_O_B_OS,C11_Iri_Mo_O_B_OS,C11_Iri_BP_B_Aus,C11_Iri_Bplace_NS,C11_Iri_Tot_resp,C11_Ita_BP_B_OS,C11_Ita_Fa_O_B_OS,C11_Ita_Mo_O_B_OS,C11_Ita_BP_B_Aus,C11_Ita_Bplace_NS,C11_Ita_Tot_resp,C11_Kor_BP_B_OS,C11_Kor_Fa_O_B_OS,C11_Kor_Mo_O_B_OS,C11_Kor_BP_B_Aus,C11_Kor_Bplace_NS,C11_Kor_Tot_resp,C11_Leb_BP_B_OS,C11_Leb_Fa_O_B_OS,C11_Leb_Mo_O_B_OS,C11_Leb_BP_B_Aus,C11_Leb_Bplace_NS,C11_Leb_Tot_resp,C11_Mac_BP_B_OS,C11_Mac_Fa_O_B_OS,C11_Mac_Mo_O_B_OS,C11_Mac_BP_B_Aus,C11_Mac_Bplace_NS,C11_Mac_Tot_resp,C11_Mal_BP_B_OS,C11_Mal_Fa_O_B_OS,C11_Mal_Mo_O_B_OS,C11_Mal_BP_B_Aus,C11_Mal_Bplace_NS,C11_Mal_Tot_resp,C11_Mao_BP_B_OS,C11_Mao_Fa_O_B_OS,C11_Mao_Mo_O_B_OS,C11_Mao_BP_B_Aus,C11_Mao_Bplace_NS,C11_Mao_Tot_resp,C11_NZ_BP_B_OS,C11_NZ_Fa_O_B_OS,C11_NZ_Mo_O_B_OS,C11_NZ_BP_B_Aus,C11_NZ_Bplace_NS,C11_NZ_Tot_resp,C11_Pol_BP_B_OS,C11_Pol_Fa_O_B_OS,C11_Pol_Mo_O_B_OS,C11_Pol_BP_B_Aus,C11_Pol_Bplace_NS,C11_Pol_Tot_resp,C11_Rus_BP_B_OS,C11_Rus_Fa_O_B_OS,C11_Rus_Mo_O_B_OS,C11_Rus_BP_B_Aus,C11_Rus_Birthplac_ns,C11_Rus_Tot_resp,C11_Sam_BP_B_OS,C11_Sam_Fa_O_B_OS,C11_Sam_Mo_O_B_OS,C11_Sam_BP_B_Aus,C11_Sam_Birthplac_ns,C11_Sam_Tot_resp,C11_Sco_BP_B_OS,C11_Sco_Fa_O_B_OS,C11_Sco_Mo_O_B_OS,C11_Sco_BP_B_Aus,C11_Sco_Birthplac_ns,C11_Sco_Tot_resp,C11_Ser_BP_B_OS,C11_Ser_Fa_O_B_OS,C11_Ser_Mo_O_B_OS,C11_Ser_BP_B_Aus,C11_Ser_Bplace_NS,C11_Ser_Tot_resp,C11_SAf_BP_B_OS,C11_SAf_Fa_O_B_OS,C11_SAf_Mo_O_B_OS,C11_SAf_BP_B_Aus,C11_SAf_Bplace_NS,C11_SAf_Tot_resp,C11_Span_BP_B_OS,C11_Span_Fa_O_B_OS,C11_Span_Mo_O_B_OS,C11_Span_BP_B_Aus,C11_Span_Bplace_NS,C11_Span_Tot_resp,C11_SriL_BP_B_OS,C11_SriL_Fa_O_B_OS,C11_SriL_Mo_O_B_OS,C11_SriL_BP_B_Aus,C11_SriL_Bplace_NS,C11_SriL_Tot_resp,C11_Viet_BP_B_OS,C11_Viet_Fa_O_B_OS,C11_Viet_Mo_O_B_OS,C11_Viet_BP_B_Aus,C11_Viet_Bplace_NS,C11_Viet_Tot_resp,C11_Wel_BP_B_OS,C11_Wel_Fa_O_B_OS,C11_Wel_Mo_O_B_OS,C11_Wel_BP_B_Aus,C11_Wel_Bplace_NS,C11_Wel_Tot_resp,C11_Oth_BP_B_OS,C11_Oth_Fa_O_B_OS,C11_Oth_Mo_O_B_OS,C11_Oth_BP_B_Aus,C11_Oth_Bplace_NS,C11_Oth_Tot_resp,C11_Anc_ns_BP_B_OS,C11_Anc_ns_Fa_O_B_OS,C11_Anc_ns_Mo_O_B_OS,C11_Anc_ns_BP_B_Aus,C11_Anc_ns_Bplace_NS,C11_Anc_NS_Tot_resp,C11_Tot_P_BP_B_OS,C11_Tot_P_Fa_O_B_OS,C11_Tot_P_Mo_O_B_OS,C11_Tot_P_BP_B_Aus,C11_Tot_P_Bplace_NS,C11_Tot_P_Tot_resp,C16_Aus_BP_B_OS,C16_Aus_Fa_O_B_OS
503011034,63,499,413,2210,66,3239,0,0,0,10,0,10,263,0,14,12,0,285,38,8,9,34,3,87,87,24,21,26,0,166,1370,463,333,1868,69,4102,66,6,9,0,0,74,52,4,0,18,0,77,161,32,33,110,3,340,38,17,9,59,0,123,14,0,4,8,0,22,109,3,4,5,5,132,333,90,69,642,17,1155,124,41,22,128,4,317,18,0,0,0,0,19,4,0,0,8,0,16,8,0,4,4,0,19,5,3,0,0,0,8,35,3,0,0,0,39,55,23,20,3,0,107,62,5,3,9,7,81,21,6,0,8,0,28,12,0,0,0,0,12,312,124,76,596,14,1131,16,0,0,0,0,16,117,12,13,6,0,147,24,4,0,7,0,36,18,0,5,0,0,21,16,0,0,0,0,17,44,5,9,21,0,75,724,76,63,64,15,946,52,5,8,55,629,746,3509,887,692,4274,774,10123,88,523
503011035,101,788,685,3358,60,4996,0,0,0,6,0,6,2197,55,76,19,34,2385,46,4,8,41,0,104,176,49,29,49,5,306,2028,690,526,2808,72,6122,39,0,10,0,0,50,140,9,16,21,0,182,188,31,33,184,6,449,74,36,12,90,0,213,18,3,3,3,0,34,403,21,10,18,5,459,430,138,115,985,18,1685,214,102,34,226,5,579,35,0,4,0,0,41,7,3,0,9,0,26,11,6,0,11,0,24,13,3,0,5,0,22,13,0,9,0,0,22,81,37,19,5,0,139,82,15,11,21,0,136,33,3,17,0,0,54,0,0,0,0,0,0,600,202,126,764,19,1714,15,0,8,0,0,26,180,11,10,0,0,203,39,3,4,14,0,68,88,5,5,0,0,96,74,0,5,0,0,83,72,16,14,35,0,141,1627,143,122,126,55,2075,85,11,22,59,693,876,7792,1437,1146,6252,926,17552,143,849
503011036,66,378,311,1932,42,2739,0,0,0,0,0,0,222,12,22,9,5,274,24,6,5,19,0,53,111,29,9,19,0,177,1195,340,291,1526,47,3399,4,0,7,0,0,9,50,0,0,14,0,61,128,28,17,108,10,287,29,5,5,38,0,80,11,0,0,7,0,24,82,0,3,4,0,90,218,65,50,528,16,879,78,39,19,93,0,229,0,0,0,0,0,0,5,0,0,5,0,11,0,0,5,6,0,4,4,4,0,3,0,15,9,5,0,0,0,7,37,18,8,5,0,69,42,11,5,23,0,70,14,0,5,0,0,21,0,0,0,0,0,0,300,83,80,478,6,947,0,0,0,0,0,6,93,4,3,0,0,108,12,0,0,7,0,30,14,4,0,0,0,24,7,0,0,0,0,6,30,14,9,22,0,77,424,67,49,49,7,592,22,8,3,50,274,367,2648,677,560,3624,381,7887,68,450
503021037,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,0,15,8,37,0,0
503021038,89,563,372,1996,49,3070,0,0,0,3,0,3,336,13,29,10,4,390,25,19,8,33,0,88,88,42,23,57,0,207,1203,475,312,1352,54,3397,26,0,4,0,0,30,47,8,4,14,0,75,118,29,32,150,0,335,135,26,16,86,5,268,10,0,0,4,0,21,150,12,21,8,0,192,432,94,74,601,15,1218,620,154,40,282,12,1110,73,0,0,0,0,72,16,0,0,3,0,18,81,6,4,17,0,110,15,9,0,13,0,32,17,4,0,0,0,17,84,22,19,0,0,127,74,19,10,26,0,118,7,4,5,0,0,20,0,0,0,0,0,0,301,97,64,446,8,916,18,0,4,3,0,24,62,4,20,0,3,87,38,9,7,6,0,61,19,7,0,6,0,30,89,0,0,0,4,91,54,17,4,19,0,92,640,84,78,82,9,898,51,11,11,52,620,743,4151,1024,666,3706,754,10299,74,577
503021039,102,783,569,3031,71,4551,0,0,5,27,0,34,510,12,23,15,8,577,72,21,7,59,0,155,164,51,21,62,0,292,1984,678,481,2320,92,5553,68,0,6,0,0,82,70,12,3,31,3,119,187,54,31,197,3,475,180,38,24,114,0,351,38,3,8,14,0,69,330,26,10,15,6,386,616,176,107,921,23,1836,820,184,70,474,34,1582,47,0,0,0,0,47,6,0,3,3,0,16,81,7,11,11,4,127,21,8,0,11,4,40,41,0,0,0,0,50,137,28,27,3,0,196,187,13,9,60,11,281,38,3,4,11,6,58,4,0,0,0,0,8,524,152,98,673,31,1474,65,10,0,14,3,96,78,10,6,0,0,100,37,6,7,7,0,68,47,3,4,4,0,58,192,0,8,0,4,204,72,13,3,25,3,119,1271,131,87,164,26,1683,79,11,11,69,926,1096,6802,1429,983,5803,1191,16209,128,761
503021040,86,387,236,1483,63,2259,0,0,0,0,0,6,301,7,8,8,6,337,49,18,5,27,0,104,95,26,20,38,5,176,793,339,203,1135,61,2534,31,0,9,0,7,40,45,3,3,14,5,73,93,25,14,99,0,231,156,37,16,65,4,267,16,9,5,0,0,26,92,11,9,8,0,117,293,89,56,465,13,926,713,130,51,254,28,1178,31,0,0,0,0,36,9,0,5,0,0,12,144,8,4,28,0,184,17,3,0,3,0,26,14,0,0,0,0,14,70,23,9,0,0,100,54,7,9,20,4,95,17,0,0,0,0,25,0,0,0,0,0,0,238,59,58,343,10,700,44,0,0,0,0,50,40,0,3,0,4,49,31,0,10,6,0,40,23,0,0,0,0,26,189,0,0,0,5,203,27,10,7,14,0,59,542,96,59,79,18,794,58,11,5,47,503,630,3686,795,487,2886,693,8544,71,418
503021042,119,783,531,2902,84,4417,0,0,0,14,0,11,555,28,21,25,13,639,59,19,14,47,0,143,144,39,29,47,4,267,2213,700,478,2430,105,5923,80,0,11,0,3,96,118,16,17,28,3,177,234,50,34,208,0,527,57,27,10,48,0,145,43,5,6,6,0,58,222,18,5,3,0,249,532,163,99,998,34,1818,254,87,32,197,8,574,38,0,5,0,0,40,5,3,5,5,0,15,7,8,0,5,0,20,7,4,0,4,0,16,23,0,0,0,0,30,110,22,17,0,5,160,114,15,9,32,0,170,44,6,8,8,0,62,0,0,0,0,0,0,608,138,110,737,15,1605,45,0,0,6,0,52,122,15,20,4,7,154,51,0,0,15,0,72,32,9,9,0,0,46,56,0,0,0,0,58,83,12,3,32,0,130,1202,136,111,125,30,1608,64,18,10,73,924,1089,5954,1378,922,5628,1167,15058,152,831
503021043,133,744,548,3138,74,4640,0,0,0,8,0,8,659,26,22,26,15,750,72,19,12,38,0,141,173,44,31,68,0,315,1926,621,456,2403,65,5476,131,0,9,0,0,142,79,11,3,14,0,111,200,53,33,196,4,487,97,40,19,74,0,229,35,5,4,8,0,47,861,19,21,10,21,938,742,168,104,891,31,1934,353,95,40,244,14,744,60,0,0,0,0,62,7,0,5,6,0,21,29,3,8,10,0,50,14,3,5,8,0,28,42,0,0,0,0,43,124,27,15,11,0,184,117,13,8,11,0,158,34,0,0,6,0,40,7,0,0,0,0,7,468,149,99,713,16,1446,59,7,0,6,9,72,103,10,19,0,0,131,51,5,4,14,0,68,62,0,4,4,0,72,67,0,3,0,0,72,71,15,9,35,3,128,1449,143,110,101,29,1821,117,16,10,85,1117,1349,7133,1340,953,5800,1344,16564,161,801
503021295,53,168,132,715,18,1089,0,0,0,15,0,15,928,6,18,5,5,964,30,0,0,13,0,48,76,15,8,11,3,116,910,148,125,707,18,1913,85,0,6,0,3,94,68,4,5,10,0,88,114,20,4,81,3,219,40,11,6,8,0,65,17,4,0,3,0,26,325,0,3,0,9,343,362,33,27,267,6,706,147,25,9,71,0,255,143,0,0,3,3,154,3,3,0,0,0,10,3,0,0,0,0,12,9,0,0,0,0,8,34,0,3,0,0,41,69,10,0,0,0,77,86,9,0,12,6,116,39,0,4,4,0,50,0,0,0,0,0,0,256,34,20,181,9,489,40,0,0,3,0,47,45,0,0,3,0,46,33,0,0,3,0,39,34,0,0,0,0,33,75,0,0,0,0,75,37,7,4,5,3,54,1189,24,40,35,17,1309,43,0,0,21,1271,1341,4665,329,257,1562,1368,8180,88,196
503021296,69,321,224,1141,41,1797,0,0,0,13,0,16,630,7,19,0,15,672,45,11,0,26,0,86,102,29,23,34,0,183,1131,296,219,1027,43,2712,80,0,10,0,0,89,68,7,4,9,3,88,157,35,24,100,3,312,69,12,7,28,0,118,11,0,4,0,0,21,164,7,4,3,0,180,558,61,56,445,19,1146,331,75,31,151,12,591,87,0,5,0,0,92,5,0,0,5,0,11,37,6,0,3,5,51,5,0,5,9,0,16,44,3,0,0,0,42,74,12,8,0,0,94,86,12,8,13,0,118,22,4,5,4,0,32,4,0,0,0,0,4,305,63,35,314,3,720,37,0,0,4,0,43,50,4,0,0,0,59,38,0,0,7,0,44,15,0,4,0,0,20,257,0,7,0,8,270,47,10,7,21,0,86,1145,77,57,66,30,1367,71,0,5,15,973,1071,4928,626,446,2385,1130,9511,79,359
503021297,32,138,109,577,13,869,0,0,0,11,0,12,734,12,4,3,16,765,35,0,0,10,0,46,61,15,8,15,0,97,975,155,119,573,22,1841,90,0,6,0,0,97,68,3,0,10,0,87,132,9,14,66,0,220,39,4,3,9,0,58,14,0,0,0,0,13,279,0,0,0,4,285,415,26,30,249,13,728,168,30,11,77,3,290,175,0,0,0,0,179,14,0,0,0,0,14,21,0,0,3,0,28,0,0,0,6,0,7,39,4,0,0,0,42,61,9,4,0,0,73,84,6,8,15,0,111,34,5,0,3,0,38,3,0,0,0,0,3,287,35,34,174,0,527,32,3,0,4,0,38,48,0,0,0,0,53,64,0,3,0,0,75,25,0,0,6,0,32,56,0,0,0,0,56,40,4,0,7,5,52,1059,35,29,30,25,1175,59,3,0,16,1378,1459,4463,313,238,1331,1473,7810,49,196
504011044,126,732,559,3234,152,4808,0,5,0,66,0,76,233,19,10,13,5,281,126,27,9,56,0,217,178,54,30,80,5,339,1939,629,507,2239,140,5449,102,0,15,0,6,121,66,12,10,13,6,107,144,46,33,227,5,459,37,13,9,32,0,89,32,5,6,6,0,47,182,8,9,6,6,208,412,126,91,762,29,1426,398,127,50,289,20,886,15,0,3,0,0,21,9,7,0,0,0,12,36,3,0,4,0,42,88,16,6,22,7,141,98,9,4,0,6,112,127,40,26,3,4,201,121,8,3,28,10,170,24,4,0,9,0,38,8,3,0,0,0,11,486,143,103,607,25,1353,79,0,5,13,0,98,57,10,8,3,0,72,26,0,0,11,0,37,23,3,0,3,0,33,104,0,0,5,0,113,82,12,16,25,3,131,901,146,95,130,29,1298,96,28,18,142,627,909,5327,1350,964,5762,992,14401,155,815
504011045,178,1051,713,4121,165,6223,0,3,0,54,0,57,750,31,36,41,21,882,101,25,11,46,3,187,244,74,40,61,9,426,2533,884,610,2910,179,7115,233,0,11,6,6,255,85,15,3,29,0,126,224,69,41,264,13,611,103,26,5,73,5,213,34,6,4,12,0,58,524,31,8,22,9,599,630,202,131,1021,33,2012,793,196,76,445,24,1534,54,0,0,3,0,63,13,3,0,0,0,16,57,4,4,21,0,82,37,5,8,3,0,51,117,11,12,8,3,155,213,57,25,3,3,305,229,26,19,41,3,317,30,4,3,7,6,50,11,0,0,0,0,12,629,189,140,733,31,1717,109,14,5,7,10,137,87,14,12,0,0,108,37,10,8,14,3,62,60,0,3,0,5,65,425,5,17,0,11,454,85,24,25,48,0,178,1812,204,134,176,41,2366,185,39,22,168,1021,1430,9057,1944,1270,7452,1486,21205,194,1095
504011046,102,444,318,1838,44,2756,0,0,5,18,5,26,610,16,21,12,14,665,50,14,3,31,0,90,116,42,24,29,6,226,1496,418,265,1394,73,3642,126,0,12,0,0,141,54,0,4,14,0,70,174,44,29,118,9,363,29,12,3,27,0,75,27,4,0,0,0,31,778,17,14,4,14,828,420,106,62,528,23,1135,255,92,39,167,14,571,69,0,0,0,0,73,4,5,0,0,0,11,34,5,0,11,0,52,13,0,0,4,0,21,58,0,0,0,0,60,92,27,3,0,5,129,157,8,0,14,0,186,33,9,3,0,0,46,5,0,0,0,0,14,373,89,62,373,18,923,78,5,0,0,0,83,72,7,4,0,0,79,33,5,4,6,0,41,57,4,3,0,3,62,161,8,8,0,5,176,45,5,3,23,5,82,1559,81,73,66,31,1816,139,3,8,57,996,1205,6276,883,586,3400,1205,12351,125,504
504011047,207,666,507,3250,115,4751,0,0,0,27,0,32,1277,18,20,19,29,1354,111,27,6,33,0,177,212,45,17,61,5,342,2228,589,418,2230,100,5565,281,0,13,10,7,307,93,6,7,21,0,122,202,48,29,174,9,463,192,37,10,49,0,285,48,8,0,0,0,57,663,22,21,4,7,716,443,105,58,598,22,1229,1307,261,116,567,35,2289,31,0,0,0,0,31,17,6,6,0,0,21,130,16,7,21,10,182,47,6,10,17,0,78,231,4,5,0,13,260,113,28,21,10,6,179,209,21,12,51,3,290,43,5,3,3,0,55,13,0,0,0,0,14,446,138,82,489,21,1178,176,3,11,4,4,186,104,3,12,0,0,120,43,9,5,8,3,67,69,3,8,0,0,82,816,5,17,4,31,870,82,3,11,20,0,121,2502,148,135,122,92,3002,178,16,15,84,727,1029,10990,1419,957,5767,1174,20299,310,673
504011048,88,257,175,1130,64,1712,0,0,0,0,0,0,506,12,12,12,10,545,61,9,3,21,0,103,74,22,11,30,5,137,744,235,145,801,46,1967,59,0,7,0,0,57,27,0,0,8,0,42,86,11,6,57,4,165,139,22,5,51,8,224,17,5,0,3,0,20,227,12,6,10,12,255,136,35,43,214,13,442,726,168,58,293,32,1271,6,0,0,0,0,5,30,5,0,0,0,38,66,7,3,21,0,96,20,3,7,6,0,33,68,0,0,0,10,80,39,0,8,5,0,57,97,7,5,17,0,127,20,4,0,6,0,24,0,0,0,0,0,0,170,42,32,175,13,430,53,4,0,4,0,57,196,13,0,0,0,216,40,3,0,0,0,46,30,0,0,0,0,27,466,3,10,3,10,488,13,3,0,5,5,22,800,62,27,40,48,971,102,8,4,40,207,353,4479,614,356,2189,443,8080,84,254
504021049,12,144,138,758,18,1075,0,0,0,0,0,0,12,0,0,0,0,14,0,0,0,3,0,3,37,14,5,12,0,77,503,132,114,521,25,1287,21,0,0,0,0,24,12,0,4,3,0,28,25,9,3,46,3,84,0,0,0,0,0,3,12,0,0,0,0,8,0,0,0,0,0,6,56,20,18,131,4,227,38,13,3,31,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,4,6,0,0,17,24,5,11,0,0,37,14,0,0,8,0,22,0,0,0,0,0,3,0,0,0,0,0,0,84,15,20,126,4,248,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,11,3,5,9,0,22,64,14,13,18,4,104,10,3,0,54,1504,1568,800,225,195,1255,1551,4021,20,167
504021050,48,413,291,1703,46,2498,0,0,0,0,0,0,25,5,7,6,0,42,14,10,0,19,0,49,160,29,16,45,3,258,1579,419,279,1128,65,3475,8,0,0,0,0,14,43,7,4,7,0,60,125,30,15,111,4,282,12,3,4,13,0,30,20,5,0,5,0,27,25,0,8,3,0,42,215,75,41,290,15,636,90,27,5,87,4,216,0,0,0,0,0,0,0,3,0,8,0,7,0,4,0,4,0,7,5,0,3,0,0,13,12,0,0,0,0,11,46,15,14,6,0,78,85,5,6,14,0,107,22,3,0,6,0,34,0,0,0,0,0,0,295,91,49,297,9,735,10,0,0,0,0,10,69,5,0,0,0,75,8,0,0,0,0,9,3,0,0,0,0,3,7,0,0,0,0,7,71,9,12,25,0,119,276,51,29,48,7,412,17,3,11,37,325,389,2615,730,469,2807,438,7045,49,457
504021051,31,265,212,1330,38,1874,0,0,0,11,6,11,11,5,3,4,0,23,17,12,6,21,0,63,65,6,9,31,4,116,671,236,177,836,41,1955,18,7,3,0,0,27,16,5,6,6,0,21,55,31,6,85,5,181,10,6,0,12,0,22,9,0,0,0,0,10,34,0,0,0,0,36,119,41,29,237,9,435,85,32,16,115,7,258,0,0,0,0,0,0,0,0,0,0,0,3,6,5,0,0,0,4,0,0,0,0,0,3,30,0,6,0,0,41,35,12,3,0,0,52,35,14,0,12,0,60,3,5,0,4,0,11,3,0,0,0,0,3,154,58,33,213,5,458,3,0,0,0,0,3,29,3,0,4,0,31,3,3,0,0,0,9,5,0,0,0,0,4,0,0,0,0,0,0,27,5,3,9,0,45,133,34,9,46,0,227,26,3,9,43,220,305,1315,466,320,2245,309,4656,33,331
504021052,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,0,13,0,14,0,0
504021053,96,718,604,3430,101,4950,0,0,0,10,4,13,36,8,3,13,0,66,21,11,5,14,0,54,191,30,16,46,5,292,2525,708,498,2403,122,6252,23,0,4,4,0,29,48,6,10,24,0,83,172,55,39,201,13,481,16,9,3,21,0,52,11,5,0,3,0,21,47,7,10,8,0,65,348,113,72,632,24,1183,121,66,35,191,6,417,0,0,4,0,0,5,4,0,0,0,0,6,3,0,6,0,0,7,11,9,0,12,0,33,44,10,5,0,6,64,122,28,35,5,0,188,53,17,5,18,0,91,11,0,0,3,0,10,0,0,0,0,0,0,433,100,101,597,22,1261,4,0,0,0,0,4,28,5,10,0,0,44,7,3,0,9,0,20,0,0,0,4,0,12,4,0,0,0,0,4,67,11,15,33,0,125,365,77,80,77,13,611,48,24,23,125,570,789,3925,1198,942,5780,811,12655,107,719
504021054,101,621,486,3226,101,4536,0,3,0,57,0,66,56,9,12,11,0,88,99,14,11,32,5,160,138,46,16,49,0,250,1597,555,440,2210,100,4893,118,4,10,0,5,131,27,3,3,11,0,47,161,29,29,176,4,399,23,10,7,25,0,66,12,4,3,3,0,23,92,15,8,0,0,121,243,83,60,579,29,986,420,105,54,298,20,903,7,0,0,0,0,9,0,0,0,0,0,0,7,0,0,3,0,6,9,3,3,16,0,27,135,12,5,0,0,149,121,33,8,4,6,170,99,25,0,14,4,144,11,0,0,6,0,20,10,0,0,0,0,10,336,135,82,428,20,1001,13,0,0,0,0,19,51,9,5,0,0,61,13,0,0,5,0,17,9,0,0,6,0,14,13,0,0,0,0,13,52,22,14,34,0,125,479,88,37,77,12,691,79,20,16,159,569,852,3757,1126,787,5523,826,12013,94,632
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,249,800,616,3885,127,5678,5,0,3,55,9,73,739,18,22,26,19,819,79,25,11,42,3,159,176,57,18,78,5,338,2110,649,558,2433,154,5900,258,3,17,0,23,299,52,5,11,15,0,88,140,37,39,191,9,414,64,32,15,58,9,172,49,7,4,8,0,59,383,34,18,20,0,458,303,112,83,577,16,1093,442,180,88,402,12,1120,21,0,0,0,0,21,51,0,0,0,0,56,168,17,10,32,3,228,31,8,4,9,0,54,155,11,9,0,12,191,127,42,24,5,0,196,178,12,7,37,5,246,11,4,3,0,0,22,24,0,0,0,0,23,478,133,104,460,16,1201,108,3,0,6,0,117,165,12,4,5,10,190,66,3,16,16,6,105,72,7,0,0,0,89,944,17,11,10,19,1002,52,7,22,29,0,106,2223,132,127,142,53,2686,240,22,38,131,656,1086,8867,1464,1171,6497,1084,19083,258,770
