SA2_CODE_2021,C11_CFNC_MR_0_299,C11_CFNC_MR_300_449,C11_CFNC_MR_450_599,C11_CFNC_MR_600_799,C11_CFNC_MR_800_999,C11_CFNC_MR_1000_1399,C11_CFNC_MR_1400_1799,C11_CFNC_MR_1800_2399,C11_CFNC_MR_2400_2999,C11_CFNC_MR_3000_3999,C11_CFNC_MR_4000over,C11_CFNC_MR_NS,C11_CFNC_Tot,C11_CF_Cu15DS_MR_0_299,C11_CF_Cu15DS_MR_300_449,C11_CF_Cu15DS_MR_450_599,C11_CF_Cu15DS_MR_600_799,C11_CF_Cu15DS_MR_800_999,C11_CF_Cu15DS_MR_1000_1399,C11_CF_Cu15DS_MR_1400_1799,C11_CF_Cu15DS_MR_1800_2399,C11_CF_Cu15DS_MR_2400_2999,C11_CF_Cu15DS_MR_3000_3999,C11_CF_Cu15DS_MR_4000over,C11_CF_Cu15DS_MR_NS,C11_CF_Cu15DS_Tot,C11_CF_Cu15NDS_MR_0_299,C11_CF_Cu15NDS_MR_300_449,C11_CF_Cu15NDS_MR_450_599,C11_CF_Cu15NDS_MR_600_799,C11_CF_Cu15NDS_MR_800_999,C11_CF_Cu15NDS_MR_1000_1399,C11_CF_Cu15NDS_MR_1400_1799,C11_CF_Cu15NDS_MR_1800_2399,C11_CF_Cu15NDS_MR_2400_2999,C11_CF_Cu15NDS_MR_3000_3999,C11_CF_Cu15NDS_MR_4000over,C11_CF_Cu15NDS_MR_NS,C11_CF_Cu15NDS_Tot,C11_CF_NCu15DS_MR_0_299,C11_CF_NCu15DS_MR_300_449,C11_CF_NCu15DS_MR_450_599,C11_CF_NCu15DS_MR_600_799,C11_CF_NCu15DS_MR_800_999,C11_CF_NCu15DS_MR_1000_1399,C11_CF_NCu15DS_MR_1400_1799,C11_CF_NCu15DS_MR_1800_2399,C11_CF_NCu15DS_MR_2400_2999,C11_CF_NCu15DS_MR_3000_3999,C11_CF_NCu15DS_MR_4000over,C11_CF_NCu15DS_MR_NS,C11_CF_NCu15DS_Tot,C11_CF_NDCO_MR_0_299,C11_CF_NDCO_MR_300_449,C11_CF_NDCO_MR_450_599,C11_CF_NDCO_MR_600_799,C11_CF_NDCO_MR_800_999,C11_CF_NDCO_MR_1000_1399,C11_CF_NDCO_MR_1400_1799,C11_CF_NDCO_MR_1800_2399,C11_CF_NDCO_MR_2400_2999,C11_CF_NDCO_MR_3000_3999,C11_CF_NDCO_MR_4000over,C11_CF_NDCO_MR_NS,C11_CF_NDCO_Tot,C11_CF_Tot_MR_0_299,C11_CF_Tot_MR_300_449,C11_CF_Tot_MR_450_599,C11_CF_Tot_MR_600_799,C11_CF_Tot_MR_800_999,C11_CF_Tot_MR_1000_1399,C11_CF_Tot_MR_1400_1799,C11_CF_Tot_MR_1800_2399,C11_CF_Tot_MR_2400_2999,C11_CF_Tot_MR_3000_3999,C11_CF_Tot_MR_4000over,C11_CF_Tot_MR_NS,C11_CF_Tot_Tot,C11_1PF_Cu15DS_MR_0_299,C11_1PF_Cu15DS_MR_300_449,C11_1PF_Cu15DS_MR_450_599,C11_1PF_Cu15DS_MR_600_799,C11_1PF_Cu15DS_MR_800_999,C11_1PF_Cu15DS_MR_1000_1399,C11_1PF_Cu15DS_MR_1400_1799,C11_1PF_Cu15DS_MR_1800_2399,C11_1PF_Cu15DS_MR_2400_2999,C11_1PF_Cu15DS_MR_3000_3999,C11_1PF_Cu15DS_MR_4000over,C11_1PF_Cu15DS_MR_NS,C11_1PF_Cu15DS_Tot,C11_1PF_CU15_NDS_MR_0_299,C11_1PF_CU15_NDS_MR_300_449,C11_1PF_CU15_NDS_MR_450_599,C11_1PF_CU15_NDS_MR_600_799,C11_1PF_CU15_NDS_MR_800_999,C11_1PF_CU15_NDS_MR_1000_1399,C11_1PF_CU15_NDS_MR_1400_1799,C11_1PF_CU15_NDS_MR_1800_2399,C11_1PF_CU15_NDS_MR_2400_2999,C11_1PF_CU15_NDS_MR_3000_3999,C11_1PF_CU15_NDS_MR_4000over,C11_1PF_CU15_NDS_MR_NS,C11_1PF_CU15_NDS_Tot,C11_1PF_NCu15DS_MR_0_299,C11_1PF_NCu15DS_MR_300_449,C11_1PF_NCu15DS_MR_450_599,C11_1PF_NCu15DS_MR_600_799,C11_1PF_NCu15DS_MR_800_999,C11_1PF_NCu15DS_MR_1000_1399,C11_1PF_NCu15DS_MR_1400_1799,C11_1PF_NCu15DS_MR_1800_2399,C11_1PF_NCu15DS_MR_2400_2999,C11_1PF_NCu15DS_MR_3000_3999,C11_1PF_NCu15DS_MR_4000over,C11_1PF_NCu15DS_MR_NS,C11_1PF_NCu15DS_Tot,C11_1PF_NDCO_MR_0_299,C11_1PF_NDCO_MR_300_449,C11_1PF_NDCO_MR_450_599,C11_1PF_NDCO_MR_600_799,C11_1PF_NDCO_MR_800_999,C11_1PF_NDCO_MR_1000_1399,C11_1PF_NDCO_MR_1400_1799,C11_1PF_NDCO_MR_1800_2399,C11_1PF_NDCO_MR_2400_2999,C11_1PF_NDCO_MR_3000_3999,C11_1PF_NDCO_MR_4000over,C11_1PF_NDCO_MR_NS,C11_1PF_NDCO_Tot,C11_1PF_Tot_MR_0_299,C11_1PF_Tot_MR_300_449,C11_1PF_Tot_MR_450_599,C11_1PF_Tot_MR_600_799,C11_1PF_Tot_MR_800_999,C11_1PF_Tot_MR_1000_1399,C11_1PF_Tot_MR_1400_1799,C11_1PF_Tot_MR_1800_2399,C11_1PF_Tot_MR_2400_2999,C11_1PF_Tot_MR_3000_3999,C11_1PF_Tot_MR_4000over,C11_1PF_Tot_MR_NS,C11_1PF_Tot_Tot,C11_Tot_MR_0_299,C11_Tot_MR_300_449,C11_Tot_MR_450_599,C11_Tot_MR_600_799,C11_Tot_MR_800_999,C11_Tot_MR_1000_1399,C11_Tot_MR_1400_1799,C11_Tot_MR_1800_2399,C11_Tot_MR_2400_2999,C11_Tot_MR_3000_3999,C11_Tot_MR_4000over,C11_Tot_MR_NS,C11_Tot_Tot,C16_CFNC_MR_0_299,C16_CFNC_MR_300_449,C16_CFNC_MR_450_599,C16_CFNC_MR_600_799,C16_CFNC_MR_800_999,C16_CFNC_MR_1000_1399,C16_CFNC_MR_1400_1799,C16_CFNC_MR_1800_2399,C16_CFNC_MR_2400_2999,C16_CFNC_MR_3000_3999,C16_CFNC_MR_4000over,C16_CFNC_MR_NS,C16_CFNC_Tot,C16_CF_Cu15DS_MR_0_299,C16_CF_Cu15DS_MR_300_449,C16_CF_Cu15DS_MR_450_599,C16_CF_Cu15DS_MR_600_799,C16_CF_Cu15DS_MR_800_999,C16_CF_Cu15DS_MR_1000_1399,C16_CF_Cu15DS_MR_1400_1799,C16_CF_Cu15DS_MR_1800_2399,C16_CF_Cu15DS_MR_2400_2999,C16_CF_Cu15DS_MR_3000_3999,C16_CF_Cu15DS_MR_4000over,C16_CF_Cu15DS_MR_NS,C16_CF_Cu15DS_Tot,C16_CF_Cu15NDS_MR_0_299,C16_CF_Cu15NDS_MR_300_449,C16_CF_Cu15NDS_MR_450_599,C16_CF_Cu15NDS_MR_600_799,C16_CF_Cu15NDS_MR_800_999,C16_CF_Cu15NDS_MR_1000_1399,C16_CF_Cu15NDS_MR_1400_1799,C16_CF_Cu15NDS_MR_1800_2399,C16_CF_Cu15NDS_MR_2400_2999,C16_CF_Cu15NDS_MR_3000_3999,C16_CF_Cu15NDS_MR_4000over,C16_CF_Cu15NDS_MR_NS,C16_CF_Cu15NDS_Tot,C16_CF_NCu15DS_MR_0_299,C16_CF_NCu15DS_MR_300_449,C16_CF_NCu15DS_MR_450_599,C16_CF_NCu15DS_MR_600_799,C16_CF_NCu15DS_MR_800_999
504031056,27,19,9,31,30,78,78,141,130,68,23,28,671,10,3,6,15,21,37,48,66,32,21,13,6,270,20,16,11,20,51,153,163,231,146,90,21,29,952,12,15,5,16,23,51,45,45,24,21,5,17,272,12,14,3,19,19,50,48,50,43,26,9,12,303,54,44,26,71,115,293,305,389,242,159,51,70,1806,5,0,4,5,0,12,7,10,0,3,0,0,45,4,5,3,3,10,28,33,40,22,4,9,5,160,3,0,0,5,10,15,5,12,3,3,5,0,57,5,11,6,19,9,17,21,22,10,4,0,10,128,12,16,11,31,29,73,70,79,33,19,9,18,394,93,76,47,128,172,443,447,607,407,247,81,119,2864,47,8,16,28,24,91,94,164,96,58,14,23,676,4,5,3,12,12,36,46,56,30,18,11,7,236,16,10,11,8,28,97,131,312,139,69,34,27,877,10,7,8,7,20
504031057,37,14,8,22,39,85,65,94,94,71,19,34,577,0,3,0,16,12,19,22,36,19,6,4,7,143,15,9,9,23,30,113,135,215,138,85,27,35,846,4,0,6,7,12,25,23,27,9,19,9,11,149,18,7,5,21,12,33,31,32,20,14,8,12,219,35,23,22,67,73,193,209,315,191,122,49,66,1353,0,0,7,0,3,6,9,4,0,7,0,0,31,4,4,0,6,7,23,24,19,12,7,0,8,123,0,3,0,8,6,11,5,6,4,0,0,4,47,0,4,7,18,5,22,26,15,6,5,0,8,110,7,14,13,31,25,60,56,48,21,15,9,25,316,77,47,39,114,134,341,332,461,310,207,71,119,2256,41,22,12,24,31,67,84,224,135,47,24,35,744,9,0,3,11,7,17,20,65,28,19,7,8,195,26,5,3,12,22,87,146,358,186,82,35,38,996,11,0,0,7,12
504031058,5,0,0,7,12,26,29,25,28,31,19,18,202,0,0,0,0,0,10,7,20,10,0,5,5,62,0,4,0,3,4,21,44,62,30,41,19,13,243,0,0,0,8,3,4,6,4,3,11,3,0,45,3,0,0,0,3,16,14,11,14,9,10,0,77,4,5,7,14,11,52,70,97,53,57,38,17,426,4,0,0,0,0,0,5,0,0,0,0,4,12,0,0,0,0,0,9,8,3,4,0,4,0,36,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,4,4,0,0,0,0,15,6,4,0,4,4,14,11,11,9,3,6,5,71,16,13,11,23,25,87,114,133,91,92,58,40,694,17,4,4,6,7,40,35,55,46,25,13,19,270,0,0,0,0,0,3,15,9,12,12,6,6,63,4,0,0,0,4,23,44,81,44,34,18,11,273,0,0,0,4,0
504031060,8,5,0,3,3,15,12,16,13,14,20,4,123,0,0,0,0,0,5,0,14,7,3,4,0,39,0,0,0,0,7,20,20,28,21,23,22,4,141,5,0,0,4,4,11,9,13,3,0,8,3,40,0,0,3,0,4,3,6,12,3,6,8,0,42,7,5,3,4,16,33,23,62,32,36,32,11,268,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,4,3,0,5,0,6,0,0,18,19,7,3,14,23,49,44,86,51,52,57,14,409,10,6,0,4,3,21,21,17,14,20,16,10,136,0,0,0,0,0,0,4,7,8,9,4,0,40,0,0,0,0,3,9,16,27,14,30,20,7,120,0,0,0,0,4
504031061,8,8,3,10,7,27,20,17,41,27,9,6,183,4,0,0,0,0,3,0,0,4,0,0,0,15,3,0,0,7,3,29,31,40,32,25,16,11,198,0,0,3,0,0,5,3,4,0,0,0,0,33,0,0,0,0,0,7,7,6,0,4,5,4,36,3,4,8,12,4,46,45,51,38,31,22,18,279,0,0,0,0,0,6,0,0,0,4,0,0,4,0,0,0,0,7,4,5,4,9,0,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,7,9,0,0,0,0,20,0,0,0,0,12,12,10,10,5,0,0,3,63,15,11,11,20,24,81,79,80,89,65,41,32,533,6,0,4,4,8,26,21,63,34,28,14,4,220,3,0,0,0,0,6,5,8,4,7,0,0,33,3,0,0,6,4,19,39,80,50,35,14,8,253,0,0,0,0,5
504031062,10,5,6,12,21,30,38,85,42,23,7,21,297,0,3,0,5,5,13,17,18,8,10,0,0,83,3,9,3,17,22,47,77,98,48,22,10,11,370,0,0,0,0,0,14,6,22,8,0,7,4,72,3,6,0,8,8,20,22,17,11,4,4,7,106,13,12,9,32,37,99,119,157,74,32,15,25,625,0,0,0,5,0,0,0,4,0,3,0,0,15,5,4,3,10,14,13,9,15,6,8,6,6,78,0,0,4,0,4,16,7,6,0,6,0,0,43,0,0,0,0,7,10,9,8,0,4,0,6,58,0,8,7,14,23,42,25,36,10,16,5,15,195,24,32,26,57,85,164,189,266,123,62,33,67,1122,18,7,4,6,23,42,62,163,112,45,24,17,525,0,0,0,4,8,17,21,24,3,3,3,5,95,7,0,7,0,16,72,74,189,146,54,23,31,616,5,0,0,8,5
504031063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,6,4,4,13,9,17,21,42,19,12,11,8,165,0,0,0,0,0,15,3,9,6,4,5,4,41,0,3,3,0,8,27,17,43,18,10,7,8,155,0,0,0,0,8,8,10,5,5,0,0,3,44,0,0,0,7,5,7,0,4,3,4,3,5,47,3,5,4,10,14,51,37,63,35,21,15,18,287,0,0,0,0,5,3,3,0,0,0,0,0,9,0,3,0,4,0,5,9,10,0,0,6,5,34,0,0,0,0,0,3,0,0,0,0,0,0,8,4,4,6,6,3,0,0,3,5,0,0,0,31,4,3,3,4,7,13,16,12,6,3,6,3,83,12,15,16,28,35,83,68,119,62,35,28,30,538,5,3,7,4,9,23,29,42,18,19,11,12,179,0,0,0,0,3,3,7,12,3,0,3,4,38,0,0,5,0,3,18,47,52,27,20,9,4,184,0,0,0,0,0
504031066,12,12,4,8,10,23,33,65,37,32,13,7,256,0,0,0,4,6,6,8,3,8,0,3,0,46,4,0,6,3,8,29,40,78,24,22,18,6,238,0,0,0,4,0,9,6,11,6,4,5,0,52,0,0,0,4,0,9,14,6,3,5,0,4,60,5,9,11,8,17,54,63,96,49,36,27,18,392,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,3,3,8,3,7,9,4,0,0,0,41,0,0,0,0,0,8,4,6,0,0,0,0,20,5,0,0,5,3,7,4,8,0,0,7,0,42,9,0,5,12,11,19,12,26,3,0,6,0,106,30,17,18,29,33,92,113,185,92,70,40,25,756,22,3,3,4,7,34,48,68,30,24,16,14,277,0,0,0,0,0,8,3,3,3,5,7,4,33,9,3,0,0,7,37,49,77,32,32,14,9,267,0,0,0,3,0
504031067,6,8,6,9,9,44,48,62,41,26,3,9,267,0,0,0,4,3,8,18,31,5,5,3,0,86,6,0,3,7,14,42,69,130,53,38,9,16,388,4,0,0,0,0,9,10,10,6,14,0,3,66,3,0,5,5,14,18,21,24,10,8,4,6,120,19,5,5,16,35,81,115,195,75,62,14,25,657,0,0,0,0,3,0,0,0,0,0,0,0,13,0,4,4,0,9,15,15,9,3,9,0,0,62,0,0,0,0,0,4,0,3,5,0,0,0,16,0,0,5,4,6,5,6,7,0,6,0,6,37,4,4,7,4,10,32,28,19,9,9,0,3,132,26,17,19,36,53,156,185,276,123,98,24,39,1056,16,11,3,7,9,47,46,81,42,18,10,5,288,0,0,0,0,0,11,12,19,18,5,4,3,82,7,0,0,11,12,34,83,106,65,37,15,10,388,3,4,0,0,3
504031068,14,3,3,9,8,27,21,38,33,30,32,11,244,9,0,0,0,4,6,11,10,7,15,11,0,66,4,5,7,9,11,28,27,37,56,79,58,11,327,0,0,0,0,4,11,9,14,7,10,15,7,76,7,0,3,0,0,8,13,7,4,22,18,0,86,15,5,7,11,19,54,59,72,76,124,99,20,557,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,3,0,6,0,27,0,0,0,0,0,0,0,0,0,0,3,0,9,3,0,0,0,4,3,3,0,5,0,0,0,22,7,0,0,0,3,10,7,3,10,7,11,6,61,40,16,10,16,31,91,90,116,120,161,144,38,863,22,6,4,14,8,50,54,144,135,79,52,20,590,3,5,0,5,0,8,13,28,24,37,6,9,136,14,9,0,4,11,29,54,173,176,140,46,29,677,3,0,0,0,0
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,4,3,7,5,8,27,24,62,84,88,27,9,351,0,0,0,0,0,3,9,28,14,16,4,4,72,3,0,0,3,6,33,63,117,140,137,13,20,539,0,0,0,0,0,5,4,13,13,8,4,3,54,0,0,0,3,3,4,3,12,12,13,0,5,51,3,0,0,9,8,46,81,161,183,170,25,30,712,0,0,0,0,0,3,4,0,0,0,4,0,14,0,0,0,0,0,9,5,5,10,6,0,0,51,0,0,0,0,0,0,0,6,3,8,0,0,10,0,0,0,3,0,7,7,4,3,0,0,6,39,5,0,0,6,4,16,16,19,19,17,5,4,102,7,4,6,16,20,84,122,241,284,270,56,46,1167,20,3,8,9,8,44,72,259,169,62,15,23,697,3,0,0,0,0,12,11,49,41,11,3,10,142,8,0,3,5,8,50,110,397,268,81,35,24,997,0,0,0,0,3
504031299,0,3,0,5,4,7,19,19,16,22,13,4,104,0,0,0,0,0,3,0,8,9,0,4,0,29,0,0,0,0,7,12,36,47,44,19,20,3,191,0,0,0,0,5,0,4,0,0,4,0,0,22,0,0,4,0,0,12,5,14,3,6,11,0,45,0,3,6,4,4,27,39,74,51,23,33,10,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,4,15,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,4,0,8,0,0,0,0,3,0,5,11,6,5,0,5,36,3,5,3,10,15,33,60,99,77,55,53,16,422,11,0,0,0,0,24,56,167,107,38,16,15,444,0,0,0,0,0,8,12,32,11,4,3,0,69,10,4,0,4,3,27,46,178,133,50,26,13,484,0,0,0,0,0
504031300,5,11,14,17,15,43,77,172,232,140,22,26,782,0,0,0,0,4,13,20,33,45,36,5,10,165,3,4,7,12,24,98,169,324,290,176,38,36,1179,0,0,0,0,5,12,21,20,29,18,4,0,117,4,6,5,7,4,12,25,22,23,16,7,10,136,7,7,9,19,35,134,237,407,383,243,63,51,1597,0,0,0,0,0,3,4,4,6,4,4,0,26,4,0,4,3,5,18,28,38,19,14,4,3,134,0,0,0,4,0,3,0,5,0,0,0,0,22,0,0,0,0,6,5,3,19,15,6,4,3,66,10,3,4,5,11,35,41,69,39,24,7,4,251,18,25,23,39,61,213,354,645,659,412,96,86,2621,19,10,4,18,15,45,99,265,144,62,30,18,731,5,0,3,0,3,18,41,80,36,30,9,7,238,20,5,9,7,15,92,185,535,262,110,41,35,1321,0,0,0,0,9
505011070,14,10,10,24,29,62,50,87,112,67,4,19,476,3,0,0,0,13,10,11,17,8,3,6,3,71,3,11,10,16,12,52,71,129,101,57,6,17,483,4,4,5,4,6,15,18,14,7,9,0,3,87,3,3,0,9,9,18,18,13,7,6,0,8,100,12,17,15,27,40,96,113,177,130,65,16,34,737,0,0,0,4,0,0,5,0,0,0,0,0,10,3,0,5,0,8,17,16,12,7,5,0,0,84,0,0,3,7,3,7,3,6,0,0,0,0,40,4,6,3,0,3,13,8,8,0,0,0,0,64,13,5,13,10,20,43,31,29,14,7,0,5,192,39,33,39,56,83,202,194,291,262,142,22,56,1408,12,9,8,12,12,46,68,149,89,53,17,15,491,0,0,0,5,4,9,9,28,11,3,0,5,71,11,3,3,12,13,50,87,174,111,41,14,15,540,0,0,3,0,3
505011071,15,6,20,25,10,63,61,103,90,75,14,26,502,10,3,3,7,12,23,41,55,42,32,10,13,248,18,9,13,20,23,98,128,188,129,172,42,18,863,8,5,0,13,8,41,44,61,38,21,11,16,273,10,0,0,13,9,26,44,51,37,31,6,14,249,46,18,21,53,49,193,253,353,241,258,70,61,1638,0,0,0,0,3,12,5,4,3,0,0,0,35,5,0,3,0,5,19,11,16,8,6,6,3,91,0,0,0,0,0,3,15,0,4,0,0,5,39,3,3,0,4,0,14,9,11,4,5,0,6,65,15,4,5,5,5,48,50,40,22,12,13,15,226,78,26,44,82,69,300,366,504,355,347,99,95,2361,29,23,10,20,16,64,79,104,78,65,18,12,510,8,3,0,5,13,20,25,51,45,27,8,6,205,14,8,11,13,18,47,88,194,171,113,26,18,708,8,4,9,10,10
505011072,35,11,10,36,28,56,55,57,53,78,40,20,479,6,4,0,4,5,18,23,26,26,19,20,8,159,21,12,11,16,25,93,95,188,156,166,91,24,876,14,12,8,10,9,38,25,52,19,31,18,10,239,9,7,0,15,8,27,23,24,18,13,15,11,169,50,28,18,42,45,166,164,292,222,237,138,50,1445,0,0,0,0,3,0,3,3,4,0,0,0,22,0,0,0,3,9,7,10,10,5,9,0,3,55,3,0,0,0,0,5,10,0,7,5,0,6,44,3,3,3,7,7,9,14,5,4,6,3,4,67,9,3,5,8,13,32,39,20,14,14,5,13,179,94,39,36,85,88,251,253,372,296,324,185,89,2105,49,14,7,22,17,52,42,58,41,72,24,18,420,8,0,0,0,4,10,16,38,26,37,18,3,166,37,9,3,18,22,69,80,196,188,238,82,38,988,16,4,5,14,9
505011073,28,16,13,23,23,49,61,88,97,86,21,20,524,3,0,0,3,4,10,14,20,16,13,6,4,94,11,4,6,11,21,89,102,193,121,106,34,28,736,0,4,5,5,14,26,22,28,11,11,7,5,146,15,3,5,11,15,24,24,15,17,8,4,12,155,34,17,13,32,56,160,159,258,162,136,55,56,1131,0,0,0,0,0,4,3,0,0,3,0,0,12,0,0,0,8,0,10,20,22,4,6,0,7,81,0,0,0,0,0,6,4,10,4,0,0,0,33,6,3,5,8,9,10,10,11,0,8,0,7,75,10,11,0,16,14,27,34,49,15,15,3,13,208,68,36,27,74,86,232,258,390,268,237,82,88,1858,30,15,11,8,17,44,45,117,86,68,25,16,485,3,0,0,5,4,12,17,31,21,16,3,8,118,19,6,8,14,15,57,103,212,170,116,26,21,767,3,5,9,5,7
505011074,21,16,11,22,18,56,63,80,105,58,22,18,487,8,0,0,0,9,7,16,31,18,18,10,4,131,0,3,0,14,16,43,72,113,92,63,31,13,464,4,3,8,4,8,27,17,30,21,11,10,3,138,9,7,3,17,12,26,22,24,12,20,8,9,168,24,18,14,35,47,104,129,196,145,104,57,35,898,0,0,0,0,0,7,0,0,0,0,0,0,14,0,6,0,0,5,7,15,17,8,4,3,0,68,4,0,0,0,4,8,10,3,8,0,0,0,36,0,0,0,11,7,19,10,12,3,3,3,5,81,9,8,8,18,20,37,38,29,20,12,7,3,201,52,38,24,75,79,194,232,306,265,173,85,58,1581,31,15,8,17,22,59,65,101,85,42,18,19,475,6,3,0,0,3,11,7,20,24,16,3,3,106,7,0,0,10,10,45,67,156,121,68,23,21,531,7,10,0,10,3
505011075,29,7,3,15,6,33,39,47,26,70,48,15,345,3,11,3,0,0,8,6,18,14,16,23,5,120,10,7,0,11,11,45,36,85,71,99,114,15,502,18,3,4,10,8,15,14,25,19,31,32,8,190,14,0,0,6,7,18,17,16,15,8,23,10,141,46,22,14,29,30,101,70,145,115,154,187,40,951,0,0,0,0,0,4,0,5,0,0,0,0,13,0,0,0,6,0,8,3,14,3,3,0,0,47,0,4,0,0,0,4,4,9,3,4,0,0,29,0,6,0,3,6,6,7,3,0,0,0,0,30,3,8,4,7,8,17,13,27,9,13,14,9,118,78,33,20,50,46,146,125,219,152,230,245,63,1410,29,13,10,14,13,39,25,47,33,48,44,12,321,0,4,0,5,4,13,9,20,12,30,30,7,136,15,0,0,7,12,22,34,95,74,122,96,18,503,16,3,5,9,9
505011076,5,0,8,8,13,19,17,31,21,38,47,9,214,0,0,0,0,8,14,14,21,16,27,24,8,130,10,6,0,3,3,20,24,54,61,104,109,21,415,9,4,4,5,3,14,20,30,28,34,41,11,198,6,5,3,7,3,8,11,21,14,30,29,4,147,23,14,5,14,17,55,73,130,118,192,208,39,889,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,3,3,3,8,4,30,0,0,0,0,0,0,4,0,0,0,10,0,16,0,0,0,0,0,6,0,3,0,0,0,0,11,0,4,0,0,0,3,4,14,6,6,17,3,57,37,14,12,28,34,77,85,175,144,241,273,57,1161,17,3,9,6,5,25,31,49,48,81,66,10,355,10,0,4,3,9,7,13,30,19,50,34,0,170,8,5,3,7,4,16,33,81,94,181,131,23,585,4,0,0,0,4
505011077,31,14,13,22,20,54,57,95,61,65,24,24,475,7,0,0,4,5,14,20,17,11,13,9,7,103,7,3,5,13,12,60,52,105,93,102,26,19,498,6,6,3,10,7,33,24,37,20,10,9,10,177,9,4,4,12,17,25,26,30,13,12,16,12,173,24,13,14,35,50,132,120,196,133,139,53,48,958,0,0,0,0,0,0,0,0,7,0,0,0,14,7,0,0,8,0,16,13,12,3,3,0,4,74,0,3,0,0,3,4,12,3,0,0,0,3,34,0,0,0,6,4,9,16,10,4,5,0,4,61,5,5,3,11,13,35,40,28,13,13,4,12,184,59,29,32,70,81,226,216,313,207,216,78,86,1618,26,20,11,18,31,60,72,121,66,48,24,13,505,0,0,0,3,7,10,21,18,19,17,3,9,109,8,8,5,4,12,45,59,133,126,87,20,19,521,6,3,4,8,7
505011078,25,11,10,16,27,59,50,65,48,72,33,24,440,5,0,0,7,0,13,20,33,12,28,8,6,144,11,11,7,17,22,73,85,180,139,126,30,24,710,5,4,6,13,16,34,29,31,19,21,7,7,200,19,4,7,12,20,24,28,28,17,15,6,12,190,35,19,21,49,61,149,158,272,179,189,52,46,1242,3,0,0,0,0,0,4,5,5,0,0,0,14,0,0,0,0,11,10,13,14,6,3,0,4,67,0,3,0,3,0,11,11,8,4,3,0,3,52,8,6,4,3,4,11,12,8,4,3,4,9,65,11,9,14,14,16,34,29,36,22,6,6,14,202,80,40,41,81,105,245,244,370,252,266,92,87,1887,24,16,11,7,17,63,50,89,73,44,21,8,441,0,4,0,3,8,11,14,27,20,29,9,4,130,18,12,13,11,11,44,79,191,190,126,29,16,728,7,5,0,6,12
